,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CLEVELAND_ACTION,OKLAHOMA CITY_SCORE,CLEVELAND_SCORE
129,2,9:32.0,,L. James makes 2-pt layup at rim,28,29
130,2,9:32.0,,Shooting foul by S. Ibaka (drawn by L. James),28,29
131,2,9:32.0,,M. Dellavedova enters the game for S. Marion,28,29
132,2,9:32.0,,L. James makes free throw 1 of 1,28,30
133,2,9:12.0,K. Durant misses 2-pt jump shot from 6 ft,,28,30
134,2,9:12.0,Offensive rebound by Team,,28,30
135,2,9:09.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. Waiters),,31,30
136,2,8:51.0,,L. James makes 2-pt layup at rim,31,32
137,2,8:33.0,R. Jackson misses 2-pt jump shot from 7 ft,,31,32
138,2,8:31.0,Offensive rebound by R. Jackson,,31,32
139,2,8:27.0,D. Waiters misses 3-pt jump shot from 25 ft,,31,32
140,2,8:26.0,,Defensive rebound by T. Thompson,31,32
141,2,8:06.0,,L. James misses 2-pt jump shot from 21 ft,31,32
142,2,8:04.0,,Offensive rebound by T. Mozgov,31,32
143,2,8:03.0,,T. Mozgov misses 2-pt layup at rim (block by K. Durant),31,32
144,2,8:03.0,,Offensive rebound by Team,31,32
145,2,8:03.0,Official timeout,,31,32
146,2,8:03.0,R. Westbrook enters the game for A. Morrow,,31,32
147,2,8:03.0,,K. Irving enters the game for I. Shumpert,31,32
148,2,8:00.0,,T. Mozgov misses 2-pt layup at rim,31,32
149,2,7:59.0,Defensive rebound by R. Jackson,,31,32
150,2,7:50.0,S. Ibaka misses 3-pt jump shot from 25 ft,,31,32
151,2,7:49.0,,Defensive rebound by T. Thompson,31,32
152,2,7:28.0,,L. James misses 2-pt jump shot from 7 ft,31,32
153,2,7:24.0,,Offensive rebound by T. Thompson,31,32
154,2,7:23.0,,T. Thompson makes 2-pt layup at rim,31,34
155,2,7:09.0,D. Waiters misses 2-pt jump shot from 19 ft,,31,34
156,2,7:08.0,Offensive rebound by S. Ibaka,,31,34
157,2,7:06.0,K. Durant misses 3-pt jump shot from 26 ft,,31,34
158,2,7:04.0,,Defensive rebound by T. Thompson,31,34
159,2,6:45.0,,L. James misses 3-pt jump shot from 25 ft,31,34
160,2,6:44.0,Defensive rebound by S. Ibaka,,31,34
161,2,6:39.0,Personal foul by M. Dellavedova (drawn by R. Jackson),,31,34
162,2,6:39.0,K. Perkins enters the game for R. Jackson,,31,34
163,2,6:35.0,K. Durant misses 3-pt jump shot from 25 ft,,31,34
164,2,6:34.0,Offensive rebound by R. Westbrook,,31,34
165,2,6:22.0,R. Westbrook misses 2-pt jump shot from 10 ft,,31,34
166,2,6:20.0,,Defensive rebound by T. Thompson,31,34
167,2,6:15.0,,K. Irving misses 2-pt layup from 2 ft,31,34
168,2,6:15.0,,Offensive rebound by T. Thompson,31,34
169,2,6:14.0,,T. Thompson makes 2-pt layup from 2 ft,31,36
170,2,6:05.0,Oklahoma City full timeout,,31,36
171,2,6:05.0,,K. Love enters the game for T. Mozgov,31,36
172,2,5:53.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Durant),,34,36
173,2,5:38.0,,Turnover by K. Love (bad pass; steal by K. Perkins),34,36
174,2,5:31.0,K. Durant makes 2-pt layup at rim (assist by R. Westbrook),,36,36
175,2,5:07.0,,K. Love makes 2-pt hook shot from 5 ft,36,38
176,2,4:59.0,Shooting foul by M. Dellavedova (drawn by R. Westbrook),,36,38
177,2,4:59.0,R. Westbrook makes free throw 1 of 2,,37,38
178,2,4:59.0,,S. Marion enters the game for M. Dellavedova,37,38
179,2,4:59.0,,J. Smith enters the game for L. James,37,38
180,2,4:59.0,R. Westbrook makes free throw 2 of 2,,38,38
181,2,4:43.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),38,41
182,2,4:31.0,S. Ibaka misses 3-pt jump shot from 25 ft,,38,41
183,2,4:29.0,Offensive rebound by R. Westbrook,,38,41
184,2,4:25.0,D. Waiters misses 3-pt jump shot from 22 ft,,38,41
185,2,4:24.0,,Defensive rebound by T. Thompson,38,41
186,2,4:13.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Smith),38,44
187,2,3:58.0,Personal foul by K. Irving (drawn by S. Ibaka),,38,44
188,2,3:52.0,K. Perkins misses 2-pt hook shot from 4 ft,,38,44
189,2,3:48.0,Offensive rebound by R. Westbrook,,38,44
190,2,3:48.0,R. Westbrook misses 2-pt tip-in at rim,,38,44
191,2,3:45.0,,Defensive rebound by K. Irving,38,44
192,2,3:40.0,,K. Irving makes 2-pt jump shot from 5 ft,38,46
193,2,3:27.0,K. Perkins makes 2-pt layup at rim (assist by K. Durant),,40,46
194,2,3:14.0,,K. Irving misses 3-pt jump shot from 28 ft,40,46
195,2,3:13.0,Defensive rebound by K. Durant,,40,46
196,2,3:09.0,K. Durant makes 2-pt layup at rim,,42,46
197,2,3:01.0,,Cleveland full timeout,42,46
198,2,3:01.0,,L. James enters the game for S. Marion,42,46
199,2,3:01.0,,T. Mozgov enters the game for T. Thompson,42,46
200,2,3:01.0,A. Roberson enters the game for D. Waiters,,42,46
201,2,2:45.0,,L. James makes 2-pt layup at rim,42,48
202,2,2:28.0,K. Durant makes 2-pt jump shot from 14 ft,,44,48
203,2,2:12.0,,Shooting foul by A. Roberson (drawn by L. James),44,48
204,2,2:12.0,,L. James makes free throw 1 of 2,44,49
205,2,2:12.0,,L. James makes free throw 2 of 2,44,50
206,2,2:01.0,R. Westbrook misses 2-pt jump shot from 14 ft,,44,50
207,2,2:00.0,,Defensive rebound by L. James,44,50
208,2,1:44.0,,L. James misses 2-pt jump shot from 14 ft,44,50
209,2,1:43.0,,Offensive rebound by K. Love,44,50
210,2,1:39.0,,J. Smith misses 3-pt jump shot from 26 ft,44,50
211,2,1:38.0,Defensive rebound by K. Perkins,,44,50
212,2,1:34.0,Shooting foul by T. Mozgov (drawn by R. Westbrook),,44,50
213,2,1:34.0,R. Westbrook misses free throw 1 of 2,,44,50
214,2,1:34.0,Offensive rebound by Team,,44,50
215,2,1:34.0,,T. Thompson enters the game for T. Mozgov,44,50
216,2,1:34.0,R. Westbrook makes free throw 2 of 2,,45,50
217,2,1:19.0,,K. Irving makes 2-pt layup from 1 ft,45,52
218,2,1:08.0,R. Westbrook misses 2-pt layup at rim,,45,52
219,2,1:07.0,Offensive rebound by K. Durant,,45,52
220,2,1:07.0,K. Durant makes 2-pt dunk at rim,,47,52
221,2,0:49.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),47,55
222,2,0:32.0,K. Durant makes 2-pt dunk at rim,,49,55
223,2,0:09.0,,L. James makes 2-pt layup at rim,49,57
224,2,0:01.0,K. Durant misses 2-pt layup from 2 ft (block by K. Love),,49,57
225,2,0:01.0,Offensive rebound by Team,,49,57
226,2,0:01.0,Oklahoma City full timeout,,49,57
227,2,0:01.0,,I. Shumpert enters the game for K. Love,49,57
228,2,0:01.0,,S. Marion enters the game for K. Irving,49,57
229,2,0:01.0,A. Morrow enters the game for K. Perkins,,49,57
230,2,0:01.0,D. Waiters enters the game for A. Roberson,,49,57
231,2,0:00.0,S. Ibaka misses 3-pt jump shot from 26 ft,,49,57
232,2,0:00.0,Offensive rebound by Team,,49,57
233,3,11:42.0,,L. James misses 3-pt jump shot from 22 ft,49,57
234,3,11:41.0,,Offensive rebound by T. Mozgov,49,57
235,3,11:36.0,,J. Smith makes 3-pt jump shot from 28 ft (assist by K. Irving),49,60
236,3,11:15.0,R. Westbrook makes 2-pt jump shot from 13 ft (assist by K. Perkins),,51,60
237,3,11:01.0,,Turnover by K. Irving (bad pass; steal by R. Westbrook),51,60
238,3,10:56.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,53,60
239,3,10:42.0,,Offensive foul by T. Mozgov (drawn by K. Durant),53,60
240,3,10:42.0,,Turnover by T. Mozgov (offensive foul),53,60
241,3,10:24.0,Turnover by R. Westbrook (lost ball; steal by K. Irving),,53,60
242,3,10:22.0,,K. Irving misses 2-pt layup at rim,53,60
243,3,10:20.0,Defensive rebound by K. Durant,,53,60
244,3,10:13.0,S. Ibaka makes 2-pt jump shot from 10 ft (assist by K. Durant),,55,60
245,3,9:48.0,,Shooting foul by K. Perkins (drawn by T. Mozgov),55,60
246,3,9:48.0,,Technical foul by T. Mozgov,55,60
247,3,9:48.0,K. Durant makes technical free throw,,56,60
248,3,9:48.0,,T. Mozgov makes free throw 1 of 2,56,61
249,3,9:48.0,,T. Mozgov makes free throw 2 of 2,56,62
250,3,9:38.0,S. Ibaka misses 2-pt jump shot from 18 ft,,56,62
251,3,9:37.0,,Defensive rebound by J. Smith,56,62
252,3,9:30.0,,J. Smith misses 3-pt jump shot from 25 ft,56,62
253,3,9:29.0,Defensive rebound by S. Ibaka,,56,62
254,3,9:20.0,R. Westbrook misses 2-pt jump shot from 14 ft,,56,62
255,3,9:19.0,,Defensive rebound by L. James,56,62
256,3,9:04.0,,Personal foul by K. Perkins (drawn by T. Mozgov),56,62
257,3,8:54.0,,K. Irving misses 3-pt jump shot from 25 ft,56,62
258,3,8:52.0,Defensive rebound by A. Roberson,,56,62
259,3,8:35.0,R. Westbrook makes 2-pt jump shot from 17 ft (assist by K. Durant),,58,62
260,3,8:17.0,,Turnover by K. Love (bad pass; steal by R. Westbrook),58,62
261,3,8:13.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,60,62
262,3,7:53.0,,K. Irving makes 2-pt layup at rim,60,64
263,3,7:33.0,R. Westbrook misses 3-pt jump shot from 24 ft,,60,64
264,3,7:32.0,,Defensive rebound by L. James,60,64
265,3,7:23.0,,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),60,67
266,3,7:19.0,Oklahoma City full timeout,,60,67
267,3,7:09.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Durant),,63,67
268,3,6:51.0,,J. Smith misses 3-pt jump shot from 24 ft,63,67
269,3,6:50.0,Defensive rebound by K. Perkins,,63,67
270,3,6:32.0,A. Roberson makes 2-pt dunk at rim (assist by K. Durant),,65,67
271,3,6:01.0,,K. Irving misses 2-pt jump shot from 17 ft,65,67
272,3,6:00.0,Defensive rebound by A. Roberson,,65,67
273,3,5:48.0,,Offensive charge foul by K. Perkins (drawn by K. Love),65,67
274,3,5:48.0,Turnover by K. Perkins (offensive foul),,65,67
275,3,5:34.0,,Turnover by T. Mozgov (offensive foul),65,67
276,3,5:34.0,,Offensive foul by T. Mozgov (drawn by K. Durant),65,67
277,3,5:34.0,,T. Thompson enters the game for T. Mozgov,65,67
278,3,5:22.0,R. Westbrook misses 2-pt jump shot from 13 ft,,65,67
279,3,5:21.0,,Defensive rebound by K. Love,65,67
280,3,5:11.0,,K. Love makes 3-pt jump shot from 24 ft (assist by T. Thompson),65,70
281,3,4:47.0,K. Durant misses 2-pt jump shot from 12 ft,,65,70
282,3,4:46.0,,Defensive rebound by K. Irving,65,70
283,3,4:46.0,,Personal foul by R. Westbrook (drawn by K. Irving),65,70
284,3,4:46.0,N. Collison enters the game for K. Perkins,,65,70
285,3,4:46.0,D. Waiters enters the game for A. Roberson,,65,70
286,3,4:46.0,,M. Dellavedova enters the game for L. James,65,70
287,3,4:27.0,,J. Smith misses 3-pt jump shot from 22 ft,65,70
288,3,4:26.0,Defensive rebound by R. Westbrook,,65,70
289,3,4:18.0,D. Waiters misses 3-pt jump shot from 22 ft,,65,70
290,3,4:17.0,Offensive rebound by S. Ibaka,,65,70
291,3,4:11.0,R. Westbrook makes 3-pt jump shot from 22 ft (assist by K. Durant),,68,70
292,3,4:01.0,A. Morrow enters the game for K. Durant,,68,70
293,3,3:58.0,,Shooting foul by D. Waiters (drawn by T. Thompson),68,70
294,3,3:58.0,,T. Thompson misses free throw 1 of 2,68,70
295,3,3:58.0,,Offensive rebound by Team,68,70
296,3,3:58.0,,T. Thompson makes free throw 2 of 2,68,71
297,3,3:46.0,Shooting foul by K. Irving (drawn by R. Westbrook),,68,71
298,3,3:46.0,R. Westbrook misses free throw 1 of 3,,68,71
299,3,3:46.0,Offensive rebound by Team,,68,71
300,3,3:46.0,R. Westbrook makes free throw 2 of 3,,69,71
301,3,3:46.0,R. Westbrook makes free throw 3 of 3,,70,71
302,3,3:30.0,,K. Irving makes 2-pt jump shot from 9 ft,70,73
303,3,3:19.0,R. Westbrook misses 2-pt jump shot from 11 ft,,70,73
304,3,3:18.0,,Defensive rebound by K. Love,70,73
305,3,3:12.0,,K. Irving misses 3-pt jump shot from 25 ft,70,73
306,3,3:10.0,,Offensive rebound by T. Thompson,70,73
307,3,3:09.0,,Turnover by K. Love (step out of bounds),70,73
308,3,2:46.0,D. Waiters misses 2-pt layup from 2 ft (block by T. Thompson),,70,73
309,3,2:46.0,Offensive rebound by Team,,70,73
310,3,2:46.0,,Cleveland full timeout,70,73
311,3,2:46.0,,I. Shumpert enters the game for J. Smith,70,73
312,3,2:44.0,S. Ibaka misses 3-pt jump shot from 23 ft,,70,73
313,3,2:43.0,,Defensive rebound by Team,70,73
314,3,2:29.0,,K. Love misses 2-pt jump shot from 6 ft,70,73
315,3,2:28.0,Defensive rebound by N. Collison,,70,73
316,3,2:20.0,S. Ibaka makes 2-pt layup at rim (assist by R. Westbrook),,72,73
317,3,2:02.0,,K. Irving misses 2-pt layup at rim,72,73
318,3,2:00.0,Defensive rebound by R. Westbrook,,72,73
319,3,1:55.0,R. Westbrook makes 2-pt layup from 1 ft,,74,73
320,3,1:36.0,,K. Irving makes 2-pt jump shot from 14 ft,74,75
321,3,1:24.0,D. Waiters makes 2-pt layup from 1 ft (assist by N. Collison),,76,75
322,3,1:15.0,,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),76,78
323,3,0:55.0,D. Waiters makes 2-pt layup at rim (assist by R. Westbrook),,78,78
324,3,0:32.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by K. Irving),78,81
325,3,0:09.0,R. Westbrook misses 3-pt jump shot from 27 ft,,78,81
326,3,0:08.0,,Defensive rebound by T. Thompson,78,81
327,3,0:00.0,,K. Irving makes 2-pt jump shot from 13 ft,78,83
328,4,11:45.0,D. Waiters misses 2-pt jump shot from 16 ft,,78,83
329,4,11:44.0,,Defensive rebound by I. Shumpert,78,83
330,4,11:28.0,,L. James makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),78,86
331,4,11:17.0,Shooting foul by K. Love (drawn by D. Waiters),,78,86
332,4,11:17.0,D. Waiters makes free throw 1 of 2,,79,86
333,4,11:17.0,D. Waiters makes free throw 2 of 2,,80,86
334,4,10:55.0,,M. Dellavedova misses 3-pt jump shot from 22 ft (block by K. Durant),80,86
335,4,10:55.0,Defensive rebound by R. Jackson,,80,86
336,4,10:55.0,Personal foul by T. Thompson (drawn by R. Jackson),,80,86
337,4,10:55.0,,T. Mozgov enters the game for K. Love,80,86
338,4,10:43.0,K. Durant misses 2-pt jump shot from 16 ft,,80,86
339,4,10:42.0,,Defensive rebound by L. James,80,86
340,4,10:28.0,,L. James makes 2-pt jump shot from 14 ft,80,88
341,4,10:11.0,R. Jackson misses 2-pt jump shot from 7 ft,,80,88
342,4,10:11.0,Offensive rebound by Team,,80,88
343,4,10:11.0,,Loose ball foul by T. Thompson (drawn by N. Collison),80,88
344,4,10:11.0,S. Ibaka enters the game for A. Morrow,,80,88
345,4,10:01.0,R. Jackson misses 3-pt jump shot from 26 ft,,80,88
346,4,10:00.0,,Defensive rebound by T. Mozgov,80,88
347,4,9:41.0,,L. James makes 3-pt jump shot from 25 ft,80,91
348,4,9:41.0,Oklahoma City full timeout,,80,91
349,4,9:28.0,Turnover by K. Durant (lost ball; steal by I. Shumpert),,80,91
350,4,9:21.0,,L. James misses 3-pt jump shot from 23 ft,80,91
351,4,9:20.0,Defensive rebound by R. Jackson,,80,91
352,4,9:16.0,Turnover by R. Jackson (bad pass),,80,91
353,4,9:16.0,,K. Irving enters the game for M. Dellavedova,80,91
354,4,9:03.0,,I. Shumpert misses 3-pt jump shot from 25 ft,80,91
355,4,9:02.0,,Offensive rebound by T. Thompson,80,91
356,4,8:45.0,,Turnover by I. Shumpert (lost ball; steal by D. Waiters),80,91
357,4,8:24.0,Turnover by R. Jackson (bad pass; steal by K. Irving),,80,91
358,4,8:24.0,,Personal foul by K. Durant (drawn by L. James),80,91
359,4,8:24.0,R. Westbrook enters the game for R. Jackson,,80,91
360,4,8:24.0,,J. Smith enters the game for I. Shumpert,80,91
361,4,8:05.0,,J. Smith misses 2-pt jump shot from 21 ft,80,91
362,4,8:03.0,Defensive rebound by K. Durant,,80,91
363,4,7:57.0,K. Durant makes 2-pt jump shot from 14 ft,,82,91
364,4,7:33.0,,L. James misses 3-pt jump shot from 29 ft,82,91
365,4,7:32.0,Defensive rebound by K. Durant,,82,91
366,4,7:23.0,D. Waiters misses 3-pt jump shot from 25 ft,,82,91
367,4,7:21.0,,Defensive rebound by T. Mozgov,82,91
368,4,7:12.0,,T. Mozgov misses 2-pt layup from 1 ft (block by S. Ibaka),82,91
369,4,7:12.0,,Offensive rebound by Team,82,91
370,4,6:59.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by L. James),82,94
371,4,6:45.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,84,94
372,4,6:45.0,Shooting foul by T. Thompson (drawn by K. Durant),,84,94
373,4,6:45.0,,K. Love enters the game for T. Mozgov,84,94
374,4,6:45.0,K. Durant makes free throw 1 of 1,,85,94
375,4,6:25.0,,K. Irving misses 3-pt jump shot from 25 ft,85,94
376,4,6:24.0,Defensive rebound by D. Waiters,,85,94
377,4,6:08.0,Turnover by D. Waiters (bad pass; steal by L. James),,85,94
378,4,5:48.0,,L. James misses 2-pt jump shot from 20 ft,85,94
379,4,5:46.0,Defensive rebound by N. Collison,,85,94
380,4,5:41.0,D. Waiters misses 3-pt jump shot from 22 ft,,85,94
381,4,5:40.0,,Defensive rebound by K. Love,85,94
382,4,5:18.0,,L. James misses 2-pt jump shot from 9 ft,85,94
383,4,5:18.0,,Offensive rebound by T. Thompson,85,94
384,4,5:18.0,,Shooting foul by N. Collison (drawn by T. Thompson),85,94
385,4,5:18.0,Official timeout,,85,94
386,4,5:18.0,K. Perkins enters the game for N. Collison,,85,94
387,4,5:18.0,,T. Thompson misses free throw 1 of 2,85,94
388,4,5:18.0,,Offensive rebound by Team,85,94
389,4,5:18.0,,T. Thompson misses free throw 2 of 2,85,94
390,4,5:16.0,Defensive rebound by K. Perkins,,85,94
391,4,5:09.0,Shooting foul by J. Smith (drawn by K. Durant),,85,94
392,4,5:09.0,K. Durant makes free throw 1 of 3,,86,94
