,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
65,1,3:19.0,,Defensive rebound by S. Curry,19,17
66,1,3:16.0,,S. Curry makes 2-pt layup from 1 ft,19,19
67,1,2:53.0,K. Leonard misses 3-pt jump shot from 27 ft,,19,19
68,1,2:52.0,,Defensive rebound by A. Bogut,19,19
69,1,2:44.0,,S. Curry makes 2-pt jump shot from 4 ft,19,21
70,1,2:44.0,,Shooting foul by C. Joseph (drawn by S. Curry),19,21
71,1,2:44.0,,Golden State full timeout,19,21
72,1,2:44.0,K. Anderson enters the game for K. Leonard,,19,21
73,1,2:44.0,B. Diaw enters the game for M. Bonner,,19,21
74,1,2:44.0,,F. Ezeli enters the game for H. Barnes,19,21
75,1,2:44.0,,D. Green enters the game for A. Bogut,19,21
76,1,2:44.0,,L. Barbosa enters the game for K. Thompson,19,21
77,1,2:44.0,,S. Curry makes free throw 1 of 1,19,22
78,1,2:19.0,B. Diaw makes 3-pt jump shot from 31 ft (assist by C. Joseph),,22,22
79,1,2:07.0,,S. Curry misses 3-pt jump shot from 28 ft,22,22
80,1,2:06.0,Defensive rebound by Team,,22,22
81,1,1:52.0,Turnover by B. Diaw (lost ball; steal by L. Barbosa),,22,22
82,1,1:47.0,,Shooting foul by C. Joseph (drawn by D. Green),22,22
83,1,1:47.0,,D. Green makes free throw 1 of 2,22,23
84,1,1:47.0,,S. Livingston enters the game for S. Curry,22,23
85,1,1:47.0,,D. Green makes free throw 2 of 2,22,24
86,1,1:35.0,M. Ginóbili makes 3-pt jump shot from 28 ft (assist by C. Joseph),,25,24
87,1,1:13.0,,F. Ezeli makes 2-pt hook shot from 9 ft,25,26
88,1,0:57.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,25,26
89,1,0:56.0,,Defensive rebound by F. Ezeli,25,26
90,1,0:38.0,,Golden State full timeout,25,26
91,1,0:35.0,,S. Livingston misses 2-pt jump shot from 3 ft,25,26
92,1,0:35.0,,Offensive rebound by F. Ezeli,25,26
93,1,0:35.0,,Turnover by Team (shot clock),25,26
94,1,0:31.0,M. Ginóbili misses 2-pt layup from 2 ft,,25,26
95,1,0:30.0,Offensive rebound by A. Baynes,,25,26
96,1,0:30.0,A. Baynes makes 2-pt dunk at rim,,27,26
97,1,0:09.0,,A. Iguodala misses 2-pt jump shot from 4 ft (block by K. Anderson),27,26
98,1,0:07.0,Defensive rebound by B. Diaw,,27,26
99,1,0:03.0,A. Baynes misses 2-pt layup from 1 ft (block by F. Ezeli),,27,26
100,1,0:03.0,Offensive rebound by Team,,27,26
101,1,0:01.0,M. Ginóbili makes 2-pt jump shot from 15 ft (assist by A. Baynes),,29,26
102,2,11:49.0,,Offensive foul by S. Livingston (drawn by M. Ginóbili),29,26
103,2,11:49.0,,Turnover by S. Livingston (offensive foul),29,26
104,2,11:35.0,B. Diaw misses 3-pt jump shot from 26 ft,,29,26
105,2,11:34.0,,Defensive rebound by L. Barbosa,29,26
106,2,11:24.0,,Turnover by A. Iguodala (lost ball),29,26
107,2,11:06.0,M. Ginóbili misses 2-pt jump shot from 18 ft,,29,26
108,2,11:05.0,,Defensive rebound by D. Green,29,26
109,2,10:55.0,,S. Livingston misses 2-pt jump shot from 13 ft,29,26
110,2,10:54.0,Defensive rebound by A. Baynes,,29,26
111,2,10:43.0,A. Baynes makes 2-pt layup from 2 ft (assist by T. Parker),,31,26
112,2,10:32.0,,Turnover by A. Iguodala (lost ball; steal by M. Ginóbili),31,26
113,2,10:24.0,K. Anderson misses 2-pt jump shot from 3 ft,,31,26
114,2,10:23.0,,Defensive rebound by A. Iguodala,31,26
115,2,10:14.0,,L. Barbosa misses 3-pt jump shot from 23 ft,31,26
116,2,10:13.0,Defensive rebound by B. Diaw,,31,26
117,2,9:58.0,A. Baynes misses 2-pt layup from 1 ft,,31,26
118,2,9:57.0,Offensive rebound by B. Diaw,,31,26
119,2,9:53.0,Personal foul by S. Livingston (drawn by B. Diaw),,31,26
120,2,9:53.0,D. Green enters the game for M. Ginóbili,,31,26
121,2,9:53.0,T. Duncan enters the game for A. Baynes,,31,26
122,2,9:53.0,,K. Thompson enters the game for L. Barbosa,31,26
123,2,9:53.0,B. Diaw makes free throw 1 of 2,,32,26
124,2,9:53.0,B. Diaw misses free throw 2 of 2,,32,26
125,2,9:52.0,,Defensive rebound by F. Ezeli,32,26
126,2,9:38.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Livingston),32,29
127,2,9:18.0,K. Anderson misses 2-pt jump shot from 13 ft (block by D. Green),,32,29
128,2,9:16.0,,Defensive rebound by F. Ezeli,32,29
129,2,9:09.0,,K. Thompson misses 2-pt jump shot from 10 ft,32,29
130,2,9:06.0,Defensive rebound by T. Duncan,,32,29
131,2,8:55.0,D. Green misses 3-pt jump shot from 23 ft,,32,29
132,2,8:54.0,,Defensive rebound by F. Ezeli,32,29
133,2,8:42.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),32,32
134,2,8:42.0,San Antonio full timeout,,32,32
135,2,8:42.0,,A. Bogut enters the game for F. Ezeli,32,32
136,2,8:42.0,K. Leonard enters the game for K. Anderson,,32,32
137,2,8:31.0,Turnover by B. Diaw (lost ball; steal by A. Bogut),,32,32
138,2,8:28.0,,Shooting foul by B. Diaw (drawn by D. Green),32,32
139,2,8:28.0,,D. Green makes free throw 1 of 2,32,33
140,2,8:28.0,,D. Green makes free throw 2 of 2,32,34
141,2,8:07.0,Shooting foul by D. Green (drawn by T. Parker),,32,34
142,2,8:07.0,T. Parker makes free throw 1 of 2,,33,34
143,2,8:07.0,M. Bonner enters the game for B. Diaw,,33,34
144,2,8:07.0,,H. Barnes enters the game for D. Green,33,34
145,2,8:07.0,T. Parker makes free throw 2 of 2,,34,34
146,2,7:54.0,Violation by T. Duncan (kicked ball),,34,34
147,2,7:49.0,,K. Thompson misses 2-pt jump shot from 10 ft,34,34
148,2,7:47.0,Defensive rebound by T. Duncan,,34,34
149,2,7:41.0,T. Parker misses 2-pt layup from 2 ft,,34,34
150,2,7:39.0,,Defensive rebound by K. Thompson,34,34
151,2,7:26.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by A. Bogut),34,36
152,2,7:05.0,T. Parker misses 2-pt jump shot from 18 ft,,34,36
153,2,7:04.0,Offensive rebound by T. Parker,,34,36
154,2,7:01.0,D. Green misses 3-pt jump shot from 26 ft,,34,36
155,2,7:00.0,,Defensive rebound by A. Iguodala,34,36
156,2,6:47.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by A. Bogut),34,38
157,2,6:35.0,Personal foul by A. Bogut (drawn by T. Duncan),,34,38
158,2,6:35.0,C. Joseph enters the game for T. Parker,,34,38
159,2,6:35.0,,S. Curry enters the game for S. Livingston,34,38
160,2,6:27.0,C. Joseph makes 2-pt jump shot from 17 ft,,36,38
161,2,6:13.0,,K. Thompson misses 2-pt jump shot from 5 ft,36,38
162,2,6:13.0,Defensive rebound by T. Duncan,,36,38
163,2,6:13.0,,Technical foul by K. Thompson,36,38
164,2,6:13.0,K. Leonard makes technical free throw,,37,38
165,2,5:58.0,Shooting foul by A. Iguodala (drawn by K. Leonard),,37,38
166,2,5:58.0,Official timeout,,37,38
167,2,5:58.0,,B. Rush enters the game for A. Iguodala,37,38
168,2,5:58.0,K. Leonard makes free throw 1 of 2,,38,38
169,2,5:58.0,K. Leonard makes free throw 2 of 2,,39,38
170,2,5:40.0,,H. Barnes misses 2-pt jump shot from 11 ft,39,38
171,2,5:39.0,Defensive rebound by T. Duncan,,39,38
172,2,5:29.0,D. Green misses 3-pt jump shot from 27 ft,,39,38
173,2,5:28.0,,Defensive rebound by H. Barnes,39,38
174,2,5:17.0,,Personal foul by K. Leonard (drawn by A. Bogut),39,38
175,2,5:04.0,,Turnover by A. Bogut (offensive goaltending),39,38
176,2,4:42.0,T. Duncan misses 2-pt jump shot from 11 ft,,39,38
177,2,4:39.0,Offensive rebound by K. Leonard,,39,38
178,2,4:24.0,T. Duncan misses 2-pt hook shot from 10 ft,,39,38
179,2,4:23.0,,Defensive rebound by S. Curry,39,38
180,2,4:04.0,,B. Rush misses 3-pt jump shot from 25 ft,39,38
181,2,4:02.0,Defensive rebound by T. Duncan,,39,38
182,2,3:50.0,K. Leonard misses 2-pt jump shot from 20 ft,,39,38
183,2,3:49.0,,Defensive rebound by K. Thompson,39,38
184,2,3:41.0,,S. Curry misses 3-pt jump shot from 23 ft,39,38
185,2,3:39.0,Defensive rebound by T. Duncan,,39,38
186,2,3:25.0,C. Joseph makes 2-pt jump shot from 18 ft,,41,38
187,2,3:08.0,,K. Thompson makes 2-pt layup from 2 ft,41,40
188,2,2:57.0,D. Green makes 2-pt layup from 1 ft (assist by T. Duncan),,43,40
189,2,2:56.0,,Golden State full timeout,43,40
190,2,2:56.0,,D. Green enters the game for B. Rush,43,40
191,2,2:53.0,T. Parker enters the game for D. Green,,43,40
192,2,2:53.0,M. Ginóbili enters the game for C. Joseph,,43,40
193,2,2:42.0,,Offensive foul by A. Bogut (drawn by K. Leonard),43,40
194,2,2:42.0,,Turnover by A. Bogut (offensive foul),43,40
195,2,2:27.0,M. Bonner makes 2-pt hook shot from 7 ft (assist by M. Ginóbili),,45,40
196,2,2:14.0,,Turnover by K. Thompson (bad pass),45,40
197,2,2:14.0,B. Diaw enters the game for M. Bonner,,45,40
198,2,1:54.0,Turnover by T. Parker (lost ball),,45,40
199,2,1:43.0,,A. Bogut makes 2-pt jump shot from 7 ft (assist by S. Curry),45,42
200,2,1:26.0,M. Ginóbili misses 3-pt jump shot from 27 ft,,45,42
201,2,1:25.0,,Defensive rebound by A. Bogut,45,42
202,2,1:17.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by S. Curry),45,44
203,2,0:53.0,T. Parker makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,48,44
204,2,0:50.0,,Turnover by H. Barnes (lost ball),48,44
205,2,0:50.0,,F. Ezeli enters the game for A. Bogut,48,44
206,2,0:50.0,,A. Iguodala enters the game for D. Green,48,44
207,2,0:38.0,T. Duncan misses 2-pt jump shot from 16 ft,,48,44
208,2,0:37.0,,Defensive rebound by H. Barnes,48,44
209,2,0:30.0,,Personal foul by T. Parker (drawn by S. Curry),48,44
210,2,0:23.0,,Turnover by S. Curry (lost ball; steal by M. Ginóbili),48,44
211,2,0:02.0,T. Duncan makes 2-pt jump shot from 8 ft (assist by T. Parker),,50,44
212,3,11:40.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),50,47
213,3,11:13.0,D. Green makes 2-pt jump shot from 11 ft,,52,47
214,3,11:01.0,,S. Curry makes 2-pt layup from 2 ft,52,49
215,3,11:01.0,,Violation by Team (delay of game),52,49
216,3,10:49.0,M. Bonner makes 3-pt jump shot from 27 ft (assist by T. Parker),,55,49
217,3,10:40.0,,Turnover by S. Curry (lost ball; steal by D. Green),55,49
218,3,10:34.0,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),,57,49
219,3,10:15.0,,D. Green misses 3-pt jump shot from 27 ft,57,49
220,3,10:14.0,Defensive rebound by T. Duncan,,57,49
221,3,9:59.0,K. Leonard misses 2-pt jump shot from 16 ft,,57,49
222,3,9:58.0,,Defensive rebound by A. Bogut,57,49
223,3,9:49.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),57,52
224,3,9:30.0,T. Parker makes 2-pt jump shot from 9 ft,,59,52
225,3,9:23.0,,S. Curry makes 2-pt jump shot from 17 ft,59,54
226,3,9:02.0,T. Parker makes 2-pt jump shot from 16 ft,,61,54
227,3,8:52.0,,S. Curry misses 3-pt jump shot from 28 ft,61,54
228,3,8:50.0,Defensive rebound by T. Duncan,,61,54
229,3,8:29.0,K. Leonard misses 2-pt jump shot from 6 ft,,61,54
230,3,8:28.0,,Defensive rebound by D. Green,61,54
231,3,8:23.0,,D. Green misses 2-pt layup from 2 ft,61,54
232,3,8:22.0,Defensive rebound by K. Leonard,,61,54
233,3,8:19.0,San Antonio full timeout,,61,54
234,3,8:02.0,D. Green makes 3-pt jump shot from 26 ft (assist by M. Bonner),,64,54
235,3,7:45.0,,K. Thompson misses 2-pt jump shot from 19 ft,64,54
236,3,7:44.0,,Offensive rebound by Team,64,54
237,3,7:41.0,,K. Thompson misses 3-pt jump shot from 23 ft,64,54
238,3,7:40.0,Defensive rebound by M. Bonner,,64,54
239,3,7:24.0,T. Parker makes 2-pt jump shot from 18 ft,,66,54
240,3,7:15.0,,Personal foul by D. Green (drawn by K. Thompson),66,54
241,3,7:05.0,,D. Green makes 2-pt dunk at rim (assist by A. Bogut),66,56
242,3,6:43.0,D. Green misses 2-pt jump shot from 6 ft,,66,56
243,3,6:43.0,Offensive rebound by Team,,66,56
244,3,6:43.0,M. Ginóbili enters the game for K. Leonard,,66,56
245,3,6:43.0,B. Diaw enters the game for M. Bonner,,66,56
246,3,6:39.0,T. Duncan misses 2-pt jump shot from 18 ft,,66,56
247,3,6:38.0,,Defensive rebound by S. Curry,66,56
248,3,6:35.0,,S. Curry makes 2-pt layup at rim,66,58
249,3,6:35.0,,Shooting foul by B. Diaw (drawn by S. Curry),66,58
250,3,6:35.0,,S. Curry makes free throw 1 of 1,66,59
251,3,6:18.0,D. Green misses 3-pt jump shot from 26 ft,,66,59
252,3,6:17.0,,Defensive rebound by S. Curry,66,59
253,3,6:06.0,,H. Barnes misses 3-pt jump shot from 25 ft,66,59
254,3,6:05.0,Defensive rebound by M. Ginóbili,,66,59
255,3,5:52.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,66,59
256,3,5:51.0,,Defensive rebound by A. Bogut,66,59
257,3,5:45.0,,Offensive foul by D. Green (drawn by M. Ginóbili),66,59
258,3,5:45.0,,Turnover by D. Green (offensive foul),66,59
259,3,5:45.0,C. Joseph enters the game for T. Parker,,66,59
260,3,5:45.0,,A. Iguodala enters the game for H. Barnes,66,59
261,3,5:44.0,,Technical foul by D. Green,66,59
262,3,5:44.0,M. Ginóbili misses technical free throw,,66,59
263,3,5:44.0,Offensive rebound by Team,,66,59
264,3,5:32.0,Turnover by B. Diaw (lost ball; steal by A. Bogut),,66,59
265,3,5:22.0,,D. Green misses 2-pt layup from 2 ft,66,59
266,3,5:21.0,Defensive rebound by T. Duncan,,66,59
267,3,5:14.0,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),,68,59
268,3,5:01.0,,S. Curry makes 2-pt jump shot from 9 ft,68,61
269,3,4:37.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by B. Diaw),,71,61
270,3,4:25.0,,S. Curry misses 3-pt jump shot from 27 ft,71,61
271,3,4:24.0,Defensive rebound by D. Green,,71,61
272,3,4:09.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,71,61
273,3,4:08.0,,Defensive rebound by D. Green,71,61
274,3,3:51.0,,S. Curry misses 2-pt jump shot from 3 ft,71,61
275,3,3:49.0,Defensive rebound by B. Diaw,,71,61
276,3,3:41.0,Personal foul by A. Bogut (drawn by B. Diaw),,71,61
277,3,3:26.0,C. Joseph makes 2-pt jump shot from 15 ft (assist by B. Diaw),,73,61
278,3,3:19.0,,Golden State full timeout,73,61
279,3,3:19.0,A. Baynes enters the game for T. Duncan,,73,61
280,3,3:19.0,K. Leonard enters the game for D. Green,,73,61
281,3,3:19.0,,F. Ezeli enters the game for D. Green,73,61
282,3,3:19.0,,H. Barnes enters the game for A. Bogut,73,61
283,3,3:11.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by S. Curry),73,63
284,3,2:50.0,M. Ginóbili misses 2-pt layup from 2 ft,,73,63
285,3,2:49.0,,Defensive rebound by H. Barnes,73,63
286,3,2:39.0,,Personal foul by K. Leonard (drawn by K. Thompson),73,63
287,3,2:29.0,,Shooting foul by M. Ginóbili (drawn by H. Barnes),73,63
288,3,2:29.0,,H. Barnes makes free throw 1 of 2,73,64
289,3,2:29.0,,H. Barnes misses free throw 2 of 2,73,64
290,3,2:28.0,Defensive rebound by B. Diaw,,73,64
291,3,2:06.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by C. Joseph),,75,64
292,3,1:57.0,,Turnover by F. Ezeli (lost ball; steal by C. Joseph),75,64
293,3,1:52.0,K. Leonard makes 2-pt dunk at rim (assist by C. Joseph),,77,64
294,3,1:35.0,,Personal foul by M. Ginóbili (drawn by F. Ezeli),77,64
295,3,1:35.0,,F. Ezeli misses free throw 1 of 2,77,64
296,3,1:35.0,,Offensive rebound by Team,77,64
297,3,1:35.0,,L. Barbosa enters the game for S. Curry,77,64
298,3,1:35.0,,F. Ezeli makes free throw 2 of 2,77,65
299,3,1:20.0,C. Joseph makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),,79,65
300,3,1:02.0,,K. Thompson makes 2-pt jump shot from 5 ft,79,67
301,3,1:02.0,,Shooting foul by A. Baynes (drawn by K. Thompson),79,67
302,3,1:02.0,,K. Thompson makes free throw 1 of 1,79,68
303,3,0:46.0,M. Ginóbili makes 3-pt jump shot from 26 ft (assist by B. Diaw),,82,68
304,3,0:30.0,,Turnover by L. Barbosa (bad pass),82,68
305,3,0:09.0,Turnover by M. Ginóbili (lost ball; steal by K. Thompson),,82,68
306,3,0:05.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by K. Thompson),82,70
307,3,0:00.0,C. Joseph misses 2-pt jump shot from 11 ft,,82,70
308,3,0:00.0,Offensive rebound by Team,,82,70
309,4,11:49.0,Offensive foul by A. Baynes (drawn by A. Iguodala),,82,70
310,4,11:49.0,Turnover by A. Baynes (offensive foul),,82,70
311,4,11:40.0,,A. Iguodala makes 2-pt jump shot from 19 ft (assist by L. Barbosa),82,72
312,4,11:19.0,M. Ginóbili makes 2-pt jump shot from 8 ft,,84,72
313,4,11:01.0,,M. Speights makes 2-pt jump shot from 17 ft,84,74
314,4,10:50.0,Personal foul by M. Speights (drawn by A. Baynes),,84,74
315,4,10:50.0,T. Duncan enters the game for A. Baynes,,84,74
316,4,10:46.0,M. Ginóbili misses 2-pt jump shot from 12 ft,,84,74
317,4,10:45.0,Offensive rebound by T. Duncan,,84,74
318,4,10:36.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,84,74
319,4,10:35.0,Offensive rebound by Team,,84,74
320,4,10:35.0,Personal foul by M. Speights (drawn by K. Leonard),,84,74
321,4,10:27.0,Personal foul by A. Iguodala (drawn by K. Leonard),,84,74
322,4,10:18.0,Turnover by M. Ginóbili (lost ball; steal by L. Barbosa),,84,74
323,4,10:12.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by L. Barbosa),84,76
324,4,9:52.0,T. Duncan misses 2-pt jump shot from 7 ft (block by M. Speights),,84,76
325,4,9:51.0,,Defensive rebound by H. Barnes,84,76
326,4,9:45.0,,Personal foul by K. Leonard (drawn by M. Speights),84,76
327,4,9:45.0,,M. Speights makes free throw 1 of 2,84,77
328,4,9:45.0,M. Bonner enters the game for K. Leonard,,84,77
329,4,9:45.0,T. Parker enters the game for M. Ginóbili,,84,77
330,4,9:45.0,D. Green enters the game for B. Diaw,,84,77
331,4,9:45.0,,M. Speights misses free throw 2 of 2,84,77
332,4,9:44.0,Defensive rebound by T. Duncan,,84,77
333,4,9:23.0,T. Parker makes 2-pt jump shot from 20 ft,,86,77
334,4,9:09.0,,M. Speights makes 2-pt hook shot from 11 ft,86,79
335,4,8:51.0,T. Duncan makes 2-pt layup from 2 ft (assist by D. Green),,88,79
336,4,8:33.0,,Turnover by A. Iguodala (back court),88,79
337,4,8:33.0,Official timeout,,88,79
338,4,8:33.0,,K. Thompson enters the game for A. Iguodala,88,79
339,4,8:33.0,,D. Green enters the game for L. Barbosa,88,79
340,4,8:33.0,,S. Curry enters the game for S. Livingston,88,79
341,4,8:26.0,Shooting foul by S. Curry (drawn by C. Joseph),,88,79
342,4,8:26.0,C. Joseph makes free throw 1 of 2,,89,79
343,4,8:26.0,C. Joseph misses free throw 2 of 2,,89,79
344,4,8:25.0,Offensive rebound by M. Bonner,,89,79
345,4,8:08.0,M. Bonner misses 3-pt jump shot from 25 ft,,89,79
346,4,8:08.0,,Defensive rebound by K. Thompson,89,79
347,4,8:08.0,,Personal foul by T. Duncan (drawn by D. Green),89,79
348,4,7:57.0,,K. Thompson makes 2-pt jump shot from 17 ft,89,81
349,4,7:42.0,T. Parker makes 2-pt layup from 1 ft,,91,81
350,4,7:32.0,,Shooting foul by C. Joseph (drawn by K. Thompson),91,81
351,4,7:32.0,,K. Thompson makes free throw 1 of 2,91,82
352,4,7:32.0,K. Leonard enters the game for C. Joseph,,91,82
353,4,7:32.0,,K. Thompson makes free throw 2 of 2,91,83
354,4,7:14.0,T. Parker makes 2-pt layup from 1 ft (assist by T. Duncan),,93,83
355,4,7:00.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),93,86
356,4,6:36.0,T. Parker misses 2-pt jump shot from 11 ft,,93,86
357,4,6:35.0,,Defensive rebound by H. Barnes,93,86
358,4,6:24.0,,H. Barnes misses 3-pt jump shot from 24 ft,93,86
359,4,6:22.0,Defensive rebound by M. Bonner,,93,86
360,4,6:17.0,Offensive foul by T. Duncan (drawn by S. Curry),,93,86
361,4,6:17.0,Turnover by T. Duncan (offensive foul),,93,86
362,4,6:17.0,M. Ginóbili enters the game for M. Bonner,,93,86
363,4,6:14.0,,Turnover by M. Speights (lost ball; steal by T. Duncan),93,86
364,4,6:02.0,Personal foul by M. Speights (drawn by T. Duncan),,93,86
365,4,6:02.0,T. Duncan misses free throw 1 of 2,,93,86
366,4,6:02.0,Offensive rebound by Team,,93,86
367,4,6:02.0,T. Duncan makes free throw 2 of 2,,94,86
368,4,5:53.0,,S. Curry misses 2-pt jump shot from 10 ft,94,86
369,4,5:52.0,Defensive rebound by Team,,94,86
370,4,5:52.0,,Golden State full timeout,94,86
371,4,5:41.0,D. Green misses 3-pt jump shot from 23 ft,,94,86
372,4,5:40.0,,Defensive rebound by S. Curry,94,86
373,4,5:26.0,,K. Thompson misses 2-pt jump shot from 9 ft,94,86
374,4,5:26.0,,Offensive rebound by Team,94,86
375,4,5:26.0,B. Diaw enters the game for D. Green,,94,86
376,4,5:16.0,,S. Curry misses 3-pt jump shot from 25 ft,94,86
377,4,5:15.0,Defensive rebound by B. Diaw,,94,86
378,4,4:54.0,T. Duncan misses 2-pt jump shot from 4 ft,,94,86
379,4,4:53.0,,Defensive rebound by M. Speights,94,86
380,4,4:45.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by K. Thompson),94,88
381,4,4:21.0,T. Duncan makes 2-pt layup from 3 ft (assist by T. Parker),,96,88
382,4,4:21.0,Shooting foul by D. Green (drawn by T. Duncan),,96,88
383,4,4:21.0,T. Duncan makes free throw 1 of 1,,97,88
384,4,4:14.0,,S. Curry misses 2-pt jump shot from 18 ft,97,88
