,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
55,1,5:11.0,Defensive rebound by N. Vonleh,,7,9
56,1,4:56.0,G. Henderson misses 2-pt jump shot from 19 ft,,7,9
57,1,4:55.0,,Defensive rebound by M. Scott,7,9
58,1,4:44.0,,M. Scott misses 2-pt jump shot from 11 ft,7,9
59,1,4:43.0,Defensive rebound by B. Biyombo,,7,9
60,1,4:25.0,J. Taylor misses 2-pt jump shot from 16 ft,,7,9
61,1,4:23.0,Offensive rebound by N. Vonleh,,7,9
62,1,4:23.0,N. Vonleh misses 2-pt layup from 3 ft,,7,9
63,1,4:23.0,,K. Bazemore enters the game for K. Korver,7,9
64,1,4:21.0,,Defensive rebound by Team,7,9
65,1,4:07.0,,Personal foul by G. Henderson (drawn by D. Carroll),7,9
66,1,4:07.0,,P. Antić enters the game for A. Horford,7,9
67,1,4:07.0,,D. Schröder enters the game for J. Teague,7,9
68,1,3:55.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by D. Schröder),7,11
69,1,3:35.0,K. Walker misses 2-pt jump shot from 10 ft,,7,11
70,1,3:34.0,,Defensive rebound by K. Bazemore,7,11
71,1,3:19.0,,D. Carroll misses 2-pt jump shot from 6 ft,7,11
72,1,3:18.0,Defensive rebound by B. Biyombo,,7,11
73,1,3:12.0,Shooting foul by M. Scott (drawn by G. Henderson),,7,11
74,1,3:12.0,G. Henderson misses free throw 1 of 2,,7,11
75,1,3:12.0,Offensive rebound by Team,,7,11
76,1,3:12.0,G. Henderson makes free throw 2 of 2,,8,11
77,1,3:03.0,,D. Schröder makes 2-pt jump shot from 11 ft,8,13
78,1,2:40.0,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Taylor),,11,13
79,1,2:27.0,,P. Antić makes 2-pt jump shot from 14 ft (assist by D. Schröder),11,15
80,1,2:06.0,J. Taylor misses 3-pt jump shot from 23 ft,,11,15
81,1,2:05.0,,Defensive rebound by D. Schröder,11,15
82,1,1:55.0,,Turnover by D. Schröder (bad pass),11,15
83,1,1:55.0,Charlotte full timeout,,11,15
84,1,1:55.0,B. Roberts enters the game for B. Biyombo,,11,15
85,1,1:55.0,M. Williams enters the game for G. Henderson,,11,15
86,1,1:55.0,J. Maxiell enters the game for K. Walker,,11,15
87,1,1:32.0,N. Vonleh misses 2-pt jump shot from 3 ft,,11,15
88,1,1:31.0,,Defensive rebound by M. Scott,11,15
89,1,1:21.0,,K. Bazemore misses 3-pt jump shot from 23 ft,11,15
90,1,1:20.0,Defensive rebound by J. Taylor,,11,15
91,1,1:11.0,J. Maxiell makes 2-pt layup from 1 ft (assist by M. Williams),,13,15
92,1,0:57.0,,D. Schröder misses 2-pt layup from 1 ft,13,15
93,1,0:54.0,Defensive rebound by N. Vonleh,,13,15
94,1,0:46.0,J. Maxiell makes 2-pt hook shot from 3 ft (assist by N. Vonleh),,15,15
95,1,0:28.0,,P. Antić misses 3-pt jump shot from 24 ft,15,15
96,1,0:26.0,Defensive rebound by M. Williams,,15,15
97,1,0:02.0,J. Maxiell misses 2-pt jump shot from 19 ft,,15,15
98,1,0:02.0,Offensive rebound by Team,,15,15
99,1,0:02.0,Turnover by Team (shot clock),,15,15
100,1,0:02.0,,K. Korver enters the game for D. Carroll,15,15
101,1,0:02.0,,A. Horford enters the game for M. Scott,15,15
102,1,0:01.0,,Turnover by P. Antić (bad pass; steal by J. Maxiell),15,15
103,2,11:47.0,B. Roberts misses 3-pt jump shot from 25 ft,,15,15
104,2,11:46.0,,Defensive rebound by P. Antić,15,15
105,2,11:30.0,,D. Schröder makes 2-pt jump shot from 22 ft (assist by K. Korver),15,17
106,2,11:09.0,M. Williams makes 2-pt layup from 3 ft (assist by M. Williams),,17,17
107,2,10:57.0,,A. Horford misses 2-pt jump shot from 12 ft,17,17
108,2,10:55.0,Defensive rebound by M. Williams,,17,17
109,2,10:48.0,M. Williams misses 2-pt jump shot from 14 ft,,17,17
110,2,10:47.0,,Defensive rebound by D. Schröder,17,17
111,2,10:42.0,,Shooting foul by P. Hairston (drawn by K. Korver),17,17
112,2,10:42.0,,K. Korver makes free throw 1 of 3,17,18
113,2,10:42.0,,K. Korver makes free throw 2 of 3,17,19
114,2,10:42.0,,K. Korver makes free throw 3 of 3,17,20
115,2,10:25.0,P. Hairston makes 2-pt jump shot from 18 ft (assist by M. Williams),,19,20
116,2,10:15.0,,D. Schröder makes 3-pt jump shot from 25 ft,19,23
117,2,9:56.0,B. Roberts misses 2-pt jump shot from 9 ft,,19,23
118,2,9:55.0,Offensive rebound by J. Maxiell,,19,23
119,2,9:49.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by M. Williams),,22,23
120,2,9:36.0,,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),22,25
121,2,9:21.0,M. Williams makes 3-pt jump shot from 23 ft (assist by B. Roberts),,25,25
122,2,9:13.0,,Offensive foul by A. Horford (drawn by J. Maxiell),25,25
123,2,9:13.0,,Turnover by A. Horford (offensive foul),25,25
124,2,9:13.0,,M. Muscala enters the game for P. Antić,25,25
125,2,9:13.0,,S. Mack enters the game for K. Bazemore,25,25
126,2,8:55.0,Turnover by M. Williams (bad pass; steal by K. Korver),,25,25
127,2,8:46.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),25,28
128,2,8:34.0,Personal foul by M. Muscala (drawn by B. Roberts),,25,28
129,2,8:34.0,Official timeout,,25,28
130,2,8:17.0,M. Williams misses 3-pt jump shot from 25 ft,,25,28
131,2,8:16.0,,Defensive rebound by S. Mack,25,28
132,2,8:10.0,,A. Horford makes 2-pt layup at rim (assist by S. Mack),25,30
133,2,7:47.0,B. Roberts makes 3-pt jump shot from 25 ft (assist by M. Williams),,28,30
134,2,7:30.0,,D. Schröder makes 2-pt jump shot from 9 ft,28,32
135,2,7:11.0,J. Maxiell makes 2-pt jump shot from 13 ft (assist by M. Williams),,30,32
136,2,7:06.0,,Turnover by S. Mack (lost ball; steal by B. Roberts),30,32
137,2,7:00.0,B. Roberts misses 3-pt jump shot from 25 ft,,30,32
138,2,6:57.0,,Defensive rebound by A. Horford,30,32
139,2,6:49.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Schröder),30,35
140,2,6:28.0,P. Hairston misses 3-pt jump shot from 24 ft,,30,35
141,2,6:27.0,,Defensive rebound by S. Mack,30,35
142,2,6:18.0,,K. Korver misses 3-pt jump shot from 24 ft,30,35
143,2,6:16.0,Defensive rebound by M. Williams,,30,35
144,2,6:08.0,J. Maxiell makes 2-pt dunk at rim (assist by M. Williams),,32,35
145,2,6:05.0,,Atlanta full timeout,32,35
146,2,6:05.0,,J. Teague enters the game for A. Horford,32,35
147,2,6:05.0,,M. Scott enters the game for D. Schröder,32,35
148,2,6:05.0,G. Henderson enters the game for J. Maxiell,,32,35
149,2,6:05.0,B. Biyombo enters the game for M. Williams,,32,35
150,2,6:05.0,J. Taylor enters the game for P. Hairston,,32,35
151,2,5:54.0,,K. Korver misses 3-pt jump shot from 24 ft,32,35
152,2,5:52.0,Defensive rebound by M. Williams,,32,35
153,2,5:38.0,G. Henderson misses 2-pt jump shot from 16 ft,,32,35
154,2,5:37.0,Offensive rebound by J. Taylor,,32,35
155,2,5:36.0,J. Taylor makes 2-pt layup at rim,,34,35
156,2,5:29.0,,Personal foul by J. Taylor (drawn by K. Korver),34,35
157,2,5:29.0,K. Walker enters the game for B. Roberts,,34,35
158,2,5:18.0,,Personal foul by J. Taylor (drawn by M. Muscala),34,35
159,2,5:18.0,T. Daniels enters the game for J. Taylor,,34,35
160,2,5:07.0,,S. Mack misses 3-pt jump shot from 25 ft,34,35
161,2,5:05.0,,Offensive rebound by M. Muscala,34,35
162,2,5:03.0,,Turnover by M. Muscala (bad pass; steal by T. Daniels),34,35
163,2,4:56.0,K. Walker misses 3-pt jump shot from 25 ft,,34,35
164,2,4:55.0,Offensive rebound by M. Williams,,34,35
165,2,4:55.0,Shooting foul by M. Muscala (drawn by M. Williams),,34,35
166,2,4:55.0,M. Williams misses free throw 1 of 2,,34,35
167,2,4:55.0,Offensive rebound by Team,,34,35
168,2,4:55.0,,D. Carroll enters the game for K. Korver,34,35
169,2,4:55.0,M. Williams makes free throw 2 of 2,,35,35
170,2,4:41.0,Violation by T. Daniels (kicked ball),,35,35
171,2,4:41.0,N. Vonleh enters the game for M. Williams,,35,35
172,2,4:35.0,,M. Muscala makes 2-pt layup at rim (assist by J. Teague),35,37
173,2,4:21.0,T. Daniels misses 2-pt jump shot from 21 ft,,35,37
174,2,4:20.0,Offensive rebound by N. Vonleh,,35,37
175,2,4:05.0,B. Biyombo misses 2-pt layup at rim,,35,37
176,2,4:02.0,,Defensive rebound by M. Muscala,35,37
177,2,3:53.0,,M. Scott makes 2-pt layup from 1 ft (assist by D. Carroll),35,39
178,2,3:36.0,Personal foul by J. Teague (drawn by K. Walker),,35,39
179,2,3:31.0,G. Henderson makes 2-pt jump shot from 20 ft (assist by K. Walker),,37,39
180,2,3:08.0,,D. Carroll misses 3-pt jump shot from 24 ft,37,39
181,2,3:07.0,Defensive rebound by B. Biyombo,,37,39
182,2,2:50.0,T. Daniels makes 2-pt jump shot from 19 ft (assist by K. Walker),,39,39
183,2,2:34.0,,M. Scott makes 2-pt jump shot from 20 ft (assist by S. Mack),39,41
184,2,2:13.0,N. Vonleh makes 2-pt layup from 2 ft,,41,41
185,2,2:05.0,,J. Teague makes 2-pt layup from 3 ft,41,43
186,2,1:50.0,Turnover by G. Henderson (bad pass; steal by D. Carroll),,41,43
187,2,1:38.0,,M. Muscala makes 2-pt layup from 1 ft (assist by J. Teague),41,45
188,2,1:22.0,K. Walker misses 3-pt jump shot from 24 ft,,41,45
189,2,1:21.0,Offensive rebound by T. Daniels,,41,45
190,2,1:08.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by K. Walker),,44,45
191,2,0:53.0,,J. Teague misses 2-pt jump shot from 8 ft,44,45
192,2,0:51.0,Defensive rebound by B. Biyombo,,44,45
193,2,0:38.0,Shooting foul by M. Scott (drawn by B. Biyombo),,44,45
194,2,0:38.0,Charlotte full timeout,,44,45
195,2,0:38.0,,K. Korver enters the game for S. Mack,44,45
196,2,0:38.0,B. Biyombo misses free throw 1 of 2,,44,45
197,2,0:38.0,Offensive rebound by Team,,44,45
198,2,0:38.0,B. Biyombo makes free throw 2 of 2,,45,45
199,2,0:30.0,,D. Carroll misses 2-pt jump shot from 11 ft,45,45
200,2,0:28.0,Defensive rebound by B. Biyombo,,45,45
201,2,0:09.0,K. Walker makes 2-pt layup from 1 ft,,47,45
202,2,0:09.0,Shooting foul by M. Muscala (drawn by K. Walker),,47,45
203,2,0:09.0,K. Walker makes free throw 1 of 1,,48,45
204,2,0:03.0,,M. Muscala makes 2-pt dunk at rim (assist by J. Teague),48,47
205,2,0:00.0,K. Walker misses 3-pt jump shot from 39 ft,,48,47
206,2,0:00.0,Offensive rebound by Team,,48,47
207,3,11:40.0,J. Taylor misses 2-pt layup from 2 ft,,48,47
208,3,11:39.0,,Defensive rebound by A. Horford,48,47
209,3,11:28.0,,Shooting foul by J. Taylor (drawn by A. Horford),48,47
210,3,11:28.0,,A. Horford makes free throw 1 of 2,48,48
211,3,11:28.0,,A. Horford misses free throw 2 of 2,48,48
212,3,11:27.0,Defensive rebound by M. Williams,,48,48
213,3,11:11.0,Turnover by J. Taylor (lost ball),,48,48
214,3,10:59.0,,Personal foul by G. Henderson (drawn by D. Carroll),48,48
215,3,10:43.0,,J. Teague misses 2-pt jump shot from 21 ft,48,48
216,3,10:41.0,Defensive rebound by B. Biyombo,,48,48
217,3,10:35.0,Turnover by G. Henderson (step out of bounds),,48,48
218,3,10:23.0,,K. Korver misses 2-pt layup from 1 ft,48,48
219,3,10:22.0,,Offensive rebound by A. Horford,48,48
220,3,10:14.0,,A. Horford misses 2-pt jump shot from 7 ft,48,48
221,3,10:12.0,Defensive rebound by G. Henderson,,48,48
222,3,10:10.0,Turnover by G. Henderson (lost ball; steal by D. Carroll),,48,48
223,3,10:09.0,,D. Carroll misses 2-pt layup from 3 ft (block by M. Williams),48,48
224,3,10:09.0,Defensive rebound by Team,,48,48
225,3,10:00.0,Personal foul by D. Carroll (drawn by G. Henderson),,48,48
226,3,9:53.0,G. Henderson makes 2-pt jump shot from 21 ft (assist by K. Walker),,50,48
227,3,9:42.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),50,50
228,3,9:20.0,M. Williams misses 3-pt jump shot from 24 ft,,50,50
229,3,9:19.0,,Defensive rebound by D. Carroll,50,50
230,3,9:10.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Korver),50,52
231,3,8:47.0,K. Walker misses 3-pt jump shot from 25 ft,,50,52
232,3,8:46.0,,Defensive rebound by K. Korver,50,52
233,3,8:36.0,,D. Carroll makes 2-pt jump shot from 22 ft (assist by J. Teague),50,54
234,3,8:17.0,B. Biyombo misses 2-pt layup at rim (block by A. Horford),,50,54
235,3,8:15.0,,Defensive rebound by D. Carroll,50,54
236,3,8:05.0,,M. Muscala misses 2-pt jump shot from 15 ft,50,54
237,3,8:03.0,Defensive rebound by M. Williams,,50,54
238,3,7:52.0,K. Walker misses 2-pt layup at rim,,50,54
239,3,7:50.0,,Defensive rebound by J. Teague,50,54
240,3,7:47.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),50,56
241,3,7:47.0,Charlotte full timeout,,50,56
242,3,7:32.0,K. Walker makes 3-pt jump shot from 25 ft (assist by B. Biyombo),,53,56
243,3,7:19.0,,J. Teague makes 2-pt jump shot from 2 ft,53,58
244,3,6:58.0,G. Henderson misses 2-pt jump shot from 18 ft,,53,58
245,3,6:56.0,,Defensive rebound by J. Teague,53,58
246,3,6:47.0,,Personal foul by K. Walker (drawn by D. Carroll),53,58
247,3,6:47.0,,M. Scott enters the game for M. Muscala,53,58
248,3,6:32.0,,Turnover by Team (shot clock),53,58
249,3,6:21.0,M. Williams misses 3-pt jump shot from 25 ft,,53,58
250,3,6:19.0,,Defensive rebound by K. Korver,53,58
251,3,6:02.0,,M. Scott misses 3-pt jump shot from 23 ft,53,58
252,3,6:00.0,Defensive rebound by B. Biyombo,,53,58
253,3,5:50.0,Turnover by J. Taylor (bad pass; steal by J. Teague),,53,58
254,3,5:46.0,,J. Teague makes 2-pt layup at rim,53,60
255,3,5:27.0,J. Taylor misses 2-pt jump shot from 21 ft,,53,60
256,3,5:26.0,Offensive rebound by B. Biyombo,,53,60
257,3,5:23.0,B. Biyombo misses 2-pt layup from 1 ft,,53,60
258,3,5:22.0,,Defensive rebound by A. Horford,53,60
259,3,5:07.0,,M. Scott makes 2-pt hook shot from 8 ft (assist by K. Korver),53,62
260,3,4:54.0,Charlotte full timeout,,53,62
261,3,4:54.0,,K. Bazemore enters the game for A. Horford,53,62
262,3,4:54.0,,P. Antić enters the game for K. Korver,53,62
263,3,4:54.0,N. Vonleh enters the game for M. Williams,,53,62
264,3,4:41.0,G. Henderson misses 3-pt jump shot from 25 ft,,53,62
265,3,4:41.0,Offensive rebound by Team,,53,62
266,3,4:41.0,,Loose ball foul by M. Scott (drawn by N. Vonleh),53,62
267,3,4:28.0,K. Walker misses 3-pt jump shot from 27 ft,,53,62
268,3,4:27.0,,Defensive rebound by D. Carroll,53,62
269,3,4:14.0,,M. Scott misses 2-pt hook shot from 11 ft,53,62
270,3,4:10.0,Defensive rebound by J. Taylor,,53,62
271,3,4:01.0,N. Vonleh makes 2-pt hook shot from 4 ft (assist by K. Walker),,55,62
272,3,3:51.0,,J. Teague misses 3-pt jump shot from 25 ft,55,62
273,3,3:49.0,Defensive rebound by B. Biyombo,,55,62
274,3,3:40.0,K. Walker misses 2-pt jump shot from 11 ft,,55,62
275,3,3:39.0,,Defensive rebound by M. Scott,55,62
276,3,3:31.0,,K. Bazemore misses 3-pt jump shot from 22 ft,55,62
277,3,3:30.0,Defensive rebound by B. Biyombo,,55,62
278,3,3:22.0,Charlotte full timeout,,55,62
279,3,3:22.0,B. Roberts enters the game for K. Walker,,55,62
280,3,3:22.0,,D. Schröder enters the game for J. Teague,55,62
281,3,3:06.0,Turnover by Team (shot clock),,55,62
282,3,2:51.0,,Personal foul by G. Henderson (drawn by D. Carroll),55,62
283,3,2:45.0,,P. Antić misses 3-pt jump shot from 25 ft,55,62
284,3,2:44.0,Defensive rebound by N. Vonleh,,55,62
285,3,2:30.0,B. Roberts misses 2-pt jump shot from 20 ft,,55,62
286,3,2:28.0,,Defensive rebound by M. Scott,55,62
287,3,2:20.0,,K. Bazemore misses 2-pt jump shot from 3 ft,55,62
288,3,2:20.0,,Offensive rebound by Team,55,62
289,3,2:20.0,Loose ball foul by B. Roberts (drawn by P. Antić),,55,62
290,3,2:20.0,,P. Antić makes free throw 1 of 2,55,63
291,3,2:20.0,J. Maxiell enters the game for B. Biyombo,,55,63
292,3,2:20.0,T. Daniels enters the game for G. Henderson,,55,63
293,3,2:20.0,,P. Antić makes free throw 2 of 2,55,64
294,3,1:57.0,Shooting foul by P. Antić (drawn by J. Maxiell),,55,64
295,3,1:57.0,J. Maxiell misses free throw 1 of 2,,55,64
296,3,1:57.0,Offensive rebound by Team,,55,64
297,3,1:57.0,,K. Korver enters the game for D. Carroll,55,64
298,3,1:57.0,,A. Horford enters the game for M. Scott,55,64
299,3,1:57.0,J. Maxiell makes free throw 2 of 2,,56,64
300,3,1:43.0,,Shooting foul by N. Vonleh (drawn by A. Horford),56,64
301,3,1:43.0,,A. Horford makes free throw 1 of 2,56,65
302,3,1:43.0,,A. Horford makes free throw 2 of 2,56,66
303,3,1:23.0,J. Taylor misses 2-pt jump shot from 18 ft (block by A. Horford),,56,66
304,3,1:20.0,Offensive rebound by J. Taylor,,56,66
305,3,1:18.0,J. Taylor makes 2-pt layup at rim,,58,66
306,3,1:00.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by A. Horford),58,69
307,3,0:43.0,N. Vonleh misses 3-pt jump shot from 25 ft,,58,69
308,3,0:41.0,,Defensive rebound by Team,58,69
309,3,0:41.0,Loose ball foul by J. Maxiell (drawn by P. Antić),,58,69
310,3,0:41.0,,P. Antić makes free throw 1 of 2,58,70
311,3,0:41.0,,P. Antić misses free throw 2 of 2,58,70
312,3,0:41.0,Defensive rebound by N. Vonleh,,58,70
313,3,0:33.0,Shooting foul by D. Schröder (drawn by B. Roberts),,58,70
314,3,0:33.0,B. Roberts makes free throw 1 of 2,,59,70
315,3,0:33.0,B. Roberts makes free throw 2 of 2,,60,70
316,3,0:26.0,,D. Schröder misses 2-pt jump shot from 17 ft,60,70
317,3,0:25.0,,Offensive rebound by A. Horford,60,70
318,3,0:05.0,,K. Bazemore misses 3-pt jump shot from 25 ft,60,70
319,3,0:04.0,Defensive rebound by J. Taylor,,60,70
320,4,11:48.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Antić),60,73
321,4,11:48.0,,Shooting foul by P. Hairston (drawn by K. Korver),60,73
322,4,11:48.0,,K. Korver misses free throw 1 of 1,60,73
323,4,11:46.0,Defensive rebound by B. Roberts,,60,73
324,4,11:36.0,Shooting foul by K. Korver (drawn by T. Daniels),,60,73
325,4,11:36.0,T. Daniels misses free throw 1 of 3,,60,73
326,4,11:36.0,Offensive rebound by Team,,60,73
327,4,11:36.0,T. Daniels makes free throw 2 of 3,,61,73
328,4,11:36.0,T. Daniels makes free throw 3 of 3,,62,73
329,4,11:18.0,,Turnover by D. Schröder (lost ball; steal by B. Roberts),62,73
330,4,11:12.0,T. Daniels misses 2-pt jump shot from 19 ft,,62,73
331,4,11:11.0,,Defensive rebound by P. Antić,62,73
332,4,11:01.0,,A. Horford makes 2-pt layup from 1 ft (assist by K. Bazemore),62,75
333,4,10:48.0,Personal foul by K. Bazemore (drawn by J. Maxiell),,62,75
334,4,10:48.0,,M. Muscala enters the game for P. Antić,62,75
335,4,10:41.0,T. Daniels makes 3-pt jump shot from 26 ft,,65,75
336,4,10:28.0,,Turnover by D. Schröder (bad pass; steal by B. Roberts),65,75
337,4,10:21.0,B. Roberts misses 3-pt jump shot from 25 ft,,65,75
338,4,10:18.0,,Defensive rebound by K. Korver,65,75
339,4,10:11.0,,Offensive foul by M. Muscala (drawn by T. Daniels),65,75
340,4,10:11.0,,Turnover by M. Muscala (offensive foul),65,75
341,4,10:00.0,P. Hairston misses 3-pt jump shot from 25 ft,,65,75
342,4,9:58.0,,Defensive rebound by M. Muscala,65,75
343,4,9:37.0,,Shooting foul by P. Hairston (drawn by K. Korver),65,75
344,4,9:37.0,,K. Korver makes free throw 1 of 2,65,76
345,4,9:37.0,,S. Mack enters the game for K. Bazemore,65,76
346,4,9:37.0,,K. Korver makes free throw 2 of 2,65,77
347,4,9:19.0,B. Roberts misses 2-pt jump shot from 18 ft,,65,77
348,4,9:17.0,,Defensive rebound by K. Korver,65,77
349,4,9:11.0,,M. Muscala makes 2-pt layup from 1 ft (assist by D. Schröder),65,79
350,4,8:55.0,M. Williams misses 2-pt jump shot from 4 ft,,65,79
351,4,8:53.0,Offensive rebound by J. Maxiell,,65,79
352,4,8:53.0,J. Maxiell makes 2-pt layup at rim,,67,79
353,4,8:36.0,,D. Schröder misses 2-pt jump shot from 14 ft,67,79
354,4,8:35.0,,Offensive rebound by M. Muscala,67,79
355,4,8:35.0,,M. Muscala makes 2-pt dunk at rim,67,81
356,4,8:07.0,B. Roberts makes 2-pt jump shot from 7 ft (assist by M. Williams),,69,81
357,4,7:56.0,Violation by B. Roberts (kicked ball),,69,81
358,4,7:56.0,Official timeout,,69,81
359,4,7:45.0,,D. Schröder misses 2-pt jump shot from 20 ft,69,81
360,4,7:43.0,Defensive rebound by J. Maxiell,,69,81
361,4,7:24.0,T. Daniels misses 2-pt jump shot from 12 ft,,69,81
362,4,7:23.0,,Defensive rebound by A. Horford,69,81
363,4,7:01.0,,S. Mack makes 2-pt layup from 1 ft,69,83
364,4,6:45.0,Turnover by J. Maxiell (lost ball; steal by A. Horford),,69,83
365,4,6:38.0,,K. Korver misses 3-pt jump shot from 27 ft,69,83
366,4,6:36.0,Defensive rebound by M. Williams,,69,83
367,4,6:24.0,P. Hairston misses 2-pt jump shot from 9 ft,,69,83
368,4,6:22.0,,Defensive rebound by S. Mack,69,83
369,4,6:09.0,,Personal foul by T. Daniels (drawn by S. Mack),69,83
370,4,6:09.0,,D. Carroll enters the game for A. Horford,69,83
371,4,6:09.0,,K. Bazemore enters the game for K. Korver,69,83
372,4,6:09.0,,M. Scott enters the game for D. Schröder,69,83
373,4,6:09.0,N. Vonleh enters the game for M. Williams,,69,83
374,4,6:02.0,,M. Muscala makes 2-pt jump shot from 18 ft (assist by S. Mack),69,85
375,4,5:48.0,T. Daniels misses 2-pt jump shot from 21 ft,,69,85
376,4,5:45.0,Offensive rebound by P. Hairston,,69,85
377,4,5:39.0,B. Roberts misses 2-pt jump shot from 5 ft,,69,85
378,4,5:38.0,Offensive rebound by J. Maxiell,,69,85
379,4,5:37.0,J. Maxiell makes 2-pt layup at rim,,71,85
380,4,5:22.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by M. Scott),71,88
381,4,5:07.0,Turnover by P. Hairston (lost ball; steal by S. Mack),,71,88
382,4,5:03.0,,D. Carroll makes 2-pt layup from 2 ft (assist by K. Bazemore),71,90
383,4,5:03.0,Charlotte full timeout,,71,90
384,4,5:03.0,,J. Jenkins enters the game for D. Carroll,71,90
385,4,5:03.0,,A. Daye enters the game for M. Muscala,71,90
386,4,5:03.0,,E. Brand enters the game for K. Bazemore,71,90
387,4,5:03.0,B. Biyombo enters the game for J. Maxiell,,71,90
388,4,4:51.0,Personal foul by S. Mack (drawn by B. Roberts),,71,90
