,QUARTER,TIME_REMAINING,HOUSTON_ACTION,OKLAHOMA CITY_ACTION,HOUSTON_SCORE,OKLAHOMA CITY_SCORE
124,1,0:01.0,,Violation by M. McGary (def goaltending),25,17
125,1,0:01.0,C. Brewer makes 2-pt layup at rim (assist by J. Smith),,27,17
126,1,0:01.0,,Turnover by K. Singler (bad pass; steal by J. Harden),27,17
127,2,11:43.0,D. Howard makes 2-pt hook shot from 6 ft,,29,17
128,2,11:27.0,,D. Waiters makes 2-pt layup from 1 ft (assist by A. Morrow),29,19
129,2,11:18.0,C. Brewer misses 2-pt jump shot from 6 ft,,29,19
130,2,11:17.0,,Defensive rebound by D. Waiters,29,19
131,2,11:11.0,,D. Waiters makes 2-pt layup from 1 ft,29,21
132,2,10:57.0,Turnover by J. Smith (bad pass; steal by A. Morrow),,29,21
133,2,10:42.0,,K. Singler misses 3-pt jump shot from 23 ft,29,21
134,2,10:40.0,Defensive rebound by D. Howard,,29,21
135,2,10:31.0,T. Ariza misses 3-pt jump shot from 22 ft,,29,21
136,2,10:31.0,,Defensive rebound by A. Morrow,29,21
137,2,10:16.0,,Turnover by D. Waiters (bad pass),29,21
138,2,10:02.0,T. Ariza misses 3-pt jump shot from 24 ft,,29,21
139,2,10:01.0,,Defensive rebound by M. McGary,29,21
140,2,9:54.0,,Turnover by D. Augustin (lost ball; steal by J. Smith),29,21
141,2,9:49.0,T. Ariza makes 2-pt dunk at rim (assist by J. Smith),,31,21
142,2,9:31.0,,D. Waiters misses 2-pt jump shot from 6 ft,31,21
143,2,9:30.0,,Offensive rebound by M. McGary,31,21
144,2,9:23.0,,D. Waiters makes 2-pt jump shot from 13 ft,31,23
145,2,9:09.0,D. Howard makes 2-pt hook shot from 7 ft,,33,23
146,2,8:53.0,Violation by P. Prigioni (kicked ball),,33,23
147,2,8:53.0,Official timeout,,33,23
148,2,8:43.0,,D. Waiters makes 2-pt jump shot from 17 ft,33,25
149,2,8:29.0,D. Howard makes 2-pt dunk at rim (assist by J. Smith),,35,25
150,2,8:11.0,,A. Morrow misses 3-pt jump shot from 23 ft,35,25
151,2,8:10.0,Defensive rebound by P. Prigioni,,35,25
152,2,8:04.0,Personal foul by K. Singler (drawn by D. Howard),,35,25
153,2,8:04.0,,S. Adams enters the game for K. Singler,35,25
154,2,8:01.0,Shooting foul by M. McGary (drawn by D. Howard),,35,25
155,2,8:01.0,D. Howard misses free throw 1 of 2,,35,25
156,2,8:01.0,Offensive rebound by Team,,35,25
157,2,8:01.0,D. Howard misses free throw 2 of 2,,35,25
158,2,8:00.0,,Defensive rebound by M. McGary,35,25
159,2,7:46.0,,Turnover by S. Adams (lost ball),35,25
160,2,7:35.0,D. Howard makes 2-pt dunk at rim (assist by J. Smith),,37,25
161,2,7:29.0,,Oklahoma City full timeout,37,25
162,2,7:29.0,J. Harden enters the game for T. Ariza,,37,25
163,2,7:29.0,J. Dorsey enters the game for D. Howard,,37,25
164,2,7:29.0,J. Terry enters the game for P. Prigioni,,37,25
165,2,7:29.0,T. Jones enters the game for J. Smith,,37,25
166,2,7:29.0,,E. Freedom enters the game for A. Morrow,37,25
167,2,7:29.0,,R. Westbrook enters the game for M. McGary,37,25
168,2,7:14.0,,D. Waiters makes 2-pt layup from 1 ft,37,27
169,2,6:58.0,Turnover by J. Harden (bad pass; steal by D. Augustin),,37,27
170,2,6:51.0,,D. Augustin misses 3-pt jump shot from 24 ft,37,27
171,2,6:51.0,,Offensive rebound by Team,37,27
172,2,6:51.0,Loose ball foul by J. Dorsey (drawn by E. Freedom),,37,27
173,2,6:44.0,,Offensive foul by E. Freedom (drawn by J. Harden),37,27
174,2,6:44.0,,Turnover by E. Freedom (offensive foul),37,27
175,2,6:32.0,Shooting foul by S. Adams (drawn by T. Jones),,37,27
176,2,6:32.0,T. Jones makes free throw 1 of 2,,38,27
177,2,6:32.0,,M. McGary enters the game for S. Adams,38,27
178,2,6:32.0,T. Jones makes free throw 2 of 2,,39,27
179,2,6:13.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),39,29
180,2,5:58.0,J. Terry makes 3-pt jump shot from 23 ft (assist by T. Jones),,42,29
181,2,5:40.0,,E. Freedom misses 2-pt layup from 1 ft,42,29
182,2,5:39.0,,Offensive rebound by Team,42,29
183,2,5:38.0,,Personal foul by J. Harden (drawn by D. Waiters),42,29
184,2,5:33.0,,R. Westbrook misses 2-pt jump shot from 15 ft,42,29
185,2,5:32.0,Defensive rebound by J. Harden,,42,29
186,2,5:20.0,Turnover by C. Brewer (lost ball; steal by D. Waiters),,42,29
187,2,5:16.0,,R. Westbrook makes 2-pt dunk at rim (assist by D. Waiters),42,31
188,2,4:57.0,Turnover by J. Harden (lost ball; steal by M. McGary),,42,31
189,2,4:54.0,,R. Westbrook makes 2-pt dunk at rim (assist by D. Augustin),42,33
190,2,4:53.0,Houston full timeout,,42,33
191,2,4:30.0,J. Harden misses 3-pt jump shot from 24 ft,,42,33
192,2,4:26.0,Offensive rebound by Team,,42,33
193,2,4:26.0,,Loose ball foul by M. McGary (drawn by J. Dorsey),42,33
194,2,4:26.0,,A. Morrow enters the game for M. McGary,42,33
195,2,4:17.0,J. Harden makes 2-pt jump shot from 10 ft (assist by T. Jones),,44,33
196,2,4:04.0,,D. Waiters misses 2-pt layup from 2 ft,44,33
197,2,4:03.0,,Offensive rebound by E. Freedom,44,33
198,2,4:03.0,,E. Freedom makes 2-pt tip-in from 2 ft,44,35
199,2,3:46.0,J. Terry misses 3-pt jump shot from 24 ft,,44,35
200,2,3:44.0,,Defensive rebound by R. Westbrook,44,35
201,2,3:37.0,,R. Westbrook makes 2-pt layup at rim,44,37
202,2,3:18.0,C. Brewer misses 3-pt jump shot from 22 ft,,44,37
203,2,3:17.0,,Defensive rebound by D. Augustin,44,37
204,2,3:03.0,,D. Waiters misses 2-pt layup from 1 ft,44,37
205,2,3:01.0,,Offensive rebound by E. Freedom,44,37
206,2,3:01.0,,E. Freedom misses 2-pt layup at rim,44,37
207,2,3:00.0,Defensive rebound by J. Dorsey,,44,37
208,2,2:53.0,J. Terry makes 2-pt layup from 1 ft (assist by C. Brewer),,46,37
209,2,2:32.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),46,39
210,2,2:06.0,T. Jones makes 2-pt layup at rim (assist by J. Harden),,48,39
211,2,1:54.0,,E. Freedom misses 2-pt jump shot from 3 ft,48,39
212,2,1:53.0,Defensive rebound by J. Terry,,48,39
213,2,1:48.0,J. Harden makes 2-pt layup at rim,,50,39
214,2,1:31.0,,E. Freedom makes 2-pt hook shot from 2 ft (assist by R. Westbrook),50,41
215,2,1:20.0,J. Harden makes 2-pt layup at rim,,52,41
216,2,1:02.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Westbrook),52,44
217,2,0:43.0,J. Harden misses 2-pt layup from 1 ft,,52,44
218,2,0:42.0,,Defensive rebound by E. Freedom,52,44
219,2,0:36.0,,D. Augustin makes 3-pt jump shot from 22 ft (assist by R. Westbrook),52,47
220,2,0:14.0,J. Harden makes 3-pt jump shot from 25 ft,,55,47
221,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 25 ft,55,47
222,2,0:00.0,,Offensive rebound by Team,55,47
223,3,11:48.0,Personal foul by S. Adams (drawn by D. Howard),,55,47
224,3,11:48.0,,M. McGary enters the game for S. Adams,55,47
225,3,11:37.0,D. Howard makes 2-pt layup from 2 ft (assist by T. Ariza),,57,47
226,3,11:37.0,Shooting foul by M. McGary (drawn by D. Howard),,57,47
227,3,11:37.0,D. Howard makes free throw 1 of 1,,58,47
228,3,11:23.0,,E. Freedom misses 2-pt jump shot from 12 ft,58,47
229,3,11:22.0,Defensive rebound by J. Terry,,58,47
230,3,11:03.0,D. Howard misses 2-pt layup from 2 ft,,58,47
231,3,11:02.0,Offensive rebound by T. Jones,,58,47
232,3,11:02.0,T. Jones misses 2-pt tip-in from 2 ft,,58,47
233,3,11:01.0,,Defensive rebound by R. Westbrook,58,47
234,3,10:55.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by R. Westbrook),58,50
235,3,10:33.0,T. Ariza misses 3-pt jump shot from 22 ft,,58,50
236,3,10:33.0,,Defensive rebound by M. McGary,58,50
237,3,10:27.0,,R. Westbrook misses 2-pt jump shot from 16 ft,58,50
238,3,10:25.0,Defensive rebound by T. Ariza,,58,50
239,3,10:07.0,D. Howard misses 2-pt layup from 1 ft,,58,50
240,3,10:06.0,,Defensive rebound by R. Westbrook,58,50
241,3,10:01.0,,R. Westbrook makes 2-pt layup at rim,58,52
242,3,9:39.0,Shooting foul by M. McGary (drawn by J. Harden),,58,52
243,3,9:39.0,J. Harden makes free throw 1 of 2,,59,52
244,3,9:39.0,,A. Morrow enters the game for M. McGary,59,52
245,3,9:39.0,J. Harden makes free throw 2 of 2,,60,52
246,3,9:28.0,,K. Singler misses 2-pt dunk at rim (block by T. Jones),60,52
247,3,9:27.0,Defensive rebound by J. Harden,,60,52
248,3,9:22.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),,63,52
249,3,9:21.0,,Oklahoma City full timeout,63,52
250,3,9:21.0,,Technical foul by D. Waiters,63,52
251,3,9:21.0,J. Harden misses technical free throw,,63,52
252,3,9:21.0,,Offensive rebound by Team,63,52
253,3,9:02.0,,K. Singler misses 3-pt jump shot from 23 ft,63,52
254,3,9:01.0,Defensive rebound by T. Ariza,,63,52
255,3,9:01.0,Turnover by T. Ariza (traveling),,63,52
256,3,8:51.0,,A. Morrow misses 2-pt jump shot from 14 ft (block by J. Terry),63,52
257,3,8:50.0,,Offensive rebound by E. Freedom,63,52
258,3,8:49.0,,Turnover by E. Freedom (lost ball; steal by J. Harden),63,52
259,3,8:36.0,D. Howard misses 2-pt layup from 1 ft,,63,52
260,3,8:34.0,Offensive rebound by D. Howard,,63,52
261,3,8:15.0,J. Terry misses 3-pt jump shot from 22 ft,,63,52
262,3,8:15.0,,Defensive rebound by R. Westbrook,63,52
263,3,8:08.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),63,55
264,3,7:43.0,D. Howard misses 2-pt layup from 2 ft (block by K. Singler),,63,55
265,3,7:41.0,,Defensive rebound by E. Freedom,63,55
266,3,7:38.0,,Shooting foul by T. Ariza (drawn by R. Westbrook),63,55
267,3,7:38.0,,R. Westbrook makes free throw 1 of 2,63,56
268,3,7:38.0,J. Smith enters the game for D. Howard,,63,56
269,3,7:38.0,,R. Westbrook makes free throw 2 of 2,63,57
270,3,7:21.0,J. Smith misses 3-pt jump shot from 23 ft,,63,57
271,3,7:20.0,,Defensive rebound by D. Waiters,63,57
272,3,7:10.0,,R. Westbrook misses 3-pt jump shot from 24 ft,63,57
273,3,7:08.0,Defensive rebound by J. Harden,,63,57
274,3,7:05.0,Shooting foul by A. Morrow (drawn by J. Harden),,63,57
275,3,7:05.0,J. Harden makes free throw 1 of 2,,64,57
276,3,7:05.0,J. Harden makes free throw 2 of 2,,65,57
277,3,6:50.0,,Turnover by E. Freedom (lost ball; steal by J. Smith),65,57
278,3,6:44.0,T. Ariza misses 3-pt jump shot from 22 ft,,65,57
279,3,6:43.0,,Defensive rebound by A. Morrow,65,57
280,3,6:37.0,,Turnover by K. Singler (bad pass; steal by J. Terry),65,57
281,3,6:24.0,J. Smith misses 3-pt jump shot from 24 ft,,65,57
282,3,6:23.0,,Defensive rebound by E. Freedom,65,57
283,3,6:23.0,Loose ball foul by T. Jones (drawn by E. Freedom),,65,57
284,3,6:13.0,,K. Singler misses 3-pt jump shot from 24 ft,65,57
285,3,6:12.0,Defensive rebound by T. Jones,,65,57
286,3,6:03.0,J. Smith makes 2-pt jump shot from 5 ft,,67,57
287,3,5:43.0,,R. Westbrook misses 2-pt layup from 2 ft,67,57
288,3,5:42.0,Defensive rebound by T. Ariza,,67,57
289,3,5:38.0,Shooting foul by K. Singler (drawn by J. Harden),,67,57
290,3,5:38.0,J. Harden makes free throw 1 of 2,,68,57
291,3,5:38.0,,S. Novak enters the game for K. Singler,68,57
292,3,5:38.0,P. Prigioni enters the game for J. Terry,,68,57
293,3,5:38.0,J. Dorsey enters the game for T. Jones,,68,57
294,3,5:38.0,J. Harden makes free throw 2 of 2,,69,57
295,3,5:20.0,,A. Morrow makes 2-pt jump shot from 13 ft,69,59
296,3,5:00.0,J. Smith makes 2-pt jump shot from 7 ft,,71,59
297,3,4:49.0,,Shooting foul by J. Smith (drawn by E. Freedom),71,59
298,3,4:49.0,,E. Freedom misses free throw 1 of 2,71,59
299,3,4:49.0,,Offensive rebound by Team,71,59
300,3,4:49.0,,E. Freedom makes free throw 2 of 2,71,60
301,3,4:27.0,J. Harden misses 3-pt jump shot from 22 ft,,71,60
302,3,4:26.0,,Defensive rebound by R. Westbrook,71,60
303,3,4:19.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),71,63
304,3,4:00.0,P. Prigioni misses 3-pt jump shot from 24 ft,,71,63
305,3,3:59.0,,Defensive rebound by S. Novak,71,63
306,3,3:45.0,,D. Waiters misses 2-pt jump shot from 4 ft,71,63
307,3,3:44.0,Defensive rebound by J. Smith,,71,63
308,3,3:29.0,Shooting foul by E. Freedom (drawn by J. Harden),,71,63
309,3,3:29.0,J. Harden makes free throw 1 of 2,,72,63
310,3,3:29.0,C. Brewer enters the game for T. Ariza,,72,63
311,3,3:29.0,J. Harden makes free throw 2 of 2,,73,63
312,3,3:17.0,,A. Morrow misses 3-pt jump shot from 23 ft,73,63
313,3,3:16.0,,Offensive rebound by E. Freedom,73,63
314,3,3:13.0,,E. Freedom makes 2-pt hook shot from 5 ft,73,65
315,3,3:00.0,J. Smith misses 2-pt layup from 2 ft,,73,65
316,3,2:59.0,,Defensive rebound by R. Westbrook,73,65
317,3,2:48.0,,A. Morrow misses 2-pt jump shot from 17 ft,73,65
318,3,2:47.0,,Offensive rebound by E. Freedom,73,65
319,3,2:47.0,,E. Freedom misses 2-pt tip-in from 2 ft,73,65
320,3,2:46.0,Defensive rebound by Team,,73,65
321,3,2:46.0,Houston full timeout,,73,65
322,3,2:46.0,,D. Augustin enters the game for D. Waiters,73,65
323,3,2:43.0,Personal take foul by S. Novak (drawn by J. Dorsey),,73,65
324,3,2:43.0,J. Dorsey misses free throw 1 of 2,,73,65
325,3,2:43.0,Offensive rebound by Team,,73,65
326,3,2:43.0,J. Dorsey misses free throw 2 of 2,,73,65
327,3,2:40.0,Offensive rebound by P. Prigioni,,73,65
328,3,2:34.0,J. Harden makes 3-pt jump shot from 24 ft,,76,65
329,3,2:19.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Novak),76,68
330,3,2:11.0,Personal take foul by S. Novak (drawn by J. Dorsey),,76,68
331,3,2:11.0,J. Dorsey misses free throw 1 of 2,,76,68
332,3,2:11.0,Offensive rebound by Team,,76,68
333,3,2:11.0,J. Dorsey makes free throw 2 of 2,,77,68
334,3,2:00.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Westbrook),77,71
335,3,1:53.0,Personal take foul by R. Westbrook (drawn by J. Dorsey),,77,71
336,3,1:53.0,J. Dorsey misses free throw 1 of 2,,77,71
337,3,1:53.0,Offensive rebound by Team,,77,71
338,3,1:53.0,J. Dorsey makes free throw 2 of 2,,78,71
339,3,1:50.0,,Personal take foul by C. Brewer (drawn by R. Westbrook),78,71
340,3,1:50.0,T. Ariza enters the game for J. Dorsey,,78,71
341,3,1:47.0,,Shooting foul by J. Smith (drawn by R. Westbrook),78,71
342,3,1:47.0,,R. Westbrook makes free throw 1 of 2,78,72
343,3,1:47.0,,R. Westbrook makes free throw 2 of 2,78,73
344,3,1:24.0,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Brewer),,81,73
345,3,1:11.0,,R. Westbrook misses 2-pt layup from 2 ft,81,73
346,3,1:11.0,,Offensive rebound by E. Freedom,81,73
347,3,1:08.0,,E. Freedom makes 2-pt layup from 1 ft,81,75
348,3,0:52.0,Personal foul by S. Novak (drawn by T. Ariza),,81,75
349,3,0:52.0,T. Ariza misses free throw 1 of 2,,81,75
350,3,0:52.0,Offensive rebound by Team,,81,75
351,3,0:52.0,T. Ariza makes free throw 2 of 2,,82,75
352,3,0:46.0,,Turnover by R. Westbrook (bad pass; steal by P. Prigioni),82,75
353,3,0:42.0,Shooting foul by S. Novak (drawn by T. Ariza),,82,75
354,3,0:42.0,T. Ariza makes free throw 1 of 2,,83,75
355,3,0:42.0,T. Ariza misses free throw 2 of 2,,83,75
356,3,0:42.0,,Defensive rebound by R. Westbrook,83,75
357,3,0:31.0,,R. Westbrook misses 2-pt layup from 2 ft,83,75
358,3,0:30.0,Defensive rebound by Team,,83,75
359,3,0:09.0,J. Smith misses 2-pt jump shot from 6 ft,,83,75
360,3,0:08.0,,Defensive rebound by Team,83,75
361,3,0:08.0,Loose ball foul by J. Smith (drawn by R. Westbrook),,83,75
362,3,0:08.0,,R. Westbrook makes free throw 1 of 2,83,76
363,3,0:08.0,,D. Waiters enters the game for S. Novak,83,76
364,3,0:08.0,,R. Westbrook makes free throw 2 of 2,83,77
365,3,0:00.0,J. Harden misses 3-pt jump shot from 24 ft,,83,77
366,3,0:00.0,Offensive rebound by Team,,83,77
367,4,11:39.0,,Turnover by D. Augustin (lost ball; steal by P. Prigioni),83,77
368,4,11:18.0,J. Smith makes 2-pt jump shot from 6 ft,,85,77
369,4,10:56.0,,S. Adams misses 2-pt hook shot from 5 ft,85,77
370,4,10:55.0,Defensive rebound by T. Ariza,,85,77
371,4,10:42.0,P. Prigioni misses 3-pt jump shot from 24 ft,,85,77
372,4,10:41.0,,Defensive rebound by K. Singler,85,77
373,4,10:36.0,,Personal foul by J. Smith (drawn by D. Waiters),85,77
374,4,10:25.0,,D. Waiters misses 2-pt jump shot from 17 ft,85,77
375,4,10:24.0,Defensive rebound by D. Howard,,85,77
376,4,10:15.0,J. Smith misses 2-pt jump shot at rim,,85,77
377,4,10:14.0,Offensive rebound by J. Smith,,85,77
378,4,10:14.0,J. Smith makes 2-pt layup at rim,,87,77
379,4,9:58.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by S. Adams),87,80
380,4,9:34.0,J. Smith misses 2-pt jump shot from 5 ft,,87,80
381,4,9:33.0,Offensive rebound by D. Howard,,87,80
382,4,9:32.0,D. Howard makes 2-pt hook shot from 3 ft,,89,80
383,4,9:11.0,,D. Augustin misses 3-pt jump shot from 24 ft,89,80
384,4,9:10.0,Defensive rebound by T. Ariza,,89,80
385,4,9:04.0,Offensive foul by D. Howard (drawn by S. Adams),,89,80
386,4,9:04.0,Turnover by D. Howard (offensive foul),,89,80
387,4,9:04.0,,R. Westbrook enters the game for K. Singler,89,80
388,4,8:50.0,,A. Morrow misses 2-pt jump shot from 13 ft,89,80
389,4,8:50.0,Defensive rebound by Team,,89,80
390,4,8:50.0,Official timeout,,89,80
391,4,8:37.0,J. Smith misses 2-pt jump shot from 4 ft,,89,80
392,4,8:36.0,Offensive rebound by D. Howard,,89,80
