,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
65,1,4:27.0,R. Stuckey misses 2-pt jump shot from 12 ft,,15,15
66,1,4:26.0,,Defensive rebound by Team,15,15
67,1,4:09.0,,A. Brooks makes 2-pt jump shot from 7 ft,15,17
68,1,3:56.0,Turnover by G. Hill (offensive foul),,15,17
69,1,3:56.0,Offensive foul by G. Hill (drawn by A. Brooks),,15,17
70,1,3:56.0,I. Mahinmi enters the game for R. Hibbert,,15,17
71,1,3:45.0,,P. Gasol misses 2-pt jump shot from 7 ft,15,17
72,1,3:44.0,Defensive rebound by D. West,,15,17
73,1,3:33.0,C. Miles makes 3-pt jump shot from 23 ft (assist by D. West),,18,17
74,1,3:14.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by P. Gasol),18,20
75,1,2:46.0,D. West misses 2-pt layup from 1 ft,,18,20
76,1,2:45.0,,Defensive rebound by N. Mohammed,18,20
77,1,2:36.0,,A. Brooks misses 2-pt jump shot from 16 ft,18,20
78,1,2:35.0,Defensive rebound by I. Mahinmi,,18,20
79,1,2:28.0,G. Hill misses 3-pt jump shot from 24 ft,,18,20
80,1,2:27.0,Offensive rebound by D. West,,18,20
81,1,2:18.0,Turnover by R. Stuckey (bad pass; steal by M. Dunleavy),,18,20
82,1,2:10.0,,A. Brooks misses 3-pt jump shot from 24 ft,18,20
83,1,2:09.0,,Offensive rebound by P. Gasol,18,20
84,1,2:09.0,,P. Gasol makes 2-pt dunk at rim,18,22
85,1,1:47.0,G. Hill misses 3-pt jump shot from 25 ft,,18,22
86,1,1:46.0,,Defensive rebound by P. Gasol,18,22
87,1,1:36.0,,N. Mohammed misses 2-pt jump shot from 11 ft,18,22
88,1,1:35.0,Defensive rebound by I. Mahinmi,,18,22
89,1,1:21.0,I. Mahinmi misses 2-pt jump shot from 18 ft,,18,22
90,1,1:20.0,,Defensive rebound by P. Gasol,18,22
91,1,1:12.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,18,22
92,1,1:11.0,Defensive rebound by I. Mahinmi,,18,22
93,1,1:04.0,R. Stuckey makes 2-pt layup from 2 ft,,20,22
94,1,0:44.0,,P. Gasol misses 2-pt hook shot from 5 ft,20,22
95,1,0:42.0,Defensive rebound by G. Hill,,20,22
96,1,0:36.0,Personal foul by A. Brooks (drawn by G. Hill),,20,22
97,1,0:36.0,,Chicago full timeout,20,22
98,1,0:36.0,L. Scola enters the game for D. West,,20,22
99,1,0:36.0,D. Rudež enters the game for C. Miles,,20,22
100,1,0:36.0,C. Watson enters the game for G. Hill,,20,22
101,1,0:36.0,,K. Hinrich enters the game for N. Mohammed,20,22
102,1,0:36.0,,N. Mirotić enters the game for A. Brooks,20,22
103,1,0:28.0,R. Stuckey misses 2-pt jump shot from 14 ft,,20,22
104,1,0:26.0,,Defensive rebound by P. Gasol,20,22
105,1,0:11.0,,P. Gasol makes 2-pt hook shot from 3 ft,20,24
106,1,0:01.0,L. Scola makes 2-pt jump shot from 8 ft (assist by C. Watson),,22,24
107,2,11:49.0,Violation by C. Watson (kicked ball),,22,24
108,2,11:35.0,,Shooting foul by I. Mahinmi (drawn by N. Mirotić),22,24
109,2,11:35.0,,N. Mirotić makes free throw 1 of 2,22,25
110,2,11:35.0,,N. Mirotić misses free throw 2 of 2,22,25
111,2,11:34.0,Defensive rebound by L. Scola,,22,25
112,2,11:13.0,I. Mahinmi misses 2-pt jump shot from 8 ft,,22,25
113,2,11:12.0,Offensive rebound by L. Scola,,22,25
114,2,11:12.0,L. Scola misses 2-pt tip-in from 1 ft,,22,25
115,2,11:11.0,,Defensive rebound by N. Mirotić,22,25
116,2,11:01.0,,T. Snell makes 2-pt layup from 1 ft (assist by J. Noah),22,27
117,2,10:47.0,L. Scola misses 2-pt jump shot from 22 ft,,22,27
118,2,10:46.0,,Defensive rebound by T. Snell,22,27
119,2,10:34.0,,Turnover by T. Snell (bad pass),22,27
120,2,10:25.0,Turnover by I. Mahinmi (bad pass),,22,27
121,2,10:15.0,,Personal foul by D. Rudež (drawn by D. McDermott),22,27
122,2,10:00.0,Violation by L. Scola (def goaltending),,22,27
123,2,10:00.0,,K. Hinrich makes 2-pt jump shot from 14 ft,22,29
124,2,9:46.0,Shooting foul by N. Mirotić (drawn by L. Scola),,22,29
125,2,9:46.0,L. Scola makes free throw 1 of 2,,23,29
126,2,9:46.0,,E. Moore enters the game for T. Snell,23,29
127,2,9:46.0,L. Scola makes free throw 2 of 2,,24,29
128,2,9:36.0,,J. Noah makes 2-pt layup from 2 ft (assist by K. Hinrich),24,31
129,2,9:27.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by R. Stuckey),,26,31
130,2,9:11.0,,D. McDermott misses 2-pt layup from 2 ft,26,31
131,2,9:10.0,Defensive rebound by L. Scola,,26,31
132,2,9:04.0,Personal foul by E. Moore (drawn by R. Stuckey),,26,31
133,2,8:51.0,L. Scola misses 2-pt layup from 2 ft (block by N. Mirotić),,26,31
134,2,8:49.0,,Defensive rebound by N. Mirotić,26,31
135,2,8:35.0,,Chicago full timeout,26,31
136,2,8:27.0,,D. McDermott misses 2-pt jump shot from 20 ft,26,31
137,2,8:25.0,Defensive rebound by I. Mahinmi,,26,31
138,2,8:15.0,Turnover by R. Stuckey (bad pass; steal by E. Moore),,26,31
139,2,8:10.0,,E. Moore misses 2-pt layup from 2 ft (block by I. Mahinmi),26,31
140,2,8:09.0,Defensive rebound by Team,,26,31
141,2,8:09.0,,Loose ball foul by E. Moore (drawn by C. Watson),26,31
142,2,7:55.0,D. Rudež makes 2-pt jump shot from 21 ft,,28,31
143,2,7:38.0,,K. Hinrich misses 2-pt jump shot from 14 ft,28,31
144,2,7:37.0,,Offensive rebound by J. Noah,28,31
145,2,7:35.0,,Offensive foul by J. Noah (drawn by C. Watson),28,31
146,2,7:35.0,,Turnover by J. Noah (offensive foul),28,31
147,2,7:20.0,Shooting foul by E. Moore (drawn by R. Stuckey),,28,31
148,2,7:20.0,R. Stuckey makes free throw 1 of 2,,29,31
149,2,7:20.0,R. Stuckey makes free throw 2 of 2,,30,31
150,2,7:14.0,,Personal foul by D. Rudež (drawn by D. McDermott),30,31
151,2,7:06.0,,D. McDermott misses 2-pt jump shot from 20 ft,30,31
152,2,7:05.0,Defensive rebound by R. Stuckey,,30,31
153,2,6:59.0,R. Stuckey misses 2-pt layup from 3 ft,,30,31
154,2,6:59.0,,Defensive rebound by Team,30,31
155,2,6:38.0,,E. Moore misses 2-pt jump shot from 6 ft (block by I. Mahinmi),30,31
156,2,6:38.0,,Offensive rebound by Team,30,31
157,2,6:34.0,,N. Mirotić makes 2-pt jump shot from 10 ft (assist by E. Moore),30,33
158,2,6:26.0,Violation by C. Watson (kicked ball),,30,33
159,2,6:13.0,L. Scola misses 2-pt jump shot from 16 ft,,30,33
160,2,6:12.0,,Defensive rebound by J. Noah,30,33
161,2,5:59.0,,N. Mirotić misses 3-pt jump shot from 25 ft,30,33
162,2,5:59.0,,Offensive rebound by Team,30,33
163,2,5:59.0,Loose ball foul by D. Rudež (drawn by D. McDermott),,30,33
164,2,5:59.0,,Chicago full timeout,30,33
165,2,5:59.0,,M. Dunleavy enters the game for D. McDermott,30,33
166,2,5:59.0,C. Miles enters the game for D. Rudež,,30,33
167,2,5:53.0,,Turnover by K. Hinrich (bad pass; steal by C. Watson),30,33
168,2,5:49.0,C. Watson makes 2-pt layup from 1 ft,,32,33
169,2,5:35.0,,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by K. Hinrich),32,36
170,2,5:15.0,Turnover by I. Mahinmi (bad pass; steal by N. Mirotić),,32,36
171,2,5:11.0,,N. Mirotić makes 2-pt dunk at rim,32,38
172,2,4:51.0,R. Stuckey misses 2-pt jump shot from 7 ft,,32,38
173,2,4:50.0,,Defensive rebound by J. Noah,32,38
174,2,4:45.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by E. Moore),32,41
175,2,4:43.0,Indiana full timeout,,32,41
176,2,4:43.0,,A. Brooks enters the game for J. Noah,32,41
177,2,4:43.0,,P. Gasol enters the game for K. Hinrich,32,41
178,2,4:43.0,,T. Snell enters the game for E. Moore,32,41
179,2,4:43.0,G. Hill enters the game for I. Mahinmi,,32,41
180,2,4:43.0,R. Hibbert enters the game for C. Watson,,32,41
181,2,4:19.0,Turnover by G. Hill (bad pass; steal by A. Brooks),,32,41
182,2,4:02.0,,M. Dunleavy makes 2-pt hook shot from 5 ft (assist by N. Mirotić),32,43
183,2,3:41.0,R. Stuckey makes 3-pt jump shot from 25 ft,,35,43
184,2,3:29.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,35,43
185,2,3:28.0,,Offensive rebound by N. Mirotić,35,43
186,2,3:17.0,,Shooting foul by C. Miles (drawn by M. Dunleavy),35,43
187,2,3:17.0,,M. Dunleavy makes free throw 1 of 2,35,44
188,2,3:17.0,S. Hill enters the game for R. Stuckey,,35,44
189,2,3:17.0,D. West enters the game for L. Scola,,35,44
190,2,3:17.0,,M. Dunleavy makes free throw 2 of 2,35,45
191,2,3:03.0,C. Miles misses 3-pt jump shot from 26 ft,,35,45
192,2,3:02.0,,Defensive rebound by N. Mirotić,35,45
193,2,2:53.0,,P. Gasol makes 2-pt dunk at rim (assist by N. Mirotić),35,47
194,2,2:35.0,D. West misses 2-pt layup from 1 ft,,35,47
195,2,2:34.0,,Defensive rebound by P. Gasol,35,47
196,2,2:20.0,,Turnover by N. Mirotić (bad pass),35,47
197,2,1:57.0,G. Hill makes 2-pt jump shot from 16 ft (assist by D. West),,37,47
198,2,1:40.0,,Shooting foul by C. Miles (drawn by A. Brooks),37,47
199,2,1:40.0,,A. Brooks makes free throw 1 of 2,37,48
200,2,1:40.0,R. Stuckey enters the game for C. Miles,,37,48
201,2,1:40.0,,A. Brooks makes free throw 2 of 2,37,49
202,2,1:24.0,R. Hibbert misses 2-pt jump shot from 13 ft,,37,49
203,2,1:22.0,,Defensive rebound by T. Snell,37,49
204,2,1:18.0,,Turnover by M. Dunleavy (bad pass),37,49
205,2,1:01.0,D. West misses 2-pt jump shot from 6 ft,,37,49
206,2,1:00.0,,Defensive rebound by T. Snell,37,49
207,2,0:41.0,,A. Brooks makes 2-pt jump shot from 10 ft,37,51
208,2,0:40.0,Indiana full timeout,,37,51
209,2,0:40.0,,E. Moore enters the game for A. Brooks,37,51
210,2,0:32.0,R. Stuckey makes 2-pt jump shot from 21 ft (assist by S. Hill),,39,51
211,2,0:16.0,,E. Moore misses 2-pt jump shot from 6 ft,39,51
212,2,0:15.0,Defensive rebound by Team,,39,51
213,2,0:00.0,G. Hill makes 2-pt layup from 2 ft (assist by D. West),,41,51
214,3,11:43.0,,Shooting foul by D. West (drawn by T. Snell),41,51
215,3,11:43.0,,T. Snell makes free throw 1 of 2,41,52
216,3,11:43.0,,T. Snell makes free throw 2 of 2,41,53
217,3,11:24.0,S. Hill makes 2-pt jump shot from 18 ft,,43,53
218,3,11:08.0,,M. Dunleavy misses 2-pt hook shot from 2 ft,43,53
219,3,11:08.0,Defensive rebound by S. Hill,,43,53
220,3,11:08.0,Personal foul by M. Dunleavy (drawn by S. Hill),,43,53
221,3,10:56.0,D. West misses 2-pt jump shot from 20 ft,,43,53
222,3,10:55.0,,Defensive rebound by M. Dunleavy,43,53
223,3,10:44.0,,P. Gasol misses 2-pt jump shot from 21 ft,43,53
224,3,10:42.0,Defensive rebound by G. Hill,,43,53
225,3,10:37.0,Personal foul by P. Gasol (drawn by R. Hibbert),,43,53
226,3,10:19.0,S. Hill makes 3-pt jump shot from 23 ft (assist by D. West),,46,53
227,3,10:05.0,,Turnover by A. Brooks (bad pass),46,53
228,3,9:52.0,D. West misses 2-pt layup from 2 ft,,46,53
229,3,9:51.0,,Defensive rebound by P. Gasol,46,53
230,3,9:38.0,,P. Gasol makes 2-pt jump shot from 13 ft (assist by J. Noah),46,55
231,3,9:11.0,R. Hibbert misses 2-pt hook shot from 9 ft,,46,55
232,3,9:10.0,,Defensive rebound by T. Snell,46,55
233,3,9:02.0,,T. Snell makes 2-pt jump shot from 19 ft,46,57
234,3,8:50.0,Personal foul by A. Brooks (drawn by G. Hill),,46,57
235,3,8:34.0,C. Miles misses 3-pt jump shot from 27 ft,,46,57
236,3,8:33.0,,Defensive rebound by M. Dunleavy,46,57
237,3,8:23.0,,P. Gasol makes 2-pt layup from 2 ft (assist by J. Noah),46,59
238,3,8:04.0,Personal foul by J. Noah (drawn by D. West),,46,59
239,3,7:54.0,D. West makes 2-pt jump shot from 5 ft (assist by G. Hill),,48,59
240,3,7:54.0,Shooting foul by J. Noah (drawn by D. West),,48,59
241,3,7:54.0,D. West makes free throw 1 of 1,,49,59
242,3,7:41.0,,Offensive foul by J. Noah (drawn by R. Hibbert),49,59
243,3,7:41.0,,Turnover by J. Noah (offensive foul),49,59
244,3,7:41.0,,N. Mohammed enters the game for J. Noah,49,59
245,3,7:22.0,D. West misses 2-pt jump shot from 17 ft,,49,59
246,3,7:21.0,,Defensive rebound by P. Gasol,49,59
247,3,7:03.0,,N. Mohammed misses 2-pt jump shot from 14 ft,49,59
248,3,7:01.0,Defensive rebound by G. Hill,,49,59
249,3,6:56.0,Shooting foul by T. Snell (drawn by G. Hill),,49,59
250,3,6:56.0,G. Hill makes free throw 1 of 2,,50,59
251,3,6:56.0,G. Hill makes free throw 2 of 2,,51,59
252,3,6:39.0,,P. Gasol misses 2-pt jump shot from 10 ft,51,59
253,3,6:37.0,Defensive rebound by D. West,,51,59
254,3,6:31.0,R. Hibbert makes 2-pt hook shot from 9 ft (assist by G. Hill),,53,59
255,3,6:17.0,,Personal foul by D. West (drawn by P. Gasol),53,59
256,3,6:12.0,,Turnover by A. Brooks (bad pass; steal by G. Hill),53,59
257,3,6:05.0,Shooting foul by A. Brooks (drawn by S. Hill),,53,59
258,3,6:05.0,S. Hill makes free throw 1 of 2,,54,59
259,3,6:05.0,,K. Hinrich enters the game for A. Brooks,54,59
260,3,6:05.0,,N. Mirotić enters the game for N. Mohammed,54,59
261,3,6:05.0,S. Hill makes free throw 2 of 2,,55,59
262,3,5:49.0,,Shooting foul by R. Hibbert (drawn by P. Gasol),55,59
263,3,5:49.0,,Chicago full timeout,55,59
264,3,5:49.0,R. Stuckey enters the game for C. Miles,,55,59
265,3,5:49.0,,P. Gasol makes free throw 1 of 2,55,60
266,3,5:49.0,,P. Gasol makes free throw 2 of 2,55,61
267,3,5:34.0,R. Hibbert misses 2-pt hook shot from 8 ft,,55,61
268,3,5:33.0,,Defensive rebound by M. Dunleavy,55,61
269,3,5:10.0,,N. Mirotić misses 3-pt jump shot from 25 ft,55,61
270,3,5:08.0,,Offensive rebound by T. Snell,55,61
271,3,5:08.0,,T. Snell misses 2-pt layup from 1 ft,55,61
272,3,5:07.0,Defensive rebound by R. Hibbert,,55,61
273,3,4:59.0,D. West makes 2-pt jump shot from 19 ft (assist by S. Hill),,57,61
274,3,4:39.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by P. Gasol),57,64
275,3,4:21.0,R. Stuckey makes 2-pt jump shot from 14 ft,,59,64
276,3,4:07.0,,K. Hinrich misses 2-pt jump shot from 23 ft,59,64
277,3,4:07.0,Defensive rebound by Team,,59,64
278,3,3:53.0,S. Hill makes 2-pt dunk at rim (assist by D. West),,61,64
279,3,3:34.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by K. Hinrich),61,66
280,3,3:34.0,,Shooting foul by D. West (drawn by N. Mirotić),61,66
281,3,3:34.0,,N. Mirotić makes free throw 1 of 1,61,67
282,3,3:24.0,Personal foul by T. Snell (drawn by R. Stuckey),,61,67
283,3,3:24.0,R. Stuckey misses free throw 1 of 2,,61,67
284,3,3:24.0,Offensive rebound by Team,,61,67
285,3,3:24.0,R. Stuckey misses free throw 2 of 2,,61,67
286,3,3:22.0,,Defensive rebound by N. Mirotić,61,67
287,3,2:56.0,,P. Gasol misses 2-pt jump shot from 6 ft,61,67
288,3,2:55.0,Defensive rebound by S. Hill,,61,67
289,3,2:51.0,Personal foul by N. Mirotić (drawn by D. West),,61,67
290,3,2:51.0,Indiana full timeout,,61,67
291,3,2:51.0,D. West misses free throw 1 of 2,,61,67
292,3,2:51.0,Offensive rebound by Team,,61,67
293,3,2:51.0,D. West makes free throw 2 of 2,,62,67
294,3,2:43.0,,Personal foul by D. West (drawn by N. Mirotić),62,67
295,3,2:43.0,,N. Mirotić makes free throw 1 of 2,62,68
296,3,2:43.0,L. Scola enters the game for D. West,,62,68
297,3,2:43.0,,N. Mirotić makes free throw 2 of 2,62,69
298,3,2:27.0,L. Scola makes 2-pt layup from 2 ft,,64,69
299,3,2:08.0,,N. Mirotić misses 3-pt jump shot from 23 ft (block by L. Scola),64,69
300,3,2:06.0,Defensive rebound by L. Scola,,64,69
301,3,2:04.0,Shooting foul by T. Snell (drawn by L. Scola),,64,69
302,3,2:04.0,L. Scola makes free throw 1 of 2,,65,69
303,3,2:04.0,C. Watson enters the game for G. Hill,,65,69
304,3,2:04.0,L. Scola makes free throw 2 of 2,,66,69
305,3,1:52.0,,N. Mirotić misses 3-pt jump shot from 25 ft,66,69
306,3,1:51.0,Defensive rebound by R. Stuckey,,66,69
307,3,1:43.0,R. Stuckey misses 2-pt jump shot from 11 ft,,66,69
308,3,1:42.0,,Defensive rebound by N. Mirotić,66,69
309,3,1:37.0,,N. Mirotić misses 2-pt jump shot from 3 ft (block by L. Scola),66,69
310,3,1:37.0,,Offensive rebound by Team,66,69
311,3,1:31.0,,Personal foul by S. Hill (drawn by P. Gasol),66,69
312,3,1:31.0,,P. Gasol makes free throw 1 of 2,66,70
313,3,1:31.0,,P. Gasol makes free throw 2 of 2,66,71
314,3,1:12.0,R. Stuckey misses 2-pt jump shot from 21 ft,,66,71
315,3,1:11.0,Offensive rebound by C. Watson,,66,71
316,3,1:06.0,Turnover by S. Hill (lost ball; steal by K. Hinrich),,66,71
317,3,1:01.0,Violation by C. Watson (kicked ball),,66,71
318,3,1:01.0,I. Mahinmi enters the game for R. Hibbert,,66,71
319,3,0:54.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by M. Dunleavy),66,73
320,3,0:45.0,S. Hill makes 2-pt layup from 2 ft,,68,73
321,3,0:27.0,,N. Mirotić makes 3-pt jump shot from 24 ft,68,76
322,3,0:03.0,C. Watson misses 3-pt jump shot from 24 ft (block by N. Mirotić),,68,76
323,3,0:03.0,Offensive rebound by Team,,68,76
324,3,0:03.0,Turnover by Team (shot clock),,68,76
325,3,0:00.0,,N. Mirotić misses 3-pt jump shot from 39 ft,68,76
326,3,0:00.0,,Offensive rebound by Team,68,76
327,4,11:46.0,L. Scola misses 2-pt jump shot from 18 ft,,68,76
328,4,11:45.0,,Defensive rebound by M. Dunleavy,68,76
329,4,11:33.0,,Personal foul by L. Scola (drawn by N. Mirotić),68,76
330,4,11:24.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by J. Noah),68,78
331,4,10:56.0,C. Miles misses 3-pt jump shot from 24 ft,,68,78
332,4,10:55.0,Offensive rebound by L. Scola,,68,78
333,4,10:54.0,L. Scola makes 2-pt layup from 2 ft,,70,78
334,4,10:41.0,,N. Mirotić makes 2-pt layup from 2 ft,70,80
335,4,10:26.0,C. Miles misses 2-pt layup from 1 ft,,70,80
336,4,10:25.0,,Defensive rebound by N. Mirotić,70,80
337,4,10:19.0,,N. Mirotić misses 3-pt jump shot from 25 ft,70,80
338,4,10:18.0,Defensive rebound by I. Mahinmi,,70,80
339,4,10:11.0,C. Watson misses 2-pt jump shot from 18 ft,,70,80
340,4,10:10.0,,Defensive rebound by J. Noah,70,80
341,4,9:59.0,,N. Mirotić makes 2-pt jump shot from 21 ft,70,82
342,4,9:59.0,Indiana full timeout,,70,82
343,4,9:38.0,C. Watson misses 2-pt layup from 2 ft,,70,82
344,4,9:37.0,,Defensive rebound by J. Noah,70,82
345,4,9:32.0,,J. Noah misses 2-pt layup from 2 ft (block by R. Stuckey),70,82
346,4,9:32.0,,Offensive rebound by Team,70,82
347,4,9:32.0,Indiana full timeout,,70,82
348,4,9:32.0,R. Hibbert enters the game for I. Mahinmi,,70,82
349,4,9:16.0,,Turnover by T. Snell (bad pass),70,82
350,4,9:09.0,Personal foul by M. Dunleavy (drawn by C. Miles),,70,82
351,4,9:01.0,L. Scola misses 2-pt layup from 1 ft,,70,82
352,4,9:00.0,,Defensive rebound by J. Noah,70,82
353,4,8:58.0,,Turnover by M. Dunleavy (lost ball),70,82
354,4,8:47.0,C. Miles makes 2-pt jump shot from 21 ft,,72,82
355,4,8:19.0,,T. Snell makes 2-pt jump shot from 7 ft (assist by M. Dunleavy),72,84
356,4,7:56.0,R. Hibbert makes 2-pt jump shot from 21 ft (assist by C. Watson),,74,84
357,4,7:39.0,,Personal foul by L. Scola (drawn by J. Noah),74,84
358,4,7:31.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by K. Hinrich),74,86
359,4,7:15.0,C. Watson makes 3-pt jump shot from 25 ft,,77,86
360,4,6:54.0,,T. Snell misses 3-pt jump shot from 24 ft,77,86
361,4,6:53.0,Defensive rebound by L. Scola,,77,86
362,4,6:47.0,C. Watson makes 3-pt jump shot from 24 ft,,80,86
363,4,6:32.0,,Personal foul by L. Scola (drawn by N. Mirotić),80,86
364,4,6:32.0,G. Hill enters the game for C. Miles,,80,86
365,4,6:32.0,,A. Brooks enters the game for T. Snell,80,86
366,4,6:24.0,,M. Dunleavy misses 3-pt jump shot from 22 ft,80,86
367,4,6:23.0,Defensive rebound by L. Scola,,80,86
368,4,6:18.0,C. Watson misses 2-pt layup from 1 ft (block by K. Hinrich),,80,86
369,4,6:16.0,,Defensive rebound by J. Noah,80,86
370,4,6:12.0,,K. Hinrich makes 3-pt jump shot from 24 ft (assist by J. Noah),80,89
371,4,5:52.0,C. Watson misses 2-pt jump shot from 10 ft,,80,89
372,4,5:51.0,,Defensive rebound by K. Hinrich,80,89
373,4,5:39.0,,Shooting foul by L. Scola (drawn by N. Mirotić),80,89
374,4,5:39.0,,Chicago full timeout,80,89
375,4,5:39.0,D. West enters the game for L. Scola,,80,89
376,4,5:39.0,,N. Mirotić makes free throw 1 of 2,80,90
377,4,5:39.0,,N. Mirotić makes free throw 2 of 2,80,91
378,4,5:29.0,Personal foul by K. Hinrich (drawn by G. Hill),,80,91
379,4,5:29.0,S. Hill enters the game for C. Watson,,80,91
380,4,5:23.0,Shooting foul by A. Brooks (drawn by G. Hill),,80,91
381,4,5:23.0,G. Hill misses free throw 1 of 2,,80,91
382,4,5:23.0,Offensive rebound by Team,,80,91
383,4,5:23.0,G. Hill misses free throw 2 of 2,,80,91
384,4,5:21.0,,Defensive rebound by N. Mirotić,80,91
385,4,5:09.0,,M. Dunleavy misses 2-pt jump shot from 21 ft,80,91
386,4,5:08.0,Defensive rebound by D. West,,80,91
387,4,4:58.0,S. Hill misses 3-pt jump shot from 24 ft,,80,91
