,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
90,1,1:31.0,,N. Robinson enters the game for C. Paul,20,22
91,1,1:31.0,,Violation by Team (jump ball),20,22
92,1,1:31.0,G. Neal makes free throw 1 of 1,,21,22
93,1,1:22.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by A. Rivers),21,25
94,1,1:01.0,A. Wiggins makes 2-pt hook shot from 5 ft (assist by G. Dieng),,23,25
95,1,0:48.0,,M. Barnes misses 2-pt jump shot from 3 ft,23,25
96,1,0:46.0,Defensive rebound by A. Payne,,23,25
97,1,0:40.0,Shooting foul by N. Robinson (drawn by R. Rubio),,23,25
98,1,0:40.0,R. Rubio makes 2-pt jump shot from 20 ft (assist by G. Neal),,25,25
99,1,0:40.0,R. Rubio misses free throw 1 of 1,,25,25
100,1,0:13.0,,Defensive rebound by D. Jordan,25,25
101,1,0:13.0,,N. Robinson misses 2-pt jump shot from 13 ft,25,25
102,1,0:10.0,Defensive rebound by G. Neal,,25,25
103,1,0:02.0,R. Rubio misses 3-pt jump shot from 25 ft,,25,25
104,1,0:00.0,Offensive rebound by Team,,25,25
105,2,11:44.0,A. Wiggins misses 2-pt layup from 1 ft,,25,25
106,2,11:44.0,Offensive rebound by Team,,25,25
107,2,11:44.0,,Loose ball foul by H. Türkoğlu (drawn by A. Wiggins),25,25
108,2,11:44.0,Z. LaVine enters the game for R. Rubio,,25,25
109,2,11:44.0,N. Peković enters the game for A. Payne,,25,25
110,2,11:28.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by Z. LaVine),,27,25
111,2,11:09.0,,N. Robinson misses 2-pt jump shot from 18 ft,27,25
112,2,11:06.0,Defensive rebound by A. Wiggins,,27,25
113,2,10:58.0,G. Neal makes 2-pt jump shot from 5 ft (assist by Z. LaVine),,29,25
114,2,10:55.0,,LA Clippers full timeout,29,25
115,2,10:42.0,,J. Redick misses 3-pt jump shot from 23 ft,29,25
116,2,10:41.0,Defensive rebound by Z. LaVine,,29,25
117,2,10:24.0,A. Wiggins misses 2-pt layup from 1 ft,,29,25
118,2,10:23.0,Offensive rebound by G. Dieng,,29,25
119,2,10:23.0,G. Dieng makes 2-pt tip-in at rim,,31,25
120,2,10:10.0,,A. Rivers makes 2-pt jump shot from 6 ft,31,27
121,2,9:52.0,Turnover by Z. LaVine (bad pass; steal by H. Türkoğlu),,31,27
122,2,9:47.0,,A. Rivers misses 2-pt layup from 1 ft,31,27
123,2,9:43.0,Defensive rebound by A. Wiggins,,31,27
124,2,9:35.0,G. Neal misses 2-pt jump shot from 21 ft,,31,27
125,2,9:34.0,,Defensive rebound by J. Redick,31,27
126,2,9:29.0,,Shooting foul by Z. LaVine (drawn by N. Robinson),31,27
127,2,9:29.0,,N. Robinson makes free throw 1 of 2,31,28
128,2,9:29.0,K. Martin enters the game for A. Wiggins,,31,28
129,2,9:29.0,,N. Robinson misses free throw 2 of 2,31,28
130,2,9:28.0,Defensive rebound by N. Peković,,31,28
131,2,9:14.0,K. Martin misses 2-pt jump shot from 14 ft,,31,28
132,2,9:14.0,,Defensive rebound by Team,31,28
133,2,9:04.0,,Shooting foul by N. Peković (drawn by G. Davis),31,28
134,2,9:04.0,,G. Davis makes free throw 1 of 2,31,29
135,2,9:04.0,,G. Davis makes free throw 2 of 2,31,30
136,2,8:41.0,N. Peković misses 2-pt jump shot from 14 ft,,31,30
137,2,8:39.0,,Defensive rebound by A. Rivers,31,30
138,2,8:30.0,,N. Robinson misses 3-pt jump shot from 23 ft,31,30
139,2,8:28.0,Defensive rebound by G. Dieng,,31,30
140,2,8:17.0,G. Dieng misses 2-pt jump shot from 4 ft,,31,30
141,2,8:17.0,,Defensive rebound by Team,31,30
142,2,8:17.0,Loose ball foul by N. Peković (drawn by G. Davis),,31,30
143,2,8:17.0,,D. Jordan enters the game for G. Davis,31,30
144,2,8:00.0,,H. Türkoğlu misses 3-pt jump shot from 23 ft,31,30
145,2,7:59.0,,Offensive rebound by D. Jordan,31,30
146,2,7:57.0,,Personal foul by Z. LaVine (drawn by J. Redick),31,30
147,2,7:57.0,R. Rubio enters the game for Z. LaVine,,31,30
148,2,7:41.0,,H. Türkoğlu misses 2-pt jump shot from 12 ft,31,30
149,2,7:37.0,Defensive rebound by N. Peković,,31,30
150,2,7:32.0,G. Dieng makes 2-pt hook shot from 5 ft (assist by R. Rubio),,33,30
151,2,7:13.0,,Turnover by D. Jordan (lost ball; steal by N. Peković),33,30
152,2,7:09.0,,S. Hawes enters the game for H. Türkoğlu,33,30
153,2,7:03.0,G. Neal misses 2-pt jump shot from 16 ft,,33,30
154,2,7:01.0,,Defensive rebound by J. Redick,33,30
155,2,6:49.0,,J. Redick misses 3-pt jump shot from 24 ft,33,30
156,2,6:46.0,,Offensive rebound by N. Robinson,33,30
157,2,6:41.0,,N. Robinson misses 2-pt jump shot from 2 ft,33,30
158,2,6:39.0,,Offensive rebound by D. Jordan,33,30
159,2,6:35.0,,N. Robinson makes 3-pt jump shot from 23 ft (assist by A. Rivers),33,33
160,2,6:10.0,G. Dieng misses 2-pt hook shot from 7 ft,,33,33
161,2,6:07.0,,Defensive rebound by N. Robinson,33,33
162,2,6:03.0,,A. Rivers makes 3-pt jump shot from 23 ft (assist by N. Robinson),33,36
163,2,6:03.0,Minnesota full timeout,,33,36
164,2,6:03.0,A. Payne enters the game for G. Dieng,,33,36
165,2,5:40.0,N. Peković misses 2-pt hook shot from 8 ft,,33,36
166,2,5:38.0,,Defensive rebound by J. Redick,33,36
167,2,5:27.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),33,38
168,2,5:04.0,R. Rubio misses 2-pt jump shot from 18 ft,,33,38
169,2,5:02.0,,Defensive rebound by D. Jordan,33,38
170,2,4:48.0,,N. Robinson misses 3-pt jump shot from 27 ft,33,38
171,2,4:47.0,Defensive rebound by A. Payne,,33,38
172,2,4:38.0,Turnover by A. Payne (lost ball; steal by A. Rivers),,33,38
173,2,4:31.0,,A. Rivers makes 2-pt layup from 1 ft,33,40
174,2,4:31.0,,Shooting foul by A. Payne (drawn by A. Rivers),33,40
175,2,4:31.0,,M. Barnes enters the game for N. Robinson,33,40
176,2,4:31.0,A. Wiggins enters the game for G. Neal,,33,40
177,2,4:31.0,,A. Rivers makes free throw 1 of 1,33,41
178,2,4:17.0,Personal foul by M. Barnes (drawn by R. Rubio),,33,41
179,2,4:17.0,,C. Paul enters the game for A. Rivers,33,41
180,2,4:14.0,Turnover by R. Rubio (bad pass; steal by C. Paul),,33,41
181,2,4:09.0,,Turnover by D. Jordan (bad pass; steal by R. Rubio),33,41
182,2,4:00.0,A. Wiggins makes 2-pt jump shot from 10 ft (assist by R. Rubio),,35,41
183,2,3:45.0,,J. Redick misses 2-pt jump shot from 6 ft,35,41
184,2,3:42.0,Defensive rebound by A. Payne,,35,41
185,2,3:40.0,Personal foul by S. Hawes (drawn by N. Peković),,35,41
186,2,3:32.0,K. Martin misses 2-pt jump shot from 13 ft,,35,41
187,2,3:32.0,Offensive rebound by Team,,35,41
188,2,3:32.0,,Technical foul by S. Hawes,35,41
189,2,3:32.0,,G. Davis enters the game for S. Hawes,35,41
190,2,3:32.0,K. Martin makes technical free throw,,36,41
191,2,3:32.0,Offensive foul by N. Peković (drawn by D. Jordan),,36,41
192,2,3:32.0,Turnover by N. Peković (offensive foul),,36,41
193,2,3:32.0,Technical foul by N. Peković,,36,41
194,2,3:32.0,,J. Redick makes technical free throw,36,42
195,2,3:32.0,G. Dieng enters the game for N. Peković,,36,42
196,2,3:15.0,,C. Paul misses 2-pt jump shot from 13 ft,36,42
197,2,3:14.0,Defensive rebound by G. Dieng,,36,42
198,2,3:00.0,A. Payne makes 2-pt jump shot from 16 ft (assist by R. Rubio),,38,42
199,2,2:37.0,,M. Barnes misses 3-pt jump shot from 23 ft,38,42
200,2,2:36.0,,Offensive rebound by D. Jordan,38,42
201,2,2:21.0,,M. Barnes misses 2-pt layup from 2 ft (block by G. Dieng),38,42
202,2,2:19.0,,Offensive rebound by D. Jordan,38,42
203,2,2:16.0,,D. Jordan makes 2-pt layup from 1 ft,38,44
204,2,2:05.0,A. Wiggins misses 3-pt jump shot from 22 ft,,38,44
205,2,2:03.0,Offensive rebound by A. Payne,,38,44
206,2,2:02.0,A. Payne misses 2-pt layup from 1 ft,,38,44
207,2,2:02.0,Offensive rebound by Team,,38,44
208,2,2:02.0,,Loose ball foul by C. Paul (drawn by A. Wiggins),38,44
209,2,2:02.0,Minnesota full timeout,,38,44
210,2,1:51.0,A. Wiggins misses 2-pt jump shot from 14 ft,,38,44
211,2,1:50.0,,Defensive rebound by D. Jordan,38,44
212,2,1:34.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),38,46
213,2,1:17.0,R. Rubio misses 2-pt jump shot from 19 ft,,38,46
214,2,1:16.0,,Defensive rebound by C. Paul,38,46
215,2,1:03.0,Offensive charge foul by G. Davis (drawn by G. Dieng),,38,46
216,2,1:03.0,,Turnover by G. Davis (offensive foul),38,46
217,2,0:54.0,Turnover by A. Wiggins (bad pass; steal by D. Jordan),,38,46
218,2,0:49.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by M. Barnes),38,48
219,2,0:44.0,Minnesota full timeout,,38,48
220,2,0:29.0,A. Payne misses 2-pt jump shot from 5 ft,,38,48
221,2,0:24.0,,Defensive rebound by G. Davis,38,48
222,2,0:20.0,,Technical foul by C. Paul,38,48
223,2,0:20.0,K. Martin makes technical free throw,,39,48
224,2,0:05.0,,M. Barnes misses 3-pt jump shot from 26 ft,39,48
225,2,0:04.0,Defensive rebound by A. Payne,,39,48
226,3,11:49.0,Turnover by A. Payne (lost ball; steal by S. Hawes),,39,48
227,3,11:45.0,,Turnover by D. Jordan (lost ball; steal by A. Payne),39,48
228,3,11:37.0,K. Martin misses 2-pt jump shot from 13 ft,,39,48
229,3,11:35.0,Offensive rebound by N. Peković,,39,48
230,3,11:35.0,N. Peković makes 2-pt tip-in from 1 ft,,41,48
231,3,11:13.0,,C. Paul misses 2-pt jump shot from 17 ft,41,48
232,3,11:09.0,Defensive rebound by N. Peković,,41,48
233,3,11:05.0,A. Payne misses 2-pt layup from 2 ft,,41,48
234,3,11:03.0,Offensive rebound by A. Payne,,41,48
235,3,10:53.0,Turnover by R. Rubio (bad pass; steal by M. Barnes),,41,48
236,3,10:40.0,,J. Redick makes 2-pt layup from 1 ft (assist by S. Hawes),41,50
237,3,10:24.0,Shooting foul by D. Jordan (drawn by A. Payne),,41,50
238,3,10:24.0,A. Payne makes 2-pt dunk at rim (assist by K. Martin),,43,50
239,3,10:24.0,A. Payne makes free throw 1 of 1,,44,50
240,3,10:14.0,,Personal foul by A. Wiggins (drawn by M. Barnes),44,50
241,3,10:04.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by C. Paul),44,52
242,3,9:50.0,A. Wiggins misses 2-pt jump shot from 17 ft,,44,52
243,3,9:49.0,,Defensive rebound by J. Redick,44,52
244,3,9:42.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),44,54
245,3,9:42.0,,Shooting foul by A. Payne (drawn by D. Jordan),44,54
246,3,9:42.0,Minnesota full timeout,,44,54
247,3,9:42.0,,D. Jordan misses free throw 1 of 1,44,54
248,3,9:40.0,Defensive rebound by A. Payne,,44,54
249,3,9:26.0,Turnover by A. Wiggins (bad pass),,44,54
250,3,9:12.0,,C. Paul misses 2-pt jump shot from 17 ft,44,54
251,3,9:09.0,Defensive rebound by A. Payne,,44,54
252,3,9:02.0,R. Rubio misses 2-pt layup from 1 ft,,44,54
253,3,9:00.0,Offensive rebound by A. Payne,,44,54
254,3,8:56.0,R. Rubio misses 2-pt jump shot from 13 ft,,44,54
255,3,8:55.0,,Defensive rebound by D. Jordan,44,54
256,3,8:42.0,,J. Redick makes 2-pt layup from 1 ft (assist by D. Jordan),44,56
257,3,8:23.0,K. Martin makes 3-pt jump shot from 23 ft (assist by R. Rubio),,47,56
258,3,7:57.0,,C. Paul misses 2-pt jump shot from 18 ft,47,56
259,3,7:55.0,Defensive rebound by A. Payne,,47,56
260,3,7:48.0,A. Payne makes 2-pt jump shot from 21 ft (assist by R. Rubio),,49,56
261,3,7:39.0,,Personal foul by K. Martin (drawn by J. Redick),49,56
262,3,7:31.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by C. Paul),49,59
263,3,7:19.0,Personal foul by C. Paul (drawn by A. Wiggins),,49,59
264,3,7:17.0,Offensive foul by N. Peković (drawn by C. Paul),,49,59
265,3,7:17.0,Turnover by N. Peković (offensive foul),,49,59
266,3,7:17.0,G. Dieng enters the game for N. Peković,,49,59
267,3,7:00.0,,M. Barnes misses 3-pt jump shot from 27 ft,49,59
268,3,6:59.0,Defensive rebound by R. Rubio,,49,59
269,3,6:51.0,G. Dieng misses 2-pt jump shot from 19 ft,,49,59
270,3,6:50.0,,Defensive rebound by D. Jordan,49,59
271,3,6:42.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),49,61
272,3,6:42.0,Minnesota full timeout,,49,61
273,3,6:24.0,A. Payne makes 2-pt dunk at rim (assist by K. Martin),,51,61
274,3,6:01.0,,Turnover by M. Barnes (bad pass),51,61
275,3,5:43.0,Shooting foul by D. Jordan (drawn by K. Martin),,51,61
276,3,5:43.0,K. Martin misses free throw 1 of 2,,51,61
277,3,5:43.0,Offensive rebound by Team,,51,61
278,3,5:43.0,K. Martin makes free throw 2 of 2,,52,61
279,3,5:21.0,,S. Hawes misses 2-pt jump shot from 10 ft,52,61
280,3,5:18.0,,Offensive rebound by D. Jordan,52,61
281,3,5:16.0,,D. Jordan makes 2-pt layup at rim,52,63
282,3,4:54.0,G. Dieng misses 2-pt hook shot from 9 ft,,52,63
283,3,4:54.0,,Defensive rebound by Team,52,63
284,3,4:54.0,Loose ball foul by G. Dieng (drawn by M. Barnes),,52,63
285,3,4:54.0,G. Neal enters the game for K. Martin,,52,63
286,3,4:40.0,,Turnover by D. Jordan (bad pass; steal by G. Neal),52,63
287,3,4:28.0,A. Payne makes 2-pt dunk at rim (assist by G. Neal),,54,63
288,3,4:13.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by C. Paul),54,66
289,3,4:02.0,Personal foul by M. Barnes (drawn by A. Wiggins),,54,66
290,3,3:54.0,A. Payne makes 2-pt jump shot from 19 ft (assist by R. Rubio),,56,66
291,3,3:41.0,,Personal foul by A. Wiggins (drawn by J. Redick),56,66
292,3,3:41.0,,J. Redick makes free throw 1 of 2,56,67
293,3,3:41.0,,G. Davis enters the game for S. Hawes,56,67
294,3,3:41.0,,J. Redick makes free throw 2 of 2,56,68
295,3,3:25.0,G. Neal misses 2-pt jump shot from 13 ft,,56,68
296,3,3:24.0,,Defensive rebound by C. Paul,56,68
297,3,3:13.0,,LA Clippers full timeout,56,68
298,3,3:13.0,,A. Rivers enters the game for J. Redick,56,68
299,3,3:04.0,,Turnover by C. Paul (bad pass),56,68
300,3,2:55.0,Personal foul by M. Barnes (drawn by A. Wiggins),,56,68
301,3,2:55.0,A. Wiggins misses free throw 1 of 2,,56,68
302,3,2:55.0,Offensive rebound by Team,,56,68
303,3,2:55.0,A. Wiggins makes free throw 2 of 2,,57,68
304,3,2:37.0,,A. Rivers makes 2-pt jump shot from 9 ft (assist by G. Davis),57,70
305,3,2:09.0,G. Dieng misses 2-pt jump shot from 10 ft,,57,70
306,3,2:09.0,,Defensive rebound by Team,57,70
307,3,2:09.0,,N. Robinson enters the game for C. Paul,57,70
308,3,2:09.0,C. Budinger enters the game for A. Wiggins,,57,70
309,3,1:58.0,,M. Barnes misses 3-pt jump shot from 24 ft,57,70
310,3,1:57.0,,Offensive rebound by N. Robinson,57,70
311,3,1:48.0,,G. Davis misses 2-pt layup from 1 ft,57,70
312,3,1:46.0,Defensive rebound by G. Neal,,57,70
313,3,1:38.0,A. Payne makes 2-pt jump shot from 3 ft (assist by G. Neal),,59,70
314,3,1:20.0,,Shooting foul by A. Payne (drawn by G. Davis),59,70
315,3,1:20.0,,G. Davis makes free throw 1 of 2,59,71
316,3,1:20.0,Z. LaVine enters the game for R. Rubio,,59,71
317,3,1:20.0,,G. Davis misses free throw 2 of 2,59,71
318,3,1:18.0,Defensive rebound by A. Payne,,59,71
319,3,0:59.0,Shooting foul by M. Barnes (drawn by C. Budinger),,59,71
320,3,0:59.0,C. Budinger makes free throw 1 of 2,,60,71
321,3,0:59.0,,H. Türkoğlu enters the game for M. Barnes,60,71
322,3,0:59.0,C. Budinger misses free throw 2 of 2,,60,71
323,3,0:57.0,,Defensive rebound by D. Jordan,60,71
324,3,0:39.0,,A. Rivers makes 3-pt jump shot from 25 ft,60,74
325,3,0:25.0,G. Neal makes 2-pt jump shot from 19 ft,,62,74
326,3,0:03.0,,N. Robinson misses 2-pt jump shot from 17 ft,62,74
327,3,0:02.0,Defensive rebound by G. Dieng,,62,74
328,4,11:43.0,,G. Davis misses 2-pt hook shot from 3 ft,62,74
329,4,11:41.0,Defensive rebound by G. Neal,,62,74
330,4,11:28.0,G. Neal misses 2-pt jump shot from 8 ft,,62,74
331,4,11:25.0,Offensive rebound by J. Hamilton,,62,74
332,4,11:25.0,J. Hamilton makes 2-pt layup from 1 ft,,64,74
333,4,11:07.0,,A. Rivers misses 3-pt jump shot from 25 ft,64,74
334,4,11:05.0,Defensive rebound by C. Budinger,,64,74
335,4,10:56.0,Z. LaVine misses 2-pt jump shot from 17 ft,,64,74
336,4,10:53.0,,Defensive rebound by N. Robinson,64,74
337,4,10:49.0,,Turnover by N. Robinson (bad pass; steal by C. Budinger),64,74
338,4,10:46.0,Personal foul by G. Davis (drawn by G. Neal),,64,74
339,4,10:39.0,G. Neal misses 2-pt jump shot from 17 ft,,64,74
340,4,10:37.0,,Defensive rebound by G. Davis,64,74
341,4,10:26.0,,H. Türkoğlu misses 3-pt jump shot from 26 ft,64,74
342,4,10:25.0,Defensive rebound by G. Dieng,,64,74
343,4,10:08.0,Personal foul by G. Davis (drawn by G. Dieng),,64,74
344,4,9:57.0,C. Budinger misses 3-pt jump shot from 22 ft,,64,74
345,4,9:55.0,,Defensive rebound by G. Davis,64,74
346,4,9:54.0,Loose ball foul by J. Hamilton (drawn by G. Davis),,64,74
347,4,9:42.0,,H. Türkoğlu misses 3-pt jump shot from 25 ft,64,74
348,4,9:41.0,Defensive rebound by G. Dieng,,64,74
349,4,9:33.0,Turnover by Z. LaVine (lost ball; steal by G. Davis),,64,74
350,4,9:26.0,,J. Redick misses 2-pt jump shot from 18 ft,64,74
351,4,9:24.0,Defensive rebound by G. Neal,,64,74
352,4,9:09.0,J. Hamilton misses 3-pt jump shot from 24 ft,,64,74
353,4,9:08.0,,Defensive rebound by G. Davis,64,74
354,4,9:00.0,,N. Robinson misses 2-pt layup from 2 ft,64,74
355,4,8:58.0,Defensive rebound by G. Dieng,,64,74
356,4,8:55.0,Turnover by Z. LaVine (bad pass; steal by H. Türkoğlu),,64,74
357,4,8:48.0,,N. Robinson misses 3-pt jump shot from 24 ft,64,74
358,4,8:45.0,,Offensive rebound by A. Rivers,64,74
359,4,8:40.0,,LA Clippers full timeout,64,74
360,4,8:40.0,,D. Jordan enters the game for G. Davis,64,74
361,4,8:30.0,,J. Redick misses 3-pt jump shot from 24 ft,64,74
362,4,8:29.0,Defensive rebound by G. Dieng,,64,74
363,4,8:21.0,Personal foul by A. Rivers (drawn by G. Neal),,64,74
364,4,8:21.0,,C. Paul enters the game for N. Robinson,64,74
365,4,8:14.0,Z. LaVine misses 2-pt jump shot from 22 ft,,64,74
366,4,8:12.0,,Defensive rebound by A. Rivers,64,74
367,4,8:01.0,,Turnover by C. Paul (bad pass; steal by Z. LaVine),64,74
368,4,7:55.0,Turnover by Z. LaVine (bad pass; steal by A. Rivers),,64,74
369,4,7:49.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),64,76
370,4,7:35.0,G. Neal makes 2-pt jump shot from 15 ft (assist by Z. LaVine),,66,76
371,4,7:19.0,,A. Rivers misses 3-pt jump shot from 24 ft,66,76
372,4,7:16.0,,Offensive rebound by A. Rivers,66,76
373,4,7:11.0,,H. Türkoğlu makes 3-pt jump shot from 25 ft (assist by A. Rivers),66,79
374,4,6:44.0,Z. LaVine misses 2-pt jump shot from 10 ft,,66,79
375,4,6:41.0,,Defensive rebound by C. Paul,66,79
376,4,6:27.0,,J. Redick misses 2-pt jump shot from 20 ft,66,79
377,4,6:26.0,Defensive rebound by G. Dieng,,66,79
378,4,6:14.0,G. Neal misses 2-pt jump shot from 19 ft,,66,79
379,4,6:14.0,,Defensive rebound by Team,66,79
380,4,6:14.0,Loose ball foul by J. Hamilton (drawn by H. Türkoğlu),,66,79
381,4,6:14.0,R. Rubio enters the game for G. Dieng,,66,79
382,4,6:14.0,A. Payne enters the game for Z. LaVine,,66,79
383,4,6:14.0,N. Peković enters the game for C. Budinger,,66,79
384,4,6:14.0,A. Wiggins enters the game for J. Hamilton,,66,79
385,4,6:14.0,,M. Barnes enters the game for A. Rivers,66,79
