,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
373,4,5:25.0,,R. Covington misses 3-pt jump shot from 23 ft,72,81
374,4,5:23.0,Defensive rebound by R. Jackson,,72,81
375,4,5:15.0,R. Jackson misses 2-pt jump shot from 3 ft (block by F. Aldemir),,72,81
376,4,5:13.0,,Defensive rebound by J. Grant,72,81
377,4,5:02.0,,F. Aldemir makes 2-pt layup from 1 ft (assist by J. Grant),72,83
378,4,4:46.0,Personal foul by R. Covington (drawn by T. Prince),,72,83
379,4,4:46.0,,L. Mbah a Moute enters the game for R. Covington,72,83
380,4,4:46.0,A. Tolliver enters the game for T. Prince,,72,83
381,4,4:46.0,,J. Sampson enters the game for J. Grant,72,83
382,4,4:40.0,J. Meeks misses 2-pt jump shot from 17 ft,,72,83
383,4,4:38.0,,Defensive rebound by J. Sampson,72,83
384,4,4:29.0,,I. Canaan misses 3-pt jump shot from 26 ft,72,83
385,4,4:27.0,Defensive rebound by R. Jackson,,72,83
386,4,4:20.0,J. Meeks misses 3-pt jump shot from 25 ft,,72,83
387,4,4:19.0,,Defensive rebound by L. Mbah a Moute,72,83
388,4,3:58.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,72,83
389,4,3:58.0,Defensive rebound by A. Drummond,,72,83
390,4,3:58.0,Personal foul by F. Aldemir (drawn by A. Drummond),,72,83
391,4,3:58.0,,I. Smith enters the game for I. Canaan,72,83
392,4,3:48.0,R. Jackson misses 3-pt jump shot from 26 ft,,72,83
393,4,3:46.0,,Defensive rebound by J. Sampson,72,83
394,4,3:34.0,,Shooting foul by A. Drummond (drawn by I. Smith),72,83
395,4,3:34.0,,I. Smith misses free throw 1 of 2,72,83
396,4,3:34.0,,Offensive rebound by Team,72,83
397,4,3:34.0,,J. Richardson enters the game for H. Thompson,72,83
398,4,3:34.0,,I. Smith makes free throw 2 of 2,72,84
399,4,3:18.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,72,84
400,4,3:17.0,,Defensive rebound by Team,72,84
401,4,3:06.0,,Turnover by I. Smith (bad pass; steal by J. Meeks),72,84
402,4,3:03.0,Turnover by J. Meeks (lost ball),,72,84
403,4,2:52.0,,Personal foul by A. Tolliver (drawn by I. Smith),72,84
404,4,2:52.0,Official timeout,,72,84
405,4,2:41.0,,J. Richardson makes 3-pt jump shot from 25 ft,72,87
406,4,2:23.0,Shooting foul by F. Aldemir (drawn by K. Caldwell-Pope),,72,87
407,4,2:23.0,K. Caldwell-Pope misses free throw 1 of 2,,72,87
408,4,2:23.0,Offensive rebound by Team,,72,87
409,4,2:23.0,K. Caldwell-Pope makes free throw 2 of 2,,73,87
410,4,2:03.0,,Turnover by I. Smith (bad pass; steal by K. Caldwell-Pope),73,87
411,4,2:00.0,,J. Grant enters the game for L. Mbah a Moute,73,87
412,4,1:53.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by R. Jackson),,76,87
413,4,1:34.0,Offensive charge foul by I. Smith (drawn by A. Tolliver),,76,87
414,4,1:34.0,,Turnover by I. Smith (offensive foul),76,87
415,4,1:25.0,R. Jackson misses 2-pt jump shot from 7 ft,,76,87
416,4,1:24.0,Offensive rebound by Team,,76,87
417,4,1:15.0,J. Meeks misses 2-pt jump shot from 10 ft,,76,87
418,4,1:14.0,,Defensive rebound by F. Aldemir,76,87
419,4,0:54.0,,I. Smith misses 2-pt layup from 2 ft,76,87
420,4,0:54.0,,Offensive rebound by Team,76,87
421,4,0:54.0,Loose ball foul by R. Jackson (drawn by F. Aldemir),,76,87
422,4,0:51.0,,Personal foul by R. Jackson (drawn by I. Smith),76,87
423,4,0:51.0,,I. Smith makes free throw 1 of 2,76,88
424,4,0:51.0,,I. Smith makes free throw 2 of 2,76,89
425,4,0:51.0,Detroit full timeout,,76,89
426,4,0:43.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by R. Jackson),,79,89
427,4,0:42.0,,Philadelphia full timeout,79,89
428,4,0:42.0,S. Dinwiddie enters the game for A. Tolliver,,79,89
429,4,0:38.0,,Personal foul by K. Caldwell-Pope (drawn by J. Grant),79,89
430,4,0:38.0,,J. Grant misses free throw 1 of 2,79,89
431,4,0:38.0,,Offensive rebound by Team,79,89
432,4,0:38.0,A. Tolliver enters the game for S. Dinwiddie,,79,89
433,4,0:38.0,,J. Grant misses free throw 2 of 2,79,89
434,4,0:38.0,Defensive rebound by R. Jackson,,79,89
435,4,0:37.0,Detroit full timeout,,79,89
436,4,0:37.0,,H. Thompson enters the game for J. Richardson,79,89
437,4,0:37.0,,T. Robinson enters the game for I. Smith,79,89
438,4,0:33.0,K. Caldwell-Pope makes 2-pt jump shot from 3 ft,,81,89
439,4,0:32.0,,Philadelphia full timeout,81,89
440,4,0:32.0,,I. Smith enters the game for J. Sampson,81,89
441,4,0:32.0,,J. Richardson enters the game for F. Aldemir,81,89
442,4,0:32.0,S. Dinwiddie enters the game for A. Tolliver,,81,89
443,4,0:31.0,,Personal foul by S. Dinwiddie (drawn by J. Richardson),81,89
444,4,0:31.0,,J. Richardson makes free throw 1 of 2,81,90
445,4,0:31.0,A. Tolliver enters the game for S. Dinwiddie,,81,90
446,4,0:31.0,,J. Richardson makes free throw 2 of 2,81,91
447,4,0:25.0,Turnover by R. Jackson (lost ball),,81,91
448,4,0:22.0,,Personal foul by K. Caldwell-Pope (drawn by J. Richardson),81,91
449,4,0:22.0,,J. Richardson misses free throw 1 of 2,81,91
450,4,0:22.0,,Offensive rebound by Team,81,91
451,4,0:22.0,,J. Richardson makes free throw 2 of 2,81,92
452,4,0:22.0,Detroit full timeout,,81,92
453,4,0:22.0,,J. Sampson enters the game for I. Smith,81,92
454,4,0:20.0,J. Meeks misses 3-pt jump shot from 25 ft,,81,92
455,4,0:19.0,Offensive rebound by R. Jackson,,81,92
456,4,0:19.0,R. Jackson makes 2-pt dunk at rim,,83,92
457,4,0:16.0,,Philadelphia full timeout,83,92
458,4,0:16.0,,I. Smith enters the game for J. Sampson,83,92
459,4,0:13.0,,T. Robinson makes 2-pt dunk at rim (assist by J. Grant),83,94
460,4,0:01.0,J. Meeks misses 3-pt jump shot from 29 ft,,83,94
461,4,0:00.0,Offensive rebound by Team,,83,94
