,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
67,1,3:39.0,,Defensive rebound by D. Carroll,18,18
68,1,3:20.0,,D. Carroll misses 3-pt jump shot from 23 ft,18,18
69,1,3:18.0,,Offensive rebound by A. Payne,18,18
70,1,3:15.0,,D. Carroll misses 3-pt jump shot from 25 ft,18,18
71,1,3:13.0,Defensive rebound by B. Knight,,18,18
72,1,3:04.0,Personal foul by T. Sefolosha (drawn by B. Knight),,18,18
73,1,3:04.0,,D. Schröder enters the game for J. Teague,18,18
74,1,3:04.0,J. Bayless enters the game for B. Knight,,18,18
75,1,2:51.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,21,18
76,1,2:27.0,,D. Schröder misses 3-pt jump shot from 24 ft,21,18
77,1,2:26.0,Defensive rebound by J. Henson,,21,18
78,1,2:17.0,Personal foul by D. Schröder (drawn by J. Bayless),,21,18
79,1,2:17.0,Milwaukee full timeout,,21,18
80,1,2:17.0,,A. Horford enters the game for D. Carroll,21,18
81,1,2:17.0,,K. Korver enters the game for A. Payne,21,18
82,1,2:09.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,21,18
83,1,2:07.0,,Defensive rebound by D. Schröder,21,18
84,1,1:49.0,,A. Horford misses 2-pt jump shot from 20 ft,21,18
85,1,1:47.0,Defensive rebound by J. Bayless,,21,18
86,1,1:35.0,Turnover by J. Dudley (bad pass; steal by P. Millsap),,21,18
87,1,1:21.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by A. Horford),21,20
88,1,1:00.0,K. Marshall misses 2-pt jump shot from 18 ft,,21,20
89,1,0:59.0,,Defensive rebound by T. Sefolosha,21,20
90,1,0:45.0,,D. Schröder makes 2-pt layup from 2 ft (assist by P. Millsap),21,22
91,1,0:25.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by J. Dudley),,24,22
92,1,0:04.0,,Turnover by D. Schröder (bad pass; steal by K. Marshall),24,22
93,2,11:46.0,Def 3 sec tech foul by A. Horford,,24,22
94,2,11:46.0,J. Bayless makes technical free throw,,25,22
95,2,11:37.0,K. Middleton misses 2-pt jump shot from 18 ft,,25,22
96,2,11:34.0,,Defensive rebound by T. Sefolosha,25,22
97,2,11:22.0,,Turnover by A. Horford (lost ball; steal by K. Middleton),25,22
98,2,11:22.0,Turnover by K. Middleton (discontinued dribble),,25,22
99,2,11:13.0,,A. Horford misses 2-pt layup from 2 ft,25,22
100,2,11:11.0,Defensive rebound by J. Henson,,25,22
101,2,11:02.0,Personal foul by T. Sefolosha (drawn by J. Henson),,25,22
102,2,10:57.0,J. Bayless makes 2-pt jump shot from 6 ft,,27,22
103,2,10:57.0,Shooting foul by D. Schröder (drawn by J. Bayless),,27,22
104,2,10:57.0,J. Bayless makes free throw 1 of 1,,28,22
105,2,10:43.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),28,24
106,2,10:31.0,Offensive foul by J. Henson (drawn by T. Sefolosha),,28,24
107,2,10:31.0,Turnover by J. Henson (offensive foul),,28,24
108,2,10:31.0,Z. Pachulia enters the game for J. Henson,,28,24
109,2,10:15.0,,K. Bazemore enters the game for T. Sefolosha,28,24
110,2,10:08.0,,K. Bazemore misses 2-pt layup from 1 ft,28,24
111,2,10:06.0,Defensive rebound by J. Dudley,,28,24
112,2,9:54.0,J. Dudley makes 2-pt jump shot from 17 ft,,30,24
113,2,9:40.0,,Turnover by D. Schröder (bad pass; steal by J. Dudley),30,24
114,2,9:36.0,J. Dudley makes 2-pt layup at rim,,32,24
115,2,9:33.0,,Atlanta full timeout,32,24
116,2,9:24.0,,Turnover by K. Korver (traveling),32,24
117,2,9:06.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Bayless),,35,24
118,2,8:47.0,,Shooting foul by K. Middleton (drawn by D. Schröder),35,24
119,2,8:47.0,,D. Schröder misses free throw 1 of 2,35,24
120,2,8:47.0,,Offensive rebound by Team,35,24
121,2,8:47.0,,D. Schröder makes free throw 2 of 2,35,25
122,2,8:24.0,O. Mayo misses 3-pt jump shot from 24 ft,,35,25
123,2,8:23.0,,Defensive rebound by A. Horford,35,25
124,2,8:16.0,,K. Bazemore misses 2-pt layup from 1 ft,35,25
125,2,8:13.0,,Offensive rebound by M. Scott,35,25
126,2,8:12.0,,Turnover by M. Scott (bad pass; steal by J. Dudley),35,25
127,2,8:07.0,Shooting foul by K. Korver (drawn by J. Bayless),,35,25
128,2,8:07.0,J. Bayless makes free throw 1 of 3,,36,25
129,2,8:07.0,J. Bayless makes free throw 2 of 3,,37,25
130,2,8:07.0,J. Bayless makes free throw 3 of 3,,38,25
131,2,8:00.0,,Turnover by A. Horford (traveling),38,25
132,2,7:52.0,Personal foul by D. Schröder (drawn by J. Bayless),,38,25
133,2,7:52.0,,D. Carroll enters the game for A. Horford,38,25
134,2,7:52.0,,E. Brand enters the game for K. Korver,38,25
135,2,7:44.0,J. Bayless misses 2-pt jump shot from 10 ft,,38,25
136,2,7:42.0,,Defensive rebound by M. Scott,38,25
137,2,7:32.0,,Personal foul by K. Middleton (drawn by D. Carroll),38,25
138,2,7:32.0,,J. Teague enters the game for D. Schröder,38,25
139,2,7:32.0,B. Knight enters the game for K. Middleton,,38,25
140,2,7:24.0,,Personal foul by O. Mayo (drawn by K. Bazemore),38,25
141,2,7:16.0,,E. Brand misses 2-pt jump shot from 11 ft,38,25
142,2,7:14.0,Defensive rebound by O. Mayo,,38,25
143,2,7:02.0,,Offensive charge foul by Z. Pachulia (drawn by M. Scott),38,25
144,2,7:02.0,Turnover by Z. Pachulia (offensive foul),,38,25
145,2,7:02.0,J. Henson enters the game for Z. Pachulia,,38,25
146,2,6:46.0,,Turnover by D. Carroll (bad pass; steal by J. Dudley),38,25
147,2,6:42.0,J. Dudley makes 2-pt dunk at rim,,40,25
148,2,6:23.0,,Shooting foul by J. Dudley (drawn by J. Teague),40,25
149,2,6:23.0,,J. Teague makes free throw 1 of 2,40,26
150,2,6:23.0,,P. Millsap enters the game for M. Scott,40,26
151,2,6:23.0,G. Antetokounmpo enters the game for J. Dudley,,40,26
152,2,6:23.0,,J. Teague makes free throw 2 of 2,40,27
153,2,6:13.0,Turnover by B. Knight (bad pass),,40,27
154,2,5:59.0,,K. Bazemore misses 3-pt jump shot from 24 ft,40,27
155,2,5:57.0,Defensive rebound by G. Antetokounmpo,,40,27
156,2,5:51.0,B. Knight misses 2-pt jump shot from 5 ft,,40,27
157,2,5:50.0,Offensive rebound by O. Mayo,,40,27
158,2,5:42.0,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,43,27
159,2,5:28.0,,J. Teague makes 2-pt jump shot from 11 ft,43,29
160,2,5:21.0,O. Mayo misses 2-pt jump shot from 19 ft,,43,29
161,2,5:20.0,,Defensive rebound by P. Millsap,43,29
162,2,5:06.0,,D. Carroll misses 2-pt layup from 1 ft (block by J. Henson),43,29
163,2,5:04.0,Defensive rebound by B. Knight,,43,29
164,2,5:00.0,J. Bayless misses 3-pt jump shot from 23 ft,,43,29
165,2,4:57.0,Offensive rebound by J. Henson,,43,29
166,2,4:56.0,Turnover by J. Henson (lost ball; steal by J. Teague),,43,29
167,2,4:51.0,,P. Millsap makes 2-pt layup at rim (assist by K. Bazemore),43,31
168,2,4:46.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by J. Teague),,43,31
169,2,4:46.0,Offensive rebound by Team,,43,31
170,2,4:46.0,Official timeout,,43,31
171,2,4:42.0,O. Mayo makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,45,31
172,2,4:21.0,,P. Millsap makes 2-pt jump shot from 3 ft,45,33
173,2,4:15.0,Shooting foul by J. Teague (drawn by B. Knight),,45,33
174,2,4:15.0,B. Knight makes free throw 1 of 2,,46,33
175,2,4:15.0,B. Knight makes free throw 2 of 2,,47,33
176,2,4:07.0,,J. Teague makes 2-pt layup from 3 ft,47,35
177,2,3:51.0,J. Bayless misses 3-pt jump shot from 24 ft,,47,35
178,2,3:49.0,,Defensive rebound by D. Carroll,47,35
179,2,3:41.0,,J. Teague misses 2-pt jump shot from 6 ft (block by J. Henson),47,35
180,2,3:34.0,Defensive rebound by O. Mayo,,47,35
181,2,3:24.0,,D. Carroll misses 3-pt jump shot from 24 ft,47,35
182,2,3:24.0,Defensive rebound by J. Henson,,47,35
183,2,3:22.0,Turnover by O. Mayo (lost ball; steal by P. Millsap),,47,35
184,2,2:58.0,J. Henson makes 2-pt hook shot from 3 ft (assist by J. Bayless),,49,35
185,2,2:51.0,,Turnover by J. Teague (bad pass; steal by J. Henson),49,35
186,2,2:45.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by O. Mayo),,51,35
187,2,2:42.0,,Atlanta full timeout,51,35
188,2,2:42.0,Milwaukee full timeout,,51,35
189,2,2:42.0,,A. Horford enters the game for K. Bazemore,51,35
190,2,2:42.0,,K. Korver enters the game for E. Brand,51,35
191,2,2:42.0,K. Marshall enters the game for J. Henson,,51,35
192,2,2:42.0,J. Dudley enters the game for J. Bayless,,51,35
193,2,2:28.0,,K. Korver misses 3-pt jump shot from 23 ft,51,35
194,2,2:26.0,Defensive rebound by B. Knight,,51,35
195,2,2:16.0,Personal foul by K. Korver (drawn by G. Antetokounmpo),,51,35
196,2,2:16.0,G. Antetokounmpo makes free throw 1 of 2,,52,35
197,2,2:16.0,G. Antetokounmpo makes free throw 2 of 2,,53,35
198,2,1:59.0,,S. Mack enters the game for D. Carroll,53,35
199,2,1:46.0,,A. Horford makes 2-pt jump shot from 6 ft,53,37
200,2,1:35.0,B. Knight misses 3-pt jump shot from 24 ft,,53,37
201,2,1:34.0,,Defensive rebound by K. Korver,53,37
202,2,1:24.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),53,40
203,2,1:10.0,K. Marshall makes 2-pt layup from 1 ft,,55,40
204,2,0:56.0,,S. Mack misses 3-pt jump shot from 24 ft,55,40
205,2,0:54.0,Defensive rebound by G. Antetokounmpo,,55,40
206,2,0:44.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,58,40
207,2,0:32.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),58,42
208,2,0:11.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by A. Horford),,58,42
209,2,0:07.0,,Defensive rebound by A. Horford,58,42
210,2,0:03.0,,J. Teague misses 3-pt jump shot from 24 ft,58,42
211,2,0:02.0,Defensive rebound by J. Dudley,,58,42
212,2,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,58,42
213,2,0:00.0,Offensive rebound by Team,,58,42
214,3,11:49.0,B. Knight misses 3-pt jump shot from 25 ft,,58,42
215,3,11:48.0,,Defensive rebound by Team,58,42
216,3,11:32.0,,J. Teague misses 3-pt jump shot from 24 ft,58,42
217,3,11:29.0,,Offensive rebound by Team,58,42
218,3,11:26.0,,A. Horford makes 2-pt layup from 2 ft (assist by K. Korver),58,44
219,3,11:06.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by K. Marshall),,60,44
220,3,10:56.0,,K. Korver misses 3-pt jump shot from 23 ft,60,44
221,3,10:54.0,Defensive rebound by J. O'Bryant,,60,44
222,3,10:43.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,60,44
223,3,10:42.0,,Defensive rebound by A. Horford,60,44
224,3,10:35.0,,D. Carroll misses 3-pt jump shot from 24 ft,60,44
225,3,10:33.0,,Offensive rebound by P. Millsap,60,44
226,3,10:32.0,,Turnover by P. Millsap (lost ball; steal by B. Knight),60,44
227,3,10:30.0,,Offensive charge foul by G. Antetokounmpo (drawn by J. Teague),60,44
228,3,10:30.0,Turnover by G. Antetokounmpo (offensive foul),,60,44
229,3,10:18.0,,K. Korver misses 2-pt jump shot from 17 ft,60,44
230,3,10:16.0,Defensive rebound by Z. Pachulia,,60,44
231,3,9:56.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Marshall),,62,44
232,3,9:40.0,,P. Millsap misses 2-pt layup from 1 ft (block by G. Antetokounmpo),62,44
233,3,9:38.0,,Offensive rebound by P. Millsap,62,44
234,3,9:32.0,,A. Horford makes 2-pt layup from 1 ft (assist by P. Millsap),62,46
235,3,9:10.0,K. Marshall misses 2-pt jump shot from 17 ft,,62,46
236,3,9:08.0,,Defensive rebound by D. Carroll,62,46
237,3,8:57.0,,J. Teague makes 2-pt layup from 1 ft,62,48
238,3,8:41.0,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by B. Knight),,64,48
239,3,8:21.0,,J. Teague misses 2-pt layup from 2 ft,64,48
240,3,8:20.0,,Offensive rebound by D. Carroll,64,48
241,3,8:18.0,,Turnover by D. Carroll (bad pass; steal by B. Knight),64,48
242,3,8:15.0,B. Knight makes 2-pt dunk at rim,,66,48
243,3,7:50.0,,A. Horford makes 2-pt hook shot from 5 ft,66,50
244,3,7:39.0,B. Knight makes 2-pt jump shot from 21 ft,,68,50
245,3,7:23.0,,K. Korver misses 2-pt layup at rim,68,50
246,3,7:20.0,Defensive rebound by Z. Pachulia,,68,50
247,3,7:09.0,B. Knight makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,71,50
248,3,7:08.0,,Atlanta full timeout,71,50
249,3,6:48.0,,Turnover by P. Millsap (lost ball; steal by Z. Pachulia),71,50
250,3,6:34.0,Turnover by Z. Pachulia (lost ball; steal by J. Teague),,71,50
251,3,6:30.0,,J. Teague makes 2-pt layup from 1 ft,71,52
252,3,6:13.0,Shooting foul by D. Carroll (drawn by J. O'Bryant),,71,52
253,3,6:13.0,J. O'Bryant misses free throw 1 of 2,,71,52
254,3,6:13.0,Offensive rebound by Team,,71,52
255,3,6:13.0,J. O'Bryant makes free throw 2 of 2,,72,52
256,3,5:55.0,,K. Korver misses 3-pt jump shot from 24 ft,72,52
257,3,5:55.0,Defensive rebound by Team,,72,52
258,3,5:55.0,,Loose ball foul by D. Carroll (drawn by K. Marshall),72,52
259,3,5:35.0,K. Marshall misses 3-pt jump shot from 26 ft,,72,52
260,3,5:33.0,Offensive rebound by B. Knight,,72,52
261,3,5:32.0,Shooting foul by J. Teague (drawn by B. Knight),,72,52
262,3,5:32.0,B. Knight makes free throw 1 of 2,,73,52
263,3,5:32.0,B. Knight makes free throw 2 of 2,,74,52
264,3,5:19.0,,A. Horford misses 2-pt jump shot from 16 ft,74,52
265,3,5:17.0,Defensive rebound by G. Antetokounmpo,,74,52
266,3,5:05.0,,Violation by A. Horford (kicked ball),74,52
267,3,5:05.0,,E. Brand enters the game for A. Horford,74,52
268,3,5:05.0,,T. Sefolosha enters the game for K. Korver,74,52
269,3,5:01.0,Personal foul by J. Teague (drawn by K. Marshall),,74,52
270,3,4:48.0,B. Knight misses 3-pt jump shot from 25 ft,,74,52
271,3,4:47.0,,Defensive rebound by P. Millsap,74,52
272,3,4:41.0,,Personal foul by Z. Pachulia (drawn by J. Teague),74,52
273,3,4:41.0,,D. Schröder enters the game for J. Teague,74,52
274,3,4:41.0,J. Dudley enters the game for Z. Pachulia,,74,52
275,3,4:38.0,,Atlanta full timeout,74,52
276,3,4:28.0,,P. Millsap misses 2-pt jump shot from 3 ft,74,52
277,3,4:27.0,,Offensive rebound by E. Brand,74,52
278,3,4:24.0,,T. Sefolosha misses 2-pt layup from 3 ft (block by B. Knight),74,52
279,3,4:18.0,,Offensive rebound by Team,74,52
280,3,4:18.0,,Turnover by P. Millsap (lost ball),74,52
281,3,4:01.0,Turnover by K. Marshall (bad pass; steal by E. Brand),,74,52
282,3,3:50.0,,Personal foul by J. O'Bryant (drawn by D. Schröder),74,52
283,3,3:50.0,,K. Korver enters the game for D. Carroll,74,52
284,3,3:50.0,J. Henson enters the game for J. O'Bryant,,74,52
285,3,3:50.0,J. Bayless enters the game for K. Marshall,,74,52
286,3,3:36.0,,Turnover by Team (shot clock),74,52
287,3,3:25.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Bayless),,77,52
288,3,3:10.0,,Turnover by D. Schröder (bad pass; steal by J. Dudley),77,52
289,3,3:05.0,J. Bayless makes 2-pt dunk at rim (assist by B. Knight),,79,52
290,3,2:47.0,,Shooting foul by J. Henson (drawn by P. Millsap),79,52
291,3,2:47.0,Milwaukee full timeout,,79,52
292,3,2:47.0,,S. Mack enters the game for D. Schröder,79,52
293,3,2:47.0,,P. Millsap makes free throw 1 of 2,79,53
294,3,2:47.0,,P. Millsap makes free throw 2 of 2,79,54
295,3,2:24.0,Shooting foul by E. Brand (drawn by J. Henson),,79,54
296,3,2:24.0,J. Henson makes free throw 1 of 2,,80,54
297,3,2:24.0,J. Henson makes free throw 2 of 2,,81,54
298,3,2:18.0,,Turnover by K. Korver (bad pass),81,54
299,3,2:08.0,Turnover by B. Knight (bad pass; steal by S. Mack),,81,54
300,3,2:06.0,,Personal foul by J. Dudley (drawn by S. Mack),81,54
301,3,2:06.0,,M. Scott enters the game for E. Brand,81,54
302,3,1:56.0,,M. Scott makes 2-pt jump shot from 22 ft (assist by S. Mack),81,56
303,3,1:38.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,81,56
304,3,1:37.0,,Defensive rebound by P. Millsap,81,56
305,3,1:24.0,,M. Scott misses 2-pt jump shot from 20 ft,81,56
306,3,1:22.0,Defensive rebound by G. Antetokounmpo,,81,56
307,3,0:59.0,G. Antetokounmpo misses 2-pt hook shot from 1 ft,,81,56
308,3,0:56.0,,Defensive rebound by K. Korver,81,56
309,3,0:51.0,,M. Scott misses 2-pt layup from 1 ft (block by G. Antetokounmpo),81,56
310,3,0:49.0,Defensive rebound by J. Dudley,,81,56
311,3,0:31.0,J. Bayless misses 2-pt jump shot from 11 ft,,81,56
312,3,0:30.0,,Defensive rebound by P. Millsap,81,56
313,3,0:29.0,Loose ball foul by J. Bayless (drawn by P. Millsap),,81,56
314,3,0:29.0,,P. Millsap makes free throw 1 of 2,81,57
315,3,0:29.0,O. Mayo enters the game for B. Knight,,81,57
316,3,0:29.0,K. Middleton enters the game for G. Antetokounmpo,,81,57
317,3,0:29.0,,P. Millsap makes free throw 2 of 2,81,58
318,3,0:05.0,K. Middleton misses 2-pt jump shot from 14 ft,,81,58
319,3,0:01.0,,Defensive rebound by K. Korver,81,58
320,4,11:44.0,,T. Sefolosha misses 2-pt jump shot from 5 ft,81,58
321,4,11:43.0,,Offensive rebound by T. Sefolosha,81,58
322,4,11:37.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by K. Korver),81,60
323,4,11:17.0,K. Middleton makes 2-pt jump shot from 5 ft (assist by J. Dudley),,83,60
324,4,11:09.0,,S. Mack misses 2-pt jump shot from 18 ft,83,60
325,4,11:08.0,Defensive rebound by J. Henson,,83,60
326,4,10:54.0,O. Mayo misses 2-pt jump shot from 8 ft,,83,60
327,4,10:52.0,,Defensive rebound by A. Horford,83,60
328,4,10:50.0,,Turnover by A. Horford (bad pass),83,60
329,4,10:29.0,J. Dudley makes 2-pt jump shot from 18 ft (assist by O. Mayo),,85,60
330,4,10:15.0,,Shooting foul by J. Henson (drawn by A. Horford),85,60
331,4,10:15.0,,A. Horford misses free throw 1 of 2,85,60
332,4,10:15.0,,Offensive rebound by Team,85,60
333,4,10:15.0,,A. Horford makes free throw 2 of 2,85,61
334,4,10:02.0,Shooting foul by A. Horford (drawn by J. Henson),,85,61
335,4,10:02.0,J. Henson misses free throw 1 of 2,,85,61
336,4,10:02.0,Offensive rebound by Team,,85,61
337,4,10:02.0,,D. Schröder enters the game for K. Korver,85,61
338,4,10:02.0,J. Henson makes free throw 2 of 2,,86,61
339,4,9:50.0,,D. Schröder misses 2-pt jump shot from 4 ft,86,61
340,4,9:49.0,Defensive rebound by O. Mayo,,86,61
341,4,9:36.0,J. Dudley makes 2-pt jump shot from 18 ft (assist by O. Mayo),,88,61
342,4,9:22.0,,Personal foul by O. Mayo (drawn by D. Schröder),88,61
343,4,9:22.0,,A. Payne enters the game for A. Horford,88,61
344,4,9:07.0,,S. Mack makes 2-pt jump shot from 8 ft,88,63
345,4,8:44.0,K. Middleton misses 3-pt jump shot from 22 ft,,88,63
346,4,8:43.0,,Defensive rebound by S. Mack,88,63
347,4,8:35.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by S. Mack),88,66
348,4,8:20.0,O. Mayo makes 2-pt layup from 1 ft (assist by J. Henson),,90,66
349,4,7:57.0,,T. Sefolosha makes 2-pt layup from 2 ft,90,68
350,4,7:37.0,J. Henson misses 2-pt hook shot from 2 ft,,90,68
351,4,7:36.0,Offensive rebound by J. Dudley,,90,68
352,4,7:35.0,J. Dudley makes 2-pt layup at rim,,92,68
353,4,7:14.0,,Turnover by S. Mack (bad pass; steal by J. Henson),92,68
354,4,7:09.0,O. Mayo makes 2-pt layup at rim (assist by J. Henson),,94,68
355,4,7:08.0,,Atlanta full timeout,94,68
356,4,7:08.0,,K. Bazemore enters the game for T. Sefolosha,94,68
357,4,7:08.0,Z. Pachulia enters the game for J. Henson,,94,68
358,4,6:52.0,,D. Schröder misses 2-pt jump shot from 10 ft (block by J. Bayless),94,68
359,4,6:51.0,Defensive rebound by Z. Pachulia,,94,68
360,4,6:39.0,K. Middleton misses 2-pt jump shot from 12 ft,,94,68
361,4,6:38.0,,Defensive rebound by A. Payne,94,68
362,4,6:29.0,,Turnover by S. Mack (lost ball; steal by K. Middleton),94,68
363,4,6:06.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by J. Bayless),,96,68
364,4,5:53.0,,D. Schröder misses 3-pt jump shot from 24 ft,96,68
365,4,5:51.0,Defensive rebound by Z. Pachulia,,96,68
366,4,5:33.0,K. Middleton misses 2-pt layup at rim,,96,68
367,4,5:31.0,,Defensive rebound by M. Scott,96,68
368,4,5:29.0,,Personal foul by J. Dudley (drawn by K. Bazemore),96,68
369,4,5:29.0,Official timeout,,96,68
370,4,5:29.0,J. O'Bryant enters the game for J. Dudley,,96,68
371,4,5:29.0,,M. Muscala enters the game for M. Scott,96,68
372,4,5:16.0,,D. Schröder misses 2-pt jump shot from 20 ft,96,68
373,4,5:09.0,Defensive rebound by O. Mayo,,96,68
374,4,5:08.0,O. Mayo makes 2-pt layup at rim,,98,68
375,4,4:59.0,,A. Payne misses 3-pt jump shot from 25 ft,98,68
376,4,4:58.0,Defensive rebound by J. O'Bryant,,98,68
377,4,4:44.0,K. Middleton misses 2-pt jump shot from 17 ft,,98,68
378,4,4:43.0,,Defensive rebound by M. Muscala,98,68
379,4,4:33.0,,D. Schröder misses 2-pt jump shot from 18 ft,98,68
