,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
377,4,4:23.0,,Z. Pachulia enters the game for J. Henson,84,83
378,4,4:01.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,84,85
379,4,3:48.0,,Violation by J. Dudley (kicked ball),84,85
380,4,3:48.0,V. Oladipo enters the game for W. Green,,84,85
381,4,3:40.0,Turnover by E. Payton (lost ball; steal by M. Carter-Williams),,84,85
382,4,3:38.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Carter-Williams),84,87
383,4,3:38.0,,Shooting foul by N. Vučević (drawn by G. Antetokounmpo),84,87
384,4,3:38.0,,G. Antetokounmpo makes free throw 1 of 1,84,88
385,4,3:26.0,A. Gordon makes 2-pt layup at rim (assist by T. Harris),,86,88
386,4,3:05.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,86,88
387,4,3:04.0,Defensive rebound by N. Vučević,,86,88
388,4,2:45.0,Personal foul by G. Antetokounmpo (drawn by A. Gordon),,86,88
389,4,2:45.0,Official timeout,,86,88
390,4,2:45.0,,E. İlyasova enters the game for J. Dudley,86,88
391,4,2:36.0,V. Oladipo makes 2-pt jump shot from 13 ft (assist by N. Vučević),,88,88
392,4,2:14.0,,Z. Pachulia misses 2-pt jump shot from 6 ft,88,88
393,4,2:13.0,Defensive rebound by T. Harris,,88,88
394,4,2:00.0,T. Harris makes 3-pt jump shot from 23 ft (assist by N. Vučević),,91,88
395,4,1:48.0,,M. Carter-Williams makes 2-pt jump shot from 14 ft,91,90
396,4,1:28.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by A. Gordon),,94,90
397,4,1:05.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,94,90
398,4,1:05.0,,Offensive rebound by E. İlyasova,94,90
399,4,1:05.0,,Shooting foul by N. Vučević (drawn by E. İlyasova),94,90
400,4,1:05.0,,E. İlyasova misses free throw 1 of 2,94,90
401,4,1:05.0,,Offensive rebound by Team,94,90
402,4,1:05.0,Orlando full timeout,,94,90
403,4,1:05.0,,E. İlyasova misses free throw 2 of 2,94,90
404,4,1:03.0,Defensive rebound by N. Vučević,,94,90
405,4,0:45.0,V. Oladipo makes 2-pt jump shot from 12 ft (assist by N. Vučević),,96,90
406,4,0:45.0,,Milwaukee full timeout,96,90
407,4,0:45.0,,J. Dudley enters the game for G. Antetokounmpo,96,90
408,4,0:38.0,,K. Middleton misses 3-pt jump shot from 26 ft,96,90
409,4,0:37.0,Defensive rebound by T. Harris,,96,90
410,4,0:31.0,Personal take foul by K. Middleton (drawn by T. Harris),,96,90
411,4,0:31.0,Orlando full timeout,,96,90
412,4,0:31.0,W. Green enters the game for A. Gordon,,96,90
413,4,0:29.0,Shooting foul by K. Middleton (drawn by V. Oladipo),,96,90
414,4,0:29.0,V. Oladipo misses free throw 1 of 2,,96,90
415,4,0:29.0,Offensive rebound by Team,,96,90
416,4,0:29.0,A. Gordon enters the game for W. Green,,96,90
417,4,0:29.0,V. Oladipo makes free throw 2 of 2,,97,90
418,4,0:29.0,,Milwaukee full timeout,97,90
419,4,0:24.0,,K. Middleton misses 3-pt jump shot from 26 ft,97,90
420,4,0:23.0,Defensive rebound by A. Gordon,,97,90
