,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
51,1,3:19.0,,Offensive rebound by E. Bledsoe,18,10
52,1,3:17.0,,Turnover by Team (shot clock),18,10
53,1,3:17.0,Utah full timeout,,18,10
54,1,3:17.0,,A. Goodwin enters the game for P. Tucker,18,10
55,1,3:17.0,J. Ingles enters the game for D. Favors,,18,10
56,1,3:17.0,T. Booker enters the game for R. Hood,,18,10
57,1,3:04.0,G. Hayward misses 3-pt jump shot from 25 ft,,18,10
58,1,3:03.0,Offensive rebound by R. Gobert,,18,10
59,1,2:56.0,G. Hayward misses 2-pt jump shot from 16 ft,,18,10
60,1,2:56.0,,Defensive rebound by M. Morris,18,10
61,1,2:37.0,,B. Wright misses 2-pt layup from 1 ft,18,10
62,1,2:36.0,Defensive rebound by Team,,18,10
63,1,2:36.0,B. Cotton enters the game for D. Exum,,18,10
64,1,2:25.0,Turnover by G. Hayward (lost ball),,18,10
65,1,2:25.0,,M. Morris enters the game for M. Morris,18,10
66,1,2:06.0,,T. Warren misses 2-pt jump shot from 3 ft,18,10
67,1,2:05.0,Defensive rebound by G. Hayward,,18,10
68,1,1:58.0,G. Hayward misses 2-pt jump shot from 3 ft (block by B. Wright),,18,10
69,1,1:58.0,Offensive rebound by Team,,18,10
70,1,1:47.0,Turnover by R. Gobert (3 sec),,18,10
71,1,1:28.0,,B. Wright misses 2-pt hook shot from 3 ft,18,10
72,1,1:28.0,Defensive rebound by T. Booker,,18,10
73,1,1:28.0,Personal foul by T. Warren (drawn by T. Booker),,18,10
74,1,1:28.0,,P. Tucker enters the game for E. Bledsoe,18,10
75,1,1:08.0,G. Hayward misses 2-pt jump shot from 6 ft,,18,10
76,1,1:07.0,,Defensive rebound by P. Tucker,18,10
77,1,0:44.0,,Turnover by B. Wright (lost ball; steal by T. Booker),18,10
78,1,0:40.0,Turnover by T. Booker (lost ball; steal by M. Morris),,18,10
79,1,0:39.0,,T. Warren makes 2-pt dunk at rim (assist by M. Morris),18,12
80,1,0:23.0,Turnover by G. Hayward (lost ball; steal by P. Tucker),,18,12
81,1,0:20.0,,Shooting foul by T. Booker (drawn by P. Tucker),18,12
82,1,0:20.0,,P. Tucker misses free throw 1 of 2,18,12
83,1,0:20.0,,Offensive rebound by Team,18,12
84,1,0:20.0,,P. Tucker makes free throw 2 of 2,18,13
85,1,0:03.0,T. Booker misses 3-pt jump shot from 25 ft,,18,13
86,1,0:03.0,,Defensive rebound by M. Morris,18,13
87,2,11:48.0,Turnover by J. Ingles (bad pass; steal by B. Wright),,18,13
88,2,11:44.0,,A. Goodwin makes 2-pt layup at rim (assist by B. Wright),18,15
89,2,11:32.0,Shooting foul by T. Warren (drawn by D. Favors),,18,15
90,2,11:32.0,D. Favors makes free throw 1 of 2,,19,15
91,2,11:32.0,,J. McNeal enters the game for T. Warren,19,15
92,2,11:32.0,D. Favors makes free throw 2 of 2,,20,15
93,2,11:12.0,,Turnover by M. Morris (bad pass; steal by D. Favors),20,15
94,2,11:10.0,Turnover by D. Favors (bad pass),,20,15
95,2,11:01.0,,Personal foul by E. Millsap (drawn by A. Goodwin),20,15
96,2,10:56.0,,Shooting foul by D. Favors (drawn by B. Wright),20,15
97,2,10:56.0,,B. Wright makes free throw 1 of 2,20,16
98,2,10:56.0,,B. Wright makes free throw 2 of 2,20,17
99,2,10:38.0,D. Favors misses 2-pt hook shot from 3 ft,,20,17
100,2,10:36.0,Offensive rebound by E. Millsap,,20,17
101,2,10:36.0,E. Millsap makes 2-pt tip-in from 1 ft,,22,17
102,2,10:23.0,,Shooting block foul by J. Ingles (drawn by P. Tucker),22,17
103,2,10:23.0,,P. Tucker makes free throw 1 of 2,22,18
104,2,10:23.0,D. Exum enters the game for B. Cotton,,22,18
105,2,10:23.0,,P. Tucker makes free throw 2 of 2,22,19
106,2,10:07.0,Personal foul by B. Wright (drawn by D. Exum),,22,19
107,2,9:53.0,E. Millsap misses 3-pt jump shot from 24 ft,,22,19
108,2,9:53.0,Offensive rebound by D. Favors,,22,19
109,2,9:53.0,D. Favors misses 2-pt tip-in from 1 ft,,22,19
110,2,9:50.0,,Defensive rebound by P. Tucker,22,19
111,2,9:32.0,,J. McNeal misses 2-pt jump shot from 21 ft,22,19
112,2,9:31.0,Defensive rebound by E. Millsap,,22,19
113,2,9:09.0,Turnover by D. Favors (lost ball; steal by B. Wright),,22,19
114,2,9:06.0,,Shooting foul by D. Exum (drawn by A. Goodwin),22,19
115,2,9:06.0,,A. Goodwin makes free throw 1 of 2,22,20
116,2,9:06.0,R. Hood enters the game for J. Ingles,,22,20
117,2,9:06.0,,M. Morris enters the game for B. Wright,22,20
118,2,9:06.0,,A. Goodwin misses free throw 2 of 2,22,20
119,2,9:05.0,Defensive rebound by T. Booker,,22,20
120,2,8:54.0,R. Hood makes 2-pt jump shot from 8 ft,,24,20
121,2,8:37.0,,Personal foul by R. Hood (drawn by M. Morris),24,20
122,2,8:37.0,Official timeout,,24,20
123,2,8:37.0,,M. Morris makes free throw 1 of 2,24,21
124,2,8:37.0,,M. Morris makes free throw 2 of 2,24,22
125,2,8:22.0,Personal foul by P. Tucker (drawn by T. Booker),,24,22
126,2,8:13.0,D. Exum misses 2-pt layup from 3 ft,,24,22
127,2,8:12.0,Offensive rebound by D. Favors,,24,22
128,2,8:11.0,D. Favors makes 2-pt layup from 2 ft,,26,22
129,2,7:57.0,,Personal foul by E. Millsap (drawn by M. Morris),26,22
130,2,7:57.0,,M. Morris makes free throw 1 of 2,26,23
131,2,7:57.0,,M. Morris makes free throw 2 of 2,26,24
132,2,7:47.0,Turnover by D. Exum (bad pass; steal by M. Morris),,26,24
133,2,7:45.0,,Turnover by J. McNeal (bad pass; steal by E. Millsap),26,24
134,2,7:24.0,D. Exum misses 2-pt jump shot from 21 ft,,26,24
135,2,7:23.0,,Defensive rebound by M. Morris,26,24
136,2,7:04.0,,M. Morris makes 2-pt dunk at rim (assist by M. Morris),26,26
137,2,6:35.0,D. Exum makes 3-pt jump shot from 22 ft (assist by E. Millsap),,29,26
138,2,6:23.0,,Shooting foul by D. Exum (drawn by A. Goodwin),29,26
139,2,6:23.0,,A. Goodwin makes free throw 1 of 3,29,27
140,2,6:23.0,,A. Goodwin makes free throw 2 of 3,29,28
141,2,6:23.0,G. Hayward enters the game for T. Booker,,29,28
142,2,6:23.0,R. Gobert enters the game for E. Millsap,,29,28
143,2,6:23.0,,E. Bledsoe enters the game for J. McNeal,29,28
144,2,6:23.0,,A. Goodwin makes free throw 3 of 3,29,29
145,2,6:14.0,Personal foul by A. Goodwin (drawn by D. Exum),,29,29
146,2,6:14.0,,G. Green enters the game for A. Goodwin,29,29
147,2,5:58.0,R. Hood misses 3-pt jump shot from 25 ft,,29,29
148,2,5:57.0,,Defensive rebound by M. Morris,29,29
149,2,5:44.0,,G. Green makes 2-pt layup from 1 ft,29,31
150,2,5:36.0,Utah full timeout,,29,31
151,2,5:30.0,Shooting foul by P. Tucker (drawn by D. Favors),,29,31
152,2,5:30.0,D. Favors makes free throw 1 of 2,,30,31
153,2,5:30.0,D. Favors makes free throw 2 of 2,,31,31
154,2,5:08.0,,G. Green misses 2-pt jump shot from 18 ft,31,31
155,2,5:07.0,Defensive rebound by D. Favors,,31,31
156,2,4:48.0,R. Hood makes 2-pt jump shot from 22 ft,,33,31
157,2,4:29.0,,G. Green makes 2-pt jump shot from 16 ft,33,33
158,2,4:29.0,,Shooting foul by R. Hood (drawn by G. Green),33,33
159,2,4:29.0,T. Booker enters the game for D. Favors,,33,33
160,2,4:29.0,,G. Green makes free throw 1 of 1,33,34
161,2,4:16.0,Personal foul by P. Tucker (drawn by R. Gobert),,33,34
162,2,4:16.0,R. Gobert misses free throw 1 of 2,,33,34
163,2,4:16.0,Offensive rebound by Team,,33,34
164,2,4:16.0,,B. Wright enters the game for P. Tucker,33,34
165,2,4:16.0,R. Gobert misses free throw 2 of 2,,33,34
166,2,4:16.0,,Defensive rebound by M. Morris,33,34
167,2,4:08.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,33,34
168,2,4:07.0,Defensive rebound by T. Booker,,33,34
169,2,3:44.0,G. Hayward misses 2-pt jump shot from 22 ft,,33,34
170,2,3:43.0,,Defensive rebound by M. Morris,33,34
171,2,3:34.0,,M. Morris misses 2-pt jump shot from 14 ft,33,34
172,2,3:33.0,Defensive rebound by R. Gobert,,33,34
173,2,3:22.0,R. Gobert misses 2-pt layup from 2 ft,,33,34
174,2,3:21.0,,Defensive rebound by M. Morris,33,34
175,2,3:15.0,,G. Green makes 3-pt jump shot from 24 ft,33,37
176,2,2:50.0,Turnover by R. Gobert (3 sec),,33,37
177,2,2:50.0,,Phoenix full timeout,33,37
178,2,2:37.0,,G. Green misses 2-pt jump shot from 18 ft,33,37
179,2,2:36.0,Defensive rebound by T. Booker,,33,37
180,2,2:13.0,D. Exum makes 2-pt dunk at rim (assist by T. Booker),,35,37
181,2,1:46.0,,B. Wright makes 2-pt layup from 3 ft,35,39
182,2,1:28.0,R. Hood makes 2-pt jump shot from 15 ft,,37,39
183,2,1:16.0,,G. Green makes 2-pt jump shot from 8 ft,37,41
184,2,0:56.0,Turnover by G. Hayward (lost ball; steal by M. Morris),,37,41
185,2,0:51.0,,E. Bledsoe makes 2-pt layup from 1 ft,37,43
186,2,0:51.0,B. Cotton enters the game for R. Hood,,37,43
187,2,0:51.0,J. Ingles enters the game for D. Exum,,37,43
188,2,0:32.0,G. Hayward misses 3-pt jump shot from 24 ft,,37,43
189,2,0:31.0,Offensive rebound by T. Booker,,37,43
190,2,0:28.0,T. Booker misses 2-pt jump shot from 3 ft (block by B. Wright),,37,43
191,2,0:26.0,,Defensive rebound by M. Morris,37,43
192,2,0:04.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),37,46
193,2,0:04.0,,Shooting foul by T. Booker (drawn by M. Morris),37,46
194,2,0:04.0,R. Hood enters the game for B. Cotton,,37,46
195,2,0:04.0,D. Favors enters the game for T. Booker,,37,46
196,2,0:04.0,,M. Morris makes free throw 1 of 1,37,47
197,3,11:44.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hayward),,39,47
198,3,11:31.0,,Shooting foul by R. Hood (drawn by P. Tucker),39,47
199,3,11:31.0,,P. Tucker makes free throw 1 of 2,39,48
200,3,11:31.0,C. Johnson enters the game for R. Hood,,39,48
201,3,11:31.0,,P. Tucker misses free throw 2 of 2,39,48
202,3,11:30.0,Defensive rebound by R. Gobert,,39,48
203,3,11:16.0,G. Hayward misses 3-pt jump shot from 24 ft,,39,48
204,3,11:15.0,,Defensive rebound by B. Wright,39,48
205,3,11:02.0,,Offensive foul by M. Morris (drawn by D. Exum),39,48
206,3,11:02.0,,Turnover by M. Morris (offensive foul),39,48
207,3,10:43.0,D. Favors misses 2-pt jump shot from 7 ft,,39,48
208,3,10:42.0,,Defensive rebound by M. Morris,39,48
209,3,10:23.0,,E. Bledsoe makes 2-pt layup from 2 ft,39,50
210,3,10:18.0,Offensive foul by R. Gobert (drawn by M. Morris),,39,50
211,3,10:18.0,Turnover by R. Gobert (offensive foul),,39,50
212,3,10:07.0,,M. Morris misses 3-pt jump shot from 25 ft,39,50
213,3,10:06.0,Defensive rebound by R. Gobert,,39,50
214,3,9:51.0,G. Hayward misses 3-pt jump shot from 25 ft,,39,50
215,3,9:50.0,,Defensive rebound by P. Tucker,39,50
216,3,9:44.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,39,52
217,3,9:29.0,G. Hayward makes 2-pt layup from 2 ft (assist by D. Favors),,41,52
218,3,9:17.0,,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),41,54
219,3,8:57.0,Turnover by R. Gobert (lost ball; steal by P. Tucker),,41,54
220,3,8:53.0,,E. Bledsoe misses 2-pt layup at rim,41,54
221,3,8:52.0,,Offensive rebound by P. Tucker,41,54
222,3,8:52.0,,P. Tucker misses 2-pt tip-in from 1 ft,41,54
223,3,8:49.0,Defensive rebound by R. Gobert,,41,54
224,3,8:44.0,Shooting foul by M. Morris (drawn by D. Favors),,41,54
225,3,8:44.0,D. Favors makes free throw 1 of 2,,42,54
226,3,8:44.0,D. Favors makes free throw 2 of 2,,43,54
227,3,8:25.0,,M. Morris misses 2-pt jump shot from 19 ft,43,54
228,3,8:25.0,,Offensive rebound by Team,43,54
229,3,8:25.0,Loose ball foul by C. Johnson (drawn by P. Tucker),,43,54
230,3,8:24.0,,Personal foul by C. Johnson (drawn by P. Tucker),43,54
231,3,8:18.0,,Turnover by M. Morris (bad pass; steal by C. Johnson),43,54
232,3,8:13.0,G. Hayward misses 2-pt layup at rim,,43,54
233,3,8:12.0,Offensive rebound by G. Hayward,,43,54
234,3,8:08.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,45,54
235,3,7:55.0,,Turnover by M. Morris (bad pass; steal by G. Hayward),45,54
236,3,7:55.0,Personal take foul by M. Morris (drawn by G. Hayward),,45,54
237,3,7:43.0,G. Hayward misses 2-pt layup from 2 ft (block by B. Wright),,45,54
238,3,7:42.0,Offensive rebound by G. Hayward,,45,54
239,3,7:39.0,G. Hayward makes 2-pt jump shot from 11 ft,,47,54
240,3,7:16.0,,B. Wright makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),47,56
241,3,6:51.0,Shooting foul by B. Wright (drawn by R. Gobert),,47,56
242,3,6:51.0,R. Gobert makes free throw 1 of 2,,48,56
243,3,6:51.0,,T. Warren enters the game for M. Morris,48,56
244,3,6:51.0,R. Gobert makes free throw 2 of 2,,49,56
245,3,6:41.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,49,56
246,3,6:41.0,Defensive rebound by R. Gobert,,49,56
247,3,6:24.0,R. Gobert misses 2-pt jump shot from 3 ft (block by B. Wright),,49,56
248,3,6:23.0,Offensive rebound by R. Gobert,,49,56
249,3,6:16.0,D. Favors misses 2-pt jump shot from 9 ft,,49,56
250,3,6:16.0,,Defensive rebound by Team,49,56
251,3,6:16.0,Loose ball foul by C. Johnson (drawn by B. Wright),,49,56
252,3,6:16.0,J. Ingles enters the game for D. Exum,,49,56
253,3,6:16.0,E. Millsap enters the game for C. Johnson,,49,56
254,3,6:02.0,,Shooting foul by E. Millsap (drawn by E. Bledsoe),49,56
255,3,6:02.0,,E. Bledsoe makes free throw 1 of 3,49,57
256,3,6:02.0,,E. Bledsoe makes free throw 2 of 3,49,58
257,3,6:02.0,,E. Bledsoe makes free throw 3 of 3,49,59
258,3,5:47.0,E. Millsap misses 2-pt layup from 1 ft,,49,59
259,3,5:46.0,Offensive rebound by E. Millsap,,49,59
260,3,5:46.0,E. Millsap makes 2-pt tip-in from 1 ft,,51,59
261,3,5:31.0,,T. Warren misses 2-pt jump shot from 4 ft,51,59
262,3,5:29.0,Defensive rebound by E. Millsap,,51,59
263,3,5:22.0,Personal foul by E. Bledsoe (drawn by R. Gobert),,51,59
264,3,5:22.0,,Phoenix full timeout,51,59
265,3,5:22.0,B. Cotton enters the game for E. Millsap,,51,59
266,3,5:09.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,53,59
267,3,4:50.0,,B. Wright misses 2-pt layup at rim,53,59
268,3,4:49.0,Defensive rebound by G. Hayward,,53,59
269,3,4:42.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by G. Hayward),,56,59
270,3,4:25.0,,P. Tucker misses 3-pt jump shot from 25 ft,56,59
271,3,4:24.0,Defensive rebound by B. Cotton,,56,59
272,3,4:13.0,Shooting foul by T. Warren (drawn by R. Gobert),,56,59
273,3,4:13.0,R. Gobert makes free throw 1 of 2,,57,59
274,3,4:13.0,,G. Green enters the game for M. Morris,57,59
275,3,4:13.0,R. Gobert makes free throw 2 of 2,,58,59
276,3,3:52.0,,G. Green makes 2-pt jump shot from 9 ft,58,61
277,3,3:35.0,B. Cotton makes 3-pt jump shot from 24 ft (assist by D. Favors),,61,61
278,3,3:17.0,,Turnover by G. Green (traveling),61,61
279,3,3:17.0,Utah full timeout,,61,61
280,3,3:17.0,,M. Morris enters the game for P. Tucker,61,61
281,3,3:17.0,,J. McNeal enters the game for E. Bledsoe,61,61
282,3,3:17.0,T. Booker enters the game for D. Favors,,61,61
283,3,2:53.0,J. Ingles misses 2-pt jump shot from 9 ft,,61,61
284,3,2:52.0,,Defensive rebound by Team,61,61
285,3,2:34.0,,B. Wright makes 2-pt jump shot from 9 ft (assist by J. McNeal),61,63
286,3,2:20.0,Turnover by B. Cotton (bad pass; steal by B. Wright),,61,63
287,3,2:11.0,,Turnover by J. McNeal (bad pass; steal by G. Hayward),61,63
288,3,2:11.0,,Loose ball foul by G. Green (drawn by G. Hayward),61,63
289,3,2:11.0,G. Hayward makes free throw 1 of 2,,62,63
290,3,2:11.0,G. Hayward makes free throw 2 of 2,,63,63
291,3,1:50.0,,M. Morris misses 2-pt jump shot from 6 ft,63,63
292,3,1:49.0,Defensive rebound by R. Gobert,,63,63
293,3,1:43.0,B. Cotton misses 2-pt jump shot from 7 ft (block by J. McNeal),,63,63
294,3,1:42.0,,Defensive rebound by J. McNeal,63,63
295,3,1:34.0,,G. Green makes 2-pt jump shot from 4 ft,63,65
296,3,1:34.0,,Shooting foul by G. Hayward (drawn by G. Green),63,65
297,3,1:34.0,R. Hood enters the game for G. Hayward,,63,65
298,3,1:34.0,,G. Green misses free throw 1 of 1,63,65
299,3,1:33.0,Defensive rebound by R. Gobert,,63,65
300,3,1:12.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Gobert),,66,65
301,3,0:59.0,,Turnover by M. Morris (lost ball; steal by T. Booker),66,65
302,3,0:53.0,J. Ingles misses 3-pt jump shot from 25 ft,,66,65
303,3,0:51.0,,Defensive rebound by Team,66,65
304,3,0:34.0,,Shooting foul by T. Booker (drawn by B. Wright),66,65
305,3,0:34.0,,B. Wright misses free throw 1 of 2,66,65
306,3,0:34.0,,Offensive rebound by Team,66,65
307,3,0:34.0,,B. Wright misses free throw 2 of 2,66,65
308,3,0:34.0,Defensive rebound by R. Gobert,,66,65
309,3,0:18.0,R. Hood makes 2-pt jump shot from 18 ft,,68,65
310,3,0:03.0,,J. McNeal misses 2-pt jump shot from 17 ft,68,65
311,3,0:01.0,,Offensive rebound by T. Warren,68,65
312,4,11:41.0,,Turnover by M. Morris (bad pass; steal by J. Ingles),68,65
313,4,11:26.0,Personal foul by J. McNeal (drawn by R. Hood),,68,65
314,4,11:14.0,Turnover by D. Favors (bad pass; steal by A. Goodwin),,68,65
315,4,11:00.0,,G. Green misses 2-pt jump shot from 17 ft,68,65
316,4,10:59.0,Defensive rebound by D. Favors,,68,65
317,4,10:52.0,B. Cotton misses 2-pt jump shot from 19 ft,,68,65
318,4,10:51.0,Offensive rebound by T. Booker,,68,65
319,4,10:46.0,Shooting foul by J. McNeal (drawn by J. Ingles),,68,65
320,4,10:46.0,J. Ingles makes free throw 1 of 2,,69,65
321,4,10:46.0,D. Exum enters the game for B. Cotton,,69,65
322,4,10:46.0,,M. Morris enters the game for B. Wright,69,65
323,4,10:46.0,J. Ingles makes free throw 2 of 2,,70,65
324,4,10:30.0,,Turnover by A. Goodwin (traveling),70,65
325,4,10:15.0,R. Hood misses 2-pt jump shot from 22 ft,,70,65
326,4,10:14.0,,Defensive rebound by Team,70,65
327,4,10:14.0,Loose ball foul by T. Booker (drawn by G. Green),,70,65
328,4,10:14.0,,E. Bledsoe enters the game for J. McNeal,70,65
329,4,10:14.0,G. Hayward enters the game for T. Booker,,70,65
330,4,9:58.0,,G. Green makes 3-pt jump shot from 24 ft,70,68
331,4,9:36.0,D. Favors misses 2-pt jump shot from 6 ft,,70,68
332,4,9:34.0,,Defensive rebound by M. Morris,70,68
333,4,9:17.0,,M. Morris misses 2-pt jump shot from 18 ft,70,68
334,4,9:16.0,Defensive rebound by G. Hayward,,70,68
335,4,9:07.0,Shooting foul by M. Morris (drawn by G. Hayward),,70,68
336,4,9:07.0,G. Hayward makes free throw 1 of 2,,71,68
337,4,9:07.0,G. Hayward makes free throw 2 of 2,,72,68
338,4,9:00.0,,Shooting foul by D. Exum (drawn by E. Bledsoe),72,68
339,4,9:00.0,,E. Bledsoe makes free throw 1 of 2,72,69
340,4,9:00.0,T. Booker enters the game for J. Ingles,,72,69
341,4,9:00.0,,E. Bledsoe makes free throw 2 of 2,72,70
342,4,8:47.0,G. Hayward makes 2-pt dunk at rim (assist by R. Hood),,74,70
343,4,8:30.0,,Personal foul by D. Exum (drawn by M. Morris),74,70
344,4,8:30.0,Official timeout,,74,70
345,4,8:18.0,,G. Green makes 2-pt jump shot from 17 ft,74,72
346,4,7:57.0,D. Exum misses 3-pt jump shot from 24 ft,,74,72
347,4,7:56.0,,Defensive rebound by M. Morris,74,72
348,4,7:50.0,,G. Green misses 3-pt jump shot from 23 ft,74,72
349,4,7:48.0,,Offensive rebound by G. Green,74,72
350,4,7:47.0,,G. Green makes 2-pt dunk at rim,74,74
351,4,7:25.0,Shooting foul by M. Morris (drawn by T. Booker),,74,74
352,4,7:25.0,T. Booker misses free throw 1 of 2,,74,74
353,4,7:25.0,Offensive rebound by Team,,74,74
354,4,7:25.0,,P. Tucker enters the game for A. Goodwin,74,74
355,4,7:25.0,R. Gobert enters the game for D. Favors,,74,74
356,4,7:25.0,T. Booker makes free throw 2 of 2,,75,74
357,4,7:08.0,,Turnover by M. Morris (bad pass),75,74
358,4,6:55.0,T. Booker misses 3-pt jump shot from 22 ft,,75,74
359,4,6:54.0,,Defensive rebound by P. Tucker,75,74
360,4,6:46.0,,G. Green misses 3-pt jump shot from 26 ft,75,74
361,4,6:45.0,,Offensive rebound by P. Tucker,75,74
362,4,6:42.0,,G. Green makes 3-pt jump shot from 23 ft (assist by P. Tucker),75,77
363,4,6:39.0,Utah full timeout,,75,77
364,4,6:39.0,D. Favors enters the game for R. Hood,,75,77
365,4,6:39.0,E. Millsap enters the game for T. Booker,,75,77
366,4,6:24.0,Shooting foul by E. Bledsoe (drawn by G. Hayward),,75,77
367,4,6:24.0,G. Hayward makes free throw 1 of 2,,76,77
368,4,6:24.0,G. Hayward misses free throw 2 of 2,,76,77
369,4,6:23.0,,Defensive rebound by P. Tucker,76,77
370,4,6:05.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by G. Green),76,80
371,4,5:34.0,D. Favors misses 2-pt jump shot from 14 ft,,76,80
372,4,5:33.0,Offensive rebound by R. Gobert,,76,80
373,4,5:24.0,E. Millsap misses 3-pt jump shot from 25 ft,,76,80
374,4,5:23.0,,Defensive rebound by M. Morris,76,80
375,4,5:15.0,,M. Morris misses 3-pt jump shot from 24 ft,76,80
376,4,5:12.0,Defensive rebound by E. Millsap,,76,80
377,4,5:06.0,R. Gobert misses 2-pt jump shot from 4 ft,,76,80
378,4,5:05.0,,Defensive rebound by M. Morris,76,80
379,4,5:00.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,76,80
380,4,4:58.0,Defensive rebound by R. Gobert,,76,80
381,4,4:42.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by D. Exum),,79,80
382,4,4:24.0,,Offensive foul by M. Morris (drawn by E. Millsap),79,80
383,4,4:24.0,,Turnover by M. Morris (offensive foul),79,80
384,4,4:24.0,R. Hood enters the game for E. Millsap,,79,80
385,4,4:09.0,R. Hood misses 3-pt jump shot from 24 ft,,79,80
386,4,4:08.0,,Defensive rebound by P. Tucker,79,80
387,4,3:58.0,,E. Bledsoe makes 2-pt layup from 2 ft,79,82
388,4,3:37.0,D. Favors misses 2-pt layup from 1 ft (block by M. Morris),,79,82
389,4,3:35.0,,Defensive rebound by P. Tucker,79,82
390,4,3:27.0,,Turnover by G. Green (lost ball; steal by R. Gobert),79,82
391,4,3:22.0,G. Hayward makes 2-pt layup from 1 ft (assist by D. Exum),,81,82
392,4,3:01.0,,M. Morris makes 2-pt layup from 2 ft (assist by E. Bledsoe),81,84
