,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
49,1,5:01.0,,L. James makes free throw 1 of 1,13,20
50,1,4:49.0,D. Carroll misses 3-pt jump shot from 24 ft,,13,20
51,1,4:48.0,,Defensive rebound by K. Love,13,20
52,1,4:39.0,,K. Irving makes 2-pt layup at rim,13,22
53,1,4:39.0,Atlanta full timeout,,13,22
54,1,4:39.0,T. Sefolosha enters the game for D. Carroll,,13,22
55,1,4:28.0,Shooting foul by S. Marion (drawn by D. Schröder),,13,22
56,1,4:28.0,D. Schröder makes free throw 1 of 2,,14,22
57,1,4:28.0,P. Antić enters the game for A. Horford,,14,22
58,1,4:28.0,,T. Thompson enters the game for A. Varejão,14,22
59,1,4:28.0,D. Schröder makes free throw 2 of 2,,15,22
60,1,4:12.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Love),15,24
61,1,3:55.0,P. Antić makes 2-pt jump shot from 6 ft (assist by D. Schröder),,17,24
62,1,3:37.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),17,27
63,1,3:22.0,D. Schröder misses 3-pt jump shot from 25 ft,,17,27
64,1,3:21.0,,Defensive rebound by K. Love,17,27
65,1,3:05.0,,K. Love misses 3-pt jump shot from 25 ft,17,27
66,1,3:03.0,Defensive rebound by K. Korver,,17,27
67,1,2:56.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,20,27
68,1,2:28.0,,Turnover by S. Marion (lost ball; steal by K. Korver),20,27
69,1,2:22.0,D. Schröder makes 2-pt jump shot from 14 ft,,22,27
70,1,2:22.0,,Cleveland full timeout,22,27
71,1,2:22.0,,M. Dellavedova enters the game for S. Marion,22,27
72,1,2:22.0,S. Mack enters the game for D. Schröder,,22,27
73,1,2:12.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),22,29
74,1,2:12.0,,Shooting foul by M. Scott (drawn by L. James),22,29
75,1,2:12.0,,L. James makes free throw 1 of 1,22,30
76,1,1:51.0,Turnover by S. Mack (bad pass; steal by L. James),,22,30
77,1,1:41.0,,Shooting foul by P. Antić (drawn by L. James),22,30
78,1,1:41.0,,L. James misses free throw 1 of 2,22,30
79,1,1:41.0,,Offensive rebound by Team,22,30
80,1,1:41.0,,D. Waiters enters the game for K. Irving,22,30
81,1,1:41.0,,L. James makes free throw 2 of 2,22,31
82,1,1:22.0,Turnover by T. Sefolosha (lost ball),,22,31
83,1,1:09.0,,Turnover by L. James (bad pass; steal by M. Scott),22,31
84,1,1:05.0,Shooting foul by M. Dellavedova (drawn by M. Scott),,22,31
85,1,1:05.0,M. Scott misses free throw 1 of 2,,22,31
86,1,1:05.0,Offensive rebound by Team,,22,31
87,1,1:05.0,D. Carroll enters the game for K. Korver,,22,31
88,1,1:05.0,,S. Marion enters the game for K. Love,22,31
89,1,1:05.0,M. Scott makes free throw 2 of 2,,23,31
90,1,0:44.0,,L. James misses 2-pt jump shot from 18 ft,23,31
91,1,0:43.0,,Offensive rebound by S. Marion,23,31
92,1,0:39.0,,Turnover by S. Marion (back court),23,31
93,1,0:28.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by P. Antić),,26,31
94,1,0:03.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),26,34
95,2,11:40.0,Violation by A. Horford (kicked ball),,26,34
96,2,11:32.0,,D. Waiters makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),26,36
97,2,11:21.0,Personal foul by D. Waiters (drawn by D. Carroll),,26,36
98,2,11:16.0,S. Mack makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,29,36
99,2,11:02.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by K. Irving),29,39
100,2,10:50.0,Offensive foul by D. Carroll (drawn by D. Waiters),,29,39
101,2,10:50.0,Turnover by D. Carroll (offensive foul),,29,39
102,2,10:50.0,K. Bazemore enters the game for T. Sefolosha,,29,39
103,2,10:50.0,K. Korver enters the game for D. Carroll,,29,39
104,2,10:30.0,,D. Waiters makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),29,41
105,2,10:12.0,M. Scott makes 2-pt jump shot from 17 ft (assist by A. Horford),,31,41
106,2,9:49.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,31,41
107,2,9:47.0,,Offensive rebound by T. Thompson,31,41
108,2,9:45.0,Violation by S. Mack (kicked ball),,31,41
109,2,9:33.0,,S. Marion misses 2-pt jump shot from 7 ft,31,41
110,2,9:29.0,Defensive rebound by S. Mack,,31,41
111,2,9:28.0,Turnover by M. Scott (lost ball),,31,41
112,2,9:19.0,,D. Waiters misses 3-pt jump shot from 26 ft,31,41
113,2,9:18.0,Defensive rebound by K. Bazemore,,31,41
114,2,9:01.0,A. Horford makes 2-pt jump shot from 15 ft,,33,41
115,2,8:41.0,,K. Irving misses 3-pt jump shot from 25 ft,33,41
116,2,8:39.0,,Offensive rebound by D. Waiters,33,41
117,2,8:30.0,,D. Waiters misses 2-pt jump shot from 20 ft,33,41
118,2,8:29.0,Defensive rebound by K. Bazemore,,33,41
119,2,8:20.0,S. Mack makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,36,41
120,2,7:50.0,,K. Irving makes 2-pt jump shot from 12 ft,36,43
121,2,7:38.0,K. Bazemore misses 3-pt jump shot from 26 ft,,36,43
122,2,7:37.0,,Defensive rebound by T. Thompson,36,43
123,2,7:27.0,,K. Irving makes 2-pt jump shot from 3 ft,36,45
124,2,7:26.0,Atlanta full timeout,,36,45
125,2,7:26.0,P. Millsap enters the game for M. Scott,,36,45
126,2,7:26.0,,K. Love enters the game for S. Marion,36,45
127,2,7:09.0,K. Korver misses 3-pt jump shot from 26 ft,,36,45
128,2,7:07.0,,Defensive rebound by D. Waiters,36,45
129,2,6:57.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),36,47
130,2,6:41.0,A. Horford makes 2-pt layup at rim (assist by P. Millsap),,38,47
131,2,6:20.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by D. Waiters),38,50
132,2,6:08.0,S. Mack makes 3-pt jump shot from 23 ft (assist by K. Bazemore),,41,50
133,2,5:48.0,,D. Waiters makes 2-pt jump shot from 16 ft,41,52
134,2,5:34.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),,44,52
135,2,5:13.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,44,52
136,2,5:08.0,Defensive rebound by A. Horford,,44,52
137,2,5:02.0,P. Millsap makes 2-pt dunk at rim (assist by S. Mack),,46,52
138,2,5:02.0,,Cleveland full timeout,46,52
139,2,5:02.0,,L. James enters the game for K. Irving,46,52
140,2,5:02.0,,A. Varejão enters the game for T. Thompson,46,52
141,2,5:02.0,D. Carroll enters the game for K. Korver,,46,52
142,2,4:47.0,,K. Love misses 3-pt jump shot from 25 ft (block by A. Horford),46,52
143,2,4:44.0,Defensive rebound by P. Millsap,,46,52
144,2,4:39.0,S. Mack makes 3-pt jump shot from 26 ft (assist by P. Millsap),,49,52
145,2,4:11.0,,D. Waiters misses 2-pt jump shot from 15 ft,49,52
146,2,4:11.0,Defensive rebound by D. Carroll,,49,52
147,2,4:11.0,Personal foul by A. Varejão (drawn by D. Carroll),,49,52
148,2,3:57.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Millsap),,52,52
149,2,3:41.0,,Turnover by M. Dellavedova (traveling),52,52
150,2,3:26.0,S. Mack makes 3-pt jump shot from 26 ft,,55,52
151,2,3:05.0,,J. Harris enters the game for D. Waiters,55,52
152,2,3:05.0,,K. Irving enters the game for M. Dellavedova,55,52
153,2,3:00.0,,L. James misses 3-pt jump shot from 25 ft,55,52
154,2,2:59.0,Defensive rebound by S. Mack,,55,52
155,2,2:35.0,Turnover by K. Bazemore (bad pass; steal by A. Varejão),,55,52
156,2,2:21.0,,L. James makes 2-pt dunk at rim (assist by K. Love),55,54
157,2,1:58.0,P. Millsap makes 2-pt jump shot from 3 ft (assist by K. Bazemore),,57,54
158,2,1:35.0,,K. Irving makes 2-pt layup at rim,57,56
159,2,1:24.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by A. Horford),,60,56
160,2,1:05.0,,Shooting foul by K. Bazemore (drawn by L. James),60,56
161,2,1:05.0,Official timeout,,60,56
162,2,1:05.0,K. Korver enters the game for K. Bazemore,,60,56
163,2,1:05.0,,L. James misses free throw 1 of 2,60,56
164,2,1:05.0,,Offensive rebound by Team,60,56
165,2,1:05.0,,L. James makes free throw 2 of 2,60,57
166,2,0:55.0,P. Millsap misses 2-pt hook shot from 3 ft,,60,57
167,2,0:50.0,,Defensive rebound by A. Varejão,60,57
168,2,0:45.0,,L. James misses 3-pt jump shot from 27 ft,60,57
169,2,0:44.0,Defensive rebound by K. Korver,,60,57
170,2,0:32.0,Shooting foul by K. Irving (drawn by S. Mack),,60,57
171,2,0:32.0,S. Mack makes free throw 1 of 2,,61,57
172,2,0:32.0,P. Antić enters the game for P. Millsap,,61,57
173,2,0:32.0,T. Sefolosha enters the game for D. Carroll,,61,57
174,2,0:32.0,S. Mack makes free throw 2 of 2,,62,57
175,2,0:15.0,,L. James makes 2-pt layup at rim (assist by K. Irving),62,59
176,2,0:15.0,,Shooting foul by T. Sefolosha (drawn by L. James),62,59
177,2,0:15.0,M. Scott enters the game for T. Sefolosha,,62,59
178,2,0:15.0,,S. Marion enters the game for K. Love,62,59
179,2,0:15.0,,L. James makes free throw 1 of 1,62,60
180,2,0:00.0,M. Scott makes 3-pt jump shot from 28 ft (assist by S. Mack),,65,60
181,3,11:42.0,,K. Love misses 2-pt jump shot from 4 ft,65,60
182,3,11:41.0,,Offensive rebound by K. Love,65,60
183,3,11:40.0,,Shooting foul by A. Horford (drawn by K. Love),65,60
184,3,11:40.0,,K. Love makes free throw 1 of 2,65,61
185,3,11:40.0,,K. Love makes free throw 2 of 2,65,62
186,3,11:19.0,D. Carroll makes 2-pt layup at rim (assist by D. Schröder),,67,62
187,3,11:08.0,,L. James misses 2-pt layup from 2 ft,67,62
188,3,11:07.0,Defensive rebound by P. Millsap,,67,62
189,3,10:50.0,D. Carroll misses 3-pt jump shot from 25 ft,,67,62
190,3,10:49.0,,Defensive rebound by K. Love,67,62
191,3,10:47.0,,L. James makes 2-pt layup at rim (assist by K. Love),67,64
192,3,10:23.0,D. Carroll makes 2-pt layup at rim (assist by A. Horford),,69,64
193,3,10:07.0,,K. Love misses 3-pt jump shot from 25 ft,69,64
194,3,10:06.0,Defensive rebound by D. Schröder,,69,64
195,3,9:55.0,A. Horford makes 2-pt hook shot from 8 ft,,71,64
196,3,9:39.0,,S. Marion makes 2-pt layup from 1 ft (assist by K. Irving),71,66
197,3,9:21.0,A. Horford misses 3-pt jump shot from 23 ft,,71,66
198,3,9:19.0,Offensive rebound by P. Millsap,,71,66
199,3,9:17.0,P. Millsap makes 2-pt jump shot from 3 ft,,73,66
200,3,8:56.0,,A. Varejão makes 2-pt hook shot from 3 ft,73,68
201,3,8:36.0,A. Horford makes 2-pt hook shot from 7 ft,,75,68
202,3,8:18.0,,K. Irving misses 3-pt jump shot from 25 ft,75,68
203,3,8:17.0,Defensive rebound by D. Schröder,,75,68
204,3,8:10.0,D. Carroll misses 3-pt jump shot from 22 ft,,75,68
205,3,8:08.0,,Defensive rebound by K. Love,75,68
206,3,8:01.0,,A. Varejão misses 2-pt layup from 2 ft (block by K. Korver),75,68
207,3,7:56.0,,Offensive rebound by S. Marion,75,68
208,3,7:46.0,,S. Marion misses 3-pt jump shot from 23 ft,75,68
209,3,7:46.0,Defensive rebound by P. Millsap,,75,68
210,3,7:46.0,Personal foul by A. Varejão (drawn by P. Millsap),,75,68
211,3,7:23.0,A. Horford makes 2-pt jump shot from 3 ft,,77,68
212,3,7:08.0,,Offensive foul by K. Love (drawn by A. Horford),77,68
213,3,7:08.0,,Turnover by K. Love (offensive foul),77,68
214,3,6:51.0,P. Millsap makes 2-pt jump shot from 3 ft,,79,68
215,3,6:44.0,,Cleveland full timeout,79,68
216,3,6:44.0,,M. Dellavedova enters the game for K. Love,79,68
217,3,6:44.0,,T. Thompson enters the game for S. Marion,79,68
218,3,6:35.0,,L. James makes 2-pt jump shot from 18 ft,79,70
219,3,6:16.0,Personal foul by T. Thompson (drawn by P. Millsap),,79,70
220,3,6:08.0,A. Horford makes 2-pt layup at rim (assist by D. Schröder),,81,70
221,3,5:51.0,,A. Varejão misses 2-pt hook shot from 4 ft,81,70
222,3,5:50.0,Defensive rebound by P. Millsap,,81,70
223,3,5:41.0,Personal foul by A. Varejão (drawn by K. Korver),,81,70
224,3,5:35.0,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),,83,70
225,3,5:16.0,,Turnover by M. Dellavedova (bad pass; steal by P. Millsap),83,70
226,3,5:11.0,Turnover by D. Schröder (palming),,83,70
227,3,5:11.0,P. Antić enters the game for A. Horford,,83,70
228,3,5:00.0,,L. James misses 2-pt jump shot from 19 ft,83,70
229,3,4:59.0,,Offensive rebound by T. Thompson,83,70
230,3,4:57.0,,T. Thompson makes 2-pt layup from 1 ft,83,72
231,3,4:43.0,P. Antić makes 3-pt jump shot from 26 ft (assist by D. Schröder),,86,72
232,3,4:18.0,,M. Dellavedova misses 2-pt jump shot from 21 ft,86,72
233,3,4:15.0,Defensive rebound by P. Antić,,86,72
234,3,4:09.0,D. Schröder makes 2-pt layup at rim (assist by P. Antić),,88,72
235,3,4:02.0,,Personal foul by P. Antić (drawn by L. James),88,72
236,3,4:02.0,T. Sefolosha enters the game for K. Korver,,88,72
237,3,4:02.0,,K. Love enters the game for A. Varejão,88,72
238,3,4:02.0,,D. Waiters enters the game for K. Irving,88,72
239,3,3:56.0,,Shooting foul by D. Carroll (drawn by T. Thompson),88,72
240,3,3:56.0,,T. Thompson makes free throw 1 of 2,88,73
241,3,3:56.0,,T. Thompson misses free throw 2 of 2,88,73
242,3,3:55.0,Defensive rebound by D. Carroll,,88,73
243,3,3:36.0,D. Schröder misses 2-pt layup from 2 ft,,88,73
244,3,3:33.0,,Defensive rebound by L. James,88,73
245,3,3:09.0,,K. Love misses 3-pt jump shot from 23 ft,88,73
246,3,3:07.0,Defensive rebound by P. Millsap,,88,73
247,3,3:03.0,Atlanta full timeout,,88,73
248,3,3:03.0,S. Mack enters the game for D. Carroll,,88,73
249,3,3:03.0,K. Korver enters the game for D. Schröder,,88,73
250,3,3:00.0,Personal foul by M. Dellavedova (drawn by K. Korver),,88,73
251,3,2:51.0,S. Mack makes 3-pt jump shot from 26 ft (assist by T. Sefolosha),,91,73
252,3,2:28.0,,D. Waiters misses 2-pt layup at rim,91,73
253,3,2:25.0,Defensive rebound by P. Millsap,,91,73
254,3,2:14.0,P. Antić misses 3-pt jump shot from 23 ft,,91,73
255,3,2:13.0,,Defensive rebound by T. Thompson,91,73
256,3,2:05.0,,L. James misses 2-pt layup from 1 ft,91,73
257,3,2:03.0,Defensive rebound by T. Sefolosha,,91,73
258,3,1:49.0,P. Millsap misses 2-pt layup from 1 ft,,91,73
259,3,1:47.0,,Defensive rebound by K. Love,91,73
260,3,1:41.0,,D. Waiters misses 3-pt jump shot from 23 ft,91,73
261,3,1:41.0,,Offensive rebound by Team,91,73
262,3,1:41.0,,Personal foul by P. Antić (drawn by T. Thompson),91,73
263,3,1:41.0,M. Scott enters the game for P. Millsap,,91,73
264,3,1:29.0,,K. Love makes 2-pt jump shot from 6 ft (assist by D. Waiters),91,75
265,3,1:16.0,M. Scott misses 3-pt jump shot from 22 ft,,91,75
266,3,1:15.0,Offensive rebound by T. Sefolosha,,91,75
267,3,1:06.0,P. Antić makes 2-pt layup at rim (assist by S. Mack),,93,75
268,3,1:06.0,Shooting foul by M. Dellavedova (drawn by P. Antić),,93,75
269,3,1:06.0,P. Antić misses free throw 1 of 1,,93,75
270,3,1:05.0,,Defensive rebound by T. Thompson,93,75
271,3,0:42.0,,Turnover by Team (shot clock),93,75
272,3,0:26.0,T. Sefolosha misses 2-pt hook shot from 4 ft,,93,75
273,3,0:24.0,,Defensive rebound by L. James,93,75
274,3,0:16.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,93,75
275,3,0:14.0,Defensive rebound by T. Sefolosha,,93,75
276,3,0:04.0,Personal foul by T. Thompson (drawn by P. Antić),,93,75
277,3,0:04.0,P. Antić makes free throw 1 of 2,,94,75
278,3,0:04.0,K. Bazemore enters the game for K. Korver,,94,75
279,3,0:04.0,P. Antić makes free throw 2 of 2,,95,75
280,3,0:00.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,95,75
281,3,0:00.0,,Offensive rebound by Team,95,75
282,4,11:44.0,K. Korver misses 3-pt jump shot from 26 ft,,95,75
283,4,11:43.0,Offensive rebound by P. Antić,,95,75
284,4,11:29.0,P. Antić misses 2-pt jump shot from 13 ft,,95,75
285,4,11:28.0,,Defensive rebound by K. Love,95,75
286,4,11:20.0,,Shooting foul by P. Antić (drawn by D. Waiters),95,75
287,4,11:20.0,,D. Waiters makes free throw 1 of 2,95,76
288,4,11:20.0,,D. Waiters makes free throw 2 of 2,95,77
289,4,11:15.0,Personal foul by D. Waiters (drawn by S. Mack),,95,77
290,4,11:00.0,S. Mack misses 2-pt layup at rim,,95,77
291,4,10:58.0,Offensive rebound by P. Antić,,95,77
292,4,10:58.0,P. Antić makes 2-pt tip-in at rim,,97,77
293,4,10:47.0,,D. Waiters makes 2-pt layup at rim,97,79
294,4,10:26.0,Shooting foul by D. Waiters (drawn by S. Mack),,97,79
295,4,10:26.0,S. Mack makes free throw 1 of 2,,98,79
296,4,10:26.0,S. Mack makes free throw 2 of 2,,99,79
297,4,10:16.0,,D. Waiters makes 2-pt layup at rim,99,81
298,4,10:16.0,,Technical foul by D. Waiters,99,81
299,4,10:16.0,K. Korver makes technical free throw,,100,81
300,4,10:05.0,Personal foul by M. Dellavedova (drawn by P. Antić),,100,81
301,4,10:05.0,K. Bazemore enters the game for T. Sefolosha,,100,81
302,4,9:59.0,Turnover by K. Korver (bad pass),,100,81
303,4,9:48.0,,K. Irving misses 2-pt jump shot from 5 ft,100,81
304,4,9:45.0,Defensive rebound by P. Antić,,100,81
305,4,9:28.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by M. Scott),,103,81
306,4,9:12.0,,K. Irving misses 2-pt layup at rim (block by K. Bazemore),103,81
307,4,9:10.0,Defensive rebound by K. Korver,,103,81
308,4,9:02.0,S. Mack makes 2-pt layup at rim,,105,81
309,4,8:58.0,,Cleveland full timeout,105,81
310,4,8:58.0,,J. Harris enters the game for M. Dellavedova,105,81
311,4,8:58.0,A. Horford enters the game for P. Antić,,105,81
312,4,8:49.0,,J. Jones misses 3-pt jump shot from 26 ft,105,81
313,4,8:47.0,Defensive rebound by K. Bazemore,,105,81
314,4,8:38.0,Shooting foul by K. Irving (drawn by K. Bazemore),,105,81
315,4,8:38.0,K. Bazemore makes free throw 1 of 2,,106,81
316,4,8:38.0,K. Bazemore misses free throw 2 of 2,,106,81
317,4,8:37.0,,Defensive rebound by J. Jones,106,81
318,4,8:23.0,,Shooting foul by K. Korver (drawn by J. Harris),106,81
319,4,8:23.0,,J. Harris misses free throw 1 of 2,106,81
320,4,8:23.0,,Offensive rebound by Team,106,81
321,4,8:23.0,,J. Harris misses free throw 2 of 2,106,81
322,4,8:21.0,Defensive rebound by K. Bazemore,,106,81
323,4,7:58.0,K. Bazemore makes 2-pt jump shot from 3 ft (assist by M. Scott),,108,81
324,4,7:41.0,,Personal foul by K. Bazemore (drawn by K. Irving),108,81
325,4,7:41.0,,A. Price enters the game for K. Irving,108,81
326,4,7:41.0,,T. Thompson enters the game for K. Love,108,81
327,4,7:41.0,D. Carroll enters the game for K. Korver,,108,81
328,4,7:34.0,,D. Waiters misses 2-pt jump shot from 8 ft,108,81
329,4,7:33.0,Defensive rebound by D. Carroll,,108,81
330,4,7:19.0,A. Horford makes 2-pt layup at rim (assist by K. Bazemore),,110,81
331,4,6:57.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by T. Thompson),110,84
332,4,6:50.0,Personal foul by J. Jones (drawn by M. Scott),,110,84
333,4,6:50.0,M. Scott makes free throw 1 of 2,,111,84
334,4,6:50.0,D. Schröder enters the game for S. Mack,,111,84
335,4,6:50.0,M. Scott makes free throw 2 of 2,,112,84
336,4,6:37.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by D. Waiters),112,87
337,4,6:16.0,M. Scott misses 2-pt jump shot from 9 ft,,112,87
338,4,6:12.0,,Defensive rebound by J. Jones,112,87
339,4,6:09.0,Violation by M. Scott (kicked ball),,112,87
340,4,5:59.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by D. Waiters),112,90
341,4,5:34.0,A. Horford makes 2-pt jump shot from 7 ft (assist by D. Schröder),,114,90
342,4,5:21.0,,D. Waiters misses 2-pt layup from 1 ft,114,90
343,4,5:20.0,,Offensive rebound by Team,114,90
344,4,5:20.0,Official timeout,,114,90
345,4,5:15.0,,D. Waiters makes 2-pt layup at rim (assist by J. Jones),114,92
346,4,4:55.0,A. Horford makes 2-pt jump shot from 20 ft (assist by D. Schröder),,116,92
347,4,4:46.0,,D. Waiters misses 2-pt layup at rim (block by A. Horford),116,92
348,4,4:44.0,,Offensive rebound by A. Price,116,92
349,4,4:41.0,,Turnover by J. Harris (bad pass),116,92
350,4,4:41.0,M. Muscala enters the game for A. Horford,,116,92
351,4,4:41.0,T. Sefolosha enters the game for D. Carroll,,116,92
352,4,4:19.0,D. Schröder makes 2-pt layup at rim (assist by M. Scott),,118,92
353,4,4:01.0,,A. Price misses 3-pt jump shot from 25 ft,118,92
354,4,3:59.0,,Offensive rebound by A. Price,118,92
355,4,3:57.0,,A. Price misses 2-pt layup at rim,118,92
356,4,3:55.0,Defensive rebound by M. Muscala,,118,92
357,4,3:37.0,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),,121,92
358,4,3:26.0,,D. Waiters makes 2-pt jump shot from 17 ft,121,94
359,4,3:19.0,Atlanta full timeout,,121,94
360,4,3:19.0,J. Jenkins enters the game for D. Schröder,,121,94
361,4,3:19.0,,L. Amundson enters the game for T. Thompson,121,94
362,4,3:09.0,T. Sefolosha misses 2-pt layup from 1 ft,,121,94
363,4,3:04.0,,Defensive rebound by L. Amundson,121,94
364,4,3:01.0,,J. Harris misses 3-pt jump shot from 25 ft,121,94
365,4,2:59.0,Defensive rebound by T. Sefolosha,,121,94
366,4,2:40.0,K. Bazemore misses 2-pt layup at rim,,121,94
367,4,2:37.0,,Defensive rebound by J. Harris,121,94
368,4,2:32.0,,A. Price misses 2-pt layup at rim (block by K. Bazemore),121,94
369,4,2:30.0,Defensive rebound by J. Jenkins,,121,94
370,4,2:15.0,M. Muscala makes 2-pt dunk at rim (assist by M. Scott),,123,94
371,4,1:54.0,,J. Jones misses 3-pt jump shot from 27 ft,123,94
372,4,1:53.0,,Offensive rebound by D. Waiters,123,94
373,4,1:49.0,,D. Waiters makes 2-pt layup at rim,123,96
374,4,1:39.0,M. Scott makes 2-pt layup at rim (assist by T. Sefolosha),,125,96
375,4,1:25.0,,D. Waiters misses 2-pt jump shot from 16 ft,125,96
376,4,1:22.0,Defensive rebound by T. Sefolosha,,125,96
377,4,1:04.0,K. Bazemore misses 2-pt jump shot from 17 ft,,125,96
378,4,1:03.0,,Defensive rebound by J. Harris,125,96
379,4,0:54.0,,J. Jones misses 3-pt jump shot from 26 ft,125,96
380,4,0:53.0,Defensive rebound by T. Sefolosha,,125,96
381,4,0:46.0,M. Muscala makes 2-pt dunk at rim (assist by T. Sefolosha),,127,96
382,4,0:32.0,,Shooting foul by M. Muscala (drawn by L. Amundson),127,96
383,4,0:32.0,,L. Amundson makes free throw 1 of 2,127,97
384,4,0:32.0,,L. Amundson makes free throw 2 of 2,127,98
385,4,0:12.0,K. Bazemore misses 2-pt layup from 1 ft,,127,98
386,4,0:09.0,Offensive rebound by T. Sefolosha,,127,98
