,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
30,1,7:32.0,K. O'Quinn makes 2-pt jump shot from 19 ft,,16,8
31,1,7:13.0,,C. Bosh misses 2-pt jump shot from 19 ft,16,8
32,1,7:12.0,Defensive rebound by E. Payton,,16,8
33,1,6:59.0,N. Vučević misses 2-pt layup from 2 ft,,16,8
34,1,6:58.0,Offensive rebound by N. Vučević,,16,8
35,1,6:56.0,N. Vučević misses 2-pt layup from 2 ft,,16,8
36,1,6:55.0,,Defensive rebound by C. Bosh,16,8
37,1,6:53.0,,Turnover by M. Chalmers (bad pass),16,8
38,1,6:31.0,Turnover by V. Oladipo (lost ball; steal by M. Chalmers),,16,8
39,1,6:27.0,,Shooting block foul by K. O'Quinn (drawn by D. Wade),16,8
40,1,6:27.0,,D. Wade makes free throw 1 of 2,16,9
41,1,6:27.0,,N. Cole enters the game for M. Chalmers,16,9
42,1,6:27.0,,D. Wade makes free throw 2 of 2,16,10
43,1,6:13.0,,Violation by N. Cole (kicked ball),16,10
44,1,6:03.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,18,10
45,1,5:44.0,,C. Bosh makes 2-pt jump shot from 14 ft (assist by D. Wade),18,12
46,1,5:20.0,V. Oladipo misses 3-pt jump shot from 25 ft,,18,12
47,1,5:19.0,,Defensive rebound by C. Bosh,18,12
48,1,4:59.0,,C. Bosh makes 2-pt jump shot from 13 ft,18,14
49,1,4:59.0,,Shooting foul by K. O'Quinn (drawn by C. Bosh),18,14
50,1,4:59.0,,Miami full timeout,18,14
51,1,4:59.0,C. Frye enters the game for K. O'Quinn,,18,14
52,1,4:59.0,,C. Bosh makes free throw 1 of 1,18,15
53,1,4:41.0,T. Harris misses 2-pt jump shot from 16 ft,,18,15
54,1,4:40.0,Offensive rebound by E. Payton,,18,15
55,1,4:37.0,C. Frye misses 3-pt jump shot from 25 ft,,18,15
56,1,4:36.0,,Defensive rebound by N. Cole,18,15
57,1,4:23.0,,C. Bosh misses 2-pt layup from 1 ft,18,15
58,1,4:22.0,Defensive rebound by N. Vučević,,18,15
59,1,4:13.0,E. Payton misses 2-pt jump shot from 9 ft,,18,15
60,1,4:12.0,,Defensive rebound by L. Deng,18,15
61,1,4:00.0,,L. Deng makes 2-pt layup at rim (assist by N. Cole),18,17
62,1,3:53.0,Orlando full timeout,,18,17
63,1,3:53.0,E. Fournier enters the game for E. Payton,,18,17
64,1,3:53.0,,M. Chalmers enters the game for C. Bosh,18,17
65,1,3:53.0,,D. Granger enters the game for D. Wade,18,17
66,1,3:33.0,T. Harris makes 3-pt jump shot from 25 ft (assist by N. Vučević),,21,17
67,1,3:16.0,,Turnover by L. Deng (lost ball; steal by V. Oladipo),21,17
68,1,3:12.0,Turnover by V. Oladipo (bad pass; steal by N. Cole),,21,17
69,1,3:04.0,,C. Andersen makes 2-pt dunk at rim (assist by M. Chalmers),21,19
70,1,2:52.0,,Violation by C. Andersen (kicked ball),21,19
71,1,2:52.0,D. Dedmon enters the game for N. Vučević,,21,19
72,1,2:52.0,,H. Whiteside enters the game for C. Andersen,21,19
73,1,2:44.0,Turnover by V. Oladipo (bad pass; steal by M. Chalmers),,21,19
74,1,2:27.0,,L. Deng misses 2-pt layup from 1 ft,21,19
75,1,2:26.0,,Offensive rebound by H. Whiteside,21,19
76,1,2:26.0,,Shooting foul by D. Dedmon (drawn by H. Whiteside),21,19
77,1,2:26.0,,H. Whiteside misses free throw 1 of 2,21,19
78,1,2:26.0,,Offensive rebound by Team,21,19
79,1,2:26.0,B. Gordon enters the game for T. Harris,,21,19
80,1,2:26.0,,H. Whiteside misses free throw 2 of 2,21,19
81,1,2:25.0,Defensive rebound by E. Fournier,,21,19
82,1,2:10.0,C. Frye makes 2-pt jump shot from 21 ft (assist by B. Gordon),,23,19
83,1,1:49.0,,D. Granger makes 3-pt jump shot from 24 ft,23,22
84,1,1:36.0,B. Gordon misses 2-pt jump shot from 12 ft,,23,22
85,1,1:35.0,Offensive rebound by Team,,23,22
86,1,1:35.0,E. Payton enters the game for V. Oladipo,,23,22
87,1,1:25.0,D. Dedmon misses 2-pt hook shot from 5 ft (block by H. Whiteside),,23,22
88,1,1:24.0,,Defensive rebound by N. Cole,23,22
89,1,1:10.0,,N. Cole misses 2-pt jump shot from 20 ft,23,22
90,1,1:09.0,,Offensive rebound by D. Granger,23,22
91,1,1:03.0,,D. Granger makes 3-pt jump shot from 24 ft (assist by N. Cole),23,25
92,1,0:37.0,B. Gordon makes 3-pt jump shot from 23 ft (assist by E. Fournier),,26,25
93,1,0:15.0,,Turnover by D. Granger (lost ball; steal by E. Fournier),26,25
94,1,0:04.0,Personal foul by N. Cole (drawn by E. Fournier),,26,25
95,1,0:01.0,E. Fournier misses 3-pt jump shot from 24 ft,,26,25
96,1,0:00.0,,Defensive rebound by D. Granger,26,25
97,2,11:41.0,,Shooting foul by D. Dedmon (drawn by C. Bosh),26,25
98,2,11:41.0,,C. Bosh misses free throw 1 of 2,26,25
99,2,11:41.0,,Offensive rebound by Team,26,25
100,2,11:41.0,,C. Bosh makes free throw 2 of 2,26,26
101,2,11:26.0,B. Gordon misses 3-pt jump shot from 24 ft,,26,26
102,2,11:25.0,,Defensive rebound by H. Whiteside,26,26
103,2,11:08.0,,Turnover by N. Cole (bad pass; steal by E. Payton),26,26
104,2,10:58.0,C. Frye makes 3-pt jump shot from 25 ft,,29,26
105,2,10:33.0,,C. Bosh misses 2-pt jump shot from 20 ft,29,26
106,2,10:32.0,Defensive rebound by E. Fournier,,29,26
107,2,10:21.0,C. Frye misses 3-pt jump shot from 24 ft,,29,26
108,2,10:20.0,,Defensive rebound by M. Chalmers,29,26
109,2,10:13.0,,Shooting foul by E. Fournier (drawn by H. Whiteside),29,26
110,2,10:13.0,,H. Whiteside makes free throw 1 of 2,29,27
111,2,10:13.0,,H. Whiteside misses free throw 2 of 2,29,27
112,2,10:12.0,Defensive rebound by E. Fournier,,29,27
113,2,9:56.0,D. Dedmon misses 2-pt hook shot from 3 ft,,29,27
114,2,9:55.0,Offensive rebound by D. Dedmon,,29,27
115,2,9:48.0,Shooting foul by H. Whiteside (drawn by E. Fournier),,29,27
116,2,9:48.0,E. Fournier misses free throw 1 of 2,,29,27
117,2,9:48.0,Offensive rebound by Team,,29,27
118,2,9:48.0,E. Fournier misses free throw 2 of 2,,29,27
119,2,9:47.0,Offensive rebound by D. Dedmon,,29,27
120,2,9:47.0,Personal foul by H. Whiteside (drawn by E. Fournier),,29,27
121,2,9:38.0,C. Frye misses 3-pt jump shot from 24 ft,,29,27
122,2,9:37.0,,Defensive rebound by H. Whiteside,29,27
123,2,9:27.0,,Shooting foul by B. Gordon (drawn by H. Whiteside),29,27
124,2,9:27.0,,H. Whiteside makes free throw 1 of 2,29,28
125,2,9:27.0,,H. Whiteside makes free throw 2 of 2,29,29
126,2,9:08.0,B. Gordon misses 2-pt jump shot from 19 ft,,29,29
127,2,9:07.0,Offensive rebound by D. Dedmon,,29,29
128,2,9:01.0,Orlando full timeout,,29,29
129,2,9:01.0,V. Oladipo enters the game for E. Payton,,29,29
130,2,8:55.0,E. Fournier misses 2-pt jump shot from 4 ft,,29,29
131,2,8:54.0,,Defensive rebound by D. Granger,29,29
132,2,8:43.0,,C. Bosh makes 2-pt jump shot from 12 ft,29,31
133,2,8:29.0,Offensive foul by C. Frye (drawn by M. Chalmers),,29,31
134,2,8:29.0,Turnover by C. Frye (offensive foul),,29,31
135,2,8:14.0,,C. Bosh makes 2-pt jump shot from 11 ft (assist by H. Whiteside),29,33
136,2,8:00.0,C. Frye misses 3-pt jump shot from 24 ft,,29,33
137,2,7:59.0,Offensive rebound by D. Dedmon,,29,33
138,2,7:58.0,D. Dedmon makes 2-pt dunk at rim,,31,33
139,2,7:36.0,,D. Granger makes 3-pt jump shot from 24 ft (assist by N. Cole),31,36
140,2,7:20.0,B. Gordon misses 3-pt jump shot from 24 ft,,31,36
141,2,7:19.0,,Defensive rebound by M. Chalmers,31,36
142,2,7:03.0,,C. Bosh misses 3-pt jump shot from 24 ft,31,36
143,2,7:02.0,Defensive rebound by D. Dedmon,,31,36
144,2,6:45.0,B. Gordon misses 2-pt layup from 2 ft (block by H. Whiteside),,31,36
145,2,6:43.0,,Defensive rebound by H. Whiteside,31,36
146,2,6:36.0,,D. Granger misses 2-pt layup from 1 ft,31,36
147,2,6:35.0,Defensive rebound by E. Fournier,,31,36
148,2,6:28.0,B. Gordon makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,34,36
149,2,6:28.0,,Miami full timeout,34,36
150,2,6:28.0,K. O'Quinn enters the game for C. Frye,,34,36
151,2,6:28.0,N. Vučević enters the game for D. Dedmon,,34,36
152,2,6:28.0,T. Harris enters the game for B. Gordon,,34,36
153,2,6:28.0,,L. Deng enters the game for C. Bosh,34,36
154,2,6:28.0,,D. Wade enters the game for M. Chalmers,34,36
155,2,6:14.0,,D. Granger misses 2-pt jump shot from 17 ft,34,36
156,2,6:13.0,Defensive rebound by T. Harris,,34,36
157,2,6:00.0,V. Oladipo makes 2-pt layup from 1 ft,,36,36
158,2,5:50.0,,C. Andersen enters the game for H. Whiteside,36,36
159,2,5:36.0,,N. Cole misses 3-pt jump shot from 23 ft,36,36
160,2,5:35.0,Defensive rebound by K. O'Quinn,,36,36
161,2,5:26.0,V. Oladipo makes 3-pt jump shot from 24 ft,,39,36
162,2,5:08.0,,Personal foul by T. Harris (drawn by C. Andersen),39,36
163,2,4:57.0,,D. Wade makes 2-pt jump shot from 18 ft,39,38
164,2,4:43.0,Turnover by K. O'Quinn (bad pass),,39,38
165,2,4:21.0,,N. Cole makes 2-pt jump shot from 19 ft (assist by D. Wade),39,40
166,2,4:07.0,N. Vučević makes 2-pt jump shot from 14 ft (assist by E. Fournier),,41,40
167,2,3:47.0,,D. Granger makes 3-pt jump shot from 24 ft (assist by C. Andersen),41,43
168,2,3:34.0,Personal foul by N. Cole (drawn by V. Oladipo),,41,43
169,2,3:21.0,Turnover by E. Fournier (bad pass; steal by D. Granger),,41,43
170,2,3:17.0,,N. Cole makes 2-pt layup from 1 ft (assist by D. Granger),41,45
171,2,3:14.0,Orlando full timeout,,41,45
172,2,2:57.0,N. Vučević makes 2-pt jump shot from 8 ft,,43,45
173,2,2:36.0,,D. Wade makes 2-pt jump shot from 13 ft,43,47
174,2,2:16.0,,Offensive charge foul by V. Oladipo (drawn by D. Granger),43,47
175,2,2:16.0,Turnover by V. Oladipo (offensive foul),,43,47
176,2,2:16.0,Official timeout,,43,47
177,2,2:16.0,E. Payton enters the game for K. O'Quinn,,43,47
178,2,1:58.0,,D. Wade makes 2-pt jump shot from 17 ft,43,49
179,2,1:38.0,T. Harris misses 3-pt jump shot from 24 ft,,43,49
180,2,1:38.0,Offensive rebound by N. Vučević,,43,49
181,2,1:38.0,Personal foul by C. Andersen (drawn by N. Vučević),,43,49
182,2,1:38.0,,M. Chalmers enters the game for N. Cole,43,49
183,2,1:23.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by T. Harris),,45,49
184,2,1:06.0,,Shooting foul by E. Payton (drawn by C. Andersen),45,49
185,2,1:06.0,,C. Andersen makes free throw 1 of 2,45,50
186,2,1:06.0,,C. Andersen misses free throw 2 of 2,45,50
187,2,1:05.0,Defensive rebound by N. Vučević,,45,50
188,2,0:49.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,47,50
189,2,0:36.0,,D. Granger makes 3-pt jump shot from 25 ft (assist by D. Wade),47,53
190,2,0:24.0,V. Oladipo makes 3-pt jump shot from 24 ft,,50,53
191,2,0:03.0,,D. Wade misses 3-pt jump shot from 24 ft,50,53
192,2,0:01.0,Defensive rebound by V. Oladipo,,50,53
193,3,11:48.0,,Turnover by M. Chalmers (bad pass),50,53
194,3,11:33.0,T. Harris misses 2-pt jump shot from 15 ft,,50,53
195,3,11:32.0,,Defensive rebound by C. Andersen,50,53
196,3,11:24.0,,D. Wade misses 2-pt jump shot from 17 ft,50,53
197,3,11:23.0,,Offensive rebound by C. Bosh,50,53
198,3,11:20.0,,C. Bosh makes 2-pt jump shot from 9 ft,50,55
199,3,11:01.0,T. Harris misses 3-pt jump shot from 25 ft,,50,55
200,3,11:00.0,,Defensive rebound by C. Andersen,50,55
201,3,10:48.0,,L. Deng makes 3-pt jump shot from 22 ft (assist by C. Bosh),50,58
202,3,10:26.0,N. Vučević misses 2-pt jump shot from 17 ft,,50,58
203,3,10:25.0,,Defensive rebound by M. Chalmers,50,58
204,3,10:22.0,,Turnover by C. Bosh (lost ball),50,58
205,3,9:58.0,E. Payton misses 3-pt jump shot from 24 ft,,50,58
206,3,9:57.0,,Defensive rebound by C. Andersen,50,58
207,3,9:48.0,,Shooting foul by V. Oladipo (drawn by D. Wade),50,58
208,3,9:48.0,,D. Wade makes free throw 1 of 2,50,59
209,3,9:48.0,,D. Wade makes free throw 2 of 2,50,60
210,3,9:23.0,V. Oladipo misses 2-pt layup from 2 ft (block by C. Andersen),,50,60
211,3,9:22.0,,Defensive rebound by D. Wade,50,60
212,3,9:15.0,,L. Deng misses 3-pt jump shot from 25 ft,50,60
213,3,9:14.0,Defensive rebound by E. Payton,,50,60
214,3,9:10.0,T. Harris makes 2-pt dunk at rim (assist by E. Payton),,52,60
215,3,8:46.0,,C. Bosh misses 2-pt jump shot from 15 ft,52,60
216,3,8:45.0,Defensive rebound by T. Harris,,52,60
217,3,8:38.0,T. Harris makes 2-pt layup from 2 ft,,54,60
218,3,8:17.0,,Turnover by D. Wade (lost ball; steal by V. Oladipo),54,60
219,3,7:53.0,N. Vučević makes 2-pt jump shot from 9 ft,,56,60
220,3,7:38.0,,M. Chalmers misses 2-pt jump shot from 18 ft,56,60
221,3,7:37.0,Defensive rebound by N. Vučević,,56,60
222,3,7:28.0,V. Oladipo misses 2-pt layup from 2 ft,,56,60
223,3,7:27.0,,Defensive rebound by C. Bosh,56,60
224,3,7:21.0,,L. Deng makes 2-pt layup at rim (assist by M. Chalmers),56,62
225,3,6:56.0,N. Vučević makes 2-pt layup from 3 ft,,58,62
226,3,6:31.0,,C. Andersen makes 2-pt jump shot from 15 ft (assist by D. Wade),58,64
227,3,6:06.0,T. Harris misses 2-pt jump shot from 11 ft,,58,64
228,3,6:05.0,,Defensive rebound by C. Andersen,58,64
229,3,6:02.0,,Shooting foul by T. Harris (drawn by L. Deng),58,64
230,3,6:02.0,,L. Deng makes free throw 1 of 2,58,65
231,3,6:02.0,C. Frye enters the game for K. O'Quinn,,58,65
232,3,6:02.0,,N. Cole enters the game for M. Chalmers,58,65
233,3,6:02.0,,L. Deng misses free throw 2 of 2,58,65
234,3,6:01.0,Defensive rebound by N. Vučević,,58,65
235,3,5:52.0,Personal foul by N. Cole (drawn by E. Payton),,58,65
236,3,5:52.0,,Miami full timeout,58,65
237,3,5:40.0,N. Vučević makes 2-pt hook shot from 3 ft,,60,65
238,3,5:21.0,,C. Bosh makes 2-pt hook shot from 5 ft,60,67
239,3,4:58.0,V. Oladipo misses 2-pt layup at rim,,60,67
240,3,4:57.0,,Defensive rebound by D. Wade,60,67
241,3,4:55.0,,Turnover by D. Wade (bad pass; steal by E. Payton),60,67
242,3,4:49.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),,62,67
243,3,4:22.0,,Shooting foul by N. Vučević (drawn by C. Bosh),62,67
244,3,4:22.0,,C. Bosh misses free throw 1 of 2,62,67
245,3,4:22.0,,Offensive rebound by Team,62,67
246,3,4:22.0,,D. Granger enters the game for C. Andersen,62,67
247,3,4:22.0,,M. Chalmers enters the game for D. Wade,62,67
248,3,4:22.0,E. Fournier enters the game for E. Payton,,62,67
249,3,4:22.0,,C. Bosh makes free throw 2 of 2,62,68
250,3,4:01.0,T. Harris makes 2-pt layup from 1 ft (assist by N. Vučević),,64,68
251,3,3:40.0,,C. Bosh makes 2-pt jump shot from 19 ft (assist by D. Granger),64,70
252,3,3:20.0,E. Fournier misses 2-pt jump shot from 13 ft,,64,70
253,3,3:19.0,,Defensive rebound by C. Bosh,64,70
254,3,3:01.0,,L. Deng makes 2-pt layup from 1 ft,64,72
255,3,2:41.0,N. Vučević misses 2-pt layup from 1 ft,,64,72
256,3,2:40.0,,Defensive rebound by L. Deng,64,72
257,3,2:22.0,,L. Deng misses 3-pt jump shot from 23 ft,64,72
258,3,2:21.0,Defensive rebound by V. Oladipo,,64,72
259,3,2:17.0,Shooting foul by M. Chalmers (drawn by V. Oladipo),,64,72
260,3,2:17.0,Orlando full timeout,,64,72
261,3,2:17.0,E. Payton enters the game for E. Fournier,,64,72
262,3,2:17.0,,H. Whiteside enters the game for C. Bosh,64,72
263,3,2:17.0,V. Oladipo makes free throw 1 of 2,,65,72
264,3,2:17.0,D. Dedmon enters the game for N. Vučević,,65,72
265,3,2:17.0,V. Oladipo makes free throw 2 of 2,,66,72
266,3,2:04.0,,D. Granger makes 2-pt layup at rim,66,74
267,3,2:04.0,,Shooting foul by D. Dedmon (drawn by D. Granger),66,74
268,3,2:04.0,E. Fournier enters the game for V. Oladipo,,66,74
269,3,2:04.0,,D. Granger makes free throw 1 of 1,66,75
270,3,1:53.0,Personal foul by M. Chalmers (drawn by E. Fournier),,66,75
271,3,1:45.0,Turnover by E. Fournier (bad pass; steal by N. Cole),,66,75
272,3,1:31.0,,M. Chalmers misses 2-pt jump shot from 20 ft,66,75
273,3,1:30.0,Defensive rebound by E. Fournier,,66,75
274,3,1:22.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),,69,75
275,3,1:08.0,,Personal foul by C. Frye (drawn by D. Granger),69,75
276,3,1:08.0,,D. Granger misses free throw 1 of 2,69,75
277,3,1:08.0,,Offensive rebound by Team,69,75
278,3,1:08.0,,D. Granger misses free throw 2 of 2,69,75
279,3,1:07.0,Defensive rebound by C. Frye,,69,75
280,3,0:58.0,E. Payton makes 2-pt layup from 1 ft,,71,75
281,3,0:46.0,,Shooting foul by D. Dedmon (drawn by N. Cole),71,75
282,3,0:46.0,,N. Cole makes free throw 1 of 2,71,76
283,3,0:46.0,,N. Cole makes free throw 2 of 2,71,77
284,3,0:31.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,74,77
285,3,0:15.0,,Turnover by N. Cole (bad pass; steal by E. Payton),74,77
286,3,0:02.0,T. Harris makes 3-pt jump shot from 23 ft (assist by E. Payton),,77,77
287,4,11:40.0,Personal foul by C. Bosh (drawn by C. Frye),,77,77
288,4,11:32.0,Turnover by E. Payton (lost ball),,77,77
289,4,11:12.0,,C. Bosh misses 2-pt jump shot from 5 ft,77,77
290,4,11:11.0,,Offensive rebound by H. Whiteside,77,77
291,4,11:11.0,,Shooting foul by C. Frye (drawn by H. Whiteside),77,77
292,4,11:11.0,,H. Whiteside misses free throw 1 of 2,77,77
293,4,11:11.0,,Offensive rebound by Team,77,77
294,4,11:11.0,,H. Whiteside makes free throw 2 of 2,77,78
295,4,10:51.0,B. Gordon makes 2-pt jump shot from 17 ft,,79,78
296,4,10:32.0,,Turnover by D. Granger (lost ball; steal by E. Fournier),79,78
297,4,10:29.0,Shooting foul by M. Chalmers (drawn by E. Fournier),,79,78
298,4,10:29.0,E. Fournier makes free throw 1 of 2,,80,78
299,4,10:29.0,E. Fournier makes free throw 2 of 2,,81,78
300,4,10:17.0,,Shooting foul by E. Fournier (drawn by H. Whiteside),81,78
301,4,10:17.0,,H. Whiteside makes free throw 1 of 2,81,79
302,4,10:17.0,,H. Whiteside makes free throw 2 of 2,81,80
303,4,10:03.0,D. Dedmon makes 2-pt hook shot from 5 ft (assist by E. Payton),,83,80
304,4,9:46.0,,N. Cole misses 3-pt jump shot from 24 ft,83,80
305,4,9:46.0,Defensive rebound by Team,,83,80
306,4,9:46.0,,Loose ball foul by D. Granger (drawn by C. Frye),83,80
307,4,9:32.0,Turnover by E. Fournier (step out of bounds),,83,80
308,4,9:12.0,,C. Bosh misses 2-pt jump shot from 11 ft,83,80
309,4,9:11.0,Defensive rebound by E. Payton,,83,80
310,4,8:50.0,C. Frye makes 2-pt jump shot from 16 ft,,85,80
311,4,8:36.0,,Shooting foul by D. Dedmon (drawn by C. Bosh),85,80
312,4,8:36.0,Official timeout,,85,80
313,4,8:36.0,N. Vučević enters the game for D. Dedmon,,85,80
314,4,8:36.0,,D. Wade enters the game for M. Chalmers,85,80
315,4,8:36.0,,C. Bosh misses free throw 1 of 2,85,80
316,4,8:36.0,,Offensive rebound by Team,85,80
317,4,8:36.0,,C. Bosh makes free throw 2 of 2,85,81
318,4,8:25.0,E. Payton makes 2-pt layup from 1 ft,,87,81
319,4,8:12.0,,D. Wade makes 2-pt jump shot from 5 ft,87,83
320,4,8:12.0,,Shooting foul by B. Gordon (drawn by D. Wade),87,83
321,4,8:12.0,,D. Wade makes free throw 1 of 1,87,84
322,4,7:50.0,C. Frye misses 3-pt jump shot from 24 ft,,87,84
323,4,7:49.0,,Defensive rebound by H. Whiteside,87,84
324,4,7:38.0,,Shooting foul by E. Fournier (drawn by D. Wade),87,84
325,4,7:38.0,,D. Wade makes free throw 1 of 2,87,85
326,4,7:38.0,,L. Deng enters the game for C. Bosh,87,85
327,4,7:38.0,V. Oladipo enters the game for B. Gordon,,87,85
328,4,7:38.0,T. Harris enters the game for E. Payton,,87,85
329,4,7:38.0,,D. Wade makes free throw 2 of 2,87,86
330,4,7:23.0,Turnover by T. Harris (bad pass; steal by H. Whiteside),,87,86
331,4,7:12.0,,D. Wade makes 2-pt jump shot from 15 ft,87,88
332,4,7:11.0,Orlando full timeout,,87,88
333,4,6:52.0,N. Vučević makes 2-pt hook shot from 9 ft,,89,88
334,4,6:33.0,,H. Whiteside makes 2-pt jump shot from 4 ft,89,90
335,4,6:33.0,,Shooting foul by C. Frye (drawn by H. Whiteside),89,90
336,4,6:33.0,,H. Whiteside misses free throw 1 of 1,89,90
337,4,6:32.0,Defensive rebound by C. Frye,,89,90
338,4,6:15.0,N. Vučević makes 2-pt jump shot from 14 ft,,91,90
339,4,6:15.0,Shooting foul by H. Whiteside (drawn by N. Vučević),,91,90
340,4,6:15.0,N. Vučević makes free throw 1 of 1,,92,90
341,4,5:59.0,,Shooting foul by V. Oladipo (drawn by D. Wade),92,90
342,4,5:59.0,,D. Wade makes free throw 1 of 2,92,91
343,4,5:59.0,,D. Wade makes free throw 2 of 2,92,92
344,4,5:48.0,V. Oladipo misses 2-pt layup from 2 ft,,92,92
345,4,5:47.0,Offensive rebound by N. Vučević,,92,92
346,4,5:47.0,Shooting foul by L. Deng (drawn by N. Vučević),,92,92
347,4,5:47.0,N. Vučević makes free throw 1 of 2,,93,92
348,4,5:47.0,N. Vučević misses free throw 2 of 2,,93,92
349,4,5:46.0,,Defensive rebound by H. Whiteside,93,92
350,4,5:30.0,,D. Wade makes 2-pt layup from 2 ft,93,94
351,4,5:14.0,Personal foul by D. Granger (drawn by V. Oladipo),,93,94
352,4,5:14.0,V. Oladipo makes free throw 1 of 2,,94,94
353,4,5:14.0,,C. Bosh enters the game for H. Whiteside,94,94
354,4,5:14.0,V. Oladipo makes free throw 2 of 2,,95,94
355,4,4:58.0,,Turnover by L. Deng (lost ball; steal by V. Oladipo),95,94
356,4,4:40.0,T. Harris misses 2-pt jump shot from 14 ft,,95,94
357,4,4:39.0,,Defensive rebound by D. Granger,95,94
358,4,4:29.0,,D. Wade misses 2-pt jump shot from 11 ft,95,94
359,4,4:28.0,Defensive rebound by N. Vučević,,95,94
360,4,4:14.0,E. Fournier misses 3-pt jump shot from 24 ft,,95,94
361,4,4:13.0,,Defensive rebound by C. Bosh,95,94
362,4,3:57.0,,D. Granger misses 3-pt jump shot from 24 ft,95,94
363,4,3:56.0,,Offensive rebound by D. Wade,95,94
364,4,3:55.0,,Shooting foul by T. Harris (drawn by D. Wade),95,94
365,4,3:55.0,,D. Wade makes free throw 1 of 2,95,95
366,4,3:55.0,,D. Wade makes free throw 2 of 2,95,96
367,4,3:29.0,C. Frye misses 3-pt jump shot from 24 ft,,95,96
368,4,3:28.0,,Defensive rebound by C. Bosh,95,96
369,4,3:10.0,,D. Wade makes 2-pt jump shot from 13 ft (assist by N. Cole),95,98
370,4,3:10.0,Orlando full timeout,,95,98
371,4,2:46.0,V. Oladipo makes 2-pt layup from 2 ft,,97,98
372,4,2:21.0,,L. Deng misses 2-pt layup from 1 ft,97,98
373,4,2:20.0,Defensive rebound by T. Harris,,97,98
374,4,1:56.0,N. Vučević misses 2-pt jump shot from 8 ft,,97,98
375,4,1:55.0,,Defensive rebound by N. Cole,97,98
376,4,1:38.0,,D. Granger makes 3-pt jump shot from 25 ft (assist by D. Wade),97,101
377,4,1:27.0,T. Harris makes 2-pt jump shot from 9 ft (assist by V. Oladipo),,99,101
378,4,1:22.0,,Miami full timeout,99,101
379,4,1:22.0,E. Payton enters the game for V. Oladipo,,99,101
380,4,1:22.0,V. Oladipo enters the game for C. Frye,,99,101
381,4,1:09.0,,D. Wade misses 2-pt jump shot from 12 ft,99,101
382,4,1:08.0,,Offensive rebound by L. Deng,99,101
383,4,1:08.0,,L. Deng misses 2-pt layup from 2 ft (block by N. Vučević),99,101
384,4,1:07.0,Offensive rebound by Team,,99,101
385,4,0:43.0,V. Oladipo makes 2-pt layup from 3 ft,,101,101
