,QUARTER,TIME_REMAINING,DENVER_ACTION,CHICAGO_ACTION,DENVER_SCORE,CHICAGO_SCORE
29,1,7:59.0,,Defensive rebound by J. Noah,8,7
30,1,7:45.0,,M. Dunleavy misses 2-pt jump shot from 17 ft,8,7
31,1,7:44.0,Defensive rebound by T. Lawson,,8,7
32,1,7:39.0,T. Lawson makes 2-pt jump shot from 15 ft,,10,7
33,1,7:20.0,,Shooting foul by T. Mozgov (drawn by P. Gasol),10,7
34,1,7:20.0,,P. Gasol makes free throw 1 of 2,10,8
35,1,7:20.0,,P. Gasol misses free throw 2 of 2,10,8
36,1,7:18.0,Defensive rebound by K. Faried,,10,8
37,1,7:00.0,K. Faried misses 2-pt jump shot from 15 ft,,10,8
38,1,6:59.0,,Defensive rebound by J. Butler,10,8
39,1,6:47.0,,J. Noah misses 2-pt jump shot from 20 ft,10,8
40,1,6:46.0,Defensive rebound by K. Faried,,10,8
41,1,6:32.0,Turnover by A. Afflalo (lost ball; steal by J. Butler),,10,8
42,1,6:30.0,,Personal foul by T. Lawson (drawn by D. Rose),10,8
43,1,6:17.0,,P. Gasol misses 2-pt layup from 1 ft,10,8
44,1,6:16.0,Defensive rebound by K. Faried,,10,8
45,1,6:08.0,A. Afflalo misses 2-pt jump shot from 19 ft,,10,8
46,1,6:06.0,Offensive rebound by T. Mozgov,,10,8
47,1,6:06.0,T. Mozgov misses 2-pt layup from 1 ft (block by P. Gasol),,10,8
48,1,6:04.0,,Defensive rebound by J. Noah,10,8
49,1,5:53.0,,D. Rose misses 2-pt jump shot from 18 ft,10,8
50,1,5:52.0,Defensive rebound by T. Mozgov,,10,8
51,1,5:45.0,K. Faried misses 2-pt layup from 2 ft (block by J. Noah),,10,8
52,1,5:43.0,,Defensive rebound by J. Noah,10,8
53,1,5:40.0,,J. Butler makes 2-pt dunk at rim (assist by D. Rose),10,10
54,1,5:39.0,Denver full timeout,,10,10
55,1,5:39.0,J. Hickson enters the game for K. Faried,,10,10
56,1,5:29.0,A. Afflalo makes 2-pt layup from 2 ft (assist by T. Mozgov),,12,10
57,1,5:00.0,,D. Rose misses 2-pt jump shot from 20 ft,12,10
58,1,4:59.0,Defensive rebound by T. Mozgov,,12,10
59,1,4:55.0,Shooting foul by M. Dunleavy (drawn by W. Chandler),,12,10
60,1,4:55.0,W. Chandler makes free throw 1 of 2,,13,10
61,1,4:55.0,,K. Hinrich enters the game for D. Rose,13,10
62,1,4:55.0,,T. Gibson enters the game for J. Noah,13,10
63,1,4:55.0,W. Chandler makes free throw 2 of 2,,14,10
64,1,4:37.0,,P. Gasol makes 2-pt layup from 2 ft,14,12
65,1,4:19.0,T. Mozgov misses 2-pt hook shot from 4 ft (block by P. Gasol),,14,12
66,1,4:17.0,,Defensive rebound by T. Gibson,14,12
67,1,4:05.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by J. Butler),14,15
68,1,3:46.0,T. Lawson makes 2-pt jump shot from 9 ft,,16,15
69,1,3:30.0,,K. Hinrich makes 3-pt jump shot from 25 ft (assist by J. Butler),16,18
70,1,3:18.0,A. Afflalo makes 2-pt jump shot from 10 ft,,18,18
71,1,3:04.0,,J. Butler misses 2-pt layup from 1 ft,18,18
72,1,3:03.0,,Offensive rebound by P. Gasol,18,18
73,1,3:03.0,,P. Gasol makes 2-pt dunk at rim,18,20
74,1,2:44.0,T. Lawson misses 2-pt jump shot from 12 ft,,18,20
75,1,2:43.0,Offensive rebound by J. Hickson,,18,20
76,1,2:41.0,J. Hickson misses 2-pt jump shot from 10 ft,,18,20
77,1,2:41.0,Offensive rebound by Team,,18,20
78,1,2:41.0,,Chicago full timeout,18,20
79,1,2:41.0,J. Nurkić enters the game for T. Mozgov,,18,20
80,1,2:41.0,G. Harris enters the game for W. Chandler,,18,20
81,1,2:22.0,J. Nurkić misses 2-pt jump shot from 7 ft,,18,20
82,1,2:21.0,,Defensive rebound by M. Dunleavy,18,20
83,1,2:08.0,,T. Gibson misses 2-pt jump shot from 7 ft,18,20
84,1,2:07.0,,Offensive rebound by P. Gasol,18,20
85,1,2:07.0,,P. Gasol misses 2-pt tip-in from 2 ft,18,20
86,1,2:06.0,,Offensive rebound by P. Gasol,18,20
87,1,2:06.0,,P. Gasol misses 2-pt tip-in from 2 ft,18,20
88,1,2:05.0,Defensive rebound by J. Nurkić,,18,20
89,1,1:54.0,G. Harris makes 3-pt jump shot from 24 ft (assist by T. Lawson),,21,20
90,1,1:35.0,,Personal foul by J. Hickson (drawn by T. Gibson),21,20
91,1,1:35.0,,A. Brooks enters the game for M. Dunleavy,21,20
92,1,1:35.0,N. Robinson enters the game for A. Afflalo,,21,20
93,1,1:25.0,,Shooting foul by J. Nurkić (drawn by T. Gibson),21,20
94,1,1:25.0,,T. Gibson makes free throw 1 of 2,21,21
95,1,1:25.0,,T. Gibson makes free throw 2 of 2,21,22
96,1,1:12.0,Personal foul by T. Gibson (drawn by J. Nurkić),,21,22
97,1,1:12.0,,T. Snell enters the game for J. Butler,21,22
98,1,1:03.0,J. Hickson misses 2-pt jump shot from 9 ft,,21,22
99,1,1:00.0,,Defensive rebound by K. Hinrich,21,22
100,1,0:48.0,,P. Gasol misses 2-pt layup from 2 ft,21,22
101,1,0:47.0,,Offensive rebound by P. Gasol,21,22
102,1,0:46.0,,P. Gasol misses 2-pt tip-in from 1 ft,21,22
103,1,0:45.0,Defensive rebound by T. Lawson,,21,22
104,1,0:41.0,Shooting foul by K. Hinrich (drawn by T. Lawson),,21,22
105,1,0:41.0,T. Lawson makes free throw 1 of 2,,22,22
106,1,0:41.0,T. Lawson makes free throw 2 of 2,,23,22
107,1,0:25.0,,A. Brooks misses 2-pt layup from 1 ft,23,22
108,1,0:24.0,Defensive rebound by J. Nurkić,,23,22
109,1,0:02.0,N. Robinson misses 2-pt jump shot from 20 ft (block by T. Gibson),,23,22
110,1,0:00.0,,Defensive rebound by T. Snell,23,22
111,2,11:42.0,G. Harris misses 2-pt jump shot from 22 ft,,23,22
112,2,11:41.0,,Defensive rebound by Team,23,22
113,2,11:28.0,,T. Gibson misses 2-pt jump shot from 13 ft,23,22
114,2,11:27.0,Defensive rebound by J. Nurkić,,23,22
115,2,11:18.0,Personal foul by T. Gibson (drawn by J. Nurkić),,23,22
116,2,11:04.0,Turnover by Team (shot clock),,23,22
117,2,10:45.0,,Shooting foul by N. Robinson (drawn by T. Gibson),23,22
118,2,10:45.0,,T. Gibson misses free throw 1 of 2,23,22
119,2,10:45.0,,Offensive rebound by Team,23,22
120,2,10:45.0,,T. Gibson makes free throw 2 of 2,23,23
121,2,10:32.0,Def 3 sec tech foul by T. Gibson,,23,23
122,2,10:32.0,N. Robinson misses technical free throw,,23,23
123,2,10:32.0,Offensive rebound by Team,,23,23
124,2,10:29.0,Offensive foul by J. Hickson (drawn by N. Mirotić),,23,23
125,2,10:29.0,Turnover by J. Hickson (offensive foul),,23,23
126,2,10:13.0,,A. Brooks misses 2-pt jump shot from 14 ft,23,23
127,2,10:12.0,Defensive rebound by J. Hickson,,23,23
128,2,9:58.0,G. Harris misses 2-pt jump shot from 20 ft,,23,23
129,2,9:57.0,,Defensive rebound by Team,23,23
130,2,9:57.0,K. Faried enters the game for T. Lawson,,23,23
131,2,9:57.0,W. Chandler enters the game for J. Hickson,,23,23
132,2,9:45.0,,T. Gibson misses 2-pt layup from 2 ft (block by J. Nurkić),23,23
133,2,9:44.0,,Offensive rebound by T. Gibson,23,23
134,2,9:33.0,,T. Gibson misses 2-pt layup from 1 ft,23,23
135,2,9:30.0,Defensive rebound by N. Robinson,,23,23
136,2,9:26.0,W. Chandler makes 2-pt layup from 1 ft (assist by N. Robinson),,25,23
137,2,9:01.0,,A. Brooks makes 3-pt jump shot from 24 ft,25,26
138,2,8:44.0,,Violation by T. Gibson (kicked ball),25,26
139,2,8:44.0,Denver full timeout,,25,26
140,2,8:44.0,Denver full timeout,,25,26
141,2,8:33.0,N. Robinson misses 3-pt jump shot from 24 ft,,25,26
142,2,8:32.0,,Defensive rebound by K. Hinrich,25,26
143,2,8:09.0,,T. Gibson misses 2-pt jump shot from 16 ft,25,26
144,2,8:08.0,Defensive rebound by K. Faried,,25,26
145,2,7:57.0,W. Chandler misses 2-pt layup from 2 ft,,25,26
146,2,7:56.0,,Defensive rebound by T. Gibson,25,26
147,2,7:56.0,,Turnover by T. Gibson (step out of bounds),25,26
148,2,7:56.0,A. Afflalo enters the game for G. Harris,,25,26
149,2,7:56.0,,J. Butler enters the game for T. Snell,25,26
150,2,7:49.0,W. Chandler misses 2-pt jump shot from 3 ft (block by J. Butler),,25,26
151,2,7:48.0,,Defensive rebound by J. Butler,25,26
152,2,7:36.0,,Personal foul by N. Robinson (drawn by J. Butler),25,26
153,2,7:36.0,,J. Noah enters the game for N. Mirotić,25,26
154,2,7:34.0,,Turnover by J. Butler (bad pass; steal by K. Faried),25,26
155,2,7:29.0,W. Chandler makes 2-pt dunk at rim (assist by K. Faried),,27,26
156,2,7:16.0,,A. Brooks misses 3-pt jump shot from 24 ft,27,26
157,2,7:16.0,Defensive rebound by K. Faried,,27,26
158,2,7:16.0,Personal foul by T. Gibson (drawn by K. Faried),,27,26
159,2,7:16.0,,P. Gasol enters the game for T. Gibson,27,26
160,2,7:16.0,T. Mozgov enters the game for J. Nurkić,,27,26
161,2,7:16.0,,D. Rose enters the game for K. Hinrich,27,26
162,2,7:03.0,N. Robinson misses 2-pt layup from 2 ft,,27,26
163,2,7:01.0,Offensive rebound by K. Faried,,27,26
164,2,7:01.0,K. Faried makes 2-pt layup from 1 ft,,29,26
165,2,6:42.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by P. Gasol),29,29
166,2,6:19.0,T. Lawson enters the game for N. Robinson,,29,29
167,2,6:12.0,A. Afflalo misses 2-pt layup from 2 ft (block by D. Rose),,29,29
168,2,6:11.0,Offensive rebound by A. Afflalo,,29,29
169,2,6:09.0,A. Afflalo misses 2-pt jump shot from 4 ft,,29,29
170,2,6:08.0,,Defensive rebound by A. Brooks,29,29
171,2,5:59.0,,D. Rose misses 2-pt jump shot from 17 ft,29,29
172,2,5:58.0,Defensive rebound by K. Faried,,29,29
173,2,5:52.0,Shooting foul by J. Noah (drawn by K. Faried),,29,29
174,2,5:52.0,K. Faried makes free throw 1 of 2,,30,29
175,2,5:52.0,K. Faried makes free throw 2 of 2,,31,29
176,2,5:32.0,,J. Butler misses 3-pt jump shot from 24 ft,31,29
177,2,5:31.0,Defensive rebound by K. Faried,,31,29
178,2,5:26.0,W. Chandler makes 2-pt layup from 2 ft (assist by K. Faried),,33,29
179,2,5:11.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),33,31
180,2,5:00.0,T. Lawson misses 2-pt layup from 1 ft (block by A. Brooks),,33,31
181,2,4:58.0,,Defensive rebound by A. Brooks,33,31
182,2,4:55.0,,Shooting foul by W. Chandler (drawn by J. Butler),33,31
183,2,4:55.0,,J. Butler makes free throw 1 of 2,33,32
184,2,4:55.0,,J. Butler makes free throw 2 of 2,33,33
185,2,4:41.0,W. Chandler misses 2-pt jump shot from 7 ft,,33,33
186,2,4:41.0,,Defensive rebound by Team,33,33
187,2,4:41.0,Loose ball foul by T. Mozgov (drawn by J. Noah),,33,33
188,2,4:24.0,,J. Butler misses 2-pt jump shot from 14 ft,33,33
189,2,4:23.0,Defensive rebound by T. Mozgov,,33,33
190,2,4:17.0,Turnover by A. Afflalo (lost ball; steal by A. Brooks),,33,33
191,2,4:14.0,,A. Brooks makes 2-pt layup from 2 ft,33,35
192,2,3:59.0,A. Afflalo makes 2-pt jump shot from 12 ft,,35,35
193,2,3:40.0,,A. Brooks misses 3-pt jump shot from 26 ft,35,35
194,2,3:39.0,Defensive rebound by K. Faried,,35,35
195,2,3:36.0,,Offensive charge foul by K. Faried (drawn by A. Brooks),35,35
196,2,3:36.0,Turnover by K. Faried (offensive foul),,35,35
197,2,3:36.0,,M. Dunleavy enters the game for A. Brooks,35,35
198,2,3:24.0,,Turnover by J. Butler (bad pass; steal by T. Lawson),35,35
199,2,3:10.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,38,35
200,2,2:55.0,,M. Dunleavy misses 2-pt jump shot from 5 ft,38,35
201,2,2:54.0,Defensive rebound by K. Faried,,38,35
202,2,2:51.0,W. Chandler makes 2-pt dunk at rim (assist by T. Lawson),,40,35
203,2,2:35.0,,D. Rose misses 2-pt jump shot from 16 ft,40,35
204,2,2:34.0,Defensive rebound by T. Mozgov,,40,35
205,2,2:29.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),,43,35
206,2,2:22.0,,Chicago full timeout,43,35
207,2,2:09.0,,P. Gasol misses 2-pt hook shot from 8 ft,43,35
208,2,2:08.0,,Offensive rebound by J. Noah,43,35
209,2,2:08.0,,J. Noah makes 2-pt tip-in from 2 ft,43,37
210,2,1:45.0,Shooting foul by M. Dunleavy (drawn by A. Afflalo),,43,37
211,2,1:45.0,A. Afflalo makes free throw 1 of 2,,44,37
212,2,1:45.0,A. Afflalo makes free throw 2 of 2,,45,37
213,2,1:35.0,,J. Butler makes 2-pt jump shot from 17 ft (assist by D. Rose),45,39
214,2,1:23.0,T. Lawson makes 3-pt jump shot from 24 ft,,48,39
215,2,1:08.0,,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),48,41
216,2,1:08.0,,Shooting foul by T. Mozgov (drawn by J. Butler),48,41
217,2,1:08.0,,J. Butler makes free throw 1 of 1,48,42
218,2,0:54.0,Shooting foul by M. Dunleavy (drawn by T. Mozgov),,48,42
219,2,0:54.0,T. Mozgov makes free throw 1 of 2,,49,42
220,2,0:54.0,,K. Hinrich enters the game for M. Dunleavy,49,42
221,2,0:54.0,T. Mozgov makes free throw 2 of 2,,50,42
222,2,0:40.0,,Turnover by P. Gasol (lost ball),50,42
223,2,0:40.0,J. Nurkić enters the game for T. Mozgov,,50,42
224,2,0:33.0,T. Lawson makes 2-pt jump shot from 14 ft,,52,42
225,2,0:20.0,,D. Rose misses 2-pt jump shot from 19 ft,52,42
226,2,0:19.0,Defensive rebound by J. Nurkić,,52,42
227,2,0:05.0,Personal foul by J. Butler (drawn by T. Lawson),,52,42
228,2,0:05.0,T. Lawson misses free throw 1 of 2,,52,42
229,2,0:05.0,Offensive rebound by Team,,52,42
230,2,0:05.0,G. Harris enters the game for J. Nurkić,,52,42
231,2,0:05.0,T. Lawson makes free throw 2 of 2,,53,42
232,2,0:00.0,,D. Rose misses 2-pt layup from 1 ft,53,42
233,2,0:00.0,,Offensive rebound by Team,53,42
234,3,11:46.0,T. Lawson makes 2-pt jump shot from 9 ft,,55,42
235,3,11:27.0,,D. Rose misses 2-pt jump shot from 19 ft,55,42
236,3,11:26.0,Defensive rebound by W. Chandler,,55,42
237,3,11:17.0,Offensive foul by W. Chandler (drawn by J. Butler),,55,42
238,3,11:17.0,Turnover by W. Chandler (offensive foul),,55,42
239,3,11:02.0,,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),55,44
240,3,10:45.0,K. Faried misses 2-pt layup from 1 ft (block by J. Noah),,55,44
241,3,10:44.0,Offensive rebound by K. Faried,,55,44
242,3,10:44.0,Shooting foul by J. Noah (drawn by K. Faried),,55,44
243,3,10:44.0,K. Faried makes free throw 1 of 2,,56,44
244,3,10:44.0,K. Faried makes free throw 2 of 2,,57,44
245,3,10:32.0,,Personal foul by T. Mozgov (drawn by J. Noah),57,44
246,3,10:22.0,,Shooting foul by T. Mozgov (drawn by P. Gasol),57,44
247,3,10:22.0,,P. Gasol makes free throw 1 of 2,57,45
248,3,10:22.0,J. Nurkić enters the game for T. Mozgov,,57,45
249,3,10:22.0,,P. Gasol makes free throw 2 of 2,57,46
250,3,10:08.0,T. Lawson misses 2-pt jump shot from 13 ft,,57,46
251,3,10:07.0,,Defensive rebound by P. Gasol,57,46
252,3,10:02.0,,D. Rose makes 2-pt layup at rim,57,48
253,3,9:44.0,Shooting foul by D. Rose (drawn by J. Nurkić),,57,48
254,3,9:44.0,J. Nurkić makes free throw 1 of 2,,58,48
255,3,9:44.0,J. Nurkić misses free throw 2 of 2,,58,48
256,3,9:43.0,,Defensive rebound by J. Noah,58,48
257,3,9:32.0,,D. Rose makes 2-pt layup from 1 ft,58,50
258,3,9:12.0,T. Lawson misses 2-pt layup from 1 ft (block by P. Gasol),,58,50
259,3,9:10.0,,Defensive rebound by J. Butler,58,50
260,3,9:09.0,,Personal foul by W. Chandler (drawn by J. Butler),58,50
261,3,9:01.0,,D. Rose misses 2-pt jump shot from 16 ft,58,50
262,3,9:00.0,Defensive rebound by T. Lawson,,58,50
263,3,8:56.0,T. Lawson makes 2-pt jump shot from 16 ft,,60,50
264,3,8:41.0,,P. Gasol misses 2-pt layup from 2 ft (block by J. Nurkić),60,50
265,3,8:39.0,Defensive rebound by J. Nurkić,,60,50
266,3,8:28.0,J. Nurkić makes 2-pt hook shot from 2 ft (assist by T. Lawson),,62,50
267,3,8:10.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),62,53
268,3,7:47.0,W. Chandler misses 2-pt jump shot from 2 ft,,62,53
269,3,7:46.0,Offensive rebound by W. Chandler,,62,53
270,3,7:46.0,W. Chandler makes 2-pt layup from 2 ft,,64,53
271,3,7:42.0,,Chicago full timeout,64,53
272,3,7:42.0,,K. Hinrich enters the game for M. Dunleavy,64,53
273,3,7:17.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by P. Gasol),64,55
274,3,7:01.0,Turnover by T. Lawson (bad pass; steal by J. Butler),,64,55
275,3,6:44.0,,D. Rose misses 3-pt jump shot from 22 ft,64,55
276,3,6:43.0,Defensive rebound by T. Lawson,,64,55
277,3,6:37.0,W. Chandler makes 2-pt layup from 3 ft (assist by T. Lawson),,66,55
278,3,6:29.0,,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),66,57
279,3,6:06.0,J. Nurkić misses 2-pt jump shot from 3 ft (block by D. Rose),,66,57
280,3,6:06.0,Offensive rebound by Team,,66,57
281,3,6:03.0,J. Nurkić misses 3-pt jump shot from 26 ft,,66,57
282,3,6:01.0,,Defensive rebound by D. Rose,66,57
283,3,5:57.0,,D. Rose misses 2-pt layup from 2 ft,66,57
284,3,5:56.0,,Offensive rebound by P. Gasol,66,57
285,3,5:56.0,,P. Gasol makes 2-pt tip-in from 1 ft,66,59
286,3,5:56.0,Denver full timeout,,66,59
287,3,5:41.0,K. Faried misses 2-pt layup from 1 ft,,66,59
288,3,5:40.0,,Defensive rebound by J. Noah,66,59
289,3,5:22.0,,D. Rose misses 2-pt layup from 2 ft,66,59
290,3,5:22.0,Defensive rebound by K. Faried,,66,59
291,3,5:22.0,Personal foul by J. Noah (drawn by K. Faried),,66,59
292,3,5:12.0,J. Nurkić misses 2-pt layup from 1 ft,,66,59
293,3,5:11.0,Offensive rebound by K. Faried,,66,59
294,3,5:11.0,K. Faried makes 2-pt dunk at rim,,68,59
295,3,4:48.0,Violation by J. Nurkić (def goaltending),,68,59
296,3,4:48.0,,K. Hinrich makes 2-pt layup from 2 ft,68,61
297,3,4:34.0,T. Lawson misses 2-pt jump shot from 15 ft,,68,61
298,3,4:33.0,,Defensive rebound by P. Gasol,68,61
299,3,4:24.0,,P. Gasol misses 2-pt hook shot from 3 ft,68,61
300,3,4:23.0,Defensive rebound by A. Afflalo,,68,61
301,3,4:22.0,Turnover by A. Afflalo (discontinued dribble),,68,61
302,3,4:22.0,J. Hickson enters the game for K. Faried,,68,61
303,3,4:22.0,,T. Gibson enters the game for J. Noah,68,61
304,3,4:06.0,,T. Gibson makes 2-pt layup from 3 ft (assist by J. Butler),68,63
305,3,3:51.0,T. Lawson makes 2-pt jump shot from 17 ft (assist by J. Nurkić),,70,63
306,3,3:31.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),70,65
307,3,3:20.0,J. Hickson misses 2-pt layup from 3 ft (block by P. Gasol),,70,65
308,3,3:19.0,Offensive rebound by J. Hickson,,70,65
309,3,3:18.0,J. Hickson misses 2-pt layup from 2 ft (block by P. Gasol),,70,65
310,3,3:15.0,,Defensive rebound by P. Gasol,70,65
311,3,3:07.0,,Shooting foul by W. Chandler (drawn by J. Butler),70,65
312,3,3:07.0,,J. Butler makes free throw 1 of 2,70,66
313,3,3:07.0,G. Harris enters the game for W. Chandler,,70,66
314,3,3:07.0,N. Robinson enters the game for A. Afflalo,,70,66
315,3,3:07.0,,J. Butler makes free throw 2 of 2,70,67
316,3,2:55.0,Personal foul by P. Gasol (drawn by J. Nurkić),,70,67
317,3,2:39.0,G. Harris misses 3-pt jump shot from 23 ft,,70,67
318,3,2:38.0,Offensive rebound by J. Nurkić,,70,67
319,3,2:38.0,J. Nurkić misses 2-pt tip-in from 1 ft,,70,67
320,3,2:36.0,Offensive rebound by J. Nurkić,,70,67
321,3,2:36.0,Shooting foul by T. Gibson (drawn by J. Nurkić),,70,67
322,3,2:36.0,J. Nurkić makes free throw 1 of 2,,71,67
323,3,2:36.0,,N. Mirotić enters the game for T. Gibson,71,67
324,3,2:36.0,,A. Brooks enters the game for D. Rose,71,67
325,3,2:36.0,J. Nurkić misses free throw 2 of 2,,71,67
326,3,2:34.0,,Defensive rebound by P. Gasol,71,67
327,3,2:23.0,,Personal foul by G. Harris (drawn by J. Butler),71,67
328,3,2:23.0,,J. Butler makes free throw 1 of 2,71,68
329,3,2:23.0,,J. Butler makes free throw 2 of 2,71,69
330,3,2:06.0,Shooting foul by N. Mirotić (drawn by J. Hickson),,71,69
331,3,2:06.0,J. Hickson makes free throw 1 of 2,,72,69
332,3,2:06.0,J. Hickson misses free throw 2 of 2,,72,69
333,3,2:04.0,,Defensive rebound by J. Butler,72,69
334,3,1:46.0,,P. Gasol misses 2-pt hook shot from 4 ft (block by J. Nurkić),72,69
335,3,1:45.0,Defensive rebound by T. Lawson,,72,69
336,3,1:42.0,T. Lawson misses 2-pt layup at rim,,72,69
337,3,1:41.0,,Defensive rebound by Team,72,69
338,3,1:41.0,Loose ball foul by N. Robinson (drawn by N. Mirotić),,72,69
339,3,1:41.0,,N. Mirotić makes free throw 1 of 2,72,70
340,3,1:41.0,,N. Mirotić misses free throw 2 of 2,72,70
341,3,1:39.0,Defensive rebound by J. Hickson,,72,70
342,3,1:17.0,J. Nurkić makes 2-pt layup from 2 ft (assist by N. Robinson),,74,70
343,3,1:05.0,,Personal foul by G. Harris (drawn by J. Butler),74,70
344,3,1:05.0,,J. Butler makes free throw 1 of 2,74,71
345,3,1:05.0,,J. Butler makes free throw 2 of 2,74,72
346,3,0:49.0,J. Hickson misses 2-pt layup from 2 ft (block by P. Gasol),,74,72
347,3,0:47.0,Offensive rebound by G. Harris,,74,72
348,3,0:43.0,J. Nurkić misses 2-pt jump shot from 9 ft (block by P. Gasol),,74,72
349,3,0:42.0,,Defensive rebound by A. Brooks,74,72
350,3,0:42.0,,Personal foul by J. Hickson (drawn by A. Brooks),74,72
351,3,0:42.0,,A. Brooks makes free throw 1 of 2,74,73
352,3,0:42.0,A. Afflalo enters the game for T. Lawson,,74,73
353,3,0:42.0,,A. Brooks makes free throw 2 of 2,74,74
354,3,0:34.0,Turnover by J. Nurkić (bad pass; steal by N. Mirotić),,74,74
355,3,0:16.0,,K. Hinrich makes 3-pt jump shot from 23 ft (assist by J. Butler),74,77
356,3,0:01.0,N. Robinson misses 2-pt jump shot from 16 ft,,74,77
357,3,0:00.0,,Defensive rebound by J. Butler,74,77
358,4,11:38.0,,P. Gasol makes 2-pt hook shot from 3 ft (assist by J. Butler),74,79
359,4,11:17.0,A. Afflalo makes 2-pt jump shot from 11 ft,,76,79
360,4,10:54.0,,N. Mirotić misses 3-pt jump shot from 25 ft,76,79
361,4,10:53.0,Defensive rebound by N. Robinson,,76,79
362,4,10:44.0,N. Robinson misses 2-pt jump shot from 19 ft,,76,79
363,4,10:42.0,,Defensive rebound by J. Butler,76,79
364,4,10:28.0,,A. Brooks misses 2-pt layup from 3 ft,76,79
365,4,10:27.0,Defensive rebound by J. Hickson,,76,79
366,4,10:24.0,Turnover by J. Hickson (lost ball; steal by A. Brooks),,76,79
367,4,10:16.0,,K. Hinrich makes 2-pt jump shot from 14 ft (assist by N. Mirotić),76,81
368,4,10:14.0,Denver full timeout,,76,81
369,4,10:14.0,T. Mozgov enters the game for J. Hickson,,76,81
370,4,10:04.0,G. Harris makes 2-pt jump shot from 6 ft (assist by N. Robinson),,78,81
371,4,9:43.0,,J. Butler misses 2-pt jump shot from 14 ft,78,81
372,4,9:42.0,,Offensive rebound by J. Butler,78,81
373,4,9:40.0,,J. Butler misses 2-pt layup from 2 ft,78,81
374,4,9:39.0,Defensive rebound by T. Mozgov,,78,81
375,4,9:31.0,N. Robinson misses 2-pt jump shot from 11 ft (block by P. Gasol),,78,81
376,4,9:31.0,Offensive rebound by Team,,78,81
377,4,9:26.0,K. Faried makes 2-pt dunk at rim (assist by G. Harris),,80,81
378,4,9:09.0,,Turnover by A. Brooks (bad pass; steal by A. Afflalo),80,81
379,4,9:05.0,A. Afflalo makes 2-pt layup at rim,,82,81
380,4,8:40.0,,N. Mirotić makes 2-pt hook shot from 3 ft (assist by P. Gasol),82,83
381,4,8:22.0,N. Robinson misses 2-pt layup from 2 ft,,82,83
382,4,8:19.0,Offensive rebound by K. Faried,,82,83
383,4,8:19.0,K. Faried makes 2-pt hook shot from 3 ft,,84,83
384,4,8:12.0,,Chicago full timeout,84,83
