,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MIAMI_ACTION,GOLDEN STATE_SCORE,MIAMI_SCORE
29,1,7:14.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by M. Chalmers),16,12
30,1,7:11.0,Turnover by A. Bogut (bad pass; steal by M. Chalmers),,16,12
31,1,7:10.0,,Personal foul by H. Barnes (drawn by M. Chalmers),16,12
32,1,7:10.0,,J. Ennis enters the game for M. Chalmers,16,12
33,1,6:51.0,,N. Cole misses 2-pt layup from 1 ft,16,12
34,1,6:50.0,Defensive rebound by A. Bogut,,16,12
35,1,6:39.0,S. Curry makes 3-pt jump shot from 24 ft,,19,12
36,1,6:17.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by J. Ennis),19,14
37,1,6:06.0,D. Green misses 2-pt layup from 1 ft (block by C. Bosh),,19,14
38,1,6:04.0,,Defensive rebound by N. Cole,19,14
39,1,5:58.0,,N. Cole misses 3-pt jump shot from 24 ft,19,14
40,1,5:57.0,,Offensive rebound by S. Williams,19,14
41,1,5:37.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by L. Deng),19,17
42,1,5:31.0,S. Curry misses 3-pt jump shot from 25 ft,,19,17
43,1,5:30.0,,Defensive rebound by C. Bosh,19,17
44,1,5:06.0,,C. Bosh misses 2-pt jump shot from 14 ft (block by A. Bogut),19,17
45,1,5:05.0,,Offensive rebound by C. Bosh,19,17
46,1,5:05.0,,Turnover by Team (shot clock),19,17
47,1,5:05.0,A. Iguodala enters the game for H. Barnes,,19,17
48,1,4:46.0,K. Thompson makes 2-pt jump shot from 13 ft,,21,17
49,1,4:32.0,,N. Cole makes 2-pt layup from 1 ft,21,19
50,1,4:20.0,D. Green misses 2-pt layup from 1 ft,,21,19
51,1,4:19.0,,Defensive rebound by N. Cole,21,19
52,1,4:13.0,,L. Deng makes 2-pt layup at rim,21,21
53,1,4:13.0,,Shooting foul by A. Iguodala (drawn by L. Deng),21,21
54,1,4:13.0,,S. Napier enters the game for N. Cole,21,21
55,1,4:13.0,,U. Haslem enters the game for C. Bosh,21,21
56,1,4:13.0,M. Speights enters the game for A. Bogut,,21,21
57,1,4:13.0,,L. Deng makes free throw 1 of 1,21,22
58,1,4:02.0,Shooting block foul by U. Haslem (drawn by D. Green),,21,22
59,1,4:02.0,D. Green misses free throw 1 of 2,,21,22
60,1,4:02.0,Offensive rebound by Team,,21,22
61,1,4:02.0,L. Barbosa enters the game for K. Thompson,,21,22
62,1,4:02.0,D. Green makes free throw 2 of 2,,22,22
63,1,3:51.0,,S. Napier misses 2-pt jump shot from 19 ft,22,22
64,1,3:50.0,Defensive rebound by A. Iguodala,,22,22
65,1,3:43.0,L. Barbosa misses 2-pt layup from 1 ft (block by J. Ennis),,22,22
66,1,3:42.0,,Defensive rebound by J. Ennis,22,22
67,1,3:26.0,,J. Ennis misses 2-pt jump shot from 21 ft,22,22
68,1,3:25.0,Defensive rebound by M. Speights,,22,22
69,1,3:19.0,Offensive foul by D. Green (drawn by S. Napier),,22,22
70,1,3:19.0,Turnover by D. Green (offensive foul),,22,22
71,1,3:19.0,,J. McRoberts enters the game for S. Williams,22,22
72,1,3:19.0,,M. Chalmers enters the game for L. Deng,22,22
73,1,2:58.0,,J. Ennis makes 2-pt layup from 1 ft,22,24
74,1,2:58.0,,Shooting foul by A. Iguodala (drawn by J. Ennis),22,24
75,1,2:58.0,Golden State full timeout,,22,24
76,1,2:58.0,H. Barnes enters the game for A. Iguodala,,22,24
77,1,2:58.0,,J. Ennis makes free throw 1 of 1,22,25
78,1,2:43.0,M. Speights misses 2-pt jump shot from 18 ft,,22,25
79,1,2:42.0,,Defensive rebound by J. Ennis,22,25
80,1,2:30.0,,M. Chalmers makes 2-pt jump shot from 7 ft,22,27
81,1,2:30.0,,Shooting foul by L. Barbosa (drawn by M. Chalmers),22,27
82,1,2:30.0,,M. Chalmers makes free throw 1 of 1,22,28
83,1,2:22.0,Shooting block foul by U. Haslem (drawn by L. Barbosa),,22,28
84,1,2:22.0,L. Barbosa misses free throw 1 of 2,,22,28
85,1,2:22.0,Offensive rebound by Team,,22,28
86,1,2:22.0,L. Barbosa misses free throw 2 of 2,,22,28
87,1,2:21.0,,Defensive rebound by J. Ennis,22,28
88,1,1:58.0,,J. McRoberts misses 2-pt jump shot from 20 ft (block by D. Green),22,28
89,1,1:57.0,,Offensive rebound by M. Chalmers,22,28
90,1,1:56.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by J. Ennis),22,31
91,1,1:50.0,Personal foul by S. Napier (drawn by S. Curry),,22,31
92,1,1:47.0,Personal foul by M. Chalmers (drawn by D. Green),,22,31
93,1,1:47.0,D. Green misses free throw 1 of 2,,22,31
94,1,1:47.0,Offensive rebound by Team,,22,31
95,1,1:47.0,D. Green misses free throw 2 of 2,,22,31
96,1,1:46.0,,Defensive rebound by U. Haslem,22,31
97,1,1:32.0,,Turnover by S. Napier (bad pass; steal by L. Barbosa),22,31
98,1,1:27.0,H. Barnes makes 2-pt dunk at rim (assist by D. Green),,24,31
99,1,1:13.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by J. McRoberts),24,33
100,1,1:02.0,S. Curry misses 2-pt jump shot from 13 ft,,24,33
101,1,1:01.0,Offensive rebound by M. Speights,,24,33
102,1,1:00.0,M. Speights makes 2-pt tip-in at rim,,26,33
103,1,0:42.0,,Miami full timeout,26,33
104,1,0:39.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by J. Ennis),26,36
105,1,0:29.0,S. Curry makes 2-pt layup from 3 ft,,28,36
106,1,0:07.0,,M. Chalmers misses 3-pt jump shot from 23 ft,28,36
107,1,0:06.0,Defensive rebound by L. Barbosa,,28,36
108,1,0:02.0,H. Barnes misses 2-pt layup from 2 ft,,28,36
109,1,0:01.0,Offensive rebound by L. Barbosa,,28,36
110,1,0:00.0,L. Barbosa makes 2-pt layup from 1 ft,,30,36
111,2,11:33.0,S. Livingston makes 2-pt jump shot from 14 ft,,32,36
112,2,11:10.0,,S. Napier makes 2-pt jump shot from 11 ft,32,38
113,2,10:49.0,H. Barnes misses 2-pt jump shot from 18 ft,,32,38
114,2,10:48.0,,Defensive rebound by U. Haslem,32,38
115,2,10:24.0,,J. Ennis misses 2-pt jump shot from 18 ft (block by K. Thompson),32,38
116,2,10:23.0,Defensive rebound by A. Bogut,,32,38
117,2,10:08.0,H. Barnes makes 2-pt jump shot from 20 ft,,34,38
118,2,9:50.0,,U. Haslem misses 2-pt jump shot from 19 ft,34,38
119,2,9:49.0,Defensive rebound by H. Barnes,,34,38
120,2,9:37.0,H. Barnes misses 3-pt jump shot from 24 ft,,34,38
121,2,9:36.0,,Defensive rebound by U. Haslem,34,38
122,2,9:28.0,,J. Ennis misses 2-pt layup from 2 ft (block by A. Bogut),34,38
123,2,9:27.0,Defensive rebound by H. Barnes,,34,38
124,2,9:20.0,Turnover by K. Thompson (lost ball; steal by J. Ennis),,34,38
125,2,9:15.0,,U. Haslem makes 2-pt dunk at rim (assist by J. Ennis),34,40
126,2,8:56.0,B. Rush misses 3-pt jump shot from 24 ft,,34,40
127,2,8:55.0,,Defensive rebound by U. Haslem,34,40
128,2,8:43.0,,Shooting foul by H. Barnes (drawn by M. Chalmers),34,40
129,2,8:43.0,Official timeout,,34,40
130,2,8:43.0,,C. Bosh enters the game for J. Ennis,34,40
131,2,8:43.0,,L. Deng enters the game for U. Haslem,34,40
132,2,8:43.0,,M. Chalmers makes free throw 1 of 2,34,41
133,2,8:43.0,,M. Chalmers misses free throw 2 of 2,34,41
134,2,8:42.0,Defensive rebound by A. Bogut,,34,41
135,2,8:27.0,A. Bogut misses 2-pt layup at rim,,34,41
136,2,8:26.0,,Defensive rebound by S. Napier,34,41
137,2,8:15.0,,J. McRoberts makes 2-pt layup from 1 ft,34,43
138,2,7:59.0,H. Barnes makes 2-pt layup from 1 ft,,36,43
139,2,7:35.0,,L. Deng misses 3-pt jump shot from 22 ft,36,43
140,2,7:34.0,,Offensive rebound by C. Bosh,36,43
141,2,7:33.0,,Shooting foul by K. Thompson (drawn by C. Bosh),36,43
142,2,7:33.0,,C. Bosh makes free throw 1 of 2,36,44
143,2,7:33.0,A. Iguodala enters the game for H. Barnes,,36,44
144,2,7:33.0,,N. Cole enters the game for M. Chalmers,36,44
145,2,7:33.0,,C. Bosh makes free throw 2 of 2,36,45
146,2,7:16.0,K. Thompson misses 2-pt jump shot from 22 ft,,36,45
147,2,7:15.0,,Defensive rebound by J. McRoberts,36,45
148,2,6:54.0,,S. Napier makes 3-pt jump shot from 23 ft,36,48
149,2,6:50.0,Golden State full timeout,,36,48
150,2,6:50.0,D. Green enters the game for B. Rush,,36,48
151,2,6:50.0,S. Curry enters the game for S. Livingston,,36,48
152,2,6:41.0,K. Thompson misses 3-pt jump shot from 25 ft,,36,48
153,2,6:40.0,,Defensive rebound by J. McRoberts,36,48
154,2,6:32.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by J. McRoberts),36,51
155,2,6:21.0,Shooting foul by S. Napier (drawn by S. Curry),,36,51
156,2,6:21.0,S. Curry makes free throw 1 of 2,,37,51
157,2,6:21.0,S. Curry makes free throw 2 of 2,,38,51
158,2,6:06.0,,Def 3 sec tech foul by D. Green,38,51
159,2,6:06.0,,C. Bosh makes technical free throw,38,52
160,2,5:57.0,,L. Deng makes 2-pt hook shot from 8 ft,38,54
161,2,5:50.0,Personal foul by J. McRoberts (drawn by S. Curry),,38,54
162,2,5:50.0,,S. Williams enters the game for J. McRoberts,38,54
163,2,5:44.0,Personal foul by N. Cole (drawn by A. Iguodala),,38,54
164,2,5:33.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),,41,54
165,2,5:07.0,,C. Bosh misses 2-pt jump shot from 20 ft,41,54
166,2,5:06.0,Defensive rebound by S. Curry,,41,54
167,2,4:59.0,S. Curry makes 3-pt jump shot from 24 ft,,44,54
168,2,4:58.0,,Miami full timeout,44,54
169,2,4:58.0,,M. Chalmers enters the game for S. Napier,44,54
170,2,4:40.0,,Personal foul by S. Curry (drawn by L. Deng),44,54
171,2,4:27.0,,C. Bosh misses 2-pt jump shot from 19 ft,44,54
172,2,4:26.0,,Offensive rebound by Team,44,54
173,2,4:26.0,,Turnover by Team (shot clock),44,54
174,2,4:15.0,S. Curry makes 2-pt layup from 2 ft,,46,54
175,2,3:58.0,,M. Chalmers misses 2-pt layup from 1 ft,46,54
176,2,3:57.0,Defensive rebound by S. Curry,,46,54
177,2,3:50.0,Turnover by K. Thompson (bad pass; steal by M. Chalmers),,46,54
178,2,3:46.0,,L. Deng makes 2-pt layup from 1 ft (assist by M. Chalmers),46,56
179,2,3:36.0,Shooting foul by S. Williams (drawn by K. Thompson),,46,56
180,2,3:36.0,K. Thompson misses free throw 1 of 2,,46,56
181,2,3:36.0,Offensive rebound by Team,,46,56
182,2,3:36.0,M. Speights enters the game for A. Bogut,,46,56
183,2,3:36.0,K. Thompson makes free throw 2 of 2,,47,56
184,2,3:21.0,,N. Cole misses 2-pt layup from 2 ft (block by S. Curry),47,56
185,2,3:20.0,Defensive rebound by M. Speights,,47,56
186,2,3:09.0,M. Speights makes 2-pt layup at rim (assist by K. Thompson),,49,56
187,2,2:54.0,,C. Bosh makes 2-pt layup from 1 ft,49,58
188,2,2:40.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),,52,58
189,2,2:20.0,,L. Deng misses 2-pt jump shot from 19 ft,52,58
190,2,2:19.0,Defensive rebound by S. Curry,,52,58
191,2,2:12.0,S. Curry misses 2-pt jump shot from 21 ft,,52,58
192,2,2:11.0,,Defensive rebound by C. Bosh,52,58
193,2,1:59.0,,Shooting foul by K. Thompson (drawn by N. Cole),52,58
194,2,1:59.0,,N. Cole makes free throw 1 of 2,52,59
195,2,1:59.0,,N. Cole makes free throw 2 of 2,52,60
196,2,1:44.0,K. Thompson makes 2-pt jump shot from 19 ft,,54,60
197,2,1:34.0,,Offensive foul by S. Williams (drawn by M. Speights),54,60
198,2,1:34.0,,Turnover by S. Williams (offensive foul),54,60
199,2,1:23.0,S. Curry makes 3-pt jump shot from 24 ft,,57,60
200,2,1:10.0,Violation by K. Thompson (kicked ball),,57,60
201,2,1:10.0,,J. McRoberts enters the game for S. Williams,57,60
202,2,1:10.0,S. Livingston enters the game for S. Curry,,57,60
203,2,1:02.0,,C. Bosh makes 2-pt layup from 1 ft,57,62
204,2,0:45.0,K. Thompson makes 2-pt jump shot from 12 ft,,59,62
205,2,0:26.0,Violation by D. Green (kicked ball),,59,62
206,2,0:12.0,,M. Chalmers misses 2-pt jump shot from 9 ft,59,62
207,2,0:11.0,Defensive rebound by D. Green,,59,62
208,2,0:10.0,Personal foul by J. McRoberts (drawn by D. Green),,59,62
209,2,0:10.0,D. Green makes free throw 1 of 2,,60,62
210,2,0:10.0,J. Holiday enters the game for K. Thompson,,60,62
211,2,0:10.0,B. Rush enters the game for A. Iguodala,,60,62
212,2,0:10.0,D. Green makes free throw 2 of 2,,61,62
213,2,0:02.0,,L. Deng misses 2-pt layup at rim (block by B. Rush),61,62
214,2,0:01.0,Defensive rebound by M. Speights,,61,62
215,3,11:43.0,K. Thompson misses 2-pt jump shot from 18 ft,,61,62
216,3,11:42.0,,Defensive rebound by C. Bosh,61,62
217,3,11:26.0,,N. Cole misses 3-pt jump shot from 25 ft,61,62
218,3,11:25.0,Defensive rebound by K. Thompson,,61,62
219,3,11:15.0,D. Green makes 2-pt jump shot from 20 ft (assist by K. Thompson),,63,62
220,3,10:54.0,,M. Chalmers misses 2-pt jump shot from 7 ft,63,62
221,3,10:53.0,Defensive rebound by D. Green,,63,62
222,3,10:45.0,K. Thompson misses 3-pt jump shot from 23 ft (block by M. Chalmers),,63,62
223,3,10:44.0,,Defensive rebound by C. Bosh,63,62
224,3,10:33.0,,Personal foul by K. Thompson (drawn by M. Chalmers),63,62
225,3,10:33.0,A. Bogut enters the game for M. Speights,,63,62
226,3,10:21.0,,C. Bosh misses 2-pt jump shot from 18 ft,63,62
227,3,10:20.0,Defensive rebound by D. Green,,63,62
228,3,10:04.0,K. Thompson misses 2-pt layup from 2 ft,,63,62
229,3,10:03.0,,Defensive rebound by C. Bosh,63,62
230,3,9:43.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by M. Chalmers),63,65
231,3,9:36.0,Personal foul by S. Williams (drawn by S. Curry),,63,65
232,3,9:29.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,65,65
233,3,9:07.0,,C. Bosh makes 2-pt jump shot from 12 ft,65,67
234,3,8:58.0,Turnover by S. Curry (bad pass; steal by L. Deng),,65,67
235,3,8:52.0,,N. Cole misses 3-pt jump shot from 25 ft,65,67
236,3,8:51.0,Defensive rebound by A. Bogut,,65,67
237,3,8:31.0,K. Thompson makes 2-pt layup from 1 ft,,67,67
238,3,8:11.0,,N. Cole misses 2-pt layup from 1 ft,67,67
239,3,8:10.0,Defensive rebound by A. Bogut,,67,67
240,3,8:01.0,K. Thompson makes 2-pt layup from 1 ft,,69,67
241,3,7:39.0,,C. Bosh makes 2-pt jump shot from 17 ft,69,69
242,3,7:30.0,S. Curry makes 3-pt jump shot from 25 ft,,72,69
243,3,7:30.0,,Miami full timeout,72,69
244,3,7:30.0,A. Iguodala enters the game for K. Thompson,,72,69
245,3,7:06.0,,S. Williams misses 2-pt layup from 2 ft,72,69
246,3,7:05.0,,Offensive rebound by S. Williams,72,69
247,3,7:04.0,,S. Williams makes 2-pt tip-in at rim,72,71
248,3,6:47.0,S. Curry makes 3-pt jump shot from 24 ft (assist by H. Barnes),,75,71
249,3,6:29.0,,Personal foul by D. Green (drawn by C. Bosh),75,71
250,3,6:29.0,,J. Ennis enters the game for M. Chalmers,75,71
251,3,6:17.0,,L. Deng misses 2-pt jump shot from 19 ft,75,71
252,3,6:16.0,Defensive rebound by H. Barnes,,75,71
253,3,6:09.0,S. Curry misses 2-pt layup at rim (block by J. Ennis),,75,71
254,3,6:08.0,,Defensive rebound by L. Deng,75,71
255,3,6:05.0,,Turnover by C. Bosh (traveling),75,71
256,3,6:05.0,,S. Napier enters the game for N. Cole,75,71
257,3,5:55.0,Personal foul by J. Ennis (drawn by S. Curry),,75,71
258,3,5:44.0,D. Green misses 3-pt jump shot from 23 ft,,75,71
259,3,5:43.0,,Defensive rebound by J. Ennis,75,71
260,3,5:33.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by S. Napier),75,74
261,3,5:12.0,A. Bogut makes 2-pt hook shot from 9 ft,,77,74
262,3,4:46.0,,Personal foul by A. Iguodala (drawn by J. Ennis),77,74
263,3,4:32.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by C. Bosh),77,77
264,3,4:32.0,,Violation by Team (delay of game),77,77
265,3,4:16.0,A. Iguodala makes 2-pt jump shot from 15 ft,,79,77
266,3,3:51.0,,C. Bosh misses 3-pt jump shot from 24 ft,79,77
267,3,3:50.0,,Offensive rebound by J. Ennis,79,77
268,3,3:50.0,,Shooting foul by D. Green (drawn by J. Ennis),79,77
269,3,3:50.0,,J. Ennis makes free throw 1 of 2,79,78
270,3,3:50.0,B. Rush enters the game for H. Barnes,,79,78
271,3,3:50.0,,J. McRoberts enters the game for S. Williams,79,78
272,3,3:50.0,,U. Haslem enters the game for C. Bosh,79,78
273,3,3:50.0,,M. Chalmers enters the game for L. Deng,79,78
274,3,3:50.0,,J. Ennis misses free throw 2 of 2,79,78
275,3,3:49.0,Defensive rebound by A. Bogut,,79,78
276,3,3:36.0,S. Curry misses 3-pt jump shot from 24 ft,,79,78
277,3,3:35.0,,Defensive rebound by M. Chalmers,79,78
278,3,3:27.0,,Shooting foul by A. Iguodala (drawn by J. Ennis),79,78
279,3,3:27.0,,J. Ennis makes free throw 1 of 2,79,79
280,3,3:27.0,M. Speights enters the game for A. Bogut,,79,79
281,3,3:27.0,H. Barnes enters the game for A. Iguodala,,79,79
282,3,3:27.0,,J. Ennis makes free throw 2 of 2,79,80
283,3,3:18.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Curry),,81,80
284,3,2:58.0,,M. Chalmers misses 2-pt jump shot from 4 ft,81,80
285,3,2:57.0,Defensive rebound by D. Green,,81,80
286,3,2:52.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,83,80
287,3,2:26.0,,U. Haslem misses 2-pt jump shot from 16 ft,83,80
288,3,2:25.0,Defensive rebound by M. Speights,,83,80
289,3,2:19.0,S. Curry makes 3-pt jump shot from 25 ft (assist by M. Speights),,86,80
290,3,1:46.0,,S. Napier misses 2-pt jump shot from 18 ft,86,80
291,3,1:45.0,,Offensive rebound by S. Napier,86,80
292,3,1:42.0,,M. Chalmers misses 3-pt jump shot from 24 ft,86,80
293,3,1:41.0,,Offensive rebound by Team,86,80
294,3,1:41.0,Loose ball foul by M. Speights (drawn by J. McRoberts),,86,80
295,3,1:41.0,Golden State full timeout,,86,80
296,3,1:41.0,K. Thompson enters the game for D. Green,,86,80
297,3,1:41.0,,J. McRoberts makes free throw 1 of 2,86,81
298,3,1:41.0,,J. McRoberts makes free throw 2 of 2,86,82
299,3,1:26.0,S. Curry misses 3-pt jump shot from 24 ft,,86,82
300,3,1:26.0,Offensive rebound by Team,,86,82
301,3,1:26.0,,Loose ball foul by J. Ennis (drawn by H. Barnes),86,82
302,3,1:19.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,88,82
303,3,1:04.0,,Turnover by S. Napier (bad pass; steal by S. Curry),88,82
304,3,0:58.0,Shooting foul by S. Napier (drawn by S. Curry),,88,82
305,3,0:58.0,S. Curry makes free throw 1 of 2,,89,82
306,3,0:58.0,S. Curry misses free throw 2 of 2,,89,82
307,3,0:58.0,,Defensive rebound by J. Ennis,89,82
308,3,0:45.0,,U. Haslem misses 2-pt jump shot from 5 ft (block by B. Rush),89,82
309,3,0:44.0,,Offensive rebound by U. Haslem,89,82
310,3,0:42.0,,U. Haslem makes 2-pt jump shot from 3 ft,89,84
311,3,0:34.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Curry),,91,84
312,3,0:21.0,,M. Chalmers misses 2-pt layup from 1 ft,91,84
313,3,0:19.0,Defensive rebound by S. Curry,,91,84
314,3,0:05.0,Turnover by S. Curry (bad pass; steal by M. Chalmers),,91,84
315,3,0:02.0,,S. Napier makes 2-pt layup from 1 ft (assist by M. Chalmers),91,86
316,3,0:01.0,Turnover by M. Speights (traveling),,91,86
317,3,0:01.0,S. Livingston enters the game for K. Thompson,,91,86
318,3,0:01.0,J. Holiday enters the game for H. Barnes,,91,86
319,3,0:00.0,,S. Napier misses 3-pt jump shot from 23 ft,91,86
320,3,0:00.0,,Offensive rebound by Team,91,86
321,4,11:41.0,,C. Bosh makes 2-pt jump shot from 14 ft,91,88
322,4,11:17.0,,Violation by C. Bosh (def goaltending),91,88
323,4,11:17.0,S. Livingston makes 2-pt hook shot from 3 ft (assist by K. Thompson),,93,88
324,4,10:56.0,,C. Bosh makes 2-pt jump shot from 10 ft,93,90
325,4,10:41.0,Personal foul by M. Chalmers (drawn by M. Speights),,93,90
326,4,10:26.0,S. Livingston misses 2-pt jump shot from 11 ft,,93,90
327,4,10:25.0,,Defensive rebound by J. McRoberts,93,90
328,4,10:14.0,,J. Ennis misses 2-pt layup from 2 ft (block by B. Rush),93,90
329,4,10:13.0,Defensive rebound by H. Barnes,,93,90
330,4,10:12.0,Personal foul by J. Ennis (drawn by H. Barnes),,93,90
331,4,9:54.0,H. Barnes misses 3-pt jump shot from 25 ft,,93,90
332,4,9:53.0,,Defensive rebound by Team,93,90
333,4,9:53.0,Loose ball foul by M. Speights (drawn by M. Chalmers),,93,90
334,4,9:53.0,A. Bogut enters the game for M. Speights,,93,90
335,4,9:36.0,,C. Bosh misses 2-pt jump shot from 18 ft,93,90
336,4,9:34.0,,Offensive rebound by J. Ennis,93,90
337,4,9:33.0,,J. Ennis misses 2-pt layup from 1 ft,93,90
338,4,9:32.0,,Offensive rebound by J. Ennis,93,90
339,4,9:31.0,,J. Ennis misses 2-pt tip-in from 1 ft,93,90
340,4,9:30.0,Defensive rebound by B. Rush,,93,90
341,4,9:15.0,K. Thompson misses 3-pt jump shot from 24 ft,,93,90
342,4,9:14.0,,Defensive rebound by S. Napier,93,90
343,4,9:11.0,,J. Ennis makes 2-pt dunk at rim (assist by S. Napier),93,92
344,4,9:00.0,Golden State full timeout,,93,92
345,4,9:00.0,,N. Cole enters the game for M. Chalmers,93,92
346,4,9:00.0,A. Iguodala enters the game for B. Rush,,93,92
347,4,8:52.0,K. Thompson misses 2-pt jump shot from 15 ft,,93,92
348,4,8:51.0,,Defensive rebound by J. McRoberts,93,92
349,4,8:28.0,,C. Bosh misses 2-pt jump shot from 14 ft,93,92
350,4,8:27.0,Defensive rebound by H. Barnes,,93,92
351,4,8:05.0,A. Iguodala misses 3-pt jump shot from 24 ft,,93,92
352,4,8:04.0,Offensive rebound by K. Thompson,,93,92
353,4,8:00.0,K. Thompson misses 3-pt jump shot from 24 ft,,93,92
354,4,7:59.0,Offensive rebound by H. Barnes,,93,92
355,4,7:37.0,Turnover by Team (shot clock),,93,92
356,4,7:25.0,,Shooting foul by S. Livingston (drawn by S. Napier),93,92
357,4,7:25.0,,S. Napier makes free throw 1 of 3,93,93
358,4,7:25.0,,S. Napier makes free throw 2 of 3,93,94
359,4,7:25.0,,M. Chalmers enters the game for J. Ennis,93,94
360,4,7:25.0,,U. Haslem enters the game for C. Bosh,93,94
361,4,7:25.0,D. Green enters the game for H. Barnes,,93,94
362,4,7:25.0,S. Curry enters the game for S. Livingston,,93,94
363,4,7:25.0,,S. Napier makes free throw 3 of 3,93,95
364,4,7:08.0,Turnover by A. Bogut (bad pass; steal by N. Cole),,93,95
365,4,6:53.0,,Shooting foul by A. Bogut (drawn by J. McRoberts),93,95
366,4,6:53.0,,J. McRoberts misses free throw 1 of 2,93,95
367,4,6:53.0,,Offensive rebound by Team,93,95
368,4,6:53.0,,J. McRoberts misses free throw 2 of 2,93,95
369,4,6:52.0,Defensive rebound by D. Green,,93,95
370,4,6:45.0,Shooting foul by S. Napier (drawn by D. Green),,93,95
371,4,6:45.0,D. Green makes free throw 1 of 2,,94,95
372,4,6:45.0,D. Green makes free throw 2 of 2,,95,95
373,4,6:38.0,,Personal foul by D. Green (drawn by J. McRoberts),95,95
374,4,6:27.0,,N. Cole misses 3-pt jump shot from 24 ft,95,95
375,4,6:26.0,,Offensive rebound by U. Haslem,95,95
376,4,6:25.0,,U. Haslem misses 2-pt tip-in at rim,95,95
377,4,6:24.0,Defensive rebound by A. Bogut,,95,95
378,4,6:11.0,,Offensive charge foul by K. Thompson (drawn by N. Cole),95,95
379,4,6:11.0,Turnover by K. Thompson (offensive foul),,95,95
380,4,6:11.0,,L. Deng enters the game for N. Cole,95,95
381,4,5:47.0,,M. Chalmers misses 3-pt jump shot from 27 ft,95,95
382,4,5:46.0,Defensive rebound by K. Thompson,,95,95
383,4,5:42.0,Offensive foul by A. Iguodala (drawn by M. Chalmers),,95,95
384,4,5:42.0,Turnover by A. Iguodala (offensive foul),,95,95
385,4,5:42.0,Official timeout,,95,95
386,4,5:42.0,H. Barnes enters the game for A. Iguodala,,95,95
387,4,5:42.0,,S. Williams enters the game for U. Haslem,95,95
388,4,5:42.0,,C. Bosh enters the game for J. McRoberts,95,95
389,4,5:24.0,,Turnover by S. Napier (bad pass),95,95
