,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
387,4,4:29.0,M. Beasley enters the game for L. Deng,,81,104
388,4,4:29.0,H. Walker enters the game for H. Whiteside,,81,104
389,4,4:29.0,Z. Dragić enters the game for M. Chalmers,,81,104
390,4,4:29.0,,J. Jones enters the game for L. James,81,104
391,4,4:29.0,,K. Perkins enters the game for T. Thompson,81,104
392,4,4:14.0,M. Beasley misses 2-pt jump shot from 14 ft,,81,104
393,4,4:12.0,,Defensive rebound by K. Irving,81,104
394,4,3:53.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,81,104
395,4,3:52.0,Defensive rebound by M. Beasley,,81,104
396,4,3:49.0,Shooting foul by J. Jones (drawn by J. Ennis),,81,104
397,4,3:49.0,J. Ennis makes free throw 1 of 2,,82,104
398,4,3:49.0,,J. Harris enters the game for K. Irving,82,104
399,4,3:49.0,J. Ennis makes free throw 2 of 2,,83,104
400,4,3:27.0,,Shooting foul by M. Beasley (drawn by K. Perkins),83,104
401,4,3:27.0,,K. Perkins makes 2-pt layup from 1 ft (assist by M. Dellavedova),83,106
402,4,3:27.0,,M. Miller enters the game for I. Shumpert,83,106
403,4,3:27.0,,K. Perkins misses free throw 1 of 1,83,106
404,4,3:26.0,Defensive rebound by M. Beasley,,83,106
405,4,3:16.0,M. Beasley misses 3-pt jump shot from 24 ft,,83,106
406,4,3:15.0,,Defensive rebound by K. Perkins,83,106
407,4,2:52.0,,K. Perkins makes 2-pt layup from 1 ft (assist by J. Harris),83,108
408,4,2:40.0,T. Johnson makes 2-pt jump shot from 11 ft,,85,108
409,4,2:23.0,,J. Harris misses 3-pt jump shot from 27 ft,85,108
410,4,2:22.0,Defensive rebound by J. Ennis,,85,108
411,4,2:15.0,T. Johnson misses 3-pt jump shot from 25 ft,,85,108
412,4,2:14.0,,Defensive rebound by J. Harris,85,108
413,4,1:55.0,,J. Jones misses 3-pt jump shot from 25 ft,85,108
414,4,1:54.0,Defensive rebound by H. Walker,,85,108
415,4,1:42.0,J. Ennis misses 3-pt jump shot from 26 ft,,85,108
416,4,1:41.0,Offensive rebound by J. Ennis,,85,108
417,4,1:40.0,J. Ennis makes 2-pt layup at rim,,87,108
418,4,1:40.0,Shooting foul by J. Jones (drawn by J. Ennis),,87,108
419,4,1:40.0,Official timeout,,87,108
420,4,1:40.0,J. Ennis makes free throw 1 of 1,,88,108
421,4,1:28.0,,Turnover by M. Dellavedova (bad pass; steal by H. Walker),88,108
422,4,1:19.0,Z. Dragić misses 2-pt jump shot from 16 ft,,88,108
423,4,1:17.0,,Defensive rebound by M. Miller,88,108
424,4,0:58.0,,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by M. Miller),88,111
425,4,0:42.0,Z. Dragić misses 3-pt jump shot from 25 ft,,88,111
426,4,0:41.0,,Defensive rebound by K. Perkins,88,111
427,4,0:23.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,88,114
