,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
35,1,6:46.0,Defensive rebound by S. Curry,,13,10
36,1,6:40.0,S. Curry makes 3-pt jump shot from 24 ft,,16,10
37,1,6:20.0,,J. Holiday misses 2-pt layup from 2 ft (block by F. Ezeli),16,10
38,1,6:19.0,,Offensive rebound by J. Holiday,16,10
39,1,6:18.0,,J. Holiday makes 2-pt layup from 1 ft,16,12
40,1,6:01.0,K. Thompson makes 2-pt jump shot from 3 ft,,18,12
41,1,5:48.0,,J. Holiday makes 2-pt jump shot from 13 ft,18,14
42,1,5:37.0,S. Curry makes 3-pt jump shot from 25 ft,,21,14
43,1,5:18.0,,T. Evans makes 2-pt jump shot from 17 ft,21,16
44,1,5:11.0,Turnover by S. Curry (lost ball),,21,16
45,1,5:11.0,M. Speights enters the game for F. Ezeli,,21,16
46,1,5:11.0,A. Iguodala enters the game for H. Barnes,,21,16
47,1,4:59.0,,D. Cunningham enters the game for Ö. Aşık,21,16
48,1,4:48.0,,Shooting foul by K. Thompson (drawn by T. Evans),21,16
49,1,4:48.0,,T. Evans misses free throw 1 of 2,21,16
50,1,4:48.0,,Offensive rebound by Team,21,16
51,1,4:48.0,S. Livingston enters the game for K. Thompson,,21,16
52,1,4:48.0,,A. Rivers enters the game for L. Babbitt,21,16
53,1,4:48.0,,T. Evans makes free throw 2 of 2,21,17
54,1,4:37.0,D. Green misses 3-pt jump shot from 25 ft,,21,17
55,1,4:36.0,,Defensive rebound by Team,21,17
56,1,4:24.0,,T. Evans makes 2-pt layup from 1 ft,21,19
57,1,4:06.0,Turnover by M. Speights (bad pass; steal by A. Rivers),,21,19
58,1,4:03.0,,A. Rivers makes 2-pt dunk at rim,21,21
59,1,3:51.0,Golden State full timeout,,21,21
60,1,3:43.0,Turnover by M. Speights (bad pass),,21,21
61,1,3:26.0,,Turnover by T. Evans (bad pass; steal by S. Curry),21,21
62,1,3:21.0,Turnover by S. Curry (bad pass; steal by J. Holiday),,21,21
63,1,3:15.0,,Shooting foul by M. Speights (drawn by D. Cunningham),21,21
64,1,3:15.0,,D. Cunningham misses free throw 1 of 2,21,21
65,1,3:15.0,,Offensive rebound by Team,21,21
66,1,3:15.0,,D. Cunningham makes free throw 2 of 2,21,22
67,1,2:57.0,Turnover by S. Livingston (lost ball; steal by R. Anderson),,21,22
68,1,2:55.0,,Turnover by J. Holiday (bad pass; steal by S. Livingston),21,22
69,1,2:51.0,S. Livingston misses 2-pt jump shot from 11 ft,,21,22
70,1,2:49.0,,Defensive rebound by R. Anderson,21,22
71,1,2:40.0,,Turnover by J. Holiday (lost ball; steal by M. Speights),21,22
72,1,2:26.0,A. Iguodala makes 2-pt layup from 1 ft,,23,22
73,1,2:05.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by A. Rivers),23,24
74,1,1:50.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Livingston),,26,24
75,1,1:42.0,,T. Evans makes 2-pt layup from 2 ft,26,26
76,1,1:20.0,D. Green misses 2-pt jump shot from 7 ft (block by D. Cunningham),,26,26
77,1,1:17.0,,Defensive rebound by R. Anderson,26,26
78,1,1:09.0,,R. Anderson makes 3-pt jump shot from 22 ft (assist by A. Rivers),26,29
79,1,1:04.0,Golden State full timeout,,26,29
80,1,1:04.0,L. Barbosa enters the game for S. Curry,,26,29
81,1,1:04.0,,J. Fredette enters the game for R. Anderson,26,29
82,1,1:04.0,,J. Withey enters the game for T. Evans,26,29
83,1,0:54.0,M. Speights misses 2-pt jump shot from 19 ft,,26,29
84,1,0:53.0,,Defensive rebound by A. Rivers,26,29
85,1,0:41.0,,J. Holiday misses 2-pt jump shot from 10 ft,26,29
86,1,0:39.0,Defensive rebound by A. Iguodala,,26,29
87,1,0:31.0,S. Livingston misses 2-pt jump shot from 14 ft,,26,29
88,1,0:30.0,,Defensive rebound by A. Rivers,26,29
89,1,0:16.0,,D. Cunningham makes 2-pt jump shot from 17 ft (assist by J. Withey),26,31
90,1,0:07.0,Personal foul by A. Rivers (drawn by S. Livingston),,26,31
91,1,0:07.0,,J. Salmons enters the game for J. Holiday,26,31
92,1,0:07.0,H. Barnes enters the game for D. Green,,26,31
93,1,0:01.0,Shooting foul by J. Withey (drawn by S. Livingston),,26,31
94,1,0:01.0,S. Livingston makes free throw 1 of 2,,27,31
95,1,0:01.0,S. Livingston makes free throw 2 of 2,,28,31
96,2,11:46.0,,J. Fredette misses 2-pt jump shot from 22 ft,28,31
97,2,11:44.0,Defensive rebound by H. Barnes,,28,31
98,2,11:30.0,Shooting foul by J. Withey (drawn by M. Speights),,28,31
99,2,11:30.0,M. Speights makes free throw 1 of 2,,29,31
100,2,11:30.0,M. Speights makes free throw 2 of 2,,30,31
101,2,11:07.0,,D. Cunningham makes 2-pt jump shot from 20 ft (assist by J. Fredette),30,33
102,2,10:53.0,H. Barnes misses 3-pt jump shot from 25 ft,,30,33
103,2,10:52.0,,Defensive rebound by D. Cunningham,30,33
104,2,10:41.0,,Personal foul by L. Barbosa (drawn by J. Fredette),30,33
105,2,10:29.0,,Offensive foul by D. Cunningham (drawn by H. Barnes),30,33
106,2,10:29.0,,Turnover by D. Cunningham (offensive foul),30,33
107,2,10:29.0,D. Green enters the game for H. Barnes,,30,33
108,2,10:11.0,Shooting block foul by D. Cunningham (drawn by L. Barbosa),,30,33
109,2,10:11.0,L. Barbosa makes free throw 1 of 2,,31,33
110,2,10:11.0,L. Barbosa makes free throw 2 of 2,,32,33
111,2,9:53.0,,A. Rivers misses 3-pt jump shot from 25 ft,32,33
112,2,9:52.0,Defensive rebound by D. Green,,32,33
113,2,9:46.0,L. Barbosa makes 2-pt jump shot from 13 ft,,34,33
114,2,9:30.0,,Shooting foul by D. Green (drawn by J. Salmons),34,33
115,2,9:30.0,,J. Salmons makes free throw 1 of 2,34,34
116,2,9:30.0,,Ö. Aşık enters the game for J. Withey,34,34
117,2,9:30.0,,R. Anderson enters the game for D. Cunningham,34,34
118,2,9:30.0,,J. Salmons makes free throw 2 of 2,34,35
119,2,9:23.0,L. Barbosa misses 2-pt jump shot from 6 ft,,34,35
120,2,9:22.0,Offensive rebound by L. Barbosa,,34,35
121,2,9:22.0,L. Barbosa misses 2-pt tip-in from 6 ft,,34,35
122,2,9:20.0,,Defensive rebound by Ö. Aşık,34,35
123,2,9:03.0,,J. Salmons misses 2-pt jump shot from 22 ft,34,35
124,2,9:02.0,Defensive rebound by L. Barbosa,,34,35
125,2,8:54.0,L. Barbosa misses 2-pt layup from 2 ft,,34,35
126,2,8:54.0,,Defensive rebound by Team,34,35
127,2,8:54.0,Loose ball foul by M. Speights (drawn by J. Fredette),,34,35
128,2,8:54.0,Official timeout,,34,35
129,2,8:54.0,F. Ezeli enters the game for M. Speights,,34,35
130,2,8:54.0,K. Thompson enters the game for L. Barbosa,,34,35
131,2,8:40.0,,R. Anderson makes 2-pt jump shot from 15 ft (assist by A. Rivers),34,37
132,2,8:23.0,A. Iguodala makes 2-pt jump shot from 14 ft (assist by K. Thompson),,36,37
133,2,8:00.0,,J. Fredette makes 2-pt jump shot from 7 ft,36,39
134,2,7:42.0,Shooting foul by J. Fredette (drawn by S. Livingston),,36,39
135,2,7:42.0,S. Livingston makes free throw 1 of 2,,37,39
136,2,7:42.0,,T. Evans enters the game for A. Rivers,37,39
137,2,7:42.0,S. Livingston makes free throw 2 of 2,,38,39
138,2,7:24.0,,R. Anderson misses 2-pt jump shot from 11 ft,38,39
139,2,7:23.0,Defensive rebound by D. Green,,38,39
140,2,7:17.0,D. Green misses 2-pt jump shot from 3 ft,,38,39
141,2,7:15.0,,Defensive rebound by Ö. Aşık,38,39
142,2,7:03.0,,R. Anderson misses 3-pt jump shot from 26 ft,38,39
143,2,7:02.0,Defensive rebound by S. Livingston,,38,39
144,2,6:47.0,K. Thompson misses 3-pt jump shot from 26 ft,,38,39
145,2,6:45.0,,Defensive rebound by T. Evans,38,39
146,2,6:37.0,,J. Fredette misses 3-pt jump shot from 23 ft,38,39
147,2,6:36.0,Defensive rebound by D. Green,,38,39
148,2,6:32.0,A. Iguodala misses 2-pt layup from 2 ft (block by J. Salmons),,38,39
149,2,6:32.0,Offensive rebound by A. Iguodala,,38,39
150,2,6:28.0,,J. Holiday enters the game for J. Salmons,38,39
151,2,6:28.0,S. Curry enters the game for S. Livingston,,38,39
152,2,6:28.0,,L. Babbitt enters the game for J. Fredette,38,39
153,2,6:28.0,Personal foul by T. Evans (drawn by K. Thompson),,38,39
154,2,6:26.0,Turnover by K. Thompson (bad pass),,38,39
155,2,6:09.0,,T. Evans misses 2-pt jump shot from 3 ft,38,39
156,2,6:08.0,Defensive rebound by K. Thompson,,38,39
157,2,6:00.0,A. Iguodala makes 2-pt jump shot from 16 ft (assist by K. Thompson),,40,39
158,2,5:43.0,,T. Evans makes 2-pt layup from 1 ft (assist by J. Holiday),40,41
159,2,5:32.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,43,41
160,2,5:02.0,,T. Evans misses 3-pt jump shot from 25 ft,43,41
161,2,5:01.0,Defensive rebound by F. Ezeli,,43,41
162,2,4:55.0,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),,45,41
163,2,4:40.0,,New Orleans full timeout,45,41
164,2,4:30.0,,Ö. Aşık misses 2-pt jump shot from 6 ft (block by F. Ezeli),45,41
165,2,4:29.0,,Offensive rebound by Ö. Aşık,45,41
166,2,4:28.0,,Ö. Aşık misses 2-pt hook shot from 5 ft,45,41
167,2,4:27.0,Defensive rebound by D. Green,,45,41
168,2,4:13.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),,48,41
169,2,4:00.0,,L. Babbitt makes 3-pt jump shot from 22 ft (assist by J. Holiday),48,44
170,2,3:55.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,50,44
171,2,3:40.0,,J. Holiday makes 2-pt jump shot from 14 ft,50,46
172,2,3:28.0,A. Iguodala misses 2-pt jump shot from 3 ft,,50,46
173,2,3:26.0,,Defensive rebound by Ö. Aşık,50,46
174,2,3:21.0,,L. Babbitt misses 3-pt jump shot from 25 ft (block by D. Green),50,46
175,2,3:20.0,Defensive rebound by F. Ezeli,,50,46
176,2,3:14.0,K. Thompson misses 2-pt jump shot from 20 ft,,50,46
177,2,3:10.0,Offensive rebound by F. Ezeli,,50,46
178,2,2:57.0,S. Curry misses 2-pt jump shot from 4 ft,,50,46
179,2,2:56.0,,Defensive rebound by Ö. Aşık,50,46
180,2,2:51.0,,T. Evans misses 2-pt layup from 1 ft,50,46
181,2,2:49.0,Defensive rebound by D. Green,,50,46
182,2,2:47.0,Golden State full timeout,,50,46
183,2,2:47.0,M. Speights enters the game for F. Ezeli,,50,46
184,2,2:47.0,J. Holiday enters the game for A. Iguodala,,50,46
185,2,2:47.0,,D. Cunningham enters the game for Ö. Aşık,50,46
186,2,2:41.0,,Violation by L. Babbitt (kicked ball),50,46
187,2,2:34.0,M. Speights makes 2-pt layup from 2 ft (assist by K. Thompson),,52,46
188,2,2:17.0,,D. Cunningham misses 2-pt layup from 2 ft,52,46
189,2,2:16.0,,Offensive rebound by R. Anderson,52,46
190,2,2:16.0,,R. Anderson misses 2-pt tip-in from 2 ft,52,46
191,2,2:14.0,Defensive rebound by M. Speights,,52,46
192,2,2:01.0,K. Thompson makes 2-pt jump shot from 5 ft,,54,46
193,2,1:47.0,,T. Evans makes 2-pt layup from 1 ft,54,48
194,2,1:47.0,,Shooting foul by M. Speights (drawn by T. Evans),54,48
195,2,1:47.0,S. Livingston enters the game for M. Speights,,54,48
196,2,1:47.0,,A. Rivers enters the game for L. Babbitt,54,48
197,2,1:47.0,,T. Evans misses free throw 1 of 1,54,48
198,2,1:46.0,Defensive rebound by D. Green,,54,48
199,2,1:30.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,56,48
200,2,1:11.0,,Shooting foul by J. Holiday (drawn by J. Holiday),56,48
201,2,1:11.0,,J. Holiday makes free throw 1 of 2,56,49
202,2,1:11.0,,J. Holiday misses free throw 2 of 2,56,49
203,2,1:08.0,Defensive rebound by D. Green,,56,49
204,2,0:58.0,Shooting foul by J. Holiday (drawn by K. Thompson),,56,49
205,2,0:58.0,K. Thompson makes free throw 1 of 2,,57,49
206,2,0:58.0,K. Thompson makes free throw 2 of 2,,58,49
207,2,0:41.0,,Turnover by R. Anderson (bad pass; steal by J. Holiday),58,49
208,2,0:37.0,J. Holiday makes 2-pt dunk at rim (assist by S. Livingston),,60,49
209,2,0:22.0,,T. Evans makes 2-pt layup from 2 ft (assist by A. Rivers),60,51
210,2,0:02.0,S. Curry misses 2-pt jump shot from 18 ft,,60,51
211,2,0:00.0,Offensive rebound by D. Green,,60,51
212,2,0:00.0,D. Green misses 2-pt tip-in from 2 ft,,60,51
213,2,0:00.0,Offensive rebound by Team,,60,51
214,3,12:00.0,Technical foul by D. Green,,60,51
215,3,12:00.0,,R. Anderson makes technical free throw,60,52
216,3,11:44.0,,R. Anderson misses 2-pt jump shot from 18 ft (block by K. Thompson),60,52
217,3,11:44.0,Defensive rebound by Team,,60,52
218,3,11:27.0,F. Ezeli makes 2-pt layup from 1 ft (assist by S. Curry),,62,52
219,3,11:11.0,,Shooting foul by K. Thompson (drawn by R. Anderson),62,52
220,3,11:11.0,,R. Anderson makes free throw 1 of 2,62,53
221,3,11:11.0,,R. Anderson makes free throw 2 of 2,62,54
222,3,10:59.0,D. Green makes 2-pt dunk at rim,,64,54
223,3,10:46.0,,J. Holiday makes 2-pt jump shot from 10 ft,64,56
224,3,10:39.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,66,56
225,3,10:22.0,,L. Babbitt misses 2-pt jump shot from 3 ft,66,56
226,3,10:21.0,,Offensive rebound by R. Anderson,66,56
227,3,10:21.0,,R. Anderson makes 2-pt tip-in from 2 ft,66,58
228,3,10:10.0,Shooting foul by R. Anderson (drawn by F. Ezeli),,66,58
229,3,10:10.0,F. Ezeli makes free throw 1 of 2,,67,58
230,3,10:10.0,F. Ezeli makes free throw 2 of 2,,68,58
231,3,9:59.0,,J. Holiday misses 2-pt layup from 1 ft,68,58
232,3,9:57.0,,Offensive rebound by Ö. Aşık,68,58
233,3,9:55.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by J. Holiday),68,61
234,3,9:37.0,F. Ezeli misses 2-pt hook shot from 4 ft,,68,61
235,3,9:35.0,,Defensive rebound by Ö. Aşık,68,61
236,3,9:26.0,,Ö. Aşık misses 2-pt layup from 2 ft,68,61
237,3,9:26.0,Defensive rebound by Team,,68,61
238,3,9:16.0,S. Curry makes 3-pt jump shot from 25 ft,,71,61
239,3,9:03.0,,T. Evans misses 3-pt jump shot from 24 ft,71,61
240,3,9:02.0,,Offensive rebound by J. Holiday,71,61
241,3,8:57.0,,Ö. Aşık misses 2-pt layup from 1 ft,71,61
242,3,8:56.0,Defensive rebound by K. Thompson,,71,61
243,3,8:49.0,H. Barnes misses 3-pt jump shot from 24 ft,,71,61
244,3,8:49.0,,Defensive rebound by Team,71,61
245,3,8:49.0,Loose ball foul by F. Ezeli (drawn by Ö. Aşık),,71,61
246,3,8:49.0,Violation by Team (delay of game),,71,61
247,3,8:33.0,,T. Evans makes 2-pt layup from 1 ft,71,63
248,3,8:22.0,S. Curry misses 3-pt jump shot from 27 ft,,71,63
249,3,8:19.0,,Defensive rebound by T. Evans,71,63
250,3,8:13.0,,L. Babbitt misses 3-pt jump shot from 23 ft,71,63
251,3,8:11.0,Defensive rebound by H. Barnes,,71,63
252,3,7:54.0,Shooting foul by J. Holiday (drawn by S. Curry),,71,63
253,3,7:54.0,S. Curry makes free throw 1 of 2,,72,63
254,3,7:54.0,S. Curry makes free throw 2 of 2,,73,63
255,3,7:30.0,,J. Holiday makes 2-pt layup from 2 ft,73,65
256,3,7:30.0,,Violation by Team (delay of game),73,65
257,3,7:17.0,K. Thompson misses 3-pt jump shot from 26 ft,,73,65
258,3,7:14.0,Offensive rebound by D. Green,,73,65
259,3,7:14.0,D. Green makes 2-pt tip-in from 2 ft,,75,65
260,3,7:01.0,,Ö. Aşık makes 2-pt layup from 2 ft (assist by T. Evans),75,67
261,3,6:43.0,Personal foul by T. Evans (drawn by F. Ezeli),,75,67
262,3,6:35.0,S. Curry makes 2-pt layup from 1 ft,,77,67
263,3,6:30.0,,Shooting foul by K. Thompson (drawn by T. Evans),77,67
264,3,6:30.0,,T. Evans makes free throw 1 of 2,77,68
265,3,6:30.0,A. Iguodala enters the game for H. Barnes,,77,68
266,3,6:30.0,,J. Withey enters the game for Ö. Aşık,77,68
267,3,6:30.0,,T. Evans makes free throw 2 of 2,77,69
268,3,6:19.0,K. Thompson makes 2-pt jump shot from 6 ft,,79,69
269,3,6:09.0,,J. Holiday makes 3-pt jump shot from 25 ft,79,72
270,3,5:57.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,82,72
271,3,5:42.0,,J. Withey makes 2-pt dunk at rim (assist by J. Holiday),82,74
272,3,5:22.0,Turnover by F. Ezeli (3 sec),,82,74
273,3,5:22.0,,New Orleans full timeout,82,74
274,3,5:22.0,M. Speights enters the game for F. Ezeli,,82,74
275,3,5:22.0,S. Livingston enters the game for K. Thompson,,82,74
276,3,5:10.0,,Turnover by T. Evans (traveling),82,74
277,3,4:58.0,Offensive foul by D. Green (drawn by J. Holiday),,82,74
278,3,4:58.0,Turnover by D. Green (offensive foul),,82,74
279,3,4:58.0,,D. Cunningham enters the game for L. Babbitt,82,74
280,3,4:42.0,,R. Anderson makes 3-pt jump shot from 23 ft (assist by T. Evans),82,77
281,3,4:29.0,S. Curry misses 2-pt jump shot from 20 ft,,82,77
282,3,4:28.0,,Defensive rebound by J. Withey,82,77
283,3,4:18.0,,D. Cunningham makes 2-pt jump shot from 19 ft (assist by T. Evans),82,79
284,3,4:02.0,Turnover by A. Iguodala (bad pass; steal by D. Cunningham),,82,79
285,3,3:57.0,,J. Withey makes 2-pt dunk at rim (assist by T. Evans),82,81
286,3,3:29.0,A. Iguodala misses 2-pt jump shot from 8 ft,,82,81
287,3,3:28.0,,Defensive rebound by T. Evans,82,81
288,3,3:22.0,,T. Evans misses 2-pt jump shot from 3 ft,82,81
289,3,3:21.0,Defensive rebound by M. Speights,,82,81
290,3,3:20.0,Turnover by M. Speights (lost ball; steal by T. Evans),,82,81
291,3,3:18.0,,T. Evans makes 2-pt layup from 1 ft,82,83
292,3,3:17.0,Golden State full timeout,,82,83
293,3,3:17.0,H. Barnes enters the game for D. Green,,82,83
294,3,3:04.0,Turnover by A. Iguodala (bad pass; steal by J. Holiday),,82,83
295,3,2:49.0,,J. Withey misses 2-pt hook shot from 5 ft,82,83
296,3,2:47.0,Defensive rebound by S. Curry,,82,83
297,3,2:42.0,Turnover by S. Curry (lost ball; steal by J. Holiday),,82,83
298,3,2:34.0,,J. Holiday misses 2-pt jump shot from 21 ft,82,83
299,3,2:31.0,,Offensive rebound by T. Evans,82,83
300,3,2:29.0,,T. Evans makes 2-pt layup from 1 ft,82,85
301,3,2:11.0,S. Livingston makes 2-pt jump shot from 4 ft (assist by M. Speights),,84,85
302,3,1:55.0,,Turnover by R. Anderson (bad pass),84,85
303,3,1:55.0,K. Thompson enters the game for S. Curry,,84,85
304,3,1:55.0,,A. Rivers enters the game for J. Holiday,84,85
305,3,1:44.0,Shooting foul by T. Evans (drawn by K. Thompson),,84,85
306,3,1:44.0,K. Thompson makes 2-pt jump shot from 7 ft (assist by S. Livingston),,86,85
307,3,1:44.0,K. Thompson makes free throw 1 of 1,,87,85
308,3,1:21.0,,A. Rivers makes 2-pt layup from 1 ft,87,87
309,3,1:11.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Livingston),,89,87
310,3,0:53.0,,A. Rivers misses 2-pt jump shot from 19 ft,89,87
311,3,0:53.0,,Offensive rebound by T. Evans,89,87
312,3,0:53.0,Loose ball foul by H. Barnes (drawn by T. Evans),,89,87
313,3,0:53.0,,J. Salmons enters the game for R. Anderson,89,87
314,3,0:34.0,,T. Evans misses 2-pt jump shot from 17 ft,89,87
315,3,0:33.0,Defensive rebound by H. Barnes,,89,87
316,3,0:26.0,Turnover by S. Livingston (bad pass; steal by D. Cunningham),,89,87
317,3,0:05.0,,Shooting foul by M. Speights (drawn by J. Withey),89,87
318,3,0:05.0,,J. Withey makes free throw 1 of 2,89,88
319,3,0:05.0,F. Ezeli enters the game for M. Speights,,89,88
320,3,0:05.0,,J. Withey makes free throw 2 of 2,89,89
321,4,11:36.0,S. Livingston makes 2-pt jump shot from 10 ft,,91,89
322,4,11:10.0,,Turnover by Team (shot clock),91,89
323,4,10:54.0,Turnover by D. Green (bad pass; steal by A. Rivers),,91,89
324,4,10:46.0,,A. Rivers makes 2-pt jump shot from 19 ft,91,91
325,4,10:32.0,Shooting foul by J. Salmons (drawn by A. Iguodala),,91,91
326,4,10:32.0,A. Iguodala misses free throw 1 of 3,,91,91
327,4,10:32.0,Offensive rebound by Team,,91,91
328,4,10:32.0,A. Iguodala makes free throw 2 of 3,,92,91
329,4,10:32.0,A. Iguodala makes free throw 3 of 3,,93,91
330,4,10:12.0,,J. Holiday misses 2-pt jump shot from 15 ft,93,91
331,4,10:10.0,Defensive rebound by K. Thompson,,93,91
332,4,9:55.0,K. Thompson misses 2-pt jump shot from 17 ft,,93,91
333,4,9:54.0,,Defensive rebound by J. Salmons,93,91
334,4,9:39.0,,Shooting foul by D. Green (drawn by J. Withey),93,91
335,4,9:39.0,,J. Withey makes free throw 1 of 2,93,92
336,4,9:39.0,,T. Evans enters the game for J. Salmons,93,92
337,4,9:39.0,,J. Withey makes free throw 2 of 2,93,93
338,4,9:23.0,D. Green misses 2-pt layup from 2 ft (block by J. Withey),,93,93
339,4,9:21.0,Offensive rebound by A. Iguodala,,93,93
340,4,9:15.0,K. Thompson misses 2-pt jump shot from 14 ft (block by J. Holiday),,93,93
341,4,9:15.0,Offensive rebound by Team,,93,93
342,4,9:15.0,Turnover by Team (shot clock),,93,93
343,4,9:02.0,,Turnover by T. Evans (bad pass; steal by K. Thompson),93,93
344,4,8:59.0,Shooting foul by A. Rivers (drawn by K. Thompson),,93,93
345,4,8:59.0,Official timeout,,93,93
346,4,8:59.0,,R. Anderson enters the game for J. Withey,93,93
347,4,8:59.0,K. Thompson misses free throw 1 of 2,,93,93
348,4,8:59.0,Offensive rebound by Team,,93,93
349,4,8:59.0,K. Thompson makes free throw 2 of 2,,94,93
350,4,8:41.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by J. Holiday),94,96
351,4,8:26.0,K. Thompson misses 2-pt jump shot from 20 ft,,94,96
352,4,8:25.0,,Defensive rebound by J. Holiday,94,96
353,4,8:11.0,,J. Holiday makes 2-pt jump shot from 11 ft,94,98
354,4,7:51.0,S. Livingston makes 2-pt dunk at rim (assist by H. Barnes),,96,98
355,4,7:39.0,,A. Rivers misses 3-pt jump shot from 22 ft,96,98
356,4,7:38.0,Defensive rebound by D. Green,,96,98
357,4,7:26.0,Personal foul by T. Evans (drawn by H. Barnes),,96,98
358,4,7:26.0,S. Curry enters the game for S. Livingston,,96,98
359,4,7:26.0,,L. Babbitt enters the game for A. Rivers,96,98
360,4,7:21.0,,Violation by D. Cunningham (kicked ball),96,98
361,4,7:14.0,Turnover by S. Curry (bad pass; steal by R. Anderson),,96,98
362,4,7:09.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),96,100
363,4,6:59.0,Turnover by K. Thompson (lost ball; steal by R. Anderson),,96,100
364,4,6:53.0,,R. Anderson misses 3-pt jump shot from 25 ft,96,100
365,4,6:52.0,Defensive rebound by H. Barnes,,96,100
366,4,6:42.0,K. Thompson misses 3-pt jump shot from 24 ft,,96,100
367,4,6:41.0,,Defensive rebound by D. Cunningham,96,100
368,4,6:23.0,,T. Evans makes 2-pt layup from 1 ft (assist by J. Holiday),96,102
369,4,6:23.0,Golden State full timeout,,96,102
370,4,6:23.0,M. Speights enters the game for H. Barnes,,96,102
371,4,6:07.0,Shooting foul by L. Babbitt (drawn by M. Speights),,96,102
372,4,6:07.0,M. Speights makes free throw 1 of 2,,97,102
373,4,6:07.0,M. Speights misses free throw 2 of 2,,97,102
374,4,6:05.0,,Defensive rebound by D. Cunningham,97,102
375,4,5:44.0,,R. Anderson misses 2-pt jump shot from 15 ft,97,102
376,4,5:43.0,Defensive rebound by D. Green,,97,102
377,4,5:38.0,S. Curry misses 3-pt jump shot from 24 ft,,97,102
378,4,5:37.0,,Defensive rebound by D. Cunningham,97,102
379,4,5:26.0,Offensive charge foul by T. Evans (drawn by M. Speights),,97,102
380,4,5:26.0,,Turnover by T. Evans (offensive foul),97,102
381,4,5:11.0,S. Curry misses 3-pt jump shot from 25 ft,,97,102
382,4,5:10.0,,Defensive rebound by L. Babbitt,97,102
383,4,5:01.0,,T. Evans makes 3-pt jump shot from 25 ft,97,105
