,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
365,4,7:26.0,Offensive rebound by Team,,86,66
366,4,7:26.0,,N. Noel enters the game for H. Thompson,86,66
367,4,7:23.0,S. Mack misses 2-pt jump shot from 17 ft,,86,66
368,4,7:22.0,,Defensive rebound by M. Carter-Williams,86,66
369,4,7:15.0,,M. Carter-Williams makes 2-pt jump shot from 14 ft,86,68
370,4,7:00.0,K. Bazemore misses 2-pt jump shot from 4 ft,,86,68
371,4,6:59.0,Offensive rebound by M. Muscala,,86,68
372,4,6:57.0,M. Muscala misses 2-pt layup from 2 ft (block by F. Aldemir),,86,68
373,4,6:57.0,Offensive rebound by E. Brand,,86,68
374,4,6:57.0,E. Brand makes 2-pt layup at rim,,88,68
375,4,6:57.0,Shooting foul by F. Aldemir (drawn by E. Brand),,88,68
376,4,6:57.0,E. Brand misses free throw 1 of 1,,88,68
377,4,6:55.0,Offensive rebound by M. Muscala,,88,68
378,4,6:51.0,E. Brand misses 2-pt jump shot from 13 ft,,88,68
379,4,6:50.0,,Defensive rebound by M. Carter-Williams,88,68
380,4,6:38.0,,J. Sampson makes 2-pt layup from 1 ft (assist by K. McDaniels),88,70
381,4,6:22.0,K. Bazemore makes 2-pt layup from 1 ft (assist by S. Mack),,90,70
382,4,6:05.0,,N. Noel misses 2-pt layup from 1 ft,90,70
383,4,6:04.0,,Offensive rebound by F. Aldemir,90,70
384,4,6:04.0,,F. Aldemir misses 2-pt tip-in from 1 ft,90,70
385,4,6:04.0,,Offensive rebound by N. Noel,90,70
386,4,6:04.0,,Personal foul by M. Muscala (drawn by N. Noel),90,70
387,4,5:59.0,,M. Carter-Williams makes 2-pt layup from 2 ft,90,72
388,4,5:46.0,Personal foul by N. Noel (drawn by M. Muscala),,90,72
389,4,5:40.0,K. Bazemore makes 2-pt layup from 1 ft (assist by S. Mack),,92,72
390,4,5:23.0,,M. Carter-Williams makes 2-pt jump shot from 17 ft,92,74
391,4,5:12.0,K. Bazemore misses 3-pt jump shot from 23 ft,,92,74
392,4,5:11.0,Offensive rebound by E. Brand,,92,74
393,4,5:10.0,E. Brand makes 2-pt dunk at rim,,94,74
394,4,4:44.0,,Turnover by J. Sampson (lost ball; steal by S. Mack),94,74
395,4,4:40.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by S. Mack),,96,74
396,4,4:40.0,Shooting foul by J. Sampson (drawn by T. Sefolosha),,96,74
397,4,4:40.0,,J. Grant enters the game for M. Carter-Williams,96,74
398,4,4:40.0,A. Payne enters the game for M. Muscala,,96,74
399,4,4:40.0,T. Sefolosha misses free throw 1 of 1,,96,74
400,4,4:39.0,,Defensive rebound by F. Aldemir,96,74
401,4,4:27.0,,Personal foul by K. Bazemore (drawn by J. Grant),96,74
402,4,4:27.0,M. Scott enters the game for T. Sefolosha,,96,74
403,4,4:27.0,,M. Thomas enters the game for F. Aldemir,96,74
404,4,4:14.0,,J. Sampson misses 2-pt jump shot from 3 ft,96,74
405,4,4:12.0,Defensive rebound by K. Bazemore,,96,74
406,4,4:09.0,Shooting foul by J. Grant (drawn by M. Scott),,96,74
407,4,4:09.0,M. Scott misses free throw 1 of 2,,96,74
408,4,4:09.0,Offensive rebound by Team,,96,74
409,4,4:09.0,M. Muscala enters the game for K. Bazemore,,96,74
410,4,4:09.0,M. Scott makes free throw 2 of 2,,97,74
411,4,3:51.0,,J. Grant misses 3-pt jump shot from 24 ft,97,74
412,4,3:49.0,,Offensive rebound by N. Noel,97,74
413,4,3:45.0,,J. Sampson makes 3-pt jump shot from 25 ft (assist by N. Noel),97,77
414,4,3:27.0,S. Mack makes 3-pt jump shot from 25 ft,,100,77
415,4,3:14.0,,Turnover by K. McDaniels (bad pass),100,77
416,4,3:14.0,,H. Thompson enters the game for K. McDaniels,100,77
417,4,2:52.0,E. Brand misses 2-pt jump shot from 15 ft,,100,77
418,4,2:51.0,,Defensive rebound by H. Thompson,100,77
419,4,2:38.0,,H. Thompson makes 2-pt jump shot from 10 ft (assist by J. Sampson),100,79
420,4,2:16.0,S. Mack misses 3-pt jump shot from 26 ft,,100,79
421,4,2:15.0,,Defensive rebound by Team,100,79
422,4,2:15.0,,F. Aldemir enters the game for N. Noel,100,79
423,4,2:04.0,,Turnover by J. Grant (bad pass; steal by A. Payne),100,79
424,4,2:01.0,A. Payne misses 2-pt jump shot from 3 ft,,100,79
425,4,2:00.0,,Defensive rebound by F. Aldemir,100,79
426,4,1:50.0,,Shooting foul by A. Payne (drawn by J. Sampson),100,79
427,4,1:50.0,,J. Sampson misses free throw 1 of 2,100,79
428,4,1:50.0,,Offensive rebound by Team,100,79
429,4,1:50.0,,J. Sampson misses free throw 2 of 2,100,79
430,4,1:49.0,Defensive rebound by A. Payne,,100,79
431,4,1:35.0,Turnover by M. Scott (traveling),,100,79
432,4,1:23.0,,J. Grant makes 2-pt layup from 2 ft,100,81
433,4,1:23.0,,Shooting foul by E. Brand (drawn by J. Grant),100,81
434,4,1:23.0,,J. Grant makes free throw 1 of 1,100,82
435,4,1:13.0,Shooting foul by J. Sampson (drawn by A. Payne),,100,82
436,4,1:13.0,A. Payne misses free throw 1 of 2,,100,82
437,4,1:13.0,Offensive rebound by Team,,100,82
438,4,1:13.0,A. Payne makes free throw 2 of 2,,101,82
439,4,1:01.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by H. Thompson),101,85
440,4,0:48.0,A. Payne makes 2-pt layup from 2 ft (assist by S. Mack),,103,85
441,4,0:26.0,,M. Thomas misses 2-pt jump shot from 16 ft,103,85
442,4,0:25.0,Defensive rebound by E. Brand,,103,85
443,4,0:21.0,S. Mack makes 2-pt layup from 2 ft (assist by E. Brand),,105,85
444,4,0:16.0,,Shooting foul by A. Payne (drawn by F. Aldemir),105,85
445,4,0:16.0,,F. Aldemir makes free throw 1 of 2,105,86
446,4,0:16.0,,F. Aldemir makes free throw 2 of 2,105,87
