,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
28,1,8:29.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,6,6
29,1,8:28.0,Defensive rebound by M. Gasol,,6,6
30,1,8:16.0,Z. Randolph makes 2-pt layup at rim,,8,6
31,1,7:46.0,,C. Parsons misses 3-pt jump shot from 27 ft,8,6
32,1,7:45.0,Defensive rebound by Team,,8,6
33,1,7:30.0,Personal foul by R. Rondo (drawn by M. Gasol),,8,6
34,1,7:16.0,Turnover by Z. Randolph (lost ball; steal by R. Rondo),,8,6
35,1,7:09.0,,R. Rondo makes 2-pt layup at rim,8,8
36,1,6:58.0,M. Conley misses 2-pt jump shot from 8 ft,,8,8
37,1,6:56.0,,Defensive rebound by D. Nowitzki,8,8
38,1,6:51.0,,Offensive foul by T. Chandler (drawn by T. Allen),8,8
39,1,6:51.0,,Turnover by T. Chandler (offensive foul),8,8
40,1,6:40.0,Turnover by M. Gasol (offensive foul),,8,8
41,1,6:40.0,Offensive foul by M. Gasol (drawn by M. Ellis),,8,8
42,1,6:40.0,K. Koufos enters the game for M. Gasol,,8,8
43,1,6:30.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by M. Ellis),8,10
44,1,6:01.0,Turnover by Team (shot clock),,8,10
45,1,6:01.0,,A. Stoudemire enters the game for D. Nowitzki,8,10
46,1,5:51.0,,Turnover by R. Rondo (bad pass),8,10
47,1,5:51.0,,Dallas full timeout,8,10
48,1,5:51.0,J. Green enters the game for C. Lee,,8,10
49,1,5:35.0,J. Green misses 3-pt jump shot from 24 ft,,8,10
50,1,5:34.0,,Defensive rebound by A. Stoudemire,8,10
51,1,5:16.0,,Turnover by A. Stoudemire (bad pass),8,10
52,1,5:08.0,M. Conley misses 2-pt layup from 1 ft,,8,10
53,1,5:04.0,,Defensive rebound by A. Stoudemire,8,10
54,1,5:00.0,,Turnover by R. Rondo (bad pass; steal by T. Allen),8,10
55,1,4:53.0,Turnover by M. Conley (bad pass; steal by R. Rondo),,8,10
56,1,4:45.0,,M. Ellis misses 3-pt jump shot from 25 ft,8,10
57,1,4:43.0,Defensive rebound by Z. Randolph,,8,10
58,1,4:38.0,Personal foul by A. Stoudemire (drawn by M. Conley),,8,10
59,1,4:38.0,,D. Harris enters the game for R. Rondo,8,10
60,1,4:38.0,B. Udrih enters the game for M. Conley,,8,10
61,1,4:25.0,Z. Randolph misses 2-pt layup from 1 ft,,8,10
62,1,4:24.0,Offensive rebound by Team,,8,10
63,1,4:17.0,Z. Randolph misses 2-pt jump shot from 20 ft,,8,10
64,1,4:17.0,,Defensive rebound by A. Stoudemire,8,10
65,1,4:17.0,Loose ball foul by K. Koufos (drawn by A. Stoudemire),,8,10
66,1,4:07.0,,Turnover by T. Chandler (lost ball; steal by K. Koufos),8,10
67,1,3:56.0,T. Allen makes 2-pt jump shot from 14 ft (assist by K. Koufos),,10,10
68,1,3:34.0,,A. Stoudemire misses 2-pt jump shot from 16 ft,10,10
69,1,3:33.0,Defensive rebound by K. Koufos,,10,10
70,1,3:21.0,J. Green misses 3-pt jump shot from 24 ft,,10,10
71,1,3:20.0,Offensive rebound by K. Koufos,,10,10
72,1,3:07.0,Turnover by J. Green (lost ball),,10,10
73,1,2:54.0,,D. Harris misses 2-pt jump shot from 8 ft,10,10
74,1,2:53.0,Defensive rebound by K. Koufos,,10,10
75,1,2:42.0,K. Koufos makes 2-pt dunk at rim (assist by T. Allen),,12,10
76,1,2:23.0,,C. Parsons makes 2-pt jump shot from 11 ft,12,12
77,1,2:16.0,Memphis full timeout,,12,12
78,1,2:16.0,,A. Aminu enters the game for C. Parsons,12,12
79,1,2:16.0,,D. Nowitzki enters the game for T. Chandler,12,12
80,1,2:16.0,,J. Barea enters the game for M. Ellis,12,12
81,1,2:16.0,V. Carter enters the game for T. Allen,,12,12
82,1,2:06.0,B. Udrih makes 2-pt jump shot from 15 ft (assist by Z. Randolph),,14,12
83,1,1:52.0,,D. Harris makes 2-pt jump shot from 22 ft,14,14
84,1,1:40.0,Personal foul by A. Stoudemire (drawn by Z. Randolph),,14,14
85,1,1:29.0,J. Green misses 3-pt jump shot from 22 ft,,14,14
86,1,1:28.0,,Defensive rebound by D. Harris,14,14
87,1,1:24.0,,Shooting block foul by V. Carter (drawn by A. Aminu),14,14
88,1,1:24.0,,A. Aminu misses free throw 1 of 2,14,14
89,1,1:24.0,,Offensive rebound by Team,14,14
90,1,1:24.0,,A. Aminu misses free throw 2 of 2,14,14
91,1,1:21.0,Defensive rebound by Z. Randolph,,14,14
92,1,1:12.0,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Udrih),,17,14
93,1,0:57.0,,Shooting foul by B. Udrih (drawn by J. Barea),17,14
94,1,0:57.0,,J. Barea makes free throw 1 of 2,17,15
95,1,0:57.0,C. Lee enters the game for Z. Randolph,,17,15
96,1,0:57.0,,J. Barea makes free throw 2 of 2,17,16
97,1,0:46.0,B. Udrih makes 2-pt layup from 1 ft,,19,16
98,1,0:37.0,,J. Barea misses 2-pt jump shot from 3 ft,19,16
99,1,0:34.0,Defensive rebound by J. Green,,19,16
100,1,0:22.0,V. Carter makes 3-pt jump shot from 26 ft (assist by B. Udrih),,22,16
101,1,0:05.0,,A. Stoudemire makes 2-pt dunk at rim (assist by D. Harris),22,18
102,1,0:01.0,J. Green makes 3-pt jump shot from 24 ft,,25,18
103,2,11:36.0,,R. Rondo misses 2-pt jump shot from 15 ft,25,18
104,2,11:35.0,Defensive rebound by J. Green,,25,18
105,2,11:12.0,J. Green makes 2-pt jump shot from 12 ft,,27,18
106,2,10:51.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,27,18
107,2,10:50.0,Defensive rebound by V. Carter,,27,18
108,2,10:38.0,B. Udrih misses 2-pt jump shot from 15 ft,,27,18
109,2,10:35.0,Offensive rebound by V. Carter,,27,18
110,2,10:35.0,V. Carter misses 2-pt tip-in from 1 ft,,27,18
111,2,10:33.0,,Defensive rebound by R. Rondo,27,18
112,2,10:27.0,,Shooting foul by K. Koufos (drawn by D. Nowitzki),27,18
113,2,10:27.0,,D. Nowitzki makes free throw 1 of 2,27,19
114,2,10:27.0,M. Gasol enters the game for K. Koufos,,27,19
115,2,10:27.0,,D. Nowitzki makes free throw 2 of 2,27,20
116,2,10:10.0,J. Green misses 3-pt jump shot from 24 ft,,27,20
117,2,10:09.0,,Defensive rebound by R. Rondo,27,20
118,2,9:57.0,,D. Harris makes 2-pt layup at rim,27,22
119,2,9:42.0,M. Gasol makes 2-pt layup from 1 ft,,29,22
120,2,9:32.0,,Personal foul by B. Udrih (drawn by D. Nowitzki),29,22
121,2,9:32.0,M. Conley enters the game for B. Udrih,,29,22
122,2,9:17.0,,J. Barea misses 2-pt jump shot from 16 ft,29,22
123,2,9:16.0,Defensive rebound by M. Gasol,,29,22
124,2,8:58.0,M. Gasol misses 2-pt jump shot from 13 ft,,29,22
125,2,8:56.0,,Defensive rebound by D. Harris,29,22
126,2,8:48.0,,A. Aminu misses 3-pt jump shot from 22 ft,29,22
127,2,8:46.0,Defensive rebound by M. Gasol,,29,22
128,2,8:42.0,,Offensive charge foul by M. Conley (drawn by R. Rondo),29,22
129,2,8:42.0,Turnover by M. Conley (offensive foul),,29,22
130,2,8:42.0,Official timeout,,29,22
131,2,8:42.0,,T. Chandler enters the game for D. Nowitzki,29,22
132,2,8:42.0,,M. Ellis enters the game for R. Rondo,29,22
133,2,8:42.0,,C. Parsons enters the game for D. Harris,29,22
134,2,8:42.0,T. Allen enters the game for C. Lee,,29,22
135,2,8:27.0,,C. Parsons misses 2-pt layup at rim,29,22
136,2,8:24.0,,Offensive rebound by T. Chandler,29,22
137,2,8:24.0,,T. Chandler makes 2-pt tip-in at rim,29,24
138,2,8:10.0,V. Carter misses 3-pt jump shot from 26 ft,,29,24
139,2,8:09.0,,Defensive rebound by Team,29,24
140,2,7:53.0,,Shooting foul by M. Gasol (drawn by M. Ellis),29,24
141,2,7:53.0,,M. Ellis makes free throw 1 of 2,29,25
142,2,7:53.0,,M. Ellis makes free throw 2 of 2,29,26
143,2,7:31.0,Turnover by T. Allen (bad pass; steal by A. Aminu),,29,26
144,2,7:23.0,,J. Barea misses 2-pt jump shot from 21 ft,29,26
145,2,7:21.0,Defensive rebound by V. Carter,,29,26
146,2,7:18.0,Personal foul by T. Chandler (drawn by M. Gasol),,29,26
147,2,7:10.0,M. Conley misses 3-pt jump shot from 24 ft,,29,26
148,2,7:09.0,Offensive rebound by T. Allen,,29,26
149,2,7:08.0,T. Allen misses 2-pt layup from 1 ft (block by T. Chandler),,29,26
150,2,7:08.0,,Defensive rebound by C. Parsons,29,26
151,2,7:08.0,,Personal foul by T. Allen (drawn by C. Parsons),29,26
152,2,7:08.0,,D. Harris enters the game for J. Barea,29,26
153,2,6:59.0,,C. Parsons misses 3-pt jump shot from 24 ft,29,26
154,2,6:58.0,Defensive rebound by M. Gasol,,29,26
155,2,6:46.0,M. Gasol misses 2-pt jump shot from 12 ft,,29,26
156,2,6:45.0,,Defensive rebound by D. Harris,29,26
157,2,6:39.0,,M. Ellis misses 2-pt layup from 1 ft,29,26
158,2,6:36.0,Defensive rebound by J. Green,,29,26
159,2,6:32.0,Shooting foul by M. Ellis (drawn by M. Conley),,29,26
160,2,6:32.0,M. Conley makes free throw 1 of 2,,30,26
161,2,6:32.0,Z. Randolph enters the game for V. Carter,,30,26
162,2,6:32.0,,C. Villanueva enters the game for A. Aminu,30,26
163,2,6:32.0,M. Conley misses free throw 2 of 2,,30,26
164,2,6:30.0,,Defensive rebound by T. Chandler,30,26
165,2,6:18.0,,C. Villanueva misses 3-pt jump shot from 24 ft,30,26
166,2,6:17.0,Defensive rebound by M. Gasol,,30,26
167,2,6:01.0,Z. Randolph misses 2-pt jump shot from 9 ft,,30,26
168,2,6:01.0,,Defensive rebound by Team,30,26
169,2,5:48.0,,C. Parsons misses 2-pt jump shot from 16 ft (block by J. Green),30,26
170,2,5:47.0,,Offensive rebound by Team,30,26
171,2,5:47.0,,Dallas full timeout,30,26
172,2,5:41.0,,C. Villanueva makes 3-pt jump shot from 23 ft (assist by D. Harris),30,29
173,2,5:20.0,Offensive foul by M. Conley (drawn by D. Harris),,30,29
174,2,5:20.0,Turnover by M. Conley (offensive foul),,30,29
175,2,5:20.0,B. Udrih enters the game for M. Conley,,30,29
176,2,5:04.0,,C. Villanueva makes 3-pt jump shot from 25 ft (assist by M. Ellis),30,32
177,2,4:51.0,B. Udrih makes 2-pt layup at rim (assist by Z. Randolph),,32,32
178,2,4:51.0,Shooting foul by M. Ellis (drawn by B. Udrih),,32,32
179,2,4:51.0,V. Carter enters the game for J. Green,,32,32
180,2,4:51.0,K. Koufos enters the game for M. Gasol,,32,32
181,2,4:51.0,B. Udrih misses free throw 1 of 1,,32,32
182,2,4:50.0,,Defensive rebound by C. Parsons,32,32
183,2,4:37.0,,C. Villanueva misses 3-pt jump shot from 25 ft,32,32
184,2,4:37.0,Defensive rebound by Team,,32,32
185,2,4:20.0,Z. Randolph makes 2-pt jump shot from 12 ft,,34,32
186,2,4:08.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by C. Villanueva),34,35
187,2,4:00.0,V. Carter misses 3-pt jump shot from 26 ft,,34,35
188,2,3:58.0,,Defensive rebound by T. Chandler,34,35
189,2,3:48.0,,C. Villanueva misses 3-pt jump shot from 23 ft,34,35
190,2,3:47.0,,Offensive rebound by T. Chandler,34,35
191,2,3:46.0,Offensive charge foul by C. Villanueva (drawn by V. Carter),,34,35
192,2,3:46.0,,Turnover by C. Villanueva (offensive foul),34,35
193,2,3:46.0,Memphis full timeout,,34,35
194,2,3:46.0,,R. Rondo enters the game for D. Harris,34,35
195,2,3:46.0,,D. Nowitzki enters the game for C. Villanueva,34,35
196,2,3:27.0,Z. Randolph makes 2-pt layup from 1 ft,,36,35
197,2,3:16.0,,Personal foul by Z. Randolph (drawn by T. Chandler),36,35
198,2,3:16.0,,T. Chandler misses free throw 1 of 2,36,35
199,2,3:16.0,,Offensive rebound by Team,36,35
200,2,3:16.0,,T. Chandler misses free throw 2 of 2,36,35
201,2,3:15.0,Defensive rebound by Z. Randolph,,36,35
202,2,2:54.0,B. Udrih misses 2-pt jump shot from 15 ft,,36,35
203,2,2:52.0,,Defensive rebound by R. Rondo,36,35
204,2,2:44.0,,Turnover by C. Parsons (lost ball; steal by B. Udrih),36,35
205,2,2:38.0,B. Udrih makes 2-pt layup at rim (assist by V. Carter),,38,35
206,2,2:16.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,38,35
207,2,2:13.0,Defensive rebound by V. Carter,,38,35
208,2,2:01.0,K. Koufos makes 2-pt jump shot from 5 ft (assist by Z. Randolph),,40,35
209,2,1:57.0,,Dallas full timeout,40,35
210,2,1:46.0,,R. Rondo makes 2-pt dunk at rim (assist by D. Nowitzki),40,37
211,2,1:30.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by V. Carter),,42,37
212,2,1:12.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,42,37
213,2,1:11.0,Defensive rebound by B. Udrih,,42,37
214,2,1:00.0,T. Allen misses 2-pt layup from 1 ft (block by T. Chandler),,42,37
215,2,0:59.0,,Defensive rebound by T. Chandler,42,37
216,2,0:58.0,,Turnover by T. Chandler (step out of bounds),42,37
217,2,0:46.0,Turnover by Z. Randolph (lost ball),,42,37
218,2,0:35.0,,M. Ellis misses 2-pt jump shot from 15 ft,42,37
219,2,0:33.0,Defensive rebound by K. Koufos,,42,37
220,2,0:25.0,K. Koufos makes 2-pt layup at rim (assist by Z. Randolph),,44,37
221,2,0:02.0,,C. Parsons misses 2-pt layup from 1 ft,44,37
222,2,0:00.0,Defensive rebound by K. Koufos,,44,37
223,3,11:45.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),44,39
224,3,11:18.0,M. Gasol makes 2-pt hook shot from 6 ft,,46,39
225,3,11:06.0,,Turnover by R. Rondo (bad pass; steal by T. Allen),46,39
226,3,11:05.0,Personal take foul by C. Parsons (drawn by T. Allen),,46,39
227,3,10:58.0,Personal foul by D. Nowitzki (drawn by M. Gasol),,46,39
228,3,10:50.0,T. Allen makes 2-pt jump shot from 10 ft (assist by M. Conley),,48,39
229,3,10:25.0,,Turnover by R. Rondo (lost ball; steal by M. Gasol),48,39
230,3,10:18.0,M. Conley makes 3-pt jump shot from 24 ft,,51,39
231,3,10:17.0,,Dallas full timeout,51,39
232,3,10:01.0,,M. Ellis misses 2-pt jump shot from 10 ft,51,39
233,3,9:59.0,Defensive rebound by Z. Randolph,,51,39
234,3,9:46.0,M. Conley makes 3-pt jump shot from 23 ft,,54,39
235,3,9:36.0,,Personal foul by Z. Randolph (drawn by C. Parsons),54,39
236,3,9:27.0,,R. Rondo misses 3-pt jump shot from 23 ft,54,39
237,3,9:26.0,,Offensive rebound by D. Nowitzki,54,39
238,3,9:22.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,54,39
239,3,9:21.0,,Offensive rebound by R. Rondo,54,39
240,3,9:17.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by R. Rondo),54,42
241,3,8:49.0,M. Conley misses 2-pt jump shot from 16 ft,,54,42
242,3,8:49.0,,Defensive rebound by D. Nowitzki,54,42
243,3,8:40.0,,M. Ellis misses 2-pt jump shot from 9 ft,54,42
244,3,8:37.0,Defensive rebound by T. Allen,,54,42
245,3,8:24.0,Z. Randolph makes 2-pt layup from 1 ft,,56,42
246,3,8:11.0,,R. Rondo makes 2-pt jump shot from 7 ft,56,44
247,3,7:47.0,M. Gasol makes 2-pt jump shot from 15 ft,,58,44
248,3,7:32.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,58,44
249,3,7:30.0,Defensive rebound by T. Allen,,58,44
250,3,7:21.0,Shooting foul by D. Nowitzki (drawn by Z. Randolph),,58,44
251,3,7:21.0,Z. Randolph makes free throw 1 of 2,,59,44
252,3,7:21.0,Z. Randolph makes free throw 2 of 2,,60,44
253,3,7:10.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,60,46
254,3,6:43.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),,62,46
255,3,6:30.0,,Offensive foul by M. Ellis (drawn by Z. Randolph),62,46
256,3,6:30.0,,Turnover by M. Ellis (offensive foul),62,46
257,3,6:30.0,,D. Harris enters the game for C. Parsons,62,46
258,3,6:30.0,,J. Barea enters the game for D. Nowitzki,62,46
259,3,6:30.0,,C. Villanueva enters the game for T. Chandler,62,46
260,3,6:30.0,,A. Aminu enters the game for M. Ellis,62,46
261,3,6:30.0,,A. Stoudemire enters the game for R. Rondo,62,46
262,3,6:12.0,M. Gasol makes 2-pt jump shot from 8 ft,,64,46
263,3,6:12.0,Shooting foul by A. Aminu (drawn by M. Gasol),,64,46
264,3,6:12.0,M. Gasol makes free throw 1 of 1,,65,46
265,3,5:58.0,,A. Stoudemire misses 2-pt layup from 1 ft (block by M. Gasol),65,46
266,3,5:56.0,,Offensive rebound by A. Stoudemire,65,46
267,3,5:54.0,,A. Stoudemire makes 2-pt dunk at rim,65,48
268,3,5:37.0,T. Allen makes 2-pt layup from 2 ft (assist by Z. Randolph),,67,48
269,3,5:25.0,,Offensive foul by A. Stoudemire (drawn by T. Allen),67,48
270,3,5:25.0,,Turnover by A. Stoudemire (offensive foul),67,48
271,3,5:25.0,,Technical foul by A. Stoudemire,67,48
272,3,5:25.0,M. Conley makes technical free throw,,68,48
273,3,5:25.0,,Technical foul by A. Stoudemire,68,48
274,3,5:25.0,M. Conley makes technical free throw,,69,48
275,3,5:25.0,,A. Stoudemire ejected from game,69,48
276,3,5:25.0,,T. Chandler enters the game for A. Stoudemire,69,48
277,3,5:25.0,,Technical foul by Team,69,48
278,3,5:25.0,M. Conley makes technical free throw,,70,48
279,3,5:12.0,Personal foul by C. Villanueva (drawn by Z. Randolph),,70,48
280,3,5:12.0,Z. Randolph makes free throw 1 of 2,,71,48
281,3,5:12.0,Z. Randolph makes free throw 2 of 2,,72,48
282,3,5:00.0,,J. Barea misses 2-pt jump shot from 18 ft,72,48
283,3,4:58.0,,Offensive rebound by T. Chandler,72,48
284,3,4:58.0,,T. Chandler makes 2-pt dunk at rim,72,50
285,3,4:40.0,Turnover by C. Lee (traveling),,72,50
286,3,4:34.0,,J. Barea misses 2-pt jump shot from 7 ft,72,50
287,3,4:33.0,,Offensive rebound by T. Chandler,72,50
288,3,4:32.0,,Turnover by J. Barea (discontinued dribble),72,50
289,3,4:08.0,M. Gasol misses 2-pt jump shot from 15 ft,,72,50
290,3,4:08.0,Offensive rebound by T. Allen,,72,50
291,3,4:08.0,,Loose ball foul by J. Barea (drawn by T. Allen),72,50
292,3,4:08.0,T. Allen misses free throw 1 of 2,,72,50
293,3,4:08.0,Offensive rebound by Team,,72,50
294,3,4:08.0,J. Green enters the game for C. Lee,,72,50
295,3,4:08.0,T. Allen misses free throw 2 of 2,,72,50
296,3,4:06.0,,Defensive rebound by T. Chandler,72,50
297,3,3:53.0,,C. Villanueva makes 2-pt jump shot from 11 ft (assist by T. Chandler),72,52
298,3,3:33.0,Z. Randolph makes 2-pt layup from 1 ft,,74,52
299,3,3:22.0,,J. Barea makes 2-pt jump shot from 5 ft,74,54
300,3,3:22.0,Memphis full timeout,,74,54
301,3,3:22.0,B. Udrih enters the game for M. Conley,,74,54
302,3,3:00.0,T. Allen misses 2-pt jump shot from 19 ft,,74,54
303,3,2:59.0,,Defensive rebound by D. Harris,74,54
304,3,2:53.0,,D. Harris makes 3-pt jump shot from 25 ft,74,57
305,3,2:36.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,76,57
306,3,2:24.0,,Personal block foul by Z. Randolph (drawn by D. Harris),76,57
307,3,2:24.0,V. Carter enters the game for T. Allen,,76,57
308,3,2:19.0,,C. Villanueva makes 2-pt layup at rim (assist by D. Harris),76,59
309,3,2:00.0,J. Green misses 2-pt layup from 2 ft (block by T. Chandler),,76,59
310,3,1:57.0,,Defensive rebound by T. Chandler,76,59
311,3,1:54.0,,Shooting foul by B. Udrih (drawn by J. Barea),76,59
312,3,1:54.0,,J. Barea makes free throw 1 of 2,76,60
313,3,1:54.0,,J. Barea makes free throw 2 of 2,76,61
314,3,1:35.0,Turnover by M. Gasol (traveling),,76,61
315,3,1:28.0,,D. Harris makes 3-pt jump shot from 25 ft,76,64
316,3,1:17.0,Personal block foul by D. Harris (drawn by B. Udrih),,76,64
317,3,1:17.0,B. Udrih makes free throw 1 of 2,,77,64
318,3,1:17.0,C. Lee enters the game for Z. Randolph,,77,64
319,3,1:17.0,B. Udrih makes free throw 2 of 2,,78,64
320,3,1:09.0,,Personal foul by C. Lee (drawn by D. Harris),78,64
321,3,1:09.0,,D. Harris makes free throw 1 of 2,78,65
322,3,1:09.0,,D. Harris misses free throw 2 of 2,78,65
323,3,1:08.0,Defensive rebound by M. Gasol,,78,65
324,3,0:55.0,C. Lee makes 3-pt jump shot from 22 ft (assist by V. Carter),,81,65
325,3,0:31.0,,J. Barea misses 3-pt jump shot from 24 ft,81,65
326,3,0:30.0,,Offensive rebound by T. Chandler,81,65
327,3,0:30.0,,Shooting foul by C. Lee (drawn by T. Chandler),81,65
328,3,0:30.0,,T. Chandler misses free throw 1 of 2,81,65
329,3,0:30.0,,Offensive rebound by Team,81,65
330,3,0:30.0,,T. Chandler makes free throw 2 of 2,81,66
331,3,0:18.0,Turnover by V. Carter (bad pass; steal by T. Chandler),,81,66
332,3,0:17.0,,Personal block foul by M. Gasol (drawn by D. Harris),81,66
333,3,0:17.0,,D. Harris makes free throw 1 of 2,81,67
334,3,0:17.0,,D. Harris makes free throw 2 of 2,81,68
335,3,0:02.0,B. Udrih makes 2-pt jump shot from 16 ft,,83,68
336,4,11:43.0,Shooting foul by D. Nowitzki (drawn by J. Green),,83,68
337,4,11:43.0,J. Green makes free throw 1 of 2,,84,68
338,4,11:43.0,J. Green makes free throw 2 of 2,,85,68
339,4,11:35.0,,Personal foul by J. Green (drawn by D. Nowitzki),85,68
340,4,11:21.0,,Turnover by M. Ellis (lost ball; steal by V. Carter),85,68
341,4,10:59.0,C. Lee misses 3-pt jump shot from 22 ft,,85,68
342,4,10:58.0,Offensive rebound by K. Koufos,,85,68
343,4,10:43.0,J. Green misses 2-pt jump shot from 12 ft,,85,68
344,4,10:41.0,,Defensive rebound by T. Chandler,85,68
345,4,10:38.0,Offensive charge foul by M. Ellis (drawn by B. Udrih),,85,68
346,4,10:38.0,,Turnover by M. Ellis (offensive foul),85,68
347,4,10:25.0,B. Udrih misses 2-pt jump shot from 16 ft,,85,68
348,4,10:24.0,,Defensive rebound by D. Nowitzki,85,68
349,4,10:15.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by C. Parsons),85,71
350,4,9:55.0,V. Carter makes 3-pt jump shot from 27 ft,,88,71
351,4,9:41.0,,Turnover by C. Parsons (step out of bounds),88,71
352,4,9:29.0,J. Green makes 2-pt jump shot from 12 ft (assist by B. Udrih),,90,71
353,4,9:27.0,,Dallas full timeout,90,71
354,4,9:27.0,,A. Aminu enters the game for T. Chandler,90,71
355,4,9:18.0,,Personal foul by J. Green (drawn by D. Nowitzki),90,71
356,4,9:06.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,90,73
357,4,8:52.0,Turnover by K. Koufos (lost ball; steal by A. Aminu),,90,73
358,4,8:52.0,Violation by K. Koufos (kicked ball),,90,73
359,4,8:39.0,,Shooting foul by J. Green (drawn by D. Nowitzki),90,73
360,4,8:39.0,,D. Nowitzki misses free throw 1 of 2,90,73
361,4,8:39.0,,Offensive rebound by Team,90,73
362,4,8:39.0,,D. Nowitzki makes free throw 2 of 2,90,74
363,4,8:24.0,V. Carter makes 2-pt jump shot from 13 ft,,92,74
364,4,8:15.0,,A. Aminu makes 2-pt layup from 1 ft,92,76
365,4,8:08.0,Turnover by B. Udrih (bad pass; steal by M. Ellis),,92,76
366,4,8:05.0,,M. Ellis makes 2-pt layup from 1 ft,92,78
367,4,8:05.0,Memphis full timeout,,92,78
368,4,7:42.0,K. Koufos misses 2-pt hook shot from 12 ft,,92,78
369,4,7:40.0,,Defensive rebound by A. Aminu,92,78
370,4,7:25.0,,Shooting foul by V. Carter (drawn by C. Parsons),92,78
371,4,7:25.0,,C. Parsons misses free throw 1 of 2,92,78
372,4,7:25.0,,Offensive rebound by Team,92,78
373,4,7:25.0,,C. Parsons makes free throw 2 of 2,92,79
374,4,7:06.0,V. Carter misses 3-pt jump shot from 26 ft,,92,79
375,4,7:05.0,,Defensive rebound by C. Parsons,92,79
376,4,6:58.0,,Personal foul by J. Green (drawn by D. Nowitzki),92,79
377,4,6:58.0,,D. Nowitzki makes free throw 1 of 2,92,80
378,4,6:58.0,Z. Randolph enters the game for J. Green,,92,80
379,4,6:58.0,,D. Nowitzki makes free throw 2 of 2,92,81
380,4,6:35.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by C. Lee),,94,81
381,4,6:28.0,,Shooting block foul by C. Lee (drawn by M. Ellis),94,81
382,4,6:28.0,,M. Ellis makes free throw 1 of 2,94,82
383,4,6:28.0,M. Conley enters the game for B. Udrih,,94,82
384,4,6:28.0,,M. Ellis makes free throw 2 of 2,94,83
385,4,6:12.0,V. Carter misses 2-pt jump shot from 16 ft,,94,83
386,4,6:10.0,,Defensive rebound by R. Rondo,94,83
387,4,6:07.0,,Shooting foul by M. Conley (drawn by M. Ellis),94,83
388,4,6:07.0,,M. Ellis misses free throw 1 of 2,94,83
389,4,6:07.0,,Offensive rebound by Team,94,83
