,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
90,1,0:15.0,Turnover by B. Wright (traveling),,15,20
91,1,0:03.0,,B. Udrih makes 2-pt layup from 2 ft,15,22
92,1,0:02.0,Turnover by M. Plumlee (bad pass; steal by B. Udrih),,15,22
93,1,0:00.0,,B. Udrih misses 3-pt jump shot from 23 ft,15,22
94,1,0:00.0,,Offensive rebound by Team,15,22
95,2,11:44.0,M. Morris makes 2-pt jump shot from 16 ft,,17,22
96,2,11:21.0,,B. Udrih makes 2-pt jump shot from 19 ft,17,24
97,2,11:04.0,Shooting foul by K. Koufos (drawn by M. Plumlee),,17,24
98,2,11:04.0,M. Plumlee misses free throw 1 of 2,,17,24
99,2,11:04.0,Offensive rebound by Team,,17,24
100,2,11:04.0,M. Plumlee makes free throw 2 of 2,,18,24
101,2,10:48.0,,V. Carter misses 3-pt jump shot from 24 ft,18,24
102,2,10:48.0,Defensive rebound by G. Green,,18,24
103,2,10:27.0,G. Green misses 2-pt jump shot from 14 ft,,18,24
104,2,10:26.0,,Defensive rebound by J. Leuer,18,24
105,2,10:17.0,,Shooting foul by B. Wright (drawn by J. Leuer),18,24
106,2,10:17.0,,J. Leuer misses free throw 1 of 2,18,24
107,2,10:17.0,,Offensive rebound by Team,18,24
108,2,10:17.0,E. Bledsoe enters the game for M. Plumlee,,18,24
109,2,10:17.0,,J. Leuer makes free throw 2 of 2,18,25
110,2,10:00.0,B. Wright makes 2-pt layup from 1 ft (assist by G. Green),,20,25
111,2,9:59.0,Violation by Team (jump ball),,20,25
112,2,9:40.0,,V. Carter misses 2-pt jump shot from 7 ft,20,25
113,2,9:39.0,Defensive rebound by M. Morris,,20,25
114,2,9:38.0,Personal take foul by N. Calathes (drawn by I. Thomas),,20,25
115,2,9:32.0,I. Thomas misses 3-pt jump shot from 24 ft,,20,25
116,2,9:32.0,,Defensive rebound by J. Leuer,20,25
117,2,9:12.0,,Turnover by J. Leuer (bad pass; steal by G. Green),20,25
118,2,9:04.0,G. Green misses 3-pt jump shot from 24 ft,,20,25
119,2,9:04.0,,Defensive rebound by J. Leuer,20,25
120,2,8:53.0,,K. Koufos misses 2-pt hook shot from 6 ft,20,25
121,2,8:51.0,Defensive rebound by B. Wright,,20,25
122,2,8:45.0,G. Green makes 2-pt jump shot from 11 ft,,22,25
123,2,8:31.0,,N. Calathes misses 2-pt layup from 2 ft,22,25
124,2,8:29.0,,Offensive rebound by B. Udrih,22,25
125,2,8:25.0,,B. Udrih misses 2-pt jump shot from 11 ft (block by B. Wright),22,25
126,2,8:24.0,Defensive rebound by M. Morris,,22,25
127,2,8:23.0,Shooting foul by J. Leuer (drawn by B. Wright),,22,25
128,2,8:23.0,Phoenix full timeout,,22,25
129,2,8:23.0,,M. Conley enters the game for B. Udrih,22,25
130,2,8:23.0,B. Wright makes free throw 1 of 2,,23,25
131,2,8:23.0,B. Wright misses free throw 2 of 2,,23,25
132,2,8:22.0,,Defensive rebound by K. Koufos,23,25
133,2,8:08.0,,N. Calathes makes 2-pt jump shot from 4 ft,23,27
134,2,7:53.0,M. Morris misses 2-pt jump shot from 18 ft,,23,27
135,2,7:51.0,,Defensive rebound by Team,23,27
136,2,7:29.0,,N. Calathes makes 3-pt jump shot from 25 ft,23,30
137,2,7:22.0,Turnover by I. Thomas (bad pass; steal by N. Calathes),,23,30
138,2,7:19.0,,N. Calathes makes 2-pt layup from 2 ft,23,32
139,2,7:07.0,G. Green misses 3-pt jump shot from 25 ft,,23,32
140,2,7:07.0,,Defensive rebound by M. Conley,23,32
141,2,6:58.0,,J. Leuer makes 2-pt jump shot from 20 ft (assist by V. Carter),23,34
142,2,6:56.0,Phoenix full timeout,,23,34
143,2,6:56.0,A. Len enters the game for M. Morris,,23,34
144,2,6:56.0,M. Morris enters the game for B. Wright,,23,34
145,2,6:41.0,Shooting foul by J. Leuer (drawn by M. Morris),,23,34
146,2,6:41.0,M. Morris makes free throw 1 of 2,,24,34
147,2,6:41.0,M. Morris makes free throw 2 of 2,,25,34
148,2,6:35.0,,Offensive foul by V. Carter (drawn by E. Bledsoe),25,34
149,2,6:35.0,,Turnover by V. Carter (offensive foul),25,34
150,2,6:22.0,G. Green makes 3-pt jump shot from 23 ft (assist by I. Thomas),,28,34
151,2,6:06.0,,Shooting foul by G. Green (drawn by K. Koufos),28,34
152,2,6:06.0,,K. Koufos misses free throw 1 of 2,28,34
153,2,6:06.0,,Offensive rebound by Team,28,34
154,2,6:06.0,G. Dragić enters the game for I. Thomas,,28,34
155,2,6:06.0,,T. Allen enters the game for V. Carter,28,34
156,2,6:06.0,,Z. Randolph enters the game for J. Leuer,28,34
157,2,6:06.0,,K. Koufos makes free throw 2 of 2,28,35
158,2,5:54.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,30,35
159,2,5:29.0,,K. Koufos makes 2-pt hook shot from 7 ft (assist by M. Conley),30,37
160,2,5:16.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,30,37
161,2,5:15.0,,Defensive rebound by Z. Randolph,30,37
162,2,4:59.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by N. Calathes),30,40
163,2,4:49.0,Personal foul by N. Calathes (drawn by G. Dragić),,30,40
164,2,4:49.0,,M. Gasol enters the game for K. Koufos,30,40
165,2,4:49.0,G. Dragić misses free throw 1 of 2,,30,40
166,2,4:49.0,Offensive rebound by Team,,30,40
167,2,4:49.0,G. Dragić makes free throw 2 of 2,,31,40
168,2,4:37.0,,Z. Randolph misses 2-pt layup from 1 ft (block by M. Morris),31,40
169,2,4:37.0,,Offensive rebound by Team,31,40
170,2,4:37.0,,Turnover by Z. Randolph (traveling),31,40
171,2,4:26.0,M. Morris misses 3-pt jump shot from 25 ft,,31,40
172,2,4:25.0,,Defensive rebound by M. Conley,31,40
173,2,4:06.0,,N. Calathes misses 3-pt jump shot from 24 ft,31,40
174,2,4:05.0,Defensive rebound by A. Len,,31,40
175,2,3:57.0,G. Green misses 3-pt jump shot from 22 ft,,31,40
176,2,3:56.0,,Defensive rebound by T. Allen,31,40
177,2,3:51.0,,Memphis full timeout,31,40
178,2,3:51.0,,C. Lee enters the game for N. Calathes,31,40
179,2,3:51.0,I. Thomas enters the game for G. Green,,31,40
180,2,3:40.0,,M. Gasol misses 2-pt jump shot from 17 ft,31,40
181,2,3:40.0,,Offensive rebound by Team,31,40
182,2,3:40.0,Loose ball foul by M. Morris (drawn by Z. Randolph),,31,40
183,2,3:29.0,,T. Allen misses 2-pt jump shot from 3 ft (block by E. Bledsoe),31,40
184,2,3:29.0,Defensive rebound by M. Morris,,31,40
185,2,3:25.0,G. Dragić misses 2-pt layup from 2 ft (block by M. Gasol),,31,40
186,2,3:25.0,Offensive rebound by Team,,31,40
187,2,3:15.0,Turnover by A. Len (3 sec),,31,40
188,2,2:59.0,,Shooting foul by A. Len (drawn by Z. Randolph),31,40
189,2,2:59.0,,Z. Randolph makes free throw 1 of 2,31,41
190,2,2:59.0,,Z. Randolph makes free throw 2 of 2,31,42
191,2,2:44.0,A. Len misses 2-pt jump shot from 19 ft,,31,42
192,2,2:42.0,,Defensive rebound by Team,31,42
193,2,2:23.0,,Z. Randolph makes 2-pt jump shot from 15 ft,31,44
194,2,2:11.0,E. Bledsoe makes 2-pt layup from 1 ft,,33,44
195,2,2:02.0,,C. Lee makes 3-pt jump shot from 22 ft (assist by M. Conley),33,47
196,2,1:40.0,A. Len makes 2-pt dunk at rim (assist by G. Dragić),,35,47
197,2,1:27.0,,Turnover by M. Conley (bad pass; steal by I. Thomas),35,47
198,2,1:24.0,Shooting foul by T. Allen (drawn by I. Thomas),,35,47
199,2,1:24.0,I. Thomas makes free throw 1 of 2,,36,47
200,2,1:24.0,I. Thomas makes free throw 2 of 2,,37,47
201,2,1:13.0,,M. Conley misses 2-pt layup from 2 ft,37,47
202,2,1:12.0,Defensive rebound by A. Len,,37,47
203,2,1:03.0,I. Thomas makes 2-pt layup from 1 ft (assist by E. Bledsoe),,39,47
204,2,0:47.0,Violation by A. Len (def goaltending),,39,47
205,2,0:47.0,,M. Conley makes 2-pt layup from 2 ft (assist by Z. Randolph),39,49
206,2,0:30.0,M. Morris makes 2-pt jump shot from 15 ft,,41,49
207,2,0:11.0,,M. Conley misses 2-pt jump shot from 8 ft (block by G. Dragić),41,49
208,2,0:09.0,,Offensive rebound by Z. Randolph,41,49
209,2,0:09.0,,Z. Randolph makes 2-pt layup from 1 ft,41,51
210,2,0:09.0,Turnover by A. Len (bad pass),,41,51
211,2,0:09.0,,Memphis full timeout,41,51
212,2,0:09.0,M. Plumlee enters the game for M. Morris,,41,51
213,2,0:09.0,,V. Carter enters the game for T. Allen,41,51
214,2,0:02.0,,M. Gasol misses 2-pt layup from 3 ft,41,51
215,2,0:02.0,Defensive rebound by M. Plumlee,,41,51
216,3,11:33.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,41,51
217,3,11:31.0,,Defensive rebound by M. Gasol,41,51
218,3,11:15.0,,Personal foul by M. Morris (drawn by Z. Randolph),41,51
219,3,11:03.0,,C. Lee makes 3-pt jump shot from 22 ft (assist by M. Conley),41,54
220,3,10:51.0,Personal foul by Z. Randolph (drawn by M. Morris),,41,54
221,3,10:47.0,Turnover by P. Tucker (bad pass),,41,54
222,3,10:34.0,,T. Allen misses 2-pt layup from 1 ft (block by P. Tucker),41,54
223,3,10:30.0,Defensive rebound by A. Len,,41,54
224,3,10:20.0,M. Morris makes 2-pt jump shot from 19 ft (assist by G. Dragić),,43,54
225,3,9:53.0,,Z. Randolph makes 2-pt layup from 3 ft,43,56
226,3,9:36.0,G. Dragić misses 3-pt jump shot from 24 ft (block by T. Allen),,43,56
227,3,9:35.0,,Defensive rebound by Z. Randolph,43,56
228,3,9:31.0,,Turnover by Z. Randolph (bad pass; steal by M. Morris),43,56
229,3,9:27.0,A. Len misses 2-pt layup from 2 ft (block by M. Gasol),,43,56
230,3,9:27.0,,Defensive rebound by Team,43,56
231,3,9:11.0,,Shooting foul by A. Len (drawn by M. Gasol),43,56
232,3,9:11.0,,M. Gasol makes free throw 1 of 2,43,57
233,3,9:11.0,,M. Gasol misses free throw 2 of 2,43,57
234,3,9:11.0,Defensive rebound by A. Len,,43,57
235,3,8:55.0,Shooting foul by C. Lee (drawn by A. Len),,43,57
236,3,8:55.0,A. Len makes free throw 1 of 2,,44,57
237,3,8:55.0,A. Len makes free throw 2 of 2,,45,57
238,3,8:41.0,,T. Allen misses 2-pt jump shot from 8 ft,45,57
239,3,8:39.0,,Offensive rebound by T. Allen,45,57
240,3,8:37.0,,T. Allen makes 2-pt jump shot from 11 ft,45,59
241,3,8:30.0,G. Dragić misses 2-pt layup at rim,,45,59
242,3,8:26.0,,Defensive rebound by Z. Randolph,45,59
243,3,8:22.0,,M. Conley misses 2-pt layup at rim,45,59
244,3,8:21.0,,Offensive rebound by T. Allen,45,59
245,3,8:21.0,,T. Allen misses 2-pt tip-in from 3 ft,45,59
246,3,8:18.0,Defensive rebound by M. Morris,,45,59
247,3,8:12.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,45,59
248,3,8:11.0,,Defensive rebound by M. Conley,45,59
249,3,7:55.0,,C. Lee makes 2-pt layup from 1 ft (assist by M. Gasol),45,61
250,3,7:37.0,P. Tucker misses 3-pt jump shot from 22 ft,,45,61
251,3,7:36.0,,Defensive rebound by M. Conley,45,61
252,3,7:35.0,,Turnover by M. Conley (lost ball; steal by A. Len),45,61
253,3,7:35.0,A. Len makes 2-pt dunk at rim,,47,61
254,3,7:35.0,Shooting foul by M. Conley (drawn by A. Len),,47,61
255,3,7:35.0,A. Len makes free throw 1 of 1,,48,61
256,3,7:22.0,,M. Conley makes 3-pt jump shot from 25 ft,48,64
257,3,7:11.0,G. Dragić misses 2-pt jump shot from 18 ft,,48,64
258,3,7:10.0,,Defensive rebound by M. Gasol,48,64
259,3,7:03.0,,Turnover by M. Gasol (lost ball; steal by G. Dragić),48,64
260,3,6:59.0,G. Dragić makes 2-pt layup from 1 ft,,50,64
261,3,6:36.0,,C. Lee misses 2-pt jump shot from 17 ft,50,64
262,3,6:35.0,Defensive rebound by P. Tucker,,50,64
263,3,6:26.0,G. Dragić misses 3-pt jump shot from 22 ft,,50,64
264,3,6:25.0,,Defensive rebound by M. Gasol,50,64
265,3,6:16.0,,Personal foul by G. Dragić (drawn by T. Allen),50,64
266,3,6:16.0,,Memphis full timeout,50,64
267,3,6:06.0,,Z. Randolph misses 2-pt layup at rim,50,64
268,3,6:03.0,Defensive rebound by E. Bledsoe,,50,64
269,3,5:54.0,M. Morris misses 3-pt jump shot from 24 ft,,50,64
270,3,5:54.0,Offensive rebound by A. Len,,50,64
271,3,5:52.0,A. Len makes 2-pt layup from 1 ft,,52,64
272,3,5:29.0,,C. Lee misses 3-pt jump shot from 22 ft,52,64
273,3,5:28.0,Defensive rebound by A. Len,,52,64
274,3,5:15.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by M. Morris),,54,64
275,3,4:58.0,,M. Conley misses 3-pt jump shot from 25 ft,54,64
276,3,4:58.0,Defensive rebound by E. Bledsoe,,54,64
277,3,4:47.0,Turnover by P. Tucker (traveling),,54,64
278,3,4:47.0,,B. Udrih enters the game for M. Conley,54,64
279,3,4:47.0,B. Wright enters the game for M. Morris,,54,64
280,3,4:31.0,,Z. Randolph makes 2-pt jump shot from 14 ft,54,66
281,3,4:20.0,B. Wright makes 2-pt jump shot from 6 ft (assist by E. Bledsoe),,56,66
282,3,4:05.0,,Shooting foul by P. Tucker (drawn by C. Lee),56,66
283,3,4:05.0,,C. Lee misses free throw 1 of 2,56,66
284,3,4:05.0,,Offensive rebound by Team,56,66
285,3,4:05.0,,K. Koufos enters the game for M. Gasol,56,66
286,3,4:05.0,I. Thomas enters the game for G. Dragić,,56,66
287,3,4:05.0,,C. Lee misses free throw 2 of 2,56,66
288,3,4:04.0,Defensive rebound by A. Len,,56,66
289,3,3:52.0,Personal foul by K. Koufos (drawn by E. Bledsoe),,56,66
290,3,3:52.0,M. Morris enters the game for P. Tucker,,56,66
291,3,3:46.0,I. Thomas misses 2-pt jump shot from 17 ft,,56,66
292,3,3:45.0,,Defensive rebound by Z. Randolph,56,66
293,3,3:45.0,,Turnover by Z. Randolph (lost ball),56,66
294,3,3:39.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,56,66
295,3,3:39.0,Offensive rebound by A. Len,,56,66
296,3,3:36.0,Turnover by A. Len (lost ball; steal by T. Allen),,56,66
297,3,3:31.0,,C. Lee makes 2-pt layup from 1 ft (assist by Z. Randolph),56,68
298,3,3:19.0,I. Thomas makes 2-pt jump shot from 10 ft (assist by B. Wright),,58,68
299,3,3:02.0,,K. Koufos misses 2-pt hook shot from 6 ft,58,68
300,3,3:00.0,Defensive rebound by A. Len,,58,68
301,3,2:56.0,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),,60,68
302,3,2:39.0,,T. Allen makes 2-pt layup from 2 ft,60,70
303,3,2:35.0,Turnover by I. Thomas (bad pass),,60,70
304,3,2:35.0,Phoenix full timeout,,60,70
305,3,2:35.0,,V. Carter enters the game for T. Allen,60,70
306,3,2:23.0,,C. Lee misses 2-pt jump shot from 7 ft (block by A. Len),60,70
307,3,2:21.0,,Offensive rebound by B. Udrih,60,70
308,3,2:17.0,,C. Lee misses 3-pt jump shot from 26 ft,60,70
309,3,2:16.0,,Offensive rebound by Z. Randolph,60,70
310,3,2:16.0,,Shooting foul by A. Len (drawn by Z. Randolph),60,70
311,3,2:16.0,,Z. Randolph makes free throw 1 of 2,60,71
312,3,2:16.0,M. Plumlee enters the game for A. Len,,60,71
313,3,2:16.0,,Z. Randolph makes free throw 2 of 2,60,72
314,3,1:58.0,M. Morris misses 3-pt jump shot from 23 ft,,60,72
315,3,1:58.0,,Defensive rebound by C. Lee,60,72
316,3,1:43.0,,V. Carter misses 3-pt jump shot from 24 ft,60,72
317,3,1:43.0,Defensive rebound by M. Plumlee,,60,72
318,3,1:28.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,63,72
319,3,1:10.0,,Turnover by B. Udrih (bad pass; steal by B. Wright),63,72
320,3,1:09.0,Turnover by I. Thomas (traveling),,63,72
321,3,0:48.0,,Turnover by Z. Randolph (traveling),63,72
322,3,0:24.0,B. Wright misses 3-pt jump shot from 26 ft,,63,72
323,3,0:24.0,Offensive rebound by Team,,63,72
324,3,0:24.0,Turnover by Team (shot clock),,63,72
325,3,0:24.0,,M. Conley enters the game for K. Koufos,63,72
326,3,0:08.0,,B. Udrih makes 3-pt jump shot from 22 ft (assist by C. Lee),63,75
327,3,0:02.0,M. Morris makes 3-pt jump shot from 25 ft,,66,75
328,3,0:00.0,,M. Conley misses 3-pt jump shot from 60 ft,66,75
329,3,0:00.0,,Offensive rebound by Team,66,75
330,4,11:38.0,,B. Udrih makes 2-pt jump shot from 13 ft (assist by K. Koufos),66,77
331,4,11:27.0,Personal foul by B. Udrih (drawn by E. Bledsoe),,66,77
332,4,11:27.0,G. Green enters the game for E. Bledsoe,,66,77
333,4,11:21.0,Shooting foul by B. Udrih (drawn by I. Thomas),,66,77
334,4,11:21.0,I. Thomas makes free throw 1 of 2,,67,77
335,4,11:21.0,I. Thomas makes free throw 2 of 2,,68,77
336,4,11:06.0,,K. Koufos makes 2-pt jump shot from 5 ft (assist by Z. Randolph),68,79
337,4,10:57.0,I. Thomas misses 3-pt jump shot from 25 ft,,68,79
338,4,10:56.0,,Defensive rebound by Z. Randolph,68,79
339,4,10:41.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by Z. Randolph),68,82
340,4,10:22.0,M. Morris makes 2-pt jump shot from 21 ft (assist by G. Green),,70,82
341,4,10:02.0,,N. Calathes misses 2-pt jump shot from 10 ft,70,82
342,4,10:01.0,Defensive rebound by M. Morris,,70,82
343,4,9:48.0,G. Green misses 2-pt jump shot from 16 ft,,70,82
344,4,9:48.0,Offensive rebound by M. Morris,,70,82
345,4,9:46.0,M. Morris makes 2-pt layup from 1 ft,,72,82
346,4,9:46.0,Shooting foul by V. Carter (drawn by M. Morris),,72,82
347,4,9:46.0,,J. Leuer enters the game for Z. Randolph,72,82
348,4,9:46.0,P. Tucker enters the game for M. Plumlee,,72,82
349,4,9:46.0,M. Morris misses free throw 1 of 1,,72,82
350,4,9:45.0,,Defensive rebound by K. Koufos,72,82
351,4,9:23.0,,Turnover by N. Calathes (bad pass; steal by M. Morris),72,82
352,4,9:17.0,I. Thomas misses 2-pt jump shot from 6 ft,,72,82
353,4,9:15.0,Offensive rebound by M. Morris,,72,82
354,4,9:13.0,M. Morris makes 2-pt jump shot from 6 ft,,74,82
355,4,8:50.0,,J. Leuer misses 2-pt jump shot from 17 ft,74,82
356,4,8:49.0,Defensive rebound by B. Wright,,74,82
357,4,8:43.0,Turnover by M. Morris (traveling),,74,82
358,4,8:43.0,,Memphis full timeout,74,82
359,4,8:43.0,,M. Conley enters the game for B. Udrih,74,82
360,4,8:30.0,,K. Koufos misses 2-pt hook shot from 4 ft,74,82
361,4,8:29.0,,Offensive rebound by Team,74,82
362,4,8:15.0,,V. Carter misses 3-pt jump shot from 24 ft,74,82
363,4,8:14.0,Defensive rebound by M. Morris,,74,82
364,4,7:56.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by G. Green),,77,82
365,4,7:35.0,,M. Gasol enters the game for J. Leuer,77,82
366,4,7:33.0,,V. Carter misses 2-pt jump shot from 20 ft,77,82
367,4,7:31.0,,Offensive rebound by V. Carter,77,82
368,4,7:18.0,,Personal foul by P. Tucker (drawn by K. Koufos),77,82
369,4,7:18.0,A. Len enters the game for B. Wright,,77,82
370,4,7:11.0,,N. Calathes misses 2-pt jump shot from 7 ft (block by A. Len),77,82
371,4,7:07.0,Defensive rebound by A. Len,,77,82
372,4,7:07.0,Shooting foul by V. Carter (drawn by G. Green),,77,82
373,4,7:07.0,G. Green makes free throw 1 of 2,,78,82
374,4,7:07.0,,T. Allen enters the game for V. Carter,78,82
375,4,7:07.0,G. Green makes free throw 2 of 2,,79,82
376,4,6:42.0,,T. Allen makes 2-pt jump shot from 19 ft,79,84
377,4,6:26.0,Personal foul by N. Calathes (drawn by G. Green),,79,84
378,4,6:26.0,G. Green makes free throw 1 of 2,,80,84
379,4,6:26.0,,C. Lee enters the game for N. Calathes,80,84
380,4,6:26.0,G. Green makes free throw 2 of 2,,81,84
381,4,6:06.0,,M. Conley makes 3-pt jump shot from 25 ft,81,87
382,4,5:49.0,I. Thomas makes 2-pt layup from 2 ft,,83,87
383,4,5:23.0,,C. Lee makes 2-pt jump shot from 9 ft,83,89
384,4,5:15.0,G. Green misses 2-pt layup from 2 ft (block by K. Koufos),,83,89
385,4,5:14.0,Offensive rebound by A. Len,,83,89
386,4,5:14.0,A. Len makes 2-pt layup from 1 ft,,85,89
387,4,5:14.0,Shooting foul by K. Koufos (drawn by A. Len),,85,89
388,4,5:14.0,,Memphis full timeout,85,89
389,4,5:14.0,,Z. Randolph enters the game for K. Koufos,85,89
