,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
102,1,0:59.0,M. Smart misses free throw 1 of 2,,9,26
103,1,0:59.0,Offensive rebound by Team,,9,26
104,1,0:59.0,M. Smart misses free throw 2 of 2,,9,26
105,1,0:58.0,,Defensive rebound by D. Dedmon,9,26
106,1,0:44.0,,Turnover by B. Gordon (lost ball),9,26
107,1,0:28.0,B. Wright misses 2-pt jump shot from 3 ft,,9,26
108,1,0:28.0,,Defensive rebound by C. Frye,9,26
109,1,0:09.0,,Turnover by E. Fournier (bad pass; steal by P. Pressey),9,26
110,1,0:04.0,E. Turner misses 2-pt layup from 1 ft,,9,26
111,1,0:03.0,,Defensive rebound by C. Frye,9,26
112,1,0:02.0,,Turnover by D. Dedmon (bad pass; steal by K. Olynyk),9,26
113,1,0:01.0,K. Olynyk misses 2-pt jump shot from 19 ft,,9,26
114,1,0:00.0,Offensive rebound by Team,,9,26
115,2,11:42.0,,D. Dedmon misses 2-pt jump shot from 3 ft (block by T. Zeller),9,26
116,2,11:40.0,Defensive rebound by T. Zeller,,9,26
117,2,11:38.0,Turnover by T. Zeller (bad pass; steal by E. Payton),,9,26
118,2,11:32.0,,E. Payton makes 2-pt layup from 1 ft,9,28
119,2,11:10.0,P. Pressey misses 3-pt jump shot from 27 ft,,9,28
120,2,11:08.0,,Defensive rebound by Team,9,28
121,2,10:57.0,,C. Frye misses 3-pt jump shot from 24 ft,9,28
122,2,10:56.0,Defensive rebound by B. Bass,,9,28
123,2,10:51.0,P. Pressey makes 2-pt layup from 1 ft,,11,28
124,2,10:42.0,,E. Payton misses 2-pt layup from 1 ft (block by B. Bass),11,28
125,2,10:41.0,,Offensive rebound by C. Frye,11,28
126,2,10:40.0,,C. Frye makes 2-pt layup at rim,11,30
127,2,10:31.0,,Offensive charge foul by T. Zeller (drawn by E. Fournier),11,30
128,2,10:31.0,Turnover by T. Zeller (offensive foul),,11,30
129,2,10:14.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by B. Gordon),11,32
130,2,9:55.0,B. Bass misses 2-pt jump shot from 8 ft,,11,32
131,2,9:54.0,,Defensive rebound by D. Dedmon,11,32
132,2,9:45.0,,Orlando full timeout,11,32
133,2,9:45.0,J. Green enters the game for E. Turner,,11,32
134,2,9:35.0,,E. Payton misses 3-pt jump shot from 22 ft,11,32
135,2,9:34.0,Defensive rebound by P. Pressey,,11,32
136,2,9:29.0,Shooting foul by C. Frye (drawn by T. Zeller),,11,32
137,2,9:29.0,T. Zeller makes free throw 1 of 2,,12,32
138,2,9:29.0,T. Zeller makes free throw 2 of 2,,13,32
139,2,9:18.0,,B. Gordon makes 2-pt jump shot from 6 ft (assist by C. Frye),13,34
140,2,9:07.0,B. Bass makes 2-pt layup from 2 ft (assist by P. Pressey),,15,34
141,2,8:51.0,,B. Gordon makes 2-pt jump shot from 8 ft,15,36
142,2,8:45.0,Turnover by M. Smart (bad pass),,15,36
143,2,8:45.0,,V. Oladipo enters the game for E. Payton,15,36
144,2,8:32.0,,B. Gordon makes 2-pt jump shot from 12 ft,15,38
145,2,8:15.0,Turnover by P. Pressey (bad pass; steal by C. Frye),,15,38
146,2,8:09.0,,E. Fournier makes 2-pt layup from 1 ft (assist by C. Frye),15,40
147,2,8:09.0,Boston full timeout,,15,40
148,2,8:09.0,A. Bradley enters the game for P. Pressey,,15,40
149,2,7:50.0,J. Green makes 2-pt jump shot from 4 ft,,17,40
150,2,7:31.0,,V. Oladipo misses 2-pt jump shot from 3 ft,17,40
151,2,7:29.0,Defensive rebound by A. Bradley,,17,40
152,2,7:22.0,B. Bass makes 2-pt dunk at rim (assist by M. Smart),,19,40
153,2,7:06.0,,E. Fournier misses 2-pt jump shot from 14 ft,19,40
154,2,7:04.0,,Offensive rebound by D. Dedmon,19,40
155,2,7:04.0,,D. Dedmon misses 2-pt tip-in from 1 ft,19,40
156,2,7:03.0,Defensive rebound by Team,,19,40
157,2,7:03.0,,T. Harris enters the game for B. Gordon,19,40
158,2,7:03.0,,K. O'Quinn enters the game for D. Dedmon,19,40
159,2,7:03.0,,N. Vučević enters the game for C. Frye,19,40
160,2,6:55.0,Turnover by M. Smart (bad pass; steal by V. Oladipo),,19,40
161,2,6:54.0,,Personal foul by M. Smart (drawn by E. Fournier),19,40
162,2,6:37.0,,T. Harris misses 2-pt jump shot from 20 ft,19,40
163,2,6:37.0,,Offensive rebound by Team,19,40
164,2,6:37.0,Loose ball foul by B. Bass (drawn by N. Vučević),,19,40
165,2,6:29.0,,V. Oladipo misses 2-pt jump shot from 4 ft,19,40
166,2,6:28.0,,Offensive rebound by V. Oladipo,19,40
167,2,6:26.0,,V. Oladipo misses 2-pt layup from 2 ft,19,40
168,2,6:24.0,Defensive rebound by T. Zeller,,19,40
169,2,6:14.0,B. Bass makes 2-pt jump shot from 17 ft (assist by M. Smart),,21,40
170,2,5:55.0,,E. Fournier misses 3-pt jump shot from 24 ft,21,40
171,2,5:53.0,,Offensive rebound by Team,21,40
172,2,5:52.0,Loose ball foul by A. Bradley (drawn by N. Vučević),,21,40
173,2,5:52.0,Official timeout,,21,40
174,2,5:52.0,K. Olynyk enters the game for T. Zeller,,21,40
175,2,5:46.0,,Turnover by T. Harris (lost ball; steal by J. Green),21,40
176,2,5:37.0,K. Olynyk misses 3-pt jump shot from 25 ft,,21,40
177,2,5:35.0,,Defensive rebound by E. Fournier,21,40
178,2,5:15.0,,V. Oladipo misses 3-pt jump shot from 25 ft,21,40
179,2,5:15.0,,Offensive rebound by Team,21,40
180,2,5:15.0,Loose ball foul by K. Olynyk (drawn by K. O'Quinn),,21,40
181,2,5:15.0,J. Nelson enters the game for M. Smart,,21,40
182,2,4:59.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by T. Harris),21,42
183,2,4:48.0,B. Bass misses 2-pt layup from 1 ft (block by N. Vučević),,21,42
184,2,4:47.0,,Defensive rebound by T. Harris,21,42
185,2,4:36.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by N. Vučević),21,44
186,2,4:24.0,B. Bass misses 2-pt jump shot from 10 ft,,21,44
187,2,4:23.0,,Defensive rebound by K. O'Quinn,21,44
188,2,3:59.0,,K. O'Quinn misses 2-pt jump shot from 11 ft,21,44
189,2,3:58.0,Defensive rebound by K. Olynyk,,21,44
190,2,3:47.0,B. Bass misses 2-pt hook shot from 8 ft,,21,44
191,2,3:45.0,,Defensive rebound by K. O'Quinn,21,44
192,2,3:36.0,,Orlando full timeout,21,44
193,2,3:36.0,J. Sullinger enters the game for B. Bass,,21,44
194,2,3:25.0,,V. Oladipo misses 2-pt jump shot from 9 ft,21,44
195,2,3:22.0,Defensive rebound by J. Nelson,,21,44
196,2,3:07.0,Turnover by J. Green (bad pass),,21,44
197,2,2:58.0,,Offensive foul by N. Vučević (drawn by J. Nelson),21,44
198,2,2:58.0,,Turnover by N. Vučević (offensive foul),21,44
199,2,2:45.0,Shooting foul by K. O'Quinn (drawn by K. Olynyk),,21,44
200,2,2:45.0,K. Olynyk misses free throw 1 of 2,,21,44
201,2,2:45.0,Offensive rebound by Team,,21,44
202,2,2:45.0,K. Olynyk makes free throw 2 of 2,,22,44
203,2,2:30.0,,E. Fournier misses 3-pt jump shot from 25 ft,22,44
204,2,2:29.0,Defensive rebound by J. Sullinger,,22,44
205,2,2:21.0,A. Bradley misses 3-pt jump shot from 23 ft,,22,44
206,2,2:18.0,Offensive rebound by J. Nelson,,22,44
207,2,2:12.0,Shooting foul by E. Fournier (drawn by A. Bradley),,22,44
208,2,2:12.0,A. Bradley makes free throw 1 of 2,,23,44
209,2,2:12.0,,E. Payton enters the game for E. Fournier,23,44
210,2,2:12.0,A. Bradley makes free throw 2 of 2,,24,44
211,2,1:55.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by V. Oladipo),24,47
212,2,1:42.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by J. Nelson),,26,47
213,2,1:19.0,,T. Harris makes 2-pt jump shot from 20 ft,26,49
214,2,1:02.0,A. Bradley makes 2-pt jump shot from 20 ft,,28,49
215,2,0:45.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),28,51
216,2,0:36.0,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Nelson),,30,51
217,2,0:26.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by E. Payton),30,53
218,2,0:09.0,J. Sullinger misses 3-pt jump shot from 25 ft,,30,53
219,2,0:08.0,,Defensive rebound by Team,30,53
220,2,0:07.0,M. Smart enters the game for J. Nelson,,30,53
221,3,11:42.0,,T. Harris misses 2-pt jump shot from 18 ft,30,53
222,3,11:41.0,Defensive rebound by T. Zeller,,30,53
223,3,11:28.0,T. Zeller makes 2-pt layup from 1 ft (assist by A. Bradley),,32,53
224,3,11:27.0,,Orlando full timeout,32,53
225,3,11:06.0,,E. Payton makes 2-pt jump shot from 18 ft,32,55
226,3,10:51.0,A. Bradley misses 2-pt jump shot from 3 ft (block by T. Harris),,32,55
227,3,10:48.0,Offensive rebound by A. Bradley,,32,55
228,3,10:42.0,Personal foul by V. Oladipo (drawn by J. Nelson),,32,55
229,3,10:37.0,Turnover by J. Nelson (bad pass; steal by E. Payton),,32,55
230,3,10:32.0,,Turnover by E. Payton (bad pass; steal by T. Zeller),32,55
231,3,10:25.0,K. Olynyk misses 2-pt jump shot from 4 ft,,32,55
232,3,10:21.0,Offensive rebound by K. Olynyk,,32,55
233,3,10:21.0,K. Olynyk makes 2-pt layup at rim,,34,55
234,3,9:57.0,,E. Payton makes 2-pt jump shot from 7 ft,34,57
235,3,9:45.0,Shooting foul by E. Payton (drawn by K. Olynyk),,34,57
236,3,9:45.0,K. Olynyk makes free throw 1 of 2,,35,57
237,3,9:45.0,K. Olynyk makes free throw 2 of 2,,36,57
238,3,9:31.0,,V. Oladipo misses 2-pt layup from 2 ft,36,57
239,3,9:28.0,,Offensive rebound by N. Vučević,36,57
240,3,9:28.0,,N. Vučević makes 2-pt layup from 1 ft,36,59
241,3,9:20.0,J. Nelson makes 2-pt layup from 1 ft,,38,59
242,3,8:55.0,,E. Payton makes 2-pt jump shot from 10 ft,38,61
243,3,8:42.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Nelson),,41,61
244,3,8:25.0,,K. O'Quinn makes 2-pt layup at rim (assist by E. Payton),41,63
245,3,8:13.0,T. Zeller makes 2-pt layup at rim (assist by J. Nelson),,43,63
246,3,7:52.0,,N. Vučević makes 2-pt jump shot from 11 ft (assist by E. Payton),43,65
247,3,7:42.0,J. Nelson misses 3-pt jump shot from 25 ft,,43,65
248,3,7:40.0,,Defensive rebound by T. Harris,43,65
249,3,7:21.0,,K. O'Quinn makes 3-pt jump shot from 25 ft (assist by E. Payton),43,68
250,3,7:18.0,Boston full timeout,,43,68
251,3,6:57.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Nelson),,46,68
252,3,6:31.0,,V. Oladipo misses 2-pt jump shot from 16 ft,46,68
253,3,6:29.0,Defensive rebound by K. Olynyk,,46,68
254,3,6:22.0,J. Nelson misses 2-pt layup at rim,,46,68
255,3,6:21.0,,Defensive rebound by E. Payton,46,68
256,3,6:11.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by V. Oladipo),46,71
257,3,5:49.0,J. Green makes 2-pt jump shot from 18 ft,,48,71
258,3,5:29.0,,N. Vučević misses 2-pt jump shot from 8 ft,48,71
259,3,5:28.0,Defensive rebound by T. Zeller,,48,71
260,3,5:22.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Nelson),,51,71
261,3,5:13.0,,Turnover by E. Payton (bad pass; steal by J. Nelson),51,71
262,3,5:09.0,J. Nelson makes 2-pt layup from 1 ft,,53,71
263,3,4:55.0,,Shooting foul by A. Bradley (drawn by V. Oladipo),53,71
264,3,4:55.0,,V. Oladipo makes free throw 1 of 3,53,72
265,3,4:55.0,,V. Oladipo makes free throw 2 of 3,53,73
266,3,4:55.0,M. Smart enters the game for J. Nelson,,53,73
267,3,4:55.0,,C. Frye enters the game for K. O'Quinn,53,73
268,3,4:55.0,,E. Fournier enters the game for E. Payton,53,73
269,3,4:55.0,,V. Oladipo makes free throw 3 of 3,53,74
270,3,4:41.0,K. Olynyk misses 2-pt layup from 1 ft,,53,74
271,3,4:39.0,,Defensive rebound by N. Vučević,53,74
272,3,4:25.0,,V. Oladipo misses 2-pt jump shot from 9 ft,53,74
273,3,4:24.0,Defensive rebound by T. Zeller,,53,74
274,3,4:24.0,Personal foul by V. Oladipo (drawn by T. Zeller),,53,74
275,3,4:11.0,J. Green misses 2-pt hook shot from 8 ft,,53,74
276,3,4:10.0,,Defensive rebound by N. Vučević,53,74
277,3,3:55.0,,T. Harris misses 3-pt jump shot from 24 ft,53,74
278,3,3:54.0,Defensive rebound by T. Zeller,,53,74
279,3,3:50.0,T. Zeller makes 2-pt jump shot from 5 ft,,55,74
280,3,3:50.0,Shooting foul by C. Frye (drawn by T. Zeller),,55,74
281,3,3:50.0,,K. O'Quinn enters the game for N. Vučević,55,74
282,3,3:50.0,E. Turner enters the game for J. Green,,55,74
283,3,3:50.0,T. Zeller makes free throw 1 of 1,,56,74
284,3,3:36.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by V. Oladipo),56,77
285,3,3:10.0,K. Olynyk makes 2-pt jump shot from 14 ft,,58,77
286,3,2:51.0,,T. Harris makes 2-pt layup from 1 ft,58,79
287,3,2:37.0,Shooting block foul by K. O'Quinn (drawn by T. Zeller),,58,79
288,3,2:37.0,,Orlando full timeout,58,79
289,3,2:37.0,B. Bass enters the game for K. Olynyk,,58,79
290,3,2:37.0,,E. Payton enters the game for T. Harris,58,79
291,3,2:37.0,,B. Gordon enters the game for V. Oladipo,58,79
292,3,2:37.0,T. Zeller makes free throw 1 of 2,,59,79
293,3,2:37.0,T. Zeller makes free throw 2 of 2,,60,79
294,3,2:13.0,,K. O'Quinn misses 2-pt hook shot from 3 ft,60,79
295,3,2:12.0,Defensive rebound by T. Zeller,,60,79
296,3,2:03.0,T. Zeller misses 2-pt layup from 2 ft,,60,79
297,3,2:01.0,Offensive rebound by B. Bass,,60,79
298,3,1:57.0,A. Bradley misses 2-pt jump shot from 17 ft,,60,79
299,3,1:55.0,,Defensive rebound by K. O'Quinn,60,79
300,3,1:47.0,,E. Fournier misses 3-pt jump shot from 23 ft,60,79
301,3,1:46.0,Defensive rebound by B. Bass,,60,79
302,3,1:34.0,E. Turner misses 2-pt jump shot from 18 ft,,60,79
303,3,1:33.0,,Defensive rebound by C. Frye,60,79
304,3,1:20.0,,K. O'Quinn makes 2-pt jump shot from 8 ft,60,81
305,3,1:03.0,Turnover by E. Turner (bad pass; steal by K. O'Quinn),,60,81
306,3,0:59.0,,E. Payton makes 2-pt layup from 1 ft (assist by C. Frye),60,83
307,3,0:52.0,Boston full timeout,,60,83
308,3,0:52.0,B. Wright enters the game for T. Zeller,,60,83
309,3,0:47.0,B. Bass misses 2-pt jump shot from 14 ft,,60,83
310,3,0:45.0,,Defensive rebound by K. O'Quinn,60,83
311,3,0:33.0,,E. Fournier misses 2-pt jump shot from 19 ft,60,83
312,3,0:30.0,Defensive rebound by A. Bradley,,60,83
313,3,0:20.0,B. Bass misses 2-pt hook shot from 5 ft (block by C. Frye),,60,83
314,3,0:19.0,,Defensive rebound by K. O'Quinn,60,83
315,3,0:04.0,,E. Payton makes 2-pt jump shot from 7 ft,60,85
316,3,0:00.0,B. Bass misses 3-pt jump shot from 27 ft,,60,85
317,3,0:00.0,Offensive rebound by Team,,60,85
318,4,11:49.0,B. Bass misses 2-pt dunk from 2 ft (block by K. O'Quinn),,60,85
319,4,11:47.0,,Defensive rebound by K. O'Quinn,60,85
320,4,11:25.0,,Personal foul by J. Crowder (drawn by C. Frye),60,85
321,4,11:25.0,,Orlando full timeout,60,85
322,4,11:11.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,60,85
323,4,11:10.0,Defensive rebound by B. Bass,,60,85
324,4,10:54.0,B. Bass misses 2-pt jump shot from 16 ft,,60,85
325,4,10:53.0,,Defensive rebound by K. O'Quinn,60,85
326,4,10:45.0,,E. Fournier makes 2-pt layup at rim,60,87
327,4,10:30.0,B. Bass makes 2-pt dunk at rim (assist by J. Nelson),,62,87
328,4,10:14.0,,Turnover by C. Frye (bad pass; steal by J. Nelson),62,87
329,4,10:12.0,Personal take foul by C. Frye (drawn by J. Nelson),,62,87
330,4,10:07.0,J. Nelson makes 3-pt jump shot from 28 ft,,65,87
331,4,9:51.0,,Turnover by E. Payton (bad pass; steal by J. Nelson),65,87
332,4,9:44.0,B. Wright makes 2-pt dunk at rim (assist by B. Bass),,67,87
333,4,9:24.0,,K. O'Quinn misses 2-pt jump shot from 12 ft,67,87
334,4,9:22.0,Defensive rebound by E. Turner,,67,87
335,4,9:16.0,J. Crowder misses 3-pt jump shot from 23 ft,,67,87
336,4,9:14.0,,Defensive rebound by K. O'Quinn,67,87
337,4,8:57.0,,E. Payton misses 2-pt layup from 1 ft,67,87
338,4,8:55.0,Defensive rebound by E. Turner,,67,87
339,4,8:46.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Nelson),,69,87
340,4,8:32.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,69,87
341,4,8:30.0,Defensive rebound by E. Turner,,69,87
342,4,8:16.0,E. Turner makes 3-pt jump shot from 23 ft (assist by J. Nelson),,72,87
343,4,7:59.0,,Shooting foul by J. Crowder (drawn by E. Fournier),72,87
344,4,7:59.0,,E. Fournier misses free throw 1 of 2,72,87
345,4,7:59.0,,Offensive rebound by Team,72,87
346,4,7:59.0,,V. Oladipo enters the game for K. O'Quinn,72,87
347,4,7:59.0,,N. Vučević enters the game for E. Payton,72,87
348,4,7:59.0,,T. Harris enters the game for B. Gordon,72,87
349,4,7:59.0,,E. Fournier misses free throw 2 of 2,72,87
350,4,7:58.0,Defensive rebound by B. Wright,,72,87
351,4,7:45.0,B. Bass misses 2-pt jump shot from 17 ft,,72,87
352,4,7:44.0,,Defensive rebound by E. Fournier,72,87
353,4,7:24.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by V. Oladipo),72,90
354,4,7:14.0,Shooting foul by T. Harris (drawn by B. Bass),,72,90
355,4,7:14.0,B. Bass misses free throw 1 of 2,,72,90
356,4,7:14.0,Offensive rebound by Team,,72,90
357,4,7:14.0,B. Bass makes free throw 2 of 2,,73,90
358,4,7:08.0,,Personal foul by B. Bass (drawn by C. Frye),73,90
359,4,7:03.0,,C. Frye misses 2-pt jump shot from 16 ft,73,90
360,4,7:02.0,Defensive rebound by B. Wright,,73,90
361,4,6:58.0,Shooting foul by V. Oladipo (drawn by J. Nelson),,73,90
362,4,6:58.0,J. Nelson makes free throw 1 of 2,,74,90
363,4,6:58.0,J. Nelson makes free throw 2 of 2,,75,90
364,4,6:42.0,,T. Harris misses 2-pt jump shot from 20 ft,75,90
365,4,6:40.0,,Offensive rebound by E. Fournier,75,90
366,4,6:33.0,,Turnover by V. Oladipo (bad pass; steal by J. Nelson),75,90
367,4,6:20.0,B. Bass misses 2-pt layup at rim,,75,90
368,4,6:19.0,Offensive rebound by B. Bass,,75,90
369,4,6:19.0,B. Bass makes 2-pt dunk at rim,,77,90
370,4,6:04.0,,Personal foul by B. Bass (drawn by N. Vučević),77,90
371,4,5:50.0,,T. Harris misses 2-pt jump shot from 13 ft,77,90
372,4,5:49.0,Defensive rebound by J. Crowder,,77,90
373,4,5:39.0,Shooting foul by C. Frye (drawn by B. Wright),,77,90
374,4,5:39.0,Official timeout,,77,90
375,4,5:39.0,,K. O'Quinn enters the game for C. Frye,77,90
376,4,5:39.0,B. Wright makes free throw 1 of 2,,78,90
377,4,5:39.0,B. Wright misses free throw 2 of 2,,78,90
378,4,5:38.0,,Defensive rebound by N. Vučević,78,90
379,4,5:13.0,,V. Oladipo misses 3-pt jump shot from 23 ft,78,90
380,4,5:13.0,Defensive rebound by B. Wright,,78,90
381,4,5:03.0,B. Wright makes 2-pt layup from 2 ft (assist by J. Nelson),,80,90
382,4,4:50.0,,V. Oladipo misses 2-pt jump shot from 13 ft (block by B. Bass),80,90
383,4,4:49.0,Defensive rebound by J. Crowder,,80,90
384,4,4:42.0,J. Crowder misses 2-pt jump shot from 16 ft,,80,90
385,4,4:41.0,,Defensive rebound by N. Vučević,80,90
