,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
38,1,6:44.0,,A. Tolliver misses 3-pt jump shot from 25 ft,6,13
39,1,6:43.0,Defensive rebound by P. Gasol,,6,13
40,1,6:33.0,P. Gasol makes 2-pt jump shot from 21 ft (assist by J. Noah),,8,13
41,1,6:26.0,,Personal foul by A. Brooks (drawn by R. Jackson),8,13
42,1,6:16.0,,A. Tolliver misses 3-pt jump shot from 26 ft,8,13
43,1,6:15.0,Defensive rebound by M. Dunleavy,,8,13
44,1,6:06.0,P. Gasol misses 2-pt layup from 1 ft,,8,13
45,1,6:05.0,,Defensive rebound by A. Tolliver,8,13
46,1,5:56.0,,R. Jackson makes 2-pt jump shot from 20 ft,8,15
47,1,5:40.0,A. Brooks makes 2-pt layup at rim (assist by J. Noah),,10,15
48,1,5:18.0,,A. Tolliver misses 2-pt layup from 2 ft,10,15
49,1,5:17.0,Defensive rebound by A. Brooks,,10,15
50,1,5:11.0,A. Brooks misses 2-pt layup from 1 ft,,10,15
51,1,5:11.0,Offensive rebound by Team,,10,15
52,1,5:11.0,,Loose ball foul by C. Butler (drawn by P. Gasol),10,15
53,1,4:57.0,J. Noah misses 2-pt jump shot from 17 ft,,10,15
54,1,4:55.0,,Defensive rebound by A. Tolliver,10,15
55,1,4:47.0,,C. Butler makes 2-pt jump shot from 18 ft (assist by R. Jackson),10,17
56,1,4:30.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,10,17
57,1,4:29.0,,Defensive rebound by A. Drummond,10,17
58,1,4:22.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,10,17
59,1,4:21.0,Defensive rebound by J. Noah,,10,17
60,1,4:15.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by J. Noah),,13,17
61,1,3:56.0,,C. Butler misses 2-pt jump shot from 21 ft,13,17
62,1,3:55.0,,Offensive rebound by A. Drummond,13,17
63,1,3:35.0,,Shooting foul by J. Noah (drawn by C. Butler),13,17
64,1,3:35.0,,C. Butler makes free throw 1 of 2,13,18
65,1,3:35.0,N. Mirotić enters the game for M. Dunleavy,,13,18
66,1,3:35.0,T. Gibson enters the game for J. Noah,,13,18
67,1,3:35.0,,C. Butler makes free throw 2 of 2,13,19
68,1,3:21.0,T. Gibson makes 2-pt jump shot from 15 ft (assist by N. Mirotić),,15,19
69,1,3:07.0,,C. Butler makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),15,22
70,1,2:52.0,Turnover by N. Mirotić (lost ball; steal by A. Tolliver),,15,22
71,1,2:46.0,,R. Jackson misses 2-pt layup at rim,15,22
72,1,2:45.0,,Offensive rebound by A. Drummond,15,22
73,1,2:44.0,,A. Drummond misses 2-pt tip-in at rim,15,22
74,1,2:41.0,Defensive rebound by N. Mirotić,,15,22
75,1,2:29.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by P. Gasol),,18,22
76,1,2:22.0,,Detroit full timeout,18,22
77,1,2:22.0,K. Hinrich enters the game for A. Brooks,,18,22
78,1,2:22.0,,J. Meeks enters the game for K. Caldwell-Pope,18,22
79,1,2:22.0,,S. Dinwiddie enters the game for R. Jackson,18,22
80,1,2:13.0,,C. Butler makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),18,25
81,1,1:56.0,T. Snell misses 3-pt jump shot from 26 ft,,18,25
82,1,1:55.0,,Defensive rebound by A. Tolliver,18,25
83,1,1:43.0,,A. Drummond misses 2-pt hook shot from 4 ft,18,25
84,1,1:41.0,Defensive rebound by P. Gasol,,18,25
85,1,1:34.0,P. Gasol misses 2-pt jump shot from 5 ft,,18,25
86,1,1:33.0,,Defensive rebound by A. Tolliver,18,25
87,1,1:26.0,,A. Tolliver makes 2-pt layup at rim (assist by S. Dinwiddie),18,27
88,1,1:12.0,N. Mirotić misses 3-pt jump shot from 27 ft,,18,27
89,1,1:11.0,Offensive rebound by P. Gasol,,18,27
90,1,1:10.0,P. Gasol makes 2-pt dunk at rim,,20,27
91,1,0:46.0,,C. Butler makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),20,30
92,1,0:28.0,K. Hinrich misses 2-pt jump shot from 21 ft,,20,30
93,1,0:27.0,,Defensive rebound by A. Tolliver,20,30
94,1,0:05.0,,S. Dinwiddie misses 2-pt layup from 1 ft,20,30
95,1,0:05.0,Defensive rebound by Team,,20,30
96,1,0:05.0,E. Moore enters the game for P. Gasol,,20,30
97,1,0:01.0,K. Hinrich misses 2-pt layup from 1 ft,,20,30
98,1,0:00.0,Offensive rebound by Team,,20,30
99,2,11:46.0,N. Mirotić misses 2-pt jump shot from 4 ft (block by J. Anthony),,20,30
100,2,11:44.0,,Defensive rebound by J. Anthony,20,30
101,2,11:36.0,,C. Martin misses 3-pt jump shot from 26 ft,20,30
102,2,11:35.0,Defensive rebound by K. Hinrich,,20,30
103,2,11:33.0,Personal foul by S. Dinwiddie (drawn by K. Hinrich),,20,30
104,2,11:25.0,Shooting foul by C. Martin (drawn by N. Mirotić),,20,30
105,2,11:25.0,N. Mirotić makes free throw 1 of 3,,21,30
106,2,11:25.0,N. Mirotić makes free throw 2 of 3,,22,30
107,2,11:25.0,N. Mirotić makes free throw 3 of 3,,23,30
108,2,11:08.0,,J. Anthony makes 2-pt dunk at rim (assist by T. Prince),23,32
109,2,10:43.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by J. Noah),,26,32
110,2,10:26.0,,T. Prince misses 2-pt jump shot from 5 ft,26,32
111,2,10:25.0,Defensive rebound by J. Noah,,26,32
112,2,10:18.0,Turnover by J. Noah (bad pass; steal by S. Dinwiddie),,26,32
113,2,10:05.0,,J. Meeks misses 2-pt jump shot from 19 ft,26,32
114,2,10:03.0,Defensive rebound by N. Mirotić,,26,32
115,2,9:50.0,T. Gibson makes 2-pt dunk at rim (assist by N. Mirotić),,28,32
116,2,9:23.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,28,32
117,2,9:21.0,Defensive rebound by T. Snell,,28,32
118,2,9:16.0,Personal foul by S. Dinwiddie (drawn by T. Gibson),,28,32
119,2,9:16.0,A. Brooks enters the game for T. Snell,,28,32
120,2,9:01.0,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),,30,32
121,2,8:54.0,,Detroit full timeout,30,32
122,2,8:38.0,T. Gibson makes 2-pt dunk at rim (assist by N. Mirotić),,32,32
123,2,8:13.0,,J. Meeks misses 2-pt jump shot from 11 ft,32,32
124,2,8:10.0,Defensive rebound by N. Mirotić,,32,32
125,2,7:56.0,J. Noah makes 2-pt hook shot from 5 ft,,34,32
126,2,7:41.0,,J. Meeks makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),34,34
127,2,7:14.0,N. Mirotić misses 3-pt jump shot from 22 ft,,34,34
128,2,7:13.0,Offensive rebound by J. Noah,,34,34
129,2,7:09.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by J. Noah),,37,34
130,2,6:53.0,,S. Dinwiddie misses 2-pt layup from 1 ft,37,34
131,2,6:51.0,Defensive rebound by N. Mirotić,,37,34
132,2,6:46.0,Personal foul by C. Martin (drawn by T. Gibson),,37,34
133,2,6:46.0,,A. Drummond enters the game for J. Anthony,37,34
134,2,6:46.0,,A. Tolliver enters the game for C. Martin,37,34
135,2,6:46.0,M. Dunleavy enters the game for T. Gibson,,37,34
136,2,6:40.0,J. Noah makes 2-pt layup at rim (assist by A. Brooks),,39,34
137,2,6:18.0,,A. Drummond misses 2-pt hook shot from 5 ft,39,34
138,2,6:16.0,Defensive rebound by J. Noah,,39,34
139,2,5:54.0,Turnover by Team (shot clock),,39,34
140,2,5:54.0,Official timeout,,39,34
141,2,5:54.0,,R. Jackson enters the game for S. Dinwiddie,39,34
142,2,5:39.0,,R. Jackson misses 2-pt jump shot from 7 ft,39,34
143,2,5:38.0,Defensive rebound by N. Mirotić,,39,34
144,2,5:29.0,Personal foul by A. Tolliver (drawn by M. Dunleavy),,39,34
145,2,5:29.0,M. Dunleavy makes free throw 1 of 2,,40,34
146,2,5:29.0,M. Dunleavy makes free throw 2 of 2,,41,34
147,2,5:16.0,,R. Jackson misses 2-pt jump shot from 19 ft,41,34
148,2,5:15.0,Defensive rebound by J. Noah,,41,34
149,2,5:12.0,P. Gasol enters the game for J. Noah,,41,34
150,2,5:12.0,,K. Caldwell-Pope enters the game for J. Meeks,41,34
151,2,5:12.0,,C. Butler enters the game for T. Prince,41,34
152,2,5:04.0,M. Dunleavy makes 2-pt jump shot from 18 ft (assist by A. Brooks),,43,34
153,2,4:41.0,,C. Butler makes 2-pt jump shot from 20 ft (assist by R. Jackson),43,36
154,2,4:24.0,A. Brooks makes 3-pt jump shot from 26 ft,,46,36
155,2,4:10.0,,A. Drummond makes 2-pt hook shot at rim (assist by A. Tolliver),46,38
156,2,3:52.0,Shooting foul by A. Drummond (drawn by A. Brooks),,46,38
157,2,3:52.0,T. Snell enters the game for K. Hinrich,,46,38
158,2,3:52.0,A. Brooks makes free throw 1 of 2,,47,38
159,2,3:52.0,A. Brooks makes free throw 2 of 2,,48,38
160,2,3:27.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by C. Butler),48,40
161,2,3:05.0,P. Gasol makes 2-pt layup from 1 ft (assist by T. Snell),,50,40
162,2,2:55.0,,R. Jackson misses 2-pt jump shot from 9 ft,50,40
163,2,2:52.0,Defensive rebound by P. Gasol,,50,40
164,2,2:32.0,N. Mirotić misses 3-pt jump shot from 24 ft,,50,40
165,2,2:31.0,,Defensive rebound by C. Butler,50,40
166,2,2:21.0,,C. Butler makes 2-pt jump shot from 17 ft,50,42
167,2,2:02.0,Turnover by N. Mirotić (lost ball),,50,42
168,2,2:02.0,Chicago full timeout,,50,42
169,2,1:39.0,,A. Drummond misses 2-pt hook shot from 7 ft,50,42
170,2,1:37.0,Defensive rebound by P. Gasol,,50,42
171,2,1:24.0,P. Gasol makes 2-pt jump shot from 19 ft (assist by A. Brooks),,52,42
172,2,1:00.0,,R. Jackson misses 3-pt jump shot from 26 ft,52,42
173,2,0:59.0,Defensive rebound by M. Dunleavy,,52,42
174,2,0:44.0,Personal foul by A. Tolliver (drawn by A. Brooks),,52,42
175,2,0:44.0,A. Brooks makes free throw 1 of 2,,53,42
176,2,0:44.0,,T. Prince enters the game for A. Tolliver,53,42
177,2,0:44.0,A. Brooks makes free throw 2 of 2,,54,42
178,2,0:21.0,,A. Drummond makes 2-pt jump shot from 6 ft (assist by T. Prince),54,44
179,2,0:04.0,P. Gasol makes 2-pt layup from 1 ft (assist by N. Mirotić),,56,44
180,2,0:03.0,,Personal foul by M. Dunleavy (drawn by R. Jackson),56,44
181,2,0:01.0,,R. Jackson misses 3-pt jump shot from 26 ft,56,44
182,2,0:00.0,,Offensive rebound by Team,56,44
183,3,11:46.0,Shooting foul by A. Drummond (drawn by P. Gasol),,56,44
184,3,11:46.0,P. Gasol makes free throw 1 of 2,,57,44
185,3,11:46.0,P. Gasol makes free throw 2 of 2,,58,44
186,3,11:38.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),58,46
187,3,11:13.0,Shooting foul by C. Butler (drawn by P. Gasol),,58,46
188,3,11:13.0,P. Gasol makes free throw 1 of 2,,59,46
189,3,11:13.0,P. Gasol makes free throw 2 of 2,,60,46
190,3,10:59.0,,Shooting foul by P. Gasol (drawn by A. Drummond),60,46
191,3,10:59.0,,A. Drummond misses free throw 1 of 2,60,46
192,3,10:59.0,,Offensive rebound by Team,60,46
193,3,10:59.0,,A. Drummond misses free throw 2 of 2,60,46
194,3,10:58.0,Defensive rebound by J. Noah,,60,46
195,3,10:37.0,J. Noah makes 2-pt layup at rim (assist by T. Snell),,62,46
196,3,10:37.0,,Detroit full timeout,62,46
197,3,10:26.0,,R. Jackson makes 2-pt layup at rim,62,48
198,3,10:01.0,A. Brooks makes 2-pt layup at rim,,64,48
199,3,9:51.0,,Turnover by A. Drummond (offensive goaltending),64,48
200,3,9:34.0,P. Gasol makes 2-pt hook shot from 6 ft,,66,48
201,3,9:26.0,,R. Jackson makes 2-pt jump shot from 11 ft,66,50
202,3,9:26.0,,Shooting foul by A. Brooks (drawn by R. Jackson),66,50
203,3,9:26.0,,R. Jackson makes free throw 1 of 1,66,51
204,3,9:13.0,Personal foul by A. Tolliver (drawn by P. Gasol),,66,51
205,3,9:00.0,P. Gasol misses 2-pt hook shot from 4 ft,,66,51
206,3,8:59.0,,Defensive rebound by C. Butler,66,51
207,3,8:50.0,,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,66,51
208,3,8:50.0,,Offensive rebound by Team,66,51
209,3,8:50.0,Loose ball foul by P. Gasol (drawn by A. Drummond),,66,51
210,3,8:39.0,,A. Tolliver misses 3-pt jump shot from 24 ft,66,51
211,3,8:39.0,Defensive rebound by P. Gasol,,66,51
212,3,8:39.0,Personal foul by A. Drummond (drawn by P. Gasol),,66,51
213,3,8:28.0,Personal foul by A. Tolliver (drawn by M. Dunleavy),,66,51
214,3,8:28.0,M. Dunleavy makes free throw 1 of 2,,67,51
215,3,8:28.0,,J. Anthony enters the game for A. Tolliver,67,51
216,3,8:28.0,M. Dunleavy misses free throw 2 of 2,,67,51
217,3,8:27.0,,Defensive rebound by A. Drummond,67,51
218,3,8:16.0,,J. Anthony makes 2-pt jump shot from 5 ft (assist by R. Jackson),67,53
219,3,7:56.0,P. Gasol makes 3-pt jump shot from 23 ft (assist by J. Noah),,70,53
220,3,7:37.0,,R. Jackson misses 2-pt jump shot from 19 ft,70,53
221,3,7:36.0,Defensive rebound by T. Snell,,70,53
222,3,7:20.0,T. Snell misses 3-pt jump shot from 22 ft,,70,53
223,3,7:19.0,,Defensive rebound by R. Jackson,70,53
224,3,7:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,70,53
225,3,7:12.0,Defensive rebound by P. Gasol,,70,53
226,3,6:59.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Snell),,72,53
227,3,6:41.0,,Turnover by C. Butler (bad pass; steal by J. Noah),72,53
228,3,6:37.0,Turnover by J. Noah (lost ball; steal by J. Anthony),,72,53
229,3,6:29.0,,C. Butler makes 3-pt jump shot from 23 ft (assist by J. Anthony),72,56
230,3,6:12.0,J. Noah misses 2-pt layup at rim,,72,56
231,3,6:10.0,,Defensive rebound by A. Drummond,72,56
232,3,6:05.0,,R. Jackson makes 2-pt layup at rim,72,58
233,3,6:04.0,Chicago full timeout,,72,58
234,3,5:44.0,T. Snell misses 2-pt jump shot from 5 ft,,72,58
235,3,5:43.0,Offensive rebound by J. Noah,,72,58
236,3,5:43.0,Personal foul by R. Jackson (drawn by J. Noah),,72,58
237,3,5:43.0,J. Noah misses free throw 1 of 2,,72,58
238,3,5:43.0,Offensive rebound by Team,,72,58
239,3,5:43.0,J. Noah misses free throw 2 of 2,,72,58
240,3,5:42.0,,Defensive rebound by J. Anthony,72,58
241,3,5:30.0,,R. Jackson makes 2-pt dunk at rim,72,60
242,3,5:12.0,Turnover by M. Dunleavy (bad pass; steal by C. Butler),,72,60
243,3,4:50.0,,A. Drummond makes 2-pt jump shot from 5 ft (assist by R. Jackson),72,62
244,3,4:33.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,72,62
245,3,4:31.0,,Defensive rebound by R. Jackson,72,62
246,3,4:23.0,,R. Jackson makes 2-pt jump shot from 14 ft,72,64
247,3,4:22.0,Chicago full timeout,,72,64
248,3,4:22.0,K. Hinrich enters the game for J. Noah,,72,64
249,3,4:22.0,T. Gibson enters the game for A. Brooks,,72,64
250,3,4:10.0,Turnover by K. Hinrich (bad pass),,72,64
251,3,3:56.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),72,67
252,3,3:41.0,Personal foul by A. Drummond (drawn by P. Gasol),,72,67
253,3,3:41.0,P. Gasol makes free throw 1 of 2,,73,67
254,3,3:41.0,,T. Prince enters the game for A. Drummond,73,67
255,3,3:41.0,P. Gasol makes free throw 2 of 2,,74,67
256,3,3:28.0,,R. Jackson makes 2-pt layup at rim,74,69
257,3,3:06.0,T. Gibson misses 2-pt jump shot from 12 ft,,74,69
258,3,3:05.0,,Defensive rebound by J. Anthony,74,69
259,3,2:48.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by R. Jackson),74,71
260,3,2:21.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by T. Snell),,76,71
261,3,2:06.0,,T. Prince makes 2-pt jump shot from 21 ft (assist by R. Jackson),76,73
262,3,1:47.0,T. Snell misses 2-pt jump shot from 18 ft,,76,73
263,3,1:46.0,,Defensive rebound by C. Butler,76,73
264,3,1:42.0,,Shooting foul by K. Hinrich (drawn by R. Jackson),76,73
265,3,1:42.0,,R. Jackson makes free throw 1 of 2,76,74
266,3,1:42.0,N. Mirotić enters the game for P. Gasol,,76,74
267,3,1:42.0,,R. Jackson makes free throw 2 of 2,76,75
268,3,1:20.0,K. Hinrich misses 2-pt jump shot from 20 ft (block by J. Anthony),,76,75
269,3,1:19.0,Offensive rebound by T. Gibson,,76,75
270,3,1:19.0,Personal foul by J. Anthony (drawn by T. Gibson),,76,75
271,3,1:19.0,T. Gibson makes free throw 1 of 2,,77,75
272,3,1:19.0,T. Gibson misses free throw 2 of 2,,77,75
273,3,1:19.0,,Defensive rebound by K. Caldwell-Pope,77,75
274,3,1:06.0,,R. Jackson makes 2-pt jump shot from 13 ft,77,77
275,3,0:50.0,T. Snell misses 3-pt jump shot from 23 ft,,77,77
276,3,0:48.0,,Defensive rebound by T. Prince,77,77
277,3,0:32.0,,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by R. Jackson),77,80
278,3,0:21.0,Shooting foul by J. Anthony (drawn by N. Mirotić),,77,80
279,3,0:21.0,N. Mirotić makes free throw 1 of 2,,78,80
280,3,0:21.0,N. Mirotić makes free throw 2 of 2,,79,80
281,3,0:02.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,79,80
282,3,0:00.0,Defensive rebound by T. Gibson,,79,80
283,4,11:38.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,79,80
284,4,11:37.0,Defensive rebound by K. Hinrich,,79,80
285,4,11:18.0,N. Mirotić misses 2-pt jump shot from 5 ft (block by T. Prince),,79,80
286,4,11:17.0,,Defensive rebound by T. Prince,79,80
287,4,11:08.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,79,80
288,4,11:07.0,Defensive rebound by J. Noah,,79,80
289,4,10:55.0,A. Brooks makes 2-pt layup at rim,,81,80
290,4,10:28.0,,J. Meeks misses 2-pt jump shot from 15 ft,81,80
291,4,10:28.0,Defensive rebound by Team,,81,80
292,4,10:14.0,Turnover by J. Noah (bad pass; steal by T. Prince),,81,80
293,4,10:05.0,,J. Meeks misses 2-pt hook shot from 4 ft,81,80
294,4,10:03.0,Defensive rebound by J. Noah,,81,80
295,4,9:59.0,Personal foul by S. Dinwiddie (drawn by N. Mirotić),,81,80
296,4,9:47.0,A. Brooks misses 2-pt layup at rim,,81,80
297,4,9:46.0,,Defensive rebound by J. Anthony,81,80
298,4,9:34.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),81,83
299,4,9:11.0,Shooting foul by J. Anthony (drawn by K. Hinrich),,81,83
300,4,9:11.0,K. Hinrich makes 2-pt jump shot from 6 ft,,83,83
301,4,9:11.0,K. Hinrich misses free throw 1 of 1,,83,83
302,4,9:10.0,,Defensive rebound by T. Prince,83,83
303,4,8:56.0,,J. Meeks misses 2-pt jump shot from 16 ft,83,83
304,4,8:55.0,Defensive rebound by A. Brooks,,83,83
305,4,8:46.0,J. Noah misses 2-pt layup at rim,,83,83
306,4,8:45.0,,Defensive rebound by J. Anthony,83,83
307,4,8:34.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,83,83
308,4,8:33.0,Defensive rebound by A. Brooks,,83,83
309,4,8:22.0,Turnover by J. Noah (bad pass; steal by T. Prince),,83,83
310,4,8:11.0,,S. Dinwiddie makes 2-pt layup at rim,83,85
311,4,8:11.0,,Shooting foul by N. Mirotić (drawn by S. Dinwiddie),83,85
312,4,8:11.0,Official timeout,,83,85
313,4,8:11.0,M. Dunleavy enters the game for T. Snell,,83,85
314,4,8:11.0,,S. Dinwiddie makes free throw 1 of 1,83,86
315,4,7:49.0,A. Brooks misses 3-pt jump shot from 27 ft,,83,86
316,4,7:48.0,,Defensive rebound by T. Prince,83,86
317,4,7:39.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),83,89
318,4,7:24.0,K. Hinrich misses 3-pt jump shot from 26 ft,,83,89
319,4,7:23.0,,Defensive rebound by T. Prince,83,89
320,4,7:13.0,,S. Dinwiddie makes 2-pt layup at rim,83,91
321,4,7:13.0,Chicago full timeout,,83,91
322,4,7:05.0,N. Mirotić misses 3-pt jump shot from 24 ft,,83,91
323,4,7:04.0,Offensive rebound by K. Hinrich,,83,91
324,4,6:58.0,J. Noah misses 2-pt layup at rim (block by J. Meeks),,83,91
325,4,6:56.0,,Defensive rebound by S. Dinwiddie,83,91
326,4,6:51.0,,J. Meeks makes 2-pt layup at rim (assist by S. Dinwiddie),83,93
327,4,6:35.0,N. Mirotić misses 2-pt layup from 2 ft (block by J. Anthony),,83,93
328,4,6:34.0,Offensive rebound by J. Noah,,83,93
329,4,6:30.0,A. Brooks misses 3-pt jump shot from 25 ft,,83,93
330,4,6:28.0,,Defensive rebound by T. Prince,83,93
331,4,6:09.0,,T. Prince misses 2-pt jump shot from 14 ft,83,93
332,4,6:08.0,Defensive rebound by M. Dunleavy,,83,93
333,4,5:54.0,A. Brooks misses 2-pt layup at rim,,83,93
334,4,5:52.0,,Defensive rebound by T. Prince,83,93
335,4,5:42.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,83,93
336,4,5:41.0,Defensive rebound by J. Noah,,83,93
337,4,5:30.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,83,93
338,4,5:29.0,,Defensive rebound by S. Dinwiddie,83,93
339,4,5:24.0,,J. Meeks makes 2-pt layup at rim (assist by S. Dinwiddie),83,95
340,4,5:24.0,Chicago full timeout,,83,95
341,4,5:24.0,T. Gibson enters the game for J. Noah,,83,95
342,4,5:24.0,P. Gasol enters the game for N. Mirotić,,83,95
343,4,5:02.0,P. Gasol misses 2-pt jump shot from 9 ft,,83,95
344,4,5:00.0,,Defensive rebound by T. Prince,83,95
345,4,4:51.0,,T. Prince misses 2-pt layup from 1 ft,83,95
346,4,4:50.0,Defensive rebound by P. Gasol,,83,95
347,4,4:36.0,P. Gasol misses 2-pt jump shot from 17 ft,,83,95
348,4,4:35.0,,Defensive rebound by J. Anthony,83,95
349,4,4:18.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft,83,98
350,4,3:57.0,M. Dunleavy misses 2-pt jump shot from 7 ft,,83,98
351,4,3:55.0,,Defensive rebound by T. Prince,83,98
352,4,3:31.0,,T. Prince makes 2-pt jump shot from 17 ft,83,100
353,4,3:13.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,83,100
354,4,3:12.0,,Defensive rebound by T. Prince,83,100
355,4,2:54.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,83,100
356,4,2:51.0,Defensive rebound by P. Gasol,,83,100
357,4,2:45.0,M. Dunleavy misses 2-pt hook shot from 7 ft (block by J. Anthony),,83,100
358,4,2:43.0,,Defensive rebound by J. Meeks,83,100
359,4,2:41.0,,J. Meeks misses 2-pt layup from 3 ft (block by A. Brooks),83,100
360,4,2:39.0,,Offensive rebound by S. Dinwiddie,83,100
361,4,2:22.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,83,100
362,4,2:21.0,Defensive rebound by P. Gasol,,83,100
363,4,2:10.0,P. Gasol makes 2-pt jump shot from 9 ft (assist by A. Brooks),,85,100
364,4,1:47.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),85,103
365,4,1:45.0,Personal foul by S. Dinwiddie (drawn by A. Brooks),,85,103
366,4,1:45.0,E. Moore enters the game for M. Dunleavy,,85,103
367,4,1:45.0,N. Mohammed enters the game for P. Gasol,,85,103
368,4,1:45.0,D. McDermott enters the game for K. Hinrich,,85,103
369,4,1:39.0,Turnover by A. Brooks (bad pass; steal by K. Caldwell-Pope),,85,103
370,4,1:39.0,,Personal foul by A. Brooks (drawn by K. Caldwell-Pope),85,103
371,4,1:39.0,T. Snell enters the game for A. Brooks,,85,103
372,4,1:23.0,,J. Anthony makes 2-pt dunk at rim (assist by S. Dinwiddie),85,105
373,4,1:12.0,T. Gibson makes 2-pt layup at rim (assist by D. McDermott),,87,105
374,4,0:52.0,,T. Prince misses 2-pt jump shot from 21 ft,87,105
375,4,0:50.0,Defensive rebound by N. Mohammed,,87,105
376,4,0:36.0,T. Gibson misses 2-pt jump shot from 4 ft,,87,105
