,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
163,2,5:20.0,T. Chandler makes 2-pt layup from 2 ft (assist by R. Rondo),,31,46
164,2,5:07.0,,K. Leonard makes 2-pt jump shot from 6 ft (assist by T. Parker),31,48
165,2,4:44.0,Offensive foul by C. Parsons (drawn by D. Green),,31,48
166,2,4:44.0,Turnover by C. Parsons (offensive foul),,31,48
167,2,4:44.0,A. Stoudemire enters the game for T. Chandler,,31,48
168,2,4:33.0,,T. Parker makes 2-pt layup from 1 ft,31,50
169,2,4:13.0,R. Rondo misses 2-pt jump shot from 21 ft,,31,50
170,2,4:12.0,,Defensive rebound by T. Duncan,31,50
171,2,4:03.0,,T. Parker misses 2-pt jump shot from 3 ft (block by C. Villanueva),31,50
172,2,4:01.0,,Offensive rebound by T. Parker,31,50
173,2,4:01.0,,T. Parker misses 2-pt layup at rim,31,50
174,2,4:00.0,Defensive rebound by A. Stoudemire,,31,50
175,2,3:53.0,C. Villanueva misses 3-pt jump shot from 23 ft,,31,50
176,2,3:52.0,,Defensive rebound by M. Belinelli,31,50
177,2,3:51.0,,Turnover by M. Belinelli (lost ball; steal by R. Rondo),31,50
178,2,3:51.0,Personal foul by M. Belinelli (drawn by R. Rondo),,31,50
179,2,3:51.0,D. Nowitzki enters the game for C. Villanueva,,31,50
180,2,3:51.0,,M. Ginóbili enters the game for M. Belinelli,31,50
181,2,3:51.0,,T. Splitter enters the game for D. Green,31,50
182,2,3:41.0,A. Stoudemire misses 2-pt dunk at rim,,31,50
183,2,3:40.0,,Defensive rebound by T. Parker,31,50
184,2,3:25.0,,K. Leonard makes 2-pt jump shot from 11 ft (assist by T. Splitter),31,52
185,2,3:13.0,Shooting foul by T. Parker (drawn by A. Stoudemire),,31,52
186,2,3:13.0,A. Stoudemire makes free throw 1 of 2,,32,52
187,2,3:13.0,A. Stoudemire makes free throw 2 of 2,,33,52
188,2,2:53.0,,K. Leonard misses 3-pt jump shot from 24 ft,33,52
189,2,2:52.0,,Offensive rebound by T. Duncan,33,52
190,2,2:41.0,,K. Leonard misses 2-pt jump shot from 7 ft (block by A. Stoudemire),33,52
191,2,2:40.0,Defensive rebound by M. Ellis,,33,52
192,2,2:34.0,M. Ellis misses 2-pt layup from 3 ft,,33,52
193,2,2:32.0,Offensive rebound by A. Stoudemire,,33,52
194,2,2:28.0,A. Stoudemire makes 2-pt dunk at rim (assist by R. Rondo),,35,52
195,2,2:03.0,,Turnover by T. Parker (lost ball; steal by M. Ellis),35,52
196,2,1:59.0,M. Ellis makes 2-pt layup from 1 ft,,37,52
197,2,1:59.0,,San Antonio full timeout,37,52
198,2,1:59.0,Official timeout,,37,52
199,2,1:59.0,,B. Diaw enters the game for T. Splitter,37,52
200,2,1:46.0,,M. Ginóbili misses 2-pt jump shot from 6 ft (block by D. Nowitzki),37,52
201,2,1:45.0,,Offensive rebound by Team,37,52
202,2,1:40.0,,M. Ginóbili makes 2-pt jump shot from 8 ft (assist by T. Duncan),37,54
203,2,1:25.0,Offensive foul by A. Stoudemire (drawn by M. Ginóbili),,37,54
204,2,1:25.0,Turnover by A. Stoudemire (offensive foul),,37,54
205,2,1:25.0,T. Chandler enters the game for A. Stoudemire,,37,54
206,2,1:04.0,,Turnover by K. Leonard (lost ball; steal by C. Parsons),37,54
207,2,1:00.0,D. Nowitzki makes 2-pt jump shot from 4 ft (assist by R. Rondo),,39,54
208,2,0:48.0,Offensive charge foul by K. Leonard (drawn by R. Rondo),,39,54
209,2,0:48.0,,Turnover by K. Leonard (offensive foul),39,54
210,2,0:48.0,,Technical foul by Team,39,54
211,2,0:48.0,D. Nowitzki misses technical free throw,,39,54
212,2,0:48.0,Offensive rebound by Team,,39,54
213,2,0:33.0,M. Ellis misses 2-pt jump shot from 19 ft,,39,54
214,2,0:32.0,,Defensive rebound by T. Parker,39,54
215,2,0:08.0,,K. Leonard misses 3-pt jump shot from 24 ft,39,54
216,2,0:07.0,Defensive rebound by M. Ellis,,39,54
217,2,0:02.0,M. Ellis makes 2-pt layup from 1 ft,,41,54
218,3,11:44.0,C. Parsons makes 2-pt layup at rim (assist by T. Chandler),,43,54
219,3,11:26.0,,T. Parker misses 2-pt jump shot from 16 ft,43,54
220,3,11:25.0,Defensive rebound by C. Parsons,,43,54
221,3,11:09.0,Turnover by R. Rondo (lost ball),,43,54
222,3,10:48.0,,D. Green misses 3-pt jump shot from 22 ft,43,54
223,3,10:47.0,Defensive rebound by T. Chandler,,43,54
224,3,10:36.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,43,54
225,3,10:35.0,,Defensive rebound by T. Parker,43,54
226,3,10:25.0,,Turnover by T. Splitter (lost ball),43,54
227,3,10:11.0,Shooting foul by T. Parker (drawn by R. Rondo),,43,54
228,3,10:11.0,R. Rondo makes 2-pt layup from 2 ft (assist by D. Nowitzki),,45,54
229,3,10:11.0,R. Rondo makes free throw 1 of 1,,46,54
230,3,9:53.0,,T. Parker makes 2-pt jump shot from 17 ft (assist by T. Splitter),46,56
231,3,9:37.0,M. Ellis makes 2-pt jump shot from 17 ft,,48,56
232,3,9:24.0,,Personal foul by R. Rondo (drawn by T. Parker),48,56
233,3,9:13.0,,T. Parker makes 2-pt jump shot from 15 ft (assist by T. Duncan),48,58
234,3,9:02.0,Shooting foul by T. Parker (drawn by T. Chandler),,48,58
235,3,9:02.0,T. Chandler makes free throw 1 of 2,,49,58
236,3,9:02.0,,C. Joseph enters the game for T. Parker,49,58
237,3,9:02.0,T. Chandler misses free throw 2 of 2,,49,58
238,3,9:02.0,,Defensive rebound by T. Duncan,49,58
239,3,8:40.0,,D. Green misses 2-pt jump shot from 12 ft,49,58
240,3,8:39.0,Defensive rebound by T. Chandler,,49,58
241,3,8:31.0,R. Rondo misses 2-pt jump shot from 5 ft,,49,58
242,3,8:30.0,Offensive rebound by T. Chandler,,49,58
243,3,8:30.0,T. Chandler misses 2-pt layup from 3 ft (block by T. Duncan),,49,58
244,3,8:29.0,,Defensive rebound by D. Green,49,58
245,3,8:11.0,,K. Leonard misses 2-pt jump shot from 10 ft,49,58
246,3,8:10.0,Defensive rebound by C. Parsons,,49,58
247,3,7:58.0,C. Parsons makes 3-pt jump shot from 23 ft (assist by R. Rondo),,52,58
248,3,7:58.0,,San Antonio full timeout,52,58
249,3,7:58.0,,M. Ginóbili enters the game for D. Green,52,58
250,3,7:58.0,,B. Diaw enters the game for T. Splitter,52,58
251,3,7:42.0,,B. Diaw misses 2-pt jump shot from 14 ft,52,58
252,3,7:41.0,Defensive rebound by T. Chandler,,52,58
253,3,7:19.0,R. Rondo misses 2-pt jump shot from 16 ft,,52,58
254,3,7:18.0,,Defensive rebound by K. Leonard,52,58
255,3,7:10.0,,Personal foul by M. Ellis (drawn by M. Ginóbili),52,58
256,3,6:56.0,,C. Joseph misses 2-pt jump shot from 14 ft,52,58
257,3,6:55.0,Defensive rebound by T. Chandler,,52,58
258,3,6:46.0,T. Chandler misses 2-pt layup from 2 ft (block by T. Duncan),,52,58
259,3,6:44.0,Offensive rebound by T. Chandler,,52,58
260,3,6:43.0,T. Chandler makes 2-pt layup from 2 ft,,54,58
261,3,6:43.0,Shooting foul by T. Duncan (drawn by T. Chandler),,54,58
262,3,6:43.0,,P. Mills enters the game for C. Joseph,54,58
263,3,6:43.0,D. Harris enters the game for M. Ellis,,54,58
264,3,6:43.0,,D. Green enters the game for K. Leonard,54,58
265,3,6:43.0,T. Chandler misses free throw 1 of 1,,54,58
266,3,6:43.0,,Defensive rebound by B. Diaw,54,58
267,3,6:21.0,,P. Mills misses 3-pt jump shot from 24 ft,54,58
268,3,6:20.0,Defensive rebound by R. Rondo,,54,58
269,3,6:06.0,Turnover by R. Rondo (bad pass; steal by P. Mills),,54,58
270,3,5:58.0,,P. Mills misses 3-pt jump shot from 23 ft,54,58
271,3,5:57.0,Defensive rebound by R. Rondo,,54,58
272,3,5:47.0,Personal foul by M. Ginóbili (drawn by C. Parsons),,54,58
273,3,5:47.0,A. Aminu enters the game for D. Nowitzki,,54,58
274,3,5:47.0,,K. Leonard enters the game for B. Diaw,54,58
275,3,5:35.0,R. Rondo misses 2-pt jump shot from 20 ft,,54,58
276,3,5:34.0,,Defensive rebound by M. Ginóbili,54,58
277,3,5:27.0,,Personal block foul by A. Aminu (drawn by K. Leonard),54,58
278,3,5:13.0,,T. Duncan misses 2-pt jump shot from 10 ft,54,58
279,3,5:12.0,Defensive rebound by C. Parsons,,54,58
280,3,4:55.0,Turnover by D. Harris (bad pass; steal by M. Ginóbili),,54,58
281,3,4:44.0,,M. Ginóbili misses 2-pt layup from 1 ft,54,58
282,3,4:43.0,,Offensive rebound by T. Duncan,54,58
283,3,4:40.0,,D. Green misses 3-pt jump shot from 24 ft,54,58
284,3,4:39.0,,Offensive rebound by T. Duncan,54,58
285,3,4:18.0,,P. Mills misses 2-pt jump shot from 8 ft,54,58
286,3,4:17.0,,Offensive rebound by K. Leonard,54,58
287,3,4:15.0,,K. Leonard misses 2-pt layup from 1 ft,54,58
288,3,4:14.0,Defensive rebound by R. Rondo,,54,58
289,3,4:02.0,C. Parsons misses 2-pt jump shot from 20 ft,,54,58
290,3,4:01.0,,Defensive rebound by T. Duncan,54,58
291,3,3:52.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Green),54,61
292,3,3:51.0,Dallas full timeout,,54,61
293,3,3:51.0,A. Stoudemire enters the game for T. Chandler,,54,61
294,3,3:51.0,,B. Diaw enters the game for T. Duncan,54,61
295,3,3:51.0,,T. Splitter enters the game for K. Leonard,54,61
296,3,3:38.0,D. Harris makes 2-pt jump shot from 16 ft (assist by C. Parsons),,56,61
297,3,3:16.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),56,64
298,3,3:10.0,Personal foul by M. Ginóbili (drawn by D. Harris),,56,64
299,3,3:10.0,D. Harris makes free throw 1 of 2,,57,64
300,3,3:10.0,D. Harris makes free throw 2 of 2,,58,64
301,3,2:48.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,58,64
302,3,2:47.0,Defensive rebound by D. Harris,,58,64
303,3,2:45.0,Offensive foul by D. Harris (drawn by P. Mills),,58,64
304,3,2:45.0,Turnover by D. Harris (offensive foul),,58,64
305,3,2:32.0,,Turnover by T. Splitter (bad pass; steal by A. Aminu),58,64
306,3,2:32.0,Personal foul by B. Diaw (drawn by A. Aminu),,58,64
307,3,2:32.0,A. Aminu misses free throw 1 of 2,,58,64
308,3,2:32.0,Offensive rebound by Team,,58,64
309,3,2:32.0,A. Aminu makes free throw 2 of 2,,59,64
310,3,2:14.0,,M. Ginóbili misses 2-pt jump shot from 7 ft (block by A. Aminu),59,64
311,3,2:12.0,Defensive rebound by R. Rondo,,59,64
312,3,2:08.0,Turnover by R. Rondo (bad pass; steal by M. Ginóbili),,59,64
313,3,1:54.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,59,64
314,3,1:52.0,Defensive rebound by A. Aminu,,59,64
315,3,1:35.0,Turnover by C. Parsons (lost ball; steal by M. Ginóbili),,59,64
316,3,1:26.0,,T. Splitter makes 2-pt layup at rim (assist by M. Ginóbili),59,66
317,3,1:26.0,Dallas full timeout,,59,66
318,3,1:26.0,D. Nowitzki enters the game for C. Parsons,,59,66
319,3,1:26.0,R. Felton enters the game for R. Rondo,,59,66
320,3,1:06.0,A. Stoudemire makes 2-pt layup from 1 ft,,61,66
321,3,0:42.0,,D. Green misses 3-pt jump shot from 25 ft,61,66
322,3,0:41.0,Defensive rebound by D. Nowitzki,,61,66
323,3,0:35.0,D. Harris misses 3-pt jump shot from 25 ft,,61,66
324,3,0:33.0,Offensive rebound by A. Aminu,,61,66
325,3,0:13.0,D. Harris misses 3-pt jump shot from 24 ft,,61,66
326,3,0:12.0,,Defensive rebound by T. Splitter,61,66
327,3,0:10.0,,Personal foul by R. Felton (drawn by M. Ginóbili),61,66
328,3,0:10.0,,M. Belinelli enters the game for M. Ginóbili,61,66
329,3,0:10.0,R. Jefferson enters the game for D. Nowitzki,,61,66
330,3,0:10.0,T. Chandler enters the game for A. Stoudemire,,61,66
331,3,0:04.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Belinelli),61,69
332,3,0:00.0,R. Felton misses 3-pt jump shot from 26 ft,,61,69
333,3,0:00.0,Offensive rebound by Team,,61,69
334,4,11:39.0,,Turnover by D. Green (bad pass; steal by D. Harris),61,69
335,4,11:36.0,D. Harris misses 2-pt layup from 1 ft,,61,69
336,4,11:35.0,,Defensive rebound by M. Belinelli,61,69
337,4,11:16.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by D. Green),61,72
338,4,10:55.0,A. Stoudemire misses 2-pt jump shot from 4 ft,,61,72
339,4,10:54.0,,Defensive rebound by D. Green,61,72
340,4,10:34.0,Violation by D. Nowitzki (kicked ball),,61,72
341,4,10:27.0,,T. Parker misses 2-pt layup from 1 ft,61,72
342,4,10:26.0,Defensive rebound by D. Nowitzki,,61,72
343,4,10:19.0,R. Felton misses 2-pt jump shot from 4 ft,,61,72
344,4,10:18.0,,Defensive rebound by T. Splitter,61,72
345,4,9:57.0,,T. Splitter makes 2-pt jump shot from 4 ft,61,74
346,4,9:49.0,Dallas full timeout,,61,74
347,4,9:49.0,,T. Duncan enters the game for T. Splitter,61,74
348,4,9:40.0,Personal foul by T. Duncan (drawn by A. Stoudemire),,61,74
349,4,9:40.0,R. Rondo enters the game for R. Felton,,61,74
350,4,9:35.0,Turnover by D. Nowitzki (offensive foul),,61,74
351,4,9:35.0,Offensive foul by D. Nowitzki (drawn by B. Diaw),,61,74
352,4,9:21.0,,D. Green makes 2-pt jump shot from 11 ft (assist by T. Parker),61,76
353,4,9:06.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,61,76
354,4,9:05.0,,Defensive rebound by T. Duncan,61,76
355,4,8:53.0,,Offensive foul by M. Belinelli (drawn by D. Harris),61,76
356,4,8:53.0,,Turnover by M. Belinelli (offensive foul),61,76
357,4,8:53.0,T. Chandler enters the game for A. Stoudemire,,61,76
358,4,8:53.0,C. Parsons enters the game for D. Nowitzki,,61,76
359,4,8:53.0,,K. Leonard enters the game for M. Belinelli,61,76
360,4,8:42.0,D. Harris misses 2-pt jump shot from 3 ft,,61,76
361,4,8:41.0,Offensive rebound by T. Chandler,,61,76
362,4,8:41.0,T. Chandler makes 2-pt tip-in at rim,,63,76
363,4,8:20.0,,B. Diaw misses 2-pt jump shot from 6 ft,63,76
364,4,8:19.0,Defensive rebound by C. Parsons,,63,76
365,4,8:14.0,Turnover by R. Rondo (lost ball; steal by K. Leonard),,63,76
366,4,8:06.0,,K. Leonard misses 3-pt jump shot from 25 ft,63,76
367,4,8:04.0,,Offensive rebound by T. Duncan,63,76
368,4,8:04.0,,Personal foul by R. Rondo (drawn by T. Duncan),63,76
369,4,7:45.0,,B. Diaw makes 2-pt layup from 4 ft (assist by K. Leonard),63,78
370,4,7:30.0,Turnover by A. Aminu (bad pass; steal by D. Green),,63,78
371,4,7:24.0,,Shooting foul by C. Parsons (drawn by T. Duncan),63,78
372,4,7:24.0,,T. Duncan makes free throw 1 of 2,63,79
373,4,7:24.0,,M. Ginóbili enters the game for D. Green,63,79
374,4,7:24.0,R. Jefferson enters the game for A. Aminu,,63,79
375,4,7:24.0,,T. Duncan makes free throw 2 of 2,63,80
376,4,7:03.0,Turnover by C. Parsons (bad pass),,63,80
377,4,6:43.0,,Shooting foul by C. Parsons (drawn by K. Leonard),63,80
378,4,6:43.0,,K. Leonard misses free throw 1 of 2,63,80
379,4,6:43.0,,Offensive rebound by Team,63,80
380,4,6:43.0,,K. Leonard makes free throw 2 of 2,63,81
381,4,6:37.0,R. Rondo misses 2-pt jump shot from 9 ft,,63,81
