,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
273,3,6:14.0,Loose ball foul by D. Arthur (drawn by T. Zeller),,61,70
274,3,6:14.0,,M. Thornton enters the game for B. Bass,61,70
275,3,6:14.0,,J. Crowder enters the game for M. Smart,61,70
276,3,6:14.0,A. Gee enters the game for W. Chandler,,61,70
277,3,6:14.0,D. Gallinari enters the game for A. Afflalo,,61,70
278,3,6:14.0,A. Afflalo enters the game for K. Faried,,61,70
279,3,5:59.0,,A. Bradley misses 2-pt jump shot from 17 ft,61,70
280,3,5:57.0,Defensive rebound by A. Gee,,61,70
281,3,5:50.0,Shooting foul by A. Bradley (drawn by T. Lawson),,61,70
282,3,5:50.0,,Boston full timeout,61,70
283,3,5:50.0,T. Lawson makes free throw 1 of 2,,62,70
284,3,5:50.0,T. Lawson makes free throw 2 of 2,,63,70
285,3,5:27.0,,T. Zeller misses 2-pt hook shot from 5 ft,63,70
286,3,5:26.0,,Offensive rebound by Team,63,70
287,3,5:26.0,Loose ball foul by D. Gallinari (drawn by J. Crowder),,63,70
288,3,5:17.0,,T. Zeller misses 2-pt jump shot from 18 ft,63,70
289,3,5:16.0,Defensive rebound by D. Gallinari,,63,70
290,3,5:08.0,A. Afflalo misses 3-pt jump shot from 23 ft,,63,70
291,3,5:07.0,,Defensive rebound by E. Turner,63,70
292,3,5:01.0,,M. Thornton misses 3-pt jump shot from 24 ft,63,70
293,3,5:00.0,Defensive rebound by D. Gallinari,,63,70
294,3,4:52.0,T. Lawson makes 2-pt layup from 1 ft (assist by D. Gallinari),,65,70
295,3,4:38.0,,T. Zeller makes 2-pt jump shot from 3 ft (assist by E. Turner),65,72
296,3,4:38.0,,Shooting foul by D. Arthur (drawn by T. Zeller),65,72
297,3,4:38.0,,T. Zeller makes free throw 1 of 1,65,73
298,3,4:18.0,A. Gee makes 2-pt dunk at rim (assist by T. Lawson),,67,73
299,3,4:01.0,,Turnover by E. Turner (bad pass; steal by T. Lawson),67,73
300,3,3:55.0,A. Afflalo makes 2-pt layup from 2 ft (assist by T. Lawson),,69,73
301,3,3:32.0,,E. Turner misses 3-pt jump shot from 24 ft,69,73
302,3,3:31.0,Defensive rebound by D. Arthur,,69,73
303,3,3:29.0,Personal block foul by A. Bradley (drawn by T. Lawson),,69,73
304,3,3:29.0,,J. Sullinger enters the game for T. Zeller,69,73
305,3,3:29.0,,J. Young enters the game for A. Bradley,69,73
306,3,3:29.0,,M. Smart enters the game for E. Turner,69,73
307,3,3:19.0,Shooting foul by J. Young (drawn by A. Afflalo),,69,73
308,3,3:19.0,A. Afflalo misses free throw 1 of 2,,69,73
309,3,3:19.0,Offensive rebound by Team,,69,73
310,3,3:19.0,A. Afflalo makes free throw 2 of 2,,70,73
311,3,3:00.0,,J. Crowder misses 2-pt jump shot from 19 ft,70,73
312,3,2:59.0,,Offensive rebound by J. Sullinger,70,73
313,3,2:57.0,,J. Sullinger misses 2-pt layup from 3 ft,70,73
314,3,2:55.0,,Offensive rebound by M. Smart,70,73
315,3,2:51.0,,J. Young misses 3-pt jump shot from 24 ft,70,73
316,3,2:50.0,,Offensive rebound by J. Crowder,70,73
317,3,2:32.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by M. Smart),70,76
318,3,2:21.0,T. Lawson makes 2-pt layup from 1 ft,,72,76
319,3,2:15.0,,Shooting foul by A. Gee (drawn by J. Crowder),72,76
320,3,2:15.0,Denver full timeout,,72,76
321,3,2:15.0,W. Chandler enters the game for A. Afflalo,,72,76
322,3,2:15.0,,J. Crowder makes free throw 1 of 2,72,77
323,3,2:15.0,,J. Crowder makes free throw 2 of 2,72,78
324,3,1:50.0,D. Gallinari misses 3-pt jump shot from 27 ft,,72,78
325,3,1:49.0,,Defensive rebound by J. Young,72,78
326,3,1:33.0,,M. Smart misses 3-pt jump shot from 24 ft,72,78
327,3,1:31.0,Defensive rebound by A. Gee,,72,78
328,3,1:19.0,D. Arthur misses 2-pt jump shot from 18 ft,,72,78
329,3,1:17.0,,Defensive rebound by M. Thornton,72,78
330,3,1:05.0,,Turnover by M. Thornton (bad pass; steal by D. Arthur),72,78
331,3,1:00.0,W. Chandler makes 2-pt layup at rim (assist by T. Lawson),,74,78
332,3,0:40.0,,M. Thornton misses 2-pt jump shot from 5 ft,74,78
333,3,0:39.0,,Offensive rebound by J. Crowder,74,78
334,3,0:39.0,,J. Crowder makes 2-pt layup from 1 ft,74,80
335,3,0:29.0,T. Lawson makes 2-pt jump shot from 9 ft,,76,80
336,3,0:11.0,,J. Sullinger misses 2-pt layup from 2 ft (block by D. Arthur),76,80
337,3,0:10.0,,Offensive rebound by Team,76,80
338,3,0:07.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by M. Smart),76,83
339,3,0:02.0,Shooting foul by J. Young (drawn by A. Gee),,76,83
340,3,0:02.0,A. Gee makes free throw 1 of 2,,77,83
341,3,0:02.0,E. Green enters the game for T. Lawson,,77,83
342,3,0:02.0,A. Gee makes free throw 2 of 2,,78,83
343,3,0:01.0,,Turnover by J. Crowder (bad pass),78,83
344,4,11:43.0,D. Gallinari misses 2-pt jump shot from 19 ft,,78,83
345,4,11:42.0,,Defensive rebound by M. Smart,78,83
346,4,11:25.0,,J. Young misses 2-pt jump shot from 5 ft,78,83
347,4,11:24.0,,Offensive rebound by J. Sullinger,78,83
348,4,11:20.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Sullinger),78,86
349,4,11:12.0,Offensive foul by D. Gallinari (drawn by M. Smart),,78,86
350,4,11:12.0,Turnover by D. Gallinari (offensive foul),,78,86
351,4,11:12.0,T. Lawson enters the game for E. Green,,78,86
352,4,11:00.0,,J. Crowder misses 3-pt jump shot from 24 ft,78,86
353,4,10:59.0,,Offensive rebound by M. Thornton,78,86
354,4,10:59.0,,Shooting foul by D. Arthur (drawn by M. Thornton),78,86
355,4,10:59.0,,M. Thornton makes free throw 1 of 2,78,87
356,4,10:59.0,K. Faried enters the game for D. Arthur,,78,87
357,4,10:59.0,,M. Thornton makes free throw 2 of 2,78,88
358,4,10:38.0,W. Chandler misses 3-pt jump shot from 24 ft,,78,88
359,4,10:37.0,,Defensive rebound by M. Thornton,78,88
360,4,10:27.0,,J. Young misses 3-pt jump shot from 24 ft,78,88
361,4,10:26.0,Defensive rebound by Team,,78,88
362,4,10:09.0,D. Gallinari misses 2-pt jump shot from 15 ft,,78,88
363,4,10:08.0,Offensive rebound by A. Gee,,78,88
364,4,10:00.0,Shooting foul by M. Thornton (drawn by W. Chandler),,78,88
365,4,10:00.0,W. Chandler makes free throw 1 of 2,,79,88
366,4,10:00.0,W. Chandler makes free throw 2 of 2,,80,88
367,4,9:51.0,,Turnover by M. Smart (bad pass; steal by A. Gee),80,88
368,4,9:46.0,A. Gee makes 2-pt dunk at rim (assist by W. Chandler),,82,88
369,4,9:33.0,Violation by W. Chandler (kicked ball),,82,88
370,4,9:26.0,,J. Young misses 3-pt jump shot from 22 ft,82,88
371,4,9:22.0,Defensive rebound by Team,,82,88
372,4,9:22.0,,Violation by Team (delay of game),82,88
373,4,9:09.0,D. Gallinari makes 2-pt layup at rim,,84,88
374,4,8:50.0,,J. Crowder misses 3-pt jump shot from 23 ft,84,88
375,4,8:49.0,,Offensive rebound by J. Sullinger,84,88
376,4,8:48.0,,J. Sullinger makes 2-pt dunk at rim,84,90
377,4,8:27.0,D. Gallinari misses 3-pt jump shot from 22 ft,,84,90
378,4,8:24.0,Offensive rebound by K. Faried,,84,90
379,4,8:19.0,W. Chandler misses 3-pt jump shot from 23 ft,,84,90
380,4,8:17.0,Offensive rebound by T. Lawson,,84,90
381,4,8:11.0,Shooting foul by M. Smart (drawn by D. Gallinari),,84,90
382,4,8:11.0,Official timeout,,84,90
383,4,8:11.0,,A. Bradley enters the game for M. Thornton,84,90
384,4,8:11.0,A. Afflalo enters the game for A. Gee,,84,90
385,4,8:11.0,D. Gallinari makes free throw 1 of 2,,85,90
386,4,8:11.0,D. Gallinari makes free throw 2 of 2,,86,90
