,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DETROIT_ACTION,MINNESOTA_SCORE,DETROIT_SCORE
37,1,6:41.0,Offensive rebound by N. Peković,,17,8
38,1,6:41.0,Shooting foul by A. Tolliver (drawn by N. Peković),,17,8
39,1,6:41.0,N. Peković makes free throw 1 of 2,,18,8
40,1,6:41.0,N. Peković makes free throw 2 of 2,,19,8
41,1,6:27.0,,D. Augustin misses 2-pt jump shot from 4 ft,19,8
42,1,6:26.0,Defensive rebound by K. Martin,,19,8
43,1,6:22.0,K. Martin misses 3-pt jump shot from 26 ft,,19,8
44,1,6:19.0,,Defensive rebound by G. Monroe,19,8
45,1,6:10.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Augustin),19,11
46,1,5:48.0,A. Wiggins misses 2-pt jump shot from 6 ft,,19,11
47,1,5:47.0,,Defensive rebound by G. Monroe,19,11
48,1,5:39.0,,D. Augustin misses 2-pt jump shot from 3 ft (block by A. Wiggins),19,11
49,1,5:37.0,,Offensive rebound by G. Monroe,19,11
50,1,5:37.0,,G. Monroe makes 2-pt layup at rim,19,13
51,1,5:37.0,Minnesota full timeout,,19,13
52,1,5:19.0,N. Peković makes 2-pt layup at rim (assist by M. Williams),,21,13
53,1,5:00.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by K. Singler),21,16
54,1,4:41.0,Turnover by T. Young (lost ball; steal by K. Caldwell-Pope),,21,16
55,1,4:35.0,,D. Augustin misses 2-pt layup at rim,21,16
56,1,4:32.0,Defensive rebound by A. Wiggins,,21,16
57,1,4:29.0,T. Young makes 2-pt layup from 1 ft (assist by A. Wiggins),,23,16
58,1,4:15.0,,Personal foul by A. Wiggins (drawn by K. Singler),23,16
59,1,4:15.0,Z. LaVine enters the game for K. Martin,,23,16
60,1,4:15.0,A. Bennett enters the game for T. Young,,23,16
61,1,4:07.0,,D. Augustin makes 3-pt jump shot from 26 ft,23,19
62,1,3:48.0,Turnover by A. Bennett (traveling),,23,19
63,1,3:35.0,,K. Singler makes 3-pt jump shot from 26 ft (assist by D. Augustin),23,22
64,1,3:22.0,M. Williams makes 3-pt jump shot from 28 ft,,26,22
65,1,3:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,26,22
66,1,3:04.0,Defensive rebound by M. Williams,,26,22
67,1,2:51.0,A. Wiggins makes 2-pt layup at rim,,28,22
68,1,2:37.0,,Turnover by G. Monroe (lost ball; steal by N. Peković),28,22
69,1,2:29.0,Z. LaVine makes 2-pt dunk at rim (assist by A. Wiggins),,30,22
70,1,2:09.0,,J. Meeks enters the game for K. Caldwell-Pope,30,22
71,1,2:09.0,G. Dieng enters the game for N. Peković,,30,22
72,1,2:06.0,,D. Augustin misses 3-pt jump shot from 23 ft,30,22
73,1,2:05.0,Defensive rebound by Z. LaVine,,30,22
74,1,1:39.0,Turnover by A. Wiggins (bad pass; steal by G. Monroe),,30,22
75,1,1:39.0,,Turnover by G. Monroe (bad pass),30,22
76,1,1:29.0,A. Wiggins misses 2-pt hook shot from 6 ft,,30,22
77,1,1:27.0,,Defensive rebound by K. Singler,30,22
78,1,1:17.0,,G. Monroe misses 2-pt hook shot from 5 ft,30,22
79,1,1:14.0,Defensive rebound by A. Wiggins,,30,22
80,1,1:09.0,M. Williams misses 2-pt jump shot from 4 ft (block by K. Singler),,30,22
81,1,1:09.0,Offensive rebound by Team,,30,22
82,1,1:05.0,Turnover by Z. LaVine (bad pass),,30,22
83,1,0:53.0,,A. Tolliver misses 3-pt jump shot from 23 ft,30,22
84,1,0:52.0,Defensive rebound by M. Williams,,30,22
85,1,0:38.0,A. Bennett makes 2-pt dunk at rim (assist by M. Williams),,32,22
86,1,0:22.0,,G. Monroe makes 2-pt layup at rim (assist by D. Augustin),32,24
87,1,0:02.0,Z. LaVine misses 2-pt jump shot from 19 ft,,32,24
88,1,0:01.0,,Defensive rebound by G. Monroe,32,24
89,2,11:44.0,K. Martin misses 2-pt jump shot from 18 ft,,32,24
90,2,11:44.0,,Defensive rebound by Team,32,24
91,2,11:33.0,,J. Lucas III misses 2-pt jump shot from 20 ft,32,24
92,2,11:32.0,Defensive rebound by A. Bennett,,32,24
93,2,11:14.0,A. Bennett misses 2-pt jump shot from 22 ft,,32,24
94,2,11:11.0,,Defensive rebound by A. Drummond,32,24
95,2,11:01.0,,Turnover by C. Butler (bad pass; steal by K. Martin),32,24
96,2,10:57.0,K. Martin makes 2-pt layup at rim,,34,24
97,2,10:46.0,,Personal foul by K. Martin (drawn by J. Meeks),34,24
98,2,10:31.0,,A. Drummond makes 2-pt hook shot from 8 ft (assist by C. Butler),34,26
99,2,10:10.0,G. Dieng misses 2-pt jump shot from 16 ft,,34,26
100,2,10:09.0,,Defensive rebound by C. Butler,34,26
101,2,9:51.0,,A. Tolliver misses 3-pt jump shot from 23 ft,34,26
102,2,9:50.0,Defensive rebound by Team,,34,26
103,2,9:37.0,K. Martin makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,36,26
104,2,9:13.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by J. Lucas III),36,28
105,2,8:54.0,K. Martin misses 2-pt jump shot from 5 ft,,36,28
106,2,8:54.0,Offensive rebound by Team,,36,28
107,2,8:54.0,Official timeout,,36,28
108,2,8:47.0,K. Martin makes 2-pt jump shot from 15 ft,,38,28
109,2,8:35.0,,J. Meeks makes 3-pt jump shot from 24 ft (assist by J. Lucas III),38,31
110,2,8:16.0,G. Dieng misses 2-pt layup at rim (block by A. Drummond),,38,31
111,2,8:15.0,Offensive rebound by A. Bennett,,38,31
112,2,8:10.0,K. Martin misses 3-pt jump shot from 26 ft,,38,31
113,2,8:09.0,,Defensive rebound by A. Drummond,38,31
114,2,8:01.0,,Turnover by A. Drummond (traveling),38,31
115,2,7:40.0,K. Martin makes 2-pt jump shot from 16 ft (assist by T. Young),,40,31
116,2,7:18.0,,J. Lucas III misses 2-pt jump shot from 5 ft,40,31
117,2,7:17.0,,Offensive rebound by A. Drummond,40,31
118,2,7:16.0,,A. Drummond makes 2-pt layup at rim,40,33
119,2,6:53.0,Shooting foul by J. Meeks (drawn by K. Martin),,40,33
120,2,6:53.0,K. Martin misses free throw 1 of 2,,40,33
121,2,6:53.0,Offensive rebound by Team,,40,33
122,2,6:53.0,A. Wiggins enters the game for A. Bennett,,40,33
123,2,6:53.0,K. Martin makes free throw 2 of 2,,41,33
124,2,6:34.0,,J. Meeks misses 3-pt jump shot from 26 ft,41,33
125,2,6:32.0,Defensive rebound by Z. LaVine,,41,33
126,2,6:23.0,G. Dieng makes 2-pt layup at rim (assist by Z. LaVine),,43,33
127,2,6:17.0,,Detroit full timeout,43,33
128,2,6:17.0,,K. Caldwell-Pope enters the game for J. Meeks,43,33
129,2,6:06.0,,J. Lucas III makes 3-pt jump shot from 23 ft (assist by A. Drummond),43,36
130,2,5:52.0,Turnover by K. Martin (bad pass; steal by A. Drummond),,43,36
131,2,5:49.0,,Turnover by A. Drummond (bad pass; steal by K. Martin),43,36
132,2,5:46.0,Z. LaVine makes 2-pt dunk at rim (assist by K. Martin),,45,36
133,2,5:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 6 ft,45,36
134,2,5:25.0,Defensive rebound by K. Martin,,45,36
135,2,5:13.0,Z. LaVine makes 2-pt jump shot from 16 ft (assist by G. Dieng),,47,36
136,2,4:56.0,,C. Butler misses 3-pt jump shot from 26 ft,47,36
137,2,4:55.0,,Offensive rebound by A. Drummond,47,36
138,2,4:55.0,,Shooting foul by G. Dieng (drawn by A. Drummond),47,36
139,2,4:55.0,,A. Drummond makes free throw 1 of 2,47,37
140,2,4:55.0,,D. Augustin enters the game for J. Lucas III,47,37
141,2,4:55.0,,G. Monroe enters the game for A. Tolliver,47,37
142,2,4:55.0,,A. Drummond misses free throw 2 of 2,47,37
143,2,4:54.0,Defensive rebound by G. Dieng,,47,37
144,2,4:33.0,T. Young makes 3-pt jump shot from 27 ft (assist by Z. LaVine),,50,37
145,2,4:15.0,,G. Monroe misses 2-pt layup from 1 ft,50,37
146,2,4:14.0,,Offensive rebound by A. Drummond,50,37
147,2,4:13.0,,A. Drummond makes 2-pt tip-in at rim,50,39
148,2,3:58.0,Turnover by Z. LaVine (bad pass; steal by A. Drummond),,50,39
149,2,3:53.0,,D. Augustin makes 2-pt layup at rim,50,41
150,2,3:52.0,Minnesota full timeout,,50,41
151,2,3:52.0,,K. Singler enters the game for C. Butler,50,41
152,2,3:52.0,M. Williams enters the game for Z. LaVine,,50,41
153,2,3:52.0,N. Peković enters the game for G. Dieng,,50,41
154,2,3:40.0,T. Young misses 2-pt jump shot from 15 ft,,50,41
155,2,3:38.0,,Defensive rebound by K. Singler,50,41
156,2,3:28.0,,Shooting foul by T. Young (drawn by G. Monroe),50,41
157,2,3:28.0,,G. Monroe makes free throw 1 of 2,50,42
158,2,3:28.0,,G. Monroe misses free throw 2 of 2,50,42
159,2,3:28.0,Defensive rebound by N. Peković,,50,42
160,2,3:13.0,Shooting foul by A. Drummond (drawn by A. Wiggins),,50,42
161,2,3:13.0,A. Wiggins makes free throw 1 of 2,,51,42
162,2,3:13.0,,A. Tolliver enters the game for A. Drummond,51,42
163,2,3:13.0,A. Wiggins misses free throw 2 of 2,,51,42
164,2,3:12.0,,Defensive rebound by G. Monroe,51,42
165,2,2:56.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by D. Augustin),51,45
166,2,2:41.0,Personal foul by G. Monroe (drawn by N. Peković),,51,45
167,2,2:27.0,K. Martin misses 2-pt jump shot from 8 ft,,51,45
168,2,2:25.0,Offensive rebound by K. Martin,,51,45
169,2,2:23.0,K. Martin makes 2-pt tip-in at rim,,53,45
170,2,2:03.0,,G. Monroe misses 2-pt dunk at rim,53,45
171,2,2:01.0,Defensive rebound by N. Peković,,53,45
172,2,1:50.0,N. Peković misses 2-pt jump shot from 4 ft,,53,45
173,2,1:49.0,,Defensive rebound by A. Tolliver,53,45
174,2,1:40.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by K. Singler),53,48
175,2,1:18.0,Shooting foul by G. Monroe (drawn by N. Peković),,53,48
176,2,1:18.0,,Technical foul by G. Monroe,53,48
177,2,1:18.0,M. Williams makes technical free throw,,54,48
178,2,1:18.0,N. Peković makes free throw 1 of 2,,55,48
179,2,1:18.0,,J. Anthony enters the game for G. Monroe,55,48
180,2,1:18.0,N. Peković makes free throw 2 of 2,,56,48
181,2,1:04.0,,D. Augustin makes 3-pt jump shot from 25 ft,56,51
182,2,0:50.0,K. Martin makes 2-pt jump shot from 15 ft (assist by M. Williams),,58,51
183,2,0:41.0,,Offensive foul by J. Anthony (drawn by K. Martin),58,51
184,2,0:41.0,,Turnover by J. Anthony (offensive foul),58,51
185,2,0:34.0,M. Williams misses 2-pt jump shot from 18 ft,,58,51
186,2,0:31.0,Offensive rebound by Team,,58,51
187,2,0:14.0,Shooting foul by D. Augustin (drawn by M. Williams),,58,51
188,2,0:14.0,M. Williams makes free throw 1 of 3,,59,51
189,2,0:14.0,M. Williams makes free throw 2 of 3,,60,51
190,2,0:14.0,,J. Lucas III enters the game for D. Augustin,60,51
191,2,0:14.0,G. Dieng enters the game for N. Peković,,60,51
192,2,0:14.0,M. Williams makes free throw 3 of 3,,61,51
193,2,0:03.0,,Personal foul by G. Dieng (drawn by J. Lucas III),61,51
194,2,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,61,51
195,2,0:00.0,,Offensive rebound by Team,61,51
196,3,11:45.0,N. Peković makes 2-pt layup at rim (assist by A. Wiggins),,63,51
197,3,11:19.0,,D. Augustin misses 2-pt jump shot from 8 ft,63,51
198,3,11:17.0,Defensive rebound by K. Martin,,63,51
199,3,11:00.0,A. Wiggins makes 2-pt layup at rim,,65,51
200,3,10:42.0,,G. Monroe makes 2-pt hook shot from 5 ft (assist by D. Augustin),65,53
201,3,10:19.0,N. Peković makes 2-pt layup at rim (assist by A. Wiggins),,67,53
202,3,10:13.0,,Detroit full timeout,67,53
203,3,9:59.0,,Turnover by K. Singler (bad pass; steal by K. Martin),67,53
204,3,9:59.0,Personal foul by K. Caldwell-Pope (drawn by K. Martin),,67,53
205,3,9:48.0,K. Martin misses 2-pt jump shot from 11 ft,,67,53
206,3,9:46.0,,Defensive rebound by A. Drummond,67,53
207,3,9:39.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,67,53
208,3,9:37.0,Defensive rebound by A. Wiggins,,67,53
209,3,9:18.0,K. Martin makes 2-pt jump shot from 17 ft (assist by M. Williams),,69,53
210,3,9:15.0,,Personal foul by M. Williams (drawn by D. Augustin),69,53
211,3,8:57.0,,G. Monroe misses 2-pt hook shot from 4 ft,69,53
212,3,8:54.0,,Offensive rebound by A. Drummond,69,53
213,3,8:54.0,,A. Drummond makes 2-pt layup at rim,69,55
214,3,8:38.0,A. Wiggins makes 2-pt layup at rim (assist by N. Peković),,71,55
215,3,8:38.0,Shooting foul by K. Singler (drawn by A. Wiggins),,71,55
216,3,8:38.0,A. Wiggins makes free throw 1 of 1,,72,55
217,3,8:20.0,Violation by K. Martin (kicked ball),,72,55
218,3,8:15.0,,Turnover by D. Augustin (bad pass; steal by N. Peković),72,55
219,3,7:58.0,K. Martin misses 3-pt jump shot from 25 ft,,72,55
220,3,7:57.0,,Defensive rebound by G. Monroe,72,55
221,3,7:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,72,55
222,3,7:40.0,Defensive rebound by K. Martin,,72,55
223,3,7:22.0,Shooting foul by G. Monroe (drawn by T. Young),,72,55
224,3,7:22.0,T. Young makes free throw 1 of 2,,73,55
225,3,7:22.0,T. Young makes free throw 2 of 2,,74,55
226,3,7:03.0,,D. Augustin makes 2-pt jump shot from 6 ft,74,57
227,3,6:38.0,K. Martin misses 3-pt jump shot from 23 ft,,74,57
228,3,6:37.0,,Defensive rebound by A. Drummond,74,57
229,3,6:25.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,74,57
230,3,6:24.0,,Offensive rebound by A. Drummond,74,57
231,3,6:23.0,,A. Drummond makes 2-pt tip-in from 1 ft,74,59
232,3,6:13.0,Minnesota full timeout,,74,59
233,3,6:04.0,M. Williams misses 2-pt jump shot from 17 ft,,74,59
234,3,6:03.0,,Defensive rebound by K. Singler,74,59
235,3,5:56.0,,Shooting foul by M. Williams (drawn by D. Augustin),74,59
236,3,5:56.0,,D. Augustin makes free throw 1 of 2,74,60
237,3,5:56.0,Z. LaVine enters the game for M. Williams,,74,60
238,3,5:56.0,,D. Augustin makes free throw 2 of 2,74,61
239,3,5:41.0,N. Peković misses 2-pt hook shot from 6 ft,,74,61
240,3,5:39.0,,Defensive rebound by G. Monroe,74,61
241,3,5:37.0,,Shooting foul by Z. LaVine (drawn by D. Augustin),74,61
242,3,5:37.0,,D. Augustin makes free throw 1 of 2,74,62
243,3,5:37.0,,D. Augustin makes free throw 2 of 2,74,63
244,3,5:23.0,A. Wiggins misses 2-pt jump shot from 3 ft (block by A. Drummond),,74,63
245,3,5:21.0,Offensive rebound by Z. LaVine,,74,63
246,3,5:17.0,Z. LaVine makes 2-pt jump shot from 18 ft,,76,63
247,3,5:07.0,,Offensive foul by A. Drummond (drawn by Z. LaVine),76,63
248,3,5:07.0,,Turnover by A. Drummond (offensive foul),76,63
249,3,5:07.0,,A. Tolliver enters the game for A. Drummond,76,63
250,3,4:56.0,Shooting foul by K. Singler (drawn by A. Wiggins),,76,63
251,3,4:56.0,A. Wiggins makes free throw 1 of 2,,77,63
252,3,4:56.0,G. Dieng enters the game for N. Peković,,77,63
253,3,4:56.0,A. Wiggins misses free throw 2 of 2,,77,63
254,3,4:55.0,Offensive rebound by G. Dieng,,77,63
255,3,4:46.0,Turnover by G. Dieng (bad pass; steal by K. Caldwell-Pope),,77,63
256,3,4:46.0,,Personal foul by K. Martin (drawn by K. Caldwell-Pope),77,63
257,3,4:37.0,,Shooting foul by G. Dieng (drawn by G. Monroe),77,63
258,3,4:37.0,,G. Monroe makes free throw 1 of 2,77,64
259,3,4:37.0,,G. Monroe makes free throw 2 of 2,77,65
260,3,4:26.0,K. Martin misses 2-pt jump shot from 10 ft,,77,65
261,3,4:24.0,Offensive rebound by T. Young,,77,65
262,3,4:22.0,Turnover by T. Young (bad pass; steal by K. Caldwell-Pope),,77,65
263,3,4:08.0,,D. Augustin makes 2-pt layup at rim,77,67
264,3,3:46.0,K. Martin misses 3-pt jump shot from 27 ft,,77,67
265,3,3:45.0,,Defensive rebound by A. Tolliver,77,67
266,3,3:39.0,,D. Augustin misses 3-pt jump shot from 26 ft,77,67
267,3,3:38.0,Defensive rebound by G. Dieng,,77,67
268,3,3:31.0,Z. LaVine makes 2-pt dunk at rim (assist by T. Young),,79,67
269,3,3:01.0,,K. Singler misses 2-pt jump shot from 19 ft,79,67
270,3,2:59.0,Defensive rebound by K. Martin,,79,67
271,3,2:39.0,Turnover by G. Dieng (bad pass),,79,67
272,3,2:39.0,,J. Meeks enters the game for K. Caldwell-Pope,79,67
273,3,2:21.0,,G. Monroe makes 2-pt dunk at rim (assist by A. Tolliver),79,69
274,3,1:50.0,Shooting foul by A. Tolliver (drawn by A. Wiggins),,79,69
275,3,1:50.0,A. Wiggins makes free throw 1 of 2,,80,69
276,3,1:50.0,L. Brown enters the game for K. Martin,,80,69
277,3,1:50.0,A. Wiggins makes free throw 2 of 2,,81,69
278,3,1:29.0,,G. Monroe makes 2-pt hook shot from 3 ft,81,71
279,3,1:11.0,G. Dieng misses 2-pt jump shot from 13 ft,,81,71
280,3,1:10.0,,Defensive rebound by A. Tolliver,81,71
281,3,0:53.0,,Turnover by G. Monroe (bad pass; steal by G. Dieng),81,71
282,3,0:46.0,L. Brown misses 2-pt layup from 2 ft (block by K. Singler),,81,71
283,3,0:44.0,,Defensive rebound by J. Meeks,81,71
284,3,0:39.0,,A. Tolliver misses 3-pt jump shot from 26 ft,81,71
285,3,0:38.0,Defensive rebound by L. Brown,,81,71
286,3,0:32.0,Turnover by G. Dieng (step out of bounds),,81,71
287,3,0:32.0,,J. Lucas III enters the game for D. Augustin,81,71
288,3,0:19.0,,J. Meeks misses 2-pt jump shot from 20 ft,81,71
289,3,0:19.0,,Offensive rebound by G. Monroe,81,71
290,3,0:19.0,,Shooting foul by G. Dieng (drawn by G. Monroe),81,71
291,3,0:19.0,,G. Monroe makes free throw 1 of 2,81,72
292,3,0:19.0,N. Peković enters the game for G. Dieng,,81,72
293,3,0:19.0,M. Williams enters the game for Z. LaVine,,81,72
294,3,0:19.0,K. Martin enters the game for L. Brown,,81,72
295,3,0:19.0,,G. Monroe makes free throw 2 of 2,81,73
296,3,0:02.0,M. Williams misses 3-pt jump shot from 27 ft,,81,73
297,3,0:00.0,Offensive rebound by Team,,81,73
298,4,11:39.0,,C. Butler misses 3-pt jump shot from 26 ft,81,73
299,4,11:38.0,Defensive rebound by A. Bennett,,81,73
300,4,11:21.0,Turnover by M. Williams (lost ball),,81,73
301,4,11:10.0,,J. Meeks makes 2-pt jump shot from 14 ft (assist by J. Lucas III),81,75
302,4,10:56.0,K. Martin misses 2-pt jump shot from 9 ft,,81,75
303,4,10:55.0,,Defensive rebound by A. Drummond,81,75
304,4,10:45.0,,J. Lucas III misses 2-pt jump shot from 14 ft,81,75
305,4,10:44.0,,Offensive rebound by A. Drummond,81,75
306,4,10:39.0,,A. Drummond makes 2-pt hook shot from 8 ft,81,77
307,4,10:39.0,Minnesota full timeout,,81,77
308,4,10:29.0,,Offensive charge foul by A. Wiggins (drawn by A. Tolliver),81,77
309,4,10:29.0,Turnover by A. Wiggins (offensive foul),,81,77
310,4,10:19.0,,Offensive foul by J. Lucas III (drawn by K. Martin),81,77
311,4,10:19.0,,Turnover by J. Lucas III (offensive foul),81,77
312,4,10:07.0,K. Martin makes 2-pt layup at rim (assist by A. Bennett),,83,77
313,4,9:44.0,,J. Meeks makes 2-pt layup at rim (assist by C. Butler),83,79
314,4,9:25.0,N. Peković misses 2-pt hook shot from 5 ft,,83,79
315,4,9:23.0,Offensive rebound by A. Wiggins,,83,79
316,4,9:19.0,A. Wiggins makes 3-pt jump shot from 26 ft,,86,79
317,4,9:07.0,,J. Meeks misses 3-pt jump shot from 26 ft,86,79
318,4,9:06.0,Defensive rebound by A. Bennett,,86,79
319,4,8:47.0,K. Martin misses 3-pt jump shot from 26 ft,,86,79
320,4,8:46.0,,Defensive rebound by A. Drummond,86,79
321,4,8:31.0,,Turnover by A. Drummond (bad pass),86,79
322,4,8:31.0,T. Young enters the game for A. Wiggins,,86,79
323,4,8:13.0,N. Peković makes 2-pt hook shot from 6 ft (assist by M. Williams),,88,79
324,4,8:01.0,,A. Drummond makes 2-pt layup from 1 ft,88,81
325,4,7:54.0,Turnover by M. Williams (lost ball; steal by J. Lucas III),,88,81
326,4,7:52.0,,Turnover by J. Lucas III (bad pass),88,81
327,4,7:33.0,N. Peković makes 2-pt jump shot from 10 ft,,90,81
328,4,7:16.0,,J. Lucas III misses 3-pt jump shot from 26 ft,90,81
329,4,7:15.0,Defensive rebound by A. Bennett,,90,81
330,4,6:57.0,Offensive foul by T. Young (drawn by A. Tolliver),,90,81
331,4,6:57.0,Turnover by T. Young (offensive foul),,90,81
332,4,6:57.0,,D. Augustin enters the game for J. Lucas III,90,81
333,4,6:46.0,,A. Tolliver misses 3-pt jump shot from 27 ft,90,81
334,4,6:45.0,Defensive rebound by K. Martin,,90,81
335,4,6:26.0,Shooting foul by J. Meeks (drawn by N. Peković),,90,81
336,4,6:26.0,N. Peković misses free throw 1 of 2,,90,81
337,4,6:26.0,Offensive rebound by Team,,90,81
338,4,6:26.0,N. Peković makes free throw 2 of 2,,91,81
339,4,6:09.0,,C. Butler makes 2-pt jump shot from 17 ft,91,83
340,4,5:52.0,M. Williams misses 2-pt jump shot from 17 ft,,91,83
341,4,5:51.0,Offensive rebound by M. Williams,,91,83
342,4,5:46.0,T. Young makes 3-pt jump shot from 23 ft (assist by M. Williams),,94,83
343,4,5:28.0,,Personal foul by T. Young (drawn by A. Drummond),94,83
344,4,5:28.0,Official timeout,,94,83
345,4,5:28.0,,G. Monroe enters the game for A. Drummond,94,83
346,4,5:23.0,,Shooting foul by K. Martin (drawn by J. Meeks),94,83
347,4,5:23.0,,J. Meeks makes free throw 1 of 2,94,84
348,4,5:23.0,,J. Meeks makes free throw 2 of 2,94,85
349,4,5:07.0,Shooting foul by G. Monroe (drawn by N. Peković),,94,85
350,4,5:07.0,,Technical foul by Team,94,85
351,4,5:07.0,K. Martin makes technical free throw,,95,85
352,4,5:07.0,A. Wiggins enters the game for A. Bennett,,95,85
353,4,5:07.0,N. Peković makes free throw 1 of 2,,96,85
354,4,5:07.0,N. Peković makes free throw 2 of 2,,97,85
355,4,4:45.0,,J. Meeks misses 3-pt jump shot from 25 ft,97,85
356,4,4:44.0,,Offensive rebound by D. Augustin,97,85
357,4,4:36.0,,C. Butler misses 3-pt jump shot from 27 ft,97,85
358,4,4:35.0,Defensive rebound by T. Young,,97,85
359,4,4:20.0,Shooting foul by G. Monroe (drawn by N. Peković),,97,85
360,4,4:20.0,N. Peković makes free throw 1 of 2,,98,85
361,4,4:20.0,,K. Caldwell-Pope enters the game for J. Meeks,98,85
362,4,4:20.0,,K. Singler enters the game for C. Butler,98,85
363,4,4:20.0,N. Peković makes free throw 2 of 2,,99,85
364,4,4:09.0,,Turnover by G. Monroe (lost ball),99,85
365,4,3:52.0,N. Peković misses 2-pt layup from 1 ft,,99,85
366,4,3:50.0,,Defensive rebound by D. Augustin,99,85
367,4,3:40.0,,D. Augustin misses 2-pt jump shot from 18 ft,99,85
368,4,3:40.0,Defensive rebound by K. Martin,,99,85
369,4,3:23.0,A. Wiggins makes 2-pt jump shot from 14 ft,,101,85
370,4,3:07.0,,K. Singler misses 2-pt layup at rim,101,85
371,4,3:05.0,Defensive rebound by A. Wiggins,,101,85
372,4,2:43.0,N. Peković misses 2-pt jump shot from 14 ft,,101,85
373,4,2:41.0,,Defensive rebound by G. Monroe,101,85
374,4,2:37.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,101,85
375,4,2:37.0,,Offensive rebound by A. Tolliver,101,85
376,4,2:37.0,,A. Tolliver makes 2-pt layup at rim,101,87
377,4,2:37.0,,Shooting foul by T. Young (drawn by A. Tolliver),101,87
378,4,2:37.0,,Detroit full timeout,101,87
379,4,2:37.0,,A. Drummond enters the game for G. Monroe,101,87
380,4,2:37.0,,A. Tolliver makes free throw 1 of 1,101,88
381,4,2:31.0,,Violation by A. Drummond (def goaltending),101,88
382,4,2:31.0,N. Peković makes 2-pt layup at rim (assist by T. Young),,103,88
383,4,2:18.0,,K. Singler misses 3-pt jump shot from 26 ft,103,88
384,4,2:17.0,,Offensive rebound by A. Drummond,103,88
385,4,2:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,103,88
