,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
136,2,8:50.0,H. Thompson misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,30,29
137,2,8:49.0,Offensive rebound by Team,,30,29
138,2,8:48.0,N. Noel makes 2-pt dunk at rim (assist by L. Mbah a Moute),,32,29
139,2,8:33.0,,E. İlyasova misses 3-pt jump shot from 26 ft,32,29
140,2,8:31.0,,Offensive rebound by J. Henson,32,29
141,2,8:31.0,,J. Henson misses 2-pt tip-in at rim,32,29
142,2,8:30.0,Defensive rebound by L. Mbah a Moute,,32,29
143,2,8:26.0,Personal foul by O. Mayo (drawn by L. Mbah a Moute),,32,29
144,2,8:26.0,,B. Knight enters the game for J. Bayless,32,29
145,2,8:26.0,,L. Sanders enters the game for J. Henson,32,29
146,2,8:16.0,Shooting foul by O. Mayo (drawn by L. Mbah a Moute),,32,29
147,2,8:16.0,L. Mbah a Moute makes free throw 1 of 2,,33,29
148,2,8:16.0,,K. Middleton enters the game for O. Mayo,33,29
149,2,8:16.0,L. Mbah a Moute misses free throw 2 of 2,,33,29
150,2,8:13.0,,Defensive rebound by G. Antetokounmpo,33,29
151,2,8:00.0,,Turnover by E. İlyasova (bad pass),33,29
152,2,7:40.0,A. Shved misses 2-pt jump shot from 19 ft,,33,29
153,2,7:39.0,,Defensive rebound by L. Sanders,33,29
154,2,7:31.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft (assist by B. Knight),33,31
155,2,7:17.0,H. Thompson misses 2-pt jump shot from 15 ft,,33,31
156,2,7:13.0,Offensive rebound by H. Sims,,33,31
157,2,7:11.0,Turnover by H. Sims (lost ball; steal by L. Sanders),,33,31
158,2,7:09.0,,Turnover by G. Antetokounmpo (lost ball),33,31
159,2,7:09.0,,J. Parker enters the game for E. İlyasova,33,31
160,2,7:09.0,T. Wroten enters the game for A. Shved,,33,31
161,2,6:50.0,H. Thompson misses 2-pt layup at rim,,33,31
162,2,6:49.0,,Defensive rebound by B. Knight,33,31
163,2,6:45.0,,L. Sanders misses 2-pt hook shot from 5 ft,33,31
164,2,6:43.0,Defensive rebound by H. Sims,,33,31
165,2,6:28.0,T. Wroten misses 3-pt jump shot from 27 ft,,33,31
166,2,6:26.0,Offensive rebound by H. Sims,,33,31
167,2,6:25.0,H. Sims misses 2-pt hook shot from 6 ft,,33,31
168,2,6:13.0,,Defensive rebound by L. Sanders,33,31
169,2,6:13.0,,G. Antetokounmpo misses 2-pt hook shot from 6 ft,33,31
170,2,6:12.0,,Offensive rebound by L. Sanders,33,31
171,2,6:12.0,,L. Sanders misses 2-pt tip-in from 1 ft,33,31
172,2,6:08.0,Defensive rebound by H. Thompson,,33,31
173,2,6:03.0,T. Wroten makes 2-pt layup at rim,,35,31
174,2,6:03.0,Shooting foul by L. Sanders (drawn by T. Wroten),,35,31
175,2,6:03.0,,Milwaukee full timeout,35,31
176,2,6:03.0,C. Johnson enters the game for L. Mbah a Moute,,35,31
177,2,6:03.0,T. Wroten misses free throw 1 of 1,,35,31
178,2,6:01.0,,Defensive rebound by K. Middleton,35,31
179,2,5:51.0,,Turnover by B. Knight (lost ball; steal by T. Wroten),35,31
180,2,5:46.0,T. Wroten makes 2-pt dunk at rim (assist by N. Noel),,37,31
181,2,5:34.0,,K. Middleton misses 3-pt jump shot from 22 ft,37,31
182,2,5:32.0,Defensive rebound by H. Sims,,37,31
183,2,5:26.0,,Violation by L. Sanders (kicked ball),37,31
184,2,5:25.0,Turnover by T. Wroten (bad pass),,37,31
185,2,5:12.0,,B. Knight misses 3-pt jump shot from 22 ft,37,31
186,2,5:09.0,Defensive rebound by C. Johnson,,37,31
187,2,4:59.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by T. Wroten),,40,31
188,2,4:43.0,,K. Middleton makes 2-pt dunk at rim (assist by B. Knight),40,33
189,2,4:26.0,H. Thompson makes 2-pt jump shot from 19 ft (assist by N. Noel),,42,33
190,2,4:01.0,,Shooting foul by N. Noel (drawn by B. Knight),42,33
191,2,4:01.0,,B. Knight misses free throw 1 of 2,42,33
192,2,4:01.0,,Offensive rebound by Team,42,33
193,2,4:01.0,,J. Dudley enters the game for G. Antetokounmpo,42,33
194,2,4:01.0,,B. Knight makes free throw 2 of 2,42,34
195,2,3:48.0,H. Sims misses 2-pt jump shot from 4 ft (block by L. Sanders),,42,34
196,2,3:45.0,,Defensive rebound by B. Knight,42,34
197,2,3:43.0,,K. Middleton makes 2-pt layup from 2 ft (assist by B. Knight),42,36
198,2,3:23.0,C. Johnson misses 3-pt jump shot from 26 ft,,42,36
199,2,3:21.0,,Defensive rebound by B. Knight,42,36
200,2,3:16.0,,Personal foul by H. Thompson (drawn by J. Dudley),42,36
201,2,3:16.0,M. Thomas enters the game for H. Sims,,42,36
202,2,3:16.0,B. Davies enters the game for N. Noel,,42,36
203,2,3:10.0,,J. Dudley makes 2-pt layup from 1 ft (assist by L. Sanders),42,38
204,2,2:56.0,B. Davies misses 3-pt jump shot from 26 ft,,42,38
205,2,2:55.0,,Defensive rebound by Team,42,38
206,2,2:55.0,Loose ball foul by M. Thomas (drawn by J. Parker),,42,38
207,2,2:55.0,Philadelphia full timeout,,42,38
208,2,2:55.0,L. Mbah a Moute enters the game for B. Davies,,42,38
209,2,2:42.0,,B. Knight misses 2-pt jump shot from 18 ft,42,38
210,2,2:41.0,,Offensive rebound by L. Sanders,42,38
211,2,2:40.0,,L. Sanders makes 2-pt layup at rim,42,40
212,2,2:22.0,M. Thomas misses 2-pt layup at rim,,42,40
213,2,2:20.0,,Defensive rebound by L. Sanders,42,40
214,2,2:17.0,,Turnover by K. Middleton (bad pass),42,40
215,2,2:04.0,H. Thompson makes 2-pt jump shot from 4 ft,,44,40
216,2,1:48.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Dudley),44,43
217,2,1:44.0,Turnover by T. Wroten (bad pass),,44,43
218,2,1:32.0,,K. Middleton misses 3-pt jump shot from 24 ft,44,43
219,2,1:31.0,Defensive rebound by M. Thomas,,44,43
220,2,1:17.0,L. Mbah a Moute makes 2-pt layup at rim (assist by H. Thompson),,46,43
221,2,1:03.0,,Shooting foul by L. Mbah a Moute (drawn by B. Knight),46,43
222,2,1:03.0,,B. Knight misses free throw 1 of 2,46,43
223,2,1:03.0,,Offensive rebound by Team,46,43
224,2,1:03.0,,B. Knight makes free throw 2 of 2,46,44
225,2,0:54.0,C. Johnson misses 2-pt layup from 2 ft (block by L. Sanders),,46,44
226,2,0:51.0,,Defensive rebound by B. Knight,46,44
227,2,0:48.0,,Personal foul by H. Thompson (drawn by B. Knight),46,44
228,2,0:48.0,,B. Knight makes free throw 1 of 2,46,45
229,2,0:48.0,,B. Knight makes free throw 2 of 2,46,46
230,2,0:37.0,Turnover by T. Wroten (lost ball; steal by L. Sanders),,46,46
231,2,0:32.0,,Turnover by J. Parker (lost ball; steal by L. Mbah a Moute),46,46
232,2,0:29.0,Shooting foul by K. Middleton (drawn by C. Johnson),,46,46
233,2,0:29.0,C. Johnson makes free throw 1 of 2,,47,46
234,2,0:29.0,K. McDaniels enters the game for H. Thompson,,47,46
235,2,0:29.0,C. Johnson misses free throw 2 of 2,,47,46
236,2,0:29.0,,Defensive rebound by J. Parker,47,46
237,2,0:06.0,,J. Parker misses 3-pt jump shot from 25 ft,47,46
238,2,0:05.0,,Offensive rebound by L. Sanders,47,46
239,2,0:04.0,,L. Sanders misses 2-pt layup from 1 ft,47,46
240,2,0:03.0,Defensive rebound by Team,,47,46
241,2,0:03.0,Philadelphia full timeout,,47,46
242,3,11:38.0,,J. Parker misses 2-pt layup from 3 ft,47,46
243,3,11:37.0,Defensive rebound by N. Noel,,47,46
244,3,11:23.0,H. Sims misses 2-pt jump shot from 6 ft,,47,46
245,3,11:22.0,Offensive rebound by C. Johnson,,47,46
246,3,11:16.0,C. Johnson misses 2-pt hook shot at rim,,47,46
247,3,11:14.0,,Defensive rebound by J. Parker,47,46
248,3,11:10.0,,J. Dudley misses 3-pt jump shot from 23 ft,47,46
249,3,11:08.0,Defensive rebound by C. Johnson,,47,46
250,3,10:53.0,H. Sims makes 2-pt jump shot from 16 ft,,49,46
251,3,10:39.0,,Shooting foul by N. Noel (drawn by J. Parker),49,46
252,3,10:39.0,,J. Parker misses free throw 1 of 2,49,46
253,3,10:39.0,,Offensive rebound by Team,49,46
254,3,10:39.0,,J. Parker misses free throw 2 of 2,49,46
255,3,10:38.0,Defensive rebound by N. Noel,,49,46
256,3,10:24.0,H. Thompson misses 2-pt jump shot from 6 ft,,49,46
257,3,10:23.0,,Defensive rebound by J. Parker,49,46
258,3,10:20.0,,J. Parker makes 2-pt dunk at rim (assist by B. Knight),49,48
259,3,9:59.0,Shooting block foul by B. Knight (drawn by H. Sims),,49,48
260,3,9:59.0,H. Sims makes free throw 1 of 2,,50,48
261,3,9:59.0,H. Sims misses free throw 2 of 2,,50,48
262,3,9:58.0,,Defensive rebound by L. Sanders,50,48
263,3,9:43.0,,L. Sanders misses 2-pt layup from 1 ft (block by C. Johnson),50,48
264,3,9:42.0,,Offensive rebound by Team,50,48
265,3,9:41.0,,Personal block foul by C. Johnson (drawn by J. Parker),50,48
266,3,9:33.0,,K. Middleton misses 2-pt jump shot from 20 ft,50,48
267,3,9:33.0,,Offensive rebound by Team,50,48
268,3,9:33.0,Loose ball foul by T. Wroten (drawn by J. Dudley),,50,48
269,3,9:24.0,,J. Parker misses 2-pt jump shot from 8 ft,50,48
270,3,9:24.0,,Offensive rebound by L. Sanders,50,48
271,3,9:24.0,,L. Sanders makes 2-pt layup at rim,50,50
272,3,9:24.0,,Shooting foul by H. Thompson (drawn by L. Sanders),50,50
273,3,9:24.0,,L. Sanders misses free throw 1 of 1,50,50
274,3,9:23.0,Defensive rebound by H. Sims,,50,50
275,3,9:09.0,C. Johnson misses 2-pt layup from 2 ft,,50,50
276,3,9:07.0,,Defensive rebound by J. Parker,50,50
277,3,9:03.0,,J. Dudley makes 2-pt layup from 1 ft (assist by B. Knight),50,52
278,3,8:47.0,T. Wroten misses 2-pt layup from 2 ft,,50,52
279,3,8:45.0,Offensive rebound by Team,,50,52
280,3,8:42.0,Turnover by T. Wroten (bad pass; steal by J. Dudley),,50,52
281,3,8:38.0,,K. Middleton makes 2-pt layup at rim (assist by B. Knight),50,54
282,3,8:17.0,C. Johnson misses 3-pt jump shot from 27 ft,,50,54
283,3,8:16.0,,Defensive rebound by L. Sanders,50,54
284,3,8:11.0,,Turnover by K. Middleton (step out of bounds),50,54
285,3,8:00.0,Shooting block foul by J. Parker (drawn by T. Wroten),,50,54
286,3,8:00.0,T. Wroten makes free throw 1 of 2,,51,54
287,3,8:00.0,T. Wroten makes free throw 2 of 2,,52,54
288,3,7:45.0,,Turnover by J. Parker (lost ball; steal by N. Noel),52,54
289,3,7:39.0,Shooting block foul by J. Dudley (drawn by T. Wroten),,52,54
290,3,7:39.0,T. Wroten makes free throw 1 of 2,,53,54
291,3,7:39.0,T. Wroten makes free throw 2 of 2,,54,54
292,3,7:29.0,,Personal foul by T. Wroten (drawn by B. Knight),54,54
293,3,7:29.0,,B. Knight makes free throw 1 of 2,54,55
294,3,7:29.0,M. Thomas enters the game for N. Noel,,54,55
295,3,7:29.0,,G. Antetokounmpo enters the game for J. Parker,54,55
296,3,7:29.0,,B. Knight makes free throw 2 of 2,54,56
297,3,7:17.0,H. Thompson makes 2-pt layup at rim (assist by M. Thomas),,56,56
298,3,7:17.0,Shooting foul by L. Sanders (drawn by H. Thompson),,56,56
299,3,7:17.0,,J. Henson enters the game for L. Sanders,56,56
300,3,7:17.0,H. Thompson makes free throw 1 of 1,,57,56
301,3,7:10.0,,B. Knight makes 2-pt layup at rim,57,58
302,3,7:00.0,Shooting foul by G. Antetokounmpo (drawn by T. Wroten),,57,58
303,3,7:00.0,T. Wroten makes free throw 1 of 2,,58,58
304,3,7:00.0,T. Wroten misses free throw 2 of 2,,58,58
305,3,6:59.0,,Defensive rebound by J. Dudley,58,58
306,3,6:49.0,,Turnover by G. Antetokounmpo (step out of bounds),58,58
307,3,6:49.0,L. Mbah a Moute enters the game for H. Sims,,58,58
308,3,6:29.0,L. Mbah a Moute makes 2-pt layup at rim,,60,58
309,3,6:16.0,,O. Mayo enters the game for J. Dudley,60,58
310,3,6:05.0,,K. Middleton misses 2-pt jump shot from 14 ft,60,58
311,3,6:04.0,Defensive rebound by T. Wroten,,60,58
312,3,5:58.0,T. Wroten makes 2-pt layup at rim,,62,58
313,3,5:56.0,,Milwaukee full timeout,62,58
314,3,5:56.0,,J. Bayless enters the game for B. Knight,62,58
315,3,5:56.0,,N. Wolters enters the game for K. Middleton,62,58
316,3,5:49.0,,Personal foul by H. Thompson (drawn by O. Mayo),62,58
317,3,5:49.0,,O. Mayo makes free throw 1 of 2,62,59
318,3,5:49.0,,O. Mayo makes free throw 2 of 2,62,60
319,3,5:33.0,C. Johnson makes 3-pt jump shot from 22 ft (assist by M. Thomas),,65,60
320,3,5:20.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Bayless),65,63
321,3,5:05.0,T. Wroten misses 2-pt layup from 1 ft (block by J. Henson),,65,63
322,3,5:03.0,,Defensive rebound by Team,65,63
323,3,5:03.0,K. McDaniels enters the game for H. Thompson,,65,63
324,3,5:03.0,N. Noel enters the game for M. Thomas,,65,63
325,3,4:54.0,,Personal foul by K. McDaniels (drawn by O. Mayo),65,63
326,3,4:54.0,,O. Mayo makes free throw 1 of 2,65,64
327,3,4:54.0,,O. Mayo misses free throw 2 of 2,65,64
328,3,4:53.0,Defensive rebound by N. Noel,,65,64
329,3,4:43.0,N. Noel misses 2-pt hook shot from 2 ft,,65,64
330,3,4:41.0,,Defensive rebound by G. Antetokounmpo,65,64
331,3,4:27.0,,J. Henson misses 2-pt hook shot from 4 ft,65,64
332,3,4:26.0,Defensive rebound by N. Noel,,65,64
333,3,4:05.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,65,64
334,3,4:04.0,,Defensive rebound by N. Wolters,65,64
335,3,3:42.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),65,66
336,3,3:20.0,Personal foul by G. Antetokounmpo (drawn by L. Mbah a Moute),,65,66
337,3,3:20.0,L. Mbah a Moute makes free throw 1 of 2,,66,66
338,3,3:20.0,A. Shved enters the game for T. Wroten,,66,66
339,3,3:20.0,L. Mbah a Moute misses free throw 2 of 2,,66,66
340,3,3:19.0,,Defensive rebound by J. Henson,66,66
341,3,3:04.0,,O. Mayo misses 3-pt jump shot from 26 ft,66,66
342,3,3:03.0,Defensive rebound by C. Johnson,,66,66
343,3,3:00.0,Philadelphia full timeout,,66,66
344,3,3:00.0,J. Sampson enters the game for C. Johnson,,66,66
345,3,2:47.0,N. Noel makes 2-pt layup at rim (assist by A. Shved),,68,66
346,3,2:34.0,,J. Bayless makes 2-pt layup at rim (assist by N. Wolters),68,68
347,3,2:15.0,K. McDaniels makes 3-pt jump shot from 26 ft (assist by A. Shved),,71,68
348,3,1:50.0,,J. Bayless misses 3-pt jump shot from 22 ft,71,68
349,3,1:49.0,Defensive rebound by N. Noel,,71,68
350,3,1:39.0,A. Shved makes 2-pt layup at rim,,73,68
351,3,1:30.0,,Personal foul by K. McDaniels (drawn by O. Mayo),73,68
352,3,1:30.0,,O. Mayo misses free throw 1 of 2,73,68
353,3,1:30.0,,Offensive rebound by Team,73,68
354,3,1:30.0,,O. Mayo makes free throw 2 of 2,73,69
355,3,1:11.0,A. Shved misses 2-pt jump shot from 13 ft,,73,69
356,3,1:10.0,,Defensive rebound by O. Mayo,73,69
357,3,1:06.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by O. Mayo),73,71
358,3,0:39.0,K. McDaniels misses 3-pt jump shot from 23 ft,,73,71
359,3,0:38.0,,Defensive rebound by J. Henson,73,71
360,3,0:31.0,,Turnover by G. Antetokounmpo (lost ball; steal by A. Shved),73,71
361,3,0:26.0,Personal block foul by J. Bayless (drawn by A. Shved),,73,71
362,3,0:26.0,A. Shved misses free throw 1 of 2,,73,71
363,3,0:26.0,Offensive rebound by Team,,73,71
364,3,0:26.0,A. Shved makes free throw 2 of 2,,74,71
365,3,0:04.0,,J. Bayless misses 2-pt layup from 1 ft,74,71
366,3,0:03.0,,Offensive rebound by J. Henson,74,71
367,3,0:03.0,,J. Henson makes 2-pt dunk at rim,74,73
368,3,0:00.0,A. Shved misses 3-pt jump shot from 40 ft,,74,73
369,3,0:00.0,Offensive rebound by Team,,74,73
370,4,11:50.0,Turnover by A. Shved (bad pass),,74,73
371,4,11:26.0,,O. Mayo makes 3-pt jump shot from 22 ft (assist by J. Bayless),74,76
372,4,11:19.0,Turnover by K. McDaniels (bad pass; steal by J. Bayless),,74,76
373,4,11:16.0,,J. Bayless makes 2-pt dunk at rim,74,78
374,4,10:59.0,Turnover by J. Sampson (lost ball; steal by J. Henson),,74,78
375,4,10:52.0,,N. Wolters misses 3-pt jump shot from 23 ft,74,78
376,4,10:51.0,,Offensive rebound by J. Henson,74,78
377,4,10:43.0,,J. Henson misses 2-pt layup from 2 ft (block by J. Sampson),74,78
378,4,10:41.0,,Offensive rebound by O. Mayo,74,78
379,4,10:36.0,,O. Mayo makes 2-pt jump shot from 22 ft,74,80
380,4,10:36.0,Philadelphia full timeout,,74,80
381,4,10:36.0,T. Wroten enters the game for K. McDaniels,,74,80
382,4,10:36.0,H. Thompson enters the game for A. Shved,,74,80
383,4,10:36.0,C. Johnson enters the game for L. Mbah a Moute,,74,80
384,4,10:36.0,H. Sims enters the game for J. Sampson,,74,80
385,4,10:16.0,H. Sims makes 2-pt jump shot from 14 ft (assist by T. Wroten),,76,80
386,4,10:04.0,,Offensive foul by G. Antetokounmpo (drawn by C. Johnson),76,80
