,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
429,4,5:42.0,,Houston full timeout,96,93
430,4,5:42.0,,J. Smith misses free throw 1 of 2,96,93
431,4,5:42.0,,Offensive rebound by Team,96,93
432,4,5:42.0,,J. Smith misses free throw 2 of 2,96,93
433,4,5:42.0,Defensive rebound by K. Leonard,,96,93
434,4,5:25.0,K. Leonard makes 2-pt jump shot from 11 ft,,98,93
435,4,5:20.0,,Personal take foul by T. Parker (drawn by J. Smith),98,93
436,4,5:20.0,,J. Smith misses free throw 1 of 2,98,93
437,4,5:20.0,,Offensive rebound by Team,98,93
438,4,5:20.0,,J. Smith makes free throw 2 of 2,98,94
439,4,5:00.0,K. Leonard misses 2-pt jump shot from 21 ft,,98,94
440,4,4:58.0,Offensive rebound by B. Diaw,,98,94
441,4,4:36.0,B. Diaw misses 2-pt jump shot from 1 ft,,98,94
442,4,4:35.0,Offensive rebound by B. Diaw,,98,94
443,4,4:35.0,B. Diaw misses 2-pt tip-in from 1 ft,,98,94
444,4,4:35.0,,Defensive rebound by Team,98,94
445,4,4:35.0,Loose ball foul by B. Diaw (drawn by J. Smith),,98,94
446,4,4:35.0,,J. Smith makes free throw 1 of 2,98,95
447,4,4:35.0,,J. Smith makes free throw 2 of 2,98,96
448,4,4:20.0,K. Leonard misses 2-pt jump shot from 20 ft,,98,96
449,4,4:18.0,,Defensive rebound by J. Smith,98,96
450,4,4:12.0,,C. Brewer makes 2-pt layup from 3 ft (assist by J. Harden),98,98
451,4,3:56.0,D. Green misses 3-pt jump shot from 25 ft,,98,98
452,4,3:55.0,Offensive rebound by T. Duncan,,98,98
453,4,3:43.0,,T. Jones enters the game for J. Smith,98,98
454,4,3:43.0,,D. Howard enters the game for C. Brewer,98,98
455,4,3:43.0,M. Ginóbili enters the game for D. Green,,98,98
456,4,3:36.0,Shooting foul by J. Harden (drawn by B. Diaw),,98,98
457,4,3:36.0,B. Diaw makes free throw 1 of 2,,99,98
458,4,3:36.0,B. Diaw makes free throw 2 of 2,,100,98
459,4,3:24.0,,J. Harden misses 3-pt jump shot from 24 ft,100,98
460,4,3:22.0,Defensive rebound by T. Parker,,100,98
461,4,3:03.0,Shooting foul by T. Jones (drawn by K. Leonard),,100,98
462,4,3:03.0,K. Leonard makes free throw 1 of 2,,101,98
463,4,3:03.0,K. Leonard makes free throw 2 of 2,,102,98
464,4,2:45.0,,Turnover by J. Harden (bad pass),102,98
465,4,2:45.0,,Houston full timeout,102,98
466,4,2:23.0,B. Diaw misses 2-pt hook shot from 6 ft (block by T. Jones),,102,98
467,4,2:21.0,,Defensive rebound by J. Harden,102,98
468,4,2:15.0,,J. Terry misses 3-pt jump shot from 23 ft,102,98
469,4,2:13.0,Defensive rebound by Team,,102,98
470,4,1:59.0,Offensive foul by T. Duncan (drawn by J. Harden),,102,98
471,4,1:59.0,Turnover by T. Duncan (offensive foul),,102,98
472,4,1:45.0,,Turnover by D. Howard (lost ball; steal by T. Duncan),102,98
473,4,1:27.0,K. Leonard misses 2-pt jump shot from 12 ft,,102,98
474,4,1:26.0,,Defensive rebound by T. Ariza,102,98
475,4,1:20.0,,J. Harden makes 2-pt layup from 1 ft,102,100
476,4,1:04.0,Personal foul by D. Howard (drawn by T. Duncan),,102,100
477,4,1:04.0,T. Duncan makes free throw 1 of 2,,103,100
478,4,1:04.0,T. Duncan makes free throw 2 of 2,,104,100
479,4,1:04.0,,Houston full timeout,104,100
480,4,1:04.0,,C. Brewer enters the game for T. Jones,104,100
481,4,0:58.0,,J. Harden misses 2-pt layup from 1 ft,104,100
482,4,0:56.0,Defensive rebound by K. Leonard,,104,100
483,4,0:36.0,T. Duncan misses 2-pt layup from 1 ft,,104,100
484,4,0:35.0,,Defensive rebound by D. Howard,104,100
485,4,0:29.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by J. Terry),104,103
486,4,0:06.0,Turnover by M. Ginóbili (lost ball),,104,103
487,4,0:06.0,,Houston full timeout,104,103
488,4,0:06.0,D. Green enters the game for B. Diaw,,104,103
489,4,0:03.0,,J. Harden misses 2-pt layup from 1 ft (block by T. Duncan),104,103
490,4,0:02.0,Defensive rebound by T. Duncan,,104,103
