,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
75,1,2:30.0,Milwaukee full timeout,,19,17
76,1,2:30.0,,R. Ledo enters the game for L. Thomas,19,17
77,1,2:30.0,,Q. Acy enters the game for L. Galloway,19,17
78,1,2:30.0,O. Mayo enters the game for E. İlyasova,,19,17
79,1,2:30.0,J. Dudley enters the game for K. Middleton,,19,17
80,1,2:15.0,J. Dudley makes 2-pt jump shot from 18 ft (assist by O. Mayo),,21,17
81,1,1:52.0,,J. Smith misses 2-pt layup from 2 ft (block by J. Henson),21,17
82,1,1:50.0,Defensive rebound by G. Antetokounmpo,,21,17
83,1,1:34.0,G. Antetokounmpo makes 2-pt dunk at rim,,23,17
84,1,1:13.0,,Shooting foul by J. Henson (drawn by L. Amundson),23,17
85,1,1:13.0,,L. Amundson makes free throw 1 of 2,23,18
86,1,1:13.0,,L. Amundson makes free throw 2 of 2,23,19
87,1,1:00.0,M. Carter-Williams makes 2-pt jump shot from 10 ft (assist by J. Dudley),,25,19
88,1,0:53.0,,Turnover by L. Amundson (lost ball; steal by M. Carter-Williams),25,19
89,1,0:48.0,Shooting foul by J. Smith (drawn by G. Antetokounmpo),,25,19
90,1,0:48.0,G. Antetokounmpo makes free throw 1 of 2,,26,19
91,1,0:48.0,G. Antetokounmpo makes free throw 2 of 2,,27,19
92,1,0:33.0,,J. Smith misses 2-pt jump shot from 6 ft,27,19
93,1,0:31.0,Defensive rebound by J. Henson,,27,19
94,1,0:23.0,Shooting foul by J. Smith (drawn by J. Henson),,27,19
95,1,0:23.0,J. Henson misses free throw 1 of 2,,27,19
96,1,0:23.0,Offensive rebound by Team,,27,19
97,1,0:23.0,,L. Galloway enters the game for J. Smith,27,19
98,1,0:23.0,J. Henson makes free throw 2 of 2,,28,19
99,1,0:03.0,,S. Larkin makes 2-pt jump shot from 11 ft (assist by Q. Acy),28,21
100,2,11:45.0,T. Ennis misses 2-pt layup from 1 ft,,28,21
101,2,11:43.0,,Defensive rebound by L. Amundson,28,21
102,2,11:36.0,,R. Ledo misses 2-pt layup from 2 ft,28,21
103,2,11:35.0,,Offensive rebound by L. Amundson,28,21
104,2,11:35.0,,L. Amundson misses 2-pt tip-in at rim,28,21
105,2,11:33.0,Defensive rebound by O. Mayo,,28,21
106,2,11:21.0,O. Mayo makes 2-pt jump shot from 8 ft,,30,21
107,2,11:00.0,,S. Larkin makes 2-pt jump shot from 18 ft (assist by L. Amundson),30,23
108,2,10:44.0,Turnover by T. Ennis (bad pass; steal by R. Ledo),,30,23
109,2,10:32.0,,R. Ledo misses 3-pt jump shot from 24 ft,30,23
110,2,10:31.0,,Offensive rebound by Team,30,23
111,2,10:31.0,Loose ball foul by J. Dudley (drawn by Q. Acy),,30,23
112,2,10:26.0,,L. Thomas makes 2-pt layup from 2 ft (assist by Q. Acy),30,25
113,2,10:01.0,J. Dudley misses 2-pt jump shot from 7 ft,,30,25
114,2,9:59.0,,Defensive rebound by L. Amundson,30,25
115,2,9:51.0,,Shooting foul by J. Henson (drawn by S. Larkin),30,25
116,2,9:51.0,,S. Larkin makes free throw 1 of 2,30,26
117,2,9:51.0,M. Plumlee enters the game for J. Henson,,30,26
118,2,9:51.0,,S. Larkin makes free throw 2 of 2,30,27
119,2,9:41.0,T. Ennis misses 3-pt jump shot from 23 ft,,30,27
120,2,9:39.0,,Defensive rebound by L. Amundson,30,27
121,2,9:30.0,,S. Larkin makes 2-pt layup from 1 ft,30,29
122,2,9:12.0,O. Mayo makes 2-pt layup from 2 ft,,32,29
123,2,8:48.0,,L. Amundson makes 2-pt jump shot from 3 ft,32,31
124,2,8:48.0,,Shooting foul by M. Plumlee (drawn by L. Amundson),32,31
125,2,8:48.0,Official timeout,,32,31
126,2,8:48.0,K. Middleton enters the game for T. Ennis,,32,31
127,2,8:48.0,,L. Amundson misses free throw 1 of 1,32,31
128,2,8:47.0,Defensive rebound by M. Plumlee,,32,31
129,2,8:35.0,Turnover by O. Mayo (bad pass),,32,31
130,2,8:35.0,,T. Hardaway enters the game for L. Thomas,32,31
131,2,8:18.0,,Shooting foul by O. Mayo (drawn by Q. Acy),32,31
132,2,8:18.0,,Q. Acy makes free throw 1 of 2,32,32
133,2,8:18.0,,Q. Acy makes free throw 2 of 2,32,33
134,2,8:08.0,J. Dudley makes 2-pt jump shot from 15 ft (assist by O. Mayo),,34,33
135,2,7:49.0,,L. Amundson makes 2-pt hook shot from 3 ft (assist by S. Larkin),34,35
136,2,7:32.0,M. Plumlee misses 2-pt layup from 2 ft,,34,35
137,2,7:30.0,,Defensive rebound by Q. Acy,34,35
138,2,7:15.0,,R. Ledo misses 2-pt layup from 1 ft,34,35
139,2,7:13.0,Defensive rebound by J. Dudley,,34,35
140,2,7:08.0,Turnover by J. Bayless (bad pass),,34,35
141,2,6:54.0,,T. Hardaway makes 2-pt layup at rim,34,37
142,2,6:42.0,J. Dudley misses 3-pt jump shot from 25 ft,,34,37
143,2,6:40.0,,Defensive rebound by T. Hardaway,34,37
144,2,6:20.0,,Turnover by S. Larkin (bad pass; steal by O. Mayo),34,37
145,2,6:18.0,Personal foul by Q. Acy (drawn by O. Mayo),,34,37
146,2,6:18.0,,L. Galloway enters the game for S. Larkin,34,37
147,2,5:57.0,J. Bayless misses 2-pt layup from 1 ft,,34,37
148,2,5:55.0,,Defensive rebound by T. Hardaway,34,37
149,2,5:45.0,,L. Amundson misses 2-pt layup from 1 ft,34,37
150,2,5:43.0,Defensive rebound by J. Dudley,,34,37
151,2,5:39.0,O. Mayo misses 2-pt layup from 1 ft (block by R. Ledo),,34,37
152,2,5:37.0,,Defensive rebound by T. Hardaway,34,37
153,2,5:34.0,,Q. Acy makes 2-pt dunk at rim (assist by L. Amundson),34,39
154,2,5:34.0,,Shooting foul by K. Middleton (drawn by Q. Acy),34,39
155,2,5:34.0,,New York full timeout,34,39
156,2,5:34.0,G. Antetokounmpo enters the game for O. Mayo,,34,39
157,2,5:34.0,M. Carter-Williams enters the game for J. Bayless,,34,39
158,2,5:34.0,Z. Pachulia enters the game for M. Plumlee,,34,39
159,2,5:34.0,,Q. Acy makes free throw 1 of 1,34,40
160,2,5:20.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,34,40
161,2,5:18.0,Offensive rebound by K. Middleton,,34,40
162,2,5:14.0,Shooting foul by L. Amundson (drawn by G. Antetokounmpo),,34,40
163,2,5:14.0,G. Antetokounmpo misses free throw 1 of 2,,34,40
164,2,5:14.0,Offensive rebound by Team,,34,40
165,2,5:14.0,G. Antetokounmpo makes free throw 2 of 2,,35,40
166,2,4:56.0,,Turnover by T. Hardaway (bad pass; steal by J. Dudley),35,40
167,2,4:39.0,K. Middleton misses 3-pt jump shot from 25 ft,,35,40
168,2,4:37.0,Offensive rebound by K. Middleton,,35,40
169,2,4:35.0,K. Middleton makes 2-pt jump shot from 14 ft,,37,40
170,2,4:14.0,,Q. Acy misses 2-pt hook shot from 3 ft,37,40
171,2,4:14.0,Defensive rebound by Team,,37,40
172,2,4:14.0,,Loose ball foul by L. Amundson (drawn by Z. Pachulia),37,40
173,2,4:14.0,E. İlyasova enters the game for K. Middleton,,37,40
174,2,4:14.0,,J. Smith enters the game for L. Amundson,37,40
175,2,4:14.0,K. Middleton enters the game for J. Dudley,,37,40
176,2,4:14.0,,L. Thomas enters the game for Q. Acy,37,40
177,2,4:03.0,Turnover by K. Middleton (step out of bounds),,37,40
178,2,3:55.0,,Shooting foul by G. Antetokounmpo (drawn by J. Smith),37,40
179,2,3:55.0,,J. Smith misses free throw 1 of 2,37,40
180,2,3:55.0,,Offensive rebound by Team,37,40
181,2,3:55.0,,S. Larkin enters the game for R. Ledo,37,40
182,2,3:55.0,,J. Smith makes free throw 2 of 2,37,41
183,2,3:42.0,M. Carter-Williams misses 2-pt jump shot from 19 ft,,37,41
184,2,3:40.0,,Defensive rebound by J. Smith,37,41
185,2,3:26.0,,Turnover by S. Larkin (lost ball; steal by M. Carter-Williams),37,41
186,2,3:21.0,M. Carter-Williams misses 2-pt layup from 1 ft,,37,41
187,2,3:19.0,Offensive rebound by Z. Pachulia,,37,41
188,2,3:18.0,Z. Pachulia makes 2-pt layup from 1 ft,,39,41
189,2,3:00.0,,J. Smith makes 2-pt dunk at rim (assist by S. Larkin),39,43
190,2,2:39.0,Turnover by K. Middleton (lost ball; steal by J. Smith),,39,43
191,2,2:26.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by S. Larkin),39,45
192,2,2:24.0,Milwaukee full timeout,,39,45
193,2,2:14.0,M. Carter-Williams makes 2-pt dunk at rim (assist by Z. Pachulia),,41,45
194,2,1:50.0,,Turnover by J. Smith (bad pass; steal by K. Middleton),41,45
195,2,1:45.0,K. Middleton makes 2-pt layup from 1 ft,,43,45
196,2,1:26.0,,Turnover by S. Larkin (bad pass; steal by K. Middleton),43,45
197,2,1:17.0,M. Carter-Williams makes 2-pt layup from 1 ft (assist by K. Middleton),,45,45
198,2,1:17.0,Shooting foul by L. Galloway (drawn by M. Carter-Williams),,45,45
199,2,1:17.0,M. Carter-Williams makes free throw 1 of 1,,46,45
200,2,1:06.0,,Shooting foul by E. İlyasova (drawn by S. Larkin),46,45
201,2,1:06.0,,S. Larkin makes free throw 1 of 2,46,46
202,2,1:06.0,,S. Larkin makes free throw 2 of 2,46,47
203,2,0:55.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,49,47
204,2,0:35.0,,Shooting foul by G. Antetokounmpo (drawn by T. Hardaway),49,47
205,2,0:35.0,,T. Hardaway misses free throw 1 of 3,49,47
206,2,0:35.0,,Offensive rebound by Team,49,47
207,2,0:35.0,,T. Hardaway makes free throw 2 of 3,49,48
208,2,0:35.0,,R. Ledo enters the game for L. Galloway,49,48
209,2,0:35.0,,L. Amundson enters the game for J. Smith,49,48
210,2,0:35.0,,T. Hardaway makes free throw 3 of 3,49,49
211,2,0:23.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),,52,49
212,2,0:17.0,,New York full timeout,52,49
213,2,0:17.0,,J. Smith enters the game for L. Thomas,52,49
214,2,0:17.0,,Q. Acy enters the game for L. Amundson,52,49
215,2,0:10.0,Violation by Z. Pachulia (kicked ball),,52,49
216,2,0:04.0,,R. Ledo misses 2-pt jump shot from 20 ft,52,49
217,2,0:02.0,Defensive rebound by G. Antetokounmpo,,52,49
218,2,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 41 ft,,52,49
219,2,0:00.0,Offensive rebound by Team,,52,49
220,3,11:46.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),,54,49
221,3,11:30.0,,Turnover by L. Galloway (bad pass; steal by Z. Pachulia),54,49
222,3,11:21.0,E. İlyasova misses 3-pt jump shot from 23 ft,,54,49
223,3,11:18.0,,Defensive rebound by L. Galloway,54,49
224,3,11:04.0,,C. Aldrich makes 2-pt hook shot from 1 ft (assist by L. Galloway),54,51
225,3,11:04.0,,Shooting foul by K. Middleton (drawn by C. Aldrich),54,51
226,3,11:04.0,,C. Aldrich misses free throw 1 of 1,54,51
227,3,11:03.0,Defensive rebound by G. Antetokounmpo,,54,51
228,3,10:45.0,K. Middleton misses 2-pt jump shot from 15 ft,,54,51
229,3,10:43.0,,Defensive rebound by Q. Acy,54,51
230,3,10:26.0,,Q. Acy misses 2-pt jump shot from 16 ft,54,51
231,3,10:24.0,Defensive rebound by G. Antetokounmpo,,54,51
232,3,10:18.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,54,51
233,3,10:16.0,,Defensive rebound by Q. Acy,54,51
234,3,10:01.0,,Turnover by C. Aldrich (bad pass),54,51
235,3,9:55.0,Personal foul by L. Galloway (drawn by M. Carter-Williams),,54,51
236,3,9:44.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,56,51
237,3,9:31.0,,Turnover by Q. Acy (bad pass; steal by K. Middleton),56,51
238,3,9:30.0,K. Middleton makes 2-pt layup from 1 ft,,58,51
239,3,9:30.0,Shooting foul by Q. Acy (drawn by K. Middleton),,58,51
240,3,9:30.0,K. Middleton makes free throw 1 of 1,,59,51
241,3,9:12.0,,L. Galloway misses 3-pt jump shot from 25 ft,59,51
242,3,9:10.0,Defensive rebound by K. Middleton,,59,51
243,3,9:02.0,E. İlyasova makes 2-pt layup from 1 ft,,61,51
244,3,9:02.0,Shooting foul by Q. Acy (drawn by E. İlyasova),,61,51
245,3,9:02.0,,New York full timeout,61,51
246,3,9:02.0,,J. Smith enters the game for Q. Acy,61,51
247,3,9:02.0,E. İlyasova makes free throw 1 of 1,,62,51
248,3,8:48.0,,Turnover by T. Hardaway (bad pass; steal by M. Carter-Williams),62,51
249,3,8:43.0,Shooting foul by J. Smith (drawn by G. Antetokounmpo),,62,51
250,3,8:43.0,G. Antetokounmpo makes free throw 1 of 2,,63,51
251,3,8:43.0,,S. Larkin enters the game for T. Hardaway,63,51
252,3,8:43.0,G. Antetokounmpo makes free throw 2 of 2,,64,51
253,3,8:32.0,,L. Galloway misses 3-pt jump shot from 23 ft,64,51
254,3,8:30.0,Defensive rebound by E. İlyasova,,64,51
255,3,8:21.0,Turnover by E. İlyasova (lost ball; steal by S. Larkin),,64,51
256,3,8:16.0,,Offensive foul by C. Aldrich (drawn by M. Carter-Williams),64,51
257,3,8:16.0,,Turnover by C. Aldrich (offensive foul),64,51
258,3,8:05.0,Turnover by G. Antetokounmpo (3 sec),,64,51
259,3,7:46.0,,Personal foul by E. İlyasova (drawn by J. Smith),64,51
260,3,7:38.0,,L. Galloway misses 2-pt layup from 2 ft,64,51
261,3,7:36.0,Defensive rebound by G. Antetokounmpo,,64,51
262,3,7:32.0,Shooting foul by S. Larkin (drawn by G. Antetokounmpo),,64,51
263,3,7:32.0,G. Antetokounmpo makes free throw 1 of 2,,65,51
264,3,7:32.0,,L. Amundson enters the game for C. Aldrich,65,51
265,3,7:32.0,G. Antetokounmpo makes free throw 2 of 2,,66,51
266,3,7:11.0,,L. Galloway misses 2-pt layup at rim,66,51
267,3,7:09.0,Defensive rebound by Team,,66,51
268,3,6:55.0,E. İlyasova misses 3-pt jump shot from 24 ft,,66,51
269,3,6:54.0,Offensive rebound by Team,,66,51
270,3,6:54.0,,Loose ball foul by L. Thomas (drawn by G. Antetokounmpo),66,51
271,3,6:54.0,G. Antetokounmpo makes free throw 1 of 2,,67,51
272,3,6:54.0,G. Antetokounmpo misses free throw 2 of 2,,67,51
273,3,6:53.0,Offensive rebound by Z. Pachulia,,67,51
274,3,6:53.0,Z. Pachulia makes 2-pt tip-in at rim,,69,51
275,3,6:33.0,,L. Galloway makes 2-pt layup from 1 ft,69,53
276,3,6:23.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,72,53
277,3,6:10.0,,L. Galloway makes 3-pt jump shot from 25 ft,72,56
278,3,5:58.0,Offensive foul by M. Carter-Williams (drawn by L. Galloway),,72,56
279,3,5:58.0,Turnover by M. Carter-Williams (offensive foul),,72,56
280,3,5:48.0,,Turnover by L. Thomas (bad pass; steal by K. Middleton),72,56
281,3,5:43.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by L. Amundson),,72,56
282,3,5:41.0,,Defensive rebound by L. Galloway,72,56
283,3,5:37.0,,S. Larkin makes 2-pt layup from 1 ft (assist by L. Galloway),72,58
284,3,5:18.0,M. Carter-Williams makes 2-pt jump shot from 6 ft,,74,58
285,3,5:01.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by L. Thomas),74,60
286,3,4:55.0,Turnover by K. Middleton (lost ball),,74,60
287,3,4:55.0,Milwaukee full timeout,,74,60
288,3,4:55.0,J. Henson enters the game for E. İlyasova,,74,60
289,3,4:55.0,J. Dudley enters the game for Z. Pachulia,,74,60
290,3,4:44.0,,Personal foul by J. Henson (drawn by S. Larkin),74,60
291,3,4:33.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Smith),74,63
292,3,4:08.0,Turnover by J. Henson (lost ball; steal by S. Larkin),,74,63
293,3,3:57.0,,J. Smith misses 2-pt jump shot from 16 ft,74,63
294,3,3:55.0,Defensive rebound by J. Henson,,74,63
295,3,3:45.0,K. Middleton makes 2-pt layup at rim,,76,63
296,3,3:24.0,,Turnover by J. Smith (lost ball; steal by J. Henson),76,63
297,3,3:17.0,Offensive foul by G. Antetokounmpo (drawn by J. Smith),,76,63
298,3,3:17.0,Turnover by G. Antetokounmpo (offensive foul),,76,63
299,3,3:17.0,O. Mayo enters the game for K. Middleton,,76,63
300,3,3:17.0,,R. Ledo enters the game for L. Thomas,76,63
301,3,3:17.0,,Q. Acy enters the game for L. Amundson,76,63
302,3,2:54.0,,L. Galloway misses 3-pt jump shot from 24 ft,76,63
303,3,2:52.0,Defensive rebound by Team,,76,63
304,3,2:39.0,M. Carter-Williams misses 2-pt jump shot from 11 ft,,76,63
305,3,2:38.0,,Defensive rebound by J. Smith,76,63
306,3,2:17.0,,R. Ledo misses 2-pt layup from 1 ft,76,63
307,3,2:16.0,,Offensive rebound by R. Ledo,76,63
308,3,2:12.0,,L. Galloway makes 2-pt jump shot from 3 ft (assist by R. Ledo),76,65
309,3,1:48.0,G. Antetokounmpo makes 2-pt jump shot from 16 ft,,78,65
310,3,1:36.0,,Turnover by J. Smith (traveling),78,65
311,3,1:25.0,Personal foul by S. Larkin (drawn by M. Carter-Williams),,78,65
312,3,1:25.0,M. Carter-Williams makes free throw 1 of 2,,79,65
313,3,1:25.0,M. Carter-Williams misses free throw 2 of 2,,79,65
314,3,1:24.0,,Defensive rebound by J. Smith,79,65
315,3,1:07.0,,Turnover by R. Ledo (bad pass; steal by J. Dudley),79,65
316,3,0:59.0,Shooting foul by S. Larkin (drawn by O. Mayo),,79,65
317,3,0:59.0,O. Mayo misses free throw 1 of 2,,79,65
318,3,0:59.0,Offensive rebound by Team,,79,65
319,3,0:59.0,,T. Hardaway enters the game for R. Ledo,79,65
320,3,0:59.0,O. Mayo misses free throw 2 of 2,,79,65
321,3,0:58.0,,Defensive rebound by J. Smith,79,65
322,3,0:35.0,,Turnover by Team (shot clock),79,65
323,3,0:33.0,,Technical foul by J. Smith,79,65
324,3,0:33.0,Technical foul by O. Mayo,,79,65
325,3,0:21.0,O. Mayo misses 3-pt jump shot from 25 ft,,79,65
326,3,0:20.0,,Defensive rebound by J. Smith,79,65
327,3,0:04.0,,Offensive foul by L. Galloway (drawn by J. Dudley),79,65
328,3,0:04.0,,Turnover by L. Galloway (offensive foul),79,65
329,3,0:04.0,,L. Thomas enters the game for L. Galloway,79,65
330,3,0:00.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft,,81,65
331,4,11:47.0,,Q. Acy misses 2-pt jump shot from 14 ft,81,65
332,4,11:45.0,,Offensive rebound by J. Smith,81,65
333,4,11:33.0,,T. Hardaway misses 2-pt jump shot from 14 ft,81,65
334,4,11:31.0,Defensive rebound by J. Dudley,,81,65
335,4,11:17.0,K. Middleton misses 3-pt jump shot from 24 ft,,81,65
336,4,11:14.0,,Defensive rebound by S. Larkin,81,65
337,4,10:53.0,,Q. Acy misses 2-pt jump shot from 11 ft,81,65
338,4,10:51.0,Defensive rebound by K. Middleton,,81,65
339,4,10:43.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Bayless),,84,65
340,4,10:41.0,,New York full timeout,84,65
341,4,10:19.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by S. Larkin),84,68
342,4,10:02.0,Turnover by J. Bayless (bad pass; steal by T. Hardaway),,84,68
343,4,9:48.0,,J. Smith misses 2-pt jump shot from 9 ft,84,68
344,4,9:47.0,,Offensive rebound by Team,84,68
345,4,9:47.0,Loose ball foul by J. Dudley (drawn by Q. Acy),,84,68
346,4,9:24.0,,L. Thomas makes 2-pt jump shot from 19 ft (assist by S. Larkin),84,70
347,4,9:07.0,Offensive foul by J. Dudley (drawn by S. Larkin),,84,70
348,4,9:07.0,Turnover by J. Dudley (offensive foul),,84,70
349,4,8:57.0,,Offensive foul by J. Smith (drawn by J. Bayless),84,70
350,4,8:57.0,,Turnover by J. Smith (offensive foul),84,70
351,4,8:40.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by O. Mayo),,87,70
352,4,8:25.0,,Q. Acy makes 2-pt layup from 1 ft (assist by J. Smith),87,72
353,4,8:16.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Bayless),,90,72
354,4,8:04.0,,Turnover by T. Hardaway (bad pass; steal by J. Dudley),90,72
355,4,8:00.0,J. Bayless misses 2-pt layup from 2 ft,,90,72
356,4,7:58.0,,Defensive rebound by T. Hardaway,90,72
357,4,7:53.0,,S. Larkin misses 2-pt layup from 2 ft,90,72
358,4,7:51.0,Defensive rebound by J. Dudley,,90,72
359,4,7:47.0,O. Mayo misses 2-pt layup from 2 ft (block by J. Smith),,90,72
360,4,7:44.0,,Defensive rebound by L. Thomas,90,72
361,4,7:39.0,,Q. Acy misses 2-pt jump shot from 15 ft,90,72
362,4,7:38.0,Defensive rebound by J. Bayless,,90,72
363,4,7:22.0,Turnover by O. Mayo (bad pass),,90,72
364,4,7:22.0,,L. Galloway enters the game for S. Larkin,90,72
365,4,7:09.0,,Shooting foul by J. Dudley (drawn by J. Smith),90,72
366,4,7:09.0,,J. Smith makes free throw 1 of 2,90,73
367,4,7:09.0,,J. Smith makes free throw 2 of 2,90,74
368,4,7:01.0,Turnover by J. Bayless (bad pass; steal by L. Galloway),,90,74
369,4,6:55.0,,Q. Acy misses 2-pt layup from 1 ft,90,74
370,4,6:54.0,,Offensive rebound by Team,90,74
371,4,6:54.0,,L. Amundson enters the game for J. Smith,90,74
372,4,6:44.0,,L. Thomas makes 2-pt layup from 2 ft,90,76
373,4,6:32.0,Shooting foul by L. Thomas (drawn by O. Mayo),,90,76
