,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
62,1,4:29.0,,K. Irving makes 3-pt jump shot from 24 ft,19,20
63,1,4:19.0,Shooting foul by T. Mozgov (drawn by D. Lee),,19,20
64,1,4:19.0,D. Lee makes free throw 1 of 2,,20,20
65,1,4:19.0,,T. Thompson enters the game for T. Mozgov,20,20
66,1,4:19.0,D. Lee makes free throw 2 of 2,,21,20
67,1,4:05.0,,Shooting foul by A. Bogut (drawn by K. Irving),21,20
68,1,4:05.0,,K. Irving makes free throw 1 of 2,21,21
69,1,4:05.0,M. Speights enters the game for A. Bogut,,21,21
70,1,4:05.0,,K. Irving makes free throw 2 of 2,21,22
71,1,3:51.0,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),,23,22
72,1,3:38.0,,K. Irving misses 2-pt jump shot from 5 ft,23,22
73,1,3:37.0,Defensive rebound by S. Curry,,23,22
74,1,3:32.0,Shooting foul by J. Smith (drawn by S. Curry),,23,22
75,1,3:32.0,S. Curry makes free throw 1 of 3,,24,22
76,1,3:32.0,S. Curry makes free throw 2 of 3,,25,22
77,1,3:32.0,L. Barbosa enters the game for K. Thompson,,25,22
78,1,3:32.0,S. Curry makes free throw 3 of 3,,26,22
79,1,3:12.0,,J. Smith misses 2-pt jump shot from 9 ft,26,22
80,1,3:10.0,Defensive rebound by Team,,26,22
81,1,2:54.0,L. Barbosa misses 3-pt jump shot from 25 ft,,26,22
82,1,2:53.0,,Defensive rebound by T. Thompson,26,22
83,1,2:46.0,,Shooting foul by S. Curry (drawn by K. Irving),26,22
84,1,2:46.0,Golden State full timeout,,26,22
85,1,2:46.0,,L. James enters the game for J. Smith,26,22
86,1,2:46.0,,K. Irving makes free throw 1 of 2,26,23
87,1,2:46.0,,K. Irving makes free throw 2 of 2,26,24
88,1,2:32.0,Shooting foul by K. Love (drawn by D. Lee),,26,24
89,1,2:32.0,D. Lee misses free throw 1 of 2,,26,24
90,1,2:32.0,Offensive rebound by Team,,26,24
91,1,2:32.0,D. Lee makes free throw 2 of 2,,27,24
92,1,2:22.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),27,26
93,1,2:07.0,D. Lee makes 2-pt layup from 1 ft (assist by M. Speights),,29,26
94,1,1:53.0,,K. Irving misses 3-pt jump shot from 25 ft,29,26
95,1,1:51.0,,Offensive rebound by T. Thompson,29,26
96,1,1:48.0,,T. Thompson misses 2-pt layup from 2 ft,29,26
97,1,1:46.0,,Offensive rebound by T. Thompson,29,26
98,1,1:46.0,,T. Thompson misses 2-pt tip-in at rim,29,26
99,1,1:44.0,Defensive rebound by A. Iguodala,,29,26
100,1,1:30.0,S. Curry misses 3-pt jump shot from 24 ft,,29,26
101,1,1:29.0,,Defensive rebound by K. Irving,29,26
102,1,1:28.0,,Turnover by K. Irving (bad pass),29,26
103,1,1:28.0,,T. Mozgov enters the game for K. Love,29,26
104,1,1:11.0,M. Speights misses 2-pt jump shot from 15 ft,,29,26
105,1,1:09.0,,Defensive rebound by L. James,29,26
106,1,0:57.0,,L. James makes 2-pt layup from 1 ft,29,28
107,1,0:47.0,D. Lee makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,31,28
108,1,0:37.0,,L. James makes 2-pt layup at rim,31,30
109,1,0:29.0,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),,33,30
110,1,0:10.0,,Shooting foul by M. Speights (drawn by L. James),33,30
111,1,0:10.0,,L. James makes free throw 1 of 2,33,31
112,1,0:10.0,,M. Dellavedova enters the game for K. Irving,33,31
113,1,0:10.0,K. Thompson enters the game for M. Speights,,33,31
114,1,0:10.0,,J. Smith enters the game for T. Mozgov,33,31
115,1,0:10.0,,L. James makes free throw 2 of 2,33,32
116,1,0:02.0,S. Curry misses 2-pt jump shot from 21 ft,,33,32
117,1,0:01.0,Offensive rebound by D. Lee,,33,32
118,1,0:01.0,D. Lee misses 2-pt tip-in at rim,,33,32
119,1,0:00.0,,Defensive rebound by T. Thompson,33,32
120,2,11:41.0,Turnover by D. Lee (lost ball; steal by T. Mozgov),,33,32
121,2,11:22.0,,Turnover by L. James (bad pass; steal by M. Speights),33,32
122,2,11:18.0,L. Barbosa makes 2-pt layup from 1 ft (assist by M. Speights),,35,32
123,2,10:49.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,35,32
124,2,10:48.0,Defensive rebound by S. Livingston,,35,32
125,2,10:43.0,Turnover by L. Barbosa (bad pass),,35,32
126,2,10:28.0,,L. James misses 2-pt jump shot from 20 ft,35,32
127,2,10:26.0,,Offensive rebound by I. Shumpert,35,32
128,2,10:16.0,,L. James makes 3-pt jump shot from 24 ft,35,35
129,2,9:57.0,S. Livingston misses 2-pt jump shot from 12 ft,,35,35
130,2,9:54.0,,Defensive rebound by T. Mozgov,35,35
131,2,9:35.0,,I. Shumpert misses 3-pt jump shot from 26 ft,35,35
132,2,9:34.0,Defensive rebound by D. Lee,,35,35
133,2,9:27.0,D. Lee makes 2-pt layup at rim (assist by A. Iguodala),,37,35
134,2,9:08.0,,T. Mozgov makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),37,37
135,2,8:55.0,L. Barbosa misses 2-pt jump shot from 6 ft,,37,37
136,2,8:52.0,,Defensive rebound by T. Mozgov,37,37
137,2,8:42.0,,Shooting foul by A. Iguodala (drawn by L. James),37,37
138,2,8:42.0,,L. James makes 2-pt layup at rim,37,39
139,2,8:42.0,Official timeout,,37,39
140,2,8:42.0,D. Green enters the game for D. Lee,,37,39
141,2,8:42.0,A. Bogut enters the game for M. Speights,,37,39
142,2,8:42.0,,K. Love enters the game for T. Thompson,37,39
143,2,8:42.0,,L. James makes free throw 1 of 1,37,40
144,2,8:23.0,S. Livingston misses 2-pt jump shot from 6 ft,,37,40
145,2,8:22.0,,Defensive rebound by L. James,37,40
146,2,8:11.0,,L. James makes 3-pt jump shot from 24 ft,37,43
147,2,7:58.0,L. Barbosa misses 3-pt jump shot from 23 ft,,37,43
148,2,7:56.0,Offensive rebound by D. Green,,37,43
149,2,7:40.0,A. Iguodala makes 2-pt jump shot from 11 ft,,39,43
150,2,7:27.0,,Personal foul by A. Iguodala (drawn by L. James),39,43
151,2,7:27.0,K. Thompson enters the game for L. Barbosa,,39,43
152,2,7:27.0,,K. Irving enters the game for M. Dellavedova,39,43
153,2,7:18.0,,I. Shumpert misses 2-pt layup from 3 ft,39,43
154,2,7:16.0,Defensive rebound by S. Livingston,,39,43
155,2,7:06.0,D. Green misses 3-pt jump shot from 25 ft,,39,43
156,2,7:05.0,,Defensive rebound by I. Shumpert,39,43
157,2,6:52.0,,I. Shumpert misses 3-pt jump shot from 23 ft,39,43
158,2,6:50.0,Defensive rebound by K. Thompson,,39,43
159,2,6:43.0,K. Thompson makes 2-pt jump shot from 6 ft,,41,43
160,2,6:28.0,Violation by A. Iguodala (kicked ball),,41,43
161,2,6:28.0,,J. Smith enters the game for L. James,41,43
162,2,6:28.0,H. Barnes enters the game for A. Iguodala,,41,43
163,2,6:18.0,,T. Mozgov misses 2-pt jump shot from 8 ft,41,43
164,2,6:17.0,Defensive rebound by S. Livingston,,41,43
165,2,6:13.0,D. Green makes 2-pt layup at rim (assist by S. Livingston),,43,43
166,2,5:58.0,,Turnover by K. Irving (bad pass; steal by S. Livingston),43,43
167,2,5:55.0,Turnover by H. Barnes (lost ball; steal by J. Smith),,43,43
168,2,5:47.0,,K. Love makes 3-pt jump shot from 23 ft (assist by J. Smith),43,46
169,2,5:37.0,S. Livingston misses 2-pt jump shot from 10 ft,,43,46
170,2,5:36.0,,Defensive rebound by T. Mozgov,43,46
171,2,5:23.0,,K. Irving makes 3-pt jump shot from 23 ft,43,49
172,2,5:17.0,Golden State full timeout,,43,49
173,2,5:17.0,S. Curry enters the game for S. Livingston,,43,49
174,2,5:17.0,,K. Perkins enters the game for T. Mozgov,43,49
175,2,5:06.0,A. Bogut misses 2-pt jump shot from 6 ft,,43,49
176,2,5:05.0,,Defensive rebound by J. Smith,43,49
177,2,4:50.0,,J. Smith misses 3-pt jump shot from 25 ft,43,49
178,2,4:48.0,Defensive rebound by A. Bogut,,43,49
179,2,4:39.0,H. Barnes makes 2-pt jump shot from 5 ft (assist by K. Thompson),,45,49
180,2,4:18.0,,K. Irving makes 2-pt jump shot from 20 ft,45,51
181,2,4:06.0,A. Bogut misses 2-pt jump shot from 5 ft,,45,51
182,2,4:05.0,Offensive rebound by A. Bogut,,45,51
183,2,4:02.0,A. Bogut misses 2-pt jump shot from 6 ft,,45,51
184,2,4:01.0,,Defensive rebound by K. Perkins,45,51
185,2,3:56.0,,K. Irving misses 2-pt jump shot from 11 ft (block by K. Thompson),45,51
186,2,3:56.0,Defensive rebound by Team,,45,51
187,2,3:35.0,K. Thompson misses 3-pt jump shot from 23 ft,,45,51
188,2,3:34.0,,Defensive rebound by K. Love,45,51
189,2,3:31.0,,Turnover by K. Perkins (offensive foul),45,51
190,2,3:31.0,,Offensive foul by K. Perkins (drawn by A. Bogut),45,51
191,2,3:31.0,,L. James enters the game for I. Shumpert,45,51
192,2,3:20.0,A. Bogut makes 2-pt jump shot from 7 ft (assist by K. Thompson),,47,51
193,2,3:04.0,,K. Irving misses 3-pt jump shot from 24 ft,47,51
194,2,3:04.0,Defensive rebound by K. Thompson,,47,51
195,2,3:04.0,Personal foul by K. Perkins (drawn by K. Thompson),,47,51
196,2,3:04.0,,T. Thompson enters the game for K. Perkins,47,51
197,2,2:50.0,A. Bogut misses 2-pt jump shot from 8 ft,,47,51
198,2,2:47.0,,Defensive rebound by T. Thompson,47,51
199,2,2:41.0,,K. Love misses 2-pt jump shot from 21 ft,47,51
200,2,2:39.0,,Offensive rebound by L. James,47,51
201,2,2:29.0,,Turnover by L. James (bad pass; steal by D. Green),47,51
202,2,2:28.0,,Cleveland full timeout,47,51
203,2,2:28.0,D. Lee enters the game for A. Bogut,,47,51
204,2,2:14.0,S. Curry makes 2-pt layup at rim,,49,51
205,2,1:57.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),49,53
206,2,1:37.0,K. Thompson misses 2-pt jump shot from 3 ft,,49,53
207,2,1:35.0,Offensive rebound by K. Thompson,,49,53
208,2,1:35.0,K. Thompson misses 2-pt tip-in at rim,,49,53
209,2,1:35.0,,Defensive rebound by K. Love,49,53
210,2,1:35.0,Technical foul by Team,,49,53
211,2,1:35.0,,K. Irving makes technical free throw,49,54
212,2,1:18.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),49,57
213,2,1:08.0,D. Green misses 3-pt jump shot from 24 ft,,49,57
214,2,1:07.0,Offensive rebound by H. Barnes,,49,57
215,2,1:01.0,D. Lee makes 2-pt layup from 2 ft (assist by K. Thompson),,51,57
216,2,0:42.0,,J. Smith misses 2-pt layup from 1 ft,51,57
217,2,0:41.0,,Offensive rebound by T. Thompson,51,57
218,2,0:40.0,,Shooting foul by D. Lee (drawn by T. Thompson),51,57
219,2,0:40.0,,T. Thompson makes free throw 1 of 2,51,58
220,2,0:40.0,,T. Thompson makes free throw 2 of 2,51,59
221,2,0:30.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),,54,59
222,2,0:13.0,,Shooting foul by D. Lee (drawn by L. James),54,59
223,2,0:13.0,,L. James makes free throw 1 of 2,54,60
224,2,0:13.0,,I. Shumpert enters the game for K. Love,54,60
225,2,0:13.0,A. Iguodala enters the game for D. Lee,,54,60
226,2,0:13.0,,M. Dellavedova enters the game for K. Irving,54,60
227,2,0:13.0,,L. James makes free throw 2 of 2,54,61
228,2,0:08.0,Personal foul by I. Shumpert (drawn by S. Curry),,54,61
229,2,0:08.0,Golden State full timeout,,54,61
230,2,0:03.0,K. Thompson makes 2-pt dunk at rim (assist by D. Green),,56,61
231,2,0:00.0,,J. Smith misses 3-pt jump shot from 40 ft,56,61
232,2,0:00.0,,Offensive rebound by Team,56,61
233,3,11:40.0,D. Green makes 2-pt jump shot from 12 ft (assist by S. Curry),,58,61
234,3,11:20.0,,K. Irving makes 2-pt jump shot from 10 ft,58,63
235,3,11:09.0,H. Barnes misses 2-pt jump shot from 17 ft,,58,63
236,3,11:08.0,Offensive rebound by H. Barnes,,58,63
237,3,11:00.0,H. Barnes misses 3-pt jump shot from 23 ft,,58,63
238,3,10:59.0,,Defensive rebound by J. Smith,58,63
239,3,10:42.0,,T. Mozgov makes 2-pt jump shot from 6 ft (assist by J. Smith),58,65
240,3,10:35.0,Turnover by S. Curry (bad pass; steal by K. Irving),,58,65
241,3,10:29.0,,K. Love misses 3-pt jump shot from 24 ft (block by K. Thompson),58,65
242,3,10:29.0,,Offensive rebound by Team,58,65
243,3,10:20.0,,T. Mozgov misses 2-pt jump shot from 16 ft,58,65
244,3,10:19.0,Defensive rebound by H. Barnes,,58,65
245,3,10:14.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),,61,65
246,3,9:59.0,,Turnover by L. James (bad pass),61,65
247,3,9:53.0,S. Curry misses 3-pt jump shot from 24 ft,,61,65
248,3,9:52.0,,Defensive rebound by T. Mozgov,61,65
249,3,9:41.0,,L. James makes 2-pt jump shot from 21 ft,61,67
250,3,9:23.0,K. Thompson misses 2-pt jump shot from 11 ft,,61,67
251,3,9:21.0,,Defensive rebound by K. Love,61,67
252,3,9:14.0,,L. James misses 3-pt jump shot from 25 ft,61,67
253,3,9:12.0,Defensive rebound by A. Bogut,,61,67
254,3,9:06.0,Turnover by D. Green (lost ball),,61,67
255,3,9:06.0,Technical foul by D. Green,,61,67
256,3,9:06.0,,K. Irving makes technical free throw,61,68
257,3,8:42.0,,L. James makes 2-pt jump shot from 17 ft,61,70
258,3,8:32.0,S. Curry misses 2-pt jump shot from 13 ft,,61,70
259,3,8:31.0,,Defensive rebound by T. Mozgov,61,70
260,3,8:20.0,,T. Mozgov makes 2-pt jump shot from 16 ft (assist by L. James),61,72
261,3,8:20.0,Golden State full timeout,,61,72
262,3,8:09.0,S. Curry misses 2-pt jump shot from 17 ft,,61,72
263,3,8:08.0,,Defensive rebound by K. Love,61,72
264,3,7:59.0,,L. James makes 3-pt jump shot from 24 ft,61,75
265,3,7:53.0,Turnover by S. Curry (bad pass; steal by J. Smith),,61,75
266,3,7:46.0,,L. James misses 3-pt jump shot from 30 ft,61,75
267,3,7:44.0,Defensive rebound by S. Curry,,61,75
268,3,7:44.0,Personal foul by L. James (drawn by S. Curry),,61,75
269,3,7:37.0,K. Thompson misses 2-pt jump shot from 11 ft,,61,75
270,3,7:36.0,,Defensive rebound by L. James,61,75
271,3,7:31.0,,L. James misses 2-pt layup from 1 ft (block by K. Thompson),61,75
272,3,7:31.0,,Offensive rebound by Team,61,75
273,3,7:22.0,,K. Irving misses 2-pt jump shot from 14 ft,61,75
274,3,7:21.0,Defensive rebound by H. Barnes,,61,75
275,3,7:14.0,Turnover by S. Curry (bad pass; steal by J. Smith),,61,75
276,3,7:12.0,,Personal foul by A. Bogut (drawn by K. Irving),61,75
277,3,6:56.0,,Personal foul by S. Curry (drawn by K. Irving),61,75
278,3,6:47.0,,L. James makes 2-pt jump shot from 15 ft,61,77
279,3,6:37.0,S. Curry makes 2-pt layup at rim,,63,77
280,3,6:21.0,,Turnover by K. Love (lost ball; steal by D. Green),63,77
281,3,6:12.0,H. Barnes misses 2-pt layup from 1 ft (block by L. James),,63,77
282,3,6:10.0,Offensive rebound by H. Barnes,,63,77
283,3,6:08.0,S. Curry misses 3-pt jump shot from 24 ft,,63,77
284,3,6:08.0,,Defensive rebound by Team,63,77
285,3,6:08.0,A. Iguodala enters the game for H. Barnes,,63,77
286,3,5:53.0,,L. James misses 3-pt jump shot from 25 ft,63,77
287,3,5:52.0,Defensive rebound by K. Thompson,,63,77
288,3,5:42.0,K. Thompson misses 2-pt jump shot from 10 ft,,63,77
289,3,5:40.0,,Defensive rebound by T. Mozgov,63,77
290,3,5:33.0,,K. Irving misses 3-pt jump shot from 25 ft,63,77
291,3,5:32.0,Defensive rebound by A. Iguodala,,63,77
292,3,5:32.0,Personal foul by L. James (drawn by S. Curry),,63,77
293,3,5:32.0,H. Barnes enters the game for A. Bogut,,63,77
294,3,5:32.0,,I. Shumpert enters the game for L. James,63,77
295,3,5:17.0,S. Curry misses 2-pt layup at rim,,63,77
296,3,5:12.0,,Defensive rebound by T. Mozgov,63,77
297,3,5:06.0,,Shooting foul by D. Green (drawn by T. Mozgov),63,77
298,3,5:06.0,,T. Mozgov makes free throw 1 of 2,63,78
299,3,5:06.0,,T. Mozgov makes free throw 2 of 2,63,79
300,3,4:54.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,65,79
301,3,4:36.0,,K. Love makes 2-pt jump shot from 5 ft (assist by T. Mozgov),65,81
302,3,4:27.0,Shooting foul by T. Mozgov (drawn by S. Curry),,65,81
303,3,4:27.0,S. Curry makes free throw 1 of 2,,66,81
304,3,4:27.0,,T. Thompson enters the game for T. Mozgov,66,81
305,3,4:27.0,S. Curry makes free throw 2 of 2,,67,81
306,3,4:11.0,,Turnover by T. Thompson (3 sec),67,81
307,3,3:55.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,70,81
308,3,3:42.0,,K. Irving makes 2-pt jump shot from 3 ft,70,83
309,3,3:34.0,H. Barnes misses 2-pt jump shot from 14 ft,,70,83
310,3,3:33.0,Offensive rebound by A. Iguodala,,70,83
311,3,3:33.0,A. Iguodala misses 2-pt tip-in at rim,,70,83
312,3,3:30.0,,Defensive rebound by K. Love,70,83
313,3,3:22.0,,Turnover by T. Thompson (lost ball; steal by H. Barnes),70,83
314,3,3:20.0,Shooting foul by K. Love (drawn by H. Barnes),,70,83
315,3,3:20.0,H. Barnes misses free throw 1 of 2,,70,83
316,3,3:20.0,Offensive rebound by Team,,70,83
317,3,3:20.0,,Cleveland full timeout,70,83
318,3,3:20.0,,L. James enters the game for K. Love,70,83
319,3,3:20.0,S. Livingston enters the game for S. Curry,,70,83
320,3,3:20.0,H. Barnes misses free throw 2 of 2,,70,83
321,3,3:19.0,,Defensive rebound by L. James,70,83
322,3,3:04.0,D. Lee enters the game for H. Barnes,,70,83
323,3,3:00.0,,Turnover by L. James (bad pass; steal by D. Green),70,83
324,3,2:54.0,A. Iguodala misses 2-pt jump shot from 16 ft,,70,83
325,3,2:52.0,,Defensive rebound by I. Shumpert,70,83
326,3,2:34.0,,L. James makes 3-pt jump shot from 25 ft,70,86
327,3,2:20.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Lee),,73,86
328,3,1:54.0,,K. Irving misses 3-pt jump shot from 23 ft,73,86
329,3,1:52.0,Defensive rebound by D. Green,,73,86
330,3,1:43.0,A. Iguodala misses 2-pt layup from 2 ft,,73,86
331,3,1:40.0,Offensive rebound by D. Green,,73,86
332,3,1:37.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,76,86
333,3,1:15.0,,L. James misses 3-pt jump shot from 25 ft,76,86
334,3,1:14.0,Defensive rebound by K. Thompson,,76,86
335,3,1:07.0,Shooting foul by I. Shumpert (drawn by S. Livingston),,76,86
336,3,1:07.0,S. Livingston misses free throw 1 of 2,,76,86
337,3,1:07.0,Offensive rebound by Team,,76,86
338,3,1:07.0,,M. Dellavedova enters the game for K. Irving,76,86
339,3,1:07.0,S. Livingston misses free throw 2 of 2,,76,86
340,3,1:06.0,,Defensive rebound by T. Thompson,76,86
341,3,0:42.0,,T. Thompson makes 2-pt jump shot from 13 ft,76,88
342,3,0:33.0,Turnover by K. Thompson (bad pass; steal by L. James),,76,88
343,3,0:29.0,,L. James makes 2-pt dunk at rim,76,90
344,3,0:11.0,D. Green makes 2-pt layup at rim (assist by S. Livingston),,78,90
345,3,0:05.0,,Personal foul by A. Iguodala (drawn by L. James),78,90
346,4,11:57.0,,Personal foul by L. Barbosa (drawn by M. Dellavedova),78,90
347,4,11:32.0,,L. James makes 2-pt jump shot from 4 ft (assist by T. Mozgov),78,92
348,4,11:12.0,A. Iguodala misses 3-pt jump shot from 23 ft,,78,92
349,4,11:11.0,,Defensive rebound by I. Shumpert,78,92
350,4,10:57.0,,Turnover by T. Mozgov (bad pass; steal by D. Green),78,92
351,4,10:55.0,Personal foul by M. Dellavedova (drawn by L. Barbosa),,78,92
352,4,10:48.0,D. Lee makes 2-pt layup at rim (assist by L. Barbosa),,80,92
353,4,10:48.0,Shooting foul by T. Mozgov (drawn by D. Lee),,80,92
354,4,10:48.0,D. Lee misses free throw 1 of 1,,80,92
355,4,10:45.0,,Defensive rebound by L. James,80,92
356,4,10:28.0,,Turnover by T. Mozgov (bad pass; steal by A. Iguodala),80,92
357,4,10:27.0,Personal foul by M. Dellavedova (drawn by A. Iguodala),,80,92
358,4,10:27.0,,K. Love enters the game for T. Mozgov,80,92
359,4,10:12.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by S. Livingston),,83,92
360,4,9:52.0,,M. Dellavedova makes 2-pt jump shot from 14 ft,83,94
361,4,9:34.0,D. Lee misses 2-pt jump shot from 9 ft,,83,94
362,4,9:32.0,Offensive rebound by S. Livingston,,83,94
363,4,9:32.0,S. Livingston misses 2-pt dunk at rim,,83,94
364,4,9:28.0,Offensive rebound by D. Lee,,83,94
365,4,9:27.0,D. Lee makes 2-pt jump shot from 4 ft,,85,94
366,4,9:13.0,,Personal foul by D. Green (drawn by K. Love),85,94
367,4,8:58.0,,L. James misses 2-pt jump shot from 21 ft,85,94
368,4,8:56.0,Defensive rebound by S. Livingston,,85,94
369,4,8:48.0,D. Green misses 3-pt jump shot from 24 ft,,85,94
370,4,8:47.0,,Defensive rebound by L. James,85,94
371,4,8:32.0,,Shooting foul by D. Lee (drawn by T. Thompson),85,94
372,4,8:32.0,Official timeout,,85,94
373,4,8:32.0,S. Curry enters the game for S. Livingston,,85,94
374,4,8:32.0,,J. Smith enters the game for L. James,85,94
375,4,8:32.0,,K. Irving enters the game for M. Dellavedova,85,94
376,4,8:32.0,,T. Thompson makes free throw 1 of 2,85,95
377,4,8:32.0,,T. Thompson misses free throw 2 of 2,85,95
378,4,8:31.0,Defensive rebound by D. Lee,,85,95
379,4,8:14.0,A. Iguodala misses 3-pt jump shot from 25 ft,,85,95
380,4,8:13.0,,Defensive rebound by K. Love,85,95
381,4,7:56.0,,K. Love makes 2-pt jump shot from 3 ft (assist by J. Smith),85,97
382,4,7:45.0,D. Green misses 2-pt jump shot at rim,,85,97
383,4,7:44.0,Offensive rebound by D. Green,,85,97
384,4,7:44.0,D. Green makes 2-pt tip-in at rim,,87,97
385,4,7:23.0,,T. Thompson makes 2-pt layup at rim (assist by K. Love),87,99
386,4,7:12.0,D. Lee misses 2-pt jump shot from 5 ft,,87,99
387,4,7:10.0,,Defensive rebound by T. Thompson,87,99
388,4,7:03.0,,Shooting foul by A. Iguodala (drawn by K. Irving),87,99
389,4,7:03.0,,K. Irving makes free throw 1 of 2,87,100
390,4,7:03.0,H. Barnes enters the game for D. Green,,87,100
391,4,7:03.0,,K. Irving makes free throw 2 of 2,87,101
392,4,6:38.0,A. Iguodala makes 2-pt dunk at rim (assist by H. Barnes),,89,101
393,4,6:19.0,,K. Love misses 2-pt layup from 1 ft (block by D. Lee),89,101
