,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
89,1,3:13.0,,J. Harden makes 2-pt jump shot from 17 ft,20,24
90,1,3:02.0,M. Speights makes 2-pt layup at rim (assist by S. Curry),,22,24
91,1,2:55.0,,Houston full timeout,22,24
92,1,2:55.0,Golden State full timeout,,22,24
93,1,2:55.0,,C. Brewer enters the game for T. Ariza,22,24
94,1,2:55.0,,J. Terry enters the game for D. Howard,22,24
95,1,2:55.0,,J. Smith enters the game for P. Beverley,22,24
96,1,2:55.0,A. Iguodala enters the game for H. Barnes,,22,24
97,1,2:55.0,J. Holiday enters the game for K. Thompson,,22,24
98,1,2:43.0,,D. Motiejūnas misses 2-pt hook shot from 4 ft,22,24
99,1,2:40.0,Defensive rebound by M. Speights,,22,24
100,1,2:33.0,Turnover by S. Curry (lost ball; steal by J. Harden),,22,24
101,1,2:28.0,,J. Harden misses 2-pt layup from 2 ft,22,24
102,1,2:25.0,,Offensive rebound by J. Smith,22,24
103,1,2:25.0,,J. Smith misses 2-pt tip-in at rim,22,24
104,1,2:23.0,Defensive rebound by M. Speights,,22,24
105,1,2:16.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,25,24
106,1,1:53.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft (assist by C. Brewer),25,26
107,1,1:43.0,M. Speights makes 2-pt jump shot from 22 ft (assist by J. Holiday),,27,26
108,1,1:31.0,,Shooting foul by M. Speights (drawn by J. Harden),27,26
109,1,1:31.0,,J. Harden makes free throw 1 of 2,27,27
110,1,1:31.0,D. Lee enters the game for D. Green,,27,27
111,1,1:31.0,,J. Harden makes free throw 2 of 2,27,28
112,1,1:15.0,M. Speights misses 2-pt jump shot from 4 ft,,27,28
113,1,1:14.0,Offensive rebound by D. Lee,,27,28
114,1,1:14.0,D. Lee makes 2-pt tip-in from 1 ft,,29,28
115,1,1:07.0,,J. Harden misses 3-pt jump shot from 24 ft,29,28
116,1,1:04.0,Defensive rebound by S. Curry,,29,28
117,1,1:00.0,S. Curry misses 3-pt jump shot from 24 ft,,29,28
118,1,0:57.0,,Defensive rebound by D. Motiejūnas,29,28
119,1,0:54.0,,Shooting foul by D. Lee (drawn by J. Smith),29,28
120,1,0:54.0,,J. Smith misses free throw 1 of 2,29,28
121,1,0:54.0,,Offensive rebound by Team,29,28
122,1,0:54.0,S. Livingston enters the game for S. Curry,,29,28
123,1,0:54.0,,T. Ariza enters the game for D. Motiejūnas,29,28
124,1,0:54.0,,J. Smith makes free throw 2 of 2,29,29
125,1,0:40.0,M. Speights makes 2-pt jump shot from 18 ft (assist by J. Holiday),,31,29
126,1,0:19.0,,Shooting block foul by J. Holiday (drawn by T. Ariza),31,29
127,1,0:19.0,,T. Ariza makes free throw 1 of 2,31,30
128,1,0:19.0,,T. Ariza makes free throw 2 of 2,31,31
129,1,0:01.0,Turnover by D. Lee (lost ball; steal by C. Brewer),,31,31
130,2,11:44.0,M. Speights makes 2-pt jump shot from 15 ft (assist by J. Holiday),,33,31
131,2,11:29.0,,J. Terry misses 3-pt jump shot from 24 ft,33,31
132,2,11:28.0,Defensive rebound by M. Speights,,33,31
133,2,11:18.0,M. Speights makes 2-pt jump shot from 20 ft (assist by S. Livingston),,35,31
134,2,11:17.0,Technical foul by A. Iguodala,,35,31
135,2,11:17.0,,J. Terry makes technical free throw,35,32
136,2,10:59.0,,D. Howard makes 2-pt layup at rim,35,34
137,2,10:46.0,Shooting foul by J. Terry (drawn by D. Lee),,35,34
138,2,10:46.0,D. Lee misses free throw 1 of 2,,35,34
139,2,10:46.0,Offensive rebound by Team,,35,34
140,2,10:46.0,D. Lee makes free throw 2 of 2,,36,34
141,2,10:34.0,,D. Howard misses 2-pt jump shot from 2 ft (block by M. Speights),36,34
142,2,10:32.0,Defensive rebound by S. Livingston,,36,34
143,2,10:27.0,D. Lee misses 2-pt jump shot from 3 ft,,36,34
144,2,10:24.0,,Defensive rebound by C. Brewer,36,34
145,2,10:02.0,,J. Terry misses 3-pt jump shot from 25 ft,36,34
146,2,10:01.0,Defensive rebound by Team,,36,34
147,2,10:00.0,A. Bogut enters the game for M. Speights,,36,34
148,2,9:39.0,S. Livingston misses 2-pt jump shot from 13 ft,,36,34
149,2,9:38.0,Offensive rebound by Team,,36,34
150,2,9:38.0,,Loose ball foul by J. Smith (drawn by A. Bogut),36,34
151,2,9:34.0,J. Holiday makes 2-pt dunk at rim (assist by A. Iguodala),,38,34
152,2,9:08.0,,J. Smith makes 2-pt layup at rim (assist by D. Howard),38,36
153,2,8:59.0,S. Livingston misses 2-pt jump shot from 13 ft,,38,36
154,2,8:57.0,,Defensive rebound by D. Howard,38,36
155,2,8:51.0,,J. Smith misses 2-pt hook shot from 3 ft,38,36
156,2,8:49.0,Defensive rebound by A. Bogut,,38,36
157,2,8:44.0,Turnover by A. Bogut (bad pass),,38,36
158,2,8:44.0,,Houston full timeout,38,36
159,2,8:35.0,,D. Howard makes 2-pt layup from 1 ft,38,38
160,2,8:35.0,,Shooting foul by D. Lee (drawn by D. Howard),38,38
161,2,8:35.0,,D. Howard misses free throw 1 of 1,38,38
162,2,8:33.0,Defensive rebound by D. Lee,,38,38
163,2,8:18.0,A. Iguodala makes 2-pt jump shot from 7 ft,,40,38
164,2,8:09.0,,Personal foul by A. Bogut (drawn by D. Howard),40,38
165,2,8:09.0,H. Barnes enters the game for A. Bogut,,40,38
166,2,7:58.0,,Shooting foul by A. Iguodala (drawn by J. Smith),40,38
167,2,7:58.0,,J. Smith makes free throw 1 of 2,40,39
168,2,7:58.0,,J. Smith makes free throw 2 of 2,40,40
169,2,7:44.0,A. Iguodala makes 2-pt jump shot from 17 ft,,42,40
170,2,7:25.0,,J. Smith makes 2-pt hook shot from 5 ft,42,42
171,2,7:12.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,45,42
172,2,6:45.0,,D. Howard misses 2-pt layup from 2 ft,45,42
173,2,6:43.0,Defensive rebound by S. Livingston,,45,42
174,2,6:37.0,S. Livingston misses 2-pt jump shot from 5 ft,,45,42
175,2,6:35.0,,Defensive rebound by T. Ariza,45,42
176,2,6:30.0,,C. Brewer makes 2-pt layup from 3 ft (assist by T. Ariza),45,44
177,2,6:20.0,Golden State full timeout,,45,44
178,2,6:20.0,,J. Harden enters the game for T. Ariza,45,44
179,2,6:20.0,,P. Beverley enters the game for J. Smith,45,44
180,2,6:20.0,,D. Motiejūnas enters the game for J. Terry,45,44
181,2,6:20.0,S. Curry enters the game for J. Holiday,,45,44
182,2,6:20.0,K. Thompson enters the game for S. Livingston,,45,44
183,2,6:10.0,Shooting foul by J. Harden (drawn by D. Lee),,45,44
184,2,6:10.0,D. Lee misses free throw 1 of 2,,45,44
185,2,6:10.0,Offensive rebound by Team,,45,44
186,2,6:10.0,D. Lee makes free throw 2 of 2,,46,44
187,2,5:56.0,,J. Harden misses 2-pt jump shot from 19 ft,46,44
188,2,5:54.0,Defensive rebound by S. Curry,,46,44
189,2,5:50.0,D. Lee makes 2-pt layup from 2 ft (assist by S. Curry),,48,44
190,2,5:31.0,,D. Howard makes 2-pt hook shot from 4 ft,48,46
191,2,5:20.0,D. Lee misses 2-pt jump shot from 13 ft,,48,46
192,2,5:18.0,Offensive rebound by S. Curry,,48,46
193,2,5:08.0,D. Lee misses 2-pt jump shot from 3 ft,,48,46
194,2,5:06.0,,Defensive rebound by D. Motiejūnas,48,46
195,2,4:55.0,,D. Motiejūnas makes 2-pt jump shot from 3 ft (assist by J. Harden),48,48
196,2,4:49.0,H. Barnes misses 3-pt jump shot from 24 ft,,48,48
197,2,4:45.0,,Defensive rebound by D. Howard,48,48
198,2,4:37.0,,C. Brewer makes 2-pt dunk at rim (assist by D. Motiejūnas),48,50
199,2,4:24.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,51,50
200,2,4:11.0,,C. Brewer misses 2-pt jump shot from 10 ft,51,50
201,2,4:08.0,Defensive rebound by H. Barnes,,51,50
202,2,4:02.0,S. Curry misses 3-pt jump shot from 24 ft,,51,50
203,2,3:59.0,Offensive rebound by H. Barnes,,51,50
204,2,3:57.0,S. Curry misses 3-pt jump shot from 23 ft,,51,50
205,2,3:56.0,,Defensive rebound by C. Brewer,51,50
206,2,3:50.0,,J. Harden misses 2-pt layup from 2 ft (block by K. Thompson),51,50
207,2,3:50.0,,Offensive rebound by Team,51,50
208,2,3:50.0,,Houston full timeout,51,50
209,2,3:50.0,,T. Ariza enters the game for D. Howard,51,50
210,2,3:50.0,,J. Smith enters the game for C. Brewer,51,50
211,2,3:50.0,M. Speights enters the game for H. Barnes,,51,50
212,2,3:50.0,D. Green enters the game for D. Lee,,51,50
213,2,3:47.0,,J. Smith misses 2-pt jump shot from 4 ft,51,50
214,2,3:46.0,,Offensive rebound by D. Motiejūnas,51,50
215,2,3:46.0,,D. Motiejūnas misses 2-pt tip-in from 2 ft,51,50
216,2,3:45.0,,Offensive rebound by D. Motiejūnas,51,50
217,2,3:43.0,,D. Motiejūnas makes 2-pt layup at rim,51,52
218,2,3:29.0,Personal foul by D. Motiejūnas (drawn by A. Iguodala),,51,52
219,2,3:24.0,Shooting foul by J. Harden (drawn by M. Speights),,51,52
220,2,3:24.0,M. Speights makes free throw 1 of 2,,52,52
221,2,3:24.0,,C. Brewer enters the game for J. Harden,52,52
222,2,3:24.0,M. Speights makes free throw 2 of 2,,53,52
223,2,3:09.0,,P. Beverley misses 3-pt jump shot from 22 ft,53,52
224,2,3:09.0,Defensive rebound by Team,,53,52
225,2,3:09.0,Personal foul by D. Motiejūnas (drawn by D. Green),,53,52
226,2,3:09.0,D. Green makes free throw 1 of 2,,54,52
227,2,3:09.0,D. Green makes free throw 2 of 2,,55,52
228,2,2:48.0,,C. Brewer misses 3-pt jump shot from 25 ft,55,52
229,2,2:47.0,,Offensive rebound by J. Smith,55,52
230,2,2:42.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Smith),55,55
231,2,2:30.0,M. Speights misses 2-pt layup from 3 ft,,55,55
232,2,2:29.0,Offensive rebound by Team,,55,55
233,2,2:23.0,Turnover by A. Iguodala (lost ball; steal by C. Brewer),,55,55
234,2,2:17.0,,J. Smith makes 2-pt layup from 3 ft (assist by D. Motiejūnas),55,57
235,2,2:06.0,Turnover by D. Green (bad pass; steal by P. Beverley),,55,57
236,2,2:02.0,,T. Ariza makes 2-pt dunk at rim (assist by P. Beverley),55,59
237,2,2:02.0,Golden State full timeout,,55,59
238,2,1:46.0,Shooting foul by D. Motiejūnas (drawn by K. Thompson),,55,59
239,2,1:46.0,K. Thompson makes free throw 1 of 2,,56,59
240,2,1:46.0,,D. Howard enters the game for D. Motiejūnas,56,59
241,2,1:46.0,K. Thompson makes free throw 2 of 2,,57,59
242,2,1:27.0,,J. Smith misses 2-pt jump shot from 17 ft,57,59
243,2,1:26.0,Defensive rebound by D. Green,,57,59
244,2,1:19.0,S. Curry makes 3-pt jump shot from 26 ft (assist by M. Speights),,60,59
245,2,1:08.0,,Turnover by J. Smith (lost ball; steal by D. Green),60,59
246,2,1:04.0,A. Iguodala misses 2-pt layup from 1 ft (block by C. Brewer),,60,59
247,2,1:02.0,Offensive rebound by A. Iguodala,,60,59
248,2,1:01.0,A. Iguodala makes 2-pt layup from 1 ft,,62,59
249,2,1:01.0,Shooting foul by T. Ariza (drawn by A. Iguodala),,62,59
250,2,1:01.0,A. Iguodala misses free throw 1 of 1,,62,59
251,2,1:01.0,,Defensive rebound by D. Howard,62,59
252,2,0:44.0,,J. Smith misses 2-pt hook shot from 3 ft,62,59
253,2,0:41.0,Defensive rebound by A. Iguodala,,62,59
254,2,0:36.0,D. Green misses 3-pt jump shot from 26 ft,,62,59
255,2,0:35.0,,Defensive rebound by J. Smith,62,59
256,2,0:27.0,,Turnover by D. Howard (bad pass; steal by A. Iguodala),62,59
257,2,0:20.0,K. Thompson makes 2-pt layup from 2 ft,,64,59
258,3,11:38.0,Shooting foul by T. Ariza (drawn by K. Thompson),,64,59
259,3,11:38.0,K. Thompson misses free throw 1 of 2,,64,59
260,3,11:38.0,Offensive rebound by Team,,64,59
261,3,11:38.0,K. Thompson makes free throw 2 of 2,,65,59
262,3,11:25.0,,J. Harden misses 2-pt jump shot from 19 ft,65,59
263,3,11:13.0,Defensive rebound by K. Thompson,,65,59
264,3,11:13.0,Shooting foul by D. Howard (drawn by S. Curry),,65,59
265,3,11:13.0,S. Curry makes free throw 1 of 2,,66,59
266,3,11:13.0,S. Curry makes free throw 2 of 2,,67,59
267,3,10:52.0,,Turnover by D. Motiejūnas (lost ball),67,59
268,3,10:43.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Bogut),,69,59
269,3,10:43.0,,Houston full timeout,69,59
270,3,10:32.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),69,61
271,3,10:18.0,Shooting foul by P. Beverley (drawn by D. Green),,69,61
272,3,10:18.0,D. Green misses free throw 1 of 2,,69,61
273,3,10:18.0,Offensive rebound by Team,,69,61
274,3,10:18.0,D. Green makes free throw 2 of 2,,70,61
275,3,10:05.0,,Turnover by J. Harden (bad pass; steal by D. Green),70,61
276,3,9:49.0,D. Green misses 3-pt jump shot from 26 ft,,70,61
277,3,9:48.0,,Defensive rebound by T. Ariza,70,61
278,3,9:36.0,,D. Howard makes 2-pt layup from 1 ft (assist by J. Harden),70,63
279,3,9:21.0,K. Thompson misses 2-pt jump shot from 3 ft,,70,63
280,3,9:20.0,,Defensive rebound by P. Beverley,70,63
281,3,9:03.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by D. Howard),70,66
282,3,8:46.0,K. Thompson misses 2-pt jump shot from 14 ft,,70,66
283,3,8:45.0,,Defensive rebound by D. Howard,70,66
284,3,8:27.0,,Turnover by J. Harden (lost ball; steal by H. Barnes),70,66
285,3,8:24.0,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),,72,66
286,3,8:24.0,Shooting foul by P. Beverley (drawn by S. Curry),,72,66
287,3,8:24.0,S. Curry makes free throw 1 of 1,,73,66
288,3,8:11.0,,Turnover by P. Beverley (bad pass; steal by D. Green),73,66
289,3,8:05.0,S. Curry misses 2-pt jump shot from 14 ft,,73,66
290,3,8:02.0,,Defensive rebound by D. Motiejūnas,73,66
291,3,7:55.0,,J. Harden misses 2-pt jump shot from 8 ft,73,66
292,3,7:55.0,,Offensive rebound by D. Howard,73,66
293,3,7:55.0,,Shooting foul by D. Green (drawn by D. Howard),73,66
294,3,7:55.0,,D. Howard makes free throw 1 of 2,73,67
295,3,7:55.0,,D. Howard makes free throw 2 of 2,73,68
296,3,7:35.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,76,68
297,3,7:16.0,,D. Howard misses 2-pt hook shot from 4 ft (block by D. Green),76,68
298,3,7:14.0,Defensive rebound by S. Curry,,76,68
299,3,7:08.0,H. Barnes misses 2-pt layup from 2 ft (block by D. Motiejūnas),,76,68
300,3,7:07.0,,Defensive rebound by J. Harden,76,68
301,3,6:59.0,,J. Harden misses 3-pt jump shot from 24 ft,76,68
302,3,6:58.0,Defensive rebound by K. Thompson,,76,68
303,3,6:53.0,S. Curry makes 2-pt jump shot from 11 ft (assist by K. Thompson),,78,68
304,3,6:27.0,,P. Beverley misses 2-pt layup from 1 ft (block by A. Bogut),78,68
305,3,6:25.0,Defensive rebound by D. Green,,78,68
306,3,6:21.0,K. Thompson makes 2-pt layup from 1 ft,,80,68
307,3,6:21.0,,Houston full timeout,80,68
308,3,6:21.0,,C. Brewer enters the game for J. Harden,80,68
309,3,6:21.0,,J. Terry enters the game for P. Beverley,80,68
310,3,6:10.0,,C. Brewer misses 2-pt layup from 3 ft,80,68
311,3,6:09.0,,Offensive rebound by D. Motiejūnas,80,68
312,3,6:09.0,,Shooting foul by D. Green (drawn by D. Motiejūnas),80,68
313,3,6:09.0,,D. Motiejūnas makes free throw 1 of 2,80,69
314,3,6:09.0,,D. Motiejūnas makes free throw 2 of 2,80,70
315,3,6:03.0,Personal foul by D. Motiejūnas (drawn by D. Green),,80,70
316,3,6:03.0,D. Green makes free throw 1 of 2,,81,70
317,3,6:03.0,,J. Smith enters the game for D. Motiejūnas,81,70
318,3,6:03.0,D. Green misses free throw 2 of 2,,81,70
319,3,6:02.0,,Defensive rebound by C. Brewer,81,70
320,3,5:48.0,,Def 3 sec tech foul by D. Green,81,70
321,3,5:48.0,,J. Terry makes technical free throw,81,71
322,3,5:48.0,D. Lee enters the game for D. Green,,81,71
323,3,5:40.0,,D. Howard misses 2-pt jump shot from 5 ft,81,71
324,3,5:39.0,Defensive rebound by A. Bogut,,81,71
325,3,5:32.0,K. Thompson misses 2-pt jump shot from 20 ft,,81,71
326,3,5:25.0,,Defensive rebound by Team,81,71
327,3,5:16.0,,C. Brewer misses 3-pt jump shot from 23 ft,81,71
328,3,5:15.0,Defensive rebound by D. Lee,,81,71
329,3,5:05.0,S. Curry makes 2-pt jump shot from 9 ft,,83,71
330,3,4:40.0,,D. Howard makes 2-pt hook shot from 5 ft,83,73
331,3,4:16.0,K. Thompson makes 2-pt jump shot from 9 ft,,85,73
332,3,4:00.0,,C. Brewer misses 2-pt jump shot from 6 ft (block by K. Thompson),85,73
333,3,3:59.0,,Offensive rebound by C. Brewer,85,73
334,3,3:59.0,,Shooting foul by H. Barnes (drawn by C. Brewer),85,73
335,3,3:59.0,,C. Brewer makes free throw 1 of 2,85,74
336,3,3:59.0,Golden State full timeout,,85,74
337,3,3:59.0,A. Iguodala enters the game for H. Barnes,,85,74
338,3,3:59.0,,C. Brewer makes free throw 2 of 2,85,75
339,3,3:44.0,S. Curry makes 2-pt layup from 3 ft,,87,75
340,3,3:34.0,,J. Smith makes 2-pt hook shot from 3 ft,87,77
341,3,3:20.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,90,77
342,3,3:04.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Ariza),90,80
343,3,2:52.0,D. Lee makes 2-pt jump shot from 4 ft (assist by S. Curry),,92,80
344,3,2:37.0,,Turnover by J. Smith (lost ball; steal by S. Curry),92,80
345,3,2:36.0,Personal foul by J. Terry (drawn by S. Curry),,92,80
346,3,2:36.0,S. Curry makes free throw 1 of 2,,93,80
347,3,2:36.0,J. Holiday enters the game for K. Thompson,,93,80
348,3,2:36.0,,J. Harden enters the game for D. Howard,93,80
349,3,2:36.0,M. Speights enters the game for A. Bogut,,93,80
350,3,2:36.0,S. Curry makes free throw 2 of 2,,94,80
351,3,2:18.0,,J. Terry misses 3-pt jump shot from 24 ft,94,80
352,3,2:17.0,Defensive rebound by D. Lee,,94,80
353,3,2:04.0,M. Speights misses 2-pt jump shot from 6 ft,,94,80
354,3,2:02.0,Offensive rebound by D. Lee,,94,80
355,3,2:01.0,D. Lee misses 2-pt layup from 1 ft,,94,80
356,3,1:59.0,Offensive rebound by D. Lee,,94,80
357,3,1:58.0,D. Lee makes 2-pt layup from 1 ft,,96,80
358,3,1:44.0,Offensive charge foul by J. Harden (drawn by S. Curry),,96,80
359,3,1:44.0,,Turnover by J. Harden (offensive foul),96,80
360,3,1:44.0,,P. Beverley enters the game for J. Terry,96,80
361,3,1:28.0,M. Speights makes 2-pt layup from 2 ft,,98,80
362,3,1:21.0,,T. Ariza misses 3-pt jump shot from 23 ft,98,80
363,3,1:19.0,Defensive rebound by M. Speights,,98,80
364,3,1:15.0,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),,100,80
365,3,1:15.0,Shooting foul by C. Brewer (drawn by D. Lee),,100,80
366,3,1:15.0,,Houston full timeout,100,80
367,3,1:15.0,,K. Papanikolaou enters the game for T. Ariza,100,80
368,3,1:15.0,,J. Dorsey enters the game for J. Smith,100,80
369,3,1:15.0,D. Lee misses free throw 1 of 1,,100,80
370,3,1:15.0,,Defensive rebound by J. Harden,100,80
371,3,0:59.0,,P. Beverley misses 2-pt jump shot from 6 ft,100,80
372,3,0:57.0,,Offensive rebound by J. Dorsey,100,80
373,3,0:57.0,,Shooting foul by M. Speights (drawn by J. Dorsey),100,80
374,3,0:57.0,,J. Dorsey misses free throw 1 of 2,100,80
375,3,0:57.0,,Offensive rebound by Team,100,80
376,3,0:57.0,,J. Dorsey misses free throw 2 of 2,100,80
377,3,0:57.0,Defensive rebound by D. Lee,,100,80
378,3,0:34.0,D. Lee makes 2-pt jump shot from 11 ft,,102,80
379,3,0:28.0,Violation by J. Holiday (kicked ball),,102,80
380,3,0:14.0,Offensive charge foul by J. Dorsey (drawn by M. Speights),,102,80
381,3,0:14.0,,Turnover by J. Dorsey (offensive foul),102,80
382,3,0:01.0,Offensive foul by A. Iguodala (drawn by C. Brewer),,102,80
383,3,0:01.0,Turnover by A. Iguodala (offensive foul),,102,80
384,3,0:00.0,,Turnover by C. Brewer (bad pass; steal by S. Curry),102,80
385,4,11:50.0,,K. Papanikolaou misses 3-pt jump shot from 24 ft,102,80
386,4,11:49.0,Defensive rebound by S. Livingston,,102,80
387,4,11:33.0,M. Speights misses 2-pt jump shot from 17 ft,,102,80
388,4,11:32.0,,Defensive rebound by D. Howard,102,80
