,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
74,1,2:46.0,T. Hardaway misses 3-pt jump shot from 25 ft,,17,22
75,1,2:44.0,,Defensive rebound by R. Jackson,17,22
76,1,2:40.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),17,24
77,1,2:34.0,Offensive foul by C. Aldrich (drawn by R. Jackson),,17,24
78,1,2:34.0,Turnover by C. Aldrich (offensive foul),,17,24
79,1,2:34.0,,Detroit full timeout,17,24
80,1,2:34.0,,J. Lucas III enters the game for R. Jackson,17,24
81,1,2:34.0,A. Shved enters the game for T. Hardaway,,17,24
82,1,2:25.0,,Offensive foul by C. Butler (drawn by S. Larkin),17,24
83,1,2:25.0,,Turnover by C. Butler (offensive foul),17,24
84,1,2:03.0,L. Thomas makes 2-pt layup from 1 ft,,19,24
85,1,1:54.0,,Offensive foul by A. Drummond (drawn by S. Larkin),19,24
86,1,1:54.0,,Turnover by A. Drummond (offensive foul),19,24
87,1,1:54.0,,G. Monroe enters the game for A. Drummond,19,24
88,1,1:54.0,,J. Meeks enters the game for K. Caldwell-Pope,19,24
89,1,1:39.0,S. Larkin makes 2-pt jump shot from 9 ft,,21,24
90,1,1:19.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by C. Butler),21,26
91,1,1:08.0,L. Thomas misses 2-pt jump shot from 21 ft,,21,26
92,1,1:06.0,Offensive rebound by C. Aldrich,,21,26
93,1,0:56.0,J. Smith misses 2-pt jump shot from 14 ft,,21,26
94,1,0:54.0,Offensive rebound by A. Shved,,21,26
95,1,0:46.0,A. Shved misses 2-pt layup from 2 ft,,21,26
96,1,0:44.0,,Defensive rebound by G. Monroe,21,26
97,1,0:37.0,,C. Butler misses 3-pt jump shot from 25 ft,21,26
98,1,0:36.0,Defensive rebound by J. Smith,,21,26
99,1,0:18.0,C. Aldrich makes 2-pt hook shot from 9 ft (assist by A. Shved),,23,26
100,1,0:03.0,,J. Lucas III makes 2-pt jump shot from 17 ft,23,28
101,1,0:01.0,A. Shved misses 3-pt jump shot from 34 ft,,23,28
102,1,0:00.0,Offensive rebound by Team,,23,28
103,2,11:39.0,,J. Lucas III misses 2-pt jump shot from 15 ft,23,28
104,2,11:38.0,Defensive rebound by C. Aldrich,,23,28
105,2,11:23.0,A. Shved misses 2-pt jump shot from 3 ft (block by G. Monroe),,23,28
106,2,11:22.0,,Defensive rebound by C. Butler,23,28
107,2,11:22.0,,Personal foul by J. Smith (drawn by C. Butler),23,28
108,2,11:14.0,,J. Meeks makes 2-pt jump shot from 9 ft (assist by J. Lucas III),23,30
109,2,10:50.0,A. Shved misses 2-pt jump shot from 9 ft,,23,30
110,2,10:48.0,,Defensive rebound by A. Tolliver,23,30
111,2,10:32.0,,G. Monroe makes 2-pt layup from 1 ft (assist by C. Butler),23,32
112,2,10:14.0,A. Shved misses 2-pt layup at rim,,23,32
113,2,10:13.0,,Defensive rebound by A. Tolliver,23,32
114,2,10:08.0,,J. Lucas III misses 2-pt jump shot from 6 ft,23,32
115,2,10:08.0,,Offensive rebound by G. Monroe,23,32
116,2,10:08.0,,Personal foul by C. Aldrich (drawn by G. Monroe),23,32
117,2,10:08.0,T. Hardaway enters the game for A. Shved,,23,32
118,2,10:00.0,,Turnover by J. Meeks (bad pass),23,32
119,2,9:40.0,C. Aldrich misses 2-pt hook shot from 6 ft,,23,32
120,2,9:39.0,Offensive rebound by Team,,23,32
121,2,9:39.0,,Loose ball foul by G. Monroe (drawn by J. Smith),23,32
122,2,9:27.0,C. Aldrich misses 2-pt layup from 2 ft (block by A. Tolliver),,23,32
123,2,9:24.0,Offensive rebound by C. Aldrich,,23,32
124,2,9:22.0,C. Aldrich misses 2-pt jump shot from 4 ft,,23,32
125,2,9:21.0,,Defensive rebound by A. Tolliver,23,32
126,2,9:13.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by J. Lucas III),23,35
127,2,9:01.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Smith),,26,35
128,2,8:45.0,,Offensive foul by A. Tolliver (drawn by L. Thomas),26,35
129,2,8:45.0,,Turnover by A. Tolliver (offensive foul),26,35
130,2,8:45.0,Official timeout,,26,35
131,2,8:45.0,A. Bargnani enters the game for L. Thomas,,26,35
132,2,8:45.0,C. Early enters the game for C. Aldrich,,26,35
133,2,8:33.0,C. Early misses 3-pt jump shot from 25 ft,,26,35
134,2,8:31.0,Offensive rebound by Team,,26,35
135,2,8:21.0,A. Bargnani misses 2-pt hook shot from 6 ft,,26,35
136,2,8:19.0,,Defensive rebound by G. Monroe,26,35
137,2,8:09.0,,C. Butler misses 3-pt jump shot from 25 ft,26,35
138,2,8:08.0,,Offensive rebound by G. Monroe,26,35
139,2,8:08.0,,Shooting foul by A. Bargnani (drawn by G. Monroe),26,35
140,2,8:08.0,,G. Monroe makes free throw 1 of 2,26,36
141,2,8:08.0,,G. Monroe makes free throw 2 of 2,26,37
142,2,7:53.0,J. Smith makes 2-pt jump shot from 14 ft (assist by S. Larkin),,28,37
143,2,7:34.0,Violation by A. Bargnani (def goaltending),,28,37
144,2,7:34.0,,G. Monroe makes 2-pt jump shot from 7 ft,28,39
145,2,7:26.0,Offensive foul by J. Smith (drawn by A. Tolliver),,28,39
146,2,7:26.0,Turnover by J. Smith (offensive foul),,28,39
147,2,7:26.0,L. Amundson enters the game for J. Smith,,28,39
148,2,7:14.0,,J. Meeks makes 2-pt jump shot from 13 ft (assist by J. Lucas III),28,41
149,2,6:59.0,Turnover by L. Amundson (lost ball; steal by G. Monroe),,28,41
150,2,6:51.0,,Turnover by C. Butler (bad pass; steal by C. Early),28,41
151,2,6:45.0,C. Early misses 2-pt layup from 2 ft (block by A. Tolliver),,28,41
152,2,6:42.0,Offensive rebound by L. Amundson,,28,41
153,2,6:40.0,L. Amundson makes 2-pt dunk at rim,,30,41
154,2,6:27.0,,A. Tolliver misses 3-pt jump shot from 24 ft,30,41
155,2,6:25.0,,Offensive rebound by G. Monroe,30,41
156,2,6:20.0,,Shooting foul by C. Early (drawn by J. Meeks),30,41
157,2,6:20.0,,J. Meeks makes free throw 1 of 2,30,42
158,2,6:20.0,,R. Jackson enters the game for J. Lucas III,30,42
159,2,6:20.0,,S. Williams enters the game for G. Monroe,30,42
160,2,6:20.0,L. Galloway enters the game for S. Larkin,,30,42
161,2,6:20.0,T. Wear enters the game for C. Early,,30,42
162,2,6:20.0,,J. Meeks makes free throw 2 of 2,30,43
163,2,5:56.0,A. Bargnani misses 2-pt jump shot from 8 ft,,30,43
164,2,5:53.0,Offensive rebound by A. Bargnani,,30,43
165,2,5:53.0,A. Bargnani makes 2-pt layup from 2 ft,,32,43
166,2,5:53.0,Shooting foul by C. Butler (drawn by A. Bargnani),,32,43
167,2,5:53.0,,Detroit full timeout,32,43
168,2,5:53.0,,A. Drummond enters the game for A. Tolliver,32,43
169,2,5:53.0,A. Bargnani makes free throw 1 of 1,,33,43
170,2,5:40.0,,J. Meeks misses 3-pt jump shot from 25 ft,33,43
171,2,5:38.0,Defensive rebound by A. Bargnani,,33,43
172,2,5:25.0,L. Amundson misses 2-pt layup from 2 ft,,33,43
173,2,5:22.0,,Defensive rebound by R. Jackson,33,43
174,2,5:17.0,,S. Williams misses 3-pt jump shot from 25 ft,33,43
175,2,5:16.0,Defensive rebound by A. Bargnani,,33,43
176,2,5:01.0,T. Hardaway misses 3-pt jump shot from 26 ft,,33,43
177,2,4:59.0,,Defensive rebound by A. Drummond,33,43
178,2,4:35.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by A. Drummond),33,46
179,2,4:11.0,A. Bargnani misses 2-pt jump shot from 17 ft,,33,46
180,2,4:10.0,,Defensive rebound by J. Meeks,33,46
181,2,4:08.0,,S. Williams makes 2-pt layup at rim (assist by J. Meeks),33,48
182,2,4:08.0,,Shooting foul by L. Galloway (drawn by S. Williams),33,48
183,2,4:08.0,,T. Prince enters the game for C. Butler,33,48
184,2,4:08.0,S. Larkin enters the game for L. Galloway,,33,48
185,2,4:08.0,,S. Williams makes free throw 1 of 1,33,49
186,2,3:46.0,A. Bargnani misses 2-pt layup from 2 ft,,33,49
187,2,3:44.0,,Defensive rebound by A. Drummond,33,49
188,2,3:35.0,,R. Jackson misses 2-pt jump shot from 6 ft,33,49
189,2,3:34.0,,Offensive rebound by A. Drummond,33,49
190,2,3:33.0,,A. Drummond makes 2-pt tip-in from 1 ft,33,51
191,2,3:24.0,New York full timeout,,33,51
192,2,3:24.0,J. Smith enters the game for A. Bargnani,,33,51
193,2,3:24.0,A. Shved enters the game for T. Hardaway,,33,51
194,2,3:24.0,,K. Caldwell-Pope enters the game for J. Meeks,33,51
195,2,3:08.0,L. Amundson misses 2-pt layup from 2 ft (block by A. Drummond),,33,51
196,2,3:07.0,Offensive rebound by L. Amundson,,33,51
197,2,3:06.0,L. Amundson misses 2-pt layup from 2 ft,,33,51
198,2,3:03.0,,Defensive rebound by S. Williams,33,51
199,2,2:45.0,,A. Drummond misses 2-pt layup from 2 ft,33,51
200,2,2:44.0,Defensive rebound by L. Amundson,,33,51
201,2,2:25.0,A. Shved makes 2-pt layup at rim,,35,51
202,2,2:04.0,,S. Williams misses 3-pt jump shot from 25 ft,35,51
203,2,2:02.0,Defensive rebound by T. Wear,,35,51
204,2,1:47.0,J. Smith makes 2-pt jump shot from 7 ft (assist by A. Shved),,37,51
205,2,1:28.0,,R. Jackson makes 2-pt jump shot from 11 ft,37,53
206,2,1:06.0,L. Amundson makes 2-pt jump shot from 9 ft,,39,53
207,2,0:53.0,,R. Jackson misses 2-pt jump shot from 10 ft,39,53
208,2,0:52.0,Defensive rebound by A. Shved,,39,53
209,2,0:33.0,L. Amundson misses 2-pt jump shot from 9 ft,,39,53
210,2,0:33.0,Offensive rebound by Team,,39,53
211,2,0:33.0,,Loose ball foul by R. Jackson (drawn by A. Shved),39,53
212,2,0:33.0,,G. Monroe enters the game for A. Drummond,39,53
213,2,0:22.0,T. Wear misses 2-pt jump shot from 14 ft,,39,53
214,2,0:22.0,Offensive rebound by A. Shved,,39,53
215,2,0:21.0,A. Shved makes 2-pt layup at rim,,41,53
216,2,0:03.0,,R. Jackson misses 3-pt jump shot from 26 ft,41,53
217,2,0:01.0,Defensive rebound by T. Wear,,41,53
218,3,11:43.0,,Shooting foul by A. Bargnani (drawn by G. Monroe),41,53
219,3,11:43.0,,G. Monroe makes free throw 1 of 2,41,54
220,3,11:43.0,,G. Monroe makes free throw 2 of 2,41,55
221,3,11:25.0,T. Hardaway makes 2-pt jump shot from 15 ft (assist by A. Bargnani),,43,55
222,3,11:10.0,,Turnover by G. Monroe (bad pass; steal by L. Galloway),43,55
223,3,11:01.0,A. Bargnani makes 2-pt jump shot from 20 ft (assist by L. Galloway),,45,55
224,3,10:43.0,,T. Prince misses 2-pt jump shot from 17 ft,45,55
225,3,10:41.0,Defensive rebound by A. Bargnani,,45,55
226,3,10:22.0,L. Galloway misses 3-pt jump shot from 26 ft,,45,55
227,3,10:20.0,,Defensive rebound by A. Drummond,45,55
228,3,10:07.0,,G. Monroe misses 2-pt jump shot from 6 ft (block by A. Bargnani),45,55
229,3,10:06.0,Defensive rebound by L. Galloway,,45,55
230,3,10:04.0,Shooting foul by T. Prince (drawn by L. Galloway),,45,55
231,3,10:04.0,L. Galloway makes free throw 1 of 2,,46,55
232,3,10:04.0,L. Galloway makes free throw 2 of 2,,47,55
233,3,9:43.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,47,55
234,3,9:42.0,Defensive rebound by L. Galloway,,47,55
235,3,9:32.0,L. Amundson makes 2-pt jump shot from 11 ft (assist by L. Galloway),,49,55
236,3,9:32.0,,Detroit full timeout,49,55
237,3,9:24.0,,Turnover by R. Jackson (lost ball),49,55
238,3,9:00.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by A. Bargnani),,52,55
239,3,8:35.0,,T. Prince misses 2-pt jump shot from 18 ft,52,55
240,3,8:34.0,,Offensive rebound by Team,52,55
241,3,8:18.0,,Turnover by A. Drummond (lost ball),52,55
242,3,7:59.0,T. Hardaway misses 2-pt layup from 1 ft,,52,55
243,3,7:58.0,,Defensive rebound by G. Monroe,52,55
244,3,7:53.0,,Turnover by R. Jackson (bad pass; steal by L. Galloway),52,55
245,3,7:48.0,T. Hardaway misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,52,55
246,3,7:44.0,,Defensive rebound by T. Prince,52,55
247,3,7:43.0,,Personal foul by C. Early (drawn by G. Monroe),52,55
248,3,7:43.0,,G. Monroe makes free throw 1 of 2,52,56
249,3,7:43.0,,G. Monroe misses free throw 2 of 2,52,56
250,3,7:40.0,Defensive rebound by A. Bargnani,,52,56
251,3,7:16.0,L. Amundson misses 2-pt layup from 1 ft,,52,56
252,3,7:15.0,,Defensive rebound by A. Drummond,52,56
253,3,7:08.0,,Shooting foul by T. Hardaway (drawn by G. Monroe),52,56
254,3,7:08.0,S. Larkin enters the game for T. Hardaway,,52,56
255,3,7:08.0,,G. Monroe makes free throw 1 of 2,52,57
256,3,7:08.0,,G. Monroe makes free throw 2 of 2,52,58
257,3,6:46.0,A. Bargnani makes 2-pt jump shot from 14 ft (assist by S. Larkin),,54,58
258,3,6:28.0,,T. Prince misses 2-pt jump shot from 7 ft,54,58
259,3,6:27.0,,Offensive rebound by R. Jackson,54,58
260,3,6:16.0,,R. Jackson misses 3-pt jump shot from 25 ft,54,58
261,3,6:15.0,,Offensive rebound by Team,54,58
262,3,6:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,54,58
263,3,6:05.0,,Offensive rebound by G. Monroe,54,58
264,3,5:57.0,,Personal foul by A. Bargnani (drawn by G. Monroe),54,58
265,3,5:50.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by L. Amundson),54,58
266,3,5:47.0,,Offensive rebound by A. Drummond,54,58
267,3,5:45.0,,A. Drummond makes 2-pt dunk at rim,54,60
268,3,5:45.0,,Technical foul by R. Jackson,54,60
269,3,5:45.0,L. Galloway makes technical free throw,,55,60
270,3,5:41.0,Personal foul by R. Jackson (drawn by S. Larkin),,55,60
271,3,5:29.0,S. Larkin makes 3-pt jump shot from 25 ft (assist by L. Galloway),,58,60
272,3,5:10.0,,Personal foul by L. Amundson (drawn by A. Drummond),58,60
273,3,5:10.0,,A. Drummond misses free throw 1 of 2,58,60
274,3,5:10.0,,Offensive rebound by Team,58,60
275,3,5:10.0,Q. Acy enters the game for C. Early,,58,60
276,3,5:10.0,,A. Drummond misses free throw 2 of 2,58,60
277,3,5:09.0,Defensive rebound by L. Amundson,,58,60
278,3,4:44.0,S. Larkin misses 2-pt layup from 2 ft,,58,60
279,3,4:42.0,,Defensive rebound by K. Caldwell-Pope,58,60
280,3,4:40.0,,Personal foul by L. Galloway (drawn by K. Caldwell-Pope),58,60
281,3,4:40.0,,K. Caldwell-Pope makes free throw 1 of 2,58,61
282,3,4:40.0,,A. Tolliver enters the game for A. Drummond,58,61
283,3,4:40.0,,J. Lucas III enters the game for R. Jackson,58,61
284,3,4:40.0,A. Shved enters the game for L. Galloway,,58,61
285,3,4:40.0,,K. Caldwell-Pope makes free throw 2 of 2,58,62
286,3,4:20.0,A. Bargnani misses 2-pt jump shot from 13 ft,,58,62
287,3,4:19.0,,Defensive rebound by G. Monroe,58,62
288,3,4:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,58,62
289,3,4:08.0,Defensive rebound by A. Bargnani,,58,62
290,3,3:52.0,A. Bargnani makes 2-pt jump shot from 12 ft (assist by A. Shved),,60,62
291,3,3:52.0,Shooting foul by T. Prince (drawn by A. Bargnani),,60,62
292,3,3:52.0,J. Smith enters the game for L. Amundson,,60,62
293,3,3:52.0,,C. Butler enters the game for T. Prince,60,62
294,3,3:52.0,A. Bargnani makes free throw 1 of 1,,61,62
295,3,3:28.0,,J. Lucas III misses 2-pt jump shot from 13 ft,61,62
296,3,3:26.0,,Offensive rebound by A. Tolliver,61,62
297,3,3:22.0,,A. Tolliver misses 2-pt layup from 2 ft,61,62
298,3,3:21.0,Defensive rebound by J. Smith,,61,62
299,3,3:14.0,A. Bargnani makes 2-pt dunk at rim (assist by J. Smith),,63,62
300,3,3:01.0,,C. Butler misses 2-pt jump shot from 19 ft,63,62
301,3,2:59.0,Defensive rebound by A. Bargnani,,63,62
302,3,2:44.0,Q. Acy misses 2-pt jump shot from 21 ft,,63,62
303,3,2:43.0,,Defensive rebound by G. Monroe,63,62
304,3,2:28.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Lucas III),63,65
305,3,2:28.0,New York full timeout,,63,65
306,3,2:28.0,L. Thomas enters the game for A. Bargnani,,63,65
307,3,2:14.0,Q. Acy misses 3-pt jump shot from 26 ft,,63,65
308,3,2:12.0,Offensive rebound by J. Smith,,63,65
309,3,2:01.0,A. Shved misses 2-pt layup from 1 ft,,63,65
310,3,2:00.0,,Defensive rebound by K. Caldwell-Pope,63,65
311,3,1:47.0,,G. Monroe misses 2-pt jump shot from 5 ft,63,65
312,3,1:45.0,Defensive rebound by A. Shved,,63,65
313,3,1:41.0,Turnover by L. Thomas (traveling),,63,65
314,3,1:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,63,65
315,3,1:16.0,Defensive rebound by Q. Acy,,63,65
316,3,1:02.0,A. Shved makes 3-pt jump shot from 25 ft (assist by Q. Acy),,66,65
317,3,0:41.0,,Personal foul by A. Shved (drawn by C. Butler),66,65
318,3,0:41.0,,C. Butler makes free throw 1 of 2,66,66
319,3,0:41.0,,C. Butler makes free throw 2 of 2,66,67
320,3,0:27.0,J. Smith misses 2-pt layup from 2 ft (block by G. Monroe),,66,67
321,3,0:27.0,,Defensive rebound by Team,66,67
322,3,0:08.0,,Shooting foul by S. Larkin (drawn by J. Lucas III),66,67
323,3,0:08.0,,J. Lucas III makes free throw 1 of 2,66,68
324,3,0:08.0,A. Bargnani enters the game for Q. Acy,,66,68
325,3,0:08.0,,J. Lucas III makes free throw 2 of 2,66,69
326,3,0:01.0,S. Larkin misses 2-pt jump shot from 16 ft,,66,69
327,3,0:00.0,,Defensive rebound by C. Butler,66,69
328,4,11:51.0,Personal foul by A. Drummond (drawn by A. Shved),,66,69
329,4,11:41.0,A. Shved makes 2-pt layup at rim (assist by Q. Acy),,68,69
330,4,11:24.0,,A. Tolliver misses 3-pt jump shot from 25 ft,68,69
331,4,11:22.0,Defensive rebound by L. Thomas,,68,69
332,4,11:08.0,L. Thomas makes 2-pt jump shot from 10 ft (assist by J. Smith),,70,69
333,4,10:47.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by C. Butler),70,72
334,4,10:32.0,Q. Acy makes 2-pt layup at rim (assist by A. Shved),,72,72
335,4,10:16.0,,Personal foul by J. Smith (drawn by A. Drummond),72,72
336,4,10:08.0,,Personal foul by Q. Acy (drawn by A. Tolliver),72,72
337,4,9:58.0,,J. Meeks makes 2-pt jump shot from 12 ft (assist by J. Lucas III),72,74
338,4,9:44.0,Personal foul by J. Lucas III (drawn by S. Larkin),,72,74
339,4,9:38.0,S. Larkin makes 2-pt jump shot from 9 ft,,74,74
340,4,9:38.0,Away from play foul by C. Butler (drawn by L. Thomas),,74,74
341,4,9:38.0,L. Thomas makes free throw 1 of 1,,75,74
342,4,9:16.0,,A. Drummond makes 2-pt layup from 1 ft (assist by J. Meeks),75,76
343,4,9:11.0,,Offensive charge foul by J. Smith (drawn by A. Tolliver),75,76
344,4,9:11.0,Turnover by J. Smith (offensive foul),,75,76
345,4,9:01.0,,Turnover by J. Lucas III (bad pass; steal by A. Shved),75,76
346,4,8:59.0,Shooting foul by J. Lucas III (drawn by A. Shved),,75,76
347,4,8:59.0,Official timeout,,75,76
348,4,8:59.0,A. Shved makes free throw 1 of 2,,76,76
349,4,8:59.0,A. Shved makes free throw 2 of 2,,77,76
350,4,8:38.0,,J. Lucas III misses 3-pt jump shot from 25 ft,77,76
351,4,8:37.0,Defensive rebound by L. Thomas,,77,76
352,4,8:27.0,L. Thomas misses 2-pt jump shot from 22 ft,,77,76
353,4,8:26.0,,Defensive rebound by Team,77,76
354,4,8:08.0,,A. Drummond makes 2-pt layup from 2 ft,77,78
355,4,8:08.0,,Shooting foul by Q. Acy (drawn by A. Drummond),77,78
356,4,8:08.0,,R. Jackson enters the game for J. Lucas III,77,78
357,4,8:08.0,,A. Drummond makes free throw 1 of 1,77,79
358,4,7:52.0,J. Smith makes 2-pt layup from 1 ft (assist by S. Larkin),,79,79
359,4,7:52.0,Shooting foul by A. Tolliver (drawn by J. Smith),,79,79
360,4,7:52.0,J. Smith makes free throw 1 of 1,,80,79
361,4,7:40.0,,Turnover by R. Jackson (lost ball; steal by S. Larkin),80,79
362,4,7:35.0,Shooting foul by C. Butler (drawn by L. Thomas),,80,79
363,4,7:35.0,L. Thomas makes free throw 1 of 2,,81,79
364,4,7:35.0,A. Bargnani enters the game for Q. Acy,,81,79
365,4,7:35.0,L. Thomas makes free throw 2 of 2,,82,79
366,4,7:13.0,,R. Jackson misses 2-pt jump shot from 16 ft,82,79
367,4,7:10.0,Defensive rebound by A. Bargnani,,82,79
368,4,6:58.0,A. Shved misses 2-pt jump shot from 5 ft,,82,79
369,4,6:58.0,,Defensive rebound by Team,82,79
370,4,6:51.0,,R. Jackson makes 2-pt jump shot from 10 ft,82,81
371,4,6:51.0,,Shooting foul by S. Larkin (drawn by R. Jackson),82,81
372,4,6:51.0,,G. Monroe enters the game for A. Tolliver,82,81
373,4,6:51.0,,K. Caldwell-Pope enters the game for C. Butler,82,81
374,4,6:51.0,L. Galloway enters the game for S. Larkin,,82,81
375,4,6:51.0,T. Hardaway enters the game for A. Shved,,82,81
376,4,6:51.0,,R. Jackson makes free throw 1 of 1,82,82
377,4,6:35.0,Turnover by L. Thomas (bad pass; steal by G. Monroe),,82,82
378,4,6:20.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft,82,84
379,4,6:06.0,J. Smith misses 2-pt jump shot from 12 ft,,82,84
380,4,6:05.0,,Defensive rebound by G. Monroe,82,84
