,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
52,1,5:15.0,,G. Antetokounmpo misses free throw 1 of 2,7,14
53,1,5:15.0,,Offensive rebound by Team,7,14
54,1,5:15.0,,G. Antetokounmpo makes free throw 2 of 2,7,15
55,1,4:54.0,L. Scola makes 2-pt layup at rim (assist by G. Hill),,9,15
56,1,4:39.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),9,17
57,1,4:27.0,G. Hill misses 2-pt layup from 1 ft,,9,17
58,1,4:25.0,,Defensive rebound by E. İlyasova,9,17
59,1,4:17.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),9,20
60,1,4:17.0,Indiana full timeout,,9,20
61,1,4:17.0,C. Watson enters the game for R. Hibbert,,9,20
62,1,4:17.0,I. Mahinmi enters the game for G. Hill,,9,20
63,1,4:00.0,Turnover by C. Watson (lost ball; steal by M. Carter-Williams),,9,20
64,1,3:53.0,,Turnover by K. Middleton (bad pass; steal by L. Scola),9,20
65,1,3:47.0,Shooting foul by Z. Pachulia (drawn by I. Mahinmi),,9,20
66,1,3:47.0,I. Mahinmi misses free throw 1 of 2,,9,20
67,1,3:47.0,Offensive rebound by Team,,9,20
68,1,3:47.0,I. Mahinmi misses free throw 2 of 2,,9,20
69,1,3:46.0,,Defensive rebound by Z. Pachulia,9,20
70,1,3:30.0,,E. İlyasova makes 2-pt jump shot from 21 ft (assist by M. Carter-Williams),9,22
71,1,3:20.0,D. Rudež misses 3-pt jump shot from 27 ft,,9,22
72,1,3:16.0,,Defensive rebound by E. İlyasova,9,22
73,1,3:11.0,,E. İlyasova makes 2-pt layup at rim,9,24
74,1,2:53.0,C. Miles misses 2-pt layup from 1 ft,,9,24
75,1,2:52.0,Offensive rebound by L. Scola,,9,24
76,1,2:52.0,L. Scola misses 2-pt layup from 1 ft,,9,24
77,1,2:51.0,Offensive rebound by I. Mahinmi,,9,24
78,1,2:49.0,I. Mahinmi misses 2-pt layup from 1 ft,,9,24
79,1,2:47.0,Offensive rebound by L. Scola,,9,24
80,1,2:47.0,L. Scola makes 2-pt layup from 1 ft,,11,24
81,1,2:35.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),11,27
82,1,2:16.0,C. Watson misses 3-pt jump shot from 22 ft,,11,27
83,1,2:14.0,,Defensive rebound by Z. Pachulia,11,27
84,1,2:07.0,,K. Middleton makes 2-pt jump shot from 16 ft,11,29
85,1,2:07.0,Indiana full timeout,,11,29
86,1,2:07.0,,O. Mayo enters the game for K. Middleton,11,29
87,1,2:07.0,,J. Bayless enters the game for M. Carter-Williams,11,29
88,1,2:07.0,L. Allen enters the game for L. Scola,,11,29
89,1,1:54.0,,Offensive charge foul by C. Miles (drawn by E. İlyasova),11,29
90,1,1:54.0,Turnover by C. Miles (offensive foul),,11,29
91,1,1:30.0,,Z. Pachulia makes 2-pt layup at rim (assist by J. Bayless),11,31
92,1,1:11.0,L. Allen misses 2-pt jump shot from 16 ft,,11,31
93,1,1:10.0,,Defensive rebound by O. Mayo,11,31
94,1,1:01.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by O. Mayo),11,34
95,1,0:41.0,C. Miles makes 2-pt layup from 1 ft,,13,34
96,1,0:30.0,Offensive charge foul by O. Mayo (drawn by C. Miles),,13,34
97,1,0:30.0,,Turnover by O. Mayo (offensive foul),13,34
98,1,0:30.0,,J. Henson enters the game for Z. Pachulia,13,34
99,1,0:30.0,,J. Dudley enters the game for E. İlyasova,13,34
100,1,0:30.0,G. Hill enters the game for C. Miles,,13,34
101,1,0:13.0,C. Watson makes 2-pt jump shot from 17 ft (assist by L. Allen),,15,34
102,2,11:40.0,L. Allen misses 2-pt layup from 2 ft (block by J. Henson),,15,34
103,2,11:37.0,Offensive rebound by G. Hill,,15,34
104,2,11:30.0,C. Watson makes 3-pt jump shot from 25 ft (assist by G. Hill),,18,34
105,2,11:22.0,,O. Mayo misses 3-pt jump shot from 23 ft,18,34
106,2,11:20.0,Defensive rebound by C. Watson,,18,34
107,2,11:14.0,L. Allen misses 2-pt hook shot from 8 ft,,18,34
108,2,11:13.0,,Defensive rebound by K. Middleton,18,34
109,2,10:53.0,,O. Mayo misses 3-pt jump shot from 26 ft,18,34
110,2,10:52.0,Defensive rebound by C. Watson,,18,34
111,2,10:38.0,D. Rudež makes 3-pt jump shot from 28 ft (assist by C. Watson),,21,34
112,2,10:22.0,,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),21,36
113,2,10:03.0,Shooting foul by K. Middleton (drawn by C. Watson),,21,36
114,2,10:03.0,C. Watson makes free throw 1 of 2,,22,36
115,2,10:03.0,C. Watson makes free throw 2 of 2,,23,36
116,2,9:50.0,,Turnover by O. Mayo (bad pass; steal by G. Hill),23,36
117,2,9:42.0,D. Rudež misses 3-pt jump shot from 26 ft,,23,36
118,2,9:41.0,,Defensive rebound by J. Dudley,23,36
119,2,9:22.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by J. Henson),23,39
120,2,9:07.0,L. Allen misses 2-pt layup from 1 ft,,23,39
121,2,9:05.0,,Defensive rebound by K. Middleton,23,39
122,2,8:56.0,,J. Henson makes 2-pt hook shot from 7 ft (assist by O. Mayo),23,41
123,2,8:32.0,Personal foul by J. Henson (drawn by I. Mahinmi),,23,41
124,2,8:32.0,Official timeout,,23,41
125,2,8:32.0,,T. Ennis enters the game for O. Mayo,23,41
126,2,8:32.0,C. Miles enters the game for G. Hill,,23,41
127,2,8:32.0,S. Hill enters the game for D. Rudež,,23,41
128,2,8:23.0,Turnover by S. Hill (bad pass; steal by J. Henson),,23,41
129,2,8:18.0,,K. Middleton misses 2-pt layup from 1 ft,23,41
130,2,8:16.0,,Offensive rebound by J. Henson,23,41
131,2,8:16.0,,J. Henson misses 2-pt dunk at rim,23,41
132,2,8:13.0,Defensive rebound by C. Miles,,23,41
133,2,8:02.0,C. Miles makes 2-pt jump shot from 16 ft,,25,41
134,2,7:45.0,,K. Middleton misses 2-pt jump shot from 14 ft,25,41
135,2,7:44.0,Defensive rebound by L. Allen,,25,41
136,2,7:32.0,Personal foul by T. Ennis (drawn by C. Watson),,25,41
137,2,7:23.0,C. Miles makes 3-pt jump shot from 26 ft (assist by C. Watson),,28,41
138,2,7:17.0,,Personal foul by C. Watson (drawn by T. Ennis),28,41
139,2,7:11.0,,J. Bayless misses 2-pt jump shot from 16 ft,28,41
140,2,7:10.0,Defensive rebound by S. Hill,,28,41
141,2,7:03.0,C. Miles makes 3-pt jump shot from 24 ft (assist by C. Watson),,31,41
142,2,7:02.0,,Milwaukee full timeout,31,41
143,2,7:02.0,,G. Antetokounmpo enters the game for K. Middleton,31,41
144,2,7:02.0,,M. Carter-Williams enters the game for J. Bayless,31,41
145,2,6:41.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,31,41
146,2,6:39.0,Defensive rebound by I. Mahinmi,,31,41
147,2,6:18.0,C. Miles makes 3-pt jump shot from 26 ft,,34,41
148,2,5:54.0,,J. Dudley makes 2-pt layup at rim (assist by T. Ennis),34,43
149,2,5:39.0,Turnover by C. Watson (lost ball),,34,43
150,2,5:39.0,,E. İlyasova enters the game for J. Dudley,34,43
151,2,5:20.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,34,43
152,2,5:19.0,Defensive rebound by S. Hill,,34,43
153,2,5:16.0,Turnover by S. Hill (lost ball; steal by M. Carter-Williams),,34,43
154,2,5:12.0,,E. İlyasova makes 2-pt layup from 1 ft,34,45
155,2,5:05.0,C. Watson misses 2-pt jump shot from 21 ft,,34,45
156,2,5:04.0,,Defensive rebound by M. Carter-Williams,34,45
157,2,4:55.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by T. Ennis),34,48
158,2,4:37.0,Turnover by L. Allen (lost ball; steal by M. Carter-Williams),,34,48
159,2,4:34.0,,M. Carter-Williams makes 2-pt dunk at rim,34,50
160,2,4:34.0,Indiana full timeout,,34,50
161,2,4:34.0,G. Hill enters the game for I. Mahinmi,,34,50
162,2,4:34.0,L. Scola enters the game for C. Watson,,34,50
163,2,4:34.0,R. Hibbert enters the game for L. Allen,,34,50
164,2,4:34.0,,Z. Pachulia enters the game for J. Henson,34,50
165,2,4:15.0,R. Hibbert makes 2-pt layup from 1 ft (assist by L. Scola),,36,50
166,2,3:58.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,36,50
167,2,3:57.0,Defensive rebound by C. Miles,,36,50
168,2,3:40.0,G. Hill makes 3-pt jump shot from 28 ft (assist by S. Hill),,39,50
169,2,3:17.0,,Z. Pachulia makes 2-pt layup at rim (assist by E. İlyasova),39,52
170,2,2:55.0,C. Miles misses 2-pt jump shot from 8 ft,,39,52
171,2,2:54.0,,Defensive rebound by Z. Pachulia,39,52
172,2,2:40.0,,Shooting block foul by S. Hill (drawn by M. Carter-Williams),39,52
173,2,2:40.0,,M. Carter-Williams misses free throw 1 of 2,39,52
174,2,2:40.0,,Offensive rebound by Team,39,52
175,2,2:40.0,C. Watson enters the game for S. Hill,,39,52
176,2,2:40.0,,K. Middleton enters the game for T. Ennis,39,52
177,2,2:40.0,,M. Carter-Williams makes free throw 2 of 2,39,53
178,2,2:32.0,Personal foul by M. Carter-Williams (drawn by C. Watson),,39,53
179,2,2:31.0,Turnover by C. Watson (offensive foul),,39,53
180,2,2:31.0,Offensive foul by C. Watson (drawn by M. Carter-Williams),,39,53
181,2,2:14.0,,K. Middleton misses 2-pt jump shot from 17 ft,39,53
182,2,2:13.0,Defensive rebound by L. Scola,,39,53
183,2,2:06.0,L. Scola makes 2-pt layup at rim (assist by C. Watson),,41,53
184,2,1:51.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,41,55
185,2,1:37.0,Shooting foul by E. İlyasova (drawn by C. Miles),,41,55
186,2,1:37.0,C. Miles makes free throw 1 of 2,,42,55
187,2,1:37.0,C. Miles makes free throw 2 of 2,,43,55
188,2,1:26.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Carter-Williams),43,57
189,2,1:08.0,L. Scola misses 2-pt layup from 1 ft,,43,57
190,2,1:06.0,,Defensive rebound by M. Carter-Williams,43,57
191,2,1:00.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft (block by R. Hibbert),43,57
192,2,1:00.0,,Offensive rebound by Team,43,57
193,2,1:00.0,D. Rudež enters the game for C. Watson,,43,57
194,2,0:59.0,,Shooting foul by G. Hill (drawn by Z. Pachulia),43,57
195,2,0:59.0,,Z. Pachulia makes free throw 1 of 2,43,58
196,2,0:59.0,,Z. Pachulia makes free throw 2 of 2,43,59
197,2,0:44.0,Personal block foul by G. Antetokounmpo (drawn by C. Miles),,43,59
198,2,0:44.0,C. Miles makes free throw 1 of 2,,44,59
199,2,0:44.0,C. Miles makes free throw 2 of 2,,45,59
200,2,0:34.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,45,59
201,2,0:33.0,Defensive rebound by D. Rudež,,45,59
202,2,0:10.0,G. Hill misses 3-pt jump shot from 25 ft,,45,59
203,2,0:09.0,Offensive rebound by L. Scola,,45,59
204,2,0:05.0,L. Scola makes 2-pt layup from 1 ft,,47,59
205,2,0:05.0,Shooting foul by G. Antetokounmpo (drawn by L. Scola),,47,59
206,2,0:05.0,L. Scola misses free throw 1 of 1,,47,59
207,2,0:04.0,,Defensive rebound by E. İlyasova,47,59
208,2,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 29 ft (block by L. Scola),47,59
209,2,0:00.0,,Offensive rebound by Team,47,59
210,3,11:44.0,Personal foul by M. Carter-Williams (drawn by G. Hill),,47,59
211,3,11:32.0,Shooting block foul by K. Middleton (drawn by C. Miles),,47,59
212,3,11:32.0,C. Miles makes free throw 1 of 2,,48,59
213,3,11:32.0,C. Miles makes free throw 2 of 2,,49,59
214,3,11:20.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by E. İlyasova),49,61
215,3,10:57.0,L. Scola misses 2-pt layup from 2 ft,,49,61
216,3,10:57.0,Offensive rebound by L. Scola,,49,61
217,3,10:57.0,,Loose ball foul by Z. Pachulia (drawn by L. Scola),49,61
218,3,10:47.0,G. Hill misses 3-pt jump shot from 25 ft,,49,61
219,3,10:46.0,,Defensive rebound by G. Antetokounmpo,49,61
220,3,10:38.0,,Shooting foul by G. Hill (drawn by M. Carter-Williams),49,61
221,3,10:38.0,,M. Carter-Williams makes free throw 1 of 2,49,62
222,3,10:38.0,,M. Carter-Williams misses free throw 2 of 2,49,62
223,3,10:36.0,Defensive rebound by R. Hibbert,,49,62
224,3,10:28.0,G. Hill makes 2-pt layup at rim,,51,62
225,3,10:23.0,,M. Carter-Williams misses flagrant free throw 1 of 2,51,62
226,3,10:23.0,,Offensive rebound by Team,51,62
227,3,10:23.0,,M. Carter-Williams makes flagrant free throw 2 of 2,51,63
228,3,10:16.0,,Personal foul by L. Scola (drawn by E. İlyasova),51,63
229,3,10:07.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,51,65
230,3,9:55.0,Turnover by G. Hill (bad pass; steal by Z. Pachulia),,51,65
231,3,9:52.0,,K. Middleton makes 2-pt dunk at rim (assist by Z. Pachulia),51,67
232,3,9:31.0,Shooting foul by E. İlyasova (drawn by C. Miles),,51,67
233,3,9:31.0,C. Miles makes free throw 1 of 2,,52,67
234,3,9:31.0,C. Miles misses free throw 2 of 2,,52,67
235,3,9:29.0,Offensive rebound by R. Hibbert,,52,67
236,3,9:29.0,R. Hibbert misses 2-pt tip-in from 1 ft,,52,67
237,3,9:27.0,,Defensive rebound by Z. Pachulia,52,67
238,3,9:07.0,,Turnover by Z. Pachulia (bad pass),52,67
239,3,8:52.0,R. Hibbert makes 2-pt jump shot from 16 ft (assist by G. Hill),,54,67
240,3,8:35.0,,Personal foul by G. Hill (drawn by E. İlyasova),54,67
241,3,8:28.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by K. Middleton),54,70
242,3,8:19.0,C. Miles misses 2-pt layup at rim,,54,70
243,3,8:19.0,Offensive rebound by L. Scola,,54,70
244,3,8:19.0,,Loose ball foul by Z. Pachulia (drawn by L. Scola),54,70
245,3,8:19.0,L. Scola makes free throw 1 of 2,,55,70
246,3,8:19.0,L. Scola misses free throw 2 of 2,,55,70
247,3,8:18.0,,Defensive rebound by G. Antetokounmpo,55,70
248,3,8:04.0,,Z. Pachulia misses 2-pt jump shot from 12 ft,55,70
249,3,8:03.0,Defensive rebound by S. Hill,,55,70
250,3,7:57.0,S. Hill makes 2-pt layup at rim,,57,70
251,3,7:42.0,,M. Carter-Williams misses 2-pt layup from 2 ft,57,70
252,3,7:41.0,Defensive rebound by Team,,57,70
253,3,7:41.0,,Loose ball foul by Z. Pachulia (drawn by R. Hibbert),57,70
254,3,7:41.0,R. Hibbert makes free throw 1 of 2,,58,70
255,3,7:41.0,,J. Henson enters the game for Z. Pachulia,58,70
256,3,7:41.0,R. Hibbert makes free throw 2 of 2,,59,70
257,3,7:30.0,,J. Henson makes 2-pt hook shot from 9 ft (assist by M. Carter-Williams),59,72
258,3,7:21.0,C. Miles misses 3-pt jump shot from 24 ft,,59,72
259,3,7:20.0,Offensive rebound by C. Miles,,59,72
260,3,7:18.0,Shooting foul by J. Henson (drawn by C. Miles),,59,72
261,3,7:18.0,C. Miles misses free throw 1 of 2,,59,72
262,3,7:18.0,Offensive rebound by Team,,59,72
263,3,7:18.0,C. Miles makes free throw 2 of 2,,60,72
264,3,7:04.0,,G. Antetokounmpo makes 2-pt hook shot from 2 ft (assist by M. Carter-Williams),60,74
265,3,6:54.0,Personal foul by J. Henson (drawn by R. Hibbert),,60,74
266,3,6:54.0,R. Hibbert makes free throw 1 of 2,,61,74
267,3,6:54.0,R. Hibbert makes free throw 2 of 2,,62,74
268,3,6:40.0,,J. Henson misses 2-pt hook shot from 7 ft,62,74
269,3,6:39.0,Defensive rebound by R. Hibbert,,62,74
270,3,6:34.0,Offensive foul by G. Hill (drawn by M. Carter-Williams),,62,74
271,3,6:34.0,Turnover by G. Hill (offensive foul),,62,74
272,3,6:34.0,C. Watson enters the game for G. Hill,,62,74
273,3,6:23.0,,M. Carter-Williams misses 2-pt layup from 1 ft,62,74
274,3,6:23.0,,Offensive rebound by M. Carter-Williams,62,74
275,3,6:23.0,,Shooting foul by R. Hibbert (drawn by M. Carter-Williams),62,74
276,3,6:23.0,,M. Carter-Williams makes free throw 1 of 2,62,75
277,3,6:23.0,,M. Carter-Williams makes free throw 2 of 2,62,76
278,3,6:11.0,C. Watson misses 2-pt layup at rim,,62,76
279,3,6:09.0,Offensive rebound by L. Scola,,62,76
280,3,6:09.0,L. Scola makes 2-pt tip-in at rim,,64,76
281,3,5:56.0,,Turnover by M. Carter-Williams (lost ball; steal by C. Watson),64,76
282,3,5:36.0,S. Hill misses 2-pt layup from 1 ft (block by J. Henson),,64,76
283,3,5:34.0,,Defensive rebound by E. İlyasova,64,76
284,3,5:29.0,,Shooting foul by R. Hibbert (drawn by J. Henson),64,76
285,3,5:29.0,,Milwaukee full timeout,64,76
286,3,5:29.0,,J. Dudley enters the game for E. İlyasova,64,76
287,3,5:29.0,,J. Bayless enters the game for M. Carter-Williams,64,76
288,3,5:29.0,D. Rudež enters the game for C. Miles,,64,76
289,3,5:29.0,,J. Henson makes free throw 1 of 2,64,77
290,3,5:29.0,,J. Henson makes free throw 2 of 2,64,78
291,3,5:12.0,Turnover by L. Scola (traveling),,64,78
292,3,4:59.0,,K. Middleton misses 2-pt jump shot from 17 ft,64,78
293,3,4:58.0,Defensive rebound by L. Scola,,64,78
294,3,4:45.0,S. Hill misses 2-pt jump shot from 17 ft,,64,78
295,3,4:44.0,,Defensive rebound by G. Antetokounmpo,64,78
296,3,4:37.0,,Turnover by J. Dudley (lost ball),64,78
297,3,4:31.0,Shooting foul by J. Bayless (drawn by C. Watson),,64,78
298,3,4:31.0,C. Watson misses free throw 1 of 2,,64,78
299,3,4:31.0,Offensive rebound by Team,,64,78
300,3,4:31.0,C. Watson makes free throw 2 of 2,,65,78
301,3,4:22.0,,K. Middleton misses 2-pt layup at rim,65,78
302,3,4:19.0,Defensive rebound by C. Watson,,65,78
303,3,4:08.0,Offensive foul by S. Hill (drawn by J. Dudley),,65,78
304,3,4:08.0,Turnover by S. Hill (offensive foul),,65,78
305,3,4:08.0,C. Miles enters the game for S. Hill,,65,78
306,3,3:53.0,,J. Bayless misses 3-pt jump shot from 26 ft,65,78
307,3,3:52.0,Defensive rebound by D. Rudež,,65,78
308,3,3:41.0,Shooting foul by K. Middleton (drawn by C. Watson),,65,78
309,3,3:41.0,C. Watson makes free throw 1 of 2,,66,78
310,3,3:41.0,L. Allen enters the game for L. Scola,,66,78
311,3,3:41.0,C. Watson makes free throw 2 of 2,,67,78
312,3,3:41.0,Technical foul by S. Hill,,67,78
313,3,3:41.0,,K. Middleton makes technical free throw,67,79
314,3,3:21.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Dudley),67,82
315,3,3:16.0,Indiana full timeout,,67,82
316,3,3:02.0,Turnover by C. Miles (lost ball; steal by J. Henson),,67,82
317,3,2:53.0,,J. Dudley misses 3-pt jump shot from 25 ft,67,82
318,3,2:51.0,Defensive rebound by C. Watson,,67,82
319,3,2:41.0,R. Hibbert misses 2-pt jump shot from 16 ft,,67,82
320,3,2:39.0,,Defensive rebound by J. Henson,67,82
321,3,2:18.0,,J. Dudley misses 2-pt jump shot from 13 ft,67,82
322,3,2:17.0,Defensive rebound by C. Watson,,67,82
323,3,2:10.0,,Offensive charge foul by C. Watson (drawn by J. Dudley),67,82
324,3,2:10.0,Turnover by C. Watson (offensive foul),,67,82
325,3,2:10.0,I. Mahinmi enters the game for R. Hibbert,,67,82
326,3,2:10.0,,O. Mayo enters the game for K. Middleton,67,82
327,3,1:54.0,,Personal foul by I. Mahinmi (drawn by J. Henson),67,82
328,3,1:54.0,,J. Henson misses free throw 1 of 2,67,82
329,3,1:54.0,,Offensive rebound by Team,67,82
330,3,1:54.0,,J. Henson misses free throw 2 of 2,67,82
331,3,1:52.0,Defensive rebound by D. Rudež,,67,82
332,3,1:38.0,D. Rudež misses 3-pt jump shot from 22 ft,,67,82
333,3,1:35.0,Offensive rebound by C. Watson,,67,82
334,3,1:32.0,C. Miles misses 3-pt jump shot from 23 ft,,67,82
335,3,1:32.0,,Defensive rebound by Team,67,82
336,3,1:18.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,67,82
337,3,1:17.0,Defensive rebound by I. Mahinmi,,67,82
338,3,1:07.0,C. Miles makes 2-pt jump shot from 4 ft,,69,82
339,3,0:55.0,,Offensive foul by J. Henson (drawn by C. Miles),69,82
340,3,0:55.0,,Turnover by J. Henson (offensive foul),69,82
341,3,0:42.0,C. Watson makes 2-pt layup at rim,,71,82
342,3,0:29.0,,O. Mayo makes 3-pt jump shot from 24 ft (assist by J. Bayless),71,85
343,3,0:07.0,C. Miles makes 3-pt jump shot from 27 ft,,74,85
344,3,0:01.0,,Turnover by J. Bayless (lost ball; steal by L. Allen),74,85
345,4,11:48.0,,G. Antetokounmpo makes 2-pt layup at rim,74,87
346,4,11:36.0,Personal foul by J. Bayless (drawn by C. Watson),,74,87
347,4,11:29.0,G. Hill makes 3-pt jump shot from 23 ft (assist by C. Watson),,77,87
348,4,11:29.0,Shooting foul by O. Mayo (drawn by G. Hill),,77,87
349,4,11:29.0,G. Hill makes free throw 1 of 1,,78,87
350,4,11:11.0,,G. Antetokounmpo makes 2-pt jump shot from 13 ft,78,89
351,4,10:46.0,I. Mahinmi misses 2-pt jump shot from 3 ft,,78,89
352,4,10:45.0,Offensive rebound by Team,,78,89
353,4,10:41.0,Personal foul by O. Mayo (drawn by G. Hill),,78,89
354,4,10:30.0,Shooting foul by O. Mayo (drawn by I. Mahinmi),,78,89
355,4,10:30.0,I. Mahinmi misses free throw 1 of 2,,78,89
356,4,10:30.0,Offensive rebound by Team,,78,89
357,4,10:30.0,I. Mahinmi makes free throw 2 of 2,,79,89
358,4,10:24.0,,Personal foul by D. Rudež (drawn by G. Antetokounmpo),79,89
359,4,10:14.0,,E. İlyasova makes 2-pt layup at rim,79,91
360,4,9:56.0,Personal foul by J. Bayless (drawn by C. Watson),,79,91
361,4,9:56.0,C. Watson makes free throw 1 of 2,,80,91
362,4,9:56.0,,M. Carter-Williams enters the game for J. Bayless,80,91
363,4,9:56.0,C. Watson makes free throw 2 of 2,,81,91
364,4,9:37.0,,Turnover by Z. Pachulia (traveling),81,91
365,4,9:37.0,,Violation by Team (delay of game),81,91
366,4,9:23.0,Personal block foul by M. Carter-Williams (drawn by C. Watson),,81,91
367,4,9:23.0,C. Watson makes free throw 1 of 2,,82,91
368,4,9:23.0,C. Watson makes free throw 2 of 2,,83,91
369,4,9:09.0,,Shooting block foul by I. Mahinmi (drawn by E. İlyasova),83,91
370,4,9:09.0,,E. İlyasova makes free throw 1 of 2,83,92
371,4,9:09.0,,E. İlyasova misses free throw 2 of 2,83,92
372,4,9:08.0,Defensive rebound by I. Mahinmi,,83,92
373,4,8:53.0,Turnover by G. Hill (lost ball; steal by M. Carter-Williams),,83,92
374,4,8:45.0,,Personal foul by L. Allen (drawn by E. İlyasova),83,92
375,4,8:45.0,Official timeout,,83,92
376,4,8:38.0,,O. Mayo misses 2-pt layup at rim (block by I. Mahinmi),83,92
377,4,8:36.0,Defensive rebound by L. Allen,,83,92
378,4,8:22.0,G. Hill makes 3-pt jump shot from 27 ft (assist by C. Watson),,86,92
379,4,7:59.0,,E. İlyasova makes 2-pt jump shot from 16 ft (assist by O. Mayo),86,94
380,4,7:34.0,Indiana full timeout,,86,94
381,4,7:34.0,S. Hill enters the game for D. Rudež,,86,94
382,4,7:33.0,S. Hill misses 2-pt layup from 3 ft,,86,94
