,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
93,1,1:26.0,,D. Williams makes 2-pt layup from 3 ft (assist by O. Casspi),22,15
94,1,1:20.0,Personal foul by C. Landry (drawn by M. Plumlee),,22,15
95,1,1:20.0,G. Green enters the game for M. Morris,,22,15
96,1,1:20.0,,N. Stauskas enters the game for B. McLemore,22,15
97,1,1:16.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by G. Green),,25,15
98,1,0:57.0,,Shooting foul by G. Green (drawn by O. Casspi),25,15
99,1,0:57.0,,O. Casspi makes free throw 1 of 2,25,16
100,1,0:57.0,,O. Casspi makes free throw 2 of 2,25,17
101,1,0:49.0,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Thomas),,28,17
102,1,0:39.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by R. McCallum),28,19
103,1,0:33.0,I. Thomas misses 2-pt jump shot from 20 ft,,28,19
104,1,0:31.0,,Defensive rebound by R. McCallum,28,19
105,1,0:25.0,,O. Casspi makes 2-pt layup from 2 ft (assist by R. McCallum),28,21
106,1,0:01.0,E. Bledsoe misses 2-pt layup from 2 ft,,28,21
107,1,0:00.0,,Defensive rebound by C. Landry,28,21
108,2,11:49.0,,C. Landry misses 2-pt jump shot from 4 ft (block by M. Plumlee),28,21
109,2,11:47.0,,Offensive rebound by C. Landry,28,21
110,2,11:47.0,,C. Landry misses 2-pt jump shot from 3 ft (block by M. Plumlee),28,21
111,2,11:46.0,Defensive rebound by M. Plumlee,,28,21
112,2,11:36.0,I. Thomas misses 2-pt jump shot from 10 ft,,28,21
113,2,11:33.0,,Defensive rebound by R. McCallum,28,21
114,2,11:30.0,,Turnover by D. Williams (step out of bounds),28,21
115,2,11:15.0,M. Morris misses 2-pt jump shot from 13 ft,,28,21
116,2,11:14.0,,Defensive rebound by C. Landry,28,21
117,2,11:05.0,,R. McCallum makes 2-pt layup from 2 ft,28,23
118,2,10:47.0,G. Green misses 3-pt jump shot from 24 ft,,28,23
119,2,10:47.0,,Defensive rebound by D. Williams,28,23
120,2,10:41.0,,N. Stauskas misses 3-pt jump shot from 25 ft,28,23
121,2,10:40.0,,Offensive rebound by N. Stauskas,28,23
122,2,10:31.0,,D. Williams makes 2-pt jump shot from 20 ft,28,25
123,2,10:14.0,G. Green makes 3-pt jump shot from 24 ft (assist by I. Thomas),,31,25
124,2,9:57.0,,C. Landry misses 2-pt jump shot from 3 ft,31,25
125,2,9:56.0,,Offensive rebound by O. Casspi,31,25
126,2,9:55.0,,Shooting foul by G. Green (drawn by O. Casspi),31,25
127,2,9:55.0,,O. Casspi makes free throw 1 of 2,31,26
128,2,9:55.0,G. Dragić enters the game for E. Bledsoe,,31,26
129,2,9:55.0,A. Len enters the game for M. Plumlee,,31,26
130,2,9:55.0,,O. Casspi makes free throw 2 of 2,31,27
131,2,9:44.0,G. Green misses 2-pt jump shot from 15 ft,,31,27
132,2,9:44.0,Offensive rebound by A. Len,,31,27
133,2,9:42.0,A. Len misses 2-pt jump shot from 4 ft (block by O. Casspi),,31,27
134,2,9:41.0,Offensive rebound by M. Morris,,31,27
135,2,9:34.0,Personal foul by C. Landry (drawn by I. Thomas),,31,27
136,2,9:25.0,M. Morris makes 2-pt jump shot from 7 ft (assist by G. Dragić),,33,27
137,2,9:02.0,,R. McCallum makes 2-pt jump shot from 14 ft,33,29
138,2,8:47.0,G. Dragić misses 2-pt jump shot from 3 ft,,33,29
139,2,8:45.0,,Defensive rebound by O. Casspi,33,29
140,2,8:35.0,,C. Landry misses 2-pt jump shot from 5 ft,33,29
141,2,8:34.0,Defensive rebound by M. Morris,,33,29
142,2,8:26.0,G. Green misses 3-pt jump shot from 24 ft,,33,29
143,2,8:26.0,,Defensive rebound by D. Williams,33,29
144,2,8:19.0,,D. Williams makes 2-pt layup from 2 ft,33,31
145,2,7:57.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by M. Morris),,35,31
146,2,7:39.0,,C. Landry makes 2-pt layup from 1 ft (assist by R. McCallum),35,33
147,2,7:26.0,G. Green misses 2-pt jump shot from 5 ft,,35,33
148,2,7:25.0,Offensive rebound by A. Len,,35,33
149,2,7:25.0,A. Len misses 2-pt tip-in from 3 ft,,35,33
150,2,7:22.0,Offensive rebound by G. Green,,35,33
151,2,7:21.0,G. Green makes 2-pt jump shot from 10 ft,,37,33
152,2,7:04.0,,Shooting foul by A. Len (drawn by N. Stauskas),37,33
153,2,7:04.0,Official timeout,,37,33
154,2,7:04.0,,R. Gay enters the game for O. Casspi,37,33
155,2,7:04.0,,N. Stauskas makes free throw 1 of 2,37,34
156,2,7:04.0,,N. Stauskas makes free throw 2 of 2,37,35
157,2,6:55.0,I. Thomas makes 2-pt jump shot from 19 ft (assist by G. Dragić),,39,35
158,2,6:42.0,,D. Williams makes 2-pt jump shot from 7 ft (assist by R. McCallum),39,37
159,2,6:42.0,,Shooting foul by A. Len (drawn by D. Williams),39,37
160,2,6:42.0,M. Morris enters the game for A. Len,,39,37
161,2,6:42.0,,D. Williams makes free throw 1 of 1,39,38
162,2,6:28.0,I. Thomas misses 3-pt jump shot from 25 ft (block by R. McCallum),,39,38
163,2,6:26.0,,Defensive rebound by C. Landry,39,38
164,2,6:19.0,,C. Landry makes 2-pt jump shot from 2 ft (assist by N. Stauskas),39,40
165,2,6:03.0,G. Dragić makes 2-pt layup from 1 ft,,41,40
166,2,5:47.0,,Shooting foul by G. Green (drawn by R. Gay),41,40
167,2,5:47.0,,Sacramento full timeout,41,40
168,2,5:47.0,P. Tucker enters the game for M. Morris,,41,40
169,2,5:47.0,,D. Collison enters the game for C. Landry,41,40
170,2,5:47.0,,R. Evans enters the game for N. Stauskas,41,40
171,2,5:47.0,M. Morris enters the game for G. Green,,41,40
172,2,5:47.0,,R. Gay makes free throw 1 of 2,41,41
173,2,5:47.0,,R. Gay makes free throw 2 of 2,41,42
174,2,5:34.0,G. Dragić makes 2-pt layup from 2 ft,,43,42
175,2,5:18.0,,R. McCallum misses 2-pt jump shot from 21 ft,43,42
176,2,5:17.0,,Offensive rebound by R. Evans,43,42
177,2,5:16.0,,Turnover by R. Evans (bad pass; steal by I. Thomas),43,42
178,2,5:11.0,Turnover by I. Thomas (lost ball; steal by D. Collison),,43,42
179,2,5:11.0,,Personal foul by I. Thomas (drawn by D. Collison),43,42
180,2,5:11.0,,D. Collison makes free throw 1 of 2,43,43
181,2,5:11.0,,D. Collison makes free throw 2 of 2,43,44
182,2,4:58.0,P. Tucker makes 2-pt layup from 1 ft (assist by G. Dragić),,45,44
183,2,4:48.0,,D. Collison misses 2-pt layup from 2 ft,45,44
184,2,4:47.0,Defensive rebound by M. Morris,,45,44
185,2,4:43.0,M. Morris makes 2-pt dunk at rim (assist by M. Morris),,47,44
186,2,4:24.0,,R. McCallum misses 2-pt jump shot from 3 ft,47,44
187,2,4:22.0,Defensive rebound by M. Morris,,47,44
188,2,4:15.0,M. Morris makes 3-pt jump shot from 24 ft,,50,44
189,2,4:11.0,,Sacramento full timeout,50,44
190,2,4:11.0,,O. Casspi enters the game for D. Williams,50,44
191,2,4:11.0,,B. McLemore enters the game for R. McCallum,50,44
192,2,4:11.0,E. Bledsoe enters the game for I. Thomas,,50,44
193,2,3:52.0,,R. Gay makes 2-pt jump shot from 14 ft,50,46
194,2,3:25.0,G. Dragić misses 3-pt jump shot from 24 ft,,50,46
195,2,3:24.0,Offensive rebound by P. Tucker,,50,46
196,2,3:21.0,Personal foul by R. Evans (drawn by G. Dragić),,50,46
197,2,3:16.0,P. Tucker misses 3-pt jump shot from 23 ft,,50,46
198,2,3:14.0,,Defensive rebound by R. Gay,50,46
199,2,3:11.0,,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),50,48
200,2,2:44.0,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Dragić),,53,48
201,2,2:34.0,,Turnover by R. Evans (lost ball; steal by M. Morris),53,48
202,2,2:28.0,Turnover by M. Morris (bad pass; steal by D. Collison),,53,48
203,2,2:19.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by R. Gay),53,51
204,2,2:12.0,P. Tucker misses 3-pt jump shot from 24 ft,,53,51
205,2,2:10.0,Offensive rebound by E. Bledsoe,,53,51
206,2,1:59.0,M. Morris makes 2-pt jump shot from 4 ft,,55,51
207,2,1:38.0,,D. Collison misses 2-pt jump shot from 16 ft,55,51
208,2,1:37.0,Defensive rebound by M. Morris,,55,51
209,2,1:32.0,Shooting foul by R. Gay (drawn by P. Tucker),,55,51
210,2,1:32.0,P. Tucker makes free throw 1 of 2,,56,51
211,2,1:32.0,I. Thomas enters the game for M. Morris,,56,51
212,2,1:32.0,,D. Williams enters the game for R. Evans,56,51
213,2,1:32.0,P. Tucker misses free throw 2 of 2,,56,51
214,2,1:31.0,,Defensive rebound by D. Williams,56,51
215,2,1:17.0,,R. Gay makes 2-pt jump shot from 5 ft,56,53
216,2,0:56.0,I. Thomas misses 3-pt jump shot from 23 ft,,56,53
217,2,0:52.0,,Defensive rebound by D. Williams,56,53
218,2,0:48.0,,Shooting foul by E. Bledsoe (drawn by O. Casspi),56,53
219,2,0:48.0,,O. Casspi misses free throw 1 of 2,56,53
220,2,0:48.0,,Offensive rebound by Team,56,53
221,2,0:48.0,M. Morris enters the game for P. Tucker,,56,53
222,2,0:48.0,,O. Casspi makes free throw 2 of 2,56,54
223,2,0:39.0,I. Thomas misses 2-pt layup from 2 ft,,56,54
224,2,0:37.0,,Defensive rebound by O. Casspi,56,54
225,2,0:25.0,,O. Casspi makes 2-pt layup from 1 ft (assist by R. Gay),56,56
226,2,0:01.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,59,56
227,2,0:00.0,,B. McLemore misses 3-pt jump shot from 46 ft,59,56
228,2,0:00.0,,Offensive rebound by Team,59,56
229,3,11:45.0,,R. Gay misses 2-pt jump shot from 8 ft,59,56
230,3,11:45.0,Defensive rebound by M. Morris,,59,56
231,3,11:41.0,Shooting foul by B. McLemore (drawn by E. Bledsoe),,59,56
232,3,11:41.0,E. Bledsoe misses free throw 1 of 2,,59,56
233,3,11:41.0,Offensive rebound by Team,,59,56
234,3,11:41.0,E. Bledsoe makes free throw 2 of 2,,60,56
235,3,11:19.0,,Turnover by J. Thompson (lost ball; steal by M. Morris),60,56
236,3,11:14.0,G. Dragić makes 2-pt jump shot from 3 ft,,62,56
237,3,10:49.0,,R. Gay misses 2-pt jump shot from 22 ft,62,56
238,3,10:47.0,Defensive rebound by A. Len,,62,56
239,3,10:40.0,G. Dragić misses 2-pt jump shot from 15 ft,,62,56
240,3,10:39.0,Offensive rebound by A. Len,,62,56
241,3,10:39.0,A. Len makes 2-pt tip-in from 1 ft,,64,56
242,3,10:38.0,,Sacramento full timeout,64,56
243,3,10:25.0,,B. McLemore misses 2-pt jump shot from 18 ft,64,56
244,3,10:25.0,Defensive rebound by E. Bledsoe,,64,56
245,3,10:17.0,E. Bledsoe makes 2-pt jump shot from 4 ft,,66,56
246,3,9:54.0,,B. McLemore makes 2-pt jump shot from 14 ft,66,58
247,3,9:37.0,M. Morris misses 2-pt jump shot from 12 ft,,66,58
248,3,9:36.0,,Defensive rebound by R. Gay,66,58
249,3,9:19.0,,D. Collison makes 3-pt jump shot from 22 ft,66,61
250,3,9:19.0,Phoenix full timeout,,66,61
251,3,9:00.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,69,61
252,3,8:41.0,,R. Gay makes 2-pt jump shot from 6 ft,69,63
253,3,8:31.0,Turnover by E. Bledsoe (lost ball),,69,63
254,3,8:18.0,,R. Gay misses 2-pt layup from 2 ft,69,63
255,3,8:17.0,,Offensive rebound by Team,69,63
256,3,8:02.0,,D. Collison makes 3-pt jump shot from 25 ft,69,66
257,3,7:39.0,M. Morris makes 2-pt jump shot from 17 ft,,71,66
258,3,7:22.0,,R. Evans misses 2-pt jump shot from 4 ft (block by A. Len),71,66
259,3,7:20.0,Defensive rebound by A. Len,,71,66
260,3,7:15.0,Personal foul by D. Collison (drawn by M. Morris),,71,66
261,3,7:10.0,Turnover by G. Dragić (bad pass; steal by R. Gay),,71,66
262,3,7:06.0,,R. Gay makes 2-pt dunk at rim,71,68
263,3,6:46.0,Personal foul by D. Collison (drawn by G. Dragić),,71,68
264,3,6:38.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,73,68
265,3,6:38.0,Shooting foul by R. Evans (drawn by E. Bledsoe),,73,68
266,3,6:38.0,M. Plumlee enters the game for A. Len,,73,68
267,3,6:38.0,E. Bledsoe makes free throw 1 of 1,,74,68
268,3,6:24.0,,D. Collison makes 2-pt layup from 2 ft,74,70
269,3,6:21.0,Turnover by M. Morris (bad pass; steal by R. Evans),,74,70
270,3,6:18.0,,R. Evans makes 2-pt layup from 1 ft,74,72
271,3,6:02.0,M. Morris makes 2-pt jump shot from 13 ft,,76,72
272,3,5:52.0,,Personal foul by M. Morris (drawn by R. Gay),76,72
273,3,5:52.0,,D. Williams enters the game for J. Thompson,76,72
274,3,5:46.0,,D. Collison makes 3-pt jump shot from 24 ft,76,75
275,3,5:31.0,G. Dragić misses 2-pt jump shot from 17 ft,,76,75
276,3,5:29.0,Offensive rebound by M. Plumlee,,76,75
277,3,5:28.0,M. Plumlee misses 2-pt layup from 3 ft,,76,75
278,3,5:27.0,Offensive rebound by M. Plumlee,,76,75
279,3,5:25.0,M. Plumlee makes 2-pt layup from 1 ft,,78,75
280,3,5:15.0,,Turnover by D. Collison (bad pass),78,75
281,3,5:02.0,Turnover by M. Morris (lost ball),,78,75
282,3,4:42.0,,R. Gay makes 2-pt layup from 4 ft,78,77
283,3,4:25.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by P. Tucker),,81,77
284,3,4:18.0,,Personal foul by E. Bledsoe (drawn by D. Collison),81,77
285,3,4:18.0,I. Thomas enters the game for E. Bledsoe,,81,77
286,3,4:11.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by R. Gay),81,80
287,3,3:54.0,Turnover by I. Thomas (lost ball; steal by R. Gay),,81,80
288,3,3:51.0,,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),81,82
289,3,3:49.0,Phoenix full timeout,,81,82
290,3,3:49.0,M. Morris enters the game for P. Tucker,,81,82
291,3,3:49.0,,R. McCallum enters the game for B. McLemore,81,82
292,3,3:34.0,I. Thomas misses 3-pt jump shot from 23 ft,,81,82
293,3,3:33.0,Offensive rebound by M. Plumlee,,81,82
294,3,3:33.0,M. Plumlee misses 2-pt layup at rim,,81,82
295,3,3:32.0,Offensive rebound by Team,,81,82
296,3,3:32.0,G. Green enters the game for G. Dragić,,81,82
297,3,3:29.0,M. Morris makes 2-pt jump shot from 17 ft (assist by M. Morris),,83,82
298,3,3:13.0,,R. Gay misses 2-pt jump shot from 18 ft,83,82
299,3,3:12.0,Defensive rebound by I. Thomas,,83,82
300,3,2:54.0,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Morris),,86,82
301,3,2:41.0,,D. Williams misses 3-pt jump shot from 24 ft,86,82
302,3,2:40.0,,Offensive rebound by R. Evans,86,82
303,3,2:40.0,,Personal foul by G. Green (drawn by R. Evans),86,82
304,3,2:40.0,,O. Casspi enters the game for R. Gay,86,82
305,3,2:29.0,,O. Casspi misses 2-pt jump shot from 7 ft,86,82
306,3,2:28.0,,Offensive rebound by R. Evans,86,82
307,3,2:28.0,,R. Evans makes 2-pt tip-in at rim,86,84
308,3,2:12.0,Turnover by G. Green (lost ball; steal by O. Casspi),,86,84
309,3,2:11.0,,Personal foul by I. Thomas (drawn by O. Casspi),86,84
310,3,1:58.0,,D. Williams misses 2-pt jump shot from 4 ft (block by M. Plumlee),86,84
311,3,1:56.0,,Offensive rebound by D. Williams,86,84
312,3,1:55.0,,D. Williams makes 2-pt layup from 2 ft,86,86
313,3,1:44.0,Turnover by I. Thomas (lost ball; steal by D. Williams),,86,86
314,3,1:38.0,,O. Casspi misses 2-pt jump shot from 3 ft,86,86
315,3,1:36.0,,Offensive rebound by R. Evans,86,86
316,3,1:36.0,,R. Evans makes 2-pt tip-in at rim,86,88
317,3,1:13.0,G. Green makes 2-pt jump shot from 14 ft,,88,88
318,3,1:06.0,,D. Collison misses 2-pt layup from 2 ft,88,88
319,3,1:05.0,,Offensive rebound by R. McCallum,88,88
320,3,1:05.0,,R. McCallum misses 2-pt tip-in from 3 ft,88,88
321,3,1:01.0,,Offensive rebound by R. Evans,88,88
322,3,1:00.0,,R. Evans misses 2-pt tip-in from 2 ft,88,88
323,3,0:58.0,,Offensive rebound by R. Evans,88,88
324,3,0:58.0,,R. Evans misses 2-pt tip-in from 3 ft,88,88
325,3,0:57.0,Defensive rebound by M. Morris,,88,88
326,3,0:52.0,G. Green misses 3-pt jump shot from 26 ft,,88,88
327,3,0:52.0,,Defensive rebound by Team,88,88
328,3,0:52.0,,C. Landry enters the game for R. Evans,88,88
329,3,0:36.0,,C. Landry misses 2-pt jump shot from 3 ft,88,88
330,3,0:35.0,Defensive rebound by M. Plumlee,,88,88
331,3,0:26.0,M. Morris makes 3-pt jump shot from 22 ft (assist by I. Thomas),,91,88
332,3,0:12.0,,C. Landry misses 2-pt layup from 2 ft,91,88
333,3,0:11.0,,Offensive rebound by C. Landry,91,88
334,3,0:11.0,,C. Landry makes 2-pt layup from 3 ft,91,90
335,3,0:01.0,I. Thomas makes 3-pt jump shot from 25 ft,,94,90
336,4,11:46.0,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Thomas),,97,90
337,4,11:33.0,,Turnover by C. Landry (lost ball),97,90
338,4,11:16.0,Turnover by M. Morris (bad pass),,97,90
339,4,11:01.0,,B. McLemore misses 3-pt jump shot from 24 ft,97,90
340,4,11:00.0,Defensive rebound by I. Thomas,,97,90
341,4,10:56.0,I. Thomas makes 2-pt layup from 3 ft,,99,90
342,4,10:56.0,Shooting foul by O. Casspi (drawn by I. Thomas),,99,90
343,4,10:56.0,Technical foul by M. Morris,,99,90
344,4,10:56.0,,B. McLemore misses technical free throw,99,90
345,4,10:56.0,Offensive rebound by Team,,99,90
346,4,10:56.0,P. Tucker enters the game for M. Morris,,99,90
347,4,10:56.0,I. Thomas makes free throw 1 of 1,,100,90
348,4,10:36.0,,R. McCallum misses 2-pt jump shot from 3 ft (block by M. Plumlee),100,90
349,4,10:35.0,Defensive rebound by P. Tucker,,100,90
350,4,10:30.0,I. Thomas makes 2-pt layup from 4 ft,,102,90
351,4,10:28.0,,Sacramento full timeout,102,90
352,4,10:28.0,,D. Collison enters the game for D. Williams,102,90
353,4,10:28.0,,R. Gay enters the game for O. Casspi,102,90
354,4,10:06.0,,C. Landry makes 2-pt hook shot from 4 ft,102,92
355,4,9:45.0,M. Morris misses 2-pt jump shot from 9 ft,,102,92
356,4,9:44.0,,Defensive rebound by R. Gay,102,92
357,4,9:35.0,,Personal foul by P. Tucker (drawn by R. Gay),102,92
358,4,9:23.0,,Turnover by D. Collison (bad pass),102,92
359,4,9:06.0,I. Thomas makes 2-pt jump shot from 15 ft,,104,92
360,4,8:52.0,,Turnover by R. Gay (lost ball; steal by P. Tucker),104,92
361,4,8:44.0,M. Morris misses 3-pt jump shot from 23 ft,,104,92
362,4,8:43.0,,Defensive rebound by C. Landry,104,92
363,4,8:33.0,,C. Landry makes 2-pt jump shot from 11 ft (assist by D. Collison),104,94
364,4,8:18.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,104,94
365,4,8:17.0,,Defensive rebound by C. Landry,104,94
366,4,8:07.0,,R. McCallum misses 2-pt jump shot from 21 ft,104,94
367,4,8:06.0,,Offensive rebound by C. Landry,104,94
368,4,7:58.0,,B. McLemore misses 3-pt jump shot from 23 ft,104,94
369,4,7:56.0,Defensive rebound by P. Tucker,,104,94
370,4,7:47.0,I. Thomas misses 2-pt jump shot from 15 ft,,104,94
371,4,7:46.0,,Defensive rebound by R. Gay,104,94
372,4,7:35.0,,C. Landry misses 2-pt layup from 2 ft (block by M. Plumlee),104,94
373,4,7:33.0,Defensive rebound by M. Morris,,104,94
374,4,7:26.0,E. Bledsoe makes 2-pt layup from 2 ft,,106,94
375,4,7:26.0,Shooting foul by R. McCallum (drawn by E. Bledsoe),,106,94
376,4,7:26.0,,R. Evans enters the game for C. Landry,106,94
377,4,7:26.0,A. Len enters the game for M. Plumlee,,106,94
378,4,7:26.0,E. Bledsoe misses free throw 1 of 1,,106,94
379,4,7:25.0,,Defensive rebound by B. McLemore,106,94
380,4,7:20.0,,Shooting foul by I. Thomas (drawn by D. Collison),106,94
381,4,7:20.0,,D. Collison misses free throw 1 of 2,106,94
382,4,7:20.0,,Offensive rebound by Team,106,94
383,4,7:20.0,,D. Collison makes free throw 2 of 2,106,95
384,4,6:58.0,M. Morris misses 2-pt jump shot from 18 ft,,106,95
385,4,6:56.0,Offensive rebound by A. Len,,106,95
386,4,6:56.0,A. Len makes 2-pt tip-in from 1 ft,,108,95
387,4,6:32.0,,R. Gay makes 2-pt jump shot from 15 ft,108,97
