,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
114,2,9:56.0,,Personal foul by K. Séraphin (drawn by A. Stoudemire),38,25
115,2,9:39.0,,Q. Acy misses 2-pt layup from 1 ft,38,25
116,2,9:38.0,Defensive rebound by A. Miller,,38,25
117,2,9:35.0,Offensive foul by O. Porter (drawn by P. Prigioni),,38,25
118,2,9:35.0,Turnover by O. Porter (offensive foul),,38,25
119,2,9:22.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,38,25
120,2,9:20.0,Defensive rebound by Team,,38,25
121,2,9:03.0,Personal foul by A. Stoudemire (drawn by K. Humphries),,38,25
122,2,8:55.0,Official timeout,,38,25
123,2,8:55.0,,T. Wear enters the game for T. Hardaway,38,25
124,2,8:55.0,,J. Calderón enters the game for S. Larkin,38,25
125,2,8:51.0,K. Séraphin misses 2-pt jump shot from 4 ft,,38,25
126,2,8:50.0,Offensive rebound by K. Séraphin,,38,25
127,2,8:49.0,K. Séraphin makes 2-pt layup from 1 ft,,40,25
128,2,8:38.0,,Personal foul by A. Miller (drawn by P. Prigioni),40,25
129,2,8:24.0,,Turnover by Team (shot clock),40,25
130,2,8:01.0,K. Humphries misses 2-pt layup from 1 ft,,40,25
131,2,8:00.0,,Defensive rebound by T. Wear,40,25
132,2,7:49.0,,A. Stoudemire misses 2-pt layup from 1 ft,40,25
133,2,7:48.0,Defensive rebound by A. Miller,,40,25
134,2,7:44.0,O. Porter makes 2-pt layup at rim (assist by A. Miller),,42,25
135,2,7:26.0,,Shooting foul by A. Miller (drawn by A. Stoudemire),42,25
136,2,7:26.0,,A. Stoudemire misses free throw 1 of 2,42,25
137,2,7:26.0,,Offensive rebound by Team,42,25
138,2,7:26.0,B. Beal enters the game for O. Porter,,42,25
139,2,7:26.0,,C. Anthony enters the game for Q. Acy,42,25
140,2,7:26.0,,A. Stoudemire makes free throw 2 of 2,42,26
141,2,7:15.0,Turnover by A. Miller (bad pass; steal by A. Stoudemire),,42,26
142,2,7:02.0,,A. Stoudemire makes 2-pt layup from 1 ft,42,28
143,2,6:51.0,Def 3 sec tech foul by A. Stoudemire,,42,28
144,2,6:51.0,B. Beal makes technical free throw,,43,28
145,2,6:51.0,N. Hilário enters the game for K. Séraphin,,43,28
146,2,6:51.0,,T. Hardaway enters the game for P. Prigioni,43,28
147,2,6:40.0,K. Humphries makes 2-pt jump shot from 16 ft (assist by B. Beal),,45,28
148,2,6:16.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by T. Wear),45,31
149,2,5:58.0,N. Hilário makes 2-pt layup at rim (assist by B. Beal),,47,31
150,2,5:37.0,,Shooting foul by R. Butler (drawn by C. Anthony),47,31
151,2,5:37.0,,New York full timeout,47,31
152,2,5:37.0,J. Wall enters the game for A. Miller,,47,31
153,2,5:37.0,,J. Smith enters the game for T. Wear,47,31
154,2,5:37.0,,C. Anthony makes free throw 1 of 2,47,32
155,2,5:37.0,,C. Anthony makes free throw 2 of 2,47,33
156,2,5:17.0,B. Beal makes 2-pt layup at rim,,49,33
157,2,4:56.0,,C. Anthony makes 2-pt jump shot from 22 ft,49,35
158,2,4:45.0,R. Butler misses 3-pt jump shot from 23 ft,,49,35
159,2,4:44.0,,Defensive rebound by A. Stoudemire,49,35
160,2,4:29.0,,J. Calderón misses 3-pt jump shot from 25 ft,49,35
161,2,4:28.0,,Offensive rebound by C. Anthony,49,35
162,2,4:24.0,,C. Anthony misses 3-pt jump shot from 26 ft,49,35
163,2,4:23.0,Defensive rebound by K. Humphries,,49,35
164,2,4:13.0,K. Humphries misses 2-pt jump shot from 15 ft,,49,35
165,2,4:12.0,,Defensive rebound by A. Stoudemire,49,35
166,2,3:57.0,,T. Hardaway makes 2-pt jump shot from 14 ft,49,37
167,2,3:40.0,K. Humphries makes 2-pt layup from 1 ft (assist by N. Hilário),,51,37
168,2,3:32.0,,Offensive foul by J. Smith (drawn by K. Humphries),51,37
169,2,3:32.0,,Turnover by J. Smith (offensive foul),51,37
170,2,3:32.0,,S. Dalembert enters the game for A. Stoudemire,51,37
171,2,3:32.0,P. Pierce enters the game for K. Humphries,,51,37
172,2,3:32.0,M. Gortat enters the game for R. Butler,,51,37
173,2,3:15.0,B. Beal makes 2-pt jump shot from 23 ft,,53,37
174,2,3:02.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by J. Calderón),53,39
175,2,2:44.0,P. Pierce misses 3-pt jump shot from 25 ft,,53,39
176,2,2:43.0,Offensive rebound by N. Hilário,,53,39
177,2,2:41.0,Personal foul by S. Dalembert (drawn by N. Hilário),,53,39
178,2,2:41.0,Washington full timeout,,53,39
179,2,2:36.0,Turnover by N. Hilário (traveling),,53,39
180,2,2:19.0,,S. Dalembert misses 2-pt hook shot from 11 ft,53,39
181,2,2:18.0,Defensive rebound by P. Pierce,,53,39
182,2,2:12.0,Turnover by M. Gortat (lost ball),,53,39
183,2,1:58.0,,C. Anthony misses 2-pt layup from 3 ft (block by M. Gortat),53,39
184,2,1:57.0,,Offensive rebound by C. Anthony,53,39
185,2,1:56.0,,C. Anthony makes 2-pt layup from 1 ft,53,41
186,2,1:56.0,,Shooting foul by N. Hilário (drawn by C. Anthony),53,41
187,2,1:56.0,,C. Anthony makes free throw 1 of 1,53,42
188,2,1:32.0,J. Wall misses 2-pt jump shot from 17 ft,,53,42
189,2,1:31.0,,Defensive rebound by S. Dalembert,53,42
190,2,1:10.0,,C. Anthony makes 2-pt jump shot from 10 ft,53,44
191,2,1:04.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,56,44
192,2,0:48.0,,J. Calderón misses 3-pt jump shot from 23 ft,56,44
193,2,0:46.0,Defensive rebound by B. Beal,,56,44
194,2,0:41.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,58,44
195,2,0:28.0,,New York full timeout,58,44
196,2,0:28.0,R. Butler enters the game for P. Pierce,,58,44
197,2,0:28.0,,A. Stoudemire enters the game for S. Dalembert,58,44
198,2,0:17.0,,C. Anthony misses 2-pt jump shot from 17 ft,58,44
199,2,0:15.0,,Offensive rebound by Team,58,44
200,2,0:15.0,,Turnover by Team (shot clock),58,44
201,2,0:15.0,Washington full timeout,,58,44
202,2,0:15.0,,S. Dalembert enters the game for A. Stoudemire,58,44
203,2,0:15.0,P. Pierce enters the game for N. Hilário,,58,44
204,2,0:15.0,,T. Wear enters the game for J. Smith,58,44
205,2,0:05.0,J. Wall makes 2-pt layup from 1 ft,,60,44
206,2,0:01.0,,J. Calderón misses 2-pt jump shot from 21 ft,60,44
207,2,0:00.0,,Offensive rebound by Team,60,44
208,3,11:39.0,N. Hilário makes 2-pt jump shot from 19 ft (assist by P. Pierce),,62,44
209,3,11:20.0,,A. Stoudemire misses 2-pt jump shot from 15 ft,62,44
210,3,11:19.0,Defensive rebound by B. Beal,,62,44
211,3,11:05.0,N. Hilário makes 2-pt jump shot from 7 ft,,64,44
212,3,10:56.0,,Personal foul by J. Wall (drawn by C. Anthony),64,44
213,3,10:49.0,,Turnover by S. Dalembert (bad pass; steal by N. Hilário),64,44
214,3,10:38.0,J. Wall misses 2-pt jump shot from 20 ft,,64,44
215,3,10:37.0,Offensive rebound by J. Wall,,64,44
216,3,10:23.0,B. Beal misses 3-pt jump shot from 24 ft,,64,44
217,3,10:22.0,,Defensive rebound by A. Stoudemire,64,44
218,3,10:15.0,,C. Anthony misses 3-pt jump shot from 24 ft,64,44
219,3,10:14.0,Defensive rebound by P. Pierce,,64,44
220,3,10:09.0,Turnover by J. Wall (lost ball),,64,44
221,3,9:59.0,,Turnover by S. Dalembert (bad pass),64,44
222,3,9:44.0,B. Beal makes 2-pt jump shot from 11 ft (assist by J. Wall),,66,44
223,3,9:24.0,,Shooting foul by N. Hilário (drawn by A. Stoudemire),66,44
224,3,9:24.0,,A. Stoudemire misses free throw 1 of 2,66,44
225,3,9:24.0,,Offensive rebound by Team,66,44
226,3,9:24.0,,C. Aldrich enters the game for S. Dalembert,66,44
227,3,9:24.0,,A. Stoudemire makes free throw 2 of 2,66,45
228,3,9:16.0,N. Hilário misses 2-pt jump shot from 17 ft,,66,45
229,3,9:15.0,,Defensive rebound by T. Hardaway,66,45
230,3,9:08.0,,T. Hardaway makes 2-pt jump shot from 13 ft,66,47
231,3,9:08.0,,Shooting foul by B. Beal (drawn by T. Hardaway),66,47
232,3,9:08.0,,T. Hardaway makes free throw 1 of 1,66,48
233,3,8:54.0,M. Gortat misses 2-pt jump shot from 5 ft (block by A. Stoudemire),,66,48
234,3,8:53.0,,Defensive rebound by T. Hardaway,66,48
235,3,8:41.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Calderón),66,50
236,3,8:25.0,J. Wall makes 2-pt layup from 2 ft,,68,50
237,3,8:12.0,,J. Calderón makes 2-pt jump shot from 16 ft,68,52
238,3,7:45.0,M. Gortat misses 2-pt jump shot from 17 ft,,68,52
239,3,7:44.0,,Defensive rebound by A. Stoudemire,68,52
240,3,7:36.0,,J. Calderón misses 2-pt layup from 2 ft,68,52
241,3,7:35.0,Defensive rebound by J. Wall,,68,52
242,3,7:29.0,B. Beal misses 3-pt jump shot from 25 ft,,68,52
243,3,7:28.0,,Defensive rebound by T. Hardaway,68,52
244,3,7:22.0,,T. Hardaway makes 3-pt jump shot from 25 ft,68,55
245,3,6:54.0,J. Wall makes 2-pt jump shot from 20 ft,,70,55
246,3,6:43.0,,Turnover by C. Anthony (lost ball; steal by B. Beal),70,55
247,3,6:40.0,Turnover by B. Beal (lost ball; steal by T. Hardaway),,70,55
248,3,6:30.0,,Turnover by C. Anthony (lost ball; steal by J. Wall),70,55
249,3,6:24.0,J. Wall misses 2-pt layup from 1 ft,,70,55
250,3,6:23.0,,Defensive rebound by J. Calderón,70,55
251,3,6:19.0,,J. Smith enters the game for A. Stoudemire,70,55
252,3,6:08.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by C. Aldrich),70,57
253,3,6:07.0,Washington full timeout,,70,57
254,3,6:07.0,K. Humphries enters the game for N. Hilário,,70,57
255,3,5:45.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),,72,57
256,3,5:22.0,,C. Anthony misses 2-pt layup from 1 ft,72,57
257,3,5:21.0,Defensive rebound by M. Gortat,,72,57
258,3,5:16.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,75,57
259,3,4:57.0,,T. Hardaway misses 3-pt jump shot from 27 ft,75,57
260,3,4:56.0,Defensive rebound by K. Humphries,,75,57
261,3,4:48.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by J. Wall),,77,57
262,3,4:47.0,,New York full timeout,77,57
263,3,4:33.0,,J. Calderón makes 2-pt jump shot from 14 ft,77,59
264,3,4:15.0,J. Wall makes 2-pt jump shot from 15 ft,,79,59
265,3,4:02.0,,Shooting foul by K. Humphries (drawn by J. Calderón),79,59
266,3,4:02.0,,J. Calderón makes free throw 1 of 2,79,60
267,3,4:02.0,,J. Calderón makes free throw 2 of 2,79,61
268,3,3:45.0,M. Gortat misses 2-pt hook shot from 7 ft,,79,61
269,3,3:44.0,,Defensive rebound by J. Calderón,79,61
270,3,3:39.0,,T. Hardaway misses 3-pt jump shot from 26 ft,79,61
271,3,3:38.0,,Offensive rebound by Team,79,61
272,3,3:30.0,,J. Calderón makes 2-pt jump shot from 21 ft (assist by J. Smith),79,63
273,3,3:07.0,P. Pierce misses 2-pt jump shot from 17 ft,,79,63
274,3,3:05.0,Offensive rebound by M. Gortat,,79,63
275,3,2:42.0,J. Wall misses 3-pt jump shot from 25 ft,,79,63
276,3,2:37.0,,Defensive rebound by Team,79,63
277,3,2:21.0,,C. Anthony misses 2-pt jump shot from 11 ft,79,63
278,3,2:20.0,Defensive rebound by K. Humphries,,79,63
279,3,2:12.0,J. Wall makes 2-pt layup at rim,,81,63
280,3,1:49.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Aldrich),81,66
281,3,1:33.0,Personal foul by T. Hardaway (drawn by B. Beal),,81,66
282,3,1:33.0,R. Butler enters the game for P. Pierce,,81,66
283,3,1:33.0,,P. Prigioni enters the game for T. Hardaway,81,66
284,3,1:26.0,M. Gortat misses 2-pt layup from 1 ft,,81,66
285,3,1:25.0,,Defensive rebound by J. Smith,81,66
286,3,1:18.0,,C. Anthony misses 2-pt layup at rim,81,66
287,3,1:17.0,,Offensive rebound by C. Anthony,81,66
288,3,1:17.0,,C. Anthony makes 2-pt tip-in at rim,81,68
289,3,1:00.0,J. Wall makes 2-pt layup from 1 ft,,83,68
290,3,0:51.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by C. Anthony),83,70
291,3,0:41.0,Shooting foul by C. Aldrich (drawn by J. Wall),,83,70
292,3,0:41.0,J. Wall makes free throw 1 of 2,,84,70
293,3,0:41.0,O. Porter enters the game for B. Beal,,84,70
294,3,0:41.0,J. Wall misses free throw 2 of 2,,84,70
295,3,0:41.0,,Defensive rebound by J. Calderón,84,70
296,3,0:31.0,,J. Calderón misses 2-pt jump shot from 22 ft,84,70
297,3,0:29.0,Defensive rebound by Team,,84,70
298,3,0:07.0,J. Wall misses 2-pt jump shot from 20 ft,,84,70
299,3,0:06.0,,Defensive rebound by C. Aldrich,84,70
300,4,11:43.0,,J. Smith misses 2-pt jump shot from 10 ft,84,70
301,4,11:42.0,Defensive rebound by A. Miller,,84,70
302,4,11:35.0,Turnover by A. Miller (bad pass; steal by P. Prigioni),,84,70
303,4,11:26.0,,J. Smith misses 2-pt jump shot from 20 ft,84,70
304,4,11:25.0,Defensive rebound by R. Butler,,84,70
305,4,11:07.0,Personal foul by J. Smith (drawn by K. Humphries),,84,70
306,4,10:54.0,K. Séraphin makes 2-pt jump shot from 8 ft (assist by K. Humphries),,86,70
307,4,10:34.0,,P. Prigioni misses 3-pt jump shot from 25 ft,86,70
308,4,10:33.0,Defensive rebound by R. Butler,,86,70
309,4,10:17.0,K. Séraphin makes 2-pt layup at rim (assist by A. Miller),,88,70
310,4,10:06.0,,C. Anthony misses 3-pt jump shot from 25 ft,88,70
311,4,10:04.0,Defensive rebound by A. Miller,,88,70
312,4,9:54.0,K. Séraphin misses 2-pt jump shot from 11 ft,,88,70
313,4,9:53.0,,Defensive rebound by Q. Acy,88,70
314,4,9:49.0,,Personal foul by A. Miller (drawn by S. Larkin),88,70
315,4,9:49.0,,C. Aldrich enters the game for J. Smith,88,70
316,4,9:46.0,,Personal foul by K. Humphries (drawn by C. Anthony),88,70
317,4,9:36.0,,C. Anthony makes 2-pt jump shot from 20 ft (assist by Q. Acy),88,72
318,4,9:22.0,K. Humphries makes 2-pt jump shot from 20 ft (assist by A. Miller),,90,72
319,4,9:03.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by C. Anthony),90,74
320,4,8:51.0,K. Séraphin misses 2-pt jump shot from 4 ft,,90,74
321,4,8:50.0,Offensive rebound by O. Porter,,90,74
322,4,8:47.0,O. Porter misses 2-pt jump shot (block by C. Aldrich),,90,74
323,4,8:45.0,Offensive rebound by K. Humphries,,90,74
324,4,8:35.0,O. Porter misses 2-pt layup at rim,,90,74
325,4,8:34.0,,Defensive rebound by Q. Acy,90,74
326,4,8:26.0,,C. Anthony makes 2-pt jump shot from 19 ft,90,76
327,4,8:22.0,Washington full timeout,,90,76
328,4,8:06.0,Personal foul by Q. Acy (drawn by K. Humphries),,90,76
329,4,8:02.0,Personal foul by P. Prigioni (drawn by O. Porter),,90,76
330,4,8:02.0,B. Beal enters the game for O. Porter,,90,76
331,4,7:50.0,B. Beal misses 2-pt jump shot from 19 ft,,90,76
332,4,7:49.0,,Defensive rebound by P. Prigioni,90,76
333,4,7:31.0,,Q. Acy makes 2-pt hook shot from 3 ft (assist by P. Prigioni),90,78
334,4,7:07.0,Shooting foul by S. Larkin (drawn by A. Miller),,90,78
335,4,7:07.0,A. Miller misses free throw 1 of 2,,90,78
336,4,7:07.0,Offensive rebound by Team,,90,78
337,4,7:07.0,A. Miller makes free throw 2 of 2,,91,78
338,4,6:53.0,,Personal foul by K. Séraphin (drawn by C. Aldrich),91,78
339,4,6:53.0,J. Wall enters the game for A. Miller,,91,78
340,4,6:40.0,,C. Aldrich makes 2-pt hook shot from 4 ft,91,80
341,4,6:17.0,,J. Calderón enters the game for S. Larkin,91,80
342,4,6:17.0,N. Hilário enters the game for K. Séraphin,,91,80
343,4,6:12.0,B. Beal misses 2-pt jump shot from 19 ft,,91,80
344,4,6:07.0,,Defensive rebound by J. Calderón,91,80
345,4,5:45.0,,C. Anthony misses 2-pt layup at rim (block by K. Humphries),91,80
346,4,5:44.0,,Offensive rebound by P. Prigioni,91,80
347,4,5:37.0,,P. Prigioni misses 3-pt jump shot from 24 ft,91,80
348,4,5:36.0,Defensive rebound by R. Butler,,91,80
349,4,5:31.0,Official timeout,,91,80
350,4,5:31.0,Technical foul by J. Wall,,91,80
351,4,5:31.0,,C. Anthony makes technical free throw,91,81
352,4,5:31.0,,Q. Acy ejected from game,91,81
353,4,5:31.0,,A. Stoudemire enters the game for Q. Acy,91,81
354,4,5:31.0,J. Wall makes flagrant free throw 1 of 2,,92,81
355,4,5:31.0,J. Wall makes flagrant free throw 2 of 2,,93,81
356,4,5:13.0,R. Butler makes 3-pt jump shot from 25 ft (assist by K. Humphries),,96,81
357,4,4:56.0,,Personal foul by R. Butler (drawn by C. Anthony),96,81
358,4,4:43.0,,J. Calderón misses 3-pt jump shot from 26 ft,96,81
359,4,4:40.0,,Offensive rebound by Team,96,81
360,4,4:40.0,,Turnover by Team (shot clock),96,81
361,4,4:26.0,B. Beal misses 3-pt jump shot from 22 ft,,96,81
362,4,4:25.0,,Defensive rebound by A. Stoudemire,96,81
363,4,4:15.0,,C. Anthony makes 2-pt layup from 1 ft,96,83
364,4,3:56.0,J. Wall misses 2-pt jump shot from 20 ft,,96,83
365,4,3:55.0,Offensive rebound by B. Beal,,96,83
366,4,3:55.0,B. Beal misses 2-pt tip-in from 1 ft,,96,83
367,4,3:54.0,,Defensive rebound by P. Prigioni,96,83
368,4,3:32.0,,C. Anthony misses 3-pt jump shot from 26 ft,96,83
369,4,3:30.0,Defensive rebound by K. Humphries,,96,83
370,4,3:11.0,,J. Smith enters the game for A. Stoudemire,96,83
371,4,3:11.0,,T. Hardaway enters the game for P. Prigioni,96,83
372,4,3:11.0,P. Pierce enters the game for R. Butler,,96,83
373,4,3:11.0,M. Gortat enters the game for K. Humphries,,96,83
374,4,3:07.0,P. Pierce misses 2-pt jump shot from 17 ft,,96,83
375,4,3:06.0,,Defensive rebound by J. Smith,96,83
376,4,2:47.0,,C. Anthony makes 2-pt jump shot from 18 ft,96,85
377,4,2:30.0,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),,98,85
378,4,2:19.0,,T. Hardaway misses 3-pt jump shot from 25 ft,98,85
379,4,2:18.0,Defensive rebound by J. Wall,,98,85
380,4,2:08.0,P. Pierce misses 3-pt jump shot from 25 ft,,98,85
381,4,2:07.0,,Defensive rebound by C. Aldrich,98,85
382,4,2:06.0,,New York full timeout,98,85
383,4,1:48.0,,C. Aldrich misses 2-pt hook shot from 5 ft,98,85
384,4,1:46.0,Defensive rebound by J. Wall,,98,85
385,4,1:29.0,B. Beal makes 2-pt jump shot from 19 ft,,100,85
