,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
40,1,6:54.0,,Offensive rebound by J. Dorsey,14,11
41,1,6:53.0,,J. Dorsey misses 2-pt layup from 1 ft,14,11
42,1,6:51.0,Defensive rebound by T. Chandler,,14,11
43,1,6:44.0,M. Ellis makes 2-pt layup from 1 ft (assist by R. Rondo),,16,11
44,1,6:30.0,,P. Beverley misses 3-pt jump shot from 25 ft,16,11
45,1,6:30.0,Defensive rebound by Team,,16,11
46,1,6:30.0,,J. Smith enters the game for J. Dorsey,16,11
47,1,6:15.0,M. Ellis makes 2-pt jump shot from 18 ft,,18,11
48,1,5:55.0,,Turnover by T. Ariza (traveling),18,11
49,1,5:44.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by R. Rondo),,21,11
50,1,5:29.0,,P. Beverley misses 3-pt jump shot from 23 ft,21,11
51,1,5:28.0,Defensive rebound by A. Aminu,,21,11
52,1,5:18.0,C. Parsons misses 3-pt jump shot from 28 ft,,21,11
53,1,5:17.0,,Defensive rebound by J. Smith,21,11
54,1,5:02.0,,Turnover by J. Harden (lost ball; steal by A. Aminu),21,11
55,1,4:59.0,Turnover by A. Aminu (lost ball; steal by J. Smith),,21,11
56,1,4:50.0,,D. Motiejūnas makes 3-pt jump shot from 22 ft (assist by J. Smith),21,14
57,1,4:49.0,Dallas full timeout,,21,14
58,1,4:49.0,,C. Brewer enters the game for T. Ariza,21,14
59,1,4:49.0,,T. Jones enters the game for D. Motiejūnas,21,14
60,1,4:49.0,D. Powell enters the game for T. Chandler,,21,14
61,1,4:31.0,Turnover by A. Aminu (bad pass; steal by C. Brewer),,21,14
62,1,4:26.0,,Turnover by J. Smith (bad pass; steal by M. Ellis),21,14
63,1,4:22.0,M. Ellis makes 2-pt layup from 1 ft (assist by C. Parsons),,23,14
64,1,4:14.0,,C. Brewer misses 2-pt layup from 3 ft (block by A. Aminu),23,14
65,1,4:14.0,,Offensive rebound by Team,23,14
66,1,4:03.0,,J. Harden misses 2-pt jump shot from 10 ft,23,14
67,1,4:01.0,Defensive rebound by C. Parsons,,23,14
68,1,3:51.0,R. Rondo misses 2-pt hook shot from 5 ft,,23,14
69,1,3:49.0,Offensive rebound by C. Parsons,,23,14
70,1,3:49.0,C. Parsons misses 2-pt tip-in at rim,,23,14
71,1,3:48.0,,Defensive rebound by P. Beverley,23,14
72,1,3:36.0,,T. Jones misses 2-pt hook shot from 4 ft,23,14
73,1,3:35.0,Defensive rebound by C. Parsons,,23,14
74,1,3:24.0,R. Rondo misses 3-pt jump shot from 24 ft,,23,14
75,1,3:23.0,Offensive rebound by Team,,23,14
76,1,3:23.0,,Loose ball foul by J. Harden (drawn by D. Powell),23,14
77,1,3:23.0,,J. Terry enters the game for P. Beverley,23,14
78,1,3:11.0,Turnover by C. Parsons (lost ball; steal by C. Brewer),,23,14
79,1,3:06.0,,J. Harden makes 2-pt layup from 1 ft,23,16
80,1,2:45.0,M. Ellis misses 3-pt jump shot from 28 ft,,23,16
81,1,2:44.0,,Defensive rebound by J. Smith,23,16
82,1,2:37.0,,J. Smith misses 2-pt layup from 1 ft,23,16
83,1,2:36.0,,Offensive rebound by C. Brewer,23,16
84,1,2:29.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Harden),23,19
85,1,2:26.0,Dallas full timeout,,23,19
86,1,2:26.0,D. Nowitzki enters the game for C. Parsons,,23,19
87,1,2:26.0,D. Harris enters the game for M. Ellis,,23,19
88,1,2:26.0,J. Barea enters the game for R. Rondo,,23,19
89,1,2:14.0,D. Harris misses 2-pt jump shot from 20 ft,,23,19
90,1,2:12.0,Offensive rebound by D. Powell,,23,19
91,1,1:58.0,D. Nowitzki misses 2-pt jump shot from 7 ft,,23,19
92,1,1:56.0,,Defensive rebound by T. Jones,23,19
93,1,1:46.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by T. Jones),23,22
94,1,1:27.0,Turnover by D. Harris (bad pass; steal by J. Terry),,23,22
95,1,1:21.0,,T. Jones misses 2-pt layup from 2 ft (block by A. Aminu),23,22
96,1,1:18.0,Defensive rebound by J. Barea,,23,22
97,1,1:13.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),,25,22
98,1,1:02.0,,J. Smith makes 2-pt layup from 2 ft,25,24
99,1,0:46.0,Personal foul by J. Terry (drawn by D. Nowitzki),,25,24
100,1,0:46.0,,D. Motiejūnas enters the game for T. Jones,25,24
101,1,0:34.0,D. Powell misses 2-pt jump shot from 8 ft (block by J. Terry),,25,24
102,1,0:32.0,,Defensive rebound by J. Harden,25,24
103,1,0:27.0,,C. Brewer misses 3-pt jump shot from 24 ft,25,24
104,1,0:25.0,Defensive rebound by A. Aminu,,25,24
105,1,0:02.0,J. Barea misses 2-pt jump shot from 7 ft,,25,24
106,1,0:01.0,,Defensive rebound by J. Smith,25,24
107,2,11:46.0,,D. Motiejūnas misses 2-pt layup from 4 ft,25,24
108,2,11:45.0,Defensive rebound by A. Aminu,,25,24
109,2,11:33.0,D. Nowitzki misses 2-pt layup from 3 ft (block by J. Smith),,25,24
110,2,11:32.0,Offensive rebound by Team,,25,24
111,2,11:22.0,D. Harris misses 3-pt jump shot from 26 ft (block by J. Terry),,25,24
112,2,11:22.0,Offensive rebound by Team,,25,24
113,2,11:22.0,Turnover by Team (shot clock),,25,24
114,2,11:13.0,,J. Smith misses 2-pt layup from 5 ft,25,24
115,2,11:12.0,Defensive rebound by J. Barea,,25,24
116,2,11:01.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,25,24
117,2,11:00.0,,Defensive rebound by J. Terry,25,24
118,2,10:53.0,,Shooting foul by D. Harris (drawn by D. Motiejūnas),25,24
119,2,10:53.0,,D. Motiejūnas makes free throw 1 of 2,25,25
120,2,10:53.0,,D. Motiejūnas makes free throw 2 of 2,25,26
121,2,10:43.0,Turnover by J. Barea (lost ball; steal by J. Terry),,25,26
122,2,10:39.0,,C. Brewer misses 2-pt layup from 3 ft (block by A. Aminu),25,26
123,2,10:38.0,,Offensive rebound by J. Terry,25,26
124,2,10:35.0,,D. Motiejūnas makes 2-pt layup at rim (assist by J. Terry),25,28
125,2,10:24.0,,Violation by D. Motiejūnas (kicked ball),25,28
126,2,10:19.0,Personal foul by J. Smith (drawn by D. Nowitzki),,25,28
127,2,10:07.0,D. Harris misses 2-pt jump shot from 7 ft,,25,28
128,2,10:06.0,Offensive rebound by D. Powell,,25,28
129,2,10:06.0,D. Powell makes 2-pt tip-in from 1 ft,,27,28
130,2,9:51.0,,J. Smith misses 2-pt hook shot from 4 ft,27,28
131,2,9:50.0,Defensive rebound by A. Aminu,,27,28
132,2,9:45.0,Shooting foul by D. Motiejūnas (drawn by A. Aminu),,27,28
133,2,9:45.0,A. Aminu makes free throw 1 of 2,,28,28
134,2,9:45.0,A. Aminu makes free throw 2 of 2,,29,28
135,2,9:26.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by J. Terry),29,31
136,2,9:20.0,,Offensive charge foul by J. Barea (drawn by D. Motiejūnas),29,31
137,2,9:20.0,Turnover by J. Barea (offensive foul),,29,31
138,2,9:06.0,,J. Smith misses 3-pt jump shot from 22 ft,29,31
139,2,9:05.0,,Offensive rebound by D. Motiejūnas,29,31
140,2,9:03.0,,D. Motiejūnas makes 2-pt layup from 2 ft,29,33
141,2,9:02.0,Dallas full timeout,,29,33
142,2,8:45.0,Turnover by D. Harris (lost ball),,29,33
143,2,8:29.0,,C. Brewer makes 2-pt jump shot from 12 ft,29,35
144,2,8:20.0,J. Barea makes 2-pt layup from 2 ft,,31,35
145,2,8:10.0,,Offensive foul by J. Terry (drawn by J. Barea),31,35
146,2,8:10.0,,Turnover by J. Terry (offensive foul),31,35
147,2,8:10.0,T. Chandler enters the game for D. Nowitzki,,31,35
148,2,8:10.0,R. Rondo enters the game for D. Powell,,31,35
149,2,8:10.0,C. Parsons enters the game for J. Barea,,31,35
150,2,8:10.0,M. Ellis enters the game for D. Harris,,31,35
151,2,7:51.0,T. Chandler misses 2-pt layup from 2 ft,,31,35
152,2,7:50.0,Offensive rebound by T. Chandler,,31,35
153,2,7:44.0,Turnover by R. Rondo (lost ball; steal by C. Brewer),,31,35
154,2,7:42.0,,Shooting foul by A. Aminu (drawn by C. Brewer),31,35
155,2,7:42.0,,C. Brewer makes free throw 1 of 2,31,36
156,2,7:42.0,,C. Brewer makes free throw 2 of 2,31,37
157,2,7:28.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by R. Rondo),,34,37
158,2,7:13.0,,J. Terry misses 2-pt layup from 3 ft,34,37
159,2,7:11.0,Defensive rebound by T. Chandler,,34,37
160,2,6:50.0,M. Ellis misses 3-pt jump shot from 26 ft,,34,37
161,2,6:49.0,,Defensive rebound by Team,34,37
162,2,6:49.0,,P. Beverley enters the game for J. Terry,34,37
163,2,6:31.0,,D. Motiejūnas misses 2-pt jump shot from 5 ft (block by A. Aminu),34,37
164,2,6:30.0,,Offensive rebound by D. Motiejūnas,34,37
165,2,6:26.0,,J. Smith misses 2-pt layup from 2 ft (block by R. Rondo),34,37
166,2,6:24.0,,Offensive rebound by J. Smith,34,37
167,2,6:20.0,,D. Motiejūnas misses 3-pt jump shot from 25 ft,34,37
168,2,6:19.0,Defensive rebound by R. Rondo,,34,37
169,2,6:15.0,Turnover by T. Chandler (traveling),,34,37
170,2,6:15.0,,J. Harden enters the game for T. Ariza,34,37
171,2,6:03.0,,Turnover by P. Beverley (lost ball; steal by T. Chandler),34,37
172,2,5:58.0,C. Parsons makes 2-pt layup from 3 ft (assist by M. Ellis),,36,37
173,2,5:50.0,,C. Brewer makes 2-pt jump shot from 11 ft,36,39
174,2,5:26.0,R. Rondo misses 2-pt jump shot from 8 ft,,36,39
175,2,5:25.0,,Defensive rebound by J. Smith,36,39
176,2,5:22.0,,Turnover by J. Smith (dbl dribble),36,39
177,2,5:22.0,Dallas full timeout,,36,39
178,2,5:22.0,,T. Jones enters the game for J. Smith,36,39
179,2,5:12.0,C. Parsons makes 3-pt jump shot from 26 ft,,39,39
180,2,4:55.0,,C. Brewer misses 3-pt jump shot from 23 ft,39,39
181,2,4:54.0,Defensive rebound by Team,,39,39
182,2,4:28.0,R. Rondo misses 2-pt jump shot from 20 ft,,39,39
183,2,4:27.0,,Defensive rebound by T. Jones,39,39
184,2,4:19.0,,Personal foul by M. Ellis (drawn by C. Brewer),39,39
185,2,4:03.0,,J. Harden makes 2-pt jump shot from 16 ft,39,41
186,2,3:49.0,M. Ellis misses 2-pt layup from 3 ft,,39,41
187,2,3:47.0,Offensive rebound by T. Chandler,,39,41
188,2,3:47.0,T. Chandler makes 2-pt tip-in at rim,,41,41
189,2,3:39.0,,Personal foul by C. Parsons (drawn by P. Beverley),41,41
190,2,3:39.0,D. Nowitzki enters the game for A. Aminu,,41,41
191,2,3:33.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by P. Beverley),41,44
192,2,3:19.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by R. Rondo),,44,44
193,2,3:10.0,,C. Brewer misses 2-pt jump shot from 5 ft,44,44
194,2,3:08.0,Defensive rebound by D. Nowitzki,,44,44
195,2,3:03.0,M. Ellis misses 3-pt jump shot from 26 ft,,44,44
196,2,3:01.0,,Defensive rebound by C. Brewer,44,44
197,2,2:49.0,,T. Jones makes 2-pt jump shot from 5 ft,44,46
198,2,2:41.0,Turnover by R. Rondo (lost ball; steal by J. Harden),,44,46
199,2,2:35.0,,Shooting foul by D. Nowitzki (drawn by T. Jones),44,46
200,2,2:35.0,,Houston full timeout,44,46
201,2,2:35.0,,T. Ariza enters the game for D. Motiejūnas,44,46
202,2,2:35.0,,J. Smith enters the game for C. Brewer,44,46
203,2,2:35.0,,T. Jones misses free throw 1 of 2,44,46
204,2,2:35.0,,Offensive rebound by Team,44,46
205,2,2:35.0,,T. Jones makes free throw 2 of 2,44,47
206,2,2:20.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by R. Rondo),,47,47
207,2,1:52.0,,P. Beverley misses 3-pt jump shot from 24 ft,47,47
208,2,1:51.0,Defensive rebound by R. Rondo,,47,47
209,2,1:40.0,M. Ellis makes 2-pt jump shot from 10 ft,,49,47
210,2,1:21.0,,T. Jones makes 2-pt jump shot from 7 ft (assist by J. Harden),49,49
211,2,1:00.0,Shooting foul by T. Jones (drawn by D. Nowitzki),,49,49
212,2,1:00.0,D. Nowitzki makes free throw 1 of 2,,50,49
213,2,1:00.0,D. Nowitzki makes free throw 2 of 2,,51,49
214,2,0:51.0,,J. Smith makes 2-pt dunk at rim (assist by P. Beverley),51,51
215,2,0:36.0,M. Ellis makes 2-pt jump shot from 22 ft,,53,51
216,2,0:24.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Harden),53,54
217,2,0:02.0,R. Rondo misses 3-pt jump shot from 23 ft,,53,54
218,2,0:01.0,,Defensive rebound by J. Smith,53,54
219,3,11:45.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),53,57
220,3,11:28.0,Turnover by T. Chandler (lost ball; steal by J. Harden),,53,57
221,3,11:19.0,,J. Harden misses 3-pt jump shot from 24 ft,53,57
222,3,11:18.0,Defensive rebound by M. Ellis,,53,57
223,3,11:05.0,M. Ellis makes 2-pt jump shot from 9 ft,,55,57
224,3,10:52.0,,D. Motiejūnas misses 2-pt hook shot from 9 ft,55,57
225,3,10:52.0,Defensive rebound by Team,,55,57
226,3,10:52.0,,Loose ball foul by J. Dorsey (drawn by D. Nowitzki),55,57
227,3,10:40.0,Turnover by T. Chandler (lost ball; steal by J. Harden),,55,57
228,3,10:32.0,,P. Beverley misses 3-pt jump shot from 24 ft,55,57
229,3,10:31.0,,Offensive rebound by J. Harden,55,57
230,3,10:31.0,,J. Harden makes 2-pt tip-in at rim,55,59
231,3,10:17.0,R. Rondo misses 2-pt jump shot from 18 ft,,55,59
232,3,10:14.0,Offensive rebound by T. Chandler,,55,59
233,3,10:14.0,T. Chandler makes 2-pt dunk at rim,,57,59
234,3,9:50.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by P. Beverley),57,62
235,3,9:26.0,Personal foul by P. Beverley (drawn by M. Ellis),,57,62
236,3,9:21.0,M. Ellis makes 2-pt jump shot from 12 ft,,59,62
237,3,9:03.0,,D. Motiejūnas misses 2-pt jump shot from 8 ft,59,62
238,3,9:02.0,Defensive rebound by D. Nowitzki,,59,62
239,3,8:55.0,C. Parsons misses 2-pt jump shot from 6 ft,,59,62
240,3,8:53.0,,Defensive rebound by J. Harden,59,62
241,3,8:47.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),59,65
242,3,8:16.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),,62,65
243,3,7:54.0,,T. Ariza makes 2-pt jump shot from 23 ft,62,67
244,3,7:37.0,M. Ellis makes 2-pt jump shot from 22 ft,,64,67
245,3,7:13.0,,J. Harden misses 3-pt jump shot from 23 ft,64,67
246,3,7:11.0,,Offensive rebound by J. Dorsey,64,67
247,3,7:08.0,,P. Beverley misses 3-pt jump shot from 24 ft,64,67
248,3,7:07.0,Defensive rebound by T. Chandler,,64,67
249,3,7:00.0,Turnover by M. Ellis (bad pass),,64,67
250,3,6:44.0,,D. Motiejūnas misses 2-pt jump shot from 7 ft,64,67
251,3,6:43.0,,Offensive rebound by J. Dorsey,64,67
252,3,6:39.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Dorsey),64,69
253,3,6:36.0,Dallas full timeout,,64,69
254,3,6:36.0,A. Aminu enters the game for D. Nowitzki,,64,69
255,3,6:26.0,A. Aminu misses 2-pt jump shot from 18 ft,,64,69
256,3,6:24.0,,Defensive rebound by P. Beverley,64,69
257,3,6:12.0,,D. Motiejūnas misses 2-pt hook shot from 6 ft,64,69
258,3,6:11.0,Defensive rebound by T. Chandler,,64,69
259,3,5:51.0,R. Rondo misses 2-pt jump shot from 20 ft,,64,69
260,3,5:50.0,,Defensive rebound by D. Motiejūnas,64,69
261,3,5:40.0,,P. Beverley misses 3-pt jump shot from 23 ft,64,69
262,3,5:39.0,Defensive rebound by T. Chandler,,64,69
263,3,5:21.0,M. Ellis makes 2-pt jump shot from 21 ft,,66,69
264,3,4:58.0,,P. Beverley misses 2-pt jump shot from 7 ft,66,69
265,3,4:57.0,Defensive rebound by T. Chandler,,66,69
266,3,4:50.0,C. Parsons misses 3-pt jump shot from 25 ft,,66,69
267,3,4:49.0,,Defensive rebound by P. Beverley,66,69
268,3,4:41.0,,T. Ariza misses 2-pt layup from 2 ft,66,69
269,3,4:40.0,Defensive rebound by T. Chandler,,66,69
270,3,4:24.0,Turnover by R. Rondo (lost ball; steal by J. Harden),,66,69
271,3,4:17.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),66,72
272,3,4:09.0,Dallas full timeout,,66,72
273,3,4:09.0,,J. Smith enters the game for D. Motiejūnas,66,72
274,3,4:09.0,,T. Jones enters the game for J. Dorsey,66,72
275,3,4:09.0,D. Harris enters the game for R. Rondo,,66,72
276,3,3:57.0,Shooting foul by P. Beverley (drawn by M. Ellis),,66,72
277,3,3:57.0,M. Ellis makes free throw 1 of 2,,67,72
278,3,3:57.0,C. Villanueva enters the game for T. Chandler,,67,72
279,3,3:57.0,M. Ellis makes free throw 2 of 2,,68,72
280,3,3:36.0,,T. Jones makes 2-pt dunk at rim (assist by J. Smith),68,74
281,3,3:22.0,Turnover by D. Harris (lost ball; steal by T. Ariza),,68,74
282,3,3:20.0,,Turnover by T. Ariza (lost ball; steal by A. Aminu),68,74
283,3,3:16.0,C. Parsons misses 3-pt jump shot from 25 ft,,68,74
284,3,3:15.0,Offensive rebound by A. Aminu,,68,74
285,3,3:13.0,A. Aminu misses 2-pt layup from 2 ft (block by T. Jones),,68,74
286,3,3:11.0,,Defensive rebound by T. Ariza,68,74
287,3,3:05.0,,T. Ariza misses 3-pt jump shot from 24 ft,68,74
288,3,3:04.0,Defensive rebound by C. Villanueva,,68,74
289,3,2:50.0,,Houston full timeout,68,74
290,3,2:50.0,,J. Terry enters the game for T. Ariza,68,74
291,3,2:50.0,,C. Brewer enters the game for P. Beverley,68,74
292,3,2:50.0,D. Powell enters the game for C. Parsons,,68,74
293,3,2:45.0,M. Ellis makes 2-pt jump shot from 20 ft,,70,74
294,3,2:25.0,,J. Harden makes 2-pt layup at rim,70,76
295,3,2:13.0,C. Villanueva misses 3-pt jump shot from 24 ft,,70,76
296,3,2:12.0,,Defensive rebound by Team,70,76
297,3,2:12.0,Loose ball foul by D. Powell (drawn by J. Smith),,70,76
298,3,2:12.0,D. Nowitzki enters the game for D. Powell,,70,76
299,3,2:02.0,,Turnover by J. Harden (lost ball; steal by D. Harris),70,76
300,3,2:01.0,Shooting foul by J. Harden (drawn by A. Aminu),,70,76
301,3,2:01.0,A. Aminu makes free throw 1 of 2,,71,76
302,3,2:01.0,A. Aminu makes free throw 2 of 2,,72,76
303,3,1:48.0,,J. Harden makes 2-pt layup from 1 ft,72,78
304,3,1:31.0,Shooting foul by J. Smith (drawn by D. Nowitzki),,72,78
305,3,1:31.0,D. Nowitzki makes free throw 1 of 2,,73,78
306,3,1:31.0,D. Nowitzki makes free throw 2 of 2,,74,78
307,3,1:08.0,,C. Brewer misses 3-pt jump shot from 23 ft,74,78
308,3,1:07.0,Defensive rebound by C. Villanueva,,74,78
309,3,1:01.0,D. Nowitzki makes 2-pt layup from 1 ft (assist by M. Ellis),,76,78
310,3,0:58.0,,Personal foul by A. Aminu (drawn by J. Harden),76,78
311,3,0:42.0,,J. Smith misses 2-pt hook shot from 8 ft,76,78
312,3,0:40.0,Defensive rebound by A. Aminu,,76,78
313,3,0:35.0,M. Ellis misses 3-pt jump shot from 26 ft,,76,78
314,3,0:34.0,,Defensive rebound by J. Harden,76,78
315,3,0:25.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),76,81
316,3,0:03.0,M. Ellis makes 2-pt jump shot from 15 ft,,78,81
317,3,0:00.0,,T. Jones misses 3-pt jump shot from 48 ft,78,81
318,3,0:00.0,,Offensive rebound by Team,78,81
319,4,11:51.0,D. Harris misses 2-pt layup from 4 ft,,78,81
320,4,11:49.0,,Defensive rebound by C. Brewer,78,81
321,4,11:42.0,,T. Jones misses 2-pt layup from 3 ft (block by A. Aminu),78,81
322,4,11:41.0,Defensive rebound by C. Villanueva,,78,81
323,4,11:32.0,C. Villanueva misses 2-pt layup from 2 ft,,78,81
324,4,11:30.0,,Defensive rebound by T. Jones,78,81
325,4,11:24.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Terry),78,84
326,4,11:05.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,78,84
327,4,11:02.0,,Defensive rebound by T. Jones,78,84
328,4,10:45.0,,Personal block foul by D. Harris (drawn by T. Ariza),78,84
329,4,10:41.0,,Shooting foul by J. Barea (drawn by C. Brewer),78,84
330,4,10:41.0,,C. Brewer makes free throw 1 of 2,78,85
331,4,10:41.0,,C. Brewer makes free throw 2 of 2,78,86
332,4,10:32.0,Shooting block foul by T. Jones (drawn by J. Barea),,78,86
333,4,10:32.0,J. Barea makes free throw 1 of 2,,79,86
334,4,10:32.0,J. Barea makes free throw 2 of 2,,80,86
335,4,10:19.0,,C. Brewer misses 3-pt jump shot from 22 ft,80,86
336,4,10:18.0,Defensive rebound by D. Nowitzki,,80,86
337,4,10:08.0,J. Barea misses 3-pt jump shot from 25 ft,,80,86
338,4,10:06.0,,Defensive rebound by T. Ariza,80,86
339,4,9:44.0,,T. Ariza misses 2-pt jump shot from 18 ft (block by A. Aminu),80,86
340,4,9:43.0,Defensive rebound by D. Nowitzki,,80,86
341,4,9:22.0,C. Villanueva misses 2-pt jump shot from 4 ft,,80,86
342,4,9:21.0,,Defensive rebound by T. Jones,80,86
343,4,9:10.0,,Turnover by C. Brewer (lost ball; steal by C. Villanueva),80,86
344,4,8:59.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,80,86
345,4,8:58.0,,Defensive rebound by Team,80,86
346,4,8:58.0,Loose ball foul by J. Barea (drawn by J. Terry),,80,86
347,4,8:58.0,,Houston full timeout,80,86
348,4,8:58.0,C. Parsons enters the game for D. Nowitzki,,80,86
349,4,8:58.0,T. Chandler enters the game for J. Barea,,80,86
350,4,8:58.0,R. Rondo enters the game for D. Harris,,80,86
351,4,8:58.0,M. Ellis enters the game for C. Villanueva,,80,86
352,4,8:58.0,,D. Motiejūnas enters the game for T. Jones,80,86
353,4,8:44.0,,Turnover by T. Ariza (bad pass; steal by A. Aminu),80,86
354,4,8:37.0,A. Aminu misses 3-pt jump shot from 24 ft,,80,86
355,4,8:35.0,Offensive rebound by T. Chandler,,80,86
356,4,8:32.0,T. Chandler makes 2-pt layup from 1 ft,,82,86
357,4,8:22.0,Violation by M. Ellis (kicked ball),,82,86
358,4,8:13.0,,J. Terry misses 2-pt jump shot from 22 ft,82,86
359,4,8:11.0,Defensive rebound by M. Ellis,,82,86
360,4,8:03.0,Turnover by R. Rondo (lost ball; steal by C. Brewer),,82,86
361,4,8:00.0,,Turnover by C. Brewer (lost ball; steal by T. Chandler),82,86
362,4,7:52.0,A. Aminu misses 2-pt jump shot from 5 ft (block by J. Smith),,82,86
363,4,7:51.0,,Defensive rebound by J. Terry,82,86
364,4,7:45.0,,C. Brewer misses 3-pt jump shot from 23 ft,82,86
365,4,7:44.0,Defensive rebound by A. Aminu,,82,86
366,4,7:36.0,Turnover by M. Ellis (bad pass; steal by D. Motiejūnas),,82,86
367,4,7:32.0,,Shooting foul by R. Rondo (drawn by J. Terry),82,86
368,4,7:32.0,,J. Terry makes free throw 1 of 2,82,87
369,4,7:32.0,,J. Harden enters the game for T. Ariza,82,87
370,4,7:32.0,,T. Jones enters the game for J. Smith,82,87
371,4,7:32.0,,J. Terry makes free throw 2 of 2,82,88
372,4,7:20.0,Personal foul by C. Brewer (drawn by M. Ellis),,82,88
373,4,7:12.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Ellis),,85,88
374,4,6:47.0,,D. Motiejūnas misses 2-pt hook shot from 6 ft,85,88
375,4,6:46.0,,Offensive rebound by J. Terry,85,88
376,4,6:43.0,,Turnover by J. Terry (lost ball; steal by C. Parsons),85,88
377,4,6:43.0,Personal foul by D. Motiejūnas (drawn by C. Parsons),,85,88
378,4,6:29.0,Turnover by C. Parsons (bad pass),,85,88
379,4,6:19.0,Offensive charge foul by J. Harden (drawn by M. Ellis),,85,88
380,4,6:19.0,,Turnover by J. Harden (offensive foul),85,88
381,4,6:19.0,,Houston full timeout,85,88
