,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
49,1,5:09.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by C. Lee),8,16
50,1,4:47.0,E. Davis makes 2-pt dunk at rim (assist by J. Lin),,10,16
51,1,4:24.0,,C. Lee makes 2-pt jump shot from 12 ft (assist by Z. Randolph),10,18
52,1,3:57.0,J. Clarkson makes 2-pt jump shot from 11 ft,,12,18
53,1,3:31.0,,Turnover by M. Conley (bad pass; steal by J. Lin),12,18
54,1,3:31.0,Personal foul by M. Gasol (drawn by J. Lin),,12,18
55,1,3:31.0,,B. Udrih enters the game for M. Conley,12,18
56,1,3:31.0,W. Johnson enters the game for R. Kelly,,12,18
57,1,3:31.0,J. Hill enters the game for C. Boozer,,12,18
58,1,3:31.0,,K. Koufos enters the game for M. Gasol,12,18
59,1,3:13.0,W. Johnson misses 2-pt jump shot from 20 ft,,12,18
60,1,3:11.0,,Defensive rebound by Z. Randolph,12,18
61,1,3:04.0,,C. Lee misses 2-pt layup from 1 ft,12,18
62,1,3:01.0,Defensive rebound by J. Hill,,12,18
63,1,2:52.0,Turnover by J. Hill (bad pass; steal by Z. Randolph),,12,18
64,1,2:44.0,,T. Allen makes 2-pt layup at rim (assist by Z. Randolph),12,20
65,1,2:16.0,J. Hill makes 2-pt jump shot from 20 ft (assist by J. Clarkson),,14,20
66,1,2:00.0,,Z. Randolph makes 2-pt jump shot from 8 ft,14,22
67,1,1:46.0,J. Lin misses 2-pt jump shot from 14 ft,,14,22
68,1,1:44.0,,Defensive rebound by Z. Randolph,14,22
69,1,1:31.0,,Z. Randolph misses 2-pt jump shot from 16 ft,14,22
70,1,1:30.0,Defensive rebound by W. Johnson,,14,22
71,1,1:15.0,Personal foul by T. Allen (drawn by J. Lin),,14,22
72,1,1:15.0,LA Lakers full timeout,,14,22
73,1,1:15.0,,V. Carter enters the game for C. Lee,14,22
74,1,1:07.0,J. Hill misses 2-pt jump shot from 14 ft,,14,22
75,1,1:06.0,,Defensive rebound by Z. Randolph,14,22
76,1,0:54.0,,T. Allen makes 2-pt layup from 1 ft (assist by K. Koufos),14,24
77,1,0:41.0,J. Clarkson misses 2-pt jump shot from 6 ft,,14,24
78,1,0:40.0,Offensive rebound by E. Davis,,14,24
79,1,0:40.0,E. Davis makes 2-pt tip-in at rim,,16,24
80,1,0:27.0,,Turnover by Z. Randolph (traveling),16,24
81,1,0:08.0,J. Clarkson misses 2-pt jump shot from 21 ft,,16,24
82,1,0:06.0,,Defensive rebound by K. Koufos,16,24
83,1,0:01.0,,B. Udrih misses 2-pt layup at rim,16,24
84,1,0:00.0,Defensive rebound by E. Davis,,16,24
85,2,11:46.0,,V. Carter misses 3-pt jump shot from 26 ft,16,24
86,2,11:45.0,Defensive rebound by W. Johnson,,16,24
87,2,11:21.0,J. Hill misses 2-pt jump shot from 19 ft,,16,24
88,2,11:19.0,,Defensive rebound by V. Carter,16,24
89,2,11:10.0,,J. Green misses 3-pt jump shot from 24 ft,16,24
90,2,11:09.0,,Offensive rebound by T. Allen,16,24
91,2,11:05.0,,T. Allen makes 2-pt layup from 1 ft,16,26
92,2,10:49.0,W. Johnson makes 3-pt jump shot from 25 ft,,19,26
93,2,10:30.0,,V. Carter misses 3-pt jump shot from 22 ft,19,26
94,2,10:29.0,Defensive rebound by W. Ellington,,19,26
95,2,10:22.0,W. Ellington misses 2-pt jump shot from 19 ft,,19,26
96,2,10:20.0,Offensive rebound by J. Hill,,19,26
97,2,10:19.0,J. Hill misses 2-pt hook shot from 3 ft,,19,26
98,2,10:19.0,,Defensive rebound by Team,19,26
99,2,10:19.0,Loose ball foul by E. Davis (drawn by K. Koufos),,19,26
100,2,10:19.0,,N. Calathes enters the game for T. Allen,19,26
101,2,10:08.0,,J. Green misses 2-pt dunk at rim (block by E. Davis),19,26
102,2,10:05.0,Defensive rebound by J. Hill,,19,26
103,2,9:59.0,E. Davis makes 2-pt layup at rim (assist by W. Ellington),,21,26
104,2,9:45.0,,Personal foul by J. Hill (drawn by K. Koufos),21,26
105,2,9:33.0,,B. Udrih misses 2-pt jump shot from 13 ft (block by J. Lin),21,26
106,2,9:30.0,Defensive rebound by J. Lin,,21,26
107,2,9:17.0,W. Ellington misses 2-pt jump shot from 16 ft,,21,26
108,2,9:15.0,,Defensive rebound by V. Carter,21,26
109,2,9:11.0,,Shooting foul by E. Davis (drawn by J. Green),21,26
110,2,9:11.0,,J. Green makes free throw 1 of 2,21,27
111,2,9:11.0,T. Black enters the game for E. Davis,,21,27
112,2,9:11.0,,J. Green makes free throw 2 of 2,21,28
113,2,8:58.0,Shooting foul by J. Green (drawn by W. Johnson),,21,28
114,2,8:58.0,LA Lakers full timeout,,21,28
115,2,8:58.0,W. Johnson makes free throw 1 of 2,,22,28
116,2,8:58.0,W. Johnson makes free throw 2 of 2,,23,28
117,2,8:45.0,,Shooting foul by W. Johnson (drawn by J. Green),23,28
118,2,8:45.0,,J. Green makes free throw 1 of 2,23,29
119,2,8:45.0,,J. Green makes free throw 2 of 2,23,30
120,2,8:23.0,J. Hill misses 2-pt layup at rim,,23,30
121,2,8:21.0,,Defensive rebound by J. Green,23,30
122,2,8:10.0,,V. Carter misses 3-pt jump shot from 25 ft,23,30
123,2,8:09.0,Defensive rebound by T. Black,,23,30
124,2,7:57.0,W. Johnson misses 2-pt jump shot from 22 ft,,23,30
125,2,7:56.0,,Defensive rebound by K. Koufos,23,30
126,2,7:45.0,,N. Calathes makes 2-pt layup from 1 ft,23,32
127,2,7:29.0,J. Lin makes 2-pt jump shot from 11 ft,,25,32
128,2,7:11.0,,K. Koufos misses 2-pt hook shot from 6 ft,25,32
129,2,7:09.0,Defensive rebound by J. Lin,,25,32
130,2,7:00.0,W. Johnson makes 2-pt jump shot from 7 ft (assist by J. Lin),,27,32
131,2,6:52.0,,Memphis full timeout,27,32
132,2,6:52.0,,M. Gasol enters the game for B. Udrih,27,32
133,2,6:52.0,,M. Conley enters the game for V. Carter,27,32
134,2,6:52.0,C. Boozer enters the game for J. Lin,,27,32
135,2,6:52.0,J. Clarkson enters the game for J. Hill,,27,32
136,2,6:43.0,,N. Calathes misses 2-pt jump shot from 14 ft,27,32
137,2,6:40.0,Defensive rebound by W. Johnson,,27,32
138,2,6:20.0,J. Clarkson misses 3-pt jump shot from 27 ft,,27,32
139,2,6:19.0,Offensive rebound by T. Black,,27,32
140,2,6:10.0,J. Clarkson makes 2-pt jump shot from 7 ft,,29,32
141,2,5:53.0,,K. Koufos misses 2-pt hook shot from 5 ft (block by T. Black),29,32
142,2,5:51.0,Defensive rebound by W. Johnson,,29,32
143,2,5:42.0,C. Boozer misses 2-pt jump shot from 19 ft,,29,32
144,2,5:41.0,,Defensive rebound by K. Koufos,29,32
145,2,5:34.0,,M. Conley makes 2-pt layup at rim,29,34
146,2,5:11.0,Turnover by W. Johnson (bad pass; steal by N. Calathes),,29,34
147,2,4:52.0,,J. Green misses 3-pt jump shot from 23 ft,29,34
148,2,4:51.0,Defensive rebound by J. Clarkson,,29,34
149,2,4:45.0,,Z. Randolph enters the game for K. Koufos,29,34
150,2,4:42.0,W. Ellington makes 2-pt layup at rim,,31,34
151,2,4:16.0,,Z. Randolph misses 3-pt jump shot from 24 ft,31,34
152,2,4:15.0,Defensive rebound by C. Boozer,,31,34
153,2,3:58.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,34,34
154,2,3:50.0,,Shooting foul by C. Boozer (drawn by M. Conley),34,34
155,2,3:50.0,,M. Conley makes free throw 1 of 2,34,35
156,2,3:50.0,,C. Lee enters the game for N. Calathes,34,35
157,2,3:50.0,,T. Allen enters the game for J. Green,34,35
158,2,3:50.0,,M. Conley misses free throw 2 of 2,34,35
159,2,3:48.0,Defensive rebound by C. Boozer,,34,35
160,2,3:34.0,J. Clarkson makes 2-pt jump shot from 18 ft,,36,35
161,2,3:18.0,,Z. Randolph misses 2-pt layup at rim (block by T. Black),36,35
162,2,3:15.0,,Offensive rebound by Z. Randolph,36,35
163,2,3:15.0,,Z. Randolph makes 2-pt tip-in at rim,36,37
164,2,3:01.0,W. Johnson misses 2-pt layup from 1 ft,,36,37
165,2,3:00.0,,Defensive rebound by M. Gasol,36,37
166,2,2:54.0,,T. Allen makes 2-pt layup at rim (assist by M. Conley),36,39
167,2,2:50.0,LA Lakers full timeout,,36,39
168,2,2:35.0,J. Clarkson misses 2-pt jump shot from 14 ft,,36,39
169,2,2:34.0,,Defensive rebound by T. Allen,36,39
170,2,2:14.0,,M. Gasol misses 2-pt layup at rim,36,39
171,2,2:13.0,Defensive rebound by C. Boozer,,36,39
172,2,2:08.0,Personal foul by Z. Randolph (drawn by T. Black),,36,39
173,2,1:57.0,T. Black makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,38,39
174,2,1:57.0,Shooting foul by M. Conley (drawn by T. Black),,38,39
175,2,1:57.0,T. Black makes free throw 1 of 1,,39,39
176,2,1:37.0,,T. Allen makes 2-pt layup at rim (assist by C. Lee),39,41
177,2,1:16.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by W. Ellington),,42,41
178,2,1:00.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),42,43
179,2,0:37.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by C. Boozer),,44,43
180,2,0:30.0,,Z. Randolph misses 2-pt layup from 2 ft,44,43
181,2,0:29.0,Defensive rebound by J. Clarkson,,44,43
182,2,0:23.0,W. Johnson makes 2-pt layup at rim (assist by W. Ellington),,46,43
183,2,0:01.0,,C. Lee misses 3-pt jump shot from 23 ft,46,43
184,2,0:00.0,Defensive rebound by T. Black,,46,43
185,3,11:48.0,,C. Lee misses 2-pt jump shot from 8 ft,46,43
186,3,11:46.0,Defensive rebound by W. Ellington,,46,43
187,3,11:34.0,R. Kelly misses 3-pt jump shot from 25 ft,,46,43
188,3,11:33.0,Offensive rebound by R. Sacre,,46,43
189,3,11:29.0,R. Sacre misses 2-pt tip-in at rim,,46,43
190,3,11:28.0,,Defensive rebound by Z. Randolph,46,43
191,3,11:18.0,,Turnover by M. Gasol (bad pass; steal by C. Boozer),46,43
192,3,11:13.0,J. Clarkson makes 2-pt dunk at rim (assist by C. Boozer),,48,43
193,3,10:49.0,,M. Conley makes 2-pt jump shot from 19 ft,48,45
194,3,10:28.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by R. Sacre),,51,45
195,3,10:09.0,,M. Gasol misses 2-pt jump shot from 5 ft,51,45
196,3,10:08.0,Defensive rebound by J. Clarkson,,51,45
197,3,10:05.0,C. Boozer makes 2-pt layup at rim (assist by J. Clarkson),,53,45
198,3,10:05.0,,Memphis full timeout,53,45
199,3,9:53.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by C. Lee),53,47
200,3,9:35.0,J. Clarkson makes 2-pt jump shot from 15 ft (assist by C. Boozer),,55,47
201,3,9:15.0,,J. Green misses 2-pt jump shot from 14 ft,55,47
202,3,9:14.0,Defensive rebound by C. Boozer,,55,47
203,3,9:09.0,Turnover by W. Ellington (lost ball),,55,47
204,3,8:55.0,,C. Lee misses 3-pt jump shot from 22 ft,55,47
205,3,8:54.0,Defensive rebound by R. Kelly,,55,47
206,3,8:28.0,R. Kelly misses 2-pt jump shot from 17 ft,,55,47
207,3,8:28.0,Offensive rebound by Team,,55,47
208,3,8:27.0,Personal foul by Z. Randolph (drawn by R. Sacre),,55,47
209,3,8:15.0,Turnover by R. Kelly (lost ball),,55,47
210,3,8:06.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),55,49
211,3,8:06.0,,Shooting foul by C. Boozer (drawn by Z. Randolph),55,49
212,3,8:06.0,,Z. Randolph makes free throw 1 of 1,55,50
213,3,7:52.0,R. Kelly misses 3-pt jump shot from 23 ft,,55,50
214,3,7:51.0,,Defensive rebound by Z. Randolph,55,50
215,3,7:40.0,,M. Gasol misses 2-pt hook shot from 9 ft,55,50
216,3,7:37.0,,Offensive rebound by Z. Randolph,55,50
217,3,7:37.0,,Z. Randolph makes 2-pt tip-in from 1 ft,55,52
218,3,7:16.0,J. Clarkson makes 2-pt layup at rim,,57,52
219,3,7:03.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by C. Lee),57,54
220,3,6:50.0,C. Boozer makes 2-pt layup at rim (assist by J. Clarkson),,59,54
221,3,6:34.0,,Shooting foul by J. Clarkson (drawn by J. Green),59,54
222,3,6:34.0,,J. Green makes free throw 1 of 2,59,55
223,3,6:34.0,J. Lin enters the game for J. Clarkson,,59,55
224,3,6:34.0,,J. Green makes free throw 2 of 2,59,56
225,3,6:10.0,R. Sacre misses 2-pt hook shot from 4 ft,,59,56
226,3,6:08.0,,Defensive rebound by Z. Randolph,59,56
227,3,5:55.0,,Personal foul by W. Ellington (drawn by J. Green),59,56
228,3,5:55.0,,T. Allen enters the game for J. Green,59,56
229,3,5:48.0,,Personal foul by J. Lin (drawn by M. Conley),59,56
230,3,5:40.0,,M. Conley misses 2-pt jump shot from 6 ft,59,56
231,3,5:38.0,Defensive rebound by R. Sacre,,59,56
232,3,5:10.0,C. Boozer makes 2-pt jump shot from 21 ft (assist by R. Kelly),,61,56
233,3,4:53.0,,T. Allen misses 2-pt layup at rim,61,56
234,3,4:52.0,Defensive rebound by C. Boozer,,61,56
235,3,4:31.0,W. Ellington misses 2-pt jump shot from 16 ft (block by M. Conley),,61,56
236,3,4:28.0,,Defensive rebound by Z. Randolph,61,56
237,3,4:18.0,,C. Lee misses 2-pt jump shot from 18 ft,61,56
238,3,4:17.0,,Offensive rebound by M. Gasol,61,56
239,3,4:12.0,,M. Conley misses 3-pt jump shot from 25 ft,61,56
240,3,4:11.0,Defensive rebound by C. Boozer,,61,56
241,3,3:48.0,J. Lin misses 2-pt jump shot from 7 ft,,61,56
242,3,3:47.0,,Defensive rebound by M. Gasol,61,56
243,3,3:39.0,,Z. Randolph makes 2-pt layup at rim (assist by T. Allen),61,58
244,3,3:20.0,C. Boozer misses 2-pt jump shot from 16 ft,,61,58
245,3,3:19.0,,Defensive rebound by M. Conley,61,58
246,3,3:06.0,,Z. Randolph makes 2-pt jump shot from 5 ft (assist by M. Conley),61,60
247,3,3:05.0,LA Lakers full timeout,,61,60
248,3,3:05.0,,N. Calathes enters the game for M. Conley,61,60
249,3,3:05.0,E. Davis enters the game for R. Kelly,,61,60
250,3,3:05.0,W. Johnson enters the game for C. Boozer,,61,60
251,3,3:05.0,J. Hill enters the game for R. Sacre,,61,60
252,3,3:01.0,Turnover by E. Davis (bad pass; steal by N. Calathes),,61,60
253,3,2:58.0,,N. Calathes makes 2-pt layup from 1 ft,61,62
254,3,2:47.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Lin),,64,62
255,3,2:25.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),64,64
256,3,2:00.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by J. Hill),,66,64
257,3,1:46.0,,Shooting foul by W. Johnson (drawn by T. Allen),66,64
258,3,1:46.0,,T. Allen makes free throw 1 of 2,66,65
259,3,1:46.0,,T. Allen misses free throw 2 of 2,66,65
260,3,1:45.0,Defensive rebound by E. Davis,,66,65
261,3,1:26.0,J. Hill misses flagrant free throw 1 of 2,,66,65
262,3,1:26.0,Offensive rebound by Team,,66,65
263,3,1:26.0,J. Hill makes flagrant free throw 2 of 2,,67,65
264,3,1:10.0,J. Hill misses 2-pt jump shot from 18 ft,,67,65
265,3,1:09.0,,Defensive rebound by Team,67,65
266,3,1:09.0,,Personal foul by E. Davis (drawn by Z. Randolph),67,65
267,3,1:09.0,,Z. Randolph makes free throw 1 of 2,67,66
268,3,1:09.0,,Z. Randolph makes free throw 2 of 2,67,67
269,3,0:51.0,J. Hill makes 2-pt jump shot from 19 ft,,69,67
270,3,0:29.0,,Turnover by T. Allen (bad pass; steal by W. Ellington),69,67
271,3,0:06.0,E. Davis makes 2-pt layup from 1 ft (assist by W. Ellington),,71,67
272,3,0:02.0,,N. Calathes misses 2-pt jump shot from 9 ft (block by J. Lin),71,67
273,3,0:01.0,Defensive rebound by E. Davis,,71,67
274,4,11:40.0,J. Hill makes 2-pt jump shot from 5 ft,,73,67
275,4,11:14.0,,K. Koufos misses 2-pt layup from 1 ft (block by J. Lin),73,67
276,4,11:13.0,Defensive rebound by J. Lin,,73,67
277,4,11:00.0,J. Clarkson makes 2-pt jump shot from 4 ft,,75,67
278,4,10:38.0,,Turnover by Z. Randolph (bad pass; steal by J. Lin),75,67
279,4,10:37.0,Personal take foul by T. Allen (drawn by J. Lin),,75,67
280,4,10:37.0,,M. Conley enters the game for N. Calathes,75,67
281,4,10:16.0,J. Hill makes 2-pt jump shot from 20 ft (assist by W. Johnson),,77,67
282,4,9:55.0,,M. Conley misses 2-pt jump shot from 6 ft,77,67
283,4,9:55.0,,Offensive rebound by Team,77,67
284,4,9:44.0,,J. Green makes 2-pt jump shot from 12 ft,77,69
285,4,9:28.0,W. Johnson misses 3-pt jump shot from 25 ft,,77,69
286,4,9:27.0,,Defensive rebound by M. Conley,77,69
287,4,9:15.0,,Z. Randolph misses 2-pt jump shot from 5 ft (block by E. Davis),77,69
288,4,9:12.0,Defensive rebound by W. Johnson,,77,69
289,4,9:06.0,E. Davis makes 2-pt dunk at rim (assist by J. Clarkson),,79,69
290,4,9:06.0,,Memphis full timeout,79,69
291,4,9:06.0,,M. Gasol enters the game for Z. Randolph,79,69
292,4,8:58.0,,Personal foul by W. Johnson (drawn by M. Gasol),79,69
293,4,8:49.0,,J. Green makes 2-pt jump shot from 21 ft (assist by M. Conley),79,71
294,4,8:24.0,J. Hill misses 2-pt jump shot from 13 ft,,79,71
295,4,8:20.0,,Defensive rebound by M. Conley,79,71
296,4,8:16.0,,M. Conley misses 2-pt jump shot from 12 ft,79,71
297,4,8:14.0,Defensive rebound by J. Lin,,79,71
298,4,8:08.0,W. Johnson misses 3-pt jump shot from 23 ft,,79,71
299,4,8:07.0,Offensive rebound by J. Hill,,79,71
300,4,8:05.0,J. Hill misses 2-pt jump shot from 14 ft,,79,71
301,4,8:02.0,,Defensive rebound by M. Conley,79,71
302,4,7:54.0,,K. Koufos misses 2-pt hook shot from 6 ft,79,71
303,4,7:53.0,Defensive rebound by E. Davis,,79,71
304,4,7:53.0,Personal foul by M. Gasol (drawn by E. Davis),,79,71
305,4,7:37.0,J. Lin misses 3-pt jump shot from 26 ft,,79,71
306,4,7:36.0,,Defensive rebound by K. Koufos,79,71
307,4,7:30.0,,Shooting foul by W. Johnson (drawn by J. Green),79,71
308,4,7:30.0,,J. Green makes free throw 1 of 2,79,72
309,4,7:30.0,,J. Green makes free throw 2 of 2,79,73
310,4,7:06.0,J. Clarkson misses 2-pt jump shot from 9 ft,,79,73
311,4,7:06.0,Offensive rebound by Team,,79,73
312,4,7:06.0,Turnover by Team (shot clock),,79,73
313,4,6:49.0,,Turnover by M. Conley (bad pass; steal by W. Johnson),79,73
314,4,6:46.0,W. Johnson makes 2-pt dunk at rim,,81,73
315,4,6:34.0,,Personal foul by J. Lin (drawn by M. Conley),81,73
316,4,6:27.0,,K. Koufos makes 2-pt layup from 2 ft (assist by M. Conley),81,75
317,4,6:01.0,J. Clarkson misses 3-pt jump shot from 25 ft,,81,75
318,4,6:00.0,,Defensive rebound by K. Koufos,81,75
319,4,5:44.0,,M. Conley misses 3-pt jump shot from 25 ft,81,75
320,4,5:43.0,,Offensive rebound by T. Allen,81,75
321,4,5:33.0,,Memphis full timeout,81,75
322,4,5:33.0,,Z. Randolph enters the game for K. Koufos,81,75
323,4,5:27.0,,Z. Randolph makes 2-pt jump shot from 4 ft (assist by J. Green),81,77
324,4,5:27.0,,Shooting foul by E. Davis (drawn by Z. Randolph),81,77
325,4,5:27.0,,Z. Randolph makes free throw 1 of 1,81,78
326,4,5:06.0,Shooting foul by M. Conley (drawn by J. Lin),,81,78
327,4,5:06.0,J. Lin makes free throw 1 of 2,,82,78
328,4,5:06.0,J. Lin makes free throw 2 of 2,,83,78
329,4,4:48.0,,M. Gasol makes 2-pt jump shot from 12 ft,83,80
330,4,4:29.0,J. Lin misses 2-pt jump shot from 18 ft,,83,80
331,4,4:28.0,,Defensive rebound by J. Green,83,80
332,4,4:14.0,,M. Gasol misses 2-pt jump shot from 18 ft,83,80
333,4,4:13.0,,Offensive rebound by Z. Randolph,83,80
334,4,4:11.0,,Z. Randolph makes 2-pt jump shot from 4 ft,83,82
335,4,3:43.0,J. Hill makes 2-pt dunk at rim (assist by E. Davis),,85,82
336,4,3:18.0,,Shooting foul by W. Johnson (drawn by M. Gasol),85,82
337,4,3:18.0,,M. Gasol makes free throw 1 of 2,85,83
338,4,3:18.0,W. Ellington enters the game for J. Lin,,85,83
339,4,3:18.0,C. Boozer enters the game for E. Davis,,85,83
340,4,3:18.0,,N. Calathes enters the game for M. Conley,85,83
341,4,3:18.0,,M. Gasol makes free throw 2 of 2,85,84
342,4,3:02.0,W. Ellington makes 2-pt jump shot from 21 ft,,87,84
343,4,2:41.0,,J. Green misses 2-pt jump shot from 15 ft,87,84
344,4,2:39.0,Defensive rebound by J. Hill,,87,84
345,4,2:18.0,W. Ellington misses 2-pt jump shot from 17 ft,,87,84
346,4,2:17.0,,Defensive rebound by M. Gasol,87,84
347,4,2:05.0,,N. Calathes makes 2-pt layup at rim (assist by Z. Randolph),87,86
348,4,2:04.0,LA Lakers full timeout,,87,86
349,4,2:04.0,,M. Conley enters the game for N. Calathes,87,86
350,4,1:50.0,Turnover by J. Hill (bad pass; steal by J. Green),,87,86
351,4,1:36.0,,Shooting foul by J. Hill (drawn by J. Green),87,86
352,4,1:36.0,,J. Green makes free throw 1 of 2,87,87
353,4,1:36.0,,J. Green makes free throw 2 of 2,87,88
354,4,1:20.0,W. Johnson misses 2-pt jump shot from 21 ft,,87,88
355,4,1:19.0,,Defensive rebound by Z. Randolph,87,88
356,4,1:00.0,,Z. Randolph misses 2-pt jump shot from 15 ft,87,88
357,4,1:00.0,Defensive rebound by J. Hill,,87,88
358,4,0:48.0,W. Ellington misses 2-pt jump shot from 13 ft,,87,88
359,4,0:47.0,,Defensive rebound by T. Allen,87,88
360,4,0:47.0,,Personal take foul by W. Johnson (drawn by M. Conley),87,88
361,4,0:47.0,J. Lin enters the game for W. Johnson,,87,88
362,4,0:47.0,,M. Conley makes free throw 1 of 2,87,89
363,4,0:47.0,,N. Calathes enters the game for J. Green,87,89
364,4,0:47.0,,M. Conley misses free throw 2 of 2,87,89
365,4,0:46.0,Defensive rebound by C. Boozer,,87,89
366,4,0:28.0,J. Hill misses 2-pt jump shot from 20 ft,,87,89
367,4,0:27.0,,Defensive rebound by N. Calathes,87,89
368,4,0:26.0,,Memphis full timeout,87,89
369,4,0:26.0,,C. Lee enters the game for T. Allen,87,89
370,4,0:26.0,,J. Green enters the game for N. Calathes,87,89
371,4,0:23.0,,Personal take foul by J. Hill (drawn by M. Gasol),87,89
372,4,0:23.0,,M. Gasol makes free throw 1 of 2,87,90
373,4,0:23.0,,T. Allen enters the game for C. Lee,87,90
374,4,0:23.0,,N. Calathes enters the game for J. Green,87,90
375,4,0:23.0,,M. Gasol makes free throw 2 of 2,87,91
376,4,0:23.0,LA Lakers full timeout,,87,91
377,4,0:23.0,LA Lakers full timeout,,87,91
378,4,0:20.0,J. Hill makes 2-pt jump shot from 6 ft,,89,91
379,4,0:20.0,,Memphis full timeout,89,91
380,4,0:20.0,,J. Green enters the game for T. Allen,89,91
381,4,0:20.0,,C. Lee enters the game for N. Calathes,89,91
382,4,0:19.0,,Personal take foul by J. Hill (drawn by M. Gasol),89,91
383,4,0:19.0,,M. Gasol makes free throw 1 of 2,89,92
384,4,0:19.0,,T. Allen enters the game for J. Green,89,92
385,4,0:19.0,,N. Calathes enters the game for C. Lee,89,92
386,4,0:19.0,,M. Gasol makes free throw 2 of 2,89,93
387,4,0:13.0,Turnover by J. Clarkson (lost ball; steal by M. Conley),,89,93
388,4,0:13.0,,Personal foul by J. Clarkson (drawn by M. Conley),89,93
389,4,0:13.0,,M. Conley makes free throw 1 of 2,89,94
