,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
213,2,2:16.0,T. Lawson enters the game for E. Green,,53,41
214,2,2:14.0,,K. Martin misses 2-pt jump shot from 13 ft,53,41
215,2,2:12.0,Defensive rebound by T. Lawson,,53,41
216,2,2:03.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by R. Foye),,56,41
217,2,1:42.0,,Turnover by R. Rubio (lost ball; steal by K. Faried),56,41
218,2,1:35.0,Shooting foul by A. Wiggins (drawn by K. Faried),,56,41
219,2,1:35.0,K. Faried makes free throw 1 of 2,,57,41
220,2,1:35.0,J. Hickson enters the game for J. Lauvergne,,57,41
221,2,1:35.0,,Minnesota full timeout,57,41
222,2,1:35.0,K. Faried makes free throw 2 of 2,,58,41
223,2,1:11.0,,R. Rubio makes 2-pt jump shot from 14 ft (assist by K. Martin),58,43
224,2,0:42.0,T. Lawson misses 2-pt jump shot from 10 ft (block by A. Payne),,58,43
225,2,0:41.0,Offensive rebound by K. Faried,,58,43
226,2,0:41.0,Turnover by Team (shot clock),,58,43
227,2,0:32.0,,Turnover by R. Rubio (lost ball; steal by T. Lawson),58,43
228,2,0:28.0,D. Gallinari makes 2-pt dunk at rim (assist by T. Lawson),,60,43
229,2,0:10.0,,A. Wiggins misses 2-pt jump shot from 11 ft,60,43
230,2,0:08.0,Defensive rebound by D. Gallinari,,60,43
231,2,0:00.0,R. Foye misses 2-pt jump shot from 20 ft,,60,43
232,2,0:00.0,Offensive rebound by Team,,60,43
233,3,12:00.0,,Technical foul by Team,60,43
234,3,12:00.0,D. Gallinari makes technical free throw,,61,43
235,3,11:46.0,,N. Peković misses 2-pt jump shot from 4 ft,61,43
236,3,11:45.0,Defensive rebound by K. Faried,,61,43
237,3,11:32.0,Offensive foul by T. Lawson (drawn by R. Rubio),,61,43
238,3,11:32.0,Turnover by T. Lawson (offensive foul),,61,43
239,3,11:17.0,,A. Wiggins makes 2-pt jump shot from 17 ft,61,45
240,3,10:52.0,Turnover by K. Faried (lost ball; steal by N. Peković),,61,45
241,3,10:42.0,,N. Peković makes 2-pt layup from 1 ft (assist by A. Wiggins),61,47
242,3,10:22.0,T. Lawson misses 2-pt jump shot from 3 ft,,61,47
243,3,10:22.0,Offensive rebound by Team,,61,47
244,3,10:22.0,,Loose ball foul by N. Peković (drawn by K. Faried),61,47
245,3,10:07.0,D. Gallinari misses 3-pt jump shot from 26 ft,,61,47
246,3,10:06.0,,Defensive rebound by Team,61,47
247,3,9:48.0,,K. Garnett makes 2-pt jump shot from 20 ft (assist by K. Martin),61,49
248,3,9:31.0,K. Faried misses 2-pt jump shot from 6 ft,,61,49
249,3,9:30.0,,Defensive rebound by N. Peković,61,49
250,3,9:17.0,,K. Garnett makes 2-pt jump shot from 17 ft (assist by R. Rubio),61,51
251,3,9:03.0,Personal foul by A. Wiggins (drawn by T. Lawson),,61,51
252,3,8:53.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),,64,51
253,3,8:29.0,,K. Martin misses 3-pt jump shot from 27 ft,64,51
254,3,8:28.0,Defensive rebound by T. Lawson,,64,51
255,3,8:22.0,W. Chandler misses 2-pt jump shot from 17 ft,,64,51
256,3,8:21.0,,Defensive rebound by N. Peković,64,51
257,3,8:11.0,,N. Peković misses 2-pt jump shot from 5 ft,64,51
258,3,8:10.0,Defensive rebound by W. Chandler,,64,51
259,3,7:58.0,R. Foye misses 2-pt jump shot from 21 ft,,64,51
260,3,7:57.0,,Defensive rebound by N. Peković,64,51
261,3,7:46.0,,K. Martin misses 3-pt jump shot from 22 ft,64,51
262,3,7:45.0,Defensive rebound by Team,,64,51
263,3,7:25.0,T. Lawson misses 2-pt jump shot from 19 ft,,64,51
264,3,7:23.0,,Defensive rebound by K. Martin,64,51
265,3,7:08.0,,A. Wiggins misses 2-pt jump shot from 14 ft,64,51
266,3,7:07.0,Defensive rebound by T. Lawson,,64,51
267,3,7:01.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,66,51
268,3,6:43.0,,K. Martin misses 2-pt jump shot from 17 ft,66,51
269,3,6:42.0,Defensive rebound by Team,,66,51
270,3,6:41.0,,G. Dieng enters the game for N. Peković,66,51
271,3,6:41.0,,Minnesota full timeout,66,51
272,3,6:41.0,,A. Payne enters the game for K. Garnett,66,51
273,3,6:41.0,,G. Neal enters the game for K. Martin,66,51
274,3,6:23.0,T. Lawson misses 2-pt jump shot from 13 ft,,66,51
275,3,6:21.0,Offensive rebound by Team,,66,51
276,3,6:13.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,68,51
277,3,5:54.0,,R. Rubio makes 2-pt jump shot from 17 ft,68,53
278,3,5:42.0,K. Faried makes 2-pt layup from 1 ft,,70,53
279,3,5:27.0,,R. Rubio misses 2-pt jump shot from 18 ft,70,53
280,3,5:26.0,Defensive rebound by R. Foye,,70,53
281,3,5:16.0,K. Faried misses 2-pt layup from 1 ft,,70,53
282,3,5:15.0,,Defensive rebound by A. Payne,70,53
283,3,5:08.0,,Turnover by G. Dieng (lost ball; steal by D. Gallinari),70,53
284,3,5:04.0,,Offensive charge foul by K. Faried (drawn by R. Rubio),70,53
285,3,5:04.0,Turnover by K. Faried (offensive foul),,70,53
286,3,4:57.0,,Offensive foul by G. Dieng (drawn by W. Chandler),70,53
287,3,4:57.0,,Turnover by G. Dieng (offensive foul),70,53
288,3,4:57.0,J. Hickson enters the game for K. Faried,,70,53
289,3,4:46.0,R. Foye makes 2-pt jump shot from 19 ft (assist by T. Lawson),,72,53
290,3,4:26.0,,R. Rubio misses 3-pt jump shot from 24 ft,72,53
291,3,4:25.0,,Offensive rebound by G. Dieng,72,53
292,3,4:25.0,,Shooting foul by J. Hickson (drawn by G. Dieng),72,53
293,3,4:25.0,,G. Dieng makes free throw 1 of 2,72,54
294,3,4:25.0,,G. Dieng makes free throw 2 of 2,72,55
295,3,4:08.0,Turnover by R. Foye (traveling),,72,55
296,3,3:59.0,,R. Rubio misses 2-pt jump shot from 19 ft,72,55
297,3,3:58.0,Defensive rebound by T. Lawson,,72,55
298,3,3:49.0,J. Hickson misses 2-pt jump shot from 3 ft,,72,55
299,3,3:48.0,,Defensive rebound by G. Dieng,72,55
300,3,3:37.0,,A. Payne makes 2-pt jump shot from 17 ft,72,57
301,3,3:26.0,Offensive foul by J. Hickson (drawn by R. Rubio),,72,57
302,3,3:26.0,Turnover by J. Hickson (offensive foul),,72,57
303,3,3:26.0,W. Barton enters the game for R. Foye,,72,57
304,3,3:16.0,,G. Neal makes 2-pt jump shot from 5 ft,72,59
305,3,2:57.0,D. Gallinari makes 2-pt jump shot from 22 ft (assist by T. Lawson),,74,59
306,3,2:42.0,,G. Dieng misses 2-pt layup from 2 ft (block by J. Hickson),74,59
307,3,2:41.0,Defensive rebound by W. Barton,,74,59
308,3,2:35.0,Denver full timeout,,74,59
309,3,2:35.0,,Z. LaVine enters the game for A. Wiggins,74,59
310,3,2:35.0,J. Nelson enters the game for T. Lawson,,74,59
311,3,2:35.0,D. Arthur enters the game for W. Chandler,,74,59
312,3,2:20.0,J. Hickson misses 2-pt dunk at rim,,74,59
313,3,2:19.0,,Defensive rebound by G. Dieng,74,59
314,3,2:13.0,,Z. LaVine misses 3-pt jump shot from 22 ft,74,59
315,3,2:12.0,Defensive rebound by D. Gallinari,,74,59
316,3,2:09.0,Shooting foul by G. Neal (drawn by W. Barton),,74,59
317,3,2:09.0,W. Barton misses free throw 1 of 2,,74,59
318,3,2:09.0,Offensive rebound by Team,,74,59
319,3,2:09.0,W. Barton makes free throw 2 of 2,,75,59
320,3,1:59.0,,G. Neal makes 2-pt jump shot from 18 ft (assist by R. Rubio),75,61
321,3,1:39.0,W. Barton misses 2-pt jump shot from 5 ft,,75,61
322,3,1:38.0,,Defensive rebound by G. Neal,75,61
323,3,1:29.0,,G. Neal makes 2-pt jump shot from 12 ft,75,63
324,3,1:16.0,Personal foul by G. Dieng (drawn by J. Hickson),,75,63
325,3,1:16.0,G. Harris enters the game for D. Gallinari,,75,63
326,3,1:10.0,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),,77,63
327,3,0:56.0,,G. Neal makes 2-pt jump shot from 19 ft,77,65
328,3,0:44.0,Turnover by J. Nelson (bad pass; steal by G. Neal),,77,65
329,3,0:33.0,,A. Payne misses 2-pt jump shot from 22 ft,77,65
330,3,0:31.0,Defensive rebound by J. Hickson,,77,65
331,3,0:16.0,Denver full timeout,,77,65
332,3,0:14.0,Turnover by D. Arthur (lost ball; steal by A. Payne),,77,65
333,3,0:10.0,,Turnover by Z. LaVine (bad pass; steal by J. Hickson),77,65
334,3,0:00.0,J. Nelson misses 3-pt jump shot from 26 ft,,77,65
335,3,0:00.0,Offensive rebound by Team,,77,65
336,4,11:47.0,G. Harris misses 2-pt layup from 1 ft (block by G. Dieng),,77,65
337,4,11:46.0,,Defensive rebound by A. Payne,77,65
338,4,11:32.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by G. Neal),77,68
339,4,11:13.0,J. Hickson misses 2-pt hook shot from 5 ft,,77,68
340,4,11:12.0,,Defensive rebound by A. Payne,77,68
341,4,10:57.0,,G. Neal misses 2-pt jump shot from 18 ft,77,68
342,4,10:56.0,Defensive rebound by J. Hickson,,77,68
343,4,10:52.0,Shooting foul by G. Neal (drawn by W. Barton),,77,68
344,4,10:52.0,W. Barton makes free throw 1 of 2,,78,68
345,4,10:52.0,K. Faried enters the game for J. Hickson,,78,68
346,4,10:52.0,W. Barton makes free throw 2 of 2,,79,68
347,4,10:38.0,,A. Payne misses 2-pt jump shot from 21 ft,79,68
348,4,10:37.0,Defensive rebound by K. Faried,,79,68
349,4,10:25.0,W. Barton misses 3-pt jump shot from 25 ft,,79,68
350,4,10:24.0,,Defensive rebound by Z. LaVine,79,68
351,4,10:17.0,,K. Martin misses 2-pt jump shot from 13 ft,79,68
352,4,10:16.0,Defensive rebound by W. Barton,,79,68
353,4,10:04.0,J. Nelson makes 2-pt layup from 1 ft,,81,68
354,4,9:42.0,,G. Neal misses 2-pt jump shot from 11 ft,81,68
355,4,9:41.0,Defensive rebound by G. Harris,,81,68
356,4,9:35.0,Personal foul by Z. LaVine (drawn by W. Barton),,81,68
357,4,9:22.0,Turnover by K. Faried (lost ball; steal by A. Payne),,81,68
358,4,9:19.0,,Personal foul by W. Barton (drawn by G. Neal),81,68
359,4,9:15.0,,Personal foul by G. Harris (drawn by G. Neal),81,68
360,4,9:07.0,,G. Neal misses 3-pt jump shot from 25 ft,81,68
361,4,9:06.0,Defensive rebound by J. Nelson,,81,68
362,4,9:00.0,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),,83,68
363,4,8:44.0,,Turnover by G. Dieng (lost ball; steal by K. Faried),83,68
364,4,8:39.0,Personal foul by Z. LaVine (drawn by G. Harris),,83,68
365,4,8:39.0,Denver full timeout,,83,68
366,4,8:39.0,,A. Wiggins enters the game for K. Martin,83,68
367,4,8:39.0,,K. Garnett enters the game for A. Payne,83,68
368,4,8:39.0,,R. Rubio enters the game for Z. LaVine,83,68
369,4,8:39.0,D. Gallinari enters the game for D. Arthur,,83,68
370,4,8:33.0,J. Nelson makes 2-pt layup from 2 ft,,85,68
371,4,8:20.0,,Turnover by R. Rubio (bad pass; steal by J. Nelson),85,68
372,4,8:04.0,D. Gallinari misses 3-pt jump shot from 25 ft,,85,68
373,4,8:03.0,,Defensive rebound by G. Neal,85,68
374,4,7:50.0,,R. Rubio makes 2-pt jump shot from 19 ft (assist by G. Neal),85,70
375,4,7:31.0,J. Nelson misses 3-pt jump shot from 25 ft,,85,70
376,4,7:30.0,,Defensive rebound by A. Wiggins,85,70
377,4,7:22.0,,Shooting foul by D. Gallinari (drawn by A. Wiggins),85,70
378,4,7:22.0,,A. Wiggins misses free throw 1 of 2,85,70
379,4,7:22.0,,Offensive rebound by Team,85,70
380,4,7:22.0,,A. Wiggins makes free throw 2 of 2,85,71
381,4,7:03.0,K. Faried makes 2-pt dunk at rim (assist by D. Gallinari),,87,71
382,4,6:43.0,,Shooting foul by K. Faried (drawn by A. Wiggins),87,71
383,4,6:43.0,,A. Wiggins makes free throw 1 of 2,87,72
384,4,6:43.0,,A. Wiggins makes free throw 2 of 2,87,73
385,4,6:27.0,G. Harris misses 2-pt layup from 4 ft (block by G. Dieng),,87,73
386,4,6:25.0,,Defensive rebound by G. Dieng,87,73
387,4,6:17.0,,R. Rubio misses 2-pt jump shot from 20 ft,87,73
