,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
79,1,2:34.0,M. Plumlee enters the game for A. Len,,12,17
80,1,2:34.0,G. Green enters the game for G. Dragić,,12,17
81,1,2:34.0,I. Thomas enters the game for E. Bledsoe,,12,17
82,1,2:13.0,G. Green misses 3-pt jump shot from 26 ft,,12,17
83,1,2:12.0,,Defensive rebound by G. Antetokounmpo,12,17
84,1,1:58.0,,K. Middleton misses 2-pt layup at rim,12,17
85,1,1:57.0,Defensive rebound by P. Tucker,,12,17
86,1,1:57.0,Personal foul by K. Middleton (drawn by P. Tucker),,12,17
87,1,1:57.0,,O. Mayo enters the game for K. Middleton,12,17
88,1,1:57.0,,Technical foul by K. Middleton,12,17
89,1,1:57.0,I. Thomas makes technical free throw,,13,17
90,1,1:33.0,G. Green misses 2-pt jump shot from 16 ft,,13,17
91,1,1:31.0,,Defensive rebound by J. Dudley,13,17
92,1,1:15.0,,O. Mayo misses 3-pt jump shot from 23 ft,13,17
93,1,1:14.0,Defensive rebound by G. Green,,13,17
94,1,1:12.0,Turnover by G. Green (lost ball),,13,17
95,1,1:00.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by J. Dudley),13,19
96,1,0:45.0,P. Tucker misses 3-pt jump shot from 25 ft,,13,19
97,1,0:43.0,,Defensive rebound by G. Antetokounmpo,13,19
98,1,0:38.0,,Shooting foul by M. Plumlee (drawn by G. Antetokounmpo),13,19
99,1,0:38.0,,G. Antetokounmpo makes free throw 1 of 2,13,20
100,1,0:38.0,,G. Antetokounmpo makes free throw 2 of 2,13,21
101,1,0:33.0,I. Thomas makes 2-pt jump shot from 18 ft,,15,21
102,1,0:15.0,,B. Knight misses 3-pt jump shot from 25 ft,15,21
103,1,0:14.0,Defensive rebound by P. Tucker,,15,21
104,1,0:03.0,I. Thomas misses 2-pt layup from 2 ft (block by B. Knight),,15,21
105,1,0:02.0,,Defensive rebound by G. Antetokounmpo,15,21
106,1,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 37 ft,15,21
107,1,0:00.0,,Offensive rebound by Team,15,21
108,2,11:48.0,Violation by G. Green (kicked ball),,15,21
109,2,11:37.0,,K. Marshall misses 3-pt jump shot from 24 ft,15,21
110,2,11:36.0,Defensive rebound by G. Green,,15,21
111,2,11:29.0,Turnover by I. Thomas (lost ball; steal by K. Marshall),,15,21
112,2,11:23.0,,J. Bayless makes 2-pt layup at rim (assist by O. Mayo),15,23
113,2,11:04.0,G. Green misses 3-pt jump shot from 25 ft,,15,23
114,2,11:03.0,,Defensive rebound by K. Marshall,15,23
115,2,11:01.0,,O. Mayo makes 2-pt dunk at rim (assist by K. Marshall),15,25
116,2,10:37.0,G. Green misses 2-pt jump shot from 18 ft,,15,25
117,2,10:36.0,,Defensive rebound by K. Marshall,15,25
118,2,10:26.0,,Turnover by J. Henson (lost ball; steal by G. Green),15,25
119,2,10:21.0,E. Bledsoe misses 2-pt layup at rim,,15,25
120,2,10:20.0,,Defensive rebound by J. Bayless,15,25
121,2,10:14.0,,J. Dudley misses 3-pt jump shot from 25 ft,15,25
122,2,10:13.0,Defensive rebound by I. Thomas,,15,25
123,2,10:05.0,Def 3 sec tech foul by J. Henson,,15,25
124,2,10:05.0,E. Bledsoe makes technical free throw,,16,25
125,2,9:57.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Bledsoe),,18,25
126,2,9:35.0,,J. Henson makes 2-pt hook shot from 4 ft (assist by O. Mayo),18,27
127,2,9:23.0,Turnover by I. Thomas (bad pass),,18,27
128,2,9:19.0,,O. Mayo misses 3-pt jump shot from 25 ft,18,27
129,2,9:16.0,Defensive rebound by G. Green,,18,27
130,2,9:06.0,Shooting foul by O. Mayo (drawn by E. Bledsoe),,18,27
131,2,9:06.0,E. Bledsoe makes free throw 1 of 2,,19,27
132,2,9:06.0,E. Bledsoe makes free throw 2 of 2,,20,27
133,2,8:50.0,,K. Marshall misses 2-pt hook shot from 4 ft,20,27
134,2,8:49.0,Defensive rebound by M. Plumlee,,20,27
135,2,8:39.0,Turnover by E. Bledsoe (lost ball),,20,27
136,2,8:39.0,Official timeout,,20,27
137,2,8:26.0,,K. Marshall misses 2-pt hook shot from 12 ft,20,27
138,2,8:25.0,,Offensive rebound by J. Henson,20,27
139,2,8:23.0,,J. Henson makes 2-pt dunk at rim,20,29
140,2,7:56.0,M. Morris misses 3-pt jump shot from 26 ft,,20,29
141,2,7:53.0,Offensive rebound by M. Plumlee,,20,29
142,2,7:50.0,Shooting foul by J. Dudley (drawn by M. Morris),,20,29
143,2,7:50.0,M. Morris misses free throw 1 of 2,,20,29
144,2,7:50.0,Offensive rebound by Team,,20,29
145,2,7:50.0,A. Len enters the game for G. Green,,20,29
146,2,7:50.0,G. Dragić enters the game for M. Plumlee,,20,29
147,2,7:50.0,M. Morris makes free throw 2 of 2,,21,29
148,2,7:39.0,,J. Dudley makes 2-pt jump shot from 16 ft (assist by K. Marshall),21,31
149,2,7:25.0,Shooting foul by J. Henson (drawn by I. Thomas),,21,31
150,2,7:25.0,I. Thomas makes free throw 1 of 2,,22,31
151,2,7:25.0,,Z. Pachulia enters the game for J. Henson,22,31
152,2,7:25.0,M. Morris enters the game for M. Morris,,22,31
153,2,7:25.0,I. Thomas makes free throw 2 of 2,,23,31
154,2,7:13.0,,K. Marshall misses 2-pt jump shot from 4 ft (block by A. Len),23,31
155,2,7:11.0,Defensive rebound by A. Len,,23,31
156,2,7:08.0,G. Dragić makes 2-pt layup at rim (assist by E. Bledsoe),,25,31
157,2,6:50.0,,Z. Pachulia makes 2-pt jump shot from 17 ft (assist by O. Mayo),25,33
158,2,6:37.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,25,33
159,2,6:36.0,,Defensive rebound by K. Marshall,25,33
160,2,6:14.0,,Turnover by Z. Pachulia (lost ball; steal by M. Morris),25,33
161,2,6:10.0,I. Thomas makes 2-pt layup from 1 ft (assist by E. Bledsoe),,27,33
162,2,6:10.0,Shooting foul by K. Marshall (drawn by I. Thomas),,27,33
163,2,6:10.0,I. Thomas makes free throw 1 of 1,,28,33
164,2,5:56.0,,Z. Pachulia misses 2-pt layup from 2 ft (block by A. Len),28,33
165,2,5:56.0,,Offensive rebound by Team,28,33
166,2,5:56.0,,Milwaukee full timeout,28,33
167,2,5:47.0,,O. Mayo misses 2-pt jump shot from 17 ft,28,33
168,2,5:46.0,Defensive rebound by G. Dragić,,28,33
169,2,5:43.0,Turnover by G. Dragić (lost ball; steal by J. Bayless),,28,33
170,2,5:39.0,,Personal foul by E. Bledsoe (drawn by J. Bayless),28,33
171,2,5:30.0,,J. Bayless misses 2-pt jump shot from 18 ft,28,33
172,2,5:30.0,Defensive rebound by Team,,28,33
173,2,5:11.0,A. Len misses 2-pt layup at rim,,28,33
174,2,5:10.0,,Defensive rebound by Z. Pachulia,28,33
175,2,5:02.0,,B. Knight enters the game for J. Dudley,28,33
176,2,5:02.0,,G. Antetokounmpo enters the game for K. Marshall,28,33
177,2,4:45.0,,B. Knight makes 2-pt layup from 1 ft,28,35
178,2,4:30.0,M. Morris makes 2-pt hook shot from 5 ft,,30,35
179,2,4:17.0,,Turnover by O. Mayo (step out of bounds),30,35
180,2,4:08.0,Personal block foul by B. Knight (drawn by I. Thomas),,30,35
181,2,4:08.0,I. Thomas makes free throw 1 of 2,,31,35
182,2,4:08.0,,K. Middleton enters the game for O. Mayo,31,35
183,2,4:08.0,I. Thomas makes free throw 2 of 2,,32,35
184,2,3:49.0,,Z. Pachulia misses 2-pt hook shot from 4 ft,32,35
185,2,3:48.0,Defensive rebound by G. Dragić,,32,35
186,2,3:41.0,G. Dragić makes 2-pt layup at rim,,34,35
187,2,3:24.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by Z. Pachulia),34,38
188,2,3:08.0,G. Dragić makes 2-pt layup at rim,,36,38
189,2,2:57.0,,B. Knight makes 2-pt jump shot from 5 ft,36,40
190,2,2:31.0,Turnover by Team (shot clock),,36,40
191,2,2:31.0,Phoenix full timeout,,36,40
192,2,2:31.0,,J. Henson enters the game for Z. Pachulia,36,40
193,2,2:06.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),36,42
194,2,1:52.0,M. Morris makes 2-pt layup at rim (assist by G. Dragić),,38,42
195,2,1:40.0,,Personal foul by I. Thomas (drawn by B. Knight),38,42
196,2,1:38.0,,Personal foul by G. Dragić (drawn by K. Middleton),38,42
197,2,1:38.0,,K. Middleton makes free throw 1 of 2,38,43
198,2,1:38.0,,K. Middleton makes free throw 2 of 2,38,44
199,2,1:18.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by G. Dragić),,41,44
200,2,0:59.0,,Turnover by J. Henson (lost ball),41,44
201,2,0:40.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,41,44
202,2,0:39.0,,Defensive rebound by J. Henson,41,44
203,2,0:33.0,,J. Bayless misses 2-pt jump shot from 3 ft,41,44
204,2,0:31.0,,Offensive rebound by G. Antetokounmpo,41,44
205,2,0:31.0,,G. Antetokounmpo misses 2-pt tip-in at rim,41,44
206,2,0:30.0,Defensive rebound by A. Len,,41,44
207,2,0:20.0,M. Morris misses 2-pt jump shot from 16 ft,,41,44
208,2,0:18.0,Offensive rebound by E. Bledsoe,,41,44
209,2,0:15.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,43,44
210,2,0:01.0,,Turnover by J. Bayless (bad pass),43,44
211,2,0:01.0,Phoenix full timeout,,43,44
212,2,0:00.0,M. Morris misses 3-pt jump shot from 40 ft,,43,44
213,2,0:00.0,Offensive rebound by Team,,43,44
214,3,11:48.0,,J. O'Bryant misses 2-pt layup from 1 ft,43,44
215,3,11:46.0,Defensive rebound by P. Tucker,,43,44
216,3,11:40.0,P. Tucker makes 2-pt jump shot from 21 ft (assist by E. Bledsoe),,45,44
217,3,11:13.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,45,44
218,3,11:12.0,Defensive rebound by E. Bledsoe,,45,44
219,3,11:02.0,A. Len makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,47,44
220,3,10:47.0,,B. Knight misses 2-pt jump shot from 18 ft,47,44
221,3,10:46.0,Defensive rebound by A. Len,,47,44
222,3,10:36.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,50,44
223,3,10:18.0,,K. Middleton makes 2-pt jump shot from 18 ft (assist by B. Knight),50,46
224,3,10:05.0,Turnover by G. Dragić (lost ball; steal by B. Knight),,50,46
225,3,10:02.0,,B. Knight makes 2-pt layup from 1 ft,50,48
226,3,9:41.0,Shooting foul by J. O'Bryant (drawn by M. Morris),,50,48
227,3,9:41.0,M. Morris makes 2-pt jump shot from 14 ft,,52,48
228,3,9:41.0,M. Morris makes free throw 1 of 1,,53,48
229,3,9:29.0,,B. Knight misses 2-pt jump shot from 6 ft,53,48
230,3,9:27.0,Defensive rebound by E. Bledsoe,,53,48
231,3,9:25.0,Turnover by E. Bledsoe (bad pass),,53,48
232,3,9:07.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by A. Len),53,48
233,3,9:04.0,Defensive rebound by M. Morris,,53,48
234,3,9:01.0,P. Tucker misses 2-pt layup at rim (block by J. O'Bryant),,53,48
235,3,8:57.0,Offensive rebound by A. Len,,53,48
236,3,8:55.0,A. Len misses 2-pt layup from 1 ft,,53,48
237,3,8:53.0,,Defensive rebound by B. Knight,53,48
238,3,8:49.0,,B. Knight makes 2-pt jump shot from 16 ft,53,50
239,3,8:40.0,M. Morris misses 2-pt jump shot from 20 ft,,53,50
240,3,8:39.0,,Defensive rebound by K. Middleton,53,50
241,3,8:30.0,,K. Middleton misses 2-pt jump shot from 17 ft,53,50
242,3,8:29.0,Defensive rebound by P. Tucker,,53,50
243,3,8:22.0,Shooting foul by Z. Pachulia (drawn by A. Len),,53,50
244,3,8:22.0,A. Len makes free throw 1 of 2,,54,50
245,3,8:22.0,A. Len misses free throw 2 of 2,,54,50
246,3,8:21.0,,Defensive rebound by G. Antetokounmpo,54,50
247,3,8:14.0,,Personal foul by A. Len (drawn by B. Knight),54,50
248,3,8:00.0,,Shooting foul by G. Dragić (drawn by K. Middleton),54,50
249,3,8:00.0,,K. Middleton makes free throw 1 of 2,54,51
250,3,8:00.0,,K. Middleton makes free throw 2 of 2,54,52
251,3,7:42.0,A. Len makes 2-pt layup at rim (assist by E. Bledsoe),,56,52
252,3,7:29.0,,J. O'Bryant misses 2-pt jump shot from 18 ft,56,52
253,3,7:29.0,,Offensive rebound by Team,56,52
254,3,7:29.0,Loose ball foul by A. Len (drawn by Z. Pachulia),,56,52
255,3,7:29.0,M. Plumlee enters the game for A. Len,,56,52
256,3,7:25.0,,Z. Pachulia misses 2-pt layup from 1 ft,56,52
257,3,7:23.0,Defensive rebound by M. Morris,,56,52
258,3,7:19.0,Turnover by E. Bledsoe (bad pass),,56,52
259,3,6:55.0,,K. Middleton misses 2-pt jump shot from 13 ft,56,52
260,3,6:54.0,Defensive rebound by M. Morris,,56,52
261,3,6:44.0,M. Morris misses 3-pt jump shot from 26 ft,,56,52
262,3,6:43.0,,Defensive rebound by J. O'Bryant,56,52
263,3,6:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by B. Knight),56,54
264,3,6:17.0,M. Plumlee misses 2-pt hook shot from 4 ft,,56,54
265,3,6:15.0,,Defensive rebound by G. Antetokounmpo,56,54
266,3,6:10.0,,B. Knight makes 2-pt dunk at rim (assist by G. Antetokounmpo),56,56
267,3,6:07.0,Phoenix full timeout,,56,56
268,3,6:07.0,,J. Dudley enters the game for J. O'Bryant,56,56
269,3,5:50.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,56,56
270,3,5:49.0,Offensive rebound by M. Morris,,56,56
271,3,5:48.0,M. Morris makes 2-pt layup at rim,,58,56
272,3,5:29.0,,J. Dudley misses 3-pt jump shot from 23 ft,58,56
273,3,5:28.0,Defensive rebound by G. Dragić,,58,56
274,3,5:18.0,G. Dragić misses 2-pt layup from 1 ft,,58,56
275,3,5:16.0,,Defensive rebound by B. Knight,58,56
276,3,5:12.0,,J. Dudley makes 2-pt layup from 1 ft (assist by B. Knight),58,58
277,3,5:07.0,Turnover by M. Morris (lost ball; steal by K. Middleton),,58,58
278,3,5:02.0,,B. Knight makes 2-pt dunk at rim (assist by J. Dudley),58,60
279,3,4:51.0,Turnover by E. Bledsoe (lost ball; steal by Z. Pachulia),,58,60
280,3,4:47.0,,G. Antetokounmpo makes 2-pt layup at rim,58,62
281,3,4:44.0,Phoenix full timeout,,58,62
282,3,4:44.0,I. Thomas enters the game for E. Bledsoe,,58,62
283,3,4:44.0,M. Morris enters the game for M. Morris,,58,62
284,3,4:23.0,M. Morris misses 3-pt jump shot from 27 ft,,58,62
285,3,4:22.0,Offensive rebound by I. Thomas,,58,62
286,3,4:16.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Morris),,60,62
287,3,3:51.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),60,64
288,3,3:31.0,M. Plumlee misses 2-pt layup at rim,,60,64
289,3,3:29.0,,Defensive rebound by Z. Pachulia,60,64
290,3,3:22.0,,B. Knight misses 2-pt jump shot from 15 ft,60,64
291,3,3:21.0,,Offensive rebound by Z. Pachulia,60,64
292,3,3:17.0,,J. Dudley makes 2-pt layup at rim,60,66
293,3,2:55.0,I. Thomas makes 2-pt jump shot from 15 ft,,62,66
294,3,2:48.0,,Shooting foul by M. Plumlee (drawn by Z. Pachulia),62,66
295,3,2:48.0,,Milwaukee full timeout,62,66
296,3,2:48.0,M. Morris enters the game for M. Plumlee,,62,66
297,3,2:48.0,,Z. Pachulia makes free throw 1 of 2,62,67
298,3,2:48.0,,Z. Pachulia makes free throw 2 of 2,62,68
299,3,2:33.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by M. Morris),,65,68
300,3,2:23.0,,Shooting block foul by I. Thomas (drawn by B. Knight),65,68
301,3,2:23.0,,B. Knight makes free throw 1 of 2,65,69
302,3,2:23.0,,J. Henson enters the game for Z. Pachulia,65,69
303,3,2:23.0,,B. Knight makes free throw 2 of 2,65,70
304,3,2:10.0,G. Dragić misses 3-pt jump shot from 23 ft,,65,70
305,3,2:09.0,,Defensive rebound by G. Antetokounmpo,65,70
306,3,1:46.0,,B. Knight misses 3-pt jump shot from 25 ft,65,70
307,3,1:45.0,,Offensive rebound by G. Antetokounmpo,65,70
308,3,1:36.0,,Shooting block foul by P. Tucker (drawn by B. Knight),65,70
309,3,1:36.0,,B. Knight makes free throw 1 of 2,65,71
310,3,1:36.0,,O. Mayo enters the game for K. Middleton,65,71
311,3,1:36.0,,B. Knight makes free throw 2 of 2,65,72
312,3,1:21.0,M. Morris misses 2-pt layup at rim (block by J. Henson),,65,72
313,3,1:19.0,Offensive rebound by M. Morris,,65,72
314,3,1:14.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by M. Morris),,68,72
315,3,1:03.0,,J. Henson misses 2-pt hook shot from 9 ft,68,72
316,3,1:02.0,Defensive rebound by P. Tucker,,68,72
317,3,0:58.0,Turnover by P. Tucker (bad pass; steal by B. Knight),,68,72
318,3,0:51.0,,Turnover by J. Henson (traveling),68,72
319,3,0:35.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Morris),,71,72
320,3,0:31.0,,B. Knight misses 3-pt jump shot from 25 ft,71,72
321,3,0:29.0,Defensive rebound by G. Dragić,,71,72
322,3,0:09.0,Turnover by M. Morris (back court),,71,72
323,3,0:09.0,Violation by Team (jump ball),,71,72
324,3,0:03.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,71,72
325,3,0:01.0,Defensive rebound by M. Morris,,71,72
326,3,0:00.0,M. Morris misses 3-pt jump shot from 40 ft,,71,72
327,3,0:00.0,Offensive rebound by Team,,71,72
328,4,11:44.0,M. Morris makes 2-pt jump shot from 12 ft,,73,72
329,4,11:19.0,,J. Henson makes 2-pt dunk at rim (assist by K. Marshall),73,74
330,4,10:57.0,G. Green misses 3-pt jump shot from 23 ft,,73,74
331,4,10:56.0,,Defensive rebound by J. Bayless,73,74
332,4,10:47.0,,J. Bayless misses 2-pt layup at rim (block by G. Green),73,74
333,4,10:45.0,Defensive rebound by I. Thomas,,73,74
334,4,10:40.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by I. Thomas),,76,74
335,4,10:30.0,Violation by M. Morris (kicked ball),,76,74
336,4,10:19.0,,J. Dudley misses 2-pt jump shot from 14 ft,76,74
337,4,10:18.0,Defensive rebound by M. Morris,,76,74
338,4,10:10.0,G. Green misses 3-pt jump shot from 24 ft,,76,74
339,4,10:09.0,,Defensive rebound by J. Henson,76,74
340,4,10:01.0,,J. Henson makes 2-pt dunk at rim (assist by K. Marshall),76,76
341,4,9:37.0,I. Thomas misses 2-pt jump shot from 10 ft,,76,76
342,4,9:36.0,Offensive rebound by M. Morris,,76,76
343,4,9:36.0,M. Morris misses 2-pt tip-in from 1 ft,,76,76
344,4,9:34.0,Offensive rebound by M. Morris,,76,76
345,4,9:34.0,M. Morris makes 2-pt layup at rim,,78,76
346,4,9:19.0,,J. Dudley misses 3-pt jump shot from 25 ft,78,76
347,4,9:18.0,Defensive rebound by G. Green,,78,76
348,4,9:05.0,M. Morris makes 2-pt layup at rim,,80,76
349,4,9:05.0,Shooting foul by J. Henson (drawn by M. Morris),,80,76
350,4,9:05.0,E. Bledsoe enters the game for G. Dragić,,80,76
351,4,9:05.0,M. Morris makes free throw 1 of 1,,81,76
352,4,8:51.0,,Turnover by O. Mayo (bad pass; steal by E. Bledsoe),81,76
353,4,8:50.0,Personal foul by J. Dudley (drawn by E. Bledsoe),,81,76
354,4,8:50.0,Official timeout,,81,76
355,4,8:50.0,A. Len enters the game for M. Morris,,81,76
356,4,8:32.0,Turnover by G. Green (bad pass),,81,76
357,4,8:20.0,,J. Henson misses 2-pt layup at rim,81,76
358,4,8:17.0,Defensive rebound by E. Bledsoe,,81,76
359,4,8:15.0,E. Bledsoe misses 2-pt layup at rim (block by J. Bayless),,81,76
360,4,8:12.0,,Defensive rebound by O. Mayo,81,76
361,4,8:05.0,,J. Dudley misses 2-pt layup from 1 ft (block by A. Len),81,76
362,4,8:04.0,,Offensive rebound by J. Henson,81,76
363,4,8:04.0,,J. Henson misses 2-pt jump shot from 3 ft,81,76
364,4,8:04.0,,Offensive rebound by J. Dudley,81,76
365,4,8:04.0,,Personal foul by M. Morris (drawn by J. Dudley),81,76
366,4,8:04.0,,J. Dudley makes free throw 1 of 2,81,77
367,4,8:04.0,,J. Dudley makes free throw 2 of 2,81,78
368,4,7:54.0,Personal block foul by K. Marshall (drawn by I. Thomas),,81,78
369,4,7:48.0,Personal foul by J. Dudley (drawn by M. Morris),,81,78
370,4,7:41.0,I. Thomas misses 2-pt jump shot from 19 ft,,81,78
371,4,7:41.0,,Defensive rebound by Team,81,78
372,4,7:18.0,,O. Mayo makes 2-pt jump shot from 14 ft,81,80
373,4,6:50.0,G. Green misses 3-pt jump shot from 26 ft,,81,80
374,4,6:49.0,,Defensive rebound by J. Dudley,81,80
375,4,6:41.0,,Turnover by J. Bayless (bad pass; steal by G. Green),81,80
376,4,6:38.0,Shooting block foul by J. Bayless (drawn by E. Bledsoe),,81,80
377,4,6:38.0,E. Bledsoe misses free throw 1 of 2,,81,80
378,4,6:38.0,Offensive rebound by Team,,81,80
379,4,6:38.0,M. Morris enters the game for A. Len,,81,80
380,4,6:38.0,G. Dragić enters the game for M. Morris,,81,80
381,4,6:38.0,E. Bledsoe makes free throw 2 of 2,,82,80
382,4,6:22.0,,O. Mayo misses 3-pt jump shot from 23 ft,82,80
383,4,6:20.0,Defensive rebound by M. Morris,,82,80
