,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
383,4,7:17.0,Defensive rebound by K. Olynyk,,77,91
384,4,7:12.0,Shooting foul by J. Johnson (drawn by M. Smart),,77,91
385,4,7:12.0,M. Smart misses free throw 1 of 2,,77,91
386,4,7:12.0,Offensive rebound by Team,,77,91
387,4,7:12.0,J. Sullinger enters the game for B. Bass,,77,91
388,4,7:12.0,M. Smart makes free throw 2 of 2,,78,91
389,4,6:55.0,,K. Lowry makes 3-pt jump shot from 25 ft,78,94
390,4,6:41.0,J. Sullinger misses 3-pt jump shot from 25 ft,,78,94
391,4,6:40.0,,Defensive rebound by K. Lowry,78,94
392,4,6:23.0,,A. Johnson makes 3-pt jump shot from 23 ft (assist by K. Lowry),78,97
393,4,6:03.0,Turnover by K. Olynyk (lost ball; steal by K. Lowry),,78,97
394,4,5:47.0,,Turnover by L. Williams (bad pass),78,97
395,4,5:47.0,,Loose ball foul by K. Lowry (drawn by A. Bradley),78,97
396,4,5:47.0,Official timeout,,78,97
397,4,5:47.0,J. Young enters the game for P. Pressey,,78,97
398,4,5:47.0,A. Bradley makes free throw 1 of 2,,79,97
399,4,5:47.0,A. Bradley makes free throw 2 of 2,,80,97
400,4,5:29.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by J. Johnson),80,100
401,4,5:13.0,J. Sullinger makes 2-pt jump shot from 19 ft,,82,100
402,4,4:55.0,,K. Lowry makes 2-pt jump shot from 9 ft,82,102
403,4,4:38.0,J. Sullinger makes 2-pt jump shot from 19 ft (assist by J. Young),,84,102
404,4,4:20.0,,Turnover by K. Lowry (bad pass; steal by K. Olynyk),84,102
405,4,4:16.0,Shooting foul by K. Lowry (drawn by K. Olynyk),,84,102
406,4,4:16.0,K. Olynyk makes free throw 1 of 2,,85,102
407,4,4:16.0,K. Olynyk makes free throw 2 of 2,,86,102
408,4,4:00.0,,J. Johnson makes 2-pt dunk at rim,86,104
409,4,3:53.0,Turnover by M. Smart (lost ball; steal by K. Lowry),,86,104
410,4,3:48.0,,K. Lowry misses 3-pt jump shot from 25 ft,86,104
411,4,3:47.0,Defensive rebound by J. Young,,86,104
412,4,3:41.0,A. Bradley misses 2-pt layup from 2 ft (block by J. Johnson),,86,104
413,4,3:39.0,Offensive rebound by K. Olynyk,,86,104
414,4,3:35.0,K. Olynyk makes 3-pt jump shot from 27 ft,,89,104
415,4,3:13.0,,K. Lowry misses 3-pt jump shot from 23 ft,89,104
416,4,3:12.0,,Offensive rebound by A. Johnson,89,104
417,4,3:08.0,,Toronto full timeout,89,104
418,4,2:48.0,,L. Williams misses 3-pt jump shot from 26 ft (block by J. Young),89,104
419,4,2:45.0,Defensive rebound by J. Sullinger,,89,104
420,4,2:39.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,92,104
421,4,2:16.0,,A. Johnson makes 2-pt hook shot from 2 ft (assist by J. Johnson),92,106
422,4,2:07.0,K. Olynyk misses 3-pt jump shot from 24 ft,,92,106
423,4,2:06.0,,Defensive rebound by J. Valančiūnas,92,106
424,4,1:51.0,,A. Johnson misses 2-pt dunk at rim,92,106
425,4,1:50.0,Defensive rebound by Team,,92,106
426,4,1:50.0,Boston full timeout,,92,106
427,4,1:50.0,,P. Patterson enters the game for J. Valančiūnas,92,106
428,4,1:43.0,M. Smart makes 2-pt layup from 3 ft,,94,106
429,4,1:29.0,,Turnover by K. Lowry (lost ball; steal by A. Bradley),94,106
430,4,1:23.0,A. Bradley misses 3-pt jump shot from 23 ft,,94,106
431,4,1:22.0,,Defensive rebound by J. Johnson,94,106
432,4,1:18.0,,Personal foul by M. Smart (drawn by J. Johnson),94,106
433,4,1:05.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by J. Johnson),94,109
434,4,0:50.0,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Young),,96,109
435,4,0:29.0,,K. Lowry misses 3-pt jump shot from 26 ft,96,109
436,4,0:29.0,,Offensive rebound by A. Johnson,96,109
437,4,0:11.0,,Personal block foul by A. Bradley (drawn by L. Williams),96,109
438,4,0:11.0,,L. Williams misses free throw 1 of 2,96,109
439,4,0:11.0,,Offensive rebound by Team,96,109
440,4,0:11.0,,L. Williams misses free throw 2 of 2,96,109
441,4,0:11.0,Defensive rebound by K. Olynyk,,96,109
442,4,0:03.0,J. Sullinger misses 3-pt jump shot from 25 ft,,96,109
443,4,0:01.0,,Defensive rebound by A. Johnson,96,109
