,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
392,4,6:46.0,,G. Green makes 2-pt dunk at rim (assist by E. Bledsoe),94,110
393,4,6:45.0,Denver full timeout,,94,110
394,4,6:45.0,T. Lawson enters the game for W. Chandler,,94,110
395,4,6:45.0,K. Faried enters the game for A. Gee,,94,110
396,4,6:32.0,,Violation by M. Morris (kicked ball),94,110
397,4,6:24.0,K. Faried misses 2-pt jump shot from 5 ft,,94,110
398,4,6:22.0,,Defensive rebound by M. Morris,94,110
399,4,6:03.0,,G. Green misses 2-pt jump shot from 15 ft,94,110
400,4,6:00.0,,Offensive rebound by M. Plumlee,94,110
401,4,5:53.0,,P. Tucker misses 3-pt jump shot from 23 ft,94,110
402,4,5:51.0,Defensive rebound by T. Lawson,,94,110
403,4,5:45.0,A. Afflalo makes 2-pt jump shot from 21 ft (assist by T. Lawson),,96,110
404,4,5:18.0,,Turnover by M. Morris (step out of bounds),96,110
405,4,5:01.0,T. Mozgov misses 2-pt jump shot from 15 ft,,96,110
406,4,4:59.0,Offensive rebound by K. Faried,,96,110
407,4,4:57.0,,G. Dragić enters the game for P. Tucker,96,110
408,4,4:52.0,A. Afflalo misses 2-pt jump shot from 15 ft,,96,110
409,4,4:50.0,Offensive rebound by T. Mozgov,,96,110
410,4,4:48.0,T. Mozgov makes 2-pt jump shot from 3 ft,,98,110
411,4,4:33.0,,Turnover by E. Bledsoe (bad pass; steal by K. Faried),98,110
412,4,4:30.0,Turnover by K. Faried (bad pass),,98,110
413,4,4:12.0,,M. Plumlee misses 2-pt hook shot from 6 ft,98,110
414,4,4:10.0,,Offensive rebound by G. Green,98,110
415,4,4:01.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,98,110
416,4,3:59.0,Defensive rebound by K. Faried,,98,110
417,4,3:43.0,T. Lawson misses 2-pt jump shot from 19 ft,,98,110
418,4,3:41.0,Offensive rebound by T. Mozgov,,98,110
419,4,3:24.0,Shooting foul by M. Plumlee (drawn by T. Mozgov),,98,110
420,4,3:24.0,T. Mozgov makes free throw 1 of 2,,99,110
421,4,3:24.0,T. Mozgov misses free throw 2 of 2,,99,110
422,4,3:23.0,,Defensive rebound by M. Morris,99,110
423,4,3:23.0,,Phoenix full timeout,99,110
424,4,3:08.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Dragić),99,112
425,4,2:50.0,T. Mozgov makes 3-pt jump shot from 24 ft (assist by T. Lawson),,102,112
426,4,2:31.0,,M. Morris misses 3-pt jump shot from 24 ft,102,112
427,4,2:29.0,,Offensive rebound by G. Dragić,102,112
428,4,2:23.0,,E. Bledsoe misses 2-pt layup from 1 ft,102,112
429,4,2:20.0,Defensive rebound by T. Mozgov,,102,112
430,4,2:16.0,N. Robinson misses 3-pt jump shot from 25 ft,,102,112
431,4,2:14.0,Offensive rebound by T. Mozgov,,102,112
432,4,2:12.0,T. Mozgov misses 2-pt layup at rim (block by M. Morris),,102,112
433,4,2:10.0,Offensive rebound by T. Lawson,,102,112
434,4,2:09.0,T. Lawson misses 3-pt jump shot from 25 ft,,102,112
435,4,2:07.0,,Defensive rebound by G. Green,102,112
436,4,1:57.0,,Personal foul by N. Robinson (drawn by G. Green),102,112
437,4,1:57.0,,P. Tucker enters the game for M. Plumlee,102,112
438,4,1:48.0,,P. Tucker makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),102,114
439,4,1:35.0,N. Robinson misses 3-pt jump shot from 25 ft,,102,114
440,4,1:33.0,Offensive rebound by Team,,102,114
441,4,1:33.0,,M. Morris enters the game for G. Green,102,114
442,4,1:31.0,A. Afflalo makes 2-pt jump shot from 12 ft (assist by N. Robinson),,104,114
443,4,1:11.0,,Turnover by P. Tucker (3 sec),104,114
444,4,1:03.0,A. Afflalo misses 2-pt jump shot from 10 ft,,104,114
445,4,1:02.0,,Defensive rebound by P. Tucker,104,114
446,4,0:49.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Morris),104,117
447,4,0:39.0,N. Robinson makes 2-pt jump shot from 5 ft,,106,117
448,4,0:32.0,,Turnover by M. Morris (bad pass),106,117
449,4,0:27.0,N. Robinson makes 3-pt jump shot from 24 ft,,109,117
450,4,0:27.0,Away from play foul by P. Tucker (drawn by K. Faried),,109,117
451,4,0:27.0,W. Chandler enters the game for T. Mozgov,,109,117
452,4,0:27.0,K. Faried misses free throw 1 of 1,,109,117
453,4,0:27.0,Offensive rebound by W. Chandler,,109,117
454,4,0:25.0,Turnover by W. Chandler (bad pass),,109,117
455,4,0:21.0,,Personal take foul by N. Robinson (drawn by G. Dragić),109,117
456,4,0:21.0,,G. Dragić misses free throw 1 of 2,109,117
457,4,0:21.0,,Offensive rebound by Team,109,117
458,4,0:21.0,,G. Dragić makes free throw 2 of 2,109,118
459,4,0:21.0,Denver full timeout,,109,118
460,4,0:19.0,N. Robinson misses 3-pt jump shot from 24 ft,,109,118
461,4,0:17.0,,Defensive rebound by M. Morris,109,118
462,4,0:17.0,,Personal take foul by W. Chandler (drawn by M. Morris),109,118
463,4,0:17.0,,M. Morris misses free throw 1 of 2,109,118
464,4,0:17.0,,Offensive rebound by Team,109,118
465,4,0:17.0,,M. Morris misses free throw 2 of 2,109,118
466,4,0:17.0,Defensive rebound by T. Lawson,,109,118
467,4,0:10.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Robinson),,112,118
468,4,0:08.0,,G. Dragić makes 2-pt layup at rim (assist by M. Morris),112,120
469,4,0:03.0,N. Robinson misses 3-pt jump shot from 22 ft,,112,120
470,4,0:01.0,,Defensive rebound by M. Morris,112,120
