,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
76,1,2:42.0,,A. Miller makes 2-pt layup from 2 ft (assist by J. Thompson),25,19
77,1,2:24.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by J. Hamilton),,28,19
78,1,2:12.0,,D. Williams makes 2-pt jump shot from 18 ft (assist by A. Miller),28,21
79,1,1:54.0,Z. LaVine misses 3-pt jump shot from 25 ft,,28,21
80,1,1:53.0,,Defensive rebound by N. Stauskas,28,21
81,1,1:45.0,,Turnover by N. Stauskas (bad pass; steal by C. Budinger),28,21
82,1,1:43.0,Shooting foul by N. Stauskas (drawn by Z. LaVine),,28,21
83,1,1:43.0,Minnesota full timeout,,28,21
84,1,1:43.0,,R. Gay enters the game for B. McLemore,28,21
85,1,1:43.0,A. Payne enters the game for K. Martin,,28,21
86,1,1:43.0,L. Brown enters the game for J. Hamilton,,28,21
87,1,1:43.0,Z. LaVine misses free throw 1 of 2,,28,21
88,1,1:43.0,Offensive rebound by Team,,28,21
89,1,1:43.0,Z. LaVine makes free throw 2 of 2,,29,21
90,1,1:28.0,,J. Thompson makes 2-pt layup from 2 ft (assist by A. Miller),29,23
91,1,1:09.0,A. Wiggins misses 2-pt jump shot from 4 ft (block by J. Thompson),,29,23
92,1,1:08.0,Offensive rebound by C. Budinger,,29,23
93,1,1:07.0,C. Budinger misses 2-pt jump shot from 12 ft,,29,23
94,1,1:06.0,,Defensive rebound by R. Gay,29,23
95,1,1:00.0,,Turnover by N. Stauskas (step out of bounds),29,23
96,1,0:45.0,C. Budinger misses 2-pt jump shot from 12 ft,,29,23
97,1,0:44.0,,Defensive rebound by R. Gay,29,23
98,1,0:37.0,,Personal foul by A. Payne (drawn by J. Thompson),29,23
99,1,0:20.0,,N. Stauskas misses 3-pt jump shot from 26 ft,29,23
100,1,0:20.0,Defensive rebound by Z. LaVine,,29,23
101,1,0:02.0,A. Wiggins makes 2-pt jump shot from 20 ft (assist by Z. LaVine),,31,23
102,2,11:40.0,Z. LaVine misses 2-pt jump shot from 6 ft (block by J. Thompson),,31,23
103,2,11:40.0,Offensive rebound by Team,,31,23
104,2,11:40.0,R. Hummel enters the game for A. Wiggins,,31,23
105,2,11:40.0,K. Martin enters the game for Z. LaVine,,31,23
106,2,11:36.0,C. Budinger misses 2-pt jump shot from 11 ft,,31,23
107,2,11:35.0,,Defensive rebound by D. Williams,31,23
108,2,11:18.0,,R. Gay makes 2-pt layup from 2 ft (assist by A. Miller),31,25
109,2,11:04.0,K. Martin makes 2-pt jump shot from 17 ft (assist by L. Brown),,33,25
110,2,10:53.0,,Shooting foul by R. Hummel (drawn by R. Gay),33,25
111,2,10:53.0,,R. Gay makes free throw 1 of 2,33,26
112,2,10:53.0,,R. Gay makes free throw 2 of 2,33,27
113,2,10:41.0,K. Martin misses 3-pt jump shot from 24 ft,,33,27
114,2,10:40.0,,Defensive rebound by R. Gay,33,27
115,2,10:18.0,,D. Williams makes 2-pt dunk at rim,33,29
116,2,9:59.0,L. Brown misses 2-pt jump shot from 6 ft (block by N. Stauskas),,33,29
117,2,9:59.0,,Defensive rebound by J. Thompson,33,29
118,2,9:51.0,,Turnover by R. Gay (lost ball),33,29
119,2,9:38.0,K. Martin misses 3-pt jump shot from 25 ft,,33,29
120,2,9:37.0,,Defensive rebound by D. Williams,33,29
121,2,9:26.0,,D. Williams misses 3-pt jump shot from 25 ft,33,29
122,2,9:26.0,Defensive rebound by K. Martin,,33,29
123,2,9:14.0,R. Hummel misses 2-pt jump shot from 5 ft (block by D. Williams),,33,29
124,2,9:14.0,Offensive rebound by Team,,33,29
125,2,9:14.0,A. Payne enters the game for J. Hamilton,,33,29
126,2,9:14.0,,O. Casspi enters the game for N. Stauskas,33,29
127,2,9:02.0,K. Martin misses 2-pt jump shot from 3 ft,,33,29
128,2,9:02.0,,Defensive rebound by J. Thompson,33,29
129,2,8:46.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by O. Casspi),33,32
130,2,8:46.0,Minnesota full timeout,,33,32
131,2,8:33.0,R. Hummel misses 2-pt jump shot from 21 ft,,33,32
132,2,8:32.0,,Defensive rebound by J. Thompson,33,32
133,2,8:16.0,,R. Gay misses 2-pt jump shot from 13 ft,33,32
134,2,8:15.0,,Offensive rebound by J. Thompson,33,32
135,2,8:12.0,,J. Thompson makes 2-pt jump shot from 6 ft,33,34
136,2,7:57.0,Personal foul by A. Miller (drawn by R. Hummel),,33,34
137,2,7:57.0,Z. LaVine enters the game for C. Budinger,,33,34
138,2,7:57.0,A. Wiggins enters the game for L. Brown,,33,34
139,2,7:45.0,Z. LaVine makes 2-pt jump shot from 9 ft (assist by K. Martin),,35,34
140,2,7:24.0,,R. Gay misses 2-pt dunk at rim,35,34
141,2,7:23.0,,Offensive rebound by R. Gay,35,34
142,2,7:22.0,,R. Gay makes 2-pt layup from 2 ft,35,36
143,2,7:22.0,,Shooting foul by A. Payne (drawn by R. Gay),35,36
144,2,7:22.0,J. Hamilton enters the game for A. Payne,,35,36
145,2,7:22.0,,R. Gay makes free throw 1 of 1,35,37
146,2,7:03.0,J. Hamilton misses 2-pt jump shot from 15 ft,,35,37
147,2,7:02.0,,Defensive rebound by J. Thompson,35,37
148,2,6:47.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by R. Gay),35,40
149,2,6:46.0,Minnesota full timeout,,35,40
150,2,6:46.0,,B. McLemore enters the game for R. Gay,35,40
151,2,6:37.0,A. Wiggins misses 2-pt layup from 1 ft,,35,40
152,2,6:35.0,,Defensive rebound by D. Williams,35,40
153,2,6:32.0,,Shooting block foul by R. Hummel (drawn by D. Williams),35,40
154,2,6:32.0,,D. Williams misses free throw 1 of 2,35,40
155,2,6:32.0,,Offensive rebound by Team,35,40
156,2,6:32.0,,D. Williams misses free throw 2 of 2,35,40
157,2,6:29.0,Defensive rebound by J. Hamilton,,35,40
158,2,6:21.0,A. Wiggins makes 2-pt jump shot from 5 ft,,37,40
159,2,6:03.0,,D. Williams makes 2-pt jump shot from 21 ft (assist by B. McLemore),37,42
160,2,5:48.0,Shooting foul by B. McLemore (drawn by A. Wiggins),,37,42
161,2,5:48.0,A. Wiggins misses free throw 1 of 2,,37,42
162,2,5:48.0,Offensive rebound by Team,,37,42
163,2,5:48.0,,R. McCallum enters the game for A. Miller,37,42
164,2,5:48.0,,N. Stauskas enters the game for B. McLemore,37,42
165,2,5:48.0,A. Wiggins makes free throw 2 of 2,,38,42
166,2,5:22.0,,O. Casspi misses 3-pt jump shot from 25 ft,38,42
167,2,5:22.0,Defensive rebound by Z. LaVine,,38,42
168,2,5:09.0,K. Martin makes 2-pt jump shot from 14 ft (assist by Z. LaVine),,40,42
169,2,4:53.0,,N. Stauskas misses 3-pt jump shot from 23 ft,40,42
170,2,4:50.0,,Offensive rebound by D. Williams,40,42
171,2,4:50.0,,D. Williams makes 2-pt dunk at rim,40,44
172,2,4:34.0,K. Martin makes 2-pt jump shot from 16 ft,,42,44
173,2,4:34.0,Shooting foul by N. Stauskas (drawn by K. Martin),,42,44
174,2,4:34.0,,R. Gay enters the game for J. Thompson,42,44
175,2,4:34.0,,R. Evans enters the game for D. Williams,42,44
176,2,4:34.0,K. Martin makes free throw 1 of 1,,43,44
177,2,4:24.0,,R. Gay misses 3-pt jump shot from 24 ft,43,44
178,2,4:23.0,Defensive rebound by A. Wiggins,,43,44
179,2,4:07.0,Turnover by J. Hamilton (lost ball),,43,44
180,2,3:49.0,,O. Casspi misses 2-pt jump shot from 6 ft,43,44
181,2,3:48.0,Defensive rebound by Z. LaVine,,43,44
182,2,3:39.0,Z. LaVine makes 2-pt layup from 3 ft,,45,44
183,2,3:20.0,,R. McCallum makes 3-pt jump shot from 23 ft (assist by N. Stauskas),45,47
184,2,3:00.0,K. Martin misses 3-pt jump shot from 24 ft,,45,47
185,2,3:00.0,,Defensive rebound by R. Evans,45,47
186,2,2:47.0,Official timeout,,45,47
187,2,2:38.0,,R. McCallum makes 2-pt layup from 4 ft,45,49
188,2,2:19.0,A. Wiggins misses 2-pt jump shot from 14 ft (block by R. Gay),,45,49
189,2,2:18.0,,Defensive rebound by R. McCallum,45,49
190,2,2:15.0,,R. Gay misses 2-pt layup from 1 ft,45,49
191,2,2:13.0,,Offensive rebound by R. Evans,45,49
192,2,2:11.0,,R. Evans makes 2-pt layup from 2 ft,45,51
193,2,1:53.0,A. Wiggins makes 2-pt jump shot from 14 ft (assist by K. Martin),,47,51
194,2,1:30.0,,R. Gay misses 2-pt jump shot from 16 ft,47,51
195,2,1:30.0,Defensive rebound by Team,,47,51
196,2,1:30.0,,Loose ball foul by R. Evans (drawn by R. Hummel),47,51
197,2,1:15.0,A. Wiggins misses 3-pt jump shot from 25 ft,,47,51
198,2,1:14.0,,Defensive rebound by R. McCallum,47,51
199,2,1:12.0,,R. Evans makes 2-pt dunk at rim (assist by R. McCallum),47,53
200,2,0:57.0,J. Hamilton makes 2-pt dunk at rim (assist by K. Martin),,49,53
201,2,0:46.0,,Turnover by R. McCallum (bad pass; steal by J. Hamilton),49,53
202,2,0:39.0,K. Martin misses 3-pt jump shot from 22 ft,,49,53
203,2,0:37.0,,Defensive rebound by R. Gay,49,53
204,2,0:22.0,,Shooting foul by Z. LaVine (drawn by R. Gay),49,53
205,2,0:22.0,,R. Gay misses free throw 1 of 2,49,53
206,2,0:22.0,,Offensive rebound by Team,49,53
207,2,0:22.0,,D. Williams enters the game for O. Casspi,49,53
208,2,0:22.0,,R. Gay makes free throw 2 of 2,49,54
209,2,0:02.0,Z. LaVine misses 2-pt jump shot from 6 ft,,49,54
210,2,0:01.0,,Defensive rebound by R. Evans,49,54
211,3,11:42.0,A. Wiggins makes 2-pt jump shot from 5 ft,,51,54
212,3,11:28.0,,Shooting foul by A. Wiggins (drawn by R. Gay),51,54
213,3,11:28.0,,R. Gay makes free throw 1 of 2,51,55
214,3,11:28.0,,R. Gay makes free throw 2 of 2,51,56
215,3,11:09.0,A. Payne misses 2-pt jump shot from 15 ft,,51,56
216,3,11:07.0,,Defensive rebound by R. McCallum,51,56
217,3,11:01.0,,B. McLemore misses 3-pt jump shot from 25 ft,51,56
218,3,11:00.0,Defensive rebound by A. Wiggins,,51,56
219,3,10:55.0,Z. LaVine misses 2-pt jump shot from 4 ft,,51,56
220,3,10:53.0,,Defensive rebound by B. McLemore,51,56
221,3,10:43.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Gay),51,59
222,3,10:28.0,Shooting foul by B. McLemore (drawn by K. Martin),,51,59
223,3,10:28.0,K. Martin misses free throw 1 of 2,,51,59
224,3,10:28.0,Offensive rebound by Team,,51,59
225,3,10:28.0,K. Martin makes free throw 2 of 2,,52,59
226,3,10:05.0,,R. Gay misses 2-pt hook shot from 6 ft,52,59
227,3,10:04.0,,Offensive rebound by R. Evans,52,59
228,3,9:59.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by R. Evans),52,62
229,3,9:41.0,K. Martin misses 2-pt jump shot from 15 ft,,52,62
230,3,9:39.0,Offensive rebound by K. Martin,,52,62
231,3,9:37.0,K. Martin makes 2-pt layup from 1 ft,,54,62
232,3,9:19.0,,O. Casspi misses 2-pt jump shot from 5 ft,54,62
233,3,9:18.0,,Offensive rebound by R. Evans,54,62
234,3,9:16.0,,R. Evans misses 2-pt layup from 3 ft (block by J. Hamilton),54,62
235,3,9:15.0,Defensive rebound by A. Payne,,54,62
236,3,9:06.0,Z. LaVine makes 2-pt layup from 5 ft,,56,62
237,3,8:51.0,,B. McLemore misses 3-pt jump shot from 23 ft,56,62
238,3,8:51.0,Defensive rebound by J. Hamilton,,56,62
239,3,8:43.0,A. Payne misses 2-pt layup from 2 ft (block by R. Evans),,56,62
240,3,8:43.0,Offensive rebound by Team,,56,62
241,3,8:43.0,,D. Williams enters the game for B. McLemore,56,62
242,3,8:37.0,K. Martin misses 2-pt jump shot from 17 ft,,56,62
243,3,8:36.0,,Defensive rebound by O. Casspi,56,62
244,3,8:24.0,,R. McCallum misses 2-pt jump shot from 16 ft,56,62
245,3,8:24.0,Defensive rebound by Z. LaVine,,56,62
246,3,8:14.0,Turnover by A. Wiggins (bad pass; steal by R. McCallum),,56,62
247,3,8:10.0,,O. Casspi makes 2-pt dunk at rim (assist by R. McCallum),56,64
248,3,8:05.0,Minnesota full timeout,,56,64
249,3,8:05.0,C. Budinger enters the game for A. Payne,,56,64
250,3,7:48.0,J. Hamilton misses 2-pt layup from 2 ft,,56,64
251,3,7:48.0,,Defensive rebound by R. Evans,56,64
252,3,7:35.0,,R. McCallum makes 3-pt jump shot from 25 ft,56,67
253,3,7:10.0,Z. LaVine makes 2-pt jump shot from 20 ft (assist by K. Martin),,58,67
254,3,6:59.0,,Personal foul by J. Hamilton (drawn by R. Evans),58,67
255,3,6:59.0,A. Payne enters the game for A. Wiggins,,58,67
256,3,6:59.0,R. Hummel enters the game for J. Hamilton,,58,67
257,3,6:47.0,,R. Gay misses 2-pt jump shot from 11 ft,58,67
258,3,6:47.0,Defensive rebound by Team,,58,67
259,3,6:47.0,,Loose ball foul by R. Evans (drawn by C. Budinger),58,67
260,3,6:36.0,Turnover by C. Budinger (bad pass; steal by R. Gay),,58,67
261,3,6:25.0,,O. Casspi makes 2-pt layup from 4 ft,58,69
262,3,6:10.0,Turnover by Z. LaVine (bad pass; steal by O. Casspi),,58,69
263,3,6:06.0,,D. Williams makes 2-pt dunk at rim (assist by R. Evans),58,71
264,3,5:42.0,C. Budinger makes 2-pt jump shot from 16 ft (assist by Z. LaVine),,60,71
265,3,5:29.0,,Shooting foul by Z. LaVine (drawn by R. Gay),60,71
266,3,5:29.0,,R. Gay makes free throw 1 of 2,60,72
267,3,5:29.0,,R. Gay makes free throw 2 of 2,60,73
268,3,5:14.0,K. Martin misses 2-pt jump shot from 15 ft,,60,73
269,3,5:12.0,,Defensive rebound by R. Evans,60,73
270,3,4:57.0,,R. McCallum misses 3-pt jump shot from 23 ft,60,73
271,3,4:56.0,,Offensive rebound by R. Gay,60,73
272,3,4:55.0,,R. Gay makes 2-pt layup from 2 ft,60,75
273,3,4:38.0,K. Martin misses 3-pt jump shot from 24 ft,,60,75
274,3,4:34.0,Offensive rebound by Z. LaVine,,60,75
275,3,4:29.0,K. Martin makes 2-pt dunk at rim (assist by Z. LaVine),,62,75
276,3,4:15.0,,Shooting foul by R. Hummel (drawn by O. Casspi),62,75
277,3,4:15.0,,O. Casspi misses free throw 1 of 2,62,75
278,3,4:15.0,,Offensive rebound by Team,62,75
279,3,4:15.0,,A. Miller enters the game for R. Gay,62,75
280,3,4:15.0,,J. Thompson enters the game for R. Evans,62,75
281,3,4:15.0,,O. Casspi makes free throw 2 of 2,62,76
282,3,4:00.0,Z. LaVine misses 3-pt jump shot from 27 ft,,62,76
283,3,3:59.0,,Defensive rebound by J. Thompson,62,76
284,3,3:53.0,,O. Casspi makes 2-pt layup from 1 ft (assist by A. Miller),62,78
285,3,3:38.0,C. Budinger makes 2-pt dunk at rim (assist by A. Payne),,64,78
286,3,3:38.0,Shooting foul by O. Casspi (drawn by C. Budinger),,64,78
287,3,3:38.0,A. Onuaku enters the game for A. Payne,,64,78
288,3,3:38.0,C. Budinger makes free throw 1 of 1,,65,78
289,3,3:21.0,,J. Thompson misses 2-pt jump shot from 13 ft,65,78
290,3,3:21.0,,Offensive rebound by D. Williams,65,78
291,3,3:13.0,,D. Williams makes 2-pt dunk at rim (assist by A. Miller),65,80
292,3,2:52.0,R. Hummel makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,67,80
293,3,2:39.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by A. Miller),67,83
294,3,2:23.0,Z. LaVine misses 2-pt jump shot from 21 ft,,67,83
295,3,2:22.0,Offensive rebound by Team,,67,83
296,3,2:22.0,,Sacramento full timeout,67,83
297,3,2:06.0,K. Martin misses 3-pt jump shot from 24 ft,,67,83
298,3,2:05.0,,Defensive rebound by R. McCallum,67,83
299,3,1:54.0,,Shooting foul by R. Hummel (drawn by D. Williams),67,83
300,3,1:54.0,,D. Williams makes free throw 1 of 2,67,84
301,3,1:54.0,A. Wiggins enters the game for R. Hummel,,67,84
302,3,1:54.0,,D. Williams makes free throw 2 of 2,67,85
303,3,1:34.0,K. Martin makes 2-pt jump shot from 14 ft,,69,85
304,3,1:20.0,,O. Casspi makes 3-pt jump shot from 25 ft,69,88
305,3,1:05.0,A. Onuaku makes 2-pt hook shot from 3 ft (assist by Z. LaVine),,71,88
306,3,0:51.0,,D. Williams misses 2-pt jump shot from 5 ft (block by C. Budinger),71,88
307,3,0:49.0,Defensive rebound by C. Budinger,,71,88
308,3,0:48.0,Shooting foul by A. Miller (drawn by Z. LaVine),,71,88
309,3,0:48.0,Z. LaVine makes free throw 1 of 2,,72,88
310,3,0:48.0,Z. LaVine misses free throw 2 of 2,,72,88
311,3,0:46.0,,Defensive rebound by D. Williams,72,88
312,3,0:28.0,,R. McCallum misses 2-pt jump shot from 12 ft,72,88
313,3,0:27.0,Defensive rebound by A. Onuaku,,72,88
314,3,0:20.0,K. Martin misses 3-pt jump shot from 25 ft,,72,88
315,3,0:19.0,,Defensive rebound by O. Casspi,72,88
316,3,0:14.0,,O. Casspi misses 2-pt jump shot from 6 ft,72,88
317,3,0:13.0,,Offensive rebound by D. Williams,72,88
318,3,0:10.0,,R. McCallum misses 2-pt jump shot from 4 ft,72,88
319,3,0:10.0,,Offensive rebound by R. McCallum,72,88
320,3,0:10.0,,R. McCallum makes 2-pt tip-in from 4 ft,72,90
321,3,0:03.0,Z. LaVine misses 3-pt jump shot from 23 ft,,72,90
322,3,0:02.0,Offensive rebound by K. Martin,,72,90
323,3,0:01.0,K. Martin misses 2-pt layup from 2 ft,,72,90
324,3,0:01.0,Offensive rebound by A. Wiggins,,72,90
325,3,0:01.0,Shooting foul by D. Williams (drawn by A. Wiggins),,72,90
326,3,0:01.0,A. Wiggins makes free throw 1 of 2,,73,90
327,3,0:01.0,A. Wiggins makes free throw 2 of 2,,74,90
328,4,11:36.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by A. Miller),74,93
329,4,11:17.0,C. Budinger makes 3-pt jump shot from 26 ft (assist by K. Martin),,77,93
330,4,11:03.0,,Turnover by B. McLemore (lost ball; steal by Z. LaVine),77,93
331,4,10:53.0,Z. LaVine makes 2-pt jump shot from 7 ft,,79,93
332,4,10:36.0,,B. McLemore misses 3-pt jump shot from 24 ft,79,93
333,4,10:36.0,Defensive rebound by C. Budinger,,79,93
334,4,10:26.0,K. Martin misses 2-pt jump shot from 9 ft,,79,93
335,4,10:26.0,Offensive rebound by A. Wiggins,,79,93
336,4,10:26.0,A. Wiggins makes 2-pt tip-in at rim,,81,93
337,4,10:26.0,Shooting foul by J. Thompson (drawn by A. Wiggins),,81,93
338,4,10:26.0,L. Brown enters the game for Z. LaVine,,81,93
339,4,10:26.0,A. Wiggins makes free throw 1 of 1,,82,93
340,4,10:13.0,,Personal foul by K. Martin (drawn by B. McLemore),82,93
341,4,10:06.0,,Turnover by R. Gay (bad pass; steal by K. Martin),82,93
342,4,10:04.0,K. Martin makes 2-pt jump shot from 3 ft,,84,93
343,4,10:04.0,Shooting foul by B. McLemore (drawn by K. Martin),,84,93
344,4,10:04.0,,R. McCallum enters the game for B. McLemore,84,93
345,4,10:04.0,K. Martin makes free throw 1 of 1,,85,93
346,4,9:48.0,,D. Williams misses 2-pt jump shot from 17 ft,85,93
347,4,9:48.0,Defensive rebound by A. Wiggins,,85,93
348,4,9:35.0,A. Wiggins makes 2-pt layup from 3 ft (assist by A. Onuaku),,87,93
349,4,9:32.0,,Sacramento full timeout,87,93
350,4,9:15.0,,Shooting foul by K. Martin (drawn by J. Thompson),87,93
351,4,9:15.0,,J. Thompson makes free throw 1 of 2,87,94
352,4,9:15.0,,J. Thompson misses free throw 2 of 2,87,94
353,4,9:14.0,Defensive rebound by A. Onuaku,,87,94
354,4,8:56.0,A. Wiggins misses 2-pt jump shot from 16 ft,,87,94
355,4,8:55.0,,Defensive rebound by A. Miller,87,94
356,4,8:41.0,,R. McCallum misses 3-pt jump shot from 26 ft,87,94
357,4,8:39.0,,Offensive rebound by Team,87,94
358,4,8:39.0,Loose ball foul by A. Wiggins (drawn by R. McCallum),,87,94
359,4,8:30.0,,R. Gay makes 2-pt jump shot from 9 ft,87,96
360,4,8:19.0,Shooting foul by R. McCallum (drawn by K. Martin),,87,96
361,4,8:19.0,K. Martin misses free throw 1 of 2,,87,96
362,4,8:19.0,Offensive rebound by Team,,87,96
363,4,8:19.0,K. Martin makes free throw 2 of 2,,88,96
364,4,8:00.0,,R. McCallum makes 2-pt jump shot from 4 ft (assist by A. Miller),88,98
365,4,7:37.0,K. Martin makes 3-pt jump shot from 24 ft (assist by L. Brown),,91,98
366,4,7:23.0,,R. Gay makes 2-pt jump shot from 9 ft,91,100
367,4,6:58.0,L. Brown misses 2-pt jump shot from 22 ft,,91,100
368,4,6:58.0,,Defensive rebound by A. Miller,91,100
369,4,6:42.0,,D. Williams makes 2-pt jump shot from 17 ft,91,102
370,4,6:41.0,Minnesota full timeout,,91,102
371,4,6:41.0,Z. LaVine enters the game for K. Martin,,91,102
372,4,6:41.0,,O. Casspi enters the game for D. Williams,91,102
373,4,6:28.0,Z. LaVine makes 2-pt layup from 2 ft (assist by L. Brown),,93,102
374,4,6:07.0,,R. McCallum misses 3-pt jump shot from 23 ft,93,102
375,4,6:06.0,Defensive rebound by A. Onuaku,,93,102
376,4,6:02.0,Turnover by A. Wiggins (bad pass),,93,102
377,4,5:55.0,,A. Miller misses 3-pt jump shot from 22 ft,93,102
378,4,5:54.0,,Offensive rebound by R. McCallum,93,102
379,4,5:54.0,,R. McCallum misses 2-pt tip-in from 2 ft,93,102
380,4,5:53.0,Defensive rebound by L. Brown,,93,102
381,4,5:45.0,Turnover by C. Budinger (back court),,93,102
382,4,5:32.0,,O. Casspi misses 2-pt hook shot from 3 ft (block by A. Onuaku),93,102
