,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
99,1,0:04.0,A. Brooks misses 2-pt jump shot from 3 ft,,23,19
100,1,0:03.0,,Defensive rebound by G. Antetokounmpo,23,19
101,1,0:00.0,,O. Mayo misses 2-pt layup from 2 ft (block by J. Butler),23,19
102,1,0:00.0,,Offensive rebound by Team,23,19
103,2,11:34.0,T. Gibson makes 2-pt layup from 1 ft (assist by N. Mirotić),,25,19
104,2,11:23.0,,Personal foul by J. Butler (drawn by J. Henson),25,19
105,2,11:23.0,T. Snell enters the game for J. Butler,,25,19
106,2,11:09.0,,Turnover by J. Dudley (lost ball; steal by A. Brooks),25,19
107,2,11:02.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Noah),,28,19
108,2,10:45.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by O. Mayo),28,22
109,2,10:22.0,N. Mirotić misses 3-pt jump shot from 26 ft,,28,22
110,2,10:20.0,,Defensive rebound by J. Dudley,28,22
111,2,10:15.0,,J. Dudley misses 3-pt jump shot from 25 ft,28,22
112,2,10:13.0,,Offensive rebound by J. Henson,28,22
113,2,10:03.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Bayless),28,25
114,2,9:44.0,T. Gibson misses 2-pt jump shot from 17 ft,,28,25
115,2,9:43.0,,Defensive rebound by O. Mayo,28,25
116,2,9:38.0,,J. Henson misses 2-pt layup from 1 ft,28,25
117,2,9:35.0,Defensive rebound by T. Snell,,28,25
118,2,9:30.0,T. Gibson makes flagrant free throw 1 of 2,,29,25
119,2,9:30.0,T. Gibson misses flagrant free throw 2 of 2,,29,25
120,2,9:30.0,Offensive rebound by Team,,29,25
121,2,9:24.0,Turnover by A. Brooks (lost ball; steal by O. Mayo),,29,25
122,2,9:19.0,,J. Henson makes 2-pt layup at rim (assist by J. Bayless),29,27
123,2,9:08.0,,Violation by J. Dudley (kicked ball),29,27
124,2,8:52.0,T. Gibson misses 2-pt jump shot from 16 ft,,29,27
125,2,8:51.0,,Defensive rebound by K. Middleton,29,27
126,2,8:40.0,,J. Bayless makes 2-pt layup at rim,29,29
127,2,8:18.0,Shooting foul by J. Henson (drawn by T. Gibson),,29,29
128,2,8:18.0,Official timeout,,29,29
129,2,8:18.0,,Z. Pachulia enters the game for J. Henson,29,29
130,2,8:18.0,T. Gibson misses free throw 1 of 2,,29,29
131,2,8:18.0,Offensive rebound by Team,,29,29
132,2,8:18.0,T. Gibson makes free throw 2 of 2,,30,29
133,2,8:08.0,,K. Middleton makes 2-pt layup at rim (assist by J. Dudley),30,31
134,2,7:42.0,Turnover by Team (shot clock),,30,31
135,2,7:37.0,,Personal foul by A. Brooks (drawn by J. Bayless),30,31
136,2,7:33.0,,Technical foul by J. Bayless,30,31
137,2,7:33.0,A. Brooks misses technical free throw,,30,31
138,2,7:33.0,,Offensive rebound by Team,30,31
139,2,7:33.0,,J. Bayless makes flagrant free throw 1 of 2,30,32
140,2,7:33.0,,J. Bayless makes flagrant free throw 2 of 2,30,33
141,2,7:24.0,,Shooting foul by A. Brooks (drawn by J. Bayless),30,33
142,2,7:24.0,,J. Bayless makes free throw 1 of 2,30,34
143,2,7:24.0,D. Rose enters the game for A. Brooks,,30,34
144,2,7:24.0,,J. Bayless makes free throw 2 of 2,30,35
145,2,7:09.0,Turnover by T. Snell (lost ball; steal by O. Mayo),,30,35
146,2,7:09.0,,Personal foul by T. Snell (drawn by O. Mayo),30,35
147,2,7:09.0,J. Butler enters the game for T. Snell,,30,35
148,2,7:09.0,,O. Mayo makes free throw 1 of 2,30,36
149,2,7:09.0,,O. Mayo makes free throw 2 of 2,30,37
150,2,6:52.0,Turnover by N. Mirotić (lost ball; steal by Z. Pachulia),,30,37
151,2,6:48.0,,J. Bayless misses 2-pt layup at rim,30,37
152,2,6:45.0,,Offensive rebound by J. Bayless,30,37
153,2,6:42.0,,O. Mayo misses 3-pt jump shot from 25 ft,30,37
154,2,6:42.0,Defensive rebound by T. Gibson,,30,37
155,2,6:42.0,Personal foul by J. Bayless (drawn by T. Gibson),,30,37
156,2,6:42.0,M. Dunleavy enters the game for N. Mirotić,,30,37
157,2,6:21.0,Turnover by D. Rose (lost ball),,30,37
158,2,6:08.0,,O. Mayo makes 3-pt jump shot from 24 ft (assist by J. Bayless),30,40
159,2,5:49.0,Shooting foul by J. Dudley (drawn by J. Butler),,30,40
160,2,5:49.0,,Milwaukee full timeout,30,40
161,2,5:49.0,P. Gasol enters the game for J. Noah,,30,40
162,2,5:49.0,J. Butler makes free throw 1 of 2,,31,40
163,2,5:49.0,J. Butler makes free throw 2 of 2,,32,40
164,2,5:35.0,,J. Dudley misses 2-pt jump shot from 14 ft,32,40
165,2,5:34.0,Defensive rebound by J. Butler,,32,40
166,2,5:17.0,T. Gibson makes 2-pt layup at rim (assist by J. Butler),,34,40
167,2,5:08.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by O. Mayo),34,43
168,2,4:43.0,J. Butler misses 3-pt jump shot from 26 ft,,34,43
169,2,4:42.0,,Defensive rebound by J. Bayless,34,43
170,2,4:28.0,,Turnover by J. Dudley (bad pass; steal by D. Rose),34,43
171,2,4:23.0,J. Butler misses 2-pt layup from 1 ft,,34,43
172,2,4:21.0,,Defensive rebound by K. Middleton,34,43
173,2,4:13.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by O. Mayo),34,46
174,2,3:58.0,D. Rose misses 3-pt jump shot from 27 ft,,34,46
175,2,3:57.0,,Defensive rebound by Team,34,46
176,2,3:45.0,,J. Bayless misses 3-pt jump shot from 26 ft,34,46
177,2,3:44.0,Defensive rebound by M. Dunleavy,,34,46
178,2,3:31.0,J. Butler makes 3-pt jump shot from 24 ft (assist by P. Gasol),,37,46
179,2,3:18.0,,Shooting foul by P. Gasol (drawn by Z. Pachulia),37,46
180,2,3:18.0,,Z. Pachulia misses free throw 1 of 2,37,46
181,2,3:18.0,,Offensive rebound by Team,37,46
182,2,3:18.0,N. Mirotić enters the game for T. Gibson,,37,46
183,2,3:18.0,,Z. Pachulia misses free throw 2 of 2,37,46
184,2,3:17.0,Defensive rebound by P. Gasol,,37,46
185,2,2:57.0,N. Mirotić misses 2-pt jump shot from 16 ft,,37,46
186,2,2:56.0,,Defensive rebound by K. Middleton,37,46
187,2,2:48.0,,Turnover by O. Mayo (bad pass; steal by J. Butler),37,46
188,2,2:43.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Butler),,39,46
189,2,2:41.0,,Milwaukee full timeout,39,46
190,2,2:41.0,,J. Henson enters the game for Z. Pachulia,39,46
191,2,2:41.0,,M. Carter-Williams enters the game for O. Mayo,39,46
192,2,2:37.0,,G. Antetokounmpo enters the game for J. Dudley,39,46
193,2,2:18.0,,Turnover by Team (shot clock),39,46
194,2,2:04.0,D. Rose misses 2-pt layup from 2 ft (block by J. Henson),,39,46
195,2,2:02.0,,Defensive rebound by M. Carter-Williams,39,46
196,2,1:51.0,,K. Middleton makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),39,48
197,2,1:33.0,J. Butler makes 2-pt jump shot from 11 ft (assist by N. Mirotić),,41,48
198,2,1:09.0,,J. Henson misses 2-pt layup from 1 ft,41,48
199,2,1:07.0,,Offensive rebound by J. Henson,41,48
200,2,1:07.0,,J. Henson makes 2-pt tip-in from 1 ft,41,50
201,2,0:57.0,Personal foul by J. Henson (drawn by P. Gasol),,41,50
202,2,0:57.0,P. Gasol makes free throw 1 of 2,,42,50
203,2,0:57.0,P. Gasol makes free throw 2 of 2,,43,50
204,2,0:48.0,,Personal foul by N. Mirotić (drawn by G. Antetokounmpo),43,50
205,2,0:48.0,,G. Antetokounmpo misses free throw 1 of 2,43,50
206,2,0:48.0,,Offensive rebound by Team,43,50
207,2,0:48.0,,G. Antetokounmpo misses free throw 2 of 2,43,50
208,2,0:47.0,Defensive rebound by P. Gasol,,43,50
209,2,0:29.0,J. Butler makes 2-pt jump shot from 15 ft (assist by P. Gasol),,45,50
210,2,0:11.0,,Turnover by M. Carter-Williams (bad pass; steal by N. Mirotić),45,50
211,2,0:08.0,Shooting foul by J. Bayless (drawn by J. Butler),,45,50
212,2,0:08.0,J. Butler makes free throw 1 of 2,,46,50
213,2,0:08.0,J. Noah enters the game for P. Gasol,,46,50
214,2,0:08.0,T. Gibson enters the game for N. Mirotić,,46,50
215,2,0:08.0,J. Butler makes free throw 2 of 2,,47,50
216,2,0:05.0,,Turnover by M. Carter-Williams (bad pass),47,50
217,2,0:05.0,P. Gasol enters the game for J. Noah,,47,50
218,2,0:05.0,N. Mirotić enters the game for T. Gibson,,47,50
219,2,0:00.0,J. Butler makes 3-pt jump shot from 26 ft,,50,50
220,3,11:49.0,Turnover by M. Dunleavy (bad pass; steal by Z. Pachulia),,50,50
221,3,11:40.0,,Personal foul by J. Noah (drawn by G. Antetokounmpo),50,50
222,3,11:34.0,,E. İlyasova misses 3-pt jump shot from 25 ft,50,50
223,3,11:33.0,Defensive rebound by P. Gasol,,50,50
224,3,11:24.0,Personal foul by G. Antetokounmpo (drawn by P. Gasol),,50,50
225,3,11:15.0,Offensive foul by J. Butler (drawn by K. Middleton),,50,50
226,3,11:15.0,Turnover by J. Butler (offensive foul),,50,50
227,3,10:59.0,,K. Middleton misses 2-pt layup from 2 ft,50,50
228,3,10:57.0,,Offensive rebound by E. İlyasova,50,50
229,3,10:55.0,,E. İlyasova misses 2-pt layup from 2 ft,50,50
230,3,10:54.0,Defensive rebound by J. Noah,,50,50
231,3,10:47.0,D. Rose misses 2-pt layup from 3 ft,,50,50
232,3,10:47.0,,Defensive rebound by M. Carter-Williams,50,50
233,3,10:47.0,,Personal foul by J. Noah (drawn by M. Carter-Williams),50,50
234,3,10:31.0,,Shooting foul by M. Dunleavy (drawn by E. İlyasova),50,50
235,3,10:31.0,,E. İlyasova makes free throw 1 of 2,50,51
236,3,10:31.0,,E. İlyasova makes free throw 2 of 2,50,52
237,3,10:17.0,P. Gasol misses 2-pt jump shot from 17 ft,,50,52
238,3,10:16.0,,Defensive rebound by G. Antetokounmpo,50,52
239,3,10:03.0,,K. Middleton misses 3-pt jump shot from 27 ft,50,52
240,3,10:02.0,,Offensive rebound by Z. Pachulia,50,52
241,3,10:00.0,,Z. Pachulia makes 2-pt layup from 1 ft,50,54
242,3,9:46.0,J. Noah makes 2-pt layup at rim (assist by P. Gasol),,52,54
243,3,9:28.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,52,54
244,3,9:27.0,Defensive rebound by J. Noah,,52,54
245,3,9:08.0,Turnover by M. Dunleavy (bad pass; steal by Z. Pachulia),,52,54
246,3,9:00.0,,E. İlyasova makes 2-pt layup at rim (assist by M. Carter-Williams),52,56
247,3,8:31.0,P. Gasol makes 2-pt layup at rim (assist by J. Noah),,54,56
248,3,8:19.0,,M. Carter-Williams makes 2-pt layup from 3 ft,54,58
249,3,7:58.0,D. Rose misses 2-pt jump shot from 19 ft,,54,58
250,3,7:57.0,,Defensive rebound by G. Antetokounmpo,54,58
251,3,7:52.0,,G. Antetokounmpo misses 2-pt layup at rim,54,58
252,3,7:51.0,Defensive rebound by J. Butler,,54,58
253,3,7:45.0,J. Butler makes 3-pt jump shot from 26 ft,,57,58
254,3,7:27.0,,M. Carter-Williams misses 2-pt jump shot from 9 ft,57,58
255,3,7:27.0,Defensive rebound by Team,,57,58
256,3,7:27.0,,Loose ball foul by G. Antetokounmpo (drawn by M. Dunleavy),57,58
257,3,7:17.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,57,58
258,3,7:15.0,,Defensive rebound by Z. Pachulia,57,58
259,3,7:03.0,,E. İlyasova misses 2-pt jump shot from 22 ft,57,58
260,3,7:02.0,Defensive rebound by J. Butler,,57,58
261,3,6:51.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),,59,58
262,3,6:33.0,,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),59,60
263,3,6:19.0,Shooting foul by E. İlyasova (drawn by J. Noah),,59,60
264,3,6:19.0,J. Noah misses free throw 1 of 2,,59,60
265,3,6:19.0,Offensive rebound by Team,,59,60
266,3,6:19.0,J. Noah misses free throw 2 of 2,,59,60
267,3,6:18.0,,Defensive rebound by G. Antetokounmpo,59,60
268,3,6:04.0,,E. İlyasova misses 3-pt jump shot from 25 ft,59,60
269,3,6:03.0,Defensive rebound by Team,,59,60
270,3,5:51.0,J. Noah misses 2-pt layup at rim,,59,60
271,3,5:50.0,,Defensive rebound by Z. Pachulia,59,60
272,3,5:50.0,Loose ball foul by P. Gasol (drawn by Z. Pachulia),,59,60
273,3,5:50.0,,Milwaukee full timeout,59,60
274,3,5:50.0,,J. Dudley enters the game for E. İlyasova,59,60
275,3,5:36.0,,K. Middleton misses 2-pt jump shot from 16 ft (block by M. Dunleavy),59,60
276,3,5:34.0,Defensive rebound by M. Dunleavy,,59,60
277,3,5:17.0,P. Gasol makes 2-pt jump shot from 13 ft (assist by D. Rose),,61,60
278,3,4:50.0,,Turnover by K. Middleton (bad pass; steal by J. Butler),61,60
279,3,4:43.0,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by D. Rose),,64,60
280,3,4:29.0,,K. Middleton makes 2-pt layup from 1 ft (assist by Z. Pachulia),64,62
281,3,4:29.0,,Shooting foul by M. Dunleavy (drawn by K. Middleton),64,62
282,3,4:29.0,,K. Middleton makes free throw 1 of 1,64,63
283,3,4:10.0,D. Rose misses 2-pt jump shot from 17 ft,,64,63
284,3,4:09.0,,Defensive rebound by G. Antetokounmpo,64,63
285,3,3:52.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by J. Dudley),64,65
286,3,3:36.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Rose),,66,65
287,3,3:23.0,,Shooting block foul by P. Gasol (drawn by Z. Pachulia),66,65
288,3,3:23.0,,Z. Pachulia makes free throw 1 of 2,66,66
289,3,3:23.0,,Z. Pachulia makes free throw 2 of 2,66,67
290,3,3:07.0,Turnover by D. Rose (bad pass; steal by Z. Pachulia),,66,67
291,3,2:54.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,66,69
292,3,2:45.0,Personal foul by Z. Pachulia (drawn by P. Gasol),,66,69
293,3,2:45.0,Chicago full timeout,,66,69
294,3,2:45.0,T. Gibson enters the game for J. Noah,,66,69
295,3,2:32.0,Turnover by P. Gasol (bad pass; steal by K. Middleton),,66,69
296,3,2:29.0,,K. Middleton misses 2-pt layup at rim,66,69
297,3,2:28.0,Defensive rebound by J. Butler,,66,69
298,3,2:16.0,Personal foul by Z. Pachulia (drawn by P. Gasol),,66,69
299,3,2:16.0,P. Gasol makes free throw 1 of 2,,67,69
300,3,2:16.0,T. Snell enters the game for J. Butler,,67,69
301,3,2:16.0,P. Gasol makes free throw 2 of 2,,68,69
302,3,2:04.0,,Turnover by Z. Pachulia (bad pass; steal by P. Gasol),68,69
303,3,1:58.0,T. Gibson makes 2-pt layup from 1 ft (assist by M. Dunleavy),,70,69
304,3,1:42.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,70,69
305,3,1:41.0,,Offensive rebound by Z. Pachulia,70,69
306,3,1:41.0,,Z. Pachulia misses 2-pt tip-in from 1 ft,70,69
307,3,1:39.0,Defensive rebound by D. Rose,,70,69
308,3,1:27.0,Turnover by D. Rose (bad pass; steal by J. Dudley),,70,69
309,3,1:26.0,,Shooting foul by T. Snell (drawn by G. Antetokounmpo),70,69
310,3,1:26.0,,G. Antetokounmpo makes free throw 1 of 2,70,70
311,3,1:26.0,,J. Henson enters the game for Z. Pachulia,70,70
312,3,1:26.0,,G. Antetokounmpo makes free throw 2 of 2,70,71
313,3,1:13.0,Turnover by P. Gasol (bad pass),,70,71
314,3,1:00.0,,J. Henson misses 2-pt hook shot from 3 ft,70,71
315,3,0:59.0,Defensive rebound by Team,,70,71
316,3,0:38.0,T. Snell misses 2-pt jump shot from 19 ft,,70,71
317,3,0:37.0,Offensive rebound by T. Snell,,70,71
318,3,0:35.0,T. Snell misses 2-pt layup at rim,,70,71
319,3,0:33.0,Offensive rebound by P. Gasol,,70,71
320,3,0:33.0,Shooting foul by J. Dudley (drawn by P. Gasol),,70,71
321,3,0:33.0,P. Gasol misses free throw 1 of 2,,70,71
322,3,0:33.0,Offensive rebound by Team,,70,71
323,3,0:33.0,,O. Mayo enters the game for G. Antetokounmpo,70,71
324,3,0:33.0,P. Gasol makes free throw 2 of 2,,71,71
325,3,0:12.0,,J. Dudley makes 2-pt jump shot from 13 ft (assist by J. Henson),71,73
326,4,11:40.0,,J. Henson makes 2-pt layup from 1 ft (assist by J. Dudley),71,75
327,4,11:14.0,A. Brooks misses 2-pt jump shot from 11 ft,,71,75
328,4,11:13.0,,Defensive rebound by J. Henson,71,75
329,4,11:04.0,,Turnover by J. Henson (traveling),71,75
330,4,11:04.0,J. Butler enters the game for T. Snell,,71,75
331,4,10:40.0,T. Gibson misses 2-pt jump shot from 15 ft,,71,75
332,4,10:40.0,Offensive rebound by Team,,71,75
333,4,10:40.0,Turnover by Team (shot clock),,71,75
334,4,10:30.0,,J. Bayless misses 2-pt jump shot from 4 ft (block by A. Brooks),71,75
335,4,10:30.0,,Offensive rebound by Team,71,75
336,4,10:30.0,N. Mirotić enters the game for M. Dunleavy,,71,75
337,4,10:22.0,,O. Mayo misses 2-pt jump shot from 16 ft,71,75
338,4,10:21.0,Defensive rebound by J. Noah,,71,75
339,4,10:04.0,J. Butler makes 2-pt jump shot from 14 ft,,73,75
340,4,9:54.0,,Turnover by O. Mayo (bad pass; steal by N. Mirotić),73,75
341,4,9:49.0,Turnover by N. Mirotić (lost ball; steal by O. Mayo),,73,75
342,4,9:38.0,,O. Mayo misses 3-pt jump shot from 26 ft,73,75
343,4,9:37.0,,Offensive rebound by J. Bayless,73,75
344,4,9:32.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Bayless),73,78
345,4,9:07.0,Turnover by N. Mirotić (bad pass; steal by J. Dudley),,73,78
346,4,9:03.0,,O. Mayo makes 2-pt layup from 2 ft (assist by J. Bayless),73,80
347,4,9:02.0,Chicago full timeout,,73,80
348,4,9:02.0,D. Rose enters the game for A. Brooks,,73,80
349,4,8:40.0,N. Mirotić misses 2-pt jump shot from 19 ft (block by J. Henson),,73,80
350,4,8:40.0,Offensive rebound by Team,,73,80
351,4,8:36.0,J. Noah makes 2-pt layup from 1 ft (assist by T. Gibson),,75,80
352,4,8:16.0,,Turnover by K. Middleton (bad pass; steal by T. Gibson),75,80
353,4,8:16.0,,Loose ball foul by K. Middleton (drawn by T. Gibson),75,80
354,4,7:58.0,Turnover by J. Butler (lost ball; steal by O. Mayo),,75,80
355,4,7:50.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Dudley),75,83
356,4,7:34.0,J. Butler misses 2-pt jump shot from 14 ft (block by J. Dudley),,75,83
357,4,7:34.0,Offensive rebound by Team,,75,83
358,4,7:30.0,N. Mirotić misses 3-pt jump shot from 24 ft,,75,83
359,4,7:30.0,,Defensive rebound by Team,75,83
360,4,7:20.0,,Turnover by J. Henson (offensive goaltending),75,83
361,4,7:06.0,D. Rose makes 2-pt layup at rim,,77,83
362,4,6:43.0,,K. Middleton misses 3-pt jump shot from 23 ft,77,83
363,4,6:40.0,,Offensive rebound by K. Middleton,77,83
364,4,6:26.0,,K. Middleton misses 3-pt jump shot from 25 ft,77,83
365,4,6:25.0,Defensive rebound by J. Butler,,77,83
366,4,6:11.0,J. Noah misses 2-pt jump shot from 10 ft (block by K. Middleton),,77,83
367,4,6:11.0,Offensive rebound by Team,,77,83
368,4,6:01.0,D. Rose makes 2-pt jump shot from 17 ft,,79,83
369,4,5:51.0,,J. Bayless makes 2-pt jump shot from 6 ft,79,85
370,4,5:51.0,,Shooting foul by D. Rose (drawn by J. Bayless),79,85
371,4,5:51.0,Official timeout,,79,85
372,4,5:51.0,,J. Bayless misses free throw 1 of 1,79,85
373,4,5:50.0,Defensive rebound by D. Rose,,79,85
374,4,5:31.0,J. Noah misses 2-pt jump shot from 5 ft (block by J. Henson),,79,85
375,4,5:31.0,Offensive rebound by Team,,79,85
