,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
59,1,6:00.0,,A. Stoudemire makes 2-pt layup at rim,12,8
60,1,5:39.0,L. Deng misses 2-pt jump shot from 19 ft,,12,8
61,1,5:38.0,,Defensive rebound by Team,12,8
62,1,5:38.0,Loose ball foul by S. Williams (drawn by Q. Acy),,12,8
63,1,5:15.0,,A. Stoudemire makes 2-pt dunk at rim (assist by I. Shumpert),12,10
64,1,5:12.0,Miami full timeout,,12,10
65,1,5:12.0,J. McRoberts enters the game for S. Williams,,12,10
66,1,5:00.0,C. Bosh misses 2-pt layup from 2 ft,,12,10
67,1,4:59.0,,Defensive rebound by J. Calderón,12,10
68,1,4:46.0,,Turnover by I. Shumpert (bad pass; steal by L. Deng),12,10
69,1,4:37.0,J. McRoberts misses 2-pt layup from 2 ft,,12,10
70,1,4:36.0,Offensive rebound by L. Deng,,12,10
71,1,4:36.0,L. Deng makes 2-pt layup at rim,,14,10
72,1,4:21.0,,C. Anthony misses 2-pt jump shot from 20 ft,14,10
73,1,4:19.0,Defensive rebound by J. McRoberts,,14,10
74,1,4:01.0,N. Cole misses 2-pt jump shot from 12 ft,,14,10
75,1,4:00.0,,Defensive rebound by C. Anthony,14,10
76,1,3:52.0,,I. Shumpert misses 3-pt jump shot from 25 ft,14,10
77,1,3:51.0,Defensive rebound by C. Bosh,,14,10
78,1,3:46.0,Turnover by D. Wade (bad pass),,14,10
79,1,3:46.0,M. Chalmers enters the game for C. Bosh,,14,10
80,1,3:46.0,U. Haslem enters the game for D. Wade,,14,10
81,1,3:29.0,,A. Stoudemire misses 2-pt jump shot from 8 ft,14,10
82,1,3:28.0,Defensive rebound by N. Cole,,14,10
83,1,3:16.0,N. Cole misses 3-pt jump shot from 25 ft,,14,10
84,1,3:15.0,,Defensive rebound by I. Shumpert,14,10
85,1,2:52.0,,J. Calderón misses 3-pt jump shot from 24 ft,14,10
86,1,2:50.0,Defensive rebound by L. Deng,,14,10
87,1,2:34.0,L. Deng misses 2-pt layup at rim,,14,10
88,1,2:33.0,,Defensive rebound by A. Stoudemire,14,10
89,1,2:23.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by J. Calderón),14,12
90,1,2:02.0,U. Haslem misses 2-pt jump shot from 17 ft,,14,12
91,1,2:01.0,Offensive rebound by L. Deng,,14,12
92,1,1:53.0,L. Deng makes 2-pt layup from 1 ft (assist by J. McRoberts),,16,12
93,1,1:34.0,,C. Anthony makes 2-pt layup from 1 ft,16,14
94,1,1:15.0,U. Haslem makes 2-pt layup from 1 ft (assist by J. McRoberts),,18,14
95,1,1:01.0,,J. Smith enters the game for Q. Acy,18,14
96,1,1:01.0,,J. Smith enters the game for I. Shumpert,18,14
97,1,1:01.0,S. Napier enters the game for N. Cole,,18,14
98,1,1:01.0,J. Ennis enters the game for L. Deng,,18,14
99,1,1:01.0,,Turnover by J. Calderón (lost ball; steal by U. Haslem),18,14
100,1,0:38.0,M. Chalmers misses 2-pt layup from 1 ft,,18,14
101,1,0:36.0,,Defensive rebound by J. Calderón,18,14
102,1,0:33.0,,Personal foul by M. Chalmers (drawn by J. Calderón),18,14
103,1,0:33.0,,P. Prigioni enters the game for J. Calderón,18,14
104,1,0:29.0,,Personal foul by J. Ennis (drawn by C. Anthony),18,14
105,1,0:29.0,,C. Anthony misses free throw 1 of 2,18,14
106,1,0:29.0,,Offensive rebound by Team,18,14
107,1,0:29.0,,C. Anthony makes free throw 2 of 2,18,15
108,1,0:05.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by J. McRoberts),,21,15
109,1,0:02.0,,Personal foul by J. McRoberts (drawn by C. Anthony),21,15
110,1,0:02.0,,C. Anthony makes free throw 1 of 2,21,16
111,1,0:02.0,,C. Anthony makes free throw 2 of 2,21,17
112,1,0:00.0,M. Chalmers misses 3-pt jump shot from 45 ft,,21,17
113,1,0:00.0,Offensive rebound by Team,,21,17
114,2,11:38.0,,J. Smith misses 2-pt jump shot from 16 ft (block by J. McRoberts),21,17
115,2,11:37.0,,Offensive rebound by J. Smith,21,17
116,2,11:36.0,,Turnover by Team (shot clock),21,17
117,2,11:11.0,Turnover by Team (shot clock),,21,17
118,2,10:56.0,,J. Smith misses 2-pt layup from 1 ft,21,17
119,2,10:55.0,Defensive rebound by U. Haslem,,21,17
120,2,10:43.0,J. Ennis makes 2-pt jump shot from 19 ft (assist by J. McRoberts),,23,17
121,2,10:33.0,,Personal foul by U. Haslem (drawn by A. Stoudemire),23,17
122,2,10:22.0,,P. Prigioni misses 3-pt jump shot from 25 ft,23,17
123,2,10:21.0,,Offensive rebound by A. Stoudemire,23,17
124,2,10:18.0,,A. Stoudemire makes 2-pt layup from 1 ft,23,19
125,2,10:01.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,26,19
126,2,9:50.0,,J. Smith misses 2-pt jump shot from 22 ft,26,19
127,2,9:49.0,Defensive rebound by U. Haslem,,26,19
128,2,9:40.0,Personal foul by A. Stoudemire (drawn by M. Chalmers),,26,19
129,2,9:27.0,J. Ennis makes 2-pt dunk at rim (assist by M. Chalmers),,28,19
130,2,9:14.0,,J. Smith misses 2-pt jump shot from 16 ft,28,19
131,2,9:13.0,Defensive rebound by M. Chalmers,,28,19
132,2,8:55.0,J. McRoberts makes 3-pt jump shot from 24 ft (assist by J. Ennis),,31,19
133,2,8:42.0,,New York full timeout,31,19
134,2,8:42.0,,S. Dalembert enters the game for A. Stoudemire,31,19
135,2,8:42.0,,C. Anthony enters the game for J. Smith,31,19
136,2,8:37.0,,P. Prigioni misses 3-pt jump shot from 24 ft,31,19
137,2,8:36.0,Defensive rebound by M. Chalmers,,31,19
138,2,8:23.0,U. Haslem misses 2-pt jump shot from 12 ft,,31,19
139,2,8:22.0,,Defensive rebound by J. Smith,31,19
140,2,8:00.0,,S. Larkin makes 2-pt layup from 2 ft (assist by P. Prigioni),31,21
141,2,7:36.0,J. McRoberts makes 3-pt jump shot from 25 ft,,34,21
142,2,7:19.0,,C. Anthony misses 2-pt jump shot from 15 ft,34,21
143,2,7:18.0,,Offensive rebound by Team,34,21
144,2,7:11.0,,J. Smith misses 2-pt jump shot from 12 ft,34,21
145,2,7:10.0,,Offensive rebound by S. Dalembert,34,21
146,2,7:10.0,,S. Dalembert misses 2-pt tip-in at rim,34,21
147,2,7:09.0,Defensive rebound by S. Napier,,34,21
148,2,7:01.0,J. Ennis misses 3-pt jump shot from 25 ft,,34,21
149,2,7:00.0,,Defensive rebound by S. Dalembert,34,21
150,2,6:45.0,D. Wade enters the game for J. Ennis,,34,21
151,2,6:45.0,C. Bosh enters the game for U. Haslem,,34,21
152,2,6:45.0,,I. Shumpert enters the game for P. Prigioni,34,21
153,2,6:38.0,,I. Shumpert misses 2-pt jump shot from 18 ft,34,21
154,2,6:37.0,,Offensive rebound by Team,34,21
155,2,6:37.0,Loose ball foul by J. McRoberts (drawn by S. Dalembert),,34,21
156,2,6:37.0,,Technical foul by C. Anthony,34,21
157,2,6:37.0,D. Wade misses technical free throw,,34,21
158,2,6:37.0,,Offensive rebound by Team,34,21
159,2,6:37.0,S. Williams enters the game for J. McRoberts,,34,21
160,2,6:37.0,L. Deng enters the game for S. Napier,,34,21
161,2,6:37.0,,Q. Acy enters the game for J. Smith,34,21
162,2,6:21.0,,I. Shumpert misses 2-pt layup at rim,34,21
163,2,6:20.0,Defensive rebound by L. Deng,,34,21
164,2,6:08.0,D. Wade misses 2-pt jump shot from 21 ft,,34,21
165,2,6:07.0,,Defensive rebound by S. Dalembert,34,21
166,2,5:57.0,,C. Anthony misses 2-pt jump shot from 9 ft,34,21
167,2,5:56.0,Defensive rebound by C. Bosh,,34,21
168,2,5:40.0,S. Williams misses 3-pt jump shot from 23 ft,,34,21
169,2,5:39.0,Offensive rebound by D. Wade,,34,21
170,2,5:23.0,Shooting foul by I. Shumpert (drawn by L. Deng),,34,21
171,2,5:23.0,Official timeout,,34,21
172,2,5:23.0,,J. Calderón enters the game for S. Larkin,34,21
173,2,5:23.0,L. Deng makes free throw 1 of 2,,35,21
174,2,5:23.0,L. Deng misses free throw 2 of 2,,35,21
175,2,5:22.0,Offensive rebound by Team,,35,21
176,2,5:01.0,C. Bosh makes 2-pt layup from 1 ft,,37,21
177,2,4:48.0,,Personal foul by M. Chalmers (drawn by Q. Acy),37,21
178,2,4:48.0,,A. Stoudemire enters the game for S. Dalembert,37,21
179,2,4:44.0,,I. Shumpert misses 2-pt jump shot from 20 ft,37,21
180,2,4:43.0,,Offensive rebound by A. Stoudemire,37,21
181,2,4:39.0,,A. Stoudemire misses 2-pt jump shot from 5 ft,37,21
182,2,4:38.0,,Offensive rebound by J. Calderón,37,21
183,2,4:34.0,,J. Calderón misses 3-pt jump shot from 25 ft,37,21
184,2,4:33.0,,Offensive rebound by J. Calderón,37,21
185,2,4:23.0,,J. Calderón misses 3-pt jump shot from 26 ft,37,21
186,2,4:22.0,,Offensive rebound by C. Anthony,37,21
187,2,4:22.0,,C. Anthony misses 2-pt tip-in from 2 ft,37,21
188,2,4:21.0,,Offensive rebound by C. Anthony,37,21
189,2,4:19.0,,C. Anthony makes 2-pt layup from 1 ft,37,23
190,2,4:03.0,L. Deng misses 3-pt jump shot from 23 ft,,37,23
191,2,4:02.0,,Defensive rebound by J. Calderón,37,23
192,2,3:50.0,,Personal foul by S. Williams (drawn by Q. Acy),37,23
193,2,3:44.0,,Turnover by Q. Acy (bad pass; steal by L. Deng),37,23
194,2,3:41.0,Personal foul by Q. Acy (drawn by L. Deng),,37,23
195,2,3:40.0,Turnover by M. Chalmers (bad pass; steal by I. Shumpert),,37,23
196,2,3:36.0,,I. Shumpert makes 2-pt dunk at rim,37,25
197,2,3:35.0,Miami full timeout,,37,25
198,2,3:21.0,D. Wade misses 2-pt jump shot from 9 ft,,37,25
199,2,3:20.0,,Defensive rebound by I. Shumpert,37,25
200,2,3:13.0,,Turnover by I. Shumpert (bad pass),37,25
201,2,2:56.0,C. Bosh misses 2-pt jump shot from 12 ft,,37,25
202,2,2:55.0,,Defensive rebound by A. Stoudemire,37,25
203,2,2:45.0,,I. Shumpert makes 2-pt jump shot from 19 ft (assist by A. Stoudemire),37,27
204,2,2:24.0,D. Wade makes 2-pt jump shot from 5 ft,,39,27
205,2,2:04.0,,C. Anthony misses 2-pt jump shot from 10 ft,39,27
206,2,2:03.0,,Offensive rebound by A. Stoudemire,39,27
207,2,1:53.0,,Shooting foul by C. Bosh (drawn by C. Anthony),39,27
208,2,1:53.0,,C. Anthony makes free throw 1 of 2,39,28
209,2,1:53.0,U. Haslem enters the game for S. Williams,,39,28
210,2,1:53.0,,C. Anthony makes free throw 2 of 2,39,29
211,2,1:37.0,C. Bosh makes 2-pt jump shot from 9 ft (assist by L. Deng),,41,29
212,2,1:27.0,,Away from play foul by M. Chalmers (drawn by Q. Acy),41,29
213,2,1:27.0,,I. Shumpert makes 2-pt jump shot from 19 ft (assist by J. Calderón),41,31
214,2,1:27.0,N. Cole enters the game for M. Chalmers,,41,31
215,2,1:27.0,,Q. Acy makes free throw 1 of 1,41,32
216,2,1:15.0,Shooting foul by I. Shumpert (drawn by D. Wade),,41,32
217,2,1:15.0,D. Wade makes free throw 1 of 2,,42,32
218,2,1:15.0,,J. Smith enters the game for I. Shumpert,42,32
219,2,1:15.0,D. Wade misses free throw 2 of 2,,42,32
220,2,1:14.0,,Defensive rebound by Q. Acy,42,32
221,2,0:54.0,,J. Smith misses 3-pt jump shot from 26 ft,42,32
222,2,0:53.0,Defensive rebound by U. Haslem,,42,32
223,2,0:45.0,Offensive foul by D. Wade (drawn by J. Calderón),,42,32
224,2,0:45.0,Turnover by D. Wade (offensive foul),,42,32
225,2,0:34.0,,C. Anthony makes 2-pt dunk at rim (assist by J. Calderón),42,34
226,2,0:25.0,Turnover by D. Wade (bad pass),,42,34
227,2,0:20.0,,New York full timeout,42,34
228,2,0:20.0,,T. Hardaway enters the game for Q. Acy,42,34
229,2,0:02.0,,T. Hardaway misses 3-pt jump shot from 26 ft,42,34
230,2,0:00.0,Defensive rebound by L. Deng,,42,34
231,3,11:37.0,,A. Stoudemire makes 2-pt layup from 1 ft,42,36
232,3,11:10.0,Shooting foul by C. Anthony (drawn by N. Cole),,42,36
233,3,11:10.0,N. Cole misses free throw 1 of 2,,42,36
234,3,11:10.0,Offensive rebound by Team,,42,36
235,3,11:10.0,N. Cole makes free throw 2 of 2,,43,36
236,3,10:44.0,,A. Stoudemire misses 2-pt jump shot from 14 ft,43,36
237,3,10:43.0,Defensive rebound by L. Deng,,43,36
238,3,10:23.0,D. Wade makes 2-pt layup at rim (assist by C. Bosh),,45,36
239,3,10:01.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by Q. Acy),45,38
240,3,9:43.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by D. Wade),,47,38
241,3,9:34.0,,C. Anthony makes 2-pt jump shot from 20 ft,47,40
242,3,9:15.0,S. Williams misses 3-pt jump shot from 25 ft,,47,40
243,3,9:14.0,,Defensive rebound by C. Anthony,47,40
244,3,9:03.0,,Turnover by J. Calderón (bad pass),47,40
245,3,8:52.0,N. Cole makes 2-pt jump shot from 16 ft (assist by S. Williams),,49,40
246,3,8:45.0,,Personal foul by N. Cole (drawn by J. Calderón),49,40
247,3,8:40.0,,I. Shumpert misses 3-pt jump shot from 24 ft,49,40
248,3,8:39.0,Defensive rebound by C. Bosh,,49,40
249,3,8:21.0,C. Bosh misses 2-pt jump shot from 16 ft,,49,40
250,3,8:20.0,,Defensive rebound by J. Calderón,49,40
251,3,7:57.0,,Shooting foul by L. Deng (drawn by A. Stoudemire),49,40
252,3,7:57.0,,A. Stoudemire misses free throw 1 of 2,49,40
253,3,7:57.0,,Offensive rebound by Team,49,40
254,3,7:57.0,,A. Stoudemire misses free throw 2 of 2,49,40
255,3,7:56.0,Defensive rebound by C. Bosh,,49,40
256,3,7:47.0,D. Wade makes 2-pt layup from 2 ft (assist by C. Bosh),,51,40
257,3,7:47.0,Shooting foul by I. Shumpert (drawn by D. Wade),,51,40
258,3,7:47.0,,T. Hardaway enters the game for I. Shumpert,51,40
259,3,7:47.0,D. Wade makes free throw 1 of 1,,52,40
260,3,7:35.0,,T. Hardaway misses 2-pt jump shot from 17 ft,52,40
261,3,7:34.0,,Offensive rebound by J. Calderón,52,40
262,3,7:26.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),52,43
263,3,7:00.0,S. Williams makes 3-pt jump shot from 25 ft (assist by N. Cole),,55,43
264,3,6:44.0,,Shooting foul by N. Cole (drawn by A. Stoudemire),55,43
265,3,6:44.0,,A. Stoudemire makes free throw 1 of 2,55,44
266,3,6:44.0,,A. Stoudemire makes free throw 2 of 2,55,45
267,3,6:27.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by D. Wade),,58,45
268,3,6:16.0,,C. Anthony makes 3-pt jump shot from 25 ft,58,48
269,3,6:02.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by D. Wade),,60,48
270,3,5:50.0,,C. Anthony makes 2-pt layup from 2 ft,60,50
271,3,5:33.0,S. Williams misses 3-pt jump shot from 22 ft,,60,50
272,3,5:31.0,,Defensive rebound by A. Stoudemire,60,50
273,3,5:24.0,,C. Anthony misses 3-pt jump shot from 24 ft,60,50
274,3,5:23.0,Defensive rebound by Team,,60,50
275,3,5:23.0,,New York full timeout,60,50
276,3,5:23.0,,T. Wear enters the game for Q. Acy,60,50
277,3,5:08.0,Turnover by C. Bosh (traveling),,60,50
278,3,4:45.0,,T. Wear makes 2-pt jump shot from 15 ft (assist by J. Calderón),60,52
279,3,4:33.0,D. Wade makes 2-pt layup at rim (assist by N. Cole),,62,52
280,3,4:16.0,,A. Stoudemire misses 2-pt layup from 1 ft,62,52
281,3,4:15.0,Defensive rebound by C. Bosh,,62,52
282,3,4:05.0,Turnover by D. Wade (bad pass),,62,52
283,3,4:05.0,M. Chalmers enters the game for D. Wade,,62,52
284,3,3:48.0,,C. Anthony misses 2-pt jump shot from 11 ft,62,52
285,3,3:47.0,Defensive rebound by Team,,62,52
286,3,3:27.0,C. Bosh misses 2-pt jump shot from 12 ft,,62,52
287,3,3:26.0,,Defensive rebound by J. Calderón,62,52
288,3,3:13.0,,Shooting foul by C. Bosh (drawn by A. Stoudemire),62,52
289,3,3:13.0,,A. Stoudemire misses free throw 1 of 2,62,52
290,3,3:13.0,,Offensive rebound by Team,62,52
291,3,3:13.0,S. Napier enters the game for N. Cole,,62,52
292,3,3:13.0,,S. Larkin enters the game for J. Calderón,62,52
293,3,3:13.0,,A. Stoudemire makes free throw 2 of 2,62,53
294,3,2:54.0,Shooting foul by A. Stoudemire (drawn by C. Bosh),,62,53
295,3,2:54.0,Miami full timeout,,62,53
296,3,2:54.0,J. McRoberts enters the game for S. Williams,,62,53
297,3,2:54.0,,S. Dalembert enters the game for A. Stoudemire,62,53
298,3,2:54.0,C. Bosh misses free throw 1 of 2,,62,53
299,3,2:54.0,Offensive rebound by Team,,62,53
300,3,2:54.0,C. Bosh makes free throw 2 of 2,,63,53
301,3,2:31.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by C. Anthony),63,56
302,3,2:08.0,Turnover by L. Deng (bad pass),,63,56
303,3,1:54.0,,S. Larkin misses 3-pt jump shot from 25 ft,63,56
304,3,1:53.0,Defensive rebound by Team,,63,56
305,3,1:53.0,U. Haslem enters the game for C. Bosh,,63,56
306,3,1:39.0,J. McRoberts misses 2-pt layup from 2 ft,,63,56
307,3,1:38.0,,Defensive rebound by T. Hardaway,63,56
308,3,1:30.0,,S. Dalembert makes 2-pt dunk at rim (assist by T. Hardaway),63,58
309,3,1:07.0,L. Deng misses 2-pt jump shot from 22 ft,,63,58
310,3,1:06.0,,Defensive rebound by S. Dalembert,63,58
311,3,0:47.0,,Shooting foul by L. Deng (drawn by C. Anthony),63,58
312,3,0:47.0,,C. Anthony misses free throw 1 of 2,63,58
313,3,0:47.0,,Offensive rebound by Team,63,58
314,3,0:47.0,,C. Anthony makes free throw 2 of 2,63,59
315,3,0:34.0,Personal foul by S. Dalembert (drawn by U. Haslem),,63,59
316,3,0:26.0,Turnover by M. Chalmers (lost ball),,63,59
317,3,0:03.0,,T. Wear misses 2-pt jump shot from 21 ft,63,59
318,3,0:02.0,Defensive rebound by S. Napier,,63,59
319,3,0:00.0,L. Deng misses 3-pt jump shot from 46 ft,,63,59
320,3,0:00.0,Offensive rebound by Team,,63,59
321,4,11:41.0,Shooting foul by T. Hardaway (drawn by U. Haslem),,63,59
322,4,11:41.0,U. Haslem misses free throw 1 of 2,,63,59
323,4,11:41.0,Offensive rebound by Team,,63,59
324,4,11:41.0,U. Haslem misses free throw 2 of 2,,63,59
325,4,11:40.0,,Defensive rebound by A. Stoudemire,63,59
326,4,11:22.0,,A. Stoudemire makes 2-pt jump shot from 3 ft (assist by S. Larkin),63,61
327,4,11:03.0,J. McRoberts misses 2-pt jump shot from 4 ft,,63,61
328,4,11:02.0,,Defensive rebound by S. Larkin,63,61
329,4,10:59.0,,Turnover by S. Larkin (bad pass; steal by U. Haslem),63,61
330,4,10:53.0,U. Haslem makes 2-pt dunk at rim,,65,61
331,4,10:25.0,,A. Stoudemire misses 3-pt jump shot from 25 ft,65,61
332,4,10:24.0,Defensive rebound by U. Haslem,,65,61
333,4,10:13.0,M. Chalmers misses 2-pt layup from 3 ft,,65,61
334,4,10:12.0,,Defensive rebound by Team,65,61
335,4,9:58.0,,Personal foul by M. Chalmers (drawn by T. Hardaway),65,61
336,4,9:46.0,,Turnover by S. Larkin (bad pass),65,61
337,4,9:40.0,Personal foul by T. Hardaway (drawn by M. Chalmers),,65,61
338,4,9:27.0,Turnover by M. Chalmers (bad pass; steal by T. Hardaway),,65,61
339,4,9:23.0,,T. Hardaway makes 2-pt layup from 2 ft,65,63
340,4,9:23.0,,Shooting foul by M. Chalmers (drawn by T. Hardaway),65,63
341,4,9:23.0,D. Wade enters the game for M. Chalmers,,65,63
342,4,9:23.0,,T. Hardaway misses free throw 1 of 1,65,63
343,4,9:22.0,,Offensive rebound by A. Stoudemire,65,63
344,4,9:16.0,,T. Hardaway misses 3-pt jump shot from 26 ft,65,63
345,4,9:15.0,,Offensive rebound by Team,65,63
346,4,8:57.0,,S. Dalembert misses 2-pt jump shot from 4 ft,65,63
347,4,8:56.0,Defensive rebound by U. Haslem,,65,63
348,4,8:55.0,Turnover by U. Haslem (bad pass; steal by S. Larkin),,65,63
349,4,8:53.0,,S. Larkin misses 3-pt jump shot from 24 ft,65,63
350,4,8:50.0,Defensive rebound by U. Haslem,,65,63
351,4,8:44.0,D. Wade makes 2-pt jump shot from 19 ft,,67,63
352,4,8:32.0,,New York full timeout,67,63
353,4,8:32.0,,J. Calderón enters the game for S. Larkin,67,63
354,4,8:32.0,,C. Anthony enters the game for T. Wear,67,63
355,4,8:16.0,,T. Hardaway misses 3-pt jump shot from 23 ft,67,63
356,4,8:15.0,,Offensive rebound by A. Stoudemire,67,63
357,4,8:12.0,,Shooting foul by U. Haslem (drawn by A. Stoudemire),67,63
358,4,8:12.0,,A. Stoudemire makes free throw 1 of 2,67,64
359,4,8:12.0,,A. Stoudemire makes free throw 2 of 2,67,65
360,4,8:06.0,Personal foul by C. Anthony (drawn by J. McRoberts),,67,65
361,4,8:06.0,L. Deng enters the game for J. Ennis,,67,65
362,4,8:06.0,C. Bosh enters the game for U. Haslem,,67,65
363,4,8:06.0,Miami full timeout,,67,65
364,4,7:54.0,D. Wade makes 2-pt jump shot from 18 ft,,69,65
365,4,7:54.0,Shooting foul by T. Hardaway (drawn by D. Wade),,69,65
366,4,7:54.0,D. Wade misses free throw 1 of 1,,69,65
367,4,7:53.0,,Defensive rebound by S. Dalembert,69,65
368,4,7:37.0,,C. Anthony misses 3-pt jump shot from 24 ft,69,65
369,4,7:36.0,,Offensive rebound by S. Dalembert,69,65
370,4,7:36.0,,S. Dalembert misses 2-pt tip-in at rim,69,65
371,4,7:35.0,Defensive rebound by D. Wade,,69,65
372,4,7:30.0,C. Bosh misses 2-pt layup from 2 ft (block by S. Dalembert),,69,65
373,4,7:29.0,Offensive rebound by L. Deng,,69,65
374,4,7:28.0,Shooting foul by A. Stoudemire (drawn by L. Deng),,69,65
375,4,7:28.0,L. Deng misses free throw 1 of 2,,69,65
376,4,7:28.0,Offensive rebound by Team,,69,65
377,4,7:28.0,,I. Shumpert enters the game for T. Hardaway,69,65
378,4,7:28.0,L. Deng makes free throw 2 of 2,,70,65
379,4,7:04.0,,I. Shumpert misses 2-pt jump shot from 4 ft,70,65
380,4,7:03.0,Defensive rebound by L. Deng,,70,65
381,4,6:54.0,D. Wade makes 2-pt jump shot from 12 ft,,72,65
382,4,6:34.0,,C. Anthony makes 2-pt jump shot from 11 ft,72,67
383,4,6:11.0,D. Wade makes 2-pt jump shot from 11 ft,,74,67
384,4,6:01.0,,C. Anthony misses 2-pt layup from 1 ft,74,67
385,4,6:00.0,,Offensive rebound by C. Anthony,74,67
386,4,6:00.0,,C. Anthony misses 2-pt tip-in from 1 ft,74,67
387,4,5:59.0,,Offensive rebound by Team,74,67
388,4,5:47.0,,I. Shumpert misses 3-pt jump shot from 24 ft,74,67
389,4,5:46.0,Defensive rebound by J. McRoberts,,74,67
390,4,5:34.0,Turnover by D. Wade (lost ball; steal by I. Shumpert),,74,67
391,4,5:27.0,,J. Calderón misses 3-pt jump shot from 23 ft,74,67
