,QUARTER,TIME_REMAINING,DENVER_ACTION,TORONTO_ACTION,DENVER_SCORE,TORONTO_SCORE
57,1,3:15.0,Turnover by A. Afflalo (traveling),,24,27
58,1,3:15.0,A. Gee enters the game for W. Chandler,,24,27
59,1,3:15.0,,L. Williams enters the game for G. Vásquez,24,27
60,1,3:15.0,,P. Patterson enters the game for A. Johnson,24,27
61,1,2:53.0,,Personal foul by A. Gee (drawn by T. Ross),24,27
62,1,2:53.0,Denver full timeout,,24,27
63,1,2:53.0,G. Harris enters the game for J. Hickson,,24,27
64,1,2:53.0,D. Arthur enters the game for A. Afflalo,,24,27
65,1,2:38.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by P. Patterson),24,29
66,1,2:25.0,D. Arthur makes 2-pt jump shot from 21 ft (assist by T. Lawson),,26,29
67,1,2:16.0,,Shooting foul by G. Harris (drawn by L. Williams),26,29
68,1,2:16.0,,L. Williams makes free throw 1 of 2,26,30
69,1,2:16.0,,G. Vásquez enters the game for K. Lowry,26,30
70,1,2:16.0,E. Green enters the game for T. Lawson,,26,30
71,1,2:16.0,,L. Williams makes free throw 2 of 2,26,31
72,1,2:08.0,Offensive foul by D. Arthur (drawn by G. Vásquez),,26,31
73,1,2:08.0,Turnover by D. Arthur (offensive foul),,26,31
74,1,1:53.0,,P. Patterson misses 2-pt jump shot from 8 ft,26,31
75,1,1:52.0,Defensive rebound by T. Mozgov,,26,31
76,1,1:40.0,T. Mozgov makes 2-pt dunk at rim (assist by A. Gee),,28,31
77,1,1:12.0,,J. Valančiūnas misses 2-pt jump shot from 21 ft,28,31
78,1,1:11.0,Defensive rebound by D. Arthur,,28,31
79,1,1:04.0,E. Green misses 2-pt jump shot from 14 ft,,28,31
80,1,1:03.0,,Defensive rebound by J. Valančiūnas,28,31
81,1,0:54.0,,L. Williams makes 2-pt jump shot from 18 ft,28,33
82,1,0:40.0,D. Arthur misses 2-pt jump shot from 11 ft,,28,33
83,1,0:39.0,,Defensive rebound by J. Valančiūnas,28,33
84,1,0:32.0,,Shooting foul by E. Green (drawn by L. Williams),28,33
85,1,0:32.0,,L. Williams makes free throw 1 of 2,28,34
86,1,0:32.0,,L. Williams makes free throw 2 of 2,28,35
87,1,0:19.0,Personal block foul by G. Vásquez (drawn by E. Green),,28,35
88,1,0:08.0,E. Green makes 2-pt jump shot from 8 ft,,30,35
89,1,0:00.0,,L. Williams misses 2-pt jump shot from 10 ft,30,35
90,1,0:00.0,,Offensive rebound by Team,30,35
91,2,11:45.0,,Shooting foul by E. Green (drawn by G. Vásquez),30,35
92,2,11:45.0,,G. Vásquez misses free throw 1 of 2,30,35
93,2,11:45.0,,Offensive rebound by Team,30,35
94,2,11:45.0,,G. Vásquez makes free throw 2 of 2,30,36
95,2,11:28.0,D. Gallinari misses 2-pt jump shot from 17 ft,,30,36
96,2,11:27.0,Offensive rebound by D. Arthur,,30,36
97,2,11:24.0,G. Harris misses 2-pt layup from 2 ft (block by L. Williams),,30,36
98,2,11:22.0,,Defensive rebound by G. Vásquez,30,36
99,2,11:17.0,,T. Hansbrough misses 2-pt layup from 3 ft,30,36
100,2,11:16.0,Defensive rebound by D. Arthur,,30,36
101,2,11:13.0,A. Gee misses 2-pt layup from 4 ft (block by G. Vásquez),,30,36
102,2,11:12.0,Offensive rebound by Team,,30,36
103,2,11:10.0,G. Harris misses 2-pt jump shot from 18 ft,,30,36
104,2,11:09.0,,Defensive rebound by P. Patterson,30,36
105,2,10:56.0,,G. Vásquez makes 2-pt jump shot from 21 ft (assist by P. Patterson),30,38
106,2,10:36.0,E. Green misses 2-pt jump shot from 21 ft,,30,38
107,2,10:34.0,,Defensive rebound by L. Williams,30,38
108,2,10:27.0,,Shooting block foul by D. Arthur (drawn by L. Williams),30,38
109,2,10:27.0,,L. Williams misses free throw 1 of 2,30,38
110,2,10:27.0,,Offensive rebound by Team,30,38
111,2,10:27.0,T. Lawson enters the game for E. Green,,30,38
112,2,10:27.0,T. Mozgov enters the game for D. Arthur,,30,38
113,2,10:27.0,,L. Williams makes free throw 2 of 2,30,39
114,2,10:17.0,Shooting block foul by T. Hansbrough (drawn by A. Gee),,30,39
115,2,10:17.0,A. Gee misses free throw 1 of 2,,30,39
116,2,10:17.0,Offensive rebound by Team,,30,39
117,2,10:17.0,A. Gee makes free throw 2 of 2,,31,39
118,2,10:03.0,,L. Williams makes 2-pt jump shot from 19 ft,31,41
119,2,9:51.0,Turnover by A. Gee (traveling),,31,41
120,2,9:41.0,,Turnover by L. Williams (lost ball; steal by G. Harris),31,41
121,2,9:36.0,A. Gee misses 2-pt layup from 1 ft,,31,41
122,2,9:35.0,,Defensive rebound by T. Hansbrough,31,41
123,2,9:26.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by J. Johnson),31,44
124,2,9:12.0,Shooting foul by J. Johnson (drawn by T. Lawson),,31,44
125,2,9:12.0,T. Lawson misses free throw 1 of 2,,31,44
126,2,9:12.0,Offensive rebound by Team,,31,44
127,2,9:12.0,W. Chandler enters the game for A. Gee,,31,44
128,2,9:12.0,A. Afflalo enters the game for G. Harris,,31,44
129,2,9:12.0,,A. Johnson enters the game for G. Vásquez,31,44
130,2,9:12.0,,K. Lowry enters the game for P. Patterson,31,44
131,2,9:12.0,T. Lawson makes free throw 2 of 2,,32,44
132,2,8:59.0,,L. Williams makes 3-pt jump shot from 25 ft,32,47
133,2,8:51.0,Denver full timeout,,32,47
134,2,8:51.0,,T. Ross enters the game for T. Hansbrough,32,47
135,2,8:35.0,D. Gallinari misses 3-pt jump shot from 24 ft,,32,47
136,2,8:34.0,,Defensive rebound by J. Johnson,32,47
137,2,8:16.0,,L. Williams misses 3-pt jump shot from 26 ft,32,47
138,2,8:15.0,Defensive rebound by W. Chandler,,32,47
139,2,8:06.0,T. Mozgov misses 2-pt layup at rim,,32,47
140,2,8:05.0,,Defensive rebound by J. Johnson,32,47
141,2,7:55.0,,J. Johnson makes 2-pt layup from 2 ft,32,49
142,2,7:28.0,T. Lawson misses 2-pt jump shot from 8 ft,,32,49
143,2,7:27.0,,Defensive rebound by J. Johnson,32,49
144,2,7:20.0,,T. Ross misses 3-pt jump shot from 22 ft,32,49
145,2,7:19.0,,Offensive rebound by J. Johnson,32,49
146,2,7:18.0,,Turnover by J. Johnson (lost ball),32,49
147,2,7:18.0,J. Hickson enters the game for D. Gallinari,,32,49
148,2,7:11.0,Personal foul by A. Johnson (drawn by T. Mozgov),,32,49
149,2,7:11.0,,J. Valančiūnas enters the game for A. Johnson,32,49
150,2,7:07.0,W. Chandler makes 2-pt layup from 1 ft (assist by T. Mozgov),,34,49
151,2,6:44.0,,J. Johnson makes 2-pt jump shot from 3 ft,34,51
152,2,6:28.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by W. Chandler),,37,51
153,2,6:09.0,,Turnover by K. Lowry (bad pass; steal by W. Chandler),37,51
154,2,6:01.0,W. Chandler misses 2-pt jump shot from 7 ft,,37,51
155,2,6:00.0,,Defensive rebound by J. Valančiūnas,37,51
156,2,5:55.0,,Shooting foul by W. Chandler (drawn by L. Williams),37,51
157,2,5:55.0,Official timeout,,37,51
158,2,5:55.0,,L. Williams makes free throw 1 of 2,37,52
159,2,5:55.0,,L. Williams makes free throw 2 of 2,37,53
160,2,5:49.0,Personal foul by J. Valančiūnas (drawn by T. Mozgov),,37,53
161,2,5:49.0,,P. Patterson enters the game for L. Williams,37,53
162,2,5:32.0,J. Hickson makes 2-pt layup from 4 ft (assist by A. Afflalo),,39,53
163,2,5:15.0,,T. Ross makes 2-pt jump shot from 11 ft (assist by J. Johnson),39,55
164,2,5:00.0,Turnover by T. Mozgov (3 sec),,39,55
165,2,4:46.0,,K. Lowry misses 3-pt jump shot from 25 ft,39,55
166,2,4:46.0,Defensive rebound by A. Afflalo,,39,55
167,2,4:27.0,A. Afflalo makes 3-pt jump shot from 26 ft (assist by W. Chandler),,42,55
168,2,4:07.0,,Turnover by J. Valančiūnas (lost ball; steal by T. Lawson),42,55
169,2,3:58.0,W. Chandler misses 2-pt jump shot from 3 ft (block by J. Johnson),,42,55
170,2,3:56.0,Offensive rebound by J. Hickson,,42,55
171,2,3:54.0,J. Hickson makes 2-pt layup from 1 ft,,44,55
172,2,3:48.0,,Toronto full timeout,44,55
173,2,3:39.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Lowry),44,58
174,2,3:25.0,Turnover by J. Hickson (traveling),,44,58
175,2,3:25.0,,L. Williams enters the game for T. Ross,44,58
176,2,3:06.0,,Shooting foul by W. Chandler (drawn by J. Johnson),44,58
177,2,3:06.0,,J. Johnson misses free throw 1 of 2,44,58
178,2,3:06.0,,Offensive rebound by Team,44,58
179,2,3:06.0,,J. Johnson misses free throw 2 of 2,44,58
180,2,3:06.0,,Offensive rebound by P. Patterson,44,58
181,2,2:58.0,,L. Williams misses 3-pt jump shot from 26 ft,44,58
182,2,2:57.0,,Offensive rebound by J. Valančiūnas,44,58
183,2,2:52.0,,J. Valančiūnas makes 2-pt layup from 1 ft,44,60
184,2,2:33.0,T. Mozgov makes 2-pt jump shot from 9 ft (assist by T. Lawson),,46,60
185,2,2:20.0,D. Arthur enters the game for J. Hickson,,46,60
186,2,2:20.0,,G. Vásquez enters the game for K. Lowry,46,60
187,2,2:14.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by D. Arthur),46,60
188,2,2:12.0,Defensive rebound by A. Afflalo,,46,60
189,2,1:57.0,W. Chandler makes 2-pt hook shot from 5 ft,,48,60
190,2,1:38.0,,Turnover by G. Vásquez (lost ball; steal by T. Lawson),48,60
191,2,1:34.0,T. Lawson makes 2-pt layup from 1 ft,,50,60
192,2,1:18.0,,P. Patterson misses 3-pt jump shot from 23 ft,50,60
193,2,1:17.0,Defensive rebound by Team,,50,60
194,2,1:06.0,T. Mozgov makes 2-pt hook shot from 3 ft (assist by D. Arthur),,52,60
195,2,0:52.0,,Shooting block foul by T. Mozgov (drawn by L. Williams),52,60
196,2,0:52.0,,L. Williams makes free throw 1 of 2,52,61
197,2,0:52.0,,L. Williams makes free throw 2 of 2,52,62
198,2,0:41.0,A. Afflalo misses 2-pt jump shot from 22 ft,,52,62
199,2,0:40.0,,Defensive rebound by Team,52,62
200,2,0:28.0,,L. Williams misses 3-pt jump shot from 25 ft,52,62
201,2,0:27.0,Defensive rebound by Team,,52,62
202,2,0:04.0,W. Chandler misses 3-pt jump shot from 22 ft,,52,62
203,2,0:03.0,Offensive rebound by D. Arthur,,52,62
204,2,0:01.0,D. Arthur misses 2-pt layup from 1 ft (block by J. Valančiūnas),,52,62
205,2,0:00.0,Offensive rebound by Team,,52,62
206,3,11:45.0,,T. Ross misses 2-pt hook shot from 4 ft,52,62
207,3,11:45.0,Defensive rebound by J. Hickson,,52,62
208,3,11:32.0,T. Lawson misses 3-pt jump shot from 25 ft,,52,62
209,3,11:31.0,,Defensive rebound by T. Ross,52,62
210,3,11:17.0,,K. Lowry misses 3-pt jump shot from 25 ft,52,62
211,3,11:16.0,Defensive rebound by W. Chandler,,52,62
212,3,11:06.0,T. Mozgov misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),,52,62
213,3,11:04.0,Offensive rebound by T. Mozgov,,52,62
214,3,11:01.0,J. Hickson misses 2-pt layup from 1 ft (block by K. Lowry),,52,62
215,3,10:59.0,Offensive rebound by T. Mozgov,,52,62
216,3,10:56.0,T. Mozgov misses 2-pt jump shot from 13 ft,,52,62
217,3,10:55.0,,Defensive rebound by J. Valančiūnas,52,62
218,3,10:44.0,,T. Ross misses 3-pt jump shot from 26 ft,52,62
219,3,10:42.0,Defensive rebound by J. Hickson,,52,62
220,3,10:27.0,W. Chandler misses 3-pt jump shot from 26 ft,,52,62
221,3,10:26.0,,Defensive rebound by J. Valančiūnas,52,62
222,3,10:13.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by G. Vásquez),52,65
223,3,9:51.0,J. Hickson misses 2-pt layup from 3 ft (block by J. Valančiūnas),,52,65
224,3,9:49.0,Offensive rebound by A. Afflalo,,52,65
225,3,9:47.0,A. Afflalo makes 3-pt jump shot from 24 ft,,55,65
226,3,9:29.0,,T. Ross makes 2-pt hook shot from 6 ft (assist by K. Lowry),55,67
227,3,9:21.0,W. Chandler misses 2-pt jump shot from 17 ft,,55,67
228,3,9:20.0,,Defensive rebound by J. Valančiūnas,55,67
229,3,9:08.0,,T. Ross makes 2-pt jump shot from 21 ft,55,69
230,3,8:45.0,T. Lawson misses 2-pt jump shot from 19 ft,,55,69
231,3,8:44.0,,Defensive rebound by P. Patterson,55,69
232,3,8:31.0,,P. Patterson misses 3-pt jump shot from 25 ft,55,69
233,3,8:30.0,,Offensive rebound by Team,55,69
234,3,8:30.0,Loose ball foul by T. Mozgov (drawn by J. Valančiūnas),,55,69
235,3,8:22.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft,55,71
236,3,8:02.0,T. Mozgov makes 2-pt jump shot from 12 ft (assist by T. Lawson),,57,71
237,3,7:52.0,,Offensive foul by J. Valančiūnas (drawn by T. Lawson),57,71
238,3,7:52.0,,Turnover by J. Valančiūnas (offensive foul),57,71
239,3,7:42.0,T. Mozgov misses 2-pt dunk at rim (block by P. Patterson),,57,71
240,3,7:40.0,,Defensive rebound by K. Lowry,57,71
241,3,7:34.0,,T. Ross misses 3-pt jump shot from 26 ft,57,71
242,3,7:33.0,Defensive rebound by A. Afflalo,,57,71
243,3,7:28.0,Shooting foul by P. Patterson (drawn by J. Hickson),,57,71
244,3,7:28.0,J. Hickson makes free throw 1 of 2,,58,71
245,3,7:28.0,J. Hickson misses free throw 2 of 2,,58,71
246,3,7:27.0,,Defensive rebound by P. Patterson,58,71
247,3,7:11.0,,K. Lowry misses 2-pt jump shot from 20 ft,58,71
248,3,7:10.0,Defensive rebound by J. Hickson,,58,71
249,3,6:57.0,J. Hickson makes 2-pt layup from 2 ft,,60,71
250,3,6:40.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),60,73
251,3,6:16.0,W. Chandler misses 2-pt jump shot from 16 ft,,60,73
252,3,6:15.0,Offensive rebound by T. Mozgov,,60,73
253,3,6:09.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),,63,73
254,3,5:54.0,,G. Vásquez misses 2-pt layup from 4 ft,63,73
255,3,5:53.0,,Offensive rebound by K. Lowry,63,73
256,3,5:52.0,,Toronto full timeout,63,73
257,3,5:52.0,,L. Williams enters the game for J. Valančiūnas,63,73
258,3,5:52.0,,A. Johnson enters the game for G. Vásquez,63,73
259,3,5:52.0,,Turnover by K. Lowry (lost ball; steal by W. Chandler),63,73
260,3,5:36.0,Shooting foul by L. Williams (drawn by A. Afflalo),,63,73
261,3,5:36.0,A. Afflalo makes free throw 1 of 2,,64,73
262,3,5:36.0,A. Afflalo makes free throw 2 of 2,,65,73
263,3,5:12.0,,Turnover by Team (shot clock),65,73
264,3,4:56.0,A. Afflalo makes 2-pt layup from 2 ft,,67,73
265,3,4:40.0,,K. Lowry misses 2-pt jump shot from 18 ft,67,73
266,3,4:39.0,Defensive rebound by W. Chandler,,67,73
267,3,4:27.0,Turnover by A. Afflalo (offensive foul),,67,73
268,3,4:27.0,Offensive foul by A. Afflalo (drawn by K. Lowry),,67,73
269,3,4:27.0,,J. Johnson enters the game for T. Ross,67,73
270,3,4:14.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by L. Williams),67,76
271,3,3:54.0,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),,69,76
272,3,3:41.0,,Personal foul by T. Lawson (drawn by K. Lowry),69,76
273,3,3:41.0,D. Arthur enters the game for J. Hickson,,69,76
274,3,3:34.0,,P. Patterson makes 2-pt jump shot from 14 ft (assist by K. Lowry),69,78
275,3,3:19.0,T. Lawson makes 3-pt jump shot from 26 ft,,72,78
276,3,3:05.0,,Personal foul by A. Afflalo (drawn by P. Patterson),72,78
277,3,2:56.0,Denver full timeout,,72,78
278,3,2:52.0,,K. Lowry misses 2-pt layup from 2 ft,72,78
279,3,2:51.0,Defensive rebound by D. Arthur,,72,78
280,3,2:44.0,W. Chandler misses 3-pt jump shot from 25 ft,,72,78
281,3,2:43.0,Offensive rebound by D. Arthur,,72,78
282,3,2:41.0,T. Mozgov makes 2-pt jump shot from 3 ft (assist by D. Arthur),,74,78
283,3,2:41.0,Shooting foul by L. Williams (drawn by T. Mozgov),,74,78
284,3,2:41.0,T. Mozgov makes free throw 1 of 1,,75,78
285,3,2:27.0,,Offensive foul by A. Johnson (drawn by T. Mozgov),75,78
286,3,2:27.0,,Turnover by A. Johnson (offensive foul),75,78
287,3,2:14.0,T. Mozgov misses 2-pt hook shot from 7 ft,,75,78
288,3,2:14.0,Offensive rebound by Team,,75,78
289,3,2:09.0,A. Afflalo makes 2-pt jump shot from 15 ft (assist by W. Chandler),,77,78
290,3,2:00.0,,Personal foul by A. Afflalo (drawn by L. Williams),77,78
291,3,2:00.0,,G. Vásquez enters the game for K. Lowry,77,78
292,3,1:45.0,,P. Patterson misses 2-pt jump shot from 15 ft,77,78
293,3,1:44.0,,Offensive rebound by A. Johnson,77,78
294,3,1:27.0,,P. Patterson makes 2-pt layup from 1 ft (assist by G. Vásquez),77,80
295,3,1:14.0,D. Arthur misses 3-pt jump shot from 26 ft,,77,80
296,3,1:13.0,,Defensive rebound by Team,77,80
297,3,1:00.0,,G. Vásquez makes 2-pt jump shot from 18 ft,77,82
298,3,0:46.0,T. Lawson misses 2-pt jump shot from 12 ft,,77,82
299,3,0:45.0,Offensive rebound by T. Mozgov,,77,82
300,3,0:45.0,T. Mozgov makes 2-pt tip-in at rim,,79,82
301,3,0:33.0,,G. Vásquez misses 3-pt jump shot from 23 ft,79,82
302,3,0:32.0,Defensive rebound by T. Lawson,,79,82
303,3,0:28.0,W. Chandler misses 2-pt layup from 2 ft,,79,82
304,3,0:27.0,Offensive rebound by D. Arthur,,79,82
305,3,0:27.0,D. Arthur makes 2-pt layup at rim,,81,82
306,3,0:03.0,,L. Williams misses 3-pt jump shot from 25 ft,81,82
307,3,0:02.0,Defensive rebound by T. Mozgov,,81,82
308,4,11:48.0,Def 3 sec tech foul by A. Johnson,,81,82
309,4,11:48.0,A. Afflalo makes technical free throw,,82,82
310,4,11:40.0,D. Arthur misses 3-pt jump shot from 25 ft,,82,82
311,4,11:39.0,,Defensive rebound by G. Vásquez,82,82
312,4,11:31.0,,L. Williams misses 2-pt jump shot from 9 ft,82,82
313,4,11:30.0,,Offensive rebound by L. Williams,82,82
314,4,11:27.0,,L. Williams makes 2-pt jump shot from 9 ft,82,84
315,4,11:21.0,A. Afflalo misses 3-pt jump shot from 26 ft,,82,84
316,4,11:19.0,Offensive rebound by T. Mozgov,,82,84
317,4,11:11.0,T. Lawson misses 3-pt jump shot from 24 ft,,82,84
318,4,11:10.0,,Defensive rebound by A. Johnson,82,84
319,4,11:02.0,,L. Williams misses 3-pt jump shot from 26 ft,82,84
320,4,11:02.0,Defensive rebound by Team,,82,84
321,4,11:02.0,,Loose ball foul by J. Valančiūnas (drawn by T. Mozgov),82,84
322,4,10:45.0,W. Chandler makes 2-pt layup from 3 ft,,84,84
323,4,10:26.0,,Turnover by J. Johnson (bad pass; steal by D. Arthur),84,84
324,4,10:19.0,W. Chandler misses 3-pt jump shot from 25 ft,,84,84
325,4,10:18.0,Offensive rebound by D. Arthur,,84,84
326,4,10:15.0,D. Arthur makes 2-pt tip-in at rim,,86,84
327,4,9:53.0,,G. Vásquez misses 2-pt jump shot from 20 ft,86,84
328,4,9:53.0,,Offensive rebound by J. Valančiūnas,86,84
329,4,9:47.0,,L. Williams misses 3-pt jump shot from 26 ft,86,84
330,4,9:46.0,Defensive rebound by T. Lawson,,86,84
331,4,9:39.0,Turnover by T. Lawson (bad pass; steal by G. Vásquez),,86,84
332,4,9:39.0,,Personal foul by A. Afflalo (drawn by G. Vásquez),86,84
333,4,9:39.0,Denver full timeout,,86,84
334,4,9:39.0,,K. Lowry enters the game for A. Johnson,86,84
335,4,9:39.0,,T. Ross enters the game for L. Williams,86,84
336,4,9:39.0,,P. Patterson enters the game for J. Johnson,86,84
337,4,9:29.0,,K. Lowry misses 2-pt layup from 3 ft (block by T. Mozgov),86,84
338,4,9:27.0,Defensive rebound by D. Arthur,,86,84
339,4,9:21.0,T. Lawson misses 2-pt jump shot from 3 ft (block by G. Vásquez),,86,84
340,4,9:20.0,Offensive rebound by D. Arthur,,86,84
341,4,9:18.0,D. Arthur makes 2-pt hook shot from 4 ft,,88,84
342,4,8:57.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),88,86
343,4,8:57.0,,Shooting foul by A. Afflalo (drawn by J. Valančiūnas),88,86
344,4,8:57.0,A. Gee enters the game for A. Afflalo,,88,86
345,4,8:57.0,,J. Valančiūnas misses free throw 1 of 1,88,86
346,4,8:57.0,Defensive rebound by T. Mozgov,,88,86
347,4,8:41.0,A. Gee misses 2-pt jump shot from 21 ft,,88,86
348,4,8:40.0,,Defensive rebound by T. Ross,88,86
349,4,8:30.0,,T. Ross misses 3-pt jump shot from 26 ft,88,86
350,4,8:29.0,Defensive rebound by T. Mozgov,,88,86
351,4,8:28.0,Personal foul by J. Valančiūnas (drawn by T. Mozgov),,88,86
352,4,8:10.0,T. Mozgov misses 2-pt hook shot from 4 ft (block by J. Valančiūnas),,88,86
353,4,8:08.0,,Defensive rebound by J. Valančiūnas,88,86
354,4,7:59.0,,Turnover by K. Lowry (traveling),88,86
355,4,7:46.0,W. Chandler misses 2-pt layup from 2 ft,,88,86
356,4,7:45.0,,Defensive rebound by G. Vásquez,88,86
357,4,7:33.0,,K. Lowry misses 3-pt jump shot from 26 ft,88,86
358,4,7:32.0,Defensive rebound by W. Chandler,,88,86
359,4,7:25.0,T. Lawson makes 2-pt jump shot from 13 ft,,90,86
360,4,7:07.0,,G. Vásquez misses 3-pt jump shot from 26 ft,90,86
361,4,7:06.0,Defensive rebound by T. Lawson,,90,86
362,4,6:59.0,D. Arthur misses 2-pt jump shot from 16 ft,,90,86
363,4,6:58.0,,Defensive rebound by G. Vásquez,90,86
364,4,6:51.0,,Shooting foul by W. Chandler (drawn by K. Lowry),90,86
365,4,6:51.0,,K. Lowry makes free throw 1 of 2,90,87
366,4,6:51.0,,K. Lowry misses free throw 2 of 2,90,87
367,4,6:51.0,Defensive rebound by W. Chandler,,90,87
368,4,6:27.0,Turnover by Team (shot clock),,90,87
369,4,6:27.0,,Toronto full timeout,90,87
370,4,6:16.0,,K. Lowry makes 2-pt jump shot from 5 ft,90,89
371,4,6:00.0,Shooting foul by J. Valančiūnas (drawn by T. Lawson),,90,89
372,4,6:00.0,T. Lawson makes free throw 1 of 2,,91,89
373,4,6:00.0,,A. Johnson enters the game for J. Valančiūnas,91,89
374,4,6:00.0,T. Lawson makes free throw 2 of 2,,92,89
375,4,5:45.0,,T. Ross misses 3-pt jump shot from 23 ft,92,89
376,4,5:44.0,Defensive rebound by T. Lawson,,92,89
377,4,5:38.0,T. Lawson misses 2-pt jump shot from 18 ft,,92,89
378,4,5:37.0,,Defensive rebound by Team,92,89
379,4,5:37.0,Loose ball foul by D. Arthur (drawn by A. Johnson),,92,89
380,4,5:37.0,A. Afflalo enters the game for A. Gee,,92,89
