,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
45,1,5:25.0,T. Evans misses 3-pt jump shot from 24 ft,,16,12
46,1,5:25.0,,Defensive rebound by M. Gasol,16,12
47,1,5:06.0,,C. Lee misses 2-pt jump shot from 18 ft,16,12
48,1,5:05.0,Defensive rebound by T. Evans,,16,12
49,1,5:05.0,New Orleans full timeout,,16,12
50,1,4:50.0,E. Gordon makes 2-pt jump shot from 6 ft,,18,12
51,1,4:33.0,,J. Green makes 2-pt jump shot from 4 ft (assist by Z. Randolph),18,14
52,1,4:17.0,A. Davis misses 2-pt jump shot from 17 ft,,18,14
53,1,4:16.0,,Defensive rebound by Z. Randolph,18,14
54,1,4:08.0,,Shooting foul by A. Davis (drawn by M. Gasol),18,14
55,1,4:08.0,,M. Gasol misses free throw 1 of 2,18,14
56,1,4:08.0,,Offensive rebound by Team,18,14
57,1,4:08.0,,V. Carter enters the game for J. Green,18,14
58,1,4:08.0,,M. Gasol makes free throw 2 of 2,18,15
59,1,3:55.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,18,15
60,1,3:53.0,Offensive rebound by Ö. Aşık,,18,15
61,1,3:46.0,E. Gordon misses 3-pt jump shot from 26 ft,,18,15
62,1,3:45.0,,Defensive rebound by M. Gasol,18,15
63,1,3:34.0,,Turnover by M. Conley (bad pass; steal by E. Gordon),18,15
64,1,3:32.0,Turnover by E. Gordon (bad pass; steal by Z. Randolph),,18,15
65,1,3:28.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by Z. Randolph),18,18
66,1,3:11.0,T. Evans misses 2-pt jump shot from 19 ft,,18,18
67,1,3:09.0,,Defensive rebound by Z. Randolph,18,18
68,1,2:56.0,,Z. Randolph misses 2-pt jump shot from 14 ft,18,18
69,1,2:55.0,,Offensive rebound by V. Carter,18,18
70,1,2:45.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by Z. Randolph),18,21
71,1,2:22.0,E. Gordon misses 3-pt jump shot from 27 ft,,18,21
72,1,2:21.0,,Defensive rebound by V. Carter,18,21
73,1,2:14.0,,M. Conley misses 2-pt layup from 2 ft,18,21
74,1,2:13.0,Defensive rebound by Ö. Aşık,,18,21
75,1,2:03.0,A. Davis makes 2-pt jump shot from 20 ft (assist by E. Gordon),,20,21
76,1,1:56.0,,Memphis full timeout,20,21
77,1,1:56.0,,B. Udrih enters the game for M. Conley,20,21
78,1,1:56.0,D. Cunningham enters the game for Q. Pondexter,,20,21
79,1,1:56.0,A. Ajinça enters the game for Ö. Aşık,,20,21
80,1,1:56.0,N. Cole enters the game for E. Gordon,,20,21
81,1,1:44.0,,M. Gasol misses 2-pt jump shot from 6 ft,20,21
82,1,1:43.0,,Offensive rebound by Z. Randolph,20,21
83,1,1:43.0,,Z. Randolph makes 2-pt tip-in at rim,20,23
84,1,1:22.0,Shooting foul by V. Carter (drawn by T. Evans),,20,23
85,1,1:22.0,T. Evans makes free throw 1 of 2,,21,23
86,1,1:22.0,T. Evans makes free throw 2 of 2,,22,23
87,1,1:10.0,,V. Carter makes 2-pt jump shot from 16 ft,22,25
88,1,0:52.0,N. Cole misses 2-pt jump shot from 6 ft,,22,25
89,1,0:49.0,,Defensive rebound by Z. Randolph,22,25
90,1,0:42.0,,M. Gasol makes 2-pt layup from 1 ft (assist by B. Udrih),22,27
91,1,0:32.0,T. Evans misses 2-pt jump shot from 6 ft,,22,27
92,1,0:31.0,Offensive rebound by A. Davis,,22,27
93,1,0:31.0,A. Davis makes 2-pt layup at rim,,24,27
94,1,0:11.0,,Personal foul by A. Ajinça (drawn by M. Gasol),24,27
95,1,0:03.0,,Z. Randolph misses 2-pt jump shot from 11 ft,24,27
96,1,0:01.0,Defensive rebound by A. Ajinça,,24,27
97,2,11:43.0,A. Ajinça misses 2-pt hook shot from 7 ft,,24,27
98,2,11:42.0,,Defensive rebound by J. Green,24,27
99,2,11:24.0,,B. Udrih makes 2-pt layup at rim,24,29
100,2,11:09.0,R. Anderson misses 2-pt jump shot from 19 ft,,24,29
101,2,11:08.0,,Defensive rebound by K. Koufos,24,29
102,2,10:58.0,,B. Udrih makes 2-pt jump shot from 18 ft,24,31
103,2,10:58.0,,Shooting foul by N. Cole (drawn by B. Udrih),24,31
104,2,10:58.0,,B. Udrih makes free throw 1 of 1,24,32
105,2,10:33.0,N. Cole misses 2-pt jump shot from 19 ft,,24,32
106,2,10:32.0,,Defensive rebound by J. Green,24,32
107,2,10:27.0,,J. Green misses 2-pt layup at rim,24,32
108,2,10:25.0,,Offensive rebound by K. Koufos,24,32
109,2,10:25.0,,K. Koufos makes 2-pt tip-in at rim,24,34
110,2,10:25.0,New Orleans full timeout,,24,34
111,2,10:07.0,A. Ajinça makes 2-pt jump shot from 9 ft,,26,34
112,2,9:49.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Udrih),26,37
113,2,9:29.0,Turnover by T. Douglas (lost ball; steal by V. Carter),,26,37
114,2,9:23.0,,V. Carter misses 3-pt jump shot from 25 ft,26,37
115,2,9:21.0,Defensive rebound by A. Ajinça,,26,37
116,2,9:11.0,T. Douglas misses 3-pt jump shot from 25 ft,,26,37
117,2,9:10.0,,Defensive rebound by M. Gasol,26,37
118,2,9:04.0,,Shooting foul by T. Douglas (drawn by B. Udrih),26,37
119,2,9:04.0,,B. Udrih makes free throw 1 of 2,26,38
120,2,9:04.0,Q. Pondexter enters the game for T. Douglas,,26,38
121,2,9:04.0,,M. Conley enters the game for M. Gasol,26,38
122,2,9:04.0,,B. Udrih makes free throw 2 of 2,26,39
123,2,8:42.0,D. Cunningham misses 2-pt jump shot from 19 ft,,26,39
124,2,8:41.0,,Defensive rebound by V. Carter,26,39
125,2,8:34.0,,V. Carter misses 3-pt jump shot from 25 ft,26,39
126,2,8:32.0,,Offensive rebound by K. Koufos,26,39
127,2,8:32.0,,K. Koufos makes 2-pt tip-in at rim,26,41
128,2,8:17.0,A. Ajinça misses 2-pt jump shot from 17 ft,,26,41
129,2,8:16.0,,Defensive rebound by K. Koufos,26,41
130,2,8:03.0,,K. Koufos misses 2-pt hook shot from 5 ft,26,41
131,2,7:59.0,Defensive rebound by D. Cunningham,,26,41
132,2,7:46.0,R. Anderson misses 2-pt jump shot from 14 ft,,26,41
133,2,7:43.0,Offensive rebound by D. Cunningham,,26,41
134,2,7:31.0,N. Cole makes 3-pt jump shot from 24 ft,,29,41
135,2,7:08.0,,B. Udrih misses 2-pt jump shot from 10 ft,29,41
136,2,7:07.0,Defensive rebound by N. Cole,,29,41
137,2,6:59.0,Personal foul by B. Udrih (drawn by Q. Pondexter),,29,41
138,2,6:59.0,A. Davis enters the game for A. Ajinça,,29,41
139,2,6:59.0,E. Gordon enters the game for D. Cunningham,,29,41
140,2,6:53.0,Turnover by R. Anderson (lost ball),,29,41
141,2,6:53.0,,Memphis full timeout,29,41
142,2,6:36.0,,J. Green misses 2-pt dunk at rim,29,41
143,2,6:31.0,Defensive rebound by A. Davis,,29,41
144,2,6:19.0,R. Anderson misses 3-pt jump shot from 25 ft,,29,41
145,2,6:18.0,,Defensive rebound by K. Koufos,29,41
146,2,6:03.0,,M. Conley misses 3-pt jump shot from 26 ft (block by A. Davis),29,41
147,2,6:02.0,Defensive rebound by Q. Pondexter,,29,41
148,2,5:59.0,Personal foul by M. Conley (drawn by N. Cole),,29,41
149,2,5:59.0,,Z. Randolph enters the game for V. Carter,29,41
150,2,5:59.0,T. Evans enters the game for N. Cole,,29,41
151,2,5:39.0,T. Evans misses 2-pt jump shot from 16 ft,,29,41
152,2,5:39.0,,Defensive rebound by K. Koufos,29,41
153,2,5:33.0,,B. Udrih misses 3-pt jump shot from 26 ft,29,41
154,2,5:30.0,,Offensive rebound by J. Green,29,41
155,2,5:17.0,,Z. Randolph makes 2-pt layup from 2 ft,29,43
156,2,4:51.0,R. Anderson misses 2-pt jump shot from 18 ft,,29,43
157,2,4:50.0,,Defensive rebound by M. Conley,29,43
158,2,4:40.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),29,46
159,2,4:38.0,New Orleans full timeout,,29,46
160,2,4:38.0,Ö. Aşık enters the game for R. Anderson,,29,46
161,2,4:20.0,E. Gordon makes 2-pt layup from 1 ft,,31,46
162,2,4:02.0,,Turnover by K. Koufos (lost ball; steal by A. Davis),31,46
163,2,3:58.0,,Violation by K. Koufos (def goaltending),31,46
164,2,3:58.0,T. Evans makes 2-pt layup from 1 ft,,33,46
165,2,3:44.0,,K. Koufos makes 2-pt jump shot from 7 ft (assist by J. Green),33,48
166,2,3:25.0,E. Gordon misses 2-pt jump shot from 19 ft,,33,48
167,2,3:24.0,,Defensive rebound by K. Koufos,33,48
168,2,3:11.0,,K. Koufos misses 2-pt hook shot from 8 ft,33,48
169,2,3:10.0,Defensive rebound by A. Davis,,33,48
170,2,3:10.0,,Loose ball foul by Z. Randolph (drawn by A. Davis),33,48
171,2,3:10.0,,M. Gasol enters the game for B. Udrih,33,48
172,2,3:10.0,,C. Lee enters the game for K. Koufos,33,48
173,2,2:59.0,Ö. Aşık misses 2-pt layup at rim (block by M. Gasol),,33,48
174,2,2:56.0,,Defensive rebound by C. Lee,33,48
175,2,2:47.0,,J. Green misses 3-pt jump shot from 22 ft,33,48
176,2,2:46.0,Defensive rebound by A. Davis,,33,48
177,2,2:35.0,A. Davis misses 2-pt jump shot from 8 ft,,33,48
178,2,2:34.0,,Defensive rebound by Z. Randolph,33,48
179,2,2:21.0,,M. Gasol misses 2-pt jump shot from 11 ft,33,48
180,2,2:19.0,Defensive rebound by T. Evans,,33,48
181,2,2:09.0,T. Evans makes 2-pt layup from 1 ft (assist by Q. Pondexter),,35,48
182,2,1:45.0,,J. Green misses 2-pt jump shot from 16 ft,35,48
183,2,1:44.0,Defensive rebound by T. Evans,,35,48
184,2,1:34.0,Ö. Aşık misses 2-pt jump shot from 13 ft,,35,48
185,2,1:33.0,Offensive rebound by T. Evans,,35,48
186,2,1:30.0,Turnover by T. Evans (lost ball; steal by C. Lee),,35,48
187,2,1:27.0,,C. Lee makes 2-pt dunk at rim,35,50
188,2,1:07.0,Q. Pondexter misses 2-pt layup at rim,,35,50
189,2,1:05.0,,Defensive rebound by Z. Randolph,35,50
190,2,0:58.0,,M. Conley misses 2-pt jump shot from 6 ft,35,50
191,2,0:57.0,,Offensive rebound by Z. Randolph,35,50
192,2,0:51.0,,Z. Randolph makes 2-pt jump shot from 4 ft,35,52
193,2,0:51.0,,Shooting foul by A. Davis (drawn by Z. Randolph),35,52
194,2,0:51.0,,Z. Randolph makes free throw 1 of 1,35,53
195,2,0:39.0,E. Gordon misses 2-pt jump shot from 5 ft,,35,53
196,2,0:38.0,Offensive rebound by E. Gordon,,35,53
197,2,0:38.0,E. Gordon misses 2-pt tip-in at rim,,35,53
198,2,0:35.0,,Defensive rebound by J. Green,35,53
199,2,0:16.0,,C. Lee misses 2-pt jump shot from 18 ft,35,53
200,2,0:13.0,Defensive rebound by Ö. Aşık,,35,53
201,2,0:07.0,Shooting foul by M. Conley (drawn by T. Evans),,35,53
202,2,0:07.0,T. Evans misses free throw 1 of 2,,35,53
203,2,0:07.0,Offensive rebound by Team,,35,53
204,2,0:07.0,T. Evans makes free throw 2 of 2,,36,53
205,2,0:01.0,,M. Conley makes 2-pt jump shot from 8 ft,36,55
206,2,0:00.0,E. Gordon misses 3-pt jump shot from 55 ft,,36,55
207,2,0:00.0,Offensive rebound by Team,,36,55
208,3,11:52.0,Turnover by T. Evans (offensive foul),,36,55
209,3,11:52.0,Offensive foul by T. Evans (drawn by M. Gasol),,36,55
210,3,11:36.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by M. Conley),36,57
211,3,11:21.0,A. Davis makes 2-pt layup at rim (assist by E. Gordon),,38,57
212,3,10:55.0,,C. Lee misses 2-pt jump shot from 12 ft,38,57
213,3,10:54.0,Defensive rebound by Ö. Aşık,,38,57
214,3,10:37.0,Q. Pondexter misses 3-pt jump shot from 26 ft,,38,57
215,3,10:36.0,,Defensive rebound by M. Conley,38,57
216,3,10:19.0,,J. Green makes 3-pt jump shot from 22 ft (assist by M. Gasol),38,60
217,3,9:58.0,Shooting foul by Z. Randolph (drawn by Ö. Aşık),,38,60
218,3,9:58.0,Ö. Aşık makes free throw 1 of 2,,39,60
219,3,9:58.0,Ö. Aşık misses free throw 2 of 2,,39,60
220,3,9:57.0,,Defensive rebound by M. Gasol,39,60
221,3,9:47.0,,Personal foul by Q. Pondexter (drawn by J. Green),39,60
222,3,9:38.0,,J. Green makes 2-pt layup at rim (assist by M. Gasol),39,62
223,3,9:23.0,Personal foul by C. Lee (drawn by E. Gordon),,39,62
224,3,9:17.0,Q. Pondexter makes 3-pt jump shot from 22 ft (assist by Ö. Aşık),,42,62
225,3,8:51.0,,Z. Randolph misses 2-pt jump shot from 19 ft (block by A. Davis),42,62
226,3,8:51.0,,Offensive rebound by M. Gasol,42,62
227,3,8:46.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by M. Gasol),42,65
228,3,8:26.0,T. Evans misses 2-pt layup from 1 ft,,42,65
229,3,8:24.0,,Defensive rebound by M. Gasol,42,65
230,3,8:13.0,,Z. Randolph misses 3-pt jump shot from 26 ft,42,65
231,3,8:12.0,Defensive rebound by Team,,42,65
232,3,7:58.0,Ö. Aşık makes 2-pt dunk at rim (assist by A. Davis),,44,65
233,3,7:35.0,,M. Gasol makes 2-pt hook shot from 5 ft,44,67
234,3,7:10.0,A. Davis makes 2-pt layup at rim (assist by Q. Pondexter),,46,67
235,3,6:45.0,,M. Gasol misses 2-pt jump shot from 8 ft,46,67
236,3,6:43.0,,Offensive rebound by Z. Randolph,46,67
237,3,6:43.0,,Z. Randolph makes 2-pt tip-in at rim,46,69
238,3,6:19.0,Personal foul by M. Conley (drawn by Q. Pondexter),,46,69
239,3,6:08.0,A. Davis makes 2-pt dunk at rim,,48,69
240,3,5:43.0,,M. Gasol makes 2-pt layup from 1 ft (assist by Z. Randolph),48,71
241,3,5:30.0,Offensive foul by Q. Pondexter (drawn by M. Conley),,48,71
242,3,5:30.0,Turnover by Q. Pondexter (offensive foul),,48,71
243,3,5:30.0,,Memphis full timeout,48,71
244,3,5:21.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),48,73
245,3,4:57.0,T. Evans misses 3-pt jump shot from 25 ft,,48,73
246,3,4:56.0,Offensive rebound by Q. Pondexter,,48,73
247,3,4:52.0,Ö. Aşık makes 2-pt layup from 1 ft (assist by Q. Pondexter),,50,73
248,3,4:28.0,,M. Gasol misses 2-pt hook shot from 6 ft,50,73
249,3,4:27.0,Defensive rebound by A. Davis,,50,73
250,3,4:14.0,Turnover by T. Evans (bad pass; steal by Z. Randolph),,50,73
251,3,4:09.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),50,75
252,3,3:49.0,E. Gordon makes 2-pt jump shot from 6 ft,,52,75
253,3,3:35.0,,M. Conley makes 2-pt jump shot from 8 ft,52,77
254,3,3:21.0,A. Davis misses 2-pt layup from 2 ft,,52,77
255,3,3:20.0,,Defensive rebound by Z. Randolph,52,77
256,3,3:16.0,,V. Carter enters the game for J. Green,52,77
257,3,3:16.0,N. Cole enters the game for T. Evans,,52,77
258,3,3:16.0,D. Cunningham enters the game for Q. Pondexter,,52,77
259,3,3:16.0,A. Ajinça enters the game for Ö. Aşık,,52,77
260,3,3:16.0,R. Anderson enters the game for A. Davis,,52,77
261,3,3:02.0,,C. Lee misses 3-pt jump shot from 23 ft,52,77
262,3,3:01.0,Defensive rebound by R. Anderson,,52,77
263,3,2:42.0,E. Gordon misses 2-pt jump shot from 20 ft,,52,77
264,3,2:40.0,,Defensive rebound by V. Carter,52,77
265,3,2:24.0,,V. Carter makes 2-pt layup at rim (assist by M. Gasol),52,79
266,3,2:03.0,N. Cole misses 2-pt jump shot from 8 ft,,52,79
267,3,2:01.0,,Defensive rebound by M. Gasol,52,79
268,3,1:44.0,,Z. Randolph makes 2-pt jump shot from 7 ft (assist by M. Gasol),52,81
269,3,1:36.0,New Orleans full timeout,,52,81
270,3,1:36.0,T. Douglas enters the game for E. Gordon,,52,81
271,3,1:36.0,,B. Udrih enters the game for M. Conley,52,81
272,3,1:32.0,Personal foul by V. Carter (drawn by R. Anderson),,52,81
273,3,1:24.0,Shooting foul by C. Lee (drawn by A. Ajinça),,52,81
274,3,1:24.0,A. Ajinça makes free throw 1 of 2,,53,81
275,3,1:24.0,A. Ajinça misses free throw 2 of 2,,53,81
276,3,1:23.0,,Defensive rebound by Z. Randolph,53,81
277,3,1:09.0,,Turnover by B. Udrih (bad pass; steal by R. Anderson),53,81
278,3,1:06.0,,K. Koufos enters the game for M. Gasol,53,81
279,3,0:59.0,N. Cole misses 2-pt jump shot from 17 ft,,53,81
280,3,0:57.0,,Defensive rebound by V. Carter,53,81
281,3,0:37.0,,Z. Randolph misses 2-pt jump shot from 5 ft,53,81
282,3,0:36.0,Defensive rebound by D. Cunningham,,53,81
283,3,0:33.0,Shooting foul by V. Carter (drawn by N. Cole),,53,81
284,3,0:33.0,N. Cole makes free throw 1 of 2,,54,81
285,3,0:33.0,N. Cole makes free throw 2 of 2,,55,81
286,3,0:18.0,,C. Lee misses 2-pt jump shot from 7 ft,55,81
287,3,0:16.0,Defensive rebound by Team,,55,81
288,3,0:16.0,,J. Green enters the game for Z. Randolph,55,81
289,3,0:01.0,R. Anderson misses 2-pt jump shot from 21 ft,,55,81
290,3,0:00.0,Offensive rebound by A. Ajinça,,55,81
291,4,11:42.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),55,84
292,4,11:20.0,N. Cole makes 2-pt jump shot from 13 ft,,57,84
293,4,11:09.0,,Personal foul by T. Douglas (drawn by J. Green),57,84
294,4,10:59.0,,J. Green makes 2-pt jump shot from 8 ft,57,86
295,4,10:45.0,Turnover by A. Ajinça (traveling),,57,86
296,4,10:24.0,,M. Conley misses 2-pt jump shot from 14 ft,57,86
297,4,10:22.0,,Offensive rebound by K. Koufos,57,86
298,4,10:20.0,,K. Koufos misses 2-pt tip-in at rim,57,86
299,4,10:20.0,,Offensive rebound by K. Koufos,57,86
300,4,10:20.0,,Turnover by K. Koufos (lost ball; steal by D. Cunningham),57,86
301,4,9:57.0,R. Anderson misses 3-pt jump shot from 25 ft,,57,86
302,4,9:55.0,,Defensive rebound by K. Koufos,57,86
303,4,9:46.0,,K. Koufos makes 2-pt layup from 1 ft (assist by M. Conley),57,88
304,4,9:46.0,,Shooting foul by T. Douglas (drawn by K. Koufos),57,88
305,4,9:46.0,L. Babbitt enters the game for R. Anderson,,57,88
306,4,9:46.0,,K. Koufos makes free throw 1 of 1,57,89
307,4,9:27.0,L. Babbitt makes 2-pt jump shot from 10 ft,,59,89
308,4,9:09.0,,K. Koufos misses 2-pt jump shot from 19 ft,59,89
309,4,9:08.0,Defensive rebound by D. Cunningham,,59,89
310,4,8:48.0,T. Douglas misses 2-pt jump shot from 19 ft,,59,89
311,4,8:46.0,,Defensive rebound by K. Koufos,59,89
312,4,8:41.0,,Memphis full timeout,59,89
313,4,8:41.0,,N. Calathes enters the game for M. Conley,59,89
314,4,8:33.0,,B. Udrih makes 2-pt jump shot from 20 ft,59,91
315,4,8:16.0,D. Cunningham misses 2-pt jump shot from 19 ft,,59,91
316,4,8:15.0,,Defensive rebound by N. Calathes,59,91
317,4,8:09.0,,B. Udrih makes 2-pt layup at rim (assist by N. Calathes),59,93
318,4,7:50.0,,J. Leuer enters the game for J. Green,59,93
319,4,7:41.0,N. Cole misses 2-pt jump shot from 19 ft,,59,93
320,4,7:40.0,,Defensive rebound by Team,59,93
321,4,7:25.0,,V. Carter misses 2-pt jump shot from 20 ft,59,93
322,4,7:24.0,Defensive rebound by D. Cunningham,,59,93
323,4,7:14.0,A. Ajinça makes 2-pt jump shot from 8 ft (assist by T. Douglas),,61,93
324,4,7:07.0,,B. Udrih makes 2-pt layup at rim (assist by N. Calathes),61,95
325,4,7:07.0,,Shooting foul by A. Ajinça (drawn by B. Udrih),61,95
326,4,7:07.0,J. Withey enters the game for A. Ajinça,,61,95
327,4,7:07.0,,J. Adams enters the game for V. Carter,61,95
328,4,7:07.0,,B. Udrih makes free throw 1 of 1,61,96
329,4,6:51.0,L. Babbitt misses 2-pt jump shot from 12 ft,,61,96
330,4,6:50.0,,Defensive rebound by Team,61,96
331,4,6:37.0,,K. Koufos misses 2-pt jump shot from 14 ft,61,96
332,4,6:36.0,,Offensive rebound by J. Leuer,61,96
333,4,6:33.0,,J. Leuer misses 2-pt layup from 1 ft,61,96
334,4,6:33.0,Defensive rebound by J. Withey,,61,96
335,4,6:28.0,Personal foul by B. Udrih (drawn by N. Cole),,61,96
336,4,6:28.0,,J. Stokes enters the game for K. Koufos,61,96
337,4,6:21.0,N. Cole misses 3-pt jump shot from 25 ft,,61,96
338,4,6:20.0,Offensive rebound by J. Withey,,61,96
339,4,6:18.0,Turnover by J. Withey (lost ball; steal by J. Adams),,61,96
340,4,6:15.0,,Turnover by J. Adams (bad pass; steal by N. Cole),61,96
341,4,6:11.0,N. Cole makes 2-pt dunk at rim,,63,96
342,4,5:54.0,,B. Udrih misses 2-pt jump shot from 19 ft,63,96
343,4,5:52.0,Defensive rebound by N. Cole,,63,96
344,4,5:40.0,L. Babbitt misses 2-pt jump shot from 10 ft,,63,96
345,4,5:38.0,Offensive rebound by D. Cunningham,,63,96
346,4,5:33.0,T. Douglas misses 2-pt jump shot from 16 ft,,63,96
347,4,5:31.0,Offensive rebound by D. Cunningham,,63,96
348,4,5:29.0,New Orleans full timeout,,63,96
349,4,5:29.0,,J. Green enters the game for B. Udrih,63,96
350,4,5:29.0,J. Fredette enters the game for N. Cole,,63,96
351,4,5:10.0,Turnover by L. Babbitt (lost ball; steal by N. Calathes),,63,96
352,4,5:02.0,,J. Stokes makes 2-pt dunk at rim (assist by J. Adams),63,98
353,4,4:44.0,Turnover by J. Fredette (lost ball; steal by J. Green),,63,98
354,4,4:43.0,,Personal foul by J. Fredette (drawn by J. Green),63,98
355,4,4:28.0,,Turnover by J. Stokes (bad pass; steal by J. Withey),63,98
356,4,4:14.0,J. Fredette misses 2-pt jump shot from 9 ft (block by J. Adams),,63,98
357,4,4:14.0,,Defensive rebound by J. Stokes,63,98
358,4,4:07.0,,J. Adams misses 2-pt layup at rim (block by J. Withey),63,98
359,4,4:04.0,Defensive rebound by D. Cunningham,,63,98
360,4,3:57.0,D. Cunningham misses 2-pt jump shot from 19 ft,,63,98
361,4,3:56.0,,Defensive rebound by J. Stokes,63,98
362,4,3:41.0,,J. Leuer makes 2-pt jump shot from 21 ft (assist by N. Calathes),63,100
363,4,3:18.0,J. Fredette misses 2-pt jump shot from 11 ft,,63,100
364,4,3:17.0,,Defensive rebound by J. Stokes,63,100
365,4,3:10.0,,J. Adams makes 3-pt jump shot from 27 ft (assist by N. Calathes),63,103
366,4,2:53.0,T. Douglas makes 2-pt layup from 2 ft,,65,103
367,4,2:41.0,,Shooting foul by T. Douglas (drawn by N. Calathes),65,103
368,4,2:41.0,,Memphis full timeout,65,103
369,4,2:41.0,,N. Calathes misses free throw 1 of 2,65,103
370,4,2:41.0,,Offensive rebound by Team,65,103
371,4,2:41.0,,N. Calathes makes free throw 2 of 2,65,104
372,4,2:28.0,L. Babbitt makes 2-pt jump shot from 6 ft,,67,104
373,4,2:12.0,,Turnover by J. Leuer (bad pass; steal by D. Cunningham),67,104
374,4,2:02.0,T. Douglas makes 2-pt jump shot from 5 ft,,69,104
375,4,1:45.0,,J. Green makes 2-pt dunk at rim (assist by J. Leuer),69,106
376,4,1:24.0,T. Douglas makes 2-pt jump shot from 22 ft,,71,106
377,4,1:15.0,,J. Leuer misses 3-pt jump shot from 25 ft,71,106
378,4,1:14.0,,Offensive rebound by J. Green,71,106
379,4,1:04.0,,J. Stokes makes 2-pt layup at rim (assist by N. Calathes),71,108
380,4,0:48.0,T. Douglas misses 3-pt jump shot from 27 ft,,71,108
381,4,0:46.0,Offensive rebound by D. Cunningham,,71,108
382,4,0:46.0,D. Cunningham misses 2-pt tip-in at rim,,71,108
383,4,0:44.0,Offensive rebound by D. Cunningham,,71,108
