,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
92,1,2:41.0,,J. Crawford makes free throw 2 of 2,16,10
93,1,2:20.0,S. Livingston makes 2-pt hook shot from 6 ft (assist by D. Lee),,18,10
94,1,1:57.0,,J. Crawford makes 3-pt jump shot from 26 ft,18,13
95,1,1:46.0,S. Livingston misses 2-pt hook shot from 7 ft,,18,13
96,1,1:45.0,,Defensive rebound by B. Griffin,18,13
97,1,1:33.0,,B. Griffin misses 2-pt jump shot from 18 ft,18,13
98,1,1:32.0,,Offensive rebound by C. Paul,18,13
99,1,1:32.0,,Personal foul by S. Curry (drawn by C. Paul),18,13
100,1,1:32.0,,C. Paul makes free throw 1 of 2,18,14
101,1,1:32.0,,G. Davis enters the game for D. Jordan,18,14
102,1,1:32.0,J. Holiday enters the game for S. Curry,,18,14
103,1,1:32.0,Technical foul by Team,,18,14
104,1,1:32.0,,C. Paul misses technical free throw,18,14
105,1,1:32.0,,Offensive rebound by Team,18,14
106,1,1:32.0,,C. Paul makes free throw 2 of 2,18,15
107,1,1:17.0,H. Barnes misses 2-pt jump shot from 18 ft,,18,15
108,1,1:16.0,,Defensive rebound by B. Griffin,18,15
109,1,0:56.0,,J. Farmar misses 3-pt jump shot from 23 ft,18,15
110,1,0:55.0,,Offensive rebound by J. Farmar,18,15
111,1,0:34.0,,G. Davis misses 2-pt jump shot from 17 ft,18,15
112,1,0:33.0,,Offensive rebound by B. Griffin,18,15
113,1,0:30.0,,J. Crawford makes 3-pt jump shot from 28 ft (assist by B. Griffin),18,18
114,1,0:09.0,H. Barnes makes 2-pt jump shot from 6 ft,,20,18
115,1,0:09.0,Shooting foul by B. Griffin (drawn by H. Barnes),,20,18
116,1,0:09.0,,R. Bullock enters the game for G. Davis,20,18
117,1,0:09.0,H. Barnes misses free throw 1 of 1,,20,18
118,1,0:08.0,,Defensive rebound by B. Griffin,20,18
119,1,0:01.0,,J. Crawford misses 2-pt jump shot from 18 ft,20,18
120,1,0:00.0,,Offensive rebound by Team,20,18
121,2,11:40.0,A. Iguodala makes 2-pt dunk at rim (assist by J. Holiday),,22,18
122,2,11:20.0,,J. Crawford misses 3-pt jump shot from 26 ft,22,18
123,2,11:19.0,Defensive rebound by D. Lee,,22,18
124,2,11:12.0,,M. Barnes enters the game for B. Griffin,22,18
125,2,11:08.0,Personal foul by G. Davis (drawn by D. Lee),,22,18
126,2,11:02.0,Turnover by J. Holiday (bad pass; steal by J. Farmar),,22,18
127,2,10:45.0,,J. Farmar misses 3-pt jump shot from 25 ft,22,18
128,2,10:43.0,Defensive rebound by H. Barnes,,22,18
129,2,10:29.0,D. Lee makes 2-pt hook shot at rim (assist by S. Livingston),,24,18
130,2,10:00.0,,G. Davis makes 2-pt hook shot from 6 ft,24,20
131,2,9:48.0,S. Livingston misses 2-pt layup from 2 ft,,24,20
132,2,9:47.0,,Defensive rebound by M. Barnes,24,20
133,2,9:40.0,,J. Crawford makes 2-pt jump shot from 10 ft,24,22
134,2,9:27.0,Offensive foul by D. Lee (drawn by G. Davis),,24,22
135,2,9:27.0,Turnover by D. Lee (offensive foul),,24,22
136,2,9:27.0,K. Thompson enters the game for J. Holiday,,24,22
137,2,9:15.0,,J. Crawford misses 3-pt jump shot from 24 ft,24,22
138,2,9:14.0,,Offensive rebound by M. Barnes,24,22
139,2,9:09.0,,J. Farmar misses 3-pt jump shot from 26 ft,24,22
140,2,9:08.0,Defensive rebound by A. Iguodala,,24,22
141,2,8:49.0,K. Thompson makes 2-pt jump shot from 6 ft (assist by S. Livingston),,26,22
142,2,8:34.0,,Turnover by J. Crawford (bad pass; steal by D. Lee),26,22
143,2,8:27.0,Official timeout,,26,22
144,2,8:27.0,D. Green enters the game for D. Lee,,26,22
145,2,8:12.0,A. Iguodala makes 2-pt jump shot from 15 ft,,28,22
146,2,7:50.0,,J. Crawford misses 2-pt jump shot from 5 ft,28,22
147,2,7:48.0,Defensive rebound by H. Barnes,,28,22
148,2,7:42.0,Turnover by S. Livingston (lost ball; steal by R. Bullock),,28,22
149,2,7:25.0,,Def 3 sec tech foul by D. Green,28,22
150,2,7:25.0,,J. Crawford misses technical free throw,28,22
151,2,7:25.0,,Offensive rebound by Team,28,22
152,2,7:25.0,,C. Paul enters the game for J. Farmar,28,22
153,2,7:25.0,,D. Jordan enters the game for G. Davis,28,22
154,2,7:25.0,S. Curry enters the game for S. Livingston,,28,22
155,2,7:15.0,,R. Bullock misses 3-pt jump shot from 27 ft,28,22
156,2,7:14.0,Defensive rebound by A. Iguodala,,28,22
157,2,7:07.0,A. Iguodala misses 2-pt dunk at rim,,28,22
158,2,7:05.0,,Defensive rebound by J. Crawford,28,22
159,2,6:59.0,,C. Paul misses 2-pt jump shot from 18 ft,28,22
160,2,6:56.0,,Offensive rebound by C. Paul,28,22
161,2,6:53.0,,C. Paul makes 2-pt jump shot from 5 ft,28,24
162,2,6:34.0,Shooting foul by J. Crawford (drawn by H. Barnes),,28,24
163,2,6:34.0,H. Barnes misses free throw 1 of 2,,28,24
164,2,6:34.0,Offensive rebound by Team,,28,24
165,2,6:34.0,M. Speights enters the game for A. Iguodala,,28,24
166,2,6:34.0,,J. Redick enters the game for R. Bullock,28,24
167,2,6:34.0,,B. Griffin enters the game for J. Crawford,28,24
168,2,6:34.0,H. Barnes makes free throw 2 of 2,,29,24
169,2,6:16.0,,B. Griffin misses 2-pt hook shot from 9 ft,29,24
170,2,6:14.0,Defensive rebound by H. Barnes,,29,24
171,2,6:04.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by H. Barnes),,32,24
172,2,5:38.0,,J. Redick misses 3-pt jump shot from 26 ft,32,24
173,2,5:36.0,Defensive rebound by H. Barnes,,32,24
174,2,5:26.0,K. Thompson makes 2-pt jump shot from 13 ft,,34,24
175,2,5:09.0,,Personal foul by K. Thompson (drawn by C. Paul),34,24
176,2,5:09.0,,LA Clippers full timeout,34,24
177,2,5:02.0,,B. Griffin misses 2-pt jump shot from 4 ft,34,24
178,2,5:01.0,Defensive rebound by K. Thompson,,34,24
179,2,4:53.0,K. Thompson misses 3-pt jump shot from 27 ft,,34,24
180,2,4:52.0,,Defensive rebound by B. Griffin,34,24
181,2,4:45.0,,Turnover by M. Barnes (bad pass; steal by M. Speights),34,24
182,2,4:37.0,S. Curry misses 3-pt jump shot from 25 ft,,34,24
183,2,4:35.0,,Defensive rebound by C. Paul,34,24
184,2,4:32.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),34,26
185,2,4:09.0,D. Green misses 3-pt jump shot from 26 ft,,34,26
186,2,4:08.0,,Defensive rebound by D. Jordan,34,26
187,2,4:01.0,,B. Griffin makes 2-pt dunk at rim,34,28
188,2,3:55.0,Golden State full timeout,,34,28
189,2,3:55.0,,J. Crawford enters the game for M. Barnes,34,28
190,2,3:49.0,Personal foul by C. Paul (drawn by K. Thompson),,34,28
191,2,3:39.0,D. Green makes 2-pt jump shot from 22 ft (assist by H. Barnes),,36,28
192,2,3:22.0,,J. Redick misses 3-pt jump shot from 25 ft,36,28
193,2,3:20.0,Defensive rebound by H. Barnes,,36,28
194,2,3:14.0,Shooting foul by B. Griffin (drawn by M. Speights),,36,28
195,2,3:14.0,M. Speights makes free throw 1 of 2,,37,28
196,2,3:14.0,M. Speights misses free throw 2 of 2,,37,28
197,2,3:13.0,,Defensive rebound by B. Griffin,37,28
198,2,2:58.0,,Turnover by B. Griffin (lost ball; steal by S. Curry),37,28
199,2,2:49.0,M. Speights misses 2-pt jump shot from 16 ft,,37,28
200,2,2:47.0,Offensive rebound by D. Green,,37,28
201,2,2:47.0,D. Green misses 2-pt tip-in from 1 ft,,37,28
202,2,2:45.0,Offensive rebound by D. Green,,37,28
203,2,2:42.0,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),,39,28
204,2,2:32.0,,C. Paul makes 2-pt jump shot from 17 ft,39,30
205,2,2:16.0,Shooting foul by D. Jordan (drawn by M. Speights),,39,30
206,2,2:16.0,M. Speights misses free throw 1 of 2,,39,30
207,2,2:16.0,Offensive rebound by Team,,39,30
208,2,2:16.0,M. Speights makes free throw 2 of 2,,40,30
209,2,1:56.0,,J. Crawford misses 2-pt jump shot from 12 ft,40,30
210,2,1:55.0,,Offensive rebound by D. Jordan,40,30
211,2,1:55.0,,D. Jordan makes 2-pt tip-in from 1 ft,40,32
212,2,1:41.0,M. Speights makes 2-pt layup from 1 ft (assist by K. Thompson),,42,32
213,2,1:29.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),42,34
214,2,1:23.0,Golden State full timeout,,42,34
215,2,1:23.0,S. Livingston enters the game for S. Curry,,42,34
216,2,1:14.0,Turnover by K. Thompson (bad pass; steal by C. Paul),,42,34
217,2,1:09.0,,J. Redick misses 2-pt layup from 1 ft,42,34
218,2,1:09.0,,Offensive rebound by B. Griffin,42,34
219,2,1:09.0,,Shooting foul by H. Barnes (drawn by B. Griffin),42,34
220,2,1:09.0,,B. Griffin makes free throw 1 of 2,42,35
221,2,1:09.0,J. Holiday enters the game for H. Barnes,,42,35
222,2,1:09.0,,B. Griffin makes free throw 2 of 2,42,36
223,2,0:57.0,M. Speights misses 2-pt dunk at rim (block by B. Griffin),,42,36
224,2,0:55.0,,Defensive rebound by D. Jordan,42,36
225,2,0:48.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),42,39
226,2,0:33.0,S. Livingston misses 2-pt jump shot from 15 ft,,42,39
227,2,0:32.0,,Defensive rebound by C. Paul,42,39
228,2,0:31.0,,Personal block foul by S. Livingston (drawn by C. Paul),42,39
229,2,0:31.0,,C. Paul makes free throw 1 of 2,42,40
230,2,0:31.0,,G. Davis enters the game for D. Jordan,42,40
231,2,0:31.0,,M. Barnes enters the game for B. Griffin,42,40
232,2,0:31.0,,C. Paul makes free throw 2 of 2,42,41
233,2,0:07.0,K. Thompson misses 2-pt jump shot from 15 ft,,42,41
234,2,0:04.0,,Defensive rebound by J. Crawford,42,41
235,2,0:01.0,,G. Davis misses 2-pt jump shot from 16 ft,42,41
236,2,0:00.0,,Offensive rebound by Team,42,41
237,3,12:00.0,K. Thompson misses 2-pt layup from 1 ft (block by D. Jordan),,42,41
238,3,12:00.0,Offensive rebound by Team,,42,41
239,3,12:00.0,,Loose ball foul by B. Griffin (drawn by M. Speights),42,41
240,3,11:34.0,M. Speights makes 2-pt jump shot from 18 ft,,44,41
241,3,11:22.0,,Turnover by B. Griffin (bad pass; steal by D. Green),44,41
242,3,11:18.0,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),,46,41
243,3,10:55.0,,B. Griffin makes 2-pt jump shot from 10 ft,46,43
244,3,10:29.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,49,43
245,3,10:15.0,,B. Griffin makes 2-pt layup at rim,49,45
246,3,10:15.0,,Shooting foul by D. Green (drawn by B. Griffin),49,45
247,3,10:15.0,,B. Griffin makes free throw 1 of 1,49,46
248,3,10:03.0,K. Thompson misses 3-pt jump shot from 27 ft,,49,46
249,3,10:02.0,Offensive rebound by S. Curry,,49,46
250,3,10:00.0,Personal foul by M. Barnes (drawn by K. Thompson),,49,46
251,3,9:56.0,Turnover by K. Thompson (lost ball; steal by M. Barnes),,49,46
252,3,9:47.0,,C. Paul misses 2-pt jump shot from 16 ft,49,46
253,3,9:43.0,Defensive rebound by D. Green,,49,46
254,3,9:35.0,K. Thompson misses 2-pt jump shot from 19 ft,,49,46
255,3,9:34.0,,Defensive rebound by D. Jordan,49,46
256,3,9:28.0,,Turnover by B. Griffin (bad pass; steal by K. Thompson),49,46
257,3,9:24.0,H. Barnes makes 2-pt dunk at rim (assist by K. Thompson),,51,46
258,3,9:01.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by B. Griffin),51,49
259,3,8:48.0,M. Speights makes 2-pt jump shot from 18 ft (assist by D. Green),,53,49
260,3,8:40.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),53,52
261,3,8:30.0,,Violation by D. Jordan (def goaltending),53,52
262,3,8:30.0,S. Curry makes 2-pt layup from 2 ft,,55,52
263,3,8:10.0,,M. Barnes misses 3-pt jump shot from 25 ft,55,52
264,3,8:09.0,,Offensive rebound by D. Jordan,55,52
265,3,8:05.0,,Shooting foul by K. Thompson (drawn by J. Redick),55,52
266,3,8:05.0,,J. Redick makes free throw 1 of 2,55,53
267,3,8:05.0,,J. Redick makes free throw 2 of 2,55,54
268,3,7:48.0,Turnover by M. Speights (lost ball; steal by B. Griffin),,55,54
269,3,7:43.0,,M. Barnes misses 2-pt layup from 2 ft,55,54
270,3,7:41.0,Defensive rebound by M. Speights,,55,54
271,3,7:35.0,Turnover by K. Thompson (lost ball),,55,54
272,3,7:18.0,,M. Barnes makes 2-pt jump shot from 2 ft (assist by J. Redick),55,56
273,3,7:03.0,K. Thompson misses 2-pt jump shot from 12 ft,,55,56
274,3,7:02.0,,Defensive rebound by C. Paul,55,56
275,3,6:48.0,,Personal foul by H. Barnes (drawn by B. Griffin),55,56
276,3,6:41.0,,B. Griffin misses 2-pt jump shot from 18 ft,55,56
277,3,6:40.0,Defensive rebound by H. Barnes,,55,56
278,3,6:29.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,58,56
279,3,6:08.0,,C. Paul misses 2-pt jump shot from 15 ft,58,56
280,3,6:06.0,,Offensive rebound by C. Paul,58,56
281,3,6:04.0,,C. Paul misses 2-pt jump shot from 11 ft,58,56
282,3,6:04.0,Defensive rebound by Team,,58,56
283,3,6:04.0,,Loose ball foul by D. Jordan (drawn by M. Speights),58,56
284,3,6:04.0,D. Lee enters the game for M. Speights,,58,56
285,3,5:52.0,Shooting foul by M. Barnes (drawn by K. Thompson),,58,56
286,3,5:52.0,,LA Clippers full timeout,58,56
287,3,5:52.0,A. Iguodala enters the game for H. Barnes,,58,56
288,3,5:52.0,K. Thompson misses free throw 1 of 2,,58,56
289,3,5:52.0,Offensive rebound by Team,,58,56
290,3,5:52.0,K. Thompson makes free throw 2 of 2,,59,56
291,3,5:36.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),59,59
292,3,5:21.0,Turnover by S. Curry (bad pass; steal by C. Paul),,59,59
293,3,5:17.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),59,61
294,3,5:01.0,D. Green makes 2-pt jump shot from 17 ft (assist by A. Iguodala),,61,61
295,3,4:47.0,,J. Redick misses 3-pt jump shot from 24 ft,61,61
296,3,4:46.0,Defensive rebound by D. Green,,61,61
297,3,4:36.0,A. Iguodala misses 3-pt jump shot from 24 ft,,61,61
298,3,4:34.0,,Defensive rebound by C. Paul,61,61
299,3,4:28.0,,C. Paul makes 2-pt layup from 1 ft,61,63
300,3,4:28.0,,Shooting foul by S. Curry (drawn by C. Paul),61,63
301,3,4:28.0,,C. Paul makes free throw 1 of 1,61,64
302,3,4:12.0,K. Thompson misses 3-pt jump shot from 26 ft,,61,64
303,3,4:11.0,,Defensive rebound by D. Jordan,61,64
304,3,3:53.0,,C. Paul makes 3-pt jump shot from 25 ft,61,67
305,3,3:52.0,Golden State full timeout,,61,67
306,3,3:39.0,Shooting foul by M. Barnes (drawn by A. Iguodala),,61,67
307,3,3:39.0,A. Iguodala misses free throw 1 of 2,,61,67
308,3,3:39.0,Offensive rebound by Team,,61,67
309,3,3:39.0,A. Iguodala makes free throw 2 of 2,,62,67
310,3,3:26.0,,J. Crawford enters the game for M. Barnes,62,67
311,3,3:13.0,,D. Jordan misses 3-pt jump shot from 36 ft,62,67
312,3,3:12.0,Defensive rebound by D. Green,,62,67
313,3,3:00.0,A. Iguodala misses 2-pt dunk from 1 ft (block by D. Jordan),,62,67
314,3,2:58.0,,Defensive rebound by J. Crawford,62,67
315,3,2:52.0,,D. Jordan makes 2-pt layup from 2 ft (assist by J. Redick),62,69
316,3,2:52.0,,Shooting foul by D. Lee (drawn by D. Jordan),62,69
317,3,2:52.0,,D. Jordan misses free throw 1 of 1,62,69
318,3,2:52.0,Defensive rebound by Team,,62,69
319,3,2:43.0,Personal foul by C. Paul (drawn by S. Curry),,62,69
320,3,2:43.0,S. Curry misses free throw 1 of 2,,62,69
321,3,2:43.0,Offensive rebound by Team,,62,69
322,3,2:43.0,S. Curry makes free throw 2 of 2,,63,69
323,3,2:28.0,,J. Crawford misses 3-pt jump shot from 23 ft,63,69
324,3,2:26.0,Defensive rebound by S. Curry,,63,69
325,3,2:19.0,S. Curry makes 2-pt jump shot from 20 ft,,65,69
326,3,1:59.0,,B. Griffin misses 2-pt jump shot from 7 ft,65,69
327,3,1:58.0,Defensive rebound by S. Curry,,65,69
328,3,1:51.0,Shooting foul by J. Redick (drawn by D. Lee),,65,69
329,3,1:51.0,D. Lee misses free throw 1 of 2,,65,69
330,3,1:51.0,Offensive rebound by Team,,65,69
331,3,1:51.0,D. Lee makes free throw 2 of 2,,66,69
332,3,1:34.0,,C. Paul misses 2-pt jump shot from 9 ft (block by K. Thompson),66,69
333,3,1:34.0,,Offensive rebound by Team,66,69
334,3,1:34.0,,G. Davis enters the game for D. Jordan,66,69
335,3,1:31.0,,Turnover by C. Paul (bad pass; steal by D. Green),66,69
336,3,1:25.0,Turnover by S. Curry (bad pass; steal by C. Paul),,66,69
337,3,1:22.0,,Personal foul by A. Iguodala (drawn by B. Griffin),66,69
338,3,1:22.0,,B. Griffin makes free throw 1 of 2,66,70
339,3,1:22.0,,B. Griffin makes free throw 2 of 2,66,71
340,3,1:06.0,D. Lee makes 2-pt layup from 2 ft (assist by S. Curry),,68,71
341,3,0:50.0,,Turnover by B. Griffin (bad pass),68,71
342,3,0:50.0,,J. Farmar enters the game for C. Paul,68,71
343,3,0:38.0,D. Lee makes 2-pt dunk at rim (assist by S. Curry),,70,71
344,3,0:23.0,,J. Crawford misses 3-pt jump shot from 26 ft,70,71
345,3,0:21.0,,Offensive rebound by Team,70,71
346,3,0:20.0,,R. Bullock enters the game for J. Redick,70,71
347,3,0:20.0,S. Livingston enters the game for S. Curry,,70,71
348,3,0:20.0,,C. Paul enters the game for G. Davis,70,71
349,3,0:20.0,J. Holiday enters the game for D. Lee,,70,71
350,3,0:00.0,,C. Paul makes 2-pt layup from 1 ft,70,73
351,4,11:39.0,,B. Griffin misses 2-pt hook shot from 6 ft,70,73
352,4,11:37.0,Defensive rebound by D. Lee,,70,73
353,4,11:21.0,S. Curry misses 3-pt jump shot from 25 ft,,70,73
354,4,11:20.0,,Defensive rebound by J. Crawford,70,73
355,4,11:11.0,,Turnover by G. Davis (lost ball; steal by A. Iguodala),70,73
356,4,11:03.0,H. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),,72,73
357,4,10:41.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Farmar),72,76
358,4,10:21.0,A. Iguodala misses 3-pt jump shot from 25 ft,,72,76
359,4,10:20.0,Offensive rebound by S. Curry,,72,76
360,4,10:18.0,S. Curry misses 2-pt layup at rim,,72,76
361,4,10:16.0,,Defensive rebound by B. Griffin,72,76
362,4,9:57.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Crawford),72,78
363,4,9:47.0,S. Curry misses 2-pt jump shot from 15 ft,,72,78
364,4,9:46.0,,Defensive rebound by B. Griffin,72,78
365,4,9:33.0,,J. Crawford misses 3-pt jump shot from 24 ft (block by J. Holiday),72,78
366,4,9:32.0,Defensive rebound by H. Barnes,,72,78
367,4,9:31.0,Personal take foul by R. Bullock (drawn by S. Curry),,72,78
368,4,9:31.0,K. Thompson enters the game for J. Holiday,,72,78
369,4,9:31.0,S. Livingston enters the game for S. Curry,,72,78
370,4,9:31.0,,D. Jordan enters the game for G. Davis,72,78
371,4,9:31.0,,M. Barnes enters the game for B. Griffin,72,78
372,4,9:17.0,D. Lee makes 2-pt dunk at rim (assist by S. Livingston),,74,78
373,4,8:54.0,,Shooting foul by S. Livingston (drawn by J. Crawford),74,78
374,4,8:54.0,Official timeout,,74,78
375,4,8:54.0,,J. Crawford makes free throw 1 of 2,74,79
376,4,8:54.0,,J. Crawford makes free throw 2 of 2,74,80
377,4,8:31.0,Turnover by S. Livingston (bad pass; steal by R. Bullock),,74,80
378,4,8:26.0,,M. Barnes makes 2-pt layup from 2 ft (assist by J. Crawford),74,82
379,4,8:15.0,S. Curry enters the game for A. Iguodala,,74,82
380,4,8:07.0,H. Barnes misses 3-pt jump shot from 22 ft,,74,82
381,4,8:06.0,,Defensive rebound by J. Crawford,74,82
382,4,7:59.0,,J. Crawford makes 2-pt layup from 1 ft,74,84
383,4,7:47.0,S. Curry misses 3-pt jump shot from 25 ft,,74,84
384,4,7:46.0,Offensive rebound by H. Barnes,,74,84
385,4,7:44.0,H. Barnes misses 2-pt layup from 1 ft (block by M. Barnes),,74,84
386,4,7:44.0,,Defensive rebound by M. Barnes,74,84
387,4,7:44.0,,Personal foul by D. Lee (drawn by M. Barnes),74,84
388,4,7:44.0,,C. Paul enters the game for R. Bullock,74,84
389,4,7:44.0,D. Green enters the game for D. Lee,,74,84
390,4,7:27.0,,J. Crawford makes 2-pt jump shot from 7 ft,74,86
