,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
130,2,8:35.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,30,32
131,2,8:34.0,Defensive rebound by K. Irving,,30,32
132,2,8:27.0,,Violation by K. Middleton (kicked ball),30,32
133,2,8:27.0,K. Love enters the game for J. Jones,,30,32
134,2,8:21.0,Turnover by K. Love (bad pass; steal by T. Ennis),,30,32
135,2,8:16.0,,E. İlyasova makes 2-pt layup at rim (assist by K. Middleton),30,34
136,2,8:06.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),,32,34
137,2,7:51.0,,Turnover by M. Carter-Williams (bad pass),32,34
138,2,7:26.0,K. Irving misses 3-pt jump shot from 25 ft,,32,34
139,2,7:24.0,Offensive rebound by K. Love,,32,34
140,2,7:19.0,I. Shumpert misses 2-pt layup at rim,,32,34
141,2,7:17.0,Offensive rebound by T. Mozgov,,32,34
142,2,7:17.0,T. Mozgov makes 2-pt dunk at rim,,34,34
143,2,6:54.0,,K. Middleton misses 3-pt jump shot from 26 ft,34,34
144,2,6:53.0,Defensive rebound by K. Love,,34,34
145,2,6:37.0,K. Love misses 2-pt jump shot from 10 ft,,34,34
146,2,6:36.0,,Defensive rebound by E. İlyasova,34,34
147,2,6:19.0,,M. Carter-Williams makes 2-pt jump shot from 10 ft,34,36
148,2,6:01.0,L. James misses 3-pt jump shot from 26 ft,,34,36
149,2,6:00.0,,Defensive rebound by Z. Pachulia,34,36
150,2,5:50.0,,T. Ennis makes 2-pt jump shot from 7 ft,34,38
151,2,5:34.0,K. Irving makes 2-pt layup at rim,,36,38
152,2,5:23.0,,Z. Pachulia makes 2-pt dunk at rim (assist by K. Middleton),36,40
153,2,5:13.0,Cleveland full timeout,,36,40
154,2,5:13.0,J. Smith enters the game for I. Shumpert,,36,40
155,2,5:13.0,,G. Antetokounmpo enters the game for M. Carter-Williams,36,40
156,2,4:58.0,K. Love misses 2-pt hook shot from 5 ft,,36,40
157,2,4:57.0,,Defensive rebound by E. İlyasova,36,40
158,2,4:42.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,36,40
159,2,4:41.0,Defensive rebound by L. James,,36,40
160,2,4:28.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),,39,40
161,2,4:13.0,,Z. Pachulia makes 2-pt layup at rim (assist by E. İlyasova),39,42
162,2,3:54.0,K. Irving misses 2-pt jump shot from 4 ft,,39,42
163,2,3:52.0,,Defensive rebound by G. Antetokounmpo,39,42
164,2,3:45.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,39,42
165,2,3:43.0,,Offensive rebound by Z. Pachulia,39,42
166,2,3:43.0,,Z. Pachulia makes 2-pt tip-in at rim,39,44
167,2,3:20.0,L. James makes 2-pt layup at rim,,41,44
168,2,3:10.0,,K. Middleton makes 2-pt layup from 1 ft,41,46
169,2,2:57.0,Offensive foul by T. Mozgov (drawn by Z. Pachulia),,41,46
170,2,2:57.0,Turnover by T. Mozgov (offensive foul),,41,46
171,2,2:57.0,Technical foul by T. Mozgov,,41,46
172,2,2:57.0,,Milwaukee full timeout,41,46
173,2,2:57.0,T. Thompson enters the game for T. Mozgov,,41,46
174,2,2:57.0,,K. Middleton makes technical free throw,41,47
175,2,2:35.0,,T. Ennis misses 2-pt jump shot from 9 ft,41,47
176,2,2:33.0,Defensive rebound by T. Thompson,,41,47
177,2,2:11.0,K. Irving misses 3-pt jump shot from 23 ft,,41,47
178,2,2:10.0,,Defensive rebound by G. Antetokounmpo,41,47
179,2,2:06.0,,Shooting foul by L. James (drawn by G. Antetokounmpo),41,47
180,2,2:06.0,,G. Antetokounmpo makes free throw 1 of 2,41,48
181,2,2:06.0,,M. Carter-Williams enters the game for T. Ennis,41,48
182,2,2:06.0,,G. Antetokounmpo makes free throw 2 of 2,41,49
183,2,1:53.0,K. Irving makes 2-pt layup at rim,,43,49
184,2,1:53.0,Shooting foul by Z. Pachulia (drawn by K. Irving),,43,49
185,2,1:53.0,K. Irving makes free throw 1 of 1,,44,49
186,2,1:38.0,,G. Antetokounmpo misses 2-pt layup at rim,44,49
187,2,1:32.0,,Offensive rebound by G. Antetokounmpo,44,49
188,2,1:32.0,,G. Antetokounmpo makes 2-pt tip-in from 1 ft,44,51
189,2,1:15.0,K. Irving misses 2-pt jump shot from 16 ft,,44,51
190,2,1:14.0,,Defensive rebound by G. Antetokounmpo,44,51
191,2,1:10.0,,Personal foul by J. Smith (drawn by G. Antetokounmpo),44,51
192,2,1:02.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,44,53
193,2,0:45.0,K. Irving misses 2-pt jump shot from 7 ft,,44,53
194,2,0:44.0,Offensive rebound by Team,,44,53
195,2,0:40.0,T. Thompson misses 2-pt jump shot from 15 ft,,44,53
196,2,0:39.0,,Defensive rebound by G. Antetokounmpo,44,53
197,2,0:24.0,,M. Carter-Williams misses 2-pt layup at rim,44,53
198,2,0:23.0,Defensive rebound by L. James,,44,53
199,2,0:00.0,Turnover by L. James (bad pass),,44,53
200,3,11:40.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Love),,46,53
201,3,11:24.0,,E. İlyasova makes 2-pt layup at rim (assist by M. Carter-Williams),46,55
202,3,11:07.0,K. Love misses 2-pt hook shot from 3 ft,,46,55
203,3,11:05.0,,Defensive rebound by Z. Pachulia,46,55
204,3,10:59.0,,Turnover by G. Antetokounmpo (lost ball; steal by L. James),46,55
205,3,10:54.0,K. Irving misses 2-pt layup at rim (block by M. Carter-Williams),,46,55
206,3,10:52.0,,Defensive rebound by E. İlyasova,46,55
207,3,10:46.0,,Z. Pachulia makes 2-pt jump shot from 12 ft (assist by K. Middleton),46,57
208,3,10:33.0,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Mozgov),,49,57
209,3,10:18.0,,M. Carter-Williams makes 2-pt layup at rim,49,59
210,3,10:05.0,L. James makes 2-pt layup from 1 ft,,51,59
211,3,9:47.0,,Turnover by M. Carter-Williams (bad pass; steal by L. James),51,59
212,3,9:38.0,Shooting foul by K. Middleton (drawn by T. Mozgov),,51,59
213,3,9:38.0,T. Mozgov makes free throw 1 of 2,,52,59
214,3,9:38.0,T. Mozgov makes free throw 2 of 2,,53,59
215,3,9:25.0,,E. İlyasova makes 2-pt layup at rim (assist by G. Antetokounmpo),53,61
216,3,9:05.0,K. Irving makes 2-pt layup at rim (assist by T. Mozgov),,55,61
217,3,8:45.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,55,61
218,3,8:44.0,Defensive rebound by L. James,,55,61
219,3,8:27.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,58,61
220,3,8:00.0,,G. Antetokounmpo makes 2-pt jump shot from 16 ft (assist by Z. Pachulia),58,63
221,3,7:42.0,K. Irving makes 2-pt jump shot from 13 ft,,60,63
222,3,7:23.0,,E. İlyasova misses 3-pt jump shot from 25 ft,60,63
223,3,7:23.0,Defensive rebound by Team,,60,63
224,3,7:10.0,K. Irving misses 2-pt layup at rim,,60,63
225,3,7:09.0,,Defensive rebound by K. Middleton,60,63
226,3,6:52.0,,E. İlyasova misses 2-pt layup at rim (block by L. James),60,63
227,3,6:49.0,Defensive rebound by K. Irving,,60,63
228,3,6:38.0,K. Love misses 3-pt jump shot from 23 ft,,60,63
229,3,6:37.0,,Defensive rebound by G. Antetokounmpo,60,63
230,3,6:26.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),60,65
231,3,6:05.0,Turnover by K. Irving (lost ball; steal by Z. Pachulia),,60,65
232,3,6:02.0,,Turnover by Z. Pachulia (lost ball; steal by K. Irving),60,65
233,3,5:44.0,K. Irving misses 3-pt jump shot from 23 ft,,60,65
234,3,5:43.0,,Defensive rebound by Z. Pachulia,60,65
235,3,5:32.0,,Shooting foul by J. Smith (drawn by K. Middleton),60,65
236,3,5:32.0,,Milwaukee full timeout,60,65
237,3,5:32.0,I. Shumpert enters the game for L. James,,60,65
238,3,5:32.0,,J. Bayless enters the game for M. Carter-Williams,60,65
239,3,5:32.0,,C. Johnson enters the game for E. İlyasova,60,65
240,3,5:32.0,,K. Middleton makes free throw 1 of 2,60,66
241,3,5:32.0,,K. Middleton makes free throw 2 of 2,60,67
242,3,5:13.0,I. Shumpert misses 3-pt jump shot from 24 ft,,60,67
243,3,5:12.0,,Defensive rebound by G. Antetokounmpo,60,67
244,3,5:00.0,,G. Antetokounmpo misses 2-pt layup at rim,60,67
245,3,4:59.0,Defensive rebound by I. Shumpert,,60,67
246,3,4:53.0,T. Mozgov makes 2-pt layup at rim (assist by K. Irving),,62,67
247,3,4:29.0,,C. Johnson misses 3-pt jump shot from 23 ft,62,67
248,3,4:29.0,,Offensive rebound by Z. Pachulia,62,67
249,3,4:29.0,Loose ball foul by J. Smith (drawn by Z. Pachulia),,62,67
250,3,4:13.0,,Turnover by Z. Pachulia (3 sec),62,67
251,3,4:02.0,,Violation by K. Middleton (kicked ball),62,67
252,3,3:48.0,J. Smith misses 3-pt jump shot from 24 ft,,62,67
253,3,3:46.0,Offensive rebound by J. Smith,,62,67
254,3,3:43.0,J. Smith misses 2-pt layup from 1 ft,,62,67
255,3,3:42.0,,Defensive rebound by K. Middleton,62,67
256,3,3:27.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by J. Bayless),62,69
257,3,3:07.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Mozgov),,65,69
258,3,2:52.0,,J. Bayless makes 2-pt jump shot from 15 ft (assist by K. Middleton),65,71
259,3,2:33.0,K. Irving makes 2-pt jump shot from 16 ft,,67,71
260,3,2:12.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,67,71
261,3,2:11.0,Defensive rebound by J. Smith,,67,71
262,3,2:00.0,K. Love misses 3-pt jump shot from 23 ft,,67,71
263,3,1:59.0,,Defensive rebound by Z. Pachulia,67,71
264,3,1:54.0,,Shooting foul by K. Irving (drawn by G. Antetokounmpo),67,71
265,3,1:54.0,Cleveland full timeout,,67,71
266,3,1:54.0,T. Thompson enters the game for K. Love,,67,71
267,3,1:54.0,M. Dellavedova enters the game for T. Mozgov,,67,71
268,3,1:54.0,L. James enters the game for K. Irving,,67,71
269,3,1:54.0,,J. Henson enters the game for Z. Pachulia,67,71
270,3,1:54.0,,G. Antetokounmpo makes free throw 1 of 2,67,72
271,3,1:54.0,,G. Antetokounmpo makes free throw 2 of 2,67,73
272,3,1:40.0,Personal foul by J. Henson (drawn by T. Thompson),,67,73
273,3,1:27.0,T. Thompson misses 2-pt layup from 1 ft (block by J. Henson),,67,73
274,3,1:21.0,Offensive rebound by L. James,,67,73
275,3,1:19.0,L. James makes 2-pt dunk at rim,,69,73
276,3,1:10.0,,C. Johnson misses 2-pt layup from 1 ft,69,73
277,3,1:09.0,Defensive rebound by I. Shumpert,,69,73
278,3,1:00.0,L. James makes 2-pt layup from 1 ft,,71,73
279,3,1:00.0,,Turnover by K. Middleton (lost ball),71,73
280,3,0:45.0,L. James misses 2-pt jump shot at rim (block by G. Antetokounmpo),,71,73
281,3,0:44.0,Offensive rebound by L. James,,71,73
282,3,0:44.0,L. James makes 2-pt layup at rim,,73,73
283,3,0:30.0,,J. Bayless misses 3-pt jump shot from 26 ft,73,73
284,3,0:29.0,Defensive rebound by I. Shumpert,,73,73
285,3,0:06.0,I. Shumpert makes 2-pt layup at rim (assist by L. James),,75,73
286,3,0:00.0,,G. Antetokounmpo misses 2-pt layup at rim,75,73
287,3,0:00.0,,Offensive rebound by Team,75,73
288,4,11:46.0,,Turnover by K. Middleton (bad pass; steal by J. Smith),75,73
289,4,11:42.0,J. Smith makes 2-pt dunk at rim,,77,73
290,4,11:35.0,,Shooting foul by I. Shumpert (drawn by K. Middleton),77,73
291,4,11:35.0,,K. Middleton makes free throw 1 of 2,77,74
292,4,11:35.0,,K. Middleton misses free throw 2 of 2,77,74
293,4,11:31.0,Defensive rebound by J. Smith,,77,74
294,4,11:10.0,T. Thompson misses 2-pt layup at rim (block by J. Henson),,77,74
295,4,11:08.0,,Defensive rebound by M. Carter-Williams,77,74
296,4,10:54.0,,J. Henson makes 2-pt hook shot from 5 ft,77,76
297,4,10:36.0,L. James misses 2-pt jump shot from 7 ft,,77,76
298,4,10:34.0,Offensive rebound by M. Dellavedova,,77,76
299,4,10:32.0,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),,79,76
300,4,10:08.0,,J. Bayless misses 2-pt layup from 1 ft,79,76
301,4,10:07.0,Defensive rebound by M. Dellavedova,,79,76
302,4,10:03.0,Shooting foul by J. Henson (drawn by L. James),,79,76
303,4,10:03.0,L. James makes free throw 1 of 2,,80,76
304,4,10:03.0,L. James makes free throw 2 of 2,,81,76
305,4,9:50.0,,M. Carter-Williams misses 2-pt layup at rim,81,76
306,4,9:49.0,Defensive rebound by M. Dellavedova,,81,76
307,4,9:36.0,Shooting block foul by E. İlyasova (drawn by T. Thompson),,81,76
308,4,9:36.0,T. Thompson misses free throw 1 of 2,,81,76
309,4,9:36.0,Offensive rebound by Team,,81,76
310,4,9:36.0,T. Thompson misses free throw 2 of 2,,81,76
311,4,9:34.0,,Defensive rebound by E. İlyasova,81,76
312,4,9:15.0,,J. Bayless misses 3-pt jump shot from 25 ft,81,76
313,4,9:13.0,Defensive rebound by L. James,,81,76
314,4,8:54.0,Turnover by L. James (bad pass; steal by K. Middleton),,81,76
315,4,8:45.0,,E. İlyasova misses 3-pt jump shot from 26 ft,81,76
316,4,8:44.0,Defensive rebound by L. James,,81,76
317,4,8:38.0,Personal foul by M. Carter-Williams (drawn by J. Smith),,81,76
318,4,8:38.0,Official timeout,,81,76
319,4,8:38.0,,G. Antetokounmpo enters the game for K. Middleton,81,76
320,4,8:29.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,81,76
321,4,8:28.0,,Defensive rebound by E. İlyasova,81,76
322,4,8:11.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,81,76
323,4,8:10.0,Defensive rebound by I. Shumpert,,81,76
324,4,8:03.0,L. James makes 3-pt jump shot from 27 ft,,84,76
325,4,7:48.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Thompson),84,76
326,4,7:40.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,87,76
327,4,7:19.0,,J. Henson makes 2-pt hook shot from 7 ft (assist by G. Antetokounmpo),87,78
328,4,7:02.0,J. Smith makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,90,78
329,4,6:35.0,,Turnover by J. Henson (bad pass; steal by I. Shumpert),90,78
330,4,6:19.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,93,78
331,4,6:19.0,,Milwaukee full timeout,93,78
332,4,6:19.0,,K. Middleton enters the game for J. Bayless,93,78
333,4,6:19.0,,Z. Pachulia enters the game for J. Henson,93,78
334,4,6:01.0,,M. Carter-Williams makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),93,81
335,4,5:38.0,L. James misses 3-pt jump shot from 25 ft,,93,81
336,4,5:37.0,,Defensive rebound by Team,93,81
337,4,5:28.0,,Turnover by K. Middleton (bad pass; steal by L. James),93,81
338,4,5:26.0,Personal take foul by M. Carter-Williams (drawn by L. James),,93,81
339,4,5:03.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by L. James),,96,81
340,4,4:43.0,,M. Carter-Williams makes 2-pt jump shot from 11 ft,96,83
341,4,4:26.0,Personal foul by Z. Pachulia (drawn by T. Thompson),,96,83
342,4,4:26.0,T. Thompson misses free throw 1 of 2,,96,83
343,4,4:26.0,Offensive rebound by Team,,96,83
344,4,4:26.0,T. Thompson makes free throw 2 of 2,,97,83
345,4,4:04.0,,M. Carter-Williams makes 2-pt jump shot from 11 ft,97,85
346,4,3:41.0,Shooting foul by G. Antetokounmpo (drawn by L. James),,97,85
347,4,3:41.0,L. James makes free throw 1 of 2,,98,85
348,4,3:41.0,L. James makes free throw 2 of 2,,99,85
349,4,3:28.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Smith),99,85
350,4,3:23.0,L. James makes 2-pt dunk at rim (assist by J. Smith),,101,85
351,4,3:01.0,,Shooting block foul by T. Thompson (drawn by E. İlyasova),101,85
352,4,3:01.0,,E. İlyasova makes free throw 1 of 2,101,86
353,4,3:01.0,,J. Bayless enters the game for K. Middleton,101,86
354,4,3:01.0,,E. İlyasova misses free throw 2 of 2,101,86
355,4,3:00.0,Defensive rebound by L. James,,101,86
356,4,2:46.0,Turnover by L. James (lost ball; steal by M. Carter-Williams),,101,86
357,4,2:43.0,,Personal foul by M. Dellavedova (drawn by M. Carter-Williams),101,86
358,4,2:43.0,Cleveland full timeout,,101,86
359,4,2:43.0,,C. Johnson enters the game for G. Antetokounmpo,101,86
360,4,2:43.0,,M. Plumlee enters the game for E. İlyasova,101,86
361,4,2:43.0,,T. Ennis enters the game for Z. Pachulia,101,86
362,4,2:43.0,,J. O'Bryant enters the game for M. Carter-Williams,101,86
363,4,2:36.0,,T. Ennis makes 2-pt jump shot from 17 ft,101,88
364,4,2:21.0,L. James makes 2-pt jump shot from 15 ft,,103,88
365,4,2:01.0,,C. Johnson misses 3-pt jump shot from 24 ft,103,88
366,4,2:00.0,,Offensive rebound by M. Plumlee,103,88
367,4,1:59.0,,M. Plumlee makes 2-pt layup at rim,103,90
368,4,1:59.0,Cleveland full timeout,,103,90
369,4,1:59.0,K. Perkins enters the game for L. James,,103,90
370,4,1:59.0,M. Miller enters the game for J. Smith,,103,90
371,4,1:59.0,J. Jones enters the game for T. Thompson,,103,90
372,4,1:37.0,M. Miller misses 3-pt jump shot from 26 ft,,103,90
373,4,1:36.0,,Defensive rebound by T. Ennis,103,90
374,4,1:18.0,,M. Plumlee misses 2-pt hook shot from 6 ft,103,90
375,4,1:17.0,Defensive rebound by M. Dellavedova,,103,90
376,4,0:55.0,M. Dellavedova makes 2-pt jump shot from 5 ft,,105,90
377,4,0:30.0,,C. Johnson misses 2-pt jump shot from 20 ft,105,90
378,4,0:29.0,Defensive rebound by M. Miller,,105,90
