,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
43,1,6:09.0,M. Williams misses 2-pt jump shot from 21 ft,,16,10
44,1,6:08.0,Offensive rebound by B. Biyombo,,16,10
45,1,6:04.0,Turnover by K. Walker (lost ball),,16,10
46,1,5:46.0,,U. Haslem misses 2-pt jump shot from 17 ft,16,10
47,1,5:45.0,Defensive rebound by M. Williams,,16,10
48,1,5:40.0,G. Henderson misses 2-pt jump shot from 20 ft,,16,10
49,1,5:39.0,Offensive rebound by B. Biyombo,,16,10
50,1,5:38.0,B. Biyombo makes 2-pt tip-in at rim,,18,10
51,1,5:35.0,,Miami full timeout,18,10
52,1,5:35.0,,J. Ennis enters the game for U. Haslem,18,10
53,1,5:22.0,,J. Ennis misses 2-pt layup from 3 ft (block by B. Biyombo),18,10
54,1,5:21.0,,Offensive rebound by Team,18,10
55,1,5:16.0,,D. Wade makes 2-pt jump shot from 18 ft,18,12
56,1,5:01.0,K. Walker misses 2-pt jump shot from 18 ft,,18,12
57,1,5:00.0,,Defensive rebound by L. Deng,18,12
58,1,4:54.0,,L. Deng makes 2-pt jump shot from 17 ft (assist by D. Wade),18,14
59,1,4:33.0,M. Williams misses 3-pt jump shot from 24 ft,,18,14
60,1,4:32.0,,Defensive rebound by J. Ennis,18,14
61,1,4:26.0,,D. Wade misses 2-pt jump shot from 4 ft,18,14
62,1,4:25.0,,Offensive rebound by D. Wade,18,14
63,1,4:24.0,,D. Wade makes 2-pt tip-in at rim,18,16
64,1,4:20.0,Charlotte full timeout,,18,16
65,1,4:12.0,G. Henderson misses 2-pt jump shot from 17 ft,,18,16
66,1,4:11.0,,Defensive rebound by J. Ennis,18,16
67,1,4:01.0,,L. Deng makes 2-pt jump shot from 16 ft (assist by M. Chalmers),18,18
68,1,3:33.0,M. Williams misses 2-pt layup from 1 ft,,18,18
69,1,3:32.0,,Defensive rebound by J. Ennis,18,18
70,1,3:25.0,,Personal foul by G. Henderson (drawn by D. Wade),18,18
71,1,3:25.0,J. Maxiell enters the game for B. Biyombo,,18,18
72,1,3:25.0,M. Williams enters the game for J. Taylor,,18,18
73,1,3:14.0,,L. Deng makes 2-pt jump shot from 13 ft,18,20
74,1,2:59.0,K. Walker misses 2-pt jump shot from 15 ft,,18,20
75,1,2:58.0,Offensive rebound by G. Henderson,,18,20
76,1,2:53.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Williams),,21,20
77,1,2:39.0,,C. Andersen makes 2-pt layup at rim (assist by D. Wade),21,22
78,1,2:39.0,,Shooting block foul by K. Walker (drawn by C. Andersen),21,22
79,1,2:39.0,,G. Dragić enters the game for D. Wade,21,22
80,1,2:39.0,,C. Andersen makes free throw 1 of 1,21,23
81,1,2:18.0,M. Williams misses 2-pt jump shot from 18 ft,,21,23
82,1,2:17.0,,Defensive rebound by L. Deng,21,23
83,1,2:04.0,,G. Dragić misses 3-pt jump shot from 23 ft,21,23
84,1,2:02.0,Defensive rebound by J. Maxiell,,21,23
85,1,2:01.0,Turnover by M. Williams (traveling),,21,23
86,1,1:51.0,,L. Deng misses 3-pt jump shot from 24 ft,21,23
87,1,1:50.0,Defensive rebound by K. Walker,,21,23
88,1,1:36.0,J. Maxiell misses 2-pt jump shot from 5 ft (block by C. Andersen),,21,23
89,1,1:35.0,Offensive rebound by J. Maxiell,,21,23
90,1,1:33.0,J. Maxiell makes 2-pt layup from 1 ft,,23,23
91,1,1:25.0,,G. Dragić makes 2-pt layup from 1 ft,23,25
92,1,1:25.0,,Shooting foul by J. Maxiell (drawn by G. Dragić),23,25
93,1,1:25.0,P. Hairston enters the game for G. Henderson,,23,25
94,1,1:25.0,,H. Walker enters the game for L. Deng,23,25
95,1,1:25.0,,G. Dragić makes free throw 1 of 1,23,26
96,1,1:16.0,Offensive foul by J. Maxiell (drawn by C. Andersen),,23,26
97,1,1:16.0,Turnover by J. Maxiell (offensive foul),,23,26
98,1,1:05.0,,J. Ennis misses 2-pt layup at rim,23,26
99,1,1:04.0,Defensive rebound by M. Williams,,23,26
100,1,0:44.0,J. Maxiell makes 2-pt dunk at rim (assist by P. Hairston),,25,26
101,1,0:30.0,,G. Dragić misses 2-pt jump shot from 14 ft,25,26
102,1,0:29.0,Defensive rebound by K. Walker,,25,26
103,1,0:19.0,M. Williams misses 2-pt jump shot from 23 ft,,25,26
104,1,0:18.0,,Defensive rebound by C. Andersen,25,26
105,1,0:01.0,,C. Andersen makes 2-pt dunk at rim (assist by G. Dragić),25,28
106,2,11:54.0,,Personal foul by N. Vonleh (drawn by U. Haslem),25,28
107,2,11:36.0,,Shooting foul by N. Vonleh (drawn by G. Dragić),25,28
108,2,11:36.0,,G. Dragić makes free throw 1 of 2,25,29
109,2,11:36.0,,G. Dragić makes free throw 2 of 2,25,30
110,2,11:12.0,M. Williams misses 2-pt jump shot from 21 ft,,25,30
111,2,11:11.0,Offensive rebound by M. Williams,,25,30
112,2,11:02.0,M. Williams makes 2-pt jump shot from 12 ft,,27,30
113,2,10:47.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by G. Dragić),27,33
114,2,10:25.0,M. Williams misses 2-pt jump shot from 9 ft (block by T. Johnson),,27,33
115,2,10:24.0,,Defensive rebound by H. Walker,27,33
116,2,10:18.0,,J. Ennis misses 3-pt jump shot from 24 ft,27,33
117,2,10:17.0,Defensive rebound by J. Maxiell,,27,33
118,2,9:58.0,M. Williams misses 2-pt jump shot from 8 ft,,27,33
119,2,9:57.0,,Defensive rebound by U. Haslem,27,33
120,2,9:52.0,,G. Dragić makes 2-pt layup from 1 ft,27,35
121,2,9:46.0,Charlotte full timeout,,27,35
122,2,9:46.0,B. Biyombo enters the game for J. Maxiell,,27,35
123,2,9:46.0,M. Williams enters the game for N. Vonleh,,27,35
124,2,9:38.0,M. Williams misses 3-pt jump shot from 24 ft,,27,35
125,2,9:37.0,,Defensive rebound by G. Dragić,27,35
126,2,9:25.0,,Turnover by G. Dragić (bad pass; steal by P. Hairston),27,35
127,2,9:20.0,Turnover by P. Hairston (lost ball; steal by G. Dragić),,27,35
128,2,9:15.0,,U. Haslem makes 2-pt dunk at rim (assist by J. Ennis),27,37
129,2,8:52.0,P. Hairston makes 3-pt jump shot from 24 ft,,30,37
130,2,8:37.0,,Turnover by T. Johnson (lost ball; steal by B. Biyombo),30,37
131,2,8:23.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by M. Williams),,33,37
132,2,8:21.0,,Personal foul by L. Stephenson (drawn by G. Dragić),33,37
133,2,8:02.0,,H. Walker misses 2-pt layup from 1 ft (block by B. Biyombo),33,37
134,2,8:01.0,Defensive rebound by M. Williams,,33,37
135,2,7:51.0,M. Williams makes 2-pt dunk at rim (assist by B. Biyombo),,35,37
136,2,7:51.0,,Miami full timeout,35,37
137,2,7:51.0,,L. Deng enters the game for U. Haslem,35,37
138,2,7:51.0,,H. Whiteside enters the game for J. Ennis,35,37
139,2,7:51.0,,D. Wade enters the game for H. Walker,35,37
140,2,7:33.0,,Shooting foul by M. Williams (drawn by G. Dragić),35,37
141,2,7:33.0,,G. Dragić makes free throw 1 of 2,35,38
142,2,7:33.0,,G. Dragić makes free throw 2 of 2,35,39
143,2,7:31.0,Turnover by B. Biyombo (dbl dribble),,35,39
144,2,7:22.0,,D. Wade makes 2-pt jump shot from 12 ft,35,41
145,2,7:03.0,L. Stephenson misses 3-pt jump shot from 23 ft,,35,41
146,2,7:02.0,Offensive rebound by M. Williams,,35,41
147,2,7:00.0,M. Williams misses 2-pt layup from 2 ft,,35,41
148,2,6:59.0,,Defensive rebound by T. Johnson,35,41
149,2,6:54.0,,G. Dragić misses 2-pt layup from 2 ft,35,41
150,2,6:53.0,,Offensive rebound by D. Wade,35,41
151,2,6:52.0,,D. Wade misses 2-pt tip-in from 1 ft,35,41
152,2,6:48.0,Defensive rebound by M. Williams,,35,41
153,2,6:38.0,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),,37,41
154,2,6:24.0,,Shooting foul by L. Stephenson (drawn by D. Wade),37,41
155,2,6:24.0,,D. Wade makes free throw 1 of 2,37,42
156,2,6:24.0,,M. Chalmers enters the game for G. Dragić,37,42
157,2,6:24.0,G. Henderson enters the game for P. Hairston,,37,42
158,2,6:24.0,,D. Wade makes free throw 2 of 2,37,43
159,2,5:59.0,L. Stephenson makes 3-pt jump shot from 25 ft,,40,43
160,2,5:41.0,,H. Whiteside misses 2-pt hook shot from 7 ft,40,43
161,2,5:40.0,Defensive rebound by M. Williams,,40,43
162,2,5:28.0,L. Stephenson misses 3-pt jump shot from 23 ft,,40,43
163,2,5:27.0,,Defensive rebound by T. Johnson,40,43
164,2,5:16.0,,L. Deng makes 2-pt jump shot from 14 ft (assist by T. Johnson),40,45
165,2,4:58.0,L. Stephenson makes 2-pt jump shot from 19 ft,,42,45
166,2,4:43.0,,Turnover by D. Wade (bad pass; steal by M. Williams),42,45
167,2,4:31.0,G. Henderson makes 2-pt jump shot from 15 ft (assist by B. Biyombo),,44,45
168,2,4:16.0,,Turnover by D. Wade (bad pass; steal by B. Biyombo),44,45
169,2,4:06.0,M. Williams makes 2-pt jump shot from 13 ft,,46,45
170,2,4:06.0,,Miami full timeout,46,45
171,2,4:06.0,J. Taylor enters the game for M. Williams,,46,45
172,2,4:06.0,K. Walker enters the game for M. Williams,,46,45
173,2,4:06.0,,G. Dragić enters the game for M. Chalmers,46,45
174,2,3:57.0,,Shooting foul by J. Taylor (drawn by D. Wade),46,45
175,2,3:57.0,,D. Wade misses free throw 1 of 2,46,45
176,2,3:57.0,,Offensive rebound by Team,46,45
177,2,3:57.0,,J. Ennis enters the game for T. Johnson,46,45
178,2,3:57.0,,D. Wade makes free throw 2 of 2,46,46
179,2,3:39.0,L. Stephenson misses 3-pt jump shot from 26 ft,,46,46
180,2,3:38.0,,Defensive rebound by Team,46,46
181,2,3:19.0,,G. Dragić misses 2-pt layup from 1 ft,46,46
182,2,3:18.0,,Offensive rebound by G. Dragić,46,46
183,2,3:17.0,,G. Dragić makes 2-pt layup at rim,46,48
184,2,3:01.0,K. Walker makes 2-pt jump shot from 12 ft,,48,48
185,2,2:45.0,,G. Dragić misses 3-pt jump shot from 24 ft,48,48
186,2,2:44.0,,Offensive rebound by Team,48,48
187,2,2:44.0,Official timeout,,48,48
188,2,2:44.0,M. Williams enters the game for L. Stephenson,,48,48
189,2,2:43.0,,Turnover by D. Wade (bad pass),48,48
190,2,2:27.0,G. Henderson makes 2-pt dunk at rim,,50,48
191,2,1:58.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Ennis),50,50
192,2,1:47.0,Personal foul by G. Dragić (drawn by M. Williams),,50,50
193,2,1:34.0,K. Walker misses 2-pt jump shot from 14 ft,,50,50
194,2,1:33.0,,Defensive rebound by H. Whiteside,50,50
195,2,1:25.0,,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),50,52
196,2,1:25.0,,Shooting foul by J. Taylor (drawn by H. Whiteside),50,52
197,2,1:25.0,,T. Johnson enters the game for G. Dragić,50,52
198,2,1:25.0,,H. Whiteside misses free throw 1 of 1,50,52
199,2,1:24.0,Defensive rebound by M. Williams,,50,52
200,2,1:12.0,K. Walker makes 2-pt layup from 1 ft,,52,52
201,2,0:55.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),52,54
202,2,0:44.0,K. Walker makes 2-pt jump shot from 18 ft,,54,54
203,2,0:33.0,,D. Wade misses 2-pt jump shot from 19 ft,54,54
204,2,0:32.0,Defensive rebound by B. Biyombo,,54,54
205,2,0:13.0,K. Walker misses 2-pt jump shot from 15 ft,,54,54
206,2,0:12.0,Offensive rebound by Team,,54,54
207,2,0:12.0,Personal foul by H. Whiteside (drawn by B. Biyombo),,54,54
208,2,0:12.0,B. Biyombo misses free throw 1 of 2,,54,54
209,2,0:12.0,Offensive rebound by Team,,54,54
210,2,0:12.0,,U. Haslem enters the game for H. Whiteside,54,54
211,2,0:12.0,P. Hairston enters the game for J. Taylor,,54,54
212,2,0:12.0,B. Biyombo makes free throw 2 of 2,,55,54
213,2,0:03.0,,Shooting foul by B. Biyombo (drawn by J. Ennis),55,54
214,2,0:03.0,,J. Ennis misses free throw 1 of 2,55,54
215,2,0:03.0,,Offensive rebound by Team,55,54
216,2,0:03.0,,J. Ennis makes free throw 2 of 2,55,55
217,2,0:00.0,K. Walker misses 3-pt jump shot from 39 ft,,55,55
218,2,0:00.0,Offensive rebound by Team,,55,55
219,3,11:41.0,,L. Deng misses 2-pt jump shot from 12 ft,55,55
220,3,11:40.0,Defensive rebound by M. Williams,,55,55
221,3,11:24.0,G. Henderson misses 2-pt jump shot from 13 ft,,55,55
222,3,11:23.0,,Defensive rebound by Team,55,55
223,3,11:13.0,,D. Wade misses 3-pt jump shot from 24 ft,55,55
224,3,11:12.0,Defensive rebound by K. Walker,,55,55
225,3,11:01.0,B. Biyombo misses 2-pt hook shot from 5 ft,,55,55
226,3,11:00.0,Offensive rebound by G. Henderson,,55,55
227,3,10:59.0,G. Henderson makes 2-pt layup from 1 ft,,57,55
228,3,10:48.0,,Personal foul by G. Henderson (drawn by D. Wade),57,55
229,3,10:32.0,,L. Deng misses 3-pt jump shot from 25 ft,57,55
230,3,10:31.0,Defensive rebound by B. Biyombo,,57,55
231,3,10:22.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by K. Walker),,59,55
232,3,10:05.0,,U. Haslem misses 2-pt jump shot from 3 ft (block by M. Williams),59,55
233,3,10:04.0,Defensive rebound by M. Williams,,59,55
234,3,9:43.0,K. Walker misses 2-pt layup from 2 ft,,59,55
235,3,9:42.0,,Defensive rebound by U. Haslem,59,55
236,3,9:36.0,,D. Wade misses 2-pt jump shot from 13 ft,59,55
237,3,9:35.0,Defensive rebound by J. Taylor,,59,55
238,3,9:14.0,K. Walker makes 2-pt jump shot from 13 ft,,61,55
239,3,9:14.0,,Miami full timeout,61,55
240,3,9:03.0,,G. Dragić makes 2-pt jump shot from 13 ft (assist by L. Deng),61,57
241,3,8:44.0,M. Williams makes 2-pt jump shot from 19 ft (assist by K. Walker),,63,57
242,3,8:22.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by G. Dragić),63,59
243,3,8:08.0,Personal foul by G. Dragić (drawn by K. Walker),,63,59
244,3,8:03.0,G. Henderson makes 2-pt dunk at rim,,65,59
245,3,7:43.0,,D. Wade makes 2-pt jump shot from 16 ft,65,61
246,3,7:26.0,G. Henderson misses 3-pt jump shot from 23 ft,,65,61
247,3,7:25.0,,Defensive rebound by H. Whiteside,65,61
248,3,7:17.0,,Personal foul by J. Taylor (drawn by D. Wade),65,61
249,3,7:02.0,,L. Deng makes 2-pt jump shot from 19 ft (assist by G. Dragić),65,63
250,3,6:50.0,K. Walker misses 2-pt layup at rim (block by H. Whiteside),,65,63
251,3,6:49.0,,Defensive rebound by H. Whiteside,65,63
252,3,6:40.0,,D. Wade makes 2-pt jump shot from 19 ft,65,65
253,3,6:18.0,K. Walker misses 2-pt jump shot from 18 ft,,65,65
254,3,6:17.0,Offensive rebound by K. Walker,,65,65
255,3,6:08.0,G. Henderson misses 2-pt jump shot from 18 ft,,65,65
256,3,6:07.0,,Defensive rebound by G. Dragić,65,65
257,3,6:06.0,,Personal foul by G. Henderson (drawn by G. Dragić),65,65
258,3,5:56.0,,L. Deng misses 2-pt jump shot from 15 ft,65,65
259,3,5:55.0,,Offensive rebound by Team,65,65
260,3,5:55.0,Loose ball foul by B. Biyombo (drawn by H. Whiteside),,65,65
261,3,5:48.0,,D. Wade misses 2-pt jump shot from 9 ft,65,65
262,3,5:47.0,,Offensive rebound by L. Deng,65,65
263,3,5:47.0,,Personal foul by G. Henderson (drawn by L. Deng),65,65
264,3,5:47.0,,L. Deng makes free throw 1 of 2,65,66
265,3,5:47.0,L. Stephenson enters the game for G. Henderson,,65,66
266,3,5:47.0,,T. Johnson enters the game for G. Dragić,65,66
267,3,5:47.0,,L. Deng makes free throw 2 of 2,65,67
268,3,5:29.0,Turnover by J. Taylor (lost ball; steal by D. Wade),,65,67
269,3,5:18.0,Violation by B. Biyombo (def goaltending),,65,67
270,3,5:18.0,,U. Haslem makes 2-pt hook shot from 4 ft,65,69
271,3,5:02.0,L. Stephenson misses 2-pt jump shot from 20 ft,,65,69
272,3,5:01.0,,Defensive rebound by H. Whiteside,65,69
273,3,4:41.0,,H. Whiteside misses 2-pt layup from 1 ft,65,69
274,3,4:40.0,,Offensive rebound by U. Haslem,65,69
275,3,4:36.0,,U. Haslem makes 2-pt hook shot from 2 ft,65,71
276,3,4:36.0,Charlotte full timeout,,65,71
277,3,4:36.0,M. Williams enters the game for J. Taylor,,65,71
278,3,4:20.0,K. Walker misses 2-pt jump shot from 19 ft,,65,71
279,3,4:19.0,,Defensive rebound by H. Whiteside,65,71
280,3,4:12.0,,Turnover by D. Wade (lost ball),65,71
281,3,4:02.0,M. Williams misses 2-pt jump shot from 16 ft,,65,71
282,3,4:01.0,,Defensive rebound by H. Whiteside,65,71
283,3,3:48.0,,Shooting foul by L. Stephenson (drawn by D. Wade),65,71
284,3,3:48.0,,D. Wade makes free throw 1 of 2,65,72
285,3,3:48.0,,D. Wade makes free throw 2 of 2,65,73
286,3,3:31.0,Personal foul by H. Whiteside (drawn by L. Stephenson),,65,73
287,3,3:31.0,,J. Ennis enters the game for H. Whiteside,65,73
288,3,3:16.0,K. Walker misses 2-pt jump shot from 11 ft,,65,73
289,3,3:15.0,,Defensive rebound by L. Deng,65,73
290,3,3:11.0,,U. Haslem makes 2-pt layup at rim,65,75
291,3,3:10.0,Charlotte full timeout,,65,75
292,3,3:02.0,Personal foul by U. Haslem (drawn by M. Williams),,65,75
293,3,2:49.0,B. Biyombo makes 2-pt layup at rim (assist by M. Williams),,67,75
294,3,2:26.0,,U. Haslem misses 2-pt jump shot from 6 ft,67,75
295,3,2:25.0,,Offensive rebound by J. Ennis,67,75
296,3,2:25.0,,Shooting foul by M. Williams (drawn by J. Ennis),67,75
297,3,2:25.0,,J. Ennis makes free throw 1 of 2,67,76
298,3,2:25.0,,J. Ennis makes free throw 2 of 2,67,77
299,3,2:04.0,K. Walker misses 3-pt jump shot from 24 ft,,67,77
300,3,2:03.0,,Defensive rebound by U. Haslem,67,77
301,3,1:53.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by U. Haslem),67,80
302,3,1:39.0,Shooting foul by U. Haslem (drawn by B. Biyombo),,67,80
303,3,1:39.0,B. Biyombo makes free throw 1 of 2,,68,80
304,3,1:39.0,,G. Dragić enters the game for D. Wade,68,80
305,3,1:39.0,B. Biyombo makes free throw 2 of 2,,69,80
306,3,1:21.0,,G. Dragić makes 2-pt jump shot from 19 ft,69,82
307,3,0:59.0,M. Williams makes 2-pt jump shot from 15 ft,,71,82
308,3,0:43.0,,Turnover by G. Dragić (lost ball; steal by K. Walker),71,82
309,3,0:42.0,Personal foul by U. Haslem (drawn by K. Walker),,71,82
310,3,0:42.0,K. Walker makes free throw 1 of 2,,72,82
311,3,0:42.0,K. Walker makes free throw 2 of 2,,73,82
312,3,0:24.0,,L. Deng misses 3-pt jump shot from 24 ft,73,82
313,3,0:22.0,Defensive rebound by L. Stephenson,,73,82
314,3,0:04.0,M. Williams misses 3-pt jump shot from 24 ft,,73,82
315,3,0:03.0,Offensive rebound by B. Biyombo,,73,82
316,3,0:02.0,B. Biyombo makes 2-pt dunk at rim,,75,82
317,3,0:00.0,,L. Deng misses 3-pt jump shot from 59 ft,75,82
318,3,0:00.0,,Offensive rebound by Team,75,82
319,4,11:37.0,L. Stephenson misses 2-pt jump shot from 11 ft,,75,82
320,4,11:36.0,Offensive rebound by J. Maxiell,,75,82
321,4,11:35.0,J. Maxiell misses 2-pt tip-in at rim,,75,82
322,4,11:34.0,Offensive rebound by B. Biyombo,,75,82
323,4,11:33.0,B. Biyombo misses 2-pt hook shot from 2 ft (block by C. Andersen),,75,82
324,4,11:32.0,,Defensive rebound by L. Deng,75,82
325,4,11:11.0,,T. Johnson makes 2-pt jump shot from 7 ft,75,84
326,4,10:46.0,Turnover by K. Walker (bad pass; steal by G. Dragić),,75,84
327,4,10:42.0,,G. Dragić makes 2-pt layup at rim,75,86
328,4,10:33.0,Charlotte full timeout,,75,86
329,4,10:23.0,L. Stephenson misses 2-pt jump shot from 20 ft (block by J. Ennis),,75,86
330,4,10:22.0,,Defensive rebound by C. Andersen,75,86
331,4,10:06.0,,L. Deng misses 2-pt jump shot from 16 ft,75,86
332,4,10:05.0,Defensive rebound by J. Maxiell,,75,86
333,4,9:56.0,M. Williams makes 2-pt jump shot from 11 ft,,77,86
334,4,9:40.0,,T. Johnson misses 3-pt jump shot from 24 ft,77,86
335,4,9:39.0,Defensive rebound by B. Biyombo,,77,86
336,4,9:33.0,Turnover by M. Williams (lost ball; steal by T. Johnson),,77,86
337,4,9:22.0,,Shooting foul by J. Maxiell (drawn by C. Andersen),77,86
338,4,9:22.0,,C. Andersen misses free throw 1 of 2,77,86
339,4,9:22.0,,Offensive rebound by Team,77,86
340,4,9:22.0,,C. Andersen makes free throw 2 of 2,77,87
341,4,9:07.0,J. Maxiell misses 2-pt jump shot from 8 ft,,77,87
342,4,9:06.0,Offensive rebound by B. Biyombo,,77,87
343,4,8:53.0,J. Maxiell misses 2-pt hook shot from 5 ft (block by C. Andersen),,77,87
344,4,8:52.0,Offensive rebound by M. Williams,,77,87
345,4,8:43.0,K. Walker makes 2-pt layup from 1 ft,,79,87
346,4,8:43.0,Shooting foul by J. Ennis (drawn by K. Walker),,79,87
347,4,8:43.0,K. Walker makes free throw 1 of 1,,80,87
348,4,8:25.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by T. Johnson),80,90
349,4,8:01.0,M. Williams misses 2-pt jump shot from 17 ft,,80,90
350,4,8:00.0,,Defensive rebound by T. Johnson,80,90
351,4,7:57.0,,T. Johnson misses 2-pt layup from 1 ft,80,90
352,4,7:56.0,,Offensive rebound by Team,80,90
353,4,7:56.0,Loose ball foul by K. Walker (drawn by G. Dragić),,80,90
354,4,7:56.0,M. Williams enters the game for B. Biyombo,,80,90
355,4,7:56.0,G. Henderson enters the game for K. Walker,,80,90
356,4,7:47.0,,G. Dragić misses 2-pt jump shot from 15 ft,80,90
357,4,7:46.0,Defensive rebound by L. Stephenson,,80,90
358,4,7:26.0,Shooting foul by G. Dragić (drawn by M. Williams),,80,90
359,4,7:26.0,M. Williams makes free throw 1 of 3,,81,90
360,4,7:26.0,M. Williams makes free throw 2 of 3,,82,90
361,4,7:26.0,M. Williams makes free throw 3 of 3,,83,90
362,4,7:21.0,,Miami full timeout,83,90
363,4,7:21.0,,H. Walker enters the game for L. Deng,83,90
364,4,7:21.0,,D. Wade enters the game for G. Dragić,83,90
365,4,7:21.0,,H. Whiteside enters the game for C. Andersen,83,90
366,4,7:08.0,,D. Wade misses 2-pt jump shot from 13 ft,83,90
367,4,7:07.0,Defensive rebound by M. Williams,,83,90
368,4,7:00.0,J. Maxiell misses 2-pt layup at rim,,83,90
369,4,6:58.0,,Defensive rebound by J. Ennis,83,90
370,4,6:51.0,,H. Walker misses 3-pt jump shot from 24 ft,83,90
371,4,6:51.0,Defensive rebound by G. Henderson,,83,90
372,4,6:43.0,Personal foul by T. Johnson (drawn by G. Henderson),,83,90
373,4,6:43.0,Shooting foul by T. Johnson (drawn by G. Henderson),,83,90
374,4,6:43.0,M. Williams makes free throw 1 of 2,,84,90
375,4,6:43.0,B. Biyombo enters the game for J. Maxiell,,84,90
376,4,6:43.0,K. Walker enters the game for L. Stephenson,,84,90
377,4,6:43.0,M. Williams makes free throw 2 of 2,,85,90
378,4,6:27.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by D. Wade),85,92
379,4,6:13.0,M. Williams misses 2-pt jump shot from 18 ft,,85,92
380,4,6:12.0,,Defensive rebound by T. Johnson,85,92
381,4,6:01.0,,D. Wade misses 2-pt jump shot from 21 ft,85,92
382,4,5:59.0,,Offensive rebound by H. Whiteside,85,92
383,4,5:58.0,,Personal foul by M. Williams (drawn by H. Whiteside),85,92
384,4,5:58.0,,L. Deng enters the game for T. Johnson,85,92
385,4,5:58.0,,G. Dragić enters the game for H. Walker,85,92
386,4,5:46.0,,J. Ennis misses 3-pt jump shot from 24 ft,85,92
387,4,5:45.0,Defensive rebound by M. Williams,,85,92
388,4,5:32.0,M. Williams makes 2-pt dunk at rim,,87,92
