,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
67,1,2:56.0,K. Faried makes 2-pt layup from 2 ft (assist by T. Lawson),,11,18
68,1,2:56.0,Shooting foul by D. Green (drawn by K. Faried),,11,18
69,1,2:56.0,Denver full timeout,,11,18
70,1,2:56.0,,A. Iguodala enters the game for H. Barnes,11,18
71,1,2:56.0,,M. Speights enters the game for A. Bogut,11,18
72,1,2:56.0,J. Hickson enters the game for W. Chandler,,11,18
73,1,2:56.0,J. Nelson enters the game for J. Nurkić,,11,18
74,1,2:56.0,K. Faried misses free throw 1 of 1,,11,18
75,1,2:55.0,,Defensive rebound by D. Green,11,18
76,1,2:35.0,,Turnover by M. Speights (lost ball; steal by J. Hickson),11,18
77,1,2:30.0,J. Hickson misses 2-pt jump shot from 5 ft (block by S. Curry),,11,18
78,1,2:30.0,Offensive rebound by Team,,11,18
79,1,2:30.0,D. Arthur enters the game for K. Faried,,11,18
80,1,2:15.0,J. Hickson misses 2-pt jump shot from 6 ft,,11,18
81,1,2:13.0,,Defensive rebound by D. Green,11,18
82,1,2:10.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),11,20
83,1,1:49.0,J. Nelson misses 3-pt jump shot from 27 ft,,11,20
84,1,1:48.0,Offensive rebound by Team,,11,20
85,1,1:48.0,,J. Holiday enters the game for K. Thompson,11,20
86,1,1:27.0,Turnover by J. Hickson (lost ball; steal by J. Holiday),,11,20
87,1,1:16.0,,M. Speights misses 2-pt jump shot from 17 ft,11,20
88,1,1:15.0,Defensive rebound by J. Hickson,,11,20
89,1,1:07.0,T. Lawson makes 2-pt jump shot from 8 ft (assist by J. Nelson),,13,20
90,1,0:51.0,,M. Speights makes 2-pt dunk at rim (assist by S. Curry),13,22
91,1,0:51.0,,Shooting foul by J. Hickson (drawn by M. Speights),13,22
92,1,0:51.0,,D. Lee enters the game for D. Green,13,22
93,1,0:51.0,,M. Speights makes free throw 1 of 1,13,23
94,1,0:42.0,Turnover by D. Arthur (bad pass),,13,23
95,1,0:30.0,,M. Speights makes 2-pt jump shot from 4 ft (assist by S. Curry),13,25
96,1,0:09.0,J. Nelson makes 2-pt jump shot from 14 ft,,15,25
97,1,0:01.0,,S. Curry misses 3-pt jump shot from 33 ft,15,25
98,1,0:00.0,,Offensive rebound by Team,15,25
99,2,11:41.0,,M. Speights misses 2-pt jump shot from 17 ft,15,25
100,2,11:40.0,Defensive rebound by W. Chandler,,15,25
101,2,11:28.0,J. Nelson makes 3-pt jump shot from 25 ft,,18,25
102,2,11:12.0,,A. Iguodala misses 2-pt jump shot from 18 ft,18,25
103,2,11:11.0,Defensive rebound by J. Hickson,,18,25
104,2,11:02.0,D. Arthur misses 2-pt jump shot from 13 ft,,18,25
105,2,11:01.0,,Defensive rebound by D. Lee,18,25
106,2,10:44.0,,J. Holiday misses 3-pt jump shot from 26 ft,18,25
107,2,10:42.0,Defensive rebound by J. Nelson,,18,25
108,2,10:34.0,J. Hickson misses 2-pt hook shot from 7 ft,,18,25
109,2,10:33.0,,Defensive rebound by M. Speights,18,25
110,2,10:22.0,,D. Lee misses 2-pt jump shot from 5 ft,18,25
111,2,10:21.0,Defensive rebound by J. Hickson,,18,25
112,2,10:02.0,Offensive foul by J. Hickson (drawn by M. Speights),,18,25
113,2,10:02.0,Turnover by J. Hickson (offensive foul),,18,25
114,2,10:02.0,K. Faried enters the game for J. Hickson,,18,25
115,2,9:48.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Lee),18,28
116,2,9:39.0,J. Nelson misses 2-pt jump shot from 11 ft,,18,28
117,2,9:38.0,Offensive rebound by K. Faried,,18,28
118,2,9:38.0,K. Faried misses 2-pt tip-in from 1 ft,,18,28
119,2,9:36.0,,Defensive rebound by M. Speights,18,28
120,2,9:29.0,,S. Livingston makes 2-pt layup from 2 ft (assist by A. Iguodala),18,30
121,2,9:09.0,W. Chandler misses 2-pt jump shot from 13 ft,,18,30
122,2,9:08.0,,Defensive rebound by D. Lee,18,30
123,2,9:02.0,,J. Holiday misses 3-pt jump shot from 26 ft,18,30
124,2,9:00.0,Defensive rebound by R. Foye,,18,30
125,2,8:52.0,Turnover by K. Faried (bad pass; steal by S. Livingston),,18,30
126,2,8:37.0,,Personal foul by D. Arthur (drawn by M. Speights),18,30
127,2,8:37.0,Official timeout,,18,30
128,2,8:37.0,J. Nurkić enters the game for D. Arthur,,18,30
129,2,8:37.0,,M. Speights makes free throw 1 of 2,18,31
130,2,8:37.0,,M. Speights makes free throw 2 of 2,18,32
131,2,8:25.0,Turnover by R. Foye (bad pass),,18,32
132,2,8:10.0,,S. Livingston makes 2-pt jump shot from 12 ft,18,34
133,2,7:56.0,K. Faried misses 2-pt layup from 1 ft,,18,34
134,2,7:54.0,,Defensive rebound by D. Lee,18,34
135,2,7:35.0,,D. Lee makes 2-pt hook shot from 10 ft,18,36
136,2,7:13.0,R. Foye misses 2-pt jump shot from 16 ft,,18,36
137,2,7:12.0,,Defensive rebound by S. Livingston,18,36
138,2,6:57.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Lee),18,39
139,2,6:49.0,Denver full timeout,,18,39
140,2,6:49.0,T. Lawson enters the game for K. Faried,,18,39
141,2,6:49.0,A. Afflalo enters the game for R. Foye,,18,39
142,2,6:31.0,T. Lawson misses 2-pt jump shot from 7 ft (block by D. Lee),,18,39
143,2,6:31.0,Offensive rebound by Team,,18,39
144,2,6:27.0,W. Chandler misses 3-pt jump shot from 25 ft,,18,39
145,2,6:26.0,Offensive rebound by J. Nurkić,,18,39
146,2,6:24.0,J. Nurkić misses 2-pt hook shot from 4 ft,,18,39
147,2,6:22.0,,Defensive rebound by A. Iguodala,18,39
148,2,6:00.0,,M. Speights misses 2-pt jump shot from 17 ft,18,39
149,2,5:59.0,Defensive rebound by J. Nurkić,,18,39
150,2,5:34.0,Turnover by J. Nurkić (lost ball; steal by S. Livingston),,18,39
151,2,5:31.0,,Shooting foul by J. Nurkić (drawn by D. Lee),18,39
152,2,5:31.0,,D. Lee misses free throw 1 of 2,18,39
153,2,5:31.0,,Offensive rebound by Team,18,39
154,2,5:31.0,,K. Thompson enters the game for J. Holiday,18,39
155,2,5:31.0,,A. Bogut enters the game for M. Speights,18,39
156,2,5:31.0,J. Hickson enters the game for J. Nurkić,,18,39
157,2,5:31.0,,D. Lee makes free throw 2 of 2,18,40
158,2,5:21.0,T. Lawson makes 2-pt jump shot from 16 ft,,20,40
159,2,5:07.0,,D. Lee makes 2-pt layup from 1 ft (assist by K. Thompson),20,42
160,2,4:47.0,J. Hickson misses 2-pt hook shot from 7 ft (block by A. Bogut),,20,42
161,2,4:45.0,,Defensive rebound by A. Iguodala,20,42
162,2,4:39.0,,A. Iguodala makes 3-pt jump shot from 25 ft,20,45
163,2,4:22.0,W. Chandler misses 3-pt jump shot from 27 ft,,20,45
164,2,4:20.0,Offensive rebound by J. Hickson,,20,45
165,2,4:09.0,A. Afflalo misses 3-pt jump shot from 26 ft,,20,45
166,2,4:08.0,,Defensive rebound by Team,20,45
167,2,4:07.0,,S. Curry enters the game for S. Livingston,20,45
168,2,3:51.0,,K. Thompson makes 2-pt jump shot from 13 ft (assist by A. Bogut),20,47
169,2,3:32.0,T. Lawson makes 2-pt jump shot from 18 ft,,22,47
170,2,3:22.0,,S. Curry makes 2-pt jump shot from 12 ft,22,49
171,2,3:11.0,T. Lawson makes 2-pt jump shot from 15 ft,,24,49
172,2,2:58.0,,D. Lee misses 2-pt hook shot from 8 ft,24,49
173,2,2:57.0,Defensive rebound by W. Chandler,,24,49
174,2,2:44.0,J. Nelson misses 3-pt jump shot from 26 ft,,24,49
175,2,2:43.0,Offensive rebound by J. Hickson,,24,49
176,2,2:38.0,T. Lawson makes 3-pt jump shot from 26 ft (assist by J. Nelson),,27,49
177,2,2:37.0,,Golden State full timeout,27,49
178,2,2:37.0,,D. Green enters the game for D. Lee,27,49
179,2,2:37.0,,H. Barnes enters the game for A. Iguodala,27,49
180,2,2:37.0,K. Faried enters the game for W. Chandler,,27,49
181,2,2:37.0,A. Gee enters the game for J. Hickson,,27,49
182,2,2:37.0,D. Arthur enters the game for J. Nelson,,27,49
183,2,2:14.0,,A. Bogut misses 2-pt hook shot from 8 ft,27,49
184,2,2:13.0,Defensive rebound by K. Faried,,27,49
185,2,2:05.0,Personal foul by S. Curry (drawn by T. Lawson),,27,49
186,2,1:54.0,T. Lawson misses 2-pt jump shot from 20 ft,,27,49
187,2,1:53.0,,Defensive rebound by D. Green,27,49
188,2,1:45.0,,D. Green makes 3-pt jump shot from 23 ft (assist by S. Curry),27,52
189,2,1:23.0,A. Afflalo misses 3-pt jump shot from 25 ft,,27,52
190,2,1:21.0,,Defensive rebound by D. Green,27,52
191,2,1:07.0,,K. Thompson misses 3-pt jump shot from 23 ft,27,52
192,2,1:06.0,,Offensive rebound by A. Bogut,27,52
193,2,1:01.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),27,55
194,2,0:40.0,D. Arthur misses 2-pt jump shot from 17 ft,,27,55
195,2,0:39.0,,Defensive rebound by H. Barnes,27,55
196,2,0:31.0,,Turnover by S. Curry (bad pass; steal by A. Afflalo),27,55
197,2,0:11.0,Shooting foul by D. Green (drawn by T. Lawson),,27,55
198,2,0:11.0,T. Lawson misses free throw 1 of 2,,27,55
199,2,0:11.0,Offensive rebound by Team,,27,55
200,2,0:11.0,T. Lawson misses free throw 2 of 2,,27,55
201,2,0:11.0,,Defensive rebound by D. Green,27,55
202,2,0:03.0,,S. Curry misses 2-pt layup from 2 ft (block by K. Faried),27,55
203,2,0:01.0,Defensive rebound by K. Faried,,27,55
204,2,0:00.0,Personal foul by H. Barnes (drawn by K. Faried),,27,55
205,2,0:00.0,K. Faried makes free throw 1 of 2,,28,55
206,2,0:00.0,K. Faried misses free throw 2 of 2,,28,55
207,2,0:00.0,,Defensive rebound by A. Bogut,28,55
208,3,11:47.0,,Turnover by A. Bogut (lost ball; steal by J. Nurkić),28,55
209,3,11:41.0,W. Chandler makes 2-pt layup at rim (assist by K. Faried),,30,55
210,3,11:19.0,,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),30,58
211,3,11:03.0,T. Lawson misses 3-pt jump shot from 28 ft,,30,58
212,3,11:02.0,,Defensive rebound by K. Thompson,30,58
213,3,10:54.0,,K. Thompson misses 2-pt jump shot from 15 ft,30,58
214,3,10:53.0,Defensive rebound by A. Afflalo,,30,58
215,3,10:44.0,Turnover by A. Afflalo (bad pass; steal by H. Barnes),,30,58
216,3,10:40.0,,H. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),30,60
217,3,10:20.0,J. Nurkić misses 2-pt jump shot from 2 ft,,30,60
218,3,10:19.0,Offensive rebound by J. Nurkić,,30,60
219,3,10:19.0,J. Nurkić misses 2-pt tip-in from 2 ft,,30,60
220,3,10:18.0,,Defensive rebound by H. Barnes,30,60
221,3,10:12.0,,Personal foul by W. Chandler (drawn by K. Thompson),30,60
222,3,10:00.0,,S. Curry makes 3-pt jump shot from 27 ft,30,63
223,3,9:43.0,Shooting foul by D. Green (drawn by K. Faried),,30,63
224,3,9:43.0,K. Faried makes free throw 1 of 2,,31,63
225,3,9:43.0,K. Faried makes free throw 2 of 2,,32,63
226,3,9:33.0,,D. Green misses 2-pt jump shot from 9 ft,32,63
227,3,9:32.0,Defensive rebound by K. Faried,,32,63
228,3,9:08.0,T. Lawson makes 2-pt jump shot from 9 ft,,34,63
229,3,8:54.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),34,65
230,3,8:39.0,A. Afflalo makes 2-pt jump shot from 7 ft,,36,65
231,3,8:21.0,,A. Bogut misses 2-pt jump shot from 8 ft,36,65
232,3,8:16.0,Defensive rebound by K. Faried,,36,65
233,3,8:05.0,A. Afflalo misses 3-pt jump shot from 26 ft,,36,65
234,3,8:04.0,,Defensive rebound by K. Thompson,36,65
235,3,8:00.0,,K. Thompson makes 3-pt jump shot from 28 ft,36,68
236,3,7:37.0,J. Nurkić misses 2-pt jump shot from 16 ft,,36,68
237,3,7:36.0,,Defensive rebound by A. Bogut,36,68
238,3,7:28.0,,H. Barnes misses 2-pt jump shot from 14 ft,36,68
239,3,7:27.0,,Offensive rebound by S. Curry,36,68
240,3,7:23.0,,S. Curry misses 2-pt jump shot from 10 ft,36,68
241,3,7:22.0,Defensive rebound by W. Chandler,,36,68
242,3,7:12.0,Shooting foul by S. Curry (drawn by T. Lawson),,36,68
243,3,7:12.0,T. Lawson misses free throw 1 of 2,,36,68
244,3,7:12.0,Offensive rebound by Team,,36,68
245,3,7:12.0,J. Nelson enters the game for K. Faried,,36,68
246,3,7:12.0,A. Gee enters the game for J. Nurkić,,36,68
247,3,7:12.0,D. Arthur enters the game for A. Afflalo,,36,68
248,3,7:12.0,T. Lawson makes free throw 2 of 2,,37,68
249,3,6:59.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by H. Barnes),37,71
250,3,6:49.0,Turnover by J. Nelson (bad pass; steal by H. Barnes),,37,71
251,3,6:43.0,,K. Thompson misses 3-pt jump shot from 26 ft,37,71
252,3,6:42.0,Defensive rebound by W. Chandler,,37,71
253,3,6:36.0,D. Arthur makes 2-pt layup from 1 ft (assist by J. Nelson),,39,71
254,3,6:27.0,,Turnover by A. Bogut (bad pass),39,71
255,3,6:17.0,J. Nelson misses 3-pt jump shot from 27 ft,,39,71
256,3,6:16.0,,Defensive rebound by A. Bogut,39,71
257,3,6:08.0,,Shooting foul by A. Gee (drawn by K. Thompson),39,71
258,3,6:08.0,,K. Thompson makes free throw 1 of 2,39,72
259,3,6:08.0,,K. Thompson makes free throw 2 of 2,39,73
260,3,5:56.0,Turnover by A. Gee (step out of bounds),,39,73
261,3,5:56.0,,Golden State full timeout,39,73
262,3,5:40.0,,S. Curry misses 3-pt jump shot from 27 ft,39,73
263,3,5:39.0,Defensive rebound by D. Arthur,,39,73
264,3,5:23.0,T. Lawson makes 2-pt layup from 1 ft,,41,73
265,3,5:03.0,,Personal foul by A. Gee (drawn by S. Curry),41,73
266,3,4:53.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),41,76
267,3,4:36.0,J. Nelson makes 2-pt layup from 2 ft,,43,76
268,3,4:28.0,,A. Bogut misses 2-pt jump shot from 4 ft (block by D. Arthur),43,76
269,3,4:26.0,Defensive rebound by W. Chandler,,43,76
270,3,4:26.0,Personal foul by A. Bogut (drawn by W. Chandler),,43,76
271,3,4:26.0,,M. Speights enters the game for A. Bogut,43,76
272,3,4:26.0,,L. Barbosa enters the game for K. Thompson,43,76
273,3,4:18.0,T. Lawson misses 2-pt jump shot from 4 ft (block by S. Curry),,43,76
274,3,4:16.0,Offensive rebound by D. Arthur,,43,76
275,3,4:15.0,Shooting foul by M. Speights (drawn by D. Arthur),,43,76
276,3,4:15.0,D. Arthur makes free throw 1 of 2,,44,76
277,3,4:15.0,D. Arthur makes free throw 2 of 2,,45,76
278,3,4:07.0,,M. Speights makes 2-pt layup from 1 ft (assist by D. Green),45,78
279,3,3:58.0,J. Nelson makes 2-pt layup from 1 ft (assist by T. Lawson),,47,78
280,3,3:37.0,,Shooting foul by D. Arthur (drawn by S. Curry),47,78
281,3,3:37.0,,S. Curry makes free throw 1 of 2,47,79
282,3,3:37.0,,A. Iguodala enters the game for H. Barnes,47,79
283,3,3:37.0,R. Foye enters the game for W. Chandler,,47,79
284,3,3:37.0,,S. Curry makes free throw 2 of 2,47,80
285,3,3:29.0,Personal foul by M. Speights (drawn by A. Gee),,47,80
286,3,3:29.0,A. Gee makes free throw 1 of 2,,48,80
287,3,3:29.0,A. Gee makes free throw 2 of 2,,49,80
288,3,3:14.0,,Shooting foul by J. Nelson (drawn by S. Curry),49,80
289,3,3:14.0,,S. Curry makes free throw 1 of 2,49,81
290,3,3:14.0,,S. Curry makes free throw 2 of 2,49,82
291,3,3:07.0,Turnover by J. Nelson (bad pass; steal by S. Curry),,49,82
292,3,2:53.0,,Turnover by A. Iguodala (bad pass),49,82
293,3,2:53.0,Denver full timeout,,49,82
294,3,2:53.0,,S. Livingston enters the game for D. Green,49,82
295,3,2:53.0,,D. Lee enters the game for S. Curry,49,82
296,3,2:49.0,Turnover by R. Foye (bad pass; steal by L. Barbosa),,49,82
297,3,2:45.0,,L. Barbosa makes 2-pt layup from 1 ft,49,84
298,3,2:24.0,R. Foye misses 2-pt jump shot from 20 ft,,49,84
299,3,2:24.0,,Defensive rebound by D. Lee,49,84
300,3,2:24.0,,Personal foul by T. Lawson (drawn by D. Lee),49,84
301,3,2:24.0,,D. Lee misses free throw 1 of 2,49,84
302,3,2:24.0,,Offensive rebound by Team,49,84
303,3,2:24.0,,D. Lee makes free throw 2 of 2,49,85
304,3,2:13.0,R. Foye makes 3-pt jump shot from 28 ft (assist by J. Nelson),,52,85
305,3,2:02.0,,Turnover by D. Lee (lost ball; steal by R. Foye),52,85
306,3,1:45.0,T. Lawson makes 2-pt jump shot from 18 ft (assist by A. Gee),,54,85
307,3,1:27.0,,Turnover by M. Speights (bad pass; steal by D. Arthur),54,85
308,3,1:21.0,R. Foye misses 3-pt jump shot from 27 ft,,54,85
309,3,1:20.0,,Defensive rebound by A. Iguodala,54,85
310,3,1:06.0,,Turnover by M. Speights (lost ball; steal by A. Gee),54,85
311,3,1:02.0,A. Gee makes 2-pt dunk at rim (assist by T. Lawson),,56,85
312,3,0:45.0,,A. Iguodala misses 2-pt jump shot from 9 ft,56,85
313,3,0:42.0,,Offensive rebound by D. Lee,56,85
314,3,0:42.0,,D. Lee misses 2-pt tip-in from 1 ft,56,85
315,3,0:41.0,Defensive rebound by D. Arthur,,56,85
316,3,0:37.0,Shooting foul by L. Barbosa (drawn by T. Lawson),,56,85
317,3,0:37.0,T. Lawson makes free throw 1 of 2,,57,85
318,3,0:37.0,,J. McAdoo enters the game for M. Speights,57,85
319,3,0:37.0,T. Lawson misses free throw 2 of 2,,57,85
320,3,0:37.0,,Defensive rebound by A. Iguodala,57,85
321,3,0:31.0,,A. Iguodala makes 2-pt layup at rim,57,87
322,3,0:19.0,A. Gee makes 3-pt jump shot from 22 ft (assist by J. Nelson),,60,87
323,3,0:04.0,,A. Iguodala makes 2-pt jump shot from 18 ft,60,89
324,3,0:00.0,R. Foye misses 3-pt jump shot from 28 ft,,60,89
325,3,0:00.0,Offensive rebound by Team,,60,89
326,4,11:48.0,D. Arthur misses 2-pt jump shot from 19 ft,,60,89
327,4,11:47.0,,Defensive rebound by A. Iguodala,60,89
328,4,11:34.0,,A. Iguodala misses 3-pt jump shot from 25 ft,60,89
329,4,11:33.0,,Offensive rebound by J. McAdoo,60,89
330,4,11:22.0,,L. Barbosa makes 3-pt jump shot from 26 ft,60,92
331,4,11:05.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by D. Arthur),,63,92
332,4,10:47.0,,Turnover by A. Iguodala (traveling),63,92
333,4,10:47.0,J. Nurkić enters the game for D. Arthur,,63,92
334,4,10:47.0,G. Harris enters the game for T. Lawson,,63,92
335,4,10:37.0,,B. Rush enters the game for A. Iguodala,63,92
336,4,10:30.0,J. Nelson misses 3-pt jump shot from 26 ft,,63,92
337,4,10:29.0,,Defensive rebound by D. Lee,63,92
338,4,10:13.0,,Shooting foul by J. Nurkić (drawn by J. McAdoo),63,92
339,4,10:13.0,,J. McAdoo misses free throw 1 of 2,63,92
340,4,10:13.0,,Offensive rebound by Team,63,92
341,4,10:13.0,,J. McAdoo makes free throw 2 of 2,63,93
342,4,10:03.0,R. Foye misses 2-pt jump shot from 20 ft,,63,93
343,4,10:02.0,,Defensive rebound by D. Lee,63,93
344,4,9:53.0,,B. Rush makes 2-pt layup from 1 ft (assist by S. Livingston),63,95
345,4,9:53.0,,Shooting foul by R. Foye (drawn by B. Rush),63,95
346,4,9:53.0,,B. Rush misses free throw 1 of 1,63,95
347,4,9:51.0,Defensive rebound by J. Nelson,,63,95
348,4,9:40.0,G. Harris makes 3-pt jump shot from 22 ft (assist by J. Nurkić),,66,95
349,4,9:22.0,,Turnover by B. Rush (bad pass; steal by J. Nurkić),66,95
350,4,9:22.0,Personal foul by D. Lee (drawn by J. Nurkić),,66,95
351,4,9:06.0,R. Foye misses 2-pt jump shot from 19 ft,,66,95
352,4,9:05.0,,Defensive rebound by D. Lee,66,95
353,4,8:48.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Lee),66,97
354,4,8:23.0,J. Nelson makes 2-pt jump shot from 16 ft,,68,97
355,4,8:12.0,,S. Livingston makes 2-pt jump shot from 11 ft,68,99
356,4,8:00.0,J. Nelson misses 2-pt jump shot from 22 ft,,68,99
357,4,7:59.0,,Defensive rebound by J. McAdoo,68,99
358,4,7:47.0,,D. Lee misses 2-pt jump shot from 17 ft,68,99
359,4,7:46.0,,Offensive rebound by J. McAdoo,68,99
360,4,7:46.0,,J. McAdoo makes 2-pt tip-in from 1 ft,68,101
361,4,7:18.0,G. Harris misses 2-pt hook shot from 5 ft,,68,101
362,4,7:17.0,,Defensive rebound by D. Lee,68,101
363,4,7:10.0,,J. McAdoo makes 2-pt dunk at rim (assist by L. Barbosa),68,103
364,4,6:57.0,R. Foye misses 2-pt jump shot from 5 ft (block by J. McAdoo),,68,103
365,4,6:57.0,,Defensive rebound by D. Lee,68,103
366,4,6:57.0,,Personal foul by J. Nelson (drawn by S. Livingston),68,103
367,4,6:57.0,Official timeout,,68,103
368,4,6:57.0,J. Hickson enters the game for A. Gee,,68,103
369,4,6:57.0,E. Green enters the game for J. Nelson,,68,103
370,4,6:46.0,,Shooting foul by J. Nurkić (drawn by B. Rush),68,103
371,4,6:46.0,,B. Rush makes free throw 1 of 2,68,104
372,4,6:46.0,,B. Rush makes free throw 2 of 2,68,105
373,4,6:30.0,E. Green misses 3-pt jump shot from 25 ft,,68,105
374,4,6:28.0,,Defensive rebound by B. Rush,68,105
375,4,6:15.0,,Turnover by D. Lee (bad pass),68,105
376,4,6:03.0,Personal foul by J. McAdoo (drawn by J. Hickson),,68,105
377,4,6:02.0,Turnover by R. Foye (bad pass; steal by D. Lee),,68,105
378,4,5:48.0,,Personal foul by G. Harris (drawn by L. Barbosa),68,105
379,4,5:48.0,,Golden State full timeout,68,105
380,4,5:48.0,,L. Barbosa makes free throw 1 of 2,68,106
381,4,5:48.0,,J. Holiday enters the game for D. Lee,68,106
382,4,5:48.0,,L. Barbosa makes free throw 2 of 2,68,107
383,4,5:34.0,R. Foye misses 3-pt jump shot from 26 ft,,68,107
384,4,5:33.0,Offensive rebound by Team,,68,107
385,4,5:27.0,R. Foye misses 2-pt jump shot from 23 ft (block by B. Rush),,68,107
386,4,5:25.0,,Defensive rebound by B. Rush,68,107
387,4,5:17.0,,J. Holiday misses 3-pt jump shot from 27 ft,68,107
