,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DENVER_ACTION,PHILADELPHIA_SCORE,DENVER_SCORE
60,1,5:13.0,F. Aldemir misses 2-pt layup from 1 ft,,9,11
61,1,5:12.0,,Defensive rebound by T. Lawson,9,11
62,1,5:09.0,,Shooting foul by J. Sampson (drawn by T. Lawson),9,11
63,1,5:09.0,,T. Lawson makes free throw 1 of 2,9,12
64,1,5:09.0,H. Thompson enters the game for J. Sampson,,9,12
65,1,5:09.0,,W. Barton enters the game for R. Foye,9,12
66,1,5:09.0,,J. Hickson enters the game for K. Faried,9,12
67,1,5:09.0,,T. Lawson makes free throw 2 of 2,9,13
68,1,4:56.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by T. Robinson),,12,13
69,1,4:50.0,,Personal foul by F. Aldemir (drawn by T. Lawson),12,13
70,1,4:48.0,,Personal foul by I. Canaan (drawn by W. Chandler),12,13
71,1,4:48.0,,W. Chandler makes free throw 1 of 2,12,14
72,1,4:48.0,,J. Nurkić enters the game for D. Gallinari,12,14
73,1,4:48.0,,W. Chandler makes free throw 2 of 2,12,15
74,1,4:34.0,R. Covington misses 3-pt jump shot from 26 ft,,12,15
75,1,4:33.0,,Defensive rebound by J. Hickson,12,15
76,1,4:20.0,,Offensive foul by J. Nurkić (drawn by F. Aldemir),12,15
77,1,4:20.0,,Turnover by J. Nurkić (offensive foul),12,15
78,1,4:20.0,,J. Nelson enters the game for T. Lawson,12,15
79,1,4:06.0,R. Covington misses 2-pt jump shot from 3 ft,,12,15
80,1,4:05.0,Offensive rebound by R. Covington,,12,15
81,1,4:02.0,R. Covington makes 2-pt layup from 1 ft,,14,15
82,1,3:53.0,,W. Chandler misses 3-pt jump shot from 24 ft,14,15
83,1,3:52.0,Defensive rebound by F. Aldemir,,14,15
84,1,3:37.0,R. Covington misses 3-pt jump shot from 24 ft,,14,15
85,1,3:36.0,Offensive rebound by F. Aldemir,,14,15
86,1,3:31.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by F. Aldemir),,17,15
87,1,3:17.0,,J. Nelson misses 3-pt jump shot from 24 ft,17,15
88,1,3:15.0,Defensive rebound by R. Covington,,17,15
89,1,3:04.0,R. Covington misses 2-pt jump shot from 4 ft,,17,15
90,1,3:03.0,,Defensive rebound by J. Nurkić,17,15
91,1,3:03.0,Loose ball foul by T. Robinson (drawn by J. Nurkić),,17,15
92,1,3:03.0,,J. Nurkić misses free throw 1 of 2,17,15
93,1,3:03.0,,Offensive rebound by Team,17,15
94,1,3:03.0,,J. Nurkić misses free throw 2 of 2,17,15
95,1,3:02.0,,Offensive rebound by W. Chandler,17,15
96,1,2:47.0,,W. Barton misses 3-pt jump shot from 24 ft,17,15
97,1,2:45.0,,Offensive rebound by J. Nurkić,17,15
98,1,2:43.0,,Turnover by J. Nurkić (lost ball; steal by R. Covington),17,15
99,1,2:37.0,I. Canaan misses 3-pt jump shot from 23 ft,,17,15
100,1,2:36.0,,Defensive rebound by W. Barton,17,15
101,1,2:27.0,,J. Nelson misses 3-pt jump shot from 25 ft,17,15
102,1,2:26.0,Defensive rebound by F. Aldemir,,17,15
103,1,2:22.0,Philadelphia full timeout,,17,15
104,1,2:22.0,,D. Gallinari enters the game for W. Chandler,17,15
105,1,2:07.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. Robinson),,20,15
106,1,1:53.0,,Turnover by D. Gallinari (bad pass; steal by F. Aldemir),20,15
107,1,1:41.0,I. Canaan misses 2-pt layup from 2 ft (block by J. Hickson),,20,15
108,1,1:38.0,,Defensive rebound by J. Nelson,20,15
109,1,1:33.0,,W. Barton misses 2-pt jump shot from 3 ft (block by R. Covington),20,15
110,1,1:30.0,Defensive rebound by T. Robinson,,20,15
111,1,1:23.0,H. Thompson misses 2-pt layup from 2 ft,,20,15
112,1,1:20.0,Offensive rebound by F. Aldemir,,20,15
113,1,1:20.0,F. Aldemir makes 2-pt layup at rim,,22,15
114,1,1:01.0,,J. Nelson makes 2-pt jump shot from 16 ft (assist by J. Nurkić),22,17
115,1,0:49.0,I. Canaan misses 2-pt layup from 1 ft,,22,17
116,1,0:48.0,,Defensive rebound by J. Nelson,22,17
117,1,0:43.0,,Shooting block foul by F. Aldemir (drawn by W. Barton),22,17
118,1,0:43.0,,W. Barton makes free throw 1 of 2,22,18
119,1,0:43.0,,K. Faried enters the game for J. Nurkić,22,18
120,1,0:43.0,,W. Barton makes free throw 2 of 2,22,19
121,1,0:23.0,I. Canaan misses 2-pt jump shot from 17 ft,,22,19
122,1,0:22.0,,Defensive rebound by W. Barton,22,19
123,1,0:04.0,,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),22,21
124,1,0:00.0,I. Canaan misses 3-pt jump shot from 34 ft,,22,21
125,1,0:00.0,Offensive rebound by Team,,22,21
126,2,11:46.0,,J. Hickson makes 2-pt jump shot from 5 ft (assist by J. Nelson),22,23
127,2,11:46.0,,Shooting foul by N. Noel (drawn by J. Hickson),22,23
128,2,11:46.0,,J. Hickson makes free throw 1 of 1,22,24
129,2,11:24.0,I. Smith makes 3-pt jump shot from 25 ft (assist by J. Grant),,25,24
130,2,11:08.0,,K. Faried misses 2-pt layup at rim,25,24
131,2,11:04.0,,Offensive rebound by J. Hickson,25,24
132,2,11:04.0,,J. Hickson misses 2-pt layup from 1 ft,25,24
133,2,11:02.0,Defensive rebound by R. Covington,,25,24
134,2,10:53.0,N. Noel makes 2-pt layup from 1 ft,,27,24
135,2,10:44.0,,J. Nelson misses 2-pt jump shot from 17 ft,27,24
136,2,10:43.0,Defensive rebound by Team,,27,24
137,2,10:28.0,N. Noel makes 2-pt jump shot from 3 ft,,29,24
138,2,10:28.0,Shooting foul by J. Hickson (drawn by N. Noel),,29,24
139,2,10:28.0,N. Noel makes free throw 1 of 1,,30,24
140,2,10:08.0,,D. Gallinari misses 2-pt jump shot from 7 ft,30,24
141,2,10:07.0,Defensive rebound by Team,,30,24
142,2,10:06.0,Personal foul by J. Hickson (drawn by I. Smith),,30,24
143,2,10:06.0,,W. Chandler enters the game for J. Hickson,30,24
144,2,9:40.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by N. Noel),,33,24
145,2,9:22.0,,J. Nelson misses 2-pt jump shot from 18 ft,33,24
146,2,9:21.0,Defensive rebound by N. Noel,,33,24
147,2,9:06.0,N. Noel misses 2-pt jump shot from 6 ft,,33,24
148,2,9:05.0,,Defensive rebound by K. Faried,33,24
149,2,8:53.0,,D. Gallinari misses 3-pt jump shot from 25 ft,33,24
150,2,8:51.0,,Offensive rebound by W. Barton,33,24
151,2,8:46.0,,W. Barton misses 2-pt layup from 2 ft,33,24
152,2,8:45.0,Defensive rebound by N. Noel,,33,24
153,2,8:44.0,Personal foul by K. Faried (drawn by N. Noel),,33,24
154,2,8:44.0,Official timeout,,33,24
155,2,8:30.0,N. Noel misses 2-pt hook shot from 4 ft,,33,24
156,2,8:28.0,,Defensive rebound by K. Faried,33,24
157,2,8:13.0,,W. Barton makes 2-pt jump shot from 3 ft,33,26
158,2,7:50.0,J. Richardson makes 2-pt jump shot from 9 ft,,35,26
159,2,7:44.0,,K. Faried misses 2-pt layup from 2 ft,35,26
160,2,7:42.0,,Offensive rebound by K. Faried,35,26
161,2,7:40.0,,K. Faried makes 2-pt layup at rim,35,28
162,2,7:16.0,J. Richardson misses 3-pt jump shot from 29 ft,,35,28
163,2,7:13.0,,Defensive rebound by W. Chandler,35,28
164,2,7:00.0,,J. Nelson misses 3-pt jump shot from 25 ft,35,28
165,2,6:58.0,Defensive rebound by R. Covington,,35,28
166,2,6:52.0,I. Smith makes 2-pt layup from 1 ft,,37,28
167,2,6:25.0,,J. Nelson makes 2-pt layup from 2 ft,37,30
168,2,6:02.0,N. Noel makes 2-pt layup from 3 ft,,39,30
169,2,5:47.0,,W. Barton misses 2-pt dunk at rim (block by J. Grant),39,30
170,2,5:46.0,Defensive rebound by Team,,39,30
171,2,5:46.0,,Denver full timeout,39,30
172,2,5:46.0,I. Canaan enters the game for I. Smith,,39,30
173,2,5:46.0,J. Sampson enters the game for R. Covington,,39,30
174,2,5:46.0,,T. Lawson enters the game for W. Barton,39,30
175,2,5:46.0,,R. Foye enters the game for J. Nelson,39,30
176,2,5:21.0,J. Richardson misses 2-pt jump shot from 17 ft,,39,30
177,2,5:19.0,,Defensive rebound by K. Faried,39,30
178,2,5:02.0,,T. Lawson misses 2-pt jump shot from 10 ft,39,30
179,2,5:01.0,Defensive rebound by J. Sampson,,39,30
180,2,4:54.0,Personal foul by R. Foye (drawn by J. Grant),,39,30
181,2,4:54.0,H. Thompson enters the game for J. Richardson,,39,30
182,2,4:44.0,N. Noel misses 2-pt jump shot from 16 ft,,39,30
183,2,4:43.0,,Defensive rebound by D. Gallinari,39,30
184,2,4:38.0,,D. Gallinari misses 2-pt jump shot from 4 ft (block by N. Noel),39,30
185,2,4:36.0,Defensive rebound by N. Noel,,39,30
186,2,4:30.0,Turnover by N. Noel (bad pass; steal by D. Gallinari),,39,30
187,2,4:27.0,,Shooting foul by H. Thompson (drawn by K. Faried),39,30
188,2,4:27.0,,K. Faried makes free throw 1 of 2,39,31
189,2,4:27.0,,K. Faried makes free throw 2 of 2,39,32
190,2,4:08.0,Turnover by H. Thompson (bad pass),,39,32
191,2,3:59.0,,R. Foye makes 3-pt jump shot from 25 ft,39,35
192,2,3:44.0,I. Canaan makes 2-pt jump shot from 4 ft (assist by J. Sampson),,41,35
193,2,3:31.0,,Turnover by R. Foye (lost ball; steal by I. Canaan),41,35
194,2,3:26.0,I. Canaan misses 2-pt layup from 2 ft (block by T. Lawson),,41,35
195,2,3:25.0,Offensive rebound by J. Sampson,,41,35
196,2,3:24.0,J. Sampson makes 2-pt layup from 1 ft,,43,35
197,2,3:05.0,,Shooting foul by H. Thompson (drawn by W. Chandler),43,35
198,2,3:05.0,,W. Chandler makes free throw 1 of 2,43,36
199,2,3:05.0,T. Robinson enters the game for J. Grant,,43,36
200,2,3:05.0,,W. Chandler makes free throw 2 of 2,43,37
201,2,3:05.0,Philadelphia full timeout,,43,37
202,2,2:51.0,Turnover by H. Thompson (bad pass; steal by T. Lawson),,43,37
203,2,2:46.0,,Personal foul by H. Thompson (drawn by T. Lawson),43,37
204,2,2:46.0,F. Aldemir enters the game for N. Noel,,43,37
205,2,2:46.0,G. Robinson enters the game for H. Thompson,,43,37
206,2,2:33.0,,K. Faried makes 2-pt hook shot from 4 ft (assist by W. Chandler),43,39
207,2,2:27.0,,Offensive charge foul by J. Sampson (drawn by D. Gallinari),43,39
208,2,2:27.0,Turnover by J. Sampson (offensive foul),,43,39
209,2,2:27.0,R. Covington enters the game for J. Sampson,,43,39
210,2,2:27.0,,W. Barton enters the game for K. Faried,43,39
211,2,2:15.0,,T. Lawson misses 2-pt layup from 2 ft,43,39
212,2,2:13.0,Defensive rebound by T. Robinson,,43,39
213,2,2:02.0,Turnover by G. Robinson (bad pass; steal by T. Lawson),,43,39
214,2,1:57.0,,W. Barton makes 2-pt dunk at rim (assist by T. Lawson),43,41
215,2,1:40.0,I. Canaan makes 2-pt jump shot from 4 ft,,45,41
216,2,1:33.0,,Shooting foul by I. Canaan (drawn by T. Lawson),45,41
217,2,1:33.0,,T. Lawson misses free throw 1 of 2,45,41
218,2,1:33.0,,Offensive rebound by Team,45,41
219,2,1:33.0,,T. Lawson makes free throw 2 of 2,45,42
220,2,1:27.0,Turnover by T. Robinson (lost ball),,45,42
221,2,1:08.0,,W. Chandler misses 2-pt jump shot from 3 ft (block by T. Robinson),45,42
222,2,1:06.0,Defensive rebound by R. Covington,,45,42
223,2,0:55.0,R. Covington misses 2-pt jump shot from 14 ft,,45,42
224,2,0:53.0,Offensive rebound by F. Aldemir,,45,42
225,2,0:51.0,F. Aldemir misses 2-pt layup from 1 ft (block by W. Barton),,45,42
226,2,0:49.0,Offensive rebound by F. Aldemir,,45,42
227,2,0:47.0,T. Robinson makes 2-pt layup from 2 ft,,47,42
228,2,0:35.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by D. Gallinari),47,45
229,2,0:15.0,T. Robinson makes 2-pt jump shot from 5 ft,,49,45
230,2,0:14.0,,Denver full timeout,49,45
231,2,0:14.0,J. Sampson enters the game for F. Aldemir,,49,45
232,2,0:14.0,N. Noel enters the game for I. Canaan,,49,45
233,2,0:14.0,J. Grant enters the game for G. Robinson,,49,45
234,2,0:05.0,,Shooting foul by J. Sampson (drawn by D. Gallinari),49,45
235,2,0:05.0,,D. Gallinari misses free throw 1 of 2,49,45
236,2,0:05.0,,Offensive rebound by Team,49,45
237,2,0:05.0,,G. Harris enters the game for T. Lawson,49,45
238,2,0:05.0,I. Smith enters the game for J. Sampson,,49,45
239,2,0:05.0,,D. Gallinari makes free throw 2 of 2,49,46
240,3,11:45.0,,D. Gallinari misses 3-pt jump shot from 25 ft,49,46
241,3,11:44.0,Defensive rebound by N. Noel,,49,46
242,3,11:35.0,J. Richardson misses 3-pt jump shot from 24 ft,,49,46
243,3,11:33.0,Offensive rebound by N. Noel,,49,46
244,3,11:27.0,R. Covington makes 3-pt jump shot from 24 ft (assist by N. Noel),,52,46
245,3,11:14.0,,T. Lawson misses 2-pt jump shot from 16 ft,52,46
246,3,11:14.0,,Offensive rebound by Team,52,46
247,3,11:08.0,Violation by J. Grant (def goaltending),,52,46
248,3,11:08.0,,T. Lawson makes 2-pt layup at rim,52,48
249,3,10:44.0,J. Grant misses 3-pt jump shot from 25 ft,,52,48
250,3,10:42.0,,Defensive rebound by Team,52,48
251,3,10:22.0,,R. Foye misses 3-pt jump shot from 24 ft,52,48
252,3,10:18.0,Defensive rebound by N. Noel,,52,48
253,3,10:13.0,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Grant),,55,48
254,3,10:00.0,,Personal foul by I. Smith (drawn by D. Gallinari),55,48
255,3,9:52.0,,T. Lawson makes 2-pt jump shot from 10 ft,55,50
256,3,9:29.0,I. Smith makes 2-pt layup from 1 ft,,57,50
257,3,9:09.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),57,53
258,3,8:52.0,R. Covington makes 3-pt jump shot from 25 ft,,60,53
259,3,8:28.0,,Personal foul by R. Covington (drawn by R. Foye),60,53
260,3,8:22.0,,R. Foye makes 2-pt jump shot from 11 ft,60,55
261,3,8:03.0,I. Smith misses 2-pt jump shot from 4 ft,,60,55
262,3,8:01.0,,Defensive rebound by D. Gallinari,60,55
263,3,7:56.0,,Shooting foul by R. Covington (drawn by T. Lawson),60,55
264,3,7:56.0,,T. Lawson makes free throw 1 of 2,60,56
265,3,7:56.0,,T. Lawson makes free throw 2 of 2,60,57
266,3,7:43.0,R. Covington misses 3-pt jump shot from 26 ft,,60,57
267,3,7:41.0,,Defensive rebound by D. Gallinari,60,57
268,3,7:31.0,,W. Chandler misses 2-pt jump shot from 7 ft,60,57
269,3,7:31.0,Defensive rebound by Team,,60,57
270,3,7:31.0,,Loose ball foul by K. Faried (drawn by J. Grant),60,57
271,3,7:24.0,Personal foul by K. Faried (drawn by N. Noel),,60,57
272,3,7:24.0,,J. Hickson enters the game for K. Faried,60,57
273,3,7:08.0,Turnover by J. Grant (bad pass),,60,57
274,3,6:52.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Lawson),60,60
275,3,6:51.0,Philadelphia full timeout,,60,60
276,3,6:40.0,R. Covington makes 3-pt jump shot from 23 ft (assist by J. Richardson),,63,60
277,3,6:22.0,,J. Hickson makes 2-pt jump shot from 9 ft (assist by R. Foye),63,62
278,3,6:00.0,J. Grant misses 3-pt jump shot from 25 ft,,63,62
279,3,5:58.0,Offensive rebound by N. Noel,,63,62
280,3,5:54.0,I. Smith misses 2-pt layup from 2 ft,,63,62
281,3,5:52.0,,Defensive rebound by T. Lawson,63,62
282,3,5:43.0,,Turnover by T. Lawson (bad pass; steal by N. Noel),63,62
283,3,5:43.0,Personal foul by J. Hickson (drawn by I. Smith),,63,62
284,3,5:43.0,H. Thompson enters the game for J. Grant,,63,62
285,3,5:30.0,I. Smith misses 2-pt jump shot from 5 ft,,63,62
286,3,5:29.0,,Defensive rebound by W. Chandler,63,62
287,3,5:17.0,,D. Gallinari misses 3-pt jump shot from 23 ft,63,62
288,3,5:15.0,Defensive rebound by I. Smith,,63,62
289,3,5:11.0,R. Covington makes 2-pt layup from 2 ft (assist by I. Smith),,65,62
290,3,5:11.0,Shooting foul by D. Gallinari (drawn by R. Covington),,65,62
291,3,5:11.0,J. Sampson enters the game for J. Richardson,,65,62
292,3,5:11.0,,J. Nurkić enters the game for W. Chandler,65,62
293,3,5:11.0,R. Covington makes free throw 1 of 1,,66,62
294,3,4:55.0,,D. Gallinari makes 2-pt jump shot from 14 ft,66,64
295,3,4:46.0,R. Covington misses 3-pt jump shot from 25 ft,,66,64
296,3,4:45.0,,Defensive rebound by J. Hickson,66,64
297,3,4:39.0,,Turnover by T. Lawson (bad pass; steal by R. Covington),66,64
298,3,4:33.0,R. Covington misses 3-pt jump shot from 25 ft,,66,64
299,3,4:30.0,,Defensive rebound by J. Hickson,66,64
300,3,4:21.0,,Shooting foul by R. Covington (drawn by J. Nurkić),66,64
301,3,4:21.0,,J. Nurkić makes free throw 1 of 2,66,65
302,3,4:21.0,T. Robinson enters the game for R. Covington,,66,65
303,3,4:21.0,,J. Nurkić makes free throw 2 of 2,66,66
304,3,4:03.0,I. Smith misses 2-pt jump shot from 5 ft,,66,66
305,3,4:02.0,Offensive rebound by N. Noel,,66,66
306,3,4:01.0,Personal foul by D. Gallinari (drawn by N. Noel),,66,66
307,3,4:01.0,N. Noel makes free throw 1 of 2,,67,66
308,3,4:01.0,I. Canaan enters the game for I. Smith,,67,66
309,3,4:01.0,N. Noel misses free throw 2 of 2,,67,66
310,3,3:59.0,,Defensive rebound by R. Foye,67,66
311,3,3:43.0,,Turnover by D. Gallinari (bad pass; steal by T. Robinson),67,66
312,3,3:25.0,Turnover by T. Robinson (bad pass),,67,66
313,3,3:10.0,,D. Gallinari misses 3-pt jump shot from 25 ft,67,66
314,3,3:09.0,Defensive rebound by Team,,67,66
315,3,2:54.0,H. Thompson misses 2-pt layup from 2 ft (block by J. Nurkić),,67,66
316,3,2:51.0,,Defensive rebound by J. Nurkić,67,66
317,3,2:43.0,,T. Lawson misses 2-pt jump shot from 17 ft,67,66
318,3,2:42.0,,Offensive rebound by J. Hickson,67,66
319,3,2:37.0,,T. Lawson misses 2-pt layup from 1 ft,67,66
320,3,2:36.0,Defensive rebound by J. Sampson,,67,66
321,3,2:27.0,J. Sampson makes 3-pt jump shot from 23 ft (assist by H. Thompson),,70,66
322,3,2:12.0,,T. Lawson makes 3-pt jump shot from 24 ft,70,69
323,3,2:05.0,Shooting foul by J. Nurkić (drawn by N. Noel),,70,69
324,3,2:05.0,,Denver full timeout,70,69
325,3,2:05.0,,J. Nelson enters the game for D. Gallinari,70,69
326,3,2:05.0,,W. Barton enters the game for J. Nurkić,70,69
327,3,2:05.0,N. Noel makes free throw 1 of 2,,71,69
328,3,2:05.0,N. Noel makes free throw 2 of 2,,72,69
329,3,1:46.0,,J. Hickson misses 2-pt jump shot from 6 ft,72,69
330,3,1:44.0,Defensive rebound by N. Noel,,72,69
331,3,1:26.0,J. Sampson misses 3-pt jump shot from 24 ft,,72,69
332,3,1:25.0,Offensive rebound by J. Sampson,,72,69
333,3,1:14.0,Turnover by H. Thompson (3 sec),,72,69
334,3,1:14.0,F. Aldemir enters the game for N. Noel,,72,69
335,3,1:14.0,,W. Chandler enters the game for R. Foye,72,69
336,3,0:59.0,,J. Hickson makes 2-pt layup from 1 ft (assist by T. Lawson),72,71
337,3,0:46.0,T. Robinson misses 2-pt jump shot from 9 ft,,72,71
338,3,0:43.0,Offensive rebound by J. Sampson,,72,71
339,3,0:37.0,Turnover by Team (shot clock),,72,71
340,3,0:30.0,,T. Lawson makes 3-pt jump shot from 24 ft,72,74
341,3,0:09.0,Turnover by I. Canaan (bad pass; steal by J. Nelson),,72,74
342,3,0:06.0,,J. Nelson makes 2-pt layup at rim,72,76
343,3,0:01.0,H. Thompson misses 3-pt jump shot from 24 ft,,72,76
344,3,0:00.0,Offensive rebound by Team,,72,76
345,4,11:45.0,J. Richardson misses 2-pt jump shot from 16 ft,,72,76
346,4,11:42.0,,Defensive rebound by T. Lawson,72,76
347,4,11:30.0,,J. Nelson misses 3-pt jump shot from 25 ft,72,76
348,4,11:28.0,Defensive rebound by J. Richardson,,72,76
349,4,11:23.0,Shooting foul by W. Chandler (drawn by J. Richardson),,72,76
350,4,11:23.0,J. Richardson makes free throw 1 of 2,,73,76
351,4,11:23.0,J. Richardson misses free throw 2 of 2,,73,76
352,4,11:21.0,,Defensive rebound by W. Barton,73,76
353,4,11:08.0,,Turnover by J. Nelson (bad pass; steal by I. Smith),73,76
354,4,11:08.0,Personal take foul by T. Lawson (drawn by I. Smith),,73,76
355,4,10:56.0,F. Aldemir makes 2-pt layup from 2 ft (assist by J. Richardson),,75,76
356,4,10:39.0,,T. Lawson misses 2-pt jump shot from 11 ft,75,76
357,4,10:38.0,Defensive rebound by H. Thompson,,75,76
358,4,10:31.0,H. Thompson misses 3-pt jump shot from 25 ft,,75,76
359,4,10:30.0,,Defensive rebound by J. Hickson,75,76
360,4,10:19.0,,Shooting foul by J. Grant (drawn by J. Hickson),75,76
361,4,10:19.0,,J. Hickson misses free throw 1 of 2,75,76
362,4,10:19.0,,Offensive rebound by Team,75,76
363,4,10:19.0,,R. Foye enters the game for T. Lawson,75,76
364,4,10:19.0,,J. Hickson makes free throw 2 of 2,75,77
365,4,9:59.0,J. Richardson misses 2-pt layup from 2 ft,,75,77
366,4,9:57.0,,Defensive rebound by W. Chandler,75,77
367,4,9:47.0,,Turnover by J. Nelson (bad pass; steal by F. Aldemir),75,77
368,4,9:35.0,Turnover by H. Thompson (bad pass; steal by J. Nelson),,75,77
369,4,9:35.0,,Personal foul by J. Grant (drawn by R. Foye),75,77
370,4,9:20.0,,Shooting foul by F. Aldemir (drawn by J. Hickson),75,77
371,4,9:20.0,,J. Hickson misses free throw 1 of 2,75,77
372,4,9:20.0,,Offensive rebound by Team,75,77
373,4,9:20.0,,J. Hickson misses free throw 2 of 2,75,77
374,4,9:18.0,Defensive rebound by J. Grant,,75,77
375,4,9:15.0,Philadelphia full timeout,,75,77
376,4,9:00.0,H. Thompson misses 2-pt layup from 2 ft,,75,77
377,4,8:59.0,,Defensive rebound by W. Chandler,75,77
378,4,8:56.0,,Personal take foul by J. Richardson (drawn by W. Chandler),75,77
379,4,8:56.0,N. Noel enters the game for F. Aldemir,,75,77
380,4,8:38.0,,W. Chandler misses 2-pt jump shot from 7 ft,75,77
381,4,8:37.0,,Offensive rebound by Team,75,77
382,4,8:27.0,,J. Hickson misses 2-pt dunk at rim,75,77
383,4,8:25.0,Defensive rebound by J. Richardson,,75,77
384,4,8:19.0,J. Richardson misses 3-pt jump shot from 24 ft,,75,77
385,4,8:17.0,,Defensive rebound by W. Chandler,75,77
386,4,8:06.0,,R. Foye misses 3-pt jump shot from 23 ft,75,77
387,4,8:05.0,Defensive rebound by J. Grant,,75,77
388,4,7:53.0,J. Richardson misses 3-pt jump shot from 24 ft,,75,77
389,4,7:51.0,,Defensive rebound by W. Chandler,75,77
390,4,7:36.0,,J. Nelson makes 2-pt jump shot from 16 ft,75,79
