,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW ORLEANS_ACTION,CLEVELAND_SCORE,NEW ORLEANS_SCORE
74,1,3:39.0,,T. Evans misses free throw 1 of 1,22,23
75,1,3:37.0,,Offensive rebound by D. Cunningham,22,23
76,1,3:25.0,,Turnover by A. Rivers (bad pass; steal by D. Waiters),22,23
77,1,3:16.0,Shooting foul by A. Rivers (drawn by K. Love),,22,23
78,1,3:16.0,K. Love misses free throw 1 of 2,,22,23
79,1,3:16.0,Offensive rebound by Team,,22,23
80,1,3:16.0,,A. Ajinça enters the game for Ö. Aşık,22,23
81,1,3:16.0,K. Love makes free throw 2 of 2,,23,23
82,1,2:54.0,,R. Anderson misses 2-pt jump shot from 16 ft,23,23
83,1,2:53.0,Defensive rebound by L. James,,23,23
84,1,2:38.0,Shooting foul by D. Cunningham (drawn by K. Love),,23,23
85,1,2:38.0,Cleveland full timeout,,23,23
86,1,2:38.0,K. Love makes free throw 1 of 2,,24,23
87,1,2:38.0,K. Love makes free throw 2 of 2,,25,23
88,1,2:25.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by D. Cunningham),25,26
89,1,2:07.0,L. James misses 2-pt layup from 1 ft (block by D. Cunningham),,25,26
90,1,2:06.0,,Defensive rebound by D. Cunningham,25,26
91,1,2:03.0,,Turnover by T. Evans (lost ball; steal by K. Love),25,26
92,1,2:03.0,Shooting foul by D. Cunningham (drawn by K. Love),,25,26
93,1,2:03.0,K. Love makes free throw 1 of 2,,26,26
94,1,2:03.0,K. Love makes free throw 2 of 2,,27,26
95,1,1:39.0,,T. Evans makes 2-pt layup from 1 ft,27,28
96,1,1:29.0,Personal foul by A. Rivers (drawn by L. James),,27,28
97,1,1:29.0,L. James makes free throw 1 of 2,,28,28
98,1,1:29.0,,L. Babbitt enters the game for D. Cunningham,28,28
99,1,1:29.0,L. James misses free throw 2 of 2,,28,28
100,1,1:28.0,,Defensive rebound by A. Ajinça,28,28
101,1,1:20.0,,Personal foul by D. Waiters (drawn by T. Evans),28,28
102,1,1:20.0,,T. Evans makes free throw 1 of 2,28,29
103,1,1:20.0,,J. Fredette enters the game for A. Rivers,28,29
104,1,1:20.0,,T. Evans misses free throw 2 of 2,28,29
105,1,1:19.0,Defensive rebound by K. Love,,28,29
106,1,1:02.0,L. James makes 2-pt jump shot from 20 ft,,30,29
107,1,0:38.0,,T. Evans misses 2-pt layup from 2 ft (block by L. James),30,29
108,1,0:37.0,,Offensive rebound by R. Anderson,30,29
109,1,0:37.0,,Shooting foul by K. Love (drawn by R. Anderson),30,29
110,1,0:37.0,,R. Anderson makes free throw 1 of 2,30,30
111,1,0:37.0,J. Jones enters the game for K. Love,,30,30
112,1,0:37.0,,R. Anderson makes free throw 2 of 2,30,31
113,1,0:32.0,L. James makes 2-pt layup from 2 ft,,32,31
114,1,0:32.0,Shooting foul by A. Ajinça (drawn by L. James),,32,31
115,1,0:32.0,L. James makes free throw 1 of 1,,33,31
116,1,0:15.0,,T. Evans makes 2-pt layup from 2 ft,33,33
117,1,0:04.0,Turnover by L. James (lost ball; steal by R. Anderson),,33,33
118,1,0:00.0,,T. Evans misses 3-pt jump shot from 47 ft,33,33
119,1,0:00.0,,Offensive rebound by Team,33,33
120,2,12:00.0,,Technical foul by T. Evans,33,33
121,2,12:00.0,,Technical foul by Team,33,33
122,2,12:00.0,L. James makes technical free throw,,34,33
123,2,12:00.0,L. James makes technical free throw,,35,33
124,2,12:00.0,K. Irving enters the game for L. James,,35,33
125,2,11:43.0,,T. Evans misses 3-pt jump shot from 25 ft,35,33
126,2,11:41.0,Defensive rebound by K. Irving,,35,33
127,2,11:22.0,T. Thompson makes 2-pt layup from 2 ft (assist by K. Irving),,37,33
128,2,11:07.0,,R. Anderson misses 2-pt jump shot from 17 ft,37,33
129,2,11:06.0,Defensive rebound by J. Jones,,37,33
130,2,10:58.0,D. Waiters misses 2-pt jump shot from 19 ft,,37,33
131,2,10:57.0,,Defensive rebound by Team,37,33
132,2,10:46.0,,J. Fredette makes 2-pt layup from 2 ft,37,35
133,2,10:30.0,K. Irving misses 2-pt jump shot from 20 ft,,37,35
134,2,10:29.0,,Defensive rebound by L. Babbitt,37,35
135,2,10:18.0,,J. Fredette makes 2-pt layup from 2 ft,37,37
136,2,9:56.0,K. Irving misses 2-pt layup at rim,,37,37
137,2,9:55.0,Offensive rebound by T. Thompson,,37,37
138,2,9:55.0,T. Thompson misses 2-pt tip-in from 1 ft,,37,37
139,2,9:53.0,,Defensive rebound by J. Fredette,37,37
140,2,9:47.0,,J. Fredette misses 3-pt jump shot from 24 ft,37,37
141,2,9:46.0,Defensive rebound by J. Jones,,37,37
142,2,9:35.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,37,37
143,2,9:34.0,,Defensive rebound by T. Evans,37,37
144,2,9:31.0,,Personal foul by M. Dellavedova (drawn by T. Evans),37,37
145,2,9:31.0,,J. Holiday enters the game for L. Babbitt,37,37
146,2,9:31.0,A. Varejão enters the game for T. Thompson,,37,37
147,2,9:19.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),37,40
148,2,9:01.0,D. Waiters makes 2-pt jump shot from 18 ft,,39,40
149,2,8:42.0,,J. Holiday makes 2-pt layup from 2 ft,39,42
150,2,8:39.0,Official timeout,,39,42
151,2,8:39.0,K. Love enters the game for J. Jones,,39,42
152,2,8:22.0,A. Varejão misses 2-pt hook shot from 4 ft,,39,42
153,2,8:22.0,,Defensive rebound by J. Withey,39,42
154,2,8:07.0,,J. Withey misses 2-pt layup from 1 ft,39,42
155,2,8:06.0,Defensive rebound by A. Varejão,,39,42
156,2,7:49.0,K. Irving misses 2-pt jump shot from 18 ft,,39,42
157,2,7:48.0,Offensive rebound by M. Dellavedova,,39,42
158,2,7:42.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,39,42
159,2,7:41.0,,Defensive rebound by J. Holiday,39,42
160,2,7:28.0,,J. Withey makes 2-pt layup from 2 ft (assist by T. Evans),39,44
161,2,7:28.0,,Shooting foul by D. Waiters (drawn by J. Withey),39,44
162,2,7:28.0,L. James enters the game for M. Dellavedova,,39,44
163,2,7:28.0,S. Marion enters the game for D. Waiters,,39,44
164,2,7:28.0,,J. Withey misses free throw 1 of 1,39,44
165,2,7:28.0,Defensive rebound by L. James,,39,44
166,2,7:12.0,K. Love misses 2-pt jump shot from 17 ft,,39,44
167,2,7:11.0,,Defensive rebound by J. Withey,39,44
168,2,7:05.0,,T. Evans misses 2-pt layup from 1 ft,39,44
169,2,7:04.0,Defensive rebound by K. Love,,39,44
170,2,6:59.0,S. Marion makes 2-pt dunk at rim (assist by L. James),,41,44
171,2,6:48.0,,Turnover by J. Holiday (bad pass; steal by K. Love),41,44
172,2,6:44.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,43,44
173,2,6:44.0,,New Orleans full timeout,43,44
174,2,6:44.0,,L. Babbitt enters the game for T. Evans,43,44
175,2,6:44.0,,Ö. Aşık enters the game for J. Fredette,43,44
176,2,6:44.0,,A. Rivers enters the game for J. Withey,43,44
177,2,6:20.0,,Shooting foul by S. Marion (drawn by A. Rivers),43,44
178,2,6:20.0,,A. Rivers makes free throw 1 of 3,43,45
179,2,6:20.0,,A. Rivers makes free throw 2 of 3,43,46
180,2,6:20.0,,A. Rivers makes free throw 3 of 3,43,47
181,2,6:10.0,S. Marion makes 2-pt layup from 2 ft (assist by K. Irving),,45,47
182,2,5:49.0,,A. Rivers misses 2-pt jump shot from 5 ft (block by A. Varejão),45,47
183,2,5:49.0,,Offensive rebound by Team,45,47
184,2,5:43.0,,J. Holiday misses 2-pt layup from 2 ft,45,47
185,2,5:42.0,Defensive rebound by A. Varejão,,45,47
186,2,5:39.0,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),,47,47
187,2,5:39.0,Shooting foul by L. Babbitt (drawn by K. Love),,47,47
188,2,5:39.0,K. Love makes free throw 1 of 1,,48,47
189,2,5:18.0,,L. Babbitt misses 3-pt jump shot from 22 ft,48,47
190,2,5:17.0,,Offensive rebound by Ö. Aşık,48,47
191,2,5:17.0,,Personal foul by K. Irving (drawn by Ö. Aşık),48,47
192,2,5:17.0,M. Dellavedova enters the game for K. Irving,,48,47
193,2,5:07.0,,J. Holiday misses 2-pt layup at rim,48,47
194,2,5:06.0,Defensive rebound by A. Varejão,,48,47
195,2,4:57.0,Turnover by L. James (lost ball),,48,47
196,2,4:39.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by A. Rivers),48,50
197,2,4:10.0,L. James misses 2-pt jump shot from 21 ft,,48,50
198,2,4:09.0,,Defensive rebound by J. Holiday,48,50
199,2,4:00.0,,Turnover by J. Holiday (bad pass; steal by A. Varejão),48,50
200,2,3:51.0,K. Love misses 2-pt layup from 2 ft (block by R. Anderson),,48,50
201,2,3:48.0,Offensive rebound by K. Love,,48,50
202,2,3:46.0,K. Love makes 2-pt layup from 1 ft,,50,50
203,2,3:30.0,,Ö. Aşık makes 2-pt dunk from 1 ft (assist by J. Holiday),50,52
204,2,3:01.0,S. Marion makes 2-pt layup from 1 ft,,52,52
205,2,2:45.0,,R. Anderson misses 3-pt jump shot from 25 ft,52,52
206,2,2:44.0,Defensive rebound by M. Dellavedova,,52,52
207,2,2:38.0,L. James makes 2-pt layup at rim,,54,52
208,2,2:34.0,,New Orleans full timeout,54,52
209,2,2:34.0,Cleveland full timeout,,54,52
210,2,2:34.0,,T. Evans enters the game for L. Babbitt,54,52
211,2,2:24.0,,Ö. Aşık makes 2-pt dunk at rim (assist by T. Evans),54,54
212,2,1:59.0,A. Varejão makes 2-pt layup from 1 ft (assist by S. Marion),,56,54
213,2,1:50.0,,R. Anderson makes 2-pt layup from 2 ft (assist by J. Holiday),56,56
214,2,1:32.0,K. Love misses 3-pt jump shot from 24 ft,,56,56
215,2,1:31.0,,Defensive rebound by J. Holiday,56,56
216,2,1:22.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Holiday),56,59
217,2,1:01.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,59,59
218,2,0:43.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by J. Holiday),59,62
219,2,0:36.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,59,62
220,2,0:34.0,Offensive rebound by M. Dellavedova,,59,62
221,2,0:29.0,S. Marion misses 2-pt layup from 1 ft,,59,62
222,2,0:28.0,,Defensive rebound by Ö. Aşık,59,62
223,2,0:24.0,,A. Rivers makes 2-pt dunk at rim (assist by Ö. Aşık),59,64
224,2,0:00.0,A. Varejão misses 2-pt jump shot from 14 ft,,59,64
225,2,0:00.0,Offensive rebound by Team,,59,64
226,3,11:40.0,,Shooting foul by S. Marion (drawn by Ö. Aşık),59,64
227,3,11:40.0,,Ö. Aşık misses free throw 1 of 2,59,64
228,3,11:40.0,,Offensive rebound by Team,59,64
229,3,11:40.0,,Ö. Aşık makes free throw 2 of 2,59,65
230,3,11:29.0,A. Varejão makes 2-pt layup from 1 ft (assist by K. Irving),,61,65
231,3,11:16.0,,J. Holiday makes 2-pt jump shot from 9 ft,61,67
232,3,10:57.0,K. Irving misses 3-pt jump shot from 24 ft,,61,67
233,3,10:56.0,,Defensive rebound by R. Anderson,61,67
234,3,10:48.0,,Turnover by T. Evans (bad pass; steal by K. Irving),61,67
235,3,10:42.0,K. Irving misses 2-pt layup from 2 ft,,61,67
236,3,10:41.0,,Defensive rebound by L. Babbitt,61,67
237,3,10:24.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by T. Evans),61,70
238,3,9:54.0,L. James misses 2-pt layup from 1 ft,,61,70
239,3,9:53.0,Offensive rebound by A. Varejão,,61,70
240,3,9:48.0,K. Love misses 3-pt jump shot from 23 ft,,61,70
241,3,9:47.0,,Defensive rebound by Ö. Aşık,61,70
242,3,9:40.0,,T. Evans misses 2-pt layup from 3 ft,61,70
243,3,9:39.0,,Offensive rebound by T. Evans,61,70
244,3,9:38.0,,T. Evans makes 2-pt layup from 1 ft,61,72
245,3,9:37.0,Cleveland full timeout,,61,72
246,3,9:29.0,L. James makes 2-pt layup from 2 ft (assist by K. Love),,63,72
247,3,9:02.0,,J. Holiday misses 3-pt jump shot from 24 ft (block by S. Marion),63,72
248,3,9:02.0,,Offensive rebound by Team,63,72
249,3,9:02.0,,Turnover by Team (shot clock),63,72
250,3,8:40.0,S. Marion misses 2-pt jump shot from 19 ft,,63,72
251,3,8:39.0,,Defensive rebound by R. Anderson,63,72
252,3,8:31.0,,L. Babbitt misses 3-pt jump shot from 22 ft,63,72
253,3,8:29.0,Defensive rebound by L. James,,63,72
254,3,8:24.0,A. Varejão makes 2-pt layup from 1 ft (assist by L. James),,65,72
255,3,8:06.0,,J. Holiday misses 2-pt jump shot from 17 ft,65,72
256,3,8:05.0,Defensive rebound by A. Varejão,,65,72
257,3,8:03.0,Turnover by K. Irving (bad pass; steal by L. Babbitt),,65,72
258,3,7:52.0,,T. Evans misses 3-pt jump shot from 25 ft,65,72
259,3,7:51.0,Defensive rebound by L. James,,65,72
260,3,7:40.0,A. Varejão makes 2-pt jump shot from 13 ft (assist by L. James),,67,72
261,3,7:18.0,,T. Evans makes 2-pt layup from 2 ft (assist by J. Holiday),67,74
262,3,6:52.0,K. Irving misses 2-pt layup from 1 ft (block by Ö. Aşık),,67,74
263,3,6:51.0,,Defensive rebound by Ö. Aşık,67,74
264,3,6:37.0,,T. Evans makes 2-pt layup from 2 ft,67,76
265,3,6:20.0,L. James misses 2-pt jump shot from 15 ft,,67,76
266,3,6:17.0,Offensive rebound by A. Varejão,,67,76
267,3,6:17.0,A. Varejão misses 2-pt layup from 3 ft,,67,76
268,3,6:16.0,,Defensive rebound by Ö. Aşık,67,76
269,3,6:08.0,,L. Babbitt misses 3-pt jump shot from 24 ft,67,76
270,3,6:07.0,Defensive rebound by S. Marion,,67,76
271,3,6:01.0,S. Marion misses 2-pt layup from 2 ft (block by J. Holiday),,67,76
272,3,5:59.0,,Defensive rebound by L. Babbitt,67,76
273,3,5:53.0,,Ö. Aşık makes 2-pt dunk at rim (assist by T. Evans),67,78
274,3,5:35.0,K. Love misses 3-pt jump shot from 25 ft,,67,78
275,3,5:34.0,,Defensive rebound by Ö. Aşık,67,78
276,3,5:16.0,M. Dellavedova enters the game for S. Marion,,67,78
277,3,5:16.0,T. Thompson enters the game for A. Varejão,,67,78
278,3,5:10.0,,J. Holiday makes 2-pt jump shot from 5 ft,67,80
279,3,4:50.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,67,80
280,3,4:50.0,,Defensive rebound by Ö. Aşık,67,80
281,3,4:40.0,,R. Anderson misses 3-pt jump shot from 25 ft,67,80
282,3,4:39.0,Defensive rebound by K. Love,,67,80
283,3,4:22.0,Turnover by K. Love (lost ball; steal by L. Babbitt),,67,80
284,3,4:14.0,,T. Evans misses 2-pt layup from 1 ft,67,80
285,3,4:13.0,Defensive rebound by Team,,67,80
286,3,4:13.0,,J. Withey enters the game for Ö. Aşık,67,80
287,3,3:58.0,L. James makes 2-pt jump shot from 21 ft,,69,80
288,3,3:35.0,,T. Evans makes 2-pt layup from 3 ft,69,82
289,3,3:07.0,L. James makes 2-pt jump shot from 16 ft,,71,82
290,3,2:42.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),71,85
291,3,2:17.0,L. James makes 2-pt jump shot from 19 ft,,73,85
292,3,1:50.0,,T. Evans misses 3-pt jump shot from 25 ft,73,85
293,3,1:49.0,Defensive rebound by T. Thompson,,73,85
294,3,1:43.0,K. Irving misses 2-pt layup from 1 ft,,73,85
295,3,1:42.0,,Defensive rebound by L. Babbitt,73,85
296,3,1:36.0,,R. Anderson misses 3-pt jump shot from 25 ft,73,85
297,3,1:34.0,Defensive rebound by M. Dellavedova,,73,85
298,3,1:14.0,L. James makes 3-pt jump shot from 24 ft,,76,85
299,3,0:50.0,,T. Evans makes 2-pt layup at rim,76,87
300,3,0:35.0,Personal block foul by J. Withey (drawn by L. James),,76,87
301,3,0:35.0,J. Harris enters the game for K. Love,,76,87
302,3,0:35.0,,A. Rivers enters the game for L. Babbitt,76,87
303,3,0:35.0,,D. Cunningham enters the game for J. Holiday,76,87
304,3,0:35.0,,New Orleans full timeout,76,87
305,3,0:24.0,Shooting foul by D. Cunningham (drawn by L. James),,76,87
306,3,0:24.0,L. James misses free throw 1 of 2,,76,87
307,3,0:24.0,Offensive rebound by Team,,76,87
308,3,0:24.0,L. James misses free throw 2 of 2,,76,87
309,3,0:22.0,,Defensive rebound by R. Anderson,76,87
310,3,0:01.0,,T. Evans makes 2-pt layup from 2 ft,76,89
311,4,11:47.0,Personal foul by D. Cunningham (drawn by K. Love),,76,89
312,4,11:34.0,Turnover by M. Dellavedova (bad pass; steal by A. Rivers),,76,89
313,4,11:32.0,,Shooting foul by K. Irving (drawn by A. Rivers),76,89
314,4,11:32.0,,A. Rivers makes free throw 1 of 2,76,90
315,4,11:32.0,,A. Rivers makes free throw 2 of 2,76,91
316,4,11:14.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,78,91
317,4,10:54.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),78,94
318,4,10:40.0,T. Thompson misses 2-pt jump shot from 3 ft (block by J. Withey),,78,94
319,4,10:38.0,,Defensive rebound by J. Withey,78,94
320,4,10:28.0,,A. Rivers misses 3-pt jump shot from 24 ft,78,94
321,4,10:26.0,Defensive rebound by M. Dellavedova,,78,94
322,4,10:20.0,J. Harris misses 2-pt jump shot from 8 ft,,78,94
323,4,10:18.0,,Defensive rebound by J. Withey,78,94
324,4,10:08.0,,R. Anderson makes 3-pt jump shot from 22 ft,78,97
325,4,9:51.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,78,97
326,4,9:50.0,Offensive rebound by Team,,78,97
327,4,9:41.0,K. Irving misses 2-pt jump shot from 10 ft (block by T. Evans),,78,97
328,4,9:39.0,Offensive rebound by T. Thompson,,78,97
329,4,9:36.0,T. Thompson misses 2-pt layup at rim,,78,97
330,4,9:34.0,,Defensive rebound by A. Rivers,78,97
331,4,9:27.0,Loose ball foul by T. Thompson (drawn by J. Withey),,78,97
332,4,9:27.0,,J. Holiday enters the game for T. Evans,78,97
333,4,9:22.0,,Personal foul by M. Dellavedova (drawn by J. Withey),78,97
334,4,9:11.0,,Turnover by J. Holiday (lost ball; steal by M. Dellavedova),78,97
335,4,8:56.0,J. Harris makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,81,97
336,4,8:37.0,,R. Anderson makes 3-pt jump shot from 23 ft,81,100
337,4,8:22.0,Shooting foul by J. Holiday (drawn by K. Irving),,81,100
338,4,8:22.0,K. Irving makes 2-pt jump shot from 10 ft,,83,100
339,4,8:22.0,,Ö. Aşık enters the game for J. Withey,83,100
340,4,8:22.0,L. James enters the game for J. Harris,,83,100
341,4,8:22.0,K. Irving makes free throw 1 of 1,,84,100
342,4,7:59.0,,Personal foul by T. Thompson (drawn by J. Holiday),84,100
343,4,7:48.0,,J. Holiday makes 2-pt jump shot from 13 ft,84,102
344,4,7:24.0,K. Irving makes 2-pt layup from 2 ft (assist by M. Dellavedova),,86,102
345,4,7:01.0,,Turnover by J. Holiday (bad pass),86,102
346,4,7:01.0,J. Harris enters the game for M. Dellavedova,,86,102
347,4,6:52.0,K. Irving misses 2-pt jump shot from 11 ft,,86,102
348,4,6:51.0,,Defensive rebound by Ö. Aşık,86,102
349,4,6:39.0,,R. Anderson misses 3-pt jump shot from 25 ft,86,102
350,4,6:39.0,Defensive rebound by L. James,,86,102
351,4,6:24.0,L. James makes 3-pt jump shot from 26 ft,,89,102
352,4,5:56.0,,J. Holiday makes 2-pt jump shot from 18 ft,89,104
353,4,5:38.0,J. Harris makes 3-pt jump shot from 22 ft (assist by L. James),,92,104
354,4,5:12.0,,Personal foul by L. James (drawn by R. Anderson),92,104
355,4,5:12.0,,New Orleans full timeout,92,104
356,4,5:12.0,,T. Evans enters the game for D. Cunningham,92,104
357,4,5:12.0,,R. Anderson makes free throw 1 of 2,92,105
358,4,5:12.0,,R. Anderson makes free throw 2 of 2,92,106
359,4,4:54.0,L. James makes 2-pt jump shot from 17 ft,,94,106
360,4,4:39.0,,R. Anderson misses 3-pt jump shot from 27 ft,94,106
361,4,4:39.0,,Offensive rebound by Ö. Aşık,94,106
362,4,4:31.0,,R. Anderson misses 2-pt layup from 2 ft,94,106
363,4,4:30.0,Defensive rebound by T. Thompson,,94,106
364,4,4:22.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,97,106
365,4,3:56.0,,R. Anderson misses 3-pt jump shot from 25 ft,97,106
366,4,3:55.0,Defensive rebound by T. Thompson,,97,106
367,4,3:46.0,K. Irving makes 2-pt jump shot from 18 ft,,99,106
368,4,3:45.0,,New Orleans full timeout,99,106
369,4,3:45.0,,L. Babbitt enters the game for A. Rivers,99,106
370,4,3:31.0,,T. Evans makes 2-pt jump shot from 6 ft,99,108
371,4,3:05.0,L. James misses 2-pt jump shot from 17 ft,,99,108
372,4,3:04.0,,Defensive rebound by Ö. Aşık,99,108
373,4,2:50.0,,T. Evans makes 2-pt layup from 2 ft,99,110
374,4,2:40.0,Turnover by K. Irving (lost ball; steal by T. Evans),,99,110
375,4,2:17.0,,J. Holiday makes 2-pt jump shot from 9 ft,99,112
376,4,2:13.0,Cleveland full timeout,,99,112
377,4,2:13.0,J. Jones enters the game for L. James,,99,112
378,4,1:54.0,K. Irving makes 2-pt jump shot from 6 ft,,101,112
379,4,1:54.0,Shooting foul by J. Holiday (drawn by K. Irving),,101,112
380,4,1:54.0,K. Irving makes free throw 1 of 1,,102,112
381,4,1:32.0,,J. Holiday misses 2-pt layup from 1 ft,102,112
382,4,1:30.0,Defensive rebound by T. Thompson,,102,112
383,4,1:21.0,K. Irving makes 2-pt jump shot from 15 ft,,104,112
384,4,1:00.0,,T. Evans misses 2-pt layup from 2 ft (block by T. Thompson),104,112
385,4,1:00.0,Defensive rebound by Team,,104,112
386,4,1:00.0,Cleveland full timeout,,104,112
387,4,1:00.0,,D. Cunningham enters the game for L. Babbitt,104,112
388,4,1:00.0,,A. Rivers enters the game for R. Anderson,104,112
389,4,0:55.0,J. Jones makes 3-pt jump shot from 26 ft (assist by T. Thompson),,107,112
390,4,0:50.0,,New Orleans full timeout,107,112
