,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
31,1,7:19.0,Turnover by C. Lee (lost ball; steal by T. Splitter),,6,14
32,1,7:02.0,,T. Duncan misses 2-pt jump shot from 11 ft,6,14
33,1,7:01.0,Defensive rebound by M. Gasol,,6,14
34,1,6:52.0,M. Conley makes 3-pt jump shot from 23 ft,,9,14
35,1,6:35.0,,T. Parker misses 2-pt jump shot from 9 ft,9,14
36,1,6:34.0,Defensive rebound by Z. Randolph,,9,14
37,1,6:23.0,Z. Randolph misses 2-pt jump shot from 19 ft,,9,14
38,1,6:22.0,,Defensive rebound by D. Green,9,14
39,1,6:07.0,,T. Splitter misses 2-pt jump shot from 5 ft,9,14
40,1,6:06.0,,Offensive rebound by K. Leonard,9,14
41,1,6:06.0,,K. Leonard makes 2-pt layup from 1 ft,9,16
42,1,5:45.0,M. Gasol misses 2-pt jump shot from 9 ft,,9,16
43,1,5:44.0,,Defensive rebound by T. Splitter,9,16
44,1,5:38.0,,T. Parker misses 2-pt jump shot from 5 ft,9,16
45,1,5:37.0,Defensive rebound by C. Lee,,9,16
46,1,5:25.0,Shooting foul by T. Duncan (drawn by V. Carter),,9,16
47,1,5:25.0,V. Carter makes free throw 1 of 2,,10,16
48,1,5:25.0,,M. Ginóbili enters the game for D. Green,10,16
49,1,5:25.0,,B. Diaw enters the game for T. Splitter,10,16
50,1,5:25.0,,A. Baynes enters the game for T. Duncan,10,16
51,1,5:25.0,V. Carter makes free throw 2 of 2,,11,16
52,1,5:05.0,,K. Leonard makes 2-pt jump shot from 10 ft,11,18
53,1,4:42.0,C. Lee misses 2-pt jump shot from 18 ft,,11,18
54,1,4:41.0,,Defensive rebound by B. Diaw,11,18
55,1,4:35.0,,T. Parker misses 2-pt layup from 1 ft,11,18
56,1,4:34.0,Defensive rebound by V. Carter,,11,18
57,1,4:26.0,Z. Randolph misses 2-pt jump shot from 7 ft,,11,18
58,1,4:23.0,Offensive rebound by Z. Randolph,,11,18
59,1,4:23.0,,Violation by M. Ginóbili (kicked ball),11,18
60,1,4:23.0,J. Green enters the game for V. Carter,,11,18
61,1,4:14.0,M. Conley misses 2-pt jump shot from 20 ft,,11,18
62,1,4:13.0,,Defensive rebound by A. Baynes,11,18
63,1,4:09.0,Offensive charge foul by T. Parker (drawn by M. Conley),,11,18
64,1,4:09.0,,Turnover by T. Parker (offensive foul),11,18
65,1,3:46.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),,13,18
66,1,3:46.0,,San Antonio full timeout,13,18
67,1,3:27.0,,B. Diaw misses 2-pt jump shot from 8 ft,13,18
68,1,3:25.0,Defensive rebound by Z. Randolph,,13,18
69,1,3:13.0,C. Lee misses 3-pt jump shot from 23 ft,,13,18
70,1,3:12.0,,Defensive rebound by K. Leonard,13,18
71,1,3:01.0,,K. Leonard misses 2-pt jump shot from 15 ft,13,18
72,1,3:00.0,Defensive rebound by M. Gasol,,13,18
73,1,2:45.0,M. Conley misses 3-pt jump shot from 24 ft,,13,18
74,1,2:44.0,,Defensive rebound by A. Baynes,13,18
75,1,2:35.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),13,21
76,1,2:18.0,J. Green misses 2-pt jump shot from 4 ft,,13,21
77,1,2:18.0,Offensive rebound by Z. Randolph,,13,21
78,1,2:18.0,Z. Randolph makes 2-pt tip-in from 1 ft,,15,21
79,1,2:18.0,Shooting foul by T. Parker (drawn by Z. Randolph),,15,21
80,1,2:18.0,,P. Mills enters the game for T. Parker,15,21
81,1,2:18.0,,D. Green enters the game for K. Leonard,15,21
82,1,2:18.0,Z. Randolph misses free throw 1 of 1,,15,21
83,1,2:18.0,,Defensive rebound by A. Baynes,15,21
84,1,1:59.0,,P. Mills misses 3-pt jump shot from 24 ft,15,21
85,1,1:58.0,,Offensive rebound by B. Diaw,15,21
86,1,1:56.0,,B. Diaw makes 2-pt layup from 1 ft,15,23
87,1,1:56.0,,Shooting foul by Z. Randolph (drawn by B. Diaw),15,23
88,1,1:56.0,N. Calathes enters the game for Z. Randolph,,15,23
89,1,1:56.0,,B. Diaw makes free throw 1 of 1,15,24
90,1,1:39.0,J. Green makes 2-pt jump shot from 22 ft (assist by M. Conley),,17,24
91,1,1:23.0,,M. Ginóbili makes 2-pt jump shot from 7 ft,17,26
92,1,1:03.0,J. Green misses 2-pt layup from 2 ft,,17,26
93,1,1:01.0,,Defensive rebound by B. Diaw,17,26
94,1,1:00.0,,Turnover by B. Diaw (bad pass; steal by C. Lee),17,26
95,1,0:59.0,C. Lee makes 2-pt jump shot from 10 ft,,19,26
96,1,0:50.0,,P. Mills makes 2-pt layup at rim (assist by M. Ginóbili),19,28
97,1,0:35.0,M. Gasol makes 2-pt hook shot from 8 ft,,21,28
98,1,0:22.0,,A. Baynes misses 2-pt hook shot from 5 ft (block by M. Gasol),21,28
99,1,0:22.0,Defensive rebound by Team,,21,28
100,1,0:03.0,Personal foul by D. Green (drawn by M. Conley),,21,28
101,1,0:03.0,V. Carter enters the game for C. Lee,,21,28
102,1,0:01.0,Turnover by M. Gasol (bad pass; steal by D. Green),,21,28
103,2,11:36.0,J. Green makes 2-pt layup from 1 ft,,23,28
104,2,11:16.0,,B. Diaw misses 3-pt jump shot from 25 ft,23,28
105,2,11:15.0,Defensive rebound by B. Udrih,,23,28
106,2,11:09.0,Shooting block foul by A. Baynes (drawn by J. Green),,23,28
107,2,11:09.0,J. Green makes 2-pt layup from 2 ft (assist by B. Udrih),,25,28
108,2,11:09.0,J. Green makes free throw 1 of 1,,26,28
109,2,10:49.0,,A. Baynes misses 2-pt jump shot from 14 ft,26,28
110,2,10:47.0,,Offensive rebound by A. Baynes,26,28
111,2,10:47.0,,A. Baynes makes 2-pt tip-in from 1 ft,26,30
112,2,10:29.0,K. Koufos makes 2-pt dunk at rim (assist by B. Udrih),,28,30
113,2,10:04.0,,M. Belinelli misses 2-pt jump shot from 15 ft,28,30
114,2,10:03.0,Defensive rebound by K. Koufos,,28,30
115,2,9:53.0,Turnover by N. Calathes (bad pass),,28,30
116,2,9:53.0,V. Carter enters the game for C. Lee,,28,30
117,2,9:35.0,,Turnover by Team (back court),28,30
118,2,9:25.0,J. Green misses 2-pt jump shot from 7 ft,,28,30
119,2,9:24.0,,Defensive rebound by A. Baynes,28,30
120,2,9:16.0,,B. Diaw makes 2-pt layup from 1 ft,28,32
121,2,9:16.0,,Shooting foul by J. Green (drawn by B. Diaw),28,32
122,2,9:16.0,,B. Diaw misses free throw 1 of 1,28,32
123,2,9:15.0,,Offensive rebound by B. Diaw,28,32
124,2,9:11.0,,P. Mills misses 3-pt jump shot from 24 ft,28,32
125,2,9:10.0,Defensive rebound by V. Carter,,28,32
126,2,8:57.0,B. Udrih makes 2-pt jump shot from 11 ft,,30,32
127,2,8:57.0,,San Antonio full timeout,30,32
128,2,8:34.0,,B. Diaw makes 2-pt jump shot from 8 ft,30,34
129,2,8:15.0,V. Carter misses 3-pt jump shot from 24 ft,,30,34
130,2,8:14.0,,Defensive rebound by B. Diaw,30,34
131,2,8:00.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Belinelli),30,37
132,2,7:47.0,Turnover by N. Calathes (bad pass; steal by D. Green),,30,37
133,2,7:41.0,,D. Green misses 3-pt jump shot from 25 ft,30,37
134,2,7:40.0,Defensive rebound by V. Carter,,30,37
135,2,7:32.0,B. Udrih misses 2-pt layup from 1 ft (block by A. Baynes),,30,37
136,2,7:31.0,,Defensive rebound by D. Green,30,37
137,2,7:14.0,,A. Baynes misses 2-pt jump shot from 3 ft,30,37
138,2,7:13.0,Defensive rebound by N. Calathes,,30,37
139,2,6:58.0,J. Green makes 2-pt jump shot from 7 ft,,32,37
140,2,6:44.0,,P. Mills misses 2-pt jump shot from 18 ft,32,37
141,2,6:43.0,Defensive rebound by V. Carter,,32,37
142,2,6:35.0,V. Carter makes 3-pt jump shot from 24 ft (assist by N. Calathes),,35,37
143,2,6:21.0,,Shooting foul by N. Calathes (drawn by M. Belinelli),35,37
144,2,6:21.0,,M. Belinelli makes free throw 1 of 2,35,38
145,2,6:21.0,,T. Splitter enters the game for A. Baynes,35,38
146,2,6:21.0,,T. Parker enters the game for P. Mills,35,38
147,2,6:21.0,,K. Leonard enters the game for B. Diaw,35,38
148,2,6:21.0,Z. Randolph enters the game for J. Green,,35,38
149,2,6:21.0,,T. Duncan enters the game for D. Green,35,38
150,2,6:21.0,,M. Belinelli makes free throw 2 of 2,35,39
151,2,6:10.0,V. Carter misses 3-pt jump shot from 24 ft,,35,39
152,2,6:09.0,,Defensive rebound by M. Belinelli,35,39
153,2,5:56.0,,T. Duncan misses 2-pt jump shot from 11 ft,35,39
154,2,5:55.0,Defensive rebound by K. Koufos,,35,39
155,2,5:44.0,K. Koufos misses 2-pt hook shot from 8 ft,,35,39
156,2,5:43.0,,Defensive rebound by T. Duncan,35,39
157,2,5:27.0,,M. Belinelli misses 3-pt jump shot from 25 ft,35,39
158,2,5:26.0,Defensive rebound by N. Calathes,,35,39
159,2,5:12.0,Z. Randolph misses 2-pt jump shot from 6 ft,,35,39
160,2,5:12.0,,Defensive rebound by Team,35,39
161,2,5:12.0,Loose ball foul by Z. Randolph (drawn by T. Splitter),,35,39
162,2,5:12.0,Official timeout,,35,39
163,2,5:12.0,,M. Ginóbili enters the game for M. Belinelli,35,39
164,2,5:12.0,M. Gasol enters the game for K. Koufos,,35,39
165,2,5:12.0,M. Conley enters the game for N. Calathes,,35,39
166,2,4:58.0,,T. Parker misses 2-pt jump shot from 6 ft,35,39
167,2,4:57.0,Defensive rebound by Z. Randolph,,35,39
168,2,4:41.0,Z. Randolph makes 2-pt jump shot from 6 ft,,37,39
169,2,4:26.0,,T. Duncan misses 2-pt jump shot from 3 ft,37,39
170,2,4:26.0,Defensive rebound by Z. Randolph,,37,39
171,2,4:17.0,Turnover by M. Gasol (lost ball; steal by M. Ginóbili),,37,39
172,2,4:11.0,,Personal foul by M. Gasol (drawn by T. Splitter),37,39
173,2,4:02.0,,T. Splitter makes 2-pt hook shot from 7 ft (assist by T. Duncan),37,41
174,2,3:46.0,Shooting foul by T. Splitter (drawn by B. Udrih),,37,41
175,2,3:46.0,B. Udrih makes free throw 1 of 2,,38,41
176,2,3:46.0,B. Udrih makes free throw 2 of 2,,39,41
177,2,3:32.0,,K. Leonard makes 2-pt jump shot from 12 ft,39,43
178,2,3:14.0,Turnover by M. Conley (bad pass; steal by T. Parker),,39,43
179,2,3:14.0,Loose ball foul by M. Gasol (drawn by T. Splitter),,39,43
180,2,3:14.0,,T. Splitter makes free throw 1 of 2,39,44
181,2,3:14.0,C. Lee enters the game for B. Udrih,,39,44
182,2,3:14.0,J. Green enters the game for V. Carter,,39,44
183,2,3:14.0,,T. Splitter makes free throw 2 of 2,39,45
184,2,2:54.0,Z. Randolph misses 2-pt jump shot from 5 ft (block by T. Duncan),,39,45
185,2,2:53.0,,Defensive rebound by K. Leonard,39,45
186,2,2:40.0,,T. Splitter makes 2-pt dunk at rim (assist by T. Duncan),39,47
187,2,2:34.0,Memphis full timeout,,39,47
188,2,2:23.0,M. Gasol misses 2-pt jump shot from 17 ft,,39,47
189,2,2:22.0,,Defensive rebound by M. Ginóbili,39,47
190,2,2:13.0,,T. Duncan makes 2-pt jump shot from 4 ft (assist by M. Ginóbili),39,49
191,2,1:54.0,Personal foul by M. Ginóbili (drawn by M. Conley),,39,49
192,2,1:43.0,J. Green misses 2-pt jump shot from 4 ft,,39,49
193,2,1:42.0,,Defensive rebound by M. Ginóbili,39,49
194,2,1:33.0,,T. Duncan misses 2-pt jump shot from 15 ft,39,49
195,2,1:32.0,Defensive rebound by Z. Randolph,,39,49
196,2,1:18.0,M. Gasol misses 2-pt jump shot from 15 ft,,39,49
197,2,1:17.0,,Defensive rebound by Team,39,49
198,2,0:57.0,,T. Parker misses 3-pt jump shot from 22 ft,39,49
199,2,0:56.0,Defensive rebound by Z. Randolph,,39,49
200,2,0:49.0,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),,42,49
201,2,0:48.0,Violation by Team (delay of game),,42,49
202,2,0:35.0,,T. Parker makes 2-pt layup from 3 ft,42,51
203,2,0:14.0,M. Conley misses 2-pt jump shot from 7 ft,,42,51
204,2,0:13.0,,Defensive rebound by M. Ginóbili,42,51
205,2,0:01.0,,T. Parker misses 3-pt jump shot from 22 ft,42,51
206,2,0:00.0,,Offensive rebound by Team,42,51
207,3,11:41.0,C. Lee misses 2-pt jump shot from 9 ft,,42,51
208,3,11:40.0,,Defensive rebound by T. Duncan,42,51
209,3,11:29.0,,Shooting foul by V. Carter (drawn by T. Parker),42,51
210,3,11:29.0,,T. Parker makes free throw 1 of 2,42,52
211,3,11:29.0,,T. Parker makes free throw 2 of 2,42,53
212,3,11:09.0,M. Gasol misses 2-pt jump shot from 11 ft,,42,53
213,3,11:08.0,,Defensive rebound by K. Leonard,42,53
214,3,10:49.0,,K. Leonard misses 2-pt jump shot from 16 ft,42,53
215,3,10:48.0,Defensive rebound by M. Conley,,42,53
216,3,10:43.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,44,53
217,3,10:21.0,,K. Leonard makes 2-pt layup from 2 ft (assist by T. Splitter),44,55
218,3,10:08.0,C. Lee makes 2-pt layup from 2 ft (assist by M. Conley),,46,55
219,3,9:56.0,,T. Parker makes 2-pt layup at rim,46,57
220,3,9:43.0,M. Conley misses 2-pt jump shot from 9 ft,,46,57
221,3,9:43.0,,Defensive rebound by K. Leonard,46,57
222,3,9:37.0,,Turnover by K. Leonard (lost ball; steal by M. Conley),46,57
223,3,9:24.0,Z. Randolph misses 2-pt layup from 2 ft (block by T. Duncan),,46,57
224,3,9:22.0,,Defensive rebound by T. Splitter,46,57
225,3,9:12.0,,T. Splitter makes 2-pt hook shot from 5 ft (assist by T. Parker),46,59
226,3,8:50.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),,48,59
227,3,8:24.0,,Turnover by Team (shot clock),48,59
228,3,8:11.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),,50,59
229,3,7:56.0,,K. Leonard misses 3-pt jump shot from 24 ft,50,59
230,3,7:55.0,Defensive rebound by M. Gasol,,50,59
231,3,7:44.0,Z. Randolph misses 2-pt jump shot from 20 ft,,50,59
232,3,7:42.0,,Defensive rebound by K. Leonard,50,59
233,3,7:39.0,,Turnover by K. Leonard (lost ball; steal by M. Conley),50,59
234,3,7:31.0,C. Lee makes 2-pt jump shot from 11 ft (assist by M. Conley),,52,59
235,3,7:31.0,,San Antonio full timeout,52,59
236,3,7:18.0,,T. Parker makes 2-pt jump shot from 9 ft (assist by T. Duncan),52,61
237,3,7:03.0,Personal foul by T. Parker (drawn by M. Conley),,52,61
238,3,7:03.0,,M. Belinelli enters the game for K. Leonard,52,61
239,3,6:53.0,Turnover by C. Lee (lost ball; steal by M. Belinelli),,52,61
240,3,6:47.0,,T. Parker misses 2-pt jump shot from 17 ft,52,61
241,3,6:46.0,Defensive rebound by M. Gasol,,52,61
242,3,6:30.0,J. Green enters the game for V. Carter,,52,61
243,3,6:30.0,,M. Ginóbili enters the game for M. Belinelli,52,61
244,3,6:23.0,M. Conley makes 3-pt jump shot from 24 ft,,55,61
245,3,6:02.0,,T. Splitter makes 2-pt layup from 1 ft (assist by D. Green),55,63
246,3,5:42.0,Shooting foul by T. Duncan (drawn by M. Gasol),,55,63
247,3,5:42.0,M. Gasol makes free throw 1 of 2,,56,63
248,3,5:42.0,,M. Belinelli enters the game for D. Green,56,63
249,3,5:42.0,M. Gasol makes free throw 2 of 2,,57,63
250,3,5:25.0,,Personal foul by C. Lee (drawn by M. Ginóbili),57,63
251,3,5:18.0,,M. Belinelli misses 3-pt jump shot from 24 ft,57,63
252,3,5:17.0,Defensive rebound by Z. Randolph,,57,63
253,3,4:58.0,Personal foul by M. Belinelli (drawn by J. Green),,57,63
254,3,4:58.0,B. Udrih enters the game for M. Conley,,57,63
255,3,4:44.0,B. Udrih makes 3-pt jump shot from 28 ft (assist by C. Lee),,60,63
256,3,4:36.0,,Shooting foul by C. Lee (drawn by M. Ginóbili),60,63
257,3,4:36.0,,M. Ginóbili makes free throw 1 of 2,60,64
258,3,4:36.0,,P. Mills enters the game for T. Parker,60,64
259,3,4:36.0,,B. Diaw enters the game for T. Splitter,60,64
260,3,4:36.0,,M. Ginóbili makes free throw 2 of 2,60,65
261,3,4:24.0,J. Green misses 2-pt jump shot from 4 ft,,60,65
262,3,4:24.0,Offensive rebound by Team,,60,65
263,3,4:24.0,Personal foul by T. Duncan (drawn by M. Gasol),,60,65
264,3,4:24.0,,A. Baynes enters the game for T. Duncan,60,65
265,3,4:24.0,Memphis full timeout,,60,65
266,3,4:14.0,M. Gasol misses 2-pt jump shot from 11 ft,,60,65
267,3,4:13.0,,Defensive rebound by B. Diaw,60,65
268,3,4:00.0,,B. Diaw misses 2-pt jump shot from 22 ft,60,65
269,3,3:58.0,Defensive rebound by M. Gasol,,60,65
270,3,3:45.0,Z. Randolph makes 2-pt layup from 1 ft,,62,65
271,3,3:28.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by B. Diaw),62,68
272,3,3:07.0,C. Lee misses 3-pt jump shot from 24 ft,,62,68
273,3,3:06.0,,Defensive rebound by Team,62,68
274,3,2:50.0,,M. Belinelli makes 2-pt jump shot from 11 ft (assist by P. Mills),62,70
275,3,2:30.0,M. Conley enters the game for C. Lee,,62,70
276,3,2:28.0,Turnover by M. Gasol (lost ball; steal by P. Mills),,62,70
277,3,2:14.0,,B. Diaw misses 2-pt jump shot from 13 ft,62,70
278,3,2:13.0,Defensive rebound by J. Green,,62,70
279,3,1:54.0,Shooting foul by B. Diaw (drawn by Z. Randolph),,62,70
280,3,1:54.0,Z. Randolph makes free throw 1 of 2,,63,70
281,3,1:54.0,K. Koufos enters the game for M. Gasol,,63,70
282,3,1:54.0,Z. Randolph makes free throw 2 of 2,,64,70
283,3,1:39.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,64,70
284,3,1:38.0,Defensive rebound by B. Udrih,,64,70
285,3,1:26.0,M. Conley misses 2-pt layup from 1 ft (block by A. Baynes),,64,70
286,3,1:24.0,,Defensive rebound by M. Belinelli,64,70
287,3,1:22.0,,Turnover by M. Belinelli (lost ball; steal by M. Conley),64,70
288,3,1:10.0,Z. Randolph misses 2-pt jump shot from 3 ft,,64,70
289,3,1:09.0,Offensive rebound by Team,,64,70
290,3,1:09.0,N. Calathes enters the game for Z. Randolph,,64,70
291,3,1:09.0,,K. Leonard enters the game for B. Diaw,64,70
292,3,1:01.0,J. Green makes 2-pt jump shot from 22 ft (assist by N. Calathes),,66,70
293,3,0:44.0,,P. Mills misses 3-pt jump shot from 24 ft,66,70
294,3,0:42.0,,Offensive rebound by M. Ginóbili,66,70
295,3,0:42.0,,Personal foul by B. Udrih (drawn by M. Ginóbili),66,70
296,3,0:31.0,,K. Leonard misses 3-pt jump shot from 23 ft,66,70
297,3,0:30.0,,Offensive rebound by A. Baynes,66,70
298,3,0:10.0,,M. Ginóbili misses 2-pt layup from 1 ft,66,70
299,3,0:09.0,Defensive rebound by N. Calathes,,66,70
300,3,0:04.0,M. Conley misses 3-pt jump shot from 27 ft,,66,70
301,3,0:02.0,Offensive rebound by N. Calathes,,66,70
302,3,0:01.0,N. Calathes misses 2-pt jump shot from 13 ft,,66,70
303,3,0:00.0,,Defensive rebound by K. Leonard,66,70
304,4,11:43.0,,Shooting foul by N. Calathes (drawn by K. Leonard),66,70
305,4,11:43.0,,K. Leonard makes free throw 1 of 2,66,71
306,4,11:43.0,,K. Leonard makes free throw 2 of 2,66,72
307,4,11:23.0,J. Green misses 2-pt jump shot from 16 ft,,66,72
308,4,11:22.0,,Defensive rebound by D. Green,66,72
309,4,11:08.0,,K. Leonard makes 2-pt jump shot from 14 ft,66,74
310,4,10:54.0,J. Green makes 3-pt jump shot from 25 ft (assist by B. Udrih),,69,74
311,4,10:31.0,,D. Green misses 2-pt jump shot from 18 ft,69,74
312,4,10:30.0,,Offensive rebound by A. Baynes,69,74
313,4,10:18.0,,K. Leonard makes 2-pt jump shot from 13 ft (assist by D. Green),69,76
314,4,9:50.0,N. Calathes misses 2-pt jump shot from 8 ft,,69,76
315,4,9:49.0,,Defensive rebound by K. Leonard,69,76
316,4,9:39.0,,K. Leonard makes 2-pt jump shot from 14 ft (assist by T. Parker),69,78
317,4,9:39.0,Memphis full timeout,,69,78
318,4,9:39.0,C. Lee enters the game for B. Udrih,,69,78
319,4,9:39.0,,T. Splitter enters the game for A. Baynes,69,78
320,4,9:25.0,Shooting foul by D. Green (drawn by C. Lee),,69,78
321,4,9:25.0,C. Lee makes free throw 1 of 2,,70,78
322,4,9:25.0,V. Carter enters the game for N. Calathes,,70,78
323,4,9:25.0,C. Lee makes free throw 2 of 2,,71,78
324,4,9:04.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by D. Green),71,80
325,4,8:51.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by M. Conley),,73,80
326,4,8:28.0,,K. Leonard makes 2-pt jump shot from 17 ft (assist by T. Parker),73,82
327,4,8:03.0,J. Green makes 2-pt layup from 2 ft,,75,82
328,4,7:37.0,,K. Leonard makes 3-pt jump shot from 22 ft (assist by T. Parker),75,85
329,4,7:15.0,M. Conley misses 2-pt layup from 1 ft,,75,85
330,4,7:14.0,,Defensive rebound by T. Splitter,75,85
331,4,7:04.0,,Shooting foul by V. Carter (drawn by T. Parker),75,85
332,4,7:04.0,,T. Parker makes 2-pt layup from 1 ft,75,87
333,4,7:04.0,M. Gasol enters the game for K. Koufos,,75,87
334,4,7:04.0,B. Udrih enters the game for M. Conley,,75,87
335,4,7:04.0,,T. Parker makes free throw 1 of 1,75,88
336,4,6:52.0,B. Udrih makes 2-pt layup at rim (assist by M. Gasol),,77,88
337,4,6:39.0,,Personal foul by B. Udrih (drawn by T. Parker),77,88
338,4,6:39.0,Z. Randolph enters the game for V. Carter,,77,88
339,4,6:27.0,,D. Green makes 2-pt jump shot from 20 ft (assist by B. Diaw),77,90
340,4,6:06.0,B. Udrih misses 2-pt jump shot from 5 ft,,77,90
341,4,6:05.0,,Defensive rebound by B. Diaw,77,90
342,4,5:57.0,,T. Splitter makes 2-pt layup at rim (assist by T. Parker),77,92
343,4,5:57.0,,Shooting foul by M. Gasol (drawn by T. Splitter),77,92
344,4,5:57.0,Official timeout,,77,92
345,4,5:57.0,,T. Splitter makes free throw 1 of 1,77,93
346,4,5:42.0,M. Gasol misses 2-pt jump shot from 3 ft,,77,93
347,4,5:41.0,,Defensive rebound by T. Parker,77,93
348,4,5:25.0,,T. Parker misses 2-pt jump shot from 8 ft,77,93
349,4,5:24.0,Defensive rebound by Z. Randolph,,77,93
350,4,5:16.0,C. Lee makes 2-pt layup at rim (assist by M. Gasol),,79,93
351,4,4:59.0,,K. Leonard misses 2-pt jump shot from 19 ft,79,93
352,4,4:58.0,Defensive rebound by M. Gasol,,79,93
353,4,4:48.0,Z. Randolph makes 2-pt layup at rim,,81,93
354,4,4:40.0,Offensive charge foul by B. Diaw (drawn by M. Gasol),,81,93
355,4,4:40.0,,Turnover by B. Diaw (offensive foul),81,93
356,4,4:30.0,M. Gasol makes 2-pt dunk at rim (assist by B. Udrih),,83,93
357,4,4:30.0,,San Antonio full timeout,83,93
358,4,4:30.0,,T. Duncan enters the game for B. Diaw,83,93
359,4,4:30.0,M. Conley enters the game for B. Udrih,,83,93
360,4,4:04.0,,T. Parker makes 2-pt jump shot from 4 ft,83,95
361,4,3:40.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by C. Lee),,85,95
362,4,3:21.0,,Turnover by T. Splitter (3 sec),85,95
363,4,3:21.0,,M. Ginóbili enters the game for D. Green,85,95
364,4,3:11.0,C. Lee misses 3-pt jump shot from 24 ft,,85,95
365,4,3:10.0,,Defensive rebound by T. Duncan,85,95
366,4,2:58.0,,T. Parker makes 2-pt layup from 2 ft,85,97
367,4,2:41.0,Turnover by M. Gasol (bad pass; steal by K. Leonard),,85,97
368,4,2:35.0,,Personal block foul by M. Conley (drawn by T. Parker),85,97
369,4,2:35.0,,T. Parker misses free throw 1 of 2,85,97
370,4,2:35.0,,Offensive rebound by Team,85,97
371,4,2:35.0,,T. Parker misses free throw 2 of 2,85,97
372,4,2:34.0,Defensive rebound by Z. Randolph,,85,97
373,4,2:25.0,M. Conley misses 3-pt jump shot from 25 ft,,85,97
374,4,2:24.0,,Defensive rebound by T. Splitter,85,97
375,4,2:03.0,,Personal foul by M. Conley (drawn by T. Duncan),85,97
376,4,2:03.0,,T. Duncan makes free throw 1 of 2,85,98
377,4,2:03.0,,T. Duncan makes free throw 2 of 2,85,99
378,4,1:50.0,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Conley),,87,99
379,4,1:30.0,,T. Parker misses 2-pt jump shot from 11 ft,87,99
380,4,1:29.0,,Offensive rebound by T. Splitter,87,99
381,4,1:29.0,,T. Splitter misses 2-pt tip-in at rim,87,99
382,4,1:28.0,Defensive rebound by Z. Randolph,,87,99
383,4,1:17.0,M. Gasol makes 2-pt jump shot from 6 ft (assist by C. Lee),,89,99
