,QUARTER,TIME_REMAINING,TORONTO_ACTION,MEMPHIS_ACTION,TORONTO_SCORE,MEMPHIS_SCORE
76,1,2:07.0,,K. Koufos makes 2-pt jump shot from 11 ft (assist by M. Conley),8,14
77,1,1:49.0,L. Williams makes 3-pt jump shot from 25 ft (assist by A. Johnson),,11,14
78,1,1:31.0,,M. Conley misses 2-pt jump shot from 6 ft,11,14
79,1,1:30.0,,Offensive rebound by Z. Randolph,11,14
80,1,1:30.0,,Z. Randolph misses 2-pt tip-in at rim,11,14
81,1,1:27.0,Defensive rebound by P. Patterson,,11,14
82,1,1:23.0,Personal foul by M. Conley (drawn by L. Williams),,11,14
83,1,1:08.0,Shooting foul by J. Green (drawn by L. Williams),,11,14
84,1,1:08.0,L. Williams makes free throw 1 of 3,,12,14
85,1,1:08.0,L. Williams makes free throw 2 of 3,,13,14
86,1,1:08.0,J. Johnson enters the game for D. DeRozan,,13,14
87,1,1:08.0,L. Williams makes free throw 3 of 3,,14,14
88,1,0:57.0,,Personal foul by J. Johnson (drawn by J. Green),14,14
89,1,0:57.0,,J. Green makes free throw 1 of 2,14,15
90,1,0:57.0,,V. Carter enters the game for Z. Randolph,14,15
91,1,0:57.0,,J. Green makes free throw 2 of 2,14,16
92,1,0:40.0,P. Patterson misses 3-pt jump shot from 23 ft,,14,16
93,1,0:39.0,Offensive rebound by P. Patterson,,14,16
94,1,0:37.0,Personal foul by J. Green (drawn by P. Patterson),,14,16
95,1,0:37.0,P. Patterson makes free throw 1 of 2,,15,16
96,1,0:37.0,,T. Allen enters the game for J. Green,15,16
97,1,0:37.0,P. Patterson makes free throw 2 of 2,,16,16
98,1,0:24.0,,V. Carter misses 3-pt jump shot from 26 ft,16,16
99,1,0:22.0,Defensive rebound by T. Ross,,16,16
100,1,0:01.0,L. Williams misses 3-pt jump shot from 27 ft,,16,16
101,1,0:00.0,Offensive rebound by Team,,16,16
102,2,11:35.0,P. Patterson misses 3-pt jump shot from 24 ft,,16,16
103,2,11:34.0,,Defensive rebound by B. Udrih,16,16
104,2,11:21.0,,Shooting foul by P. Patterson (drawn by B. Udrih),16,16
105,2,11:21.0,,B. Udrih makes free throw 1 of 2,16,17
106,2,11:21.0,K. Lowry enters the game for T. Ross,,16,17
107,2,11:21.0,,B. Udrih makes free throw 2 of 2,16,18
108,2,11:01.0,L. Williams makes 3-pt jump shot from 23 ft (assist by T. Hansbrough),,19,18
109,2,10:36.0,,B. Udrih misses 2-pt layup from 2 ft (block by J. Johnson),19,18
110,2,10:33.0,Defensive rebound by J. Johnson,,19,18
111,2,10:20.0,P. Patterson makes 2-pt jump shot from 4 ft (assist by K. Lowry),,21,18
112,2,10:12.0,,C. Lee misses 2-pt layup at rim (block by K. Lowry),21,18
113,2,10:12.0,,Offensive rebound by Team,21,18
114,2,10:12.0,,M. Gasol enters the game for T. Allen,21,18
115,2,9:58.0,,B. Udrih makes 2-pt jump shot from 20 ft (assist by V. Carter),21,20
116,2,9:41.0,L. Williams misses 3-pt jump shot from 26 ft,,21,20
117,2,9:40.0,,Defensive rebound by K. Koufos,21,20
118,2,9:23.0,,M. Gasol makes 2-pt jump shot from 14 ft,21,22
119,2,9:08.0,K. Lowry misses 2-pt jump shot from 19 ft,,21,22
120,2,9:06.0,,Defensive rebound by V. Carter,21,22
121,2,8:57.0,,V. Carter misses 2-pt jump shot from 12 ft,21,22
122,2,8:55.0,Defensive rebound by P. Patterson,,21,22
123,2,8:47.0,Turnover by K. Lowry (lost ball; steal by C. Lee),,21,22
124,2,8:42.0,,B. Udrih makes 2-pt layup at rim (assist by V. Carter),21,24
125,2,8:37.0,Toronto full timeout,,21,24
126,2,8:37.0,G. Vásquez enters the game for L. Williams,,21,24
127,2,8:23.0,Shooting foul by K. Koufos (drawn by P. Patterson),,21,24
128,2,8:23.0,P. Patterson makes free throw 1 of 2,,22,24
129,2,8:23.0,P. Patterson makes free throw 2 of 2,,23,24
130,2,7:58.0,,M. Gasol misses 2-pt jump shot from 19 ft,23,24
131,2,7:56.0,Defensive rebound by G. Vásquez,,23,24
132,2,7:51.0,K. Lowry misses 3-pt jump shot from 25 ft,,23,24
133,2,7:48.0,Offensive rebound by T. Hansbrough,,23,24
134,2,7:33.0,P. Patterson misses 3-pt jump shot from 22 ft,,23,24
135,2,7:31.0,Offensive rebound by K. Lowry,,23,24
136,2,7:31.0,K. Lowry makes 2-pt layup at rim,,25,24
137,2,7:31.0,,Memphis full timeout,25,24
138,2,7:31.0,,Z. Randolph enters the game for C. Lee,25,24
139,2,7:31.0,,J. Green enters the game for K. Koufos,25,24
140,2,7:31.0,,T. Allen enters the game for V. Carter,25,24
141,2,7:16.0,,J. Green misses 2-pt jump shot from 20 ft,25,24
142,2,7:15.0,Defensive rebound by K. Lowry,,25,24
143,2,7:02.0,G. Vásquez makes 2-pt jump shot from 19 ft,,27,24
144,2,6:40.0,,Shooting foul by T. Hansbrough (drawn by M. Gasol),27,24
145,2,6:40.0,,M. Gasol makes free throw 1 of 2,27,25
146,2,6:40.0,,M. Gasol makes free throw 2 of 2,27,26
147,2,6:18.0,K. Lowry misses 3-pt jump shot from 23 ft,,27,26
148,2,6:16.0,Offensive rebound by P. Patterson,,27,26
149,2,6:16.0,Turnover by P. Patterson (step out of bounds),,27,26
150,2,6:16.0,A. Johnson enters the game for P. Patterson,,27,26
151,2,5:58.0,,M. Gasol makes 2-pt jump shot from 5 ft,27,28
152,2,5:32.0,G. Vásquez misses 2-pt jump shot from 5 ft,,27,28
153,2,5:31.0,Offensive rebound by T. Hansbrough,,27,28
154,2,5:25.0,Shooting foul by Z. Randolph (drawn by A. Johnson),,27,28
155,2,5:25.0,A. Johnson misses free throw 1 of 2,,27,28
156,2,5:25.0,Offensive rebound by Team,,27,28
157,2,5:25.0,D. DeRozan enters the game for J. Johnson,,27,28
158,2,5:25.0,A. Johnson makes free throw 2 of 2,,28,28
159,2,5:08.0,,M. Gasol makes 2-pt jump shot from 9 ft,28,30
160,2,4:46.0,G. Vásquez misses 3-pt jump shot from 25 ft,,28,30
161,2,4:44.0,Offensive rebound by A. Johnson,,28,30
162,2,4:44.0,A. Johnson makes 2-pt layup at rim,,30,30
163,2,4:25.0,,T. Allen makes 2-pt layup at rim (assist by M. Gasol),30,32
164,2,3:58.0,A. Johnson misses 2-pt jump shot from 6 ft,,30,32
165,2,3:57.0,Offensive rebound by T. Hansbrough,,30,32
166,2,3:55.0,T. Hansbrough makes 2-pt layup at rim,,32,32
167,2,3:33.0,,J. Green makes 2-pt hook shot from 8 ft,32,34
168,2,3:22.0,D. DeRozan misses 2-pt jump shot from 19 ft,,32,34
169,2,3:20.0,,Defensive rebound by Z. Randolph,32,34
170,2,3:16.0,,Personal block foul by T. Hansbrough (drawn by M. Gasol),32,34
171,2,3:16.0,L. Williams enters the game for G. Vásquez,,32,34
172,2,3:16.0,,M. Conley enters the game for B. Udrih,32,34
173,2,3:16.0,J. Valančiūnas enters the game for T. Hansbrough,,32,34
174,2,3:09.0,,Turnover by Z. Randolph (lost ball; steal by K. Lowry),32,34
175,2,3:03.0,Personal foul by T. Allen (drawn by D. DeRozan),,32,34
176,2,3:03.0,,N. Calathes enters the game for T. Allen,32,34
177,2,2:52.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,34,34
178,2,2:31.0,,M. Gasol makes 2-pt hook shot from 7 ft,34,36
179,2,2:31.0,,Shooting foul by A. Johnson (drawn by M. Gasol),34,36
180,2,2:31.0,,Memphis full timeout,34,36
181,2,2:31.0,,M. Gasol makes free throw 1 of 1,34,37
182,2,2:17.0,K. Lowry misses 2-pt jump shot from 14 ft,,34,37
183,2,2:16.0,,Defensive rebound by Z. Randolph,34,37
184,2,1:57.0,,Z. Randolph misses 2-pt hook shot from 5 ft,34,37
185,2,1:54.0,Defensive rebound by L. Williams,,34,37
186,2,1:40.0,D. DeRozan misses 2-pt jump shot from 5 ft (block by J. Green),,34,37
187,2,1:36.0,,Defensive rebound by N. Calathes,34,37
188,2,1:31.0,P. Patterson enters the game for A. Johnson,,34,37
189,2,1:23.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by N. Calathes),34,39
190,2,1:07.0,Shooting foul by M. Gasol (drawn by J. Valančiūnas),,34,39
191,2,1:07.0,J. Valančiūnas makes free throw 1 of 2,,35,39
192,2,1:07.0,J. Valančiūnas makes free throw 2 of 2,,36,39
193,2,0:59.0,,M. Conley misses 2-pt layup at rim,36,39
194,2,0:58.0,,Offensive rebound by M. Gasol,36,39
195,2,0:58.0,,M. Gasol misses 2-pt tip-in at rim,36,39
196,2,0:56.0,Defensive rebound by K. Lowry,,36,39
197,2,0:51.0,D. DeRozan makes 2-pt layup at rim (assist by K. Lowry),,38,39
198,2,0:43.0,,Personal foul by K. Lowry (drawn by M. Conley),38,39
199,2,0:43.0,,M. Conley makes free throw 1 of 2,38,40
200,2,0:43.0,,M. Conley makes free throw 2 of 2,38,41
201,2,0:32.0,L. Williams misses 3-pt jump shot from 26 ft,,38,41
202,2,0:31.0,,Defensive rebound by Z. Randolph,38,41
203,2,0:16.0,,Memphis full timeout,38,41
204,2,0:16.0,,C. Lee enters the game for N. Calathes,38,41
205,2,0:10.0,,M. Gasol misses 2-pt layup at rim (block by J. Valančiūnas),38,41
206,2,0:08.0,Defensive rebound by J. Valančiūnas,,38,41
207,2,0:03.0,Offensive foul by P. Patterson (drawn by M. Conley),,38,41
208,2,0:03.0,Turnover by P. Patterson (offensive foul),,38,41
209,2,0:01.0,,M. Conley misses 2-pt jump shot from 18 ft,38,41
210,2,0:00.0,,Offensive rebound by Team,38,41
211,3,11:48.0,Shooting foul by J. Green (drawn by D. DeRozan),,38,41
212,3,11:48.0,D. DeRozan makes free throw 1 of 2,,39,41
213,3,11:48.0,D. DeRozan makes free throw 2 of 2,,40,41
214,3,11:31.0,,M. Conley makes 2-pt layup at rim (assist by M. Gasol),40,43
215,3,11:10.0,A. Johnson misses 2-pt jump shot from 2 ft (block by M. Gasol),,40,43
216,3,11:10.0,Offensive rebound by Team,,40,43
217,3,11:06.0,D. DeRozan misses 2-pt jump shot from 17 ft,,40,43
218,3,11:05.0,Offensive rebound by G. Vásquez,,40,43
219,3,10:58.0,G. Vásquez misses 3-pt jump shot from 26 ft,,40,43
220,3,10:56.0,,Defensive rebound by J. Green,40,43
221,3,10:39.0,,Shooting foul by K. Lowry (drawn by Z. Randolph),40,43
222,3,10:39.0,,Z. Randolph misses free throw 1 of 2,40,43
223,3,10:39.0,,Offensive rebound by Team,40,43
224,3,10:39.0,,Z. Randolph makes free throw 2 of 2,40,44
225,3,10:23.0,D. DeRozan misses 2-pt jump shot from 17 ft,,40,44
226,3,10:22.0,Offensive rebound by J. Valančiūnas,,40,44
227,3,10:20.0,Shooting foul by M. Gasol (drawn by J. Valančiūnas),,40,44
228,3,10:20.0,J. Valančiūnas makes free throw 1 of 2,,41,44
229,3,10:20.0,J. Valančiūnas makes free throw 2 of 2,,42,44
230,3,9:56.0,,M. Gasol misses 2-pt jump shot from 20 ft,42,44
231,3,9:55.0,,Offensive rebound by M. Conley,42,44
232,3,9:52.0,,J. Green misses 3-pt jump shot from 25 ft,42,44
233,3,9:51.0,,Offensive rebound by T. Allen,42,44
234,3,9:29.0,,T. Allen makes 2-pt layup from 2 ft,42,46
235,3,9:03.0,J. Valančiūnas makes 2-pt jump shot from 5 ft (assist by A. Johnson),,44,46
236,3,8:42.0,,Turnover by M. Conley (bad pass; steal by J. Valančiūnas),44,46
237,3,8:27.0,A. Johnson makes 2-pt jump shot from 15 ft (assist by G. Vásquez),,46,46
238,3,8:08.0,,T. Allen makes 2-pt jump shot from 20 ft (assist by M. Conley),46,48
239,3,7:47.0,A. Johnson misses 2-pt hook shot from 4 ft,,46,48
240,3,7:44.0,,Defensive rebound by T. Allen,46,48
241,3,7:40.0,Offensive charge foul by J. Green (drawn by A. Johnson),,46,48
242,3,7:40.0,,Turnover by J. Green (offensive foul),46,48
243,3,7:40.0,,C. Lee enters the game for J. Green,46,48
244,3,7:23.0,Shooting foul by M. Gasol (drawn by A. Johnson),,46,48
245,3,7:23.0,A. Johnson makes free throw 1 of 2,,47,48
246,3,7:23.0,,K. Koufos enters the game for M. Gasol,47,48
247,3,7:23.0,A. Johnson makes free throw 2 of 2,,48,48
248,3,7:05.0,,T. Allen misses 2-pt layup from 1 ft,48,48
249,3,7:04.0,,Offensive rebound by Z. Randolph,48,48
250,3,7:04.0,,Shooting foul by J. Valančiūnas (drawn by Z. Randolph),48,48
251,3,7:04.0,,Z. Randolph makes free throw 1 of 2,48,49
252,3,7:04.0,,Z. Randolph makes free throw 2 of 2,48,50
253,3,6:41.0,K. Lowry makes 2-pt jump shot from 19 ft,,50,50
254,3,6:27.0,,T. Allen misses 2-pt layup from 1 ft (block by D. DeRozan),50,50
255,3,6:25.0,,Offensive rebound by Team,50,50
256,3,6:21.0,,M. Conley misses 3-pt jump shot from 24 ft,50,50
257,3,6:20.0,,Offensive rebound by K. Koufos,50,50
258,3,6:19.0,,Shooting foul by D. DeRozan (drawn by K. Koufos),50,50
259,3,6:19.0,,K. Koufos makes free throw 1 of 2,50,51
260,3,6:19.0,,K. Koufos makes free throw 2 of 2,50,52
261,3,6:04.0,G. Vásquez misses 3-pt jump shot from 25 ft,,50,52
262,3,6:04.0,Offensive rebound by J. Valančiūnas,,50,52
263,3,6:04.0,,Loose ball foul by K. Koufos (drawn by J. Valančiūnas),50,52
264,3,5:52.0,Turnover by K. Lowry (traveling),,50,52
265,3,5:52.0,,Memphis full timeout,50,52
266,3,5:52.0,P. Patterson enters the game for A. Johnson,,50,52
267,3,5:52.0,L. Williams enters the game for G. Vásquez,,50,52
268,3,5:38.0,,Z. Randolph makes 2-pt layup at rim,50,54
269,3,5:26.0,K. Lowry misses 2-pt jump shot from 20 ft,,50,54
270,3,5:24.0,Offensive rebound by Team,,50,54
271,3,5:12.0,K. Lowry misses 2-pt layup at rim (block by C. Lee),,50,54
272,3,5:09.0,Offensive rebound by J. Valančiūnas,,50,54
273,3,5:08.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by K. Koufos),,50,54
274,3,5:06.0,,Defensive rebound by T. Allen,50,54
275,3,4:58.0,,Turnover by M. Conley (back court),50,54
276,3,4:45.0,D. DeRozan makes 2-pt jump shot from 9 ft,,52,54
277,3,4:30.0,,Personal foul by J. Valančiūnas (drawn by Z. Randolph),52,54
278,3,4:20.0,,Z. Randolph misses 2-pt jump shot from 15 ft,52,54
279,3,4:19.0,Defensive rebound by D. DeRozan,,52,54
280,3,4:06.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by Z. Randolph),,52,54
281,3,4:04.0,,Defensive rebound by K. Koufos,52,54
282,3,3:54.0,,Turnover by M. Conley (bad pass; steal by K. Lowry),52,54
283,3,3:51.0,L. Williams misses 2-pt layup from 1 ft (block by K. Koufos),,52,54
284,3,3:48.0,Offensive rebound by L. Williams,,52,54
285,3,3:48.0,L. Williams misses 2-pt tip-in at rim,,52,54
286,3,3:44.0,,Defensive rebound by M. Conley,52,54
287,3,3:40.0,,Turnover by K. Koufos (offensive foul),52,54
288,3,3:40.0,,Offensive foul by K. Koufos (drawn by K. Lowry),52,54
289,3,3:40.0,,B. Udrih enters the game for M. Conley,52,54
290,3,3:28.0,D. DeRozan misses 2-pt jump shot from 20 ft,,52,54
291,3,3:27.0,Offensive rebound by P. Patterson,,52,54
292,3,3:23.0,P. Patterson misses 3-pt jump shot from 22 ft,,52,54
293,3,3:22.0,Offensive rebound by K. Lowry,,52,54
294,3,3:13.0,K. Lowry makes 2-pt jump shot from 5 ft,,54,54
295,3,2:52.0,,Personal foul by K. Lowry (drawn by K. Koufos),54,54
296,3,2:52.0,Toronto full timeout,,54,54
297,3,2:52.0,T. Ross enters the game for D. DeRozan,,54,54
298,3,2:52.0,,K. Koufos makes free throw 1 of 2,54,55
299,3,2:52.0,,K. Koufos makes free throw 2 of 2,54,56
300,3,2:40.0,K. Lowry misses 2-pt jump shot from 20 ft,,54,56
301,3,2:37.0,,Defensive rebound by K. Koufos,54,56
302,3,2:25.0,,Turnover by B. Udrih (lost ball; steal by P. Patterson),54,56
303,3,2:21.0,L. Williams makes 2-pt layup from 2 ft (assist by P. Patterson),,56,56
304,3,2:00.0,,Z. Randolph makes 2-pt jump shot from 4 ft,56,58
305,3,1:45.0,K. Lowry makes 2-pt layup at rim,,58,58
306,3,1:42.0,Violation by Team (delay of game),,58,58
307,3,1:28.0,,B. Udrih misses 2-pt jump shot from 18 ft,58,58
308,3,1:26.0,Defensive rebound by L. Williams,,58,58
309,3,1:16.0,K. Lowry misses 3-pt jump shot from 25 ft,,58,58
310,3,1:15.0,Offensive rebound by P. Patterson,,58,58
311,3,1:08.0,L. Williams makes 2-pt jump shot from 5 ft,,60,58
312,3,1:08.0,Shooting foul by B. Udrih (drawn by L. Williams),,60,58
313,3,1:08.0,,N. Calathes enters the game for T. Allen,60,58
314,3,1:08.0,G. Vásquez enters the game for K. Lowry,,60,58
315,3,1:08.0,L. Williams makes free throw 1 of 1,,61,58
316,3,0:52.0,,B. Udrih misses 2-pt jump shot from 14 ft,61,58
317,3,0:49.0,Defensive rebound by J. Valančiūnas,,61,58
318,3,0:48.0,Turnover by L. Williams (lost ball; steal by C. Lee),,61,58
319,3,0:32.0,,K. Koufos misses 2-pt layup from 1 ft,61,58
320,3,0:31.0,,Offensive rebound by K. Koufos,61,58
321,3,0:31.0,,K. Koufos makes 2-pt tip-in from 1 ft,61,60
322,3,0:15.0,Turnover by L. Williams (bad pass; steal by K. Koufos),,61,60
323,3,0:01.0,,N. Calathes misses 2-pt jump shot from 20 ft,61,60
324,3,0:00.0,,Offensive rebound by Team,61,60
325,4,11:44.0,,M. Gasol makes 2-pt hook shot from 5 ft (assist by J. Leuer),61,62
326,4,11:25.0,Turnover by P. Patterson (bad pass; steal by C. Lee),,61,62
327,4,11:19.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by N. Calathes),61,64
328,4,10:50.0,T. Ross misses 2-pt jump shot from 14 ft,,61,64
329,4,10:48.0,,Defensive rebound by M. Gasol,61,64
330,4,10:33.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by M. Gasol),61,66
331,4,10:32.0,Toronto full timeout,,61,66
332,4,10:18.0,G. Vásquez misses 2-pt jump shot from 5 ft,,61,66
333,4,10:16.0,Offensive rebound by T. Hansbrough,,61,66
334,4,10:14.0,L. Williams misses 3-pt jump shot from 22 ft,,61,66
335,4,10:11.0,,Defensive rebound by C. Lee,61,66
336,4,10:00.0,,N. Calathes makes 2-pt layup from 1 ft (assist by M. Gasol),61,68
337,4,9:39.0,P. Patterson misses 3-pt jump shot from 25 ft,,61,68
338,4,9:38.0,,Defensive rebound by C. Lee,61,68
339,4,9:24.0,,J. Leuer misses 2-pt jump shot from 20 ft,61,68
340,4,9:23.0,Defensive rebound by T. Hansbrough,,61,68
341,4,9:17.0,Shooting foul by B. Udrih (drawn by G. Vásquez),,61,68
342,4,9:17.0,G. Vásquez makes free throw 1 of 2,,62,68
343,4,9:17.0,A. Johnson enters the game for T. Hansbrough,,62,68
344,4,9:17.0,G. Vásquez misses free throw 2 of 2,,62,68
345,4,9:15.0,,Defensive rebound by N. Calathes,62,68
346,4,9:02.0,,Personal foul by A. Johnson (drawn by M. Gasol),62,68
347,4,9:02.0,K. Lowry enters the game for G. Vásquez,,62,68
348,4,8:49.0,,C. Lee misses 3-pt jump shot from 24 ft,62,68
349,4,8:48.0,Defensive rebound by K. Lowry,,62,68
350,4,8:46.0,Personal foul by N. Calathes (drawn by K. Lowry),,62,68
351,4,8:28.0,L. Williams misses 3-pt jump shot from 24 ft,,62,68
352,4,8:25.0,,Defensive rebound by C. Lee,62,68
353,4,8:11.0,,Shooting foul by P. Patterson (drawn by M. Gasol),62,68
354,4,8:11.0,,M. Gasol makes free throw 1 of 2,62,69
355,4,8:11.0,,M. Gasol misses free throw 2 of 2,62,69
356,4,8:10.0,Defensive rebound by P. Patterson,,62,69
357,4,7:50.0,T. Ross misses 2-pt jump shot from 20 ft,,62,69
358,4,7:49.0,,Defensive rebound by J. Leuer,62,69
359,4,7:49.0,,Personal foul by K. Lowry (drawn by J. Leuer),62,69
360,4,7:49.0,D. DeRozan enters the game for L. Williams,,62,69
361,4,7:26.0,,M. Gasol misses 2-pt jump shot from 20 ft,62,69
362,4,7:25.0,Defensive rebound by T. Ross,,62,69
363,4,7:11.0,K. Lowry makes 2-pt jump shot from 12 ft,,64,69
364,4,6:58.0,,J. Leuer misses 2-pt jump shot from 20 ft,64,69
365,4,6:57.0,Defensive rebound by T. Ross,,64,69
366,4,6:47.0,Offensive foul by A. Johnson (drawn by M. Gasol),,64,69
367,4,6:47.0,Turnover by A. Johnson (offensive foul),,64,69
368,4,6:47.0,J. Valančiūnas enters the game for P. Patterson,,64,69
369,4,6:30.0,,M. Gasol misses 2-pt jump shot from 8 ft,64,69
370,4,6:28.0,Defensive rebound by J. Valančiūnas,,64,69
371,4,6:20.0,Turnover by D. DeRozan (bad pass; steal by N. Calathes),,64,69
372,4,6:16.0,,N. Calathes makes 2-pt layup at rim,64,71
373,4,6:05.0,Shooting foul by N. Calathes (drawn by K. Lowry),,64,71
374,4,6:05.0,K. Lowry makes free throw 1 of 3,,65,71
375,4,6:05.0,K. Lowry makes free throw 2 of 3,,66,71
376,4,6:05.0,K. Lowry makes free throw 3 of 3,,67,71
377,4,5:51.0,,Turnover by J. Leuer (traveling),67,71
378,4,5:51.0,Toronto full timeout,,67,71
379,4,5:51.0,,M. Conley enters the game for B. Udrih,67,71
380,4,5:51.0,,Z. Randolph enters the game for J. Leuer,67,71
381,4,5:35.0,K. Lowry makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,70,71
382,4,5:16.0,,N. Calathes makes 2-pt layup at rim (assist by M. Gasol),70,73
383,4,4:52.0,K. Lowry misses 2-pt layup from 1 ft,,70,73
384,4,4:48.0,,Defensive rebound by C. Lee,70,73
385,4,4:40.0,,M. Conley misses 3-pt jump shot from 26 ft,70,73
386,4,4:39.0,Defensive rebound by A. Johnson,,70,73
387,4,4:30.0,Turnover by D. DeRozan (lost ball; steal by N. Calathes),,70,73
