,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
98,1,0:02.0,C. Villanueva misses 3-pt jump shot from 27 ft,,42,25
99,1,0:00.0,Offensive rebound by Team,,42,25
100,2,11:45.0,C. Villanueva makes 3-pt jump shot from 26 ft (assist by D. Harris),,45,25
101,2,11:31.0,,L. Barbosa makes 2-pt jump shot from 10 ft,45,27
102,2,11:10.0,D. Nowitzki makes 2-pt jump shot from 8 ft,,47,27
103,2,10:55.0,,L. Barbosa misses 3-pt jump shot from 25 ft,47,27
104,2,10:55.0,,Offensive rebound by Team,47,27
105,2,10:55.0,Loose ball foul by D. Nowitzki (drawn by M. Speights),,47,27
106,2,10:48.0,,A. Iguodala misses 3-pt jump shot from 22 ft,47,27
107,2,10:47.0,,Offensive rebound by D. Green,47,27
108,2,10:43.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by D. Green),47,30
109,2,10:30.0,Personal foul by L. Barbosa (drawn by D. Nowitzki),,47,30
110,2,10:15.0,A. Aminu misses 3-pt jump shot from 29 ft,,47,30
111,2,10:14.0,,Defensive rebound by D. Green,47,30
112,2,9:52.0,,L. Barbosa misses 2-pt jump shot from 4 ft,47,30
113,2,9:50.0,,Offensive rebound by M. Speights,47,30
114,2,9:50.0,,M. Speights misses 2-pt tip-in from 2 ft,47,30
115,2,9:48.0,Defensive rebound by D. Nowitzki,,47,30
116,2,9:44.0,A. Aminu misses 2-pt layup from 1 ft (block by D. Green),,47,30
117,2,9:44.0,,Defensive rebound by Team,47,30
118,2,9:33.0,,Turnover by L. Barbosa (lost ball; steal by A. Aminu),47,30
119,2,9:28.0,C. Villanueva misses 3-pt jump shot from 25 ft,,47,30
120,2,9:26.0,,Defensive rebound by M. Speights,47,30
121,2,9:16.0,,M. Speights makes 2-pt hook shot from 4 ft (assist by D. Green),47,32
122,2,8:56.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,47,32
123,2,8:56.0,,Defensive rebound by Team,47,32
124,2,8:56.0,Loose ball foul by A. Aminu (drawn by M. Speights),,47,32
125,2,8:56.0,Official timeout,,47,32
126,2,8:56.0,,K. Thompson enters the game for L. Barbosa,47,32
127,2,8:56.0,T. Chandler enters the game for D. Nowitzki,,47,32
128,2,8:56.0,M. Ellis enters the game for D. Harris,,47,32
129,2,8:42.0,,K. Thompson makes 2-pt layup from 2 ft (assist by M. Speights),47,34
130,2,8:24.0,R. Felton misses 2-pt layup from 2 ft (block by A. Iguodala),,47,34
131,2,8:23.0,Offensive rebound by Team,,47,34
132,2,8:15.0,M. Ellis misses 3-pt jump shot from 24 ft,,47,34
133,2,8:14.0,,Defensive rebound by A. Iguodala,47,34
134,2,8:09.0,,Shooting foul by R. Felton (drawn by M. Speights),47,34
135,2,8:09.0,,M. Speights makes free throw 1 of 2,47,35
136,2,8:09.0,C. Parsons enters the game for A. Aminu,,47,35
137,2,8:09.0,,M. Speights makes free throw 2 of 2,47,36
138,2,7:47.0,Turnover by M. Ellis (bad pass; steal by D. Green),,47,36
139,2,7:42.0,,K. Thompson misses 3-pt jump shot from 25 ft,47,36
140,2,7:40.0,,Offensive rebound by D. Green,47,36
141,2,7:35.0,,A. Iguodala misses 3-pt jump shot from 25 ft,47,36
142,2,7:33.0,Defensive rebound by C. Villanueva,,47,36
143,2,7:24.0,Turnover by R. Felton (bad pass),,47,36
144,2,7:07.0,,S. Livingston makes 2-pt jump shot from 18 ft (assist by A. Iguodala),47,38
145,2,7:05.0,Dallas full timeout,,47,38
146,2,7:05.0,J. Barea enters the game for R. Felton,,47,38
147,2,6:56.0,M. Ellis misses 2-pt jump shot from 15 ft,,47,38
148,2,6:55.0,,Defensive rebound by A. Iguodala,47,38
149,2,6:44.0,,M. Speights misses 2-pt jump shot from 18 ft,47,38
150,2,6:43.0,Defensive rebound by T. Chandler,,47,38
151,2,6:22.0,C. Parsons misses 2-pt layup at rim,,47,38
152,2,6:20.0,,Defensive rebound by M. Speights,47,38
153,2,6:14.0,,A. Iguodala misses 2-pt hook shot from 10 ft,47,38
154,2,6:12.0,,Offensive rebound by M. Speights,47,38
155,2,6:12.0,,M. Speights makes 2-pt tip-in at rim,47,40
156,2,6:00.0,Personal foul by D. Green (drawn by J. Barea),,47,40
157,2,6:00.0,,S. Curry enters the game for A. Iguodala,47,40
158,2,5:53.0,C. Parsons misses 2-pt jump shot from 10 ft,,47,40
159,2,5:52.0,,Defensive rebound by D. Green,47,40
160,2,5:43.0,,M. Speights misses 2-pt layup from 2 ft,47,40
161,2,5:41.0,Defensive rebound by Team,,47,40
162,2,5:34.0,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),,49,40
163,2,5:06.0,,M. Speights makes 2-pt jump shot from 8 ft (assist by K. Thompson),49,42
164,2,4:53.0,C. Villanueva misses 2-pt jump shot from 13 ft,,49,42
165,2,4:51.0,,Defensive rebound by S. Curry,49,42
166,2,4:44.0,,S. Curry makes 2-pt jump shot from 16 ft,49,44
167,2,4:43.0,Dallas full timeout,,49,44
168,2,4:43.0,,A. Bogut enters the game for M. Speights,49,44
169,2,4:43.0,D. Nowitzki enters the game for C. Villanueva,,49,44
170,2,4:22.0,J. Barea makes 3-pt jump shot from 22 ft (assist by C. Parsons),,52,44
171,2,4:01.0,,D. Green misses 3-pt jump shot from 27 ft,52,44
172,2,4:00.0,,Offensive rebound by A. Bogut,52,44
173,2,3:51.0,,S. Livingston misses 2-pt jump shot from 9 ft,52,44
174,2,3:49.0,Defensive rebound by T. Chandler,,52,44
175,2,3:40.0,Shooting foul by A. Bogut (drawn by T. Chandler),,52,44
176,2,3:40.0,T. Chandler makes free throw 1 of 2,,53,44
177,2,3:40.0,,H. Barnes enters the game for S. Livingston,53,44
178,2,3:40.0,T. Chandler misses free throw 2 of 2,,53,44
179,2,3:39.0,,Defensive rebound by D. Green,53,44
180,2,3:28.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by K. Thompson),53,47
181,2,3:12.0,Turnover by J. Barea (bad pass; steal by K. Thompson),,53,47
182,2,3:06.0,,K. Thompson makes 2-pt layup from 1 ft,53,49
183,2,2:42.0,C. Parsons makes 2-pt layup from 2 ft,,55,49
184,2,2:37.0,,Shooting foul by D. Nowitzki (drawn by H. Barnes),55,49
185,2,2:37.0,,Golden State full timeout,55,49
186,2,2:37.0,,H. Barnes makes free throw 1 of 2,55,50
187,2,2:37.0,,H. Barnes makes free throw 2 of 2,55,51
188,2,2:25.0,C. Parsons misses 3-pt jump shot from 25 ft,,55,51
189,2,2:24.0,,Defensive rebound by H. Barnes,55,51
190,2,2:17.0,,S. Curry misses 3-pt jump shot from 25 ft,55,51
191,2,2:17.0,Defensive rebound by Team,,55,51
192,2,2:11.0,Personal foul by A. Bogut (drawn by D. Nowitzki),,55,51
193,2,1:58.0,M. Ellis makes 2-pt jump shot from 10 ft,,57,51
194,2,1:39.0,,D. Green misses 3-pt jump shot from 26 ft,57,51
195,2,1:37.0,Defensive rebound by J. Barea,,57,51
196,2,1:31.0,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),,59,51
197,2,1:19.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),59,54
198,2,0:58.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),,62,54
199,2,0:52.0,,A. Bogut makes 2-pt layup from 1 ft (assist by K. Thompson),62,56
200,2,0:32.0,M. Ellis misses 2-pt jump shot from 7 ft,,62,56
201,2,0:31.0,,Defensive rebound by H. Barnes,62,56
202,2,0:12.0,,S. Curry makes 2-pt layup from 1 ft,62,58
203,2,0:02.0,M. Ellis misses 2-pt jump shot from 19 ft,,62,58
204,2,0:00.0,Offensive rebound by Team,,62,58
205,3,11:46.0,T. Chandler makes 2-pt jump shot from 18 ft (assist by C. Parsons),,64,58
206,3,11:32.0,,S. Curry makes 2-pt layup from 2 ft,64,60
207,3,11:09.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,64,60
208,3,11:08.0,,Defensive rebound by A. Bogut,64,60
209,3,11:01.0,,K. Thompson misses 3-pt jump shot from 23 ft,64,60
210,3,10:59.0,Defensive rebound by T. Chandler,,64,60
211,3,10:53.0,C. Parsons makes 2-pt layup from 1 ft,,66,60
212,3,10:31.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by H. Barnes),66,63
213,3,10:13.0,Shooting foul by A. Bogut (drawn by T. Chandler),,66,63
214,3,10:13.0,T. Chandler makes free throw 1 of 2,,67,63
215,3,10:13.0,T. Chandler makes free throw 2 of 2,,68,63
216,3,10:05.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),68,66
217,3,9:53.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,68,66
218,3,9:51.0,,Defensive rebound by A. Bogut,68,66
219,3,9:43.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),68,68
220,3,9:42.0,Dallas full timeout,,68,68
221,3,9:28.0,D. Nowitzki misses 2-pt layup from 1 ft,,68,68
222,3,9:27.0,Offensive rebound by T. Chandler,,68,68
223,3,9:27.0,T. Chandler makes 2-pt dunk at rim,,70,68
224,3,9:15.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),70,71
225,3,9:02.0,Offensive foul by T. Chandler (drawn by A. Bogut),,70,71
226,3,9:02.0,Turnover by T. Chandler (offensive foul),,70,71
227,3,8:53.0,,H. Barnes makes 2-pt jump shot from 15 ft,70,73
228,3,8:40.0,M. Ellis misses 3-pt jump shot from 25 ft,,70,73
229,3,8:39.0,,Defensive rebound by Team,70,73
230,3,8:39.0,D. Harris enters the game for J. Barea,,70,73
231,3,8:30.0,,K. Thompson misses 3-pt jump shot from 25 ft,70,73
232,3,8:28.0,,Offensive rebound by H. Barnes,70,73
233,3,8:25.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by H. Barnes),70,76
234,3,8:16.0,Personal foul by S. Curry (drawn by D. Harris),,70,76
235,3,8:07.0,M. Ellis misses 2-pt jump shot from 13 ft,,70,76
236,3,8:07.0,Offensive rebound by Team,,70,76
237,3,8:07.0,Personal foul by D. Green (drawn by D. Nowitzki),,70,76
238,3,7:51.0,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Ellis),,73,76
239,3,7:40.0,,S. Curry makes 3-pt jump shot from 25 ft,73,79
240,3,7:21.0,C. Parsons makes 3-pt jump shot from 23 ft (assist by D. Harris),,76,79
241,3,7:06.0,,Offensive foul by A. Bogut (drawn by D. Harris),76,79
242,3,7:06.0,,Turnover by A. Bogut (offensive foul),76,79
243,3,7:06.0,,M. Speights enters the game for A. Bogut,76,79
244,3,7:00.0,Shooting block foul by M. Speights (drawn by D. Harris),,76,79
245,3,7:00.0,D. Harris makes free throw 1 of 2,,77,79
246,3,7:00.0,D. Harris makes free throw 2 of 2,,78,79
247,3,6:48.0,,Shooting foul by D. Harris (drawn by M. Speights),78,79
248,3,6:48.0,,M. Speights makes free throw 1 of 2,78,80
249,3,6:48.0,,M. Speights makes free throw 2 of 2,78,81
250,3,6:33.0,Turnover by D. Nowitzki (bad pass; steal by K. Thompson),,78,81
251,3,6:27.0,,K. Thompson misses 3-pt jump shot from 26 ft,78,81
252,3,6:26.0,Defensive rebound by Team,,78,81
253,3,6:26.0,,Loose ball foul by D. Green (drawn by D. Nowitzki),78,81
254,3,6:26.0,D. Nowitzki makes free throw 1 of 2,,79,81
255,3,6:26.0,D. Nowitzki makes free throw 2 of 2,,80,81
256,3,6:16.0,,Personal foul by C. Parsons (drawn by D. Green),80,81
257,3,6:09.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by H. Barnes),80,84
258,3,5:56.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,80,84
259,3,5:55.0,,Defensive rebound by M. Speights,80,84
260,3,5:48.0,,S. Curry misses 3-pt jump shot from 27 ft,80,84
261,3,5:46.0,Defensive rebound by T. Chandler,,80,84
262,3,5:41.0,C. Parsons makes 2-pt jump shot from 16 ft (assist by T. Chandler),,82,84
263,3,5:33.0,,Personal foul by C. Parsons (drawn by S. Curry),82,84
264,3,5:33.0,A. Aminu enters the game for D. Nowitzki,,82,84
265,3,5:33.0,,A. Iguodala enters the game for H. Barnes,82,84
266,3,5:27.0,,Personal foul by M. Ellis (drawn by M. Speights),82,84
267,3,5:20.0,,M. Speights makes 2-pt jump shot from 8 ft (assist by D. Green),82,86
268,3,5:04.0,D. Harris misses 3-pt jump shot from 26 ft,,82,86
269,3,5:03.0,,Defensive rebound by A. Iguodala,82,86
270,3,4:53.0,,M. Speights makes 2-pt jump shot from 15 ft (assist by A. Iguodala),82,88
271,3,4:52.0,Dallas full timeout,,82,88
272,3,4:37.0,C. Parsons misses 2-pt jump shot from 5 ft (block by M. Speights),,82,88
273,3,4:35.0,,Defensive rebound by S. Curry,82,88
274,3,4:31.0,,S. Curry misses 2-pt jump shot from 3 ft,82,88
275,3,4:30.0,Defensive rebound by D. Harris,,82,88
276,3,4:23.0,A. Aminu makes 2-pt layup at rim (assist by D. Harris),,84,88
277,3,4:23.0,Shooting foul by M. Speights (drawn by A. Aminu),,84,88
278,3,4:23.0,,H. Barnes enters the game for D. Green,84,88
279,3,4:23.0,A. Aminu makes free throw 1 of 1,,85,88
280,3,4:09.0,,M. Speights misses 2-pt jump shot from 20 ft,85,88
281,3,4:08.0,Defensive rebound by A. Aminu,,85,88
282,3,4:02.0,D. Harris makes 3-pt jump shot from 26 ft,,88,88
283,3,3:40.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),88,91
284,3,3:24.0,Shooting foul by A. Iguodala (drawn by C. Parsons),,88,91
285,3,3:24.0,C. Parsons misses free throw 1 of 2,,88,91
286,3,3:24.0,Offensive rebound by Team,,88,91
287,3,3:24.0,C. Parsons makes free throw 2 of 2,,89,91
288,3,3:24.0,,Golden State full timeout,89,91
289,3,3:24.0,C. Villanueva enters the game for T. Chandler,,89,91
290,3,3:14.0,,Turnover by H. Barnes (bad pass; steal by M. Ellis),89,91
291,3,3:11.0,M. Ellis makes 2-pt dunk at rim,,91,91
292,3,2:51.0,,Shooting foul by D. Harris (drawn by H. Barnes),91,91
293,3,2:51.0,,H. Barnes makes free throw 1 of 2,91,92
294,3,2:51.0,,L. Barbosa enters the game for K. Thompson,91,92
295,3,2:51.0,,D. Green enters the game for M. Speights,91,92
296,3,2:51.0,,H. Barnes misses free throw 2 of 2,91,92
297,3,2:50.0,Defensive rebound by C. Villanueva,,91,92
298,3,2:34.0,C. Villanueva misses 3-pt jump shot from 26 ft,,91,92
299,3,2:33.0,,Defensive rebound by L. Barbosa,91,92
300,3,2:25.0,,S. Curry misses 2-pt jump shot from 12 ft,91,92
301,3,2:24.0,Defensive rebound by A. Aminu,,91,92
302,3,2:13.0,M. Ellis misses 3-pt jump shot from 25 ft,,91,92
303,3,2:12.0,,Defensive rebound by L. Barbosa,91,92
304,3,2:09.0,,Turnover by L. Barbosa (bad pass),91,92
305,3,1:58.0,C. Villanueva misses 2-pt jump shot from 3 ft,,91,92
306,3,1:54.0,,Defensive rebound by H. Barnes,91,92
307,3,1:49.0,,Personal foul by C. Villanueva (drawn by S. Curry),91,92
308,3,1:49.0,,S. Curry misses free throw 1 of 2,91,92
309,3,1:49.0,,Offensive rebound by Team,91,92
310,3,1:49.0,D. Nowitzki enters the game for C. Parsons,,91,92
311,3,1:49.0,J. Barea enters the game for M. Ellis,,91,92
312,3,1:49.0,,S. Curry makes free throw 2 of 2,91,93
313,3,1:33.0,D. Harris misses 2-pt jump shot from 18 ft,,91,93
314,3,1:33.0,,Defensive rebound by Team,91,93
315,3,1:33.0,,Personal foul by A. Aminu (drawn by L. Barbosa),91,93
316,3,1:33.0,,L. Barbosa misses free throw 1 of 2,91,93
317,3,1:33.0,,Offensive rebound by Team,91,93
318,3,1:33.0,,L. Barbosa misses free throw 2 of 2,91,93
319,3,1:32.0,,Offensive rebound by D. Green,91,93
320,3,1:27.0,,Shooting foul by A. Aminu (drawn by S. Curry),91,93
321,3,1:27.0,Technical foul by A. Aminu,,91,93
322,3,1:27.0,,S. Curry makes technical free throw,91,94
323,3,1:27.0,,S. Curry makes free throw 1 of 2,91,95
324,3,1:27.0,,S. Curry makes free throw 2 of 2,91,96
325,3,1:16.0,Personal foul by L. Barbosa (drawn by D. Nowitzki),,91,96
326,3,1:16.0,D. Nowitzki makes free throw 1 of 2,,92,96
327,3,1:16.0,D. Nowitzki makes free throw 2 of 2,,93,96
328,3,1:01.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),93,99
329,3,0:53.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),,95,99
330,3,0:47.0,,Turnover by S. Curry (lost ball; steal by C. Villanueva),95,99
331,3,0:42.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,95,99
332,3,0:41.0,,Defensive rebound by D. Green,95,99
333,3,0:28.0,,S. Curry makes 2-pt jump shot from 21 ft,95,101
334,3,0:08.0,J. Barea misses 3-pt jump shot from 26 ft,,95,101
335,3,0:07.0,Offensive rebound by A. Aminu,,95,101
336,3,0:02.0,C. Villanueva makes 3-pt jump shot from 26 ft (assist by A. Aminu),,98,101
337,4,11:45.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by D. Green),98,103
338,4,11:29.0,D. Harris misses 2-pt jump shot from 20 ft,,98,103
339,4,11:27.0,,Defensive rebound by S. Livingston,98,103
340,4,11:11.0,,L. Barbosa makes 3-pt jump shot from 26 ft (assist by S. Livingston),98,106
341,4,10:49.0,D. Nowitzki misses 2-pt jump shot from 3 ft (block by D. Green),,98,106
342,4,10:47.0,Offensive rebound by D. Nowitzki,,98,106
343,4,10:46.0,J. Barea misses 3-pt jump shot from 26 ft,,98,106
344,4,10:43.0,,Defensive rebound by L. Barbosa,98,106
345,4,10:27.0,,H. Barnes makes 2-pt layup from 2 ft (assist by A. Iguodala),98,108
346,4,10:26.0,Dallas full timeout,,98,108
347,4,10:26.0,T. Chandler enters the game for D. Nowitzki,,98,108
348,4,10:26.0,M. Ellis enters the game for D. Harris,,98,108
349,4,10:26.0,C. Parsons enters the game for C. Villanueva,,98,108
350,4,10:14.0,Shooting foul by D. Green (drawn by C. Parsons),,98,108
351,4,10:14.0,C. Parsons misses free throw 1 of 2,,98,108
352,4,10:14.0,Offensive rebound by Team,,98,108
353,4,10:14.0,,A. Bogut enters the game for H. Barnes,98,108
354,4,10:14.0,C. Parsons makes free throw 2 of 2,,99,108
355,4,9:55.0,,S. Livingston misses 2-pt jump shot from 11 ft,99,108
356,4,9:54.0,Defensive rebound by J. Barea,,99,108
357,4,9:49.0,C. Parsons misses 3-pt jump shot from 26 ft,,99,108
358,4,9:46.0,,Defensive rebound by A. Iguodala,99,108
359,4,9:36.0,,Offensive foul by S. Livingston (drawn by T. Chandler),99,108
360,4,9:36.0,,Turnover by S. Livingston (offensive foul),99,108
361,4,9:26.0,J. Barea misses 2-pt jump shot from 18 ft,,99,108
362,4,9:25.0,,Defensive rebound by D. Green,99,108
363,4,9:07.0,,A. Iguodala misses 2-pt jump shot from 19 ft,99,108
364,4,9:05.0,Defensive rebound by M. Ellis,,99,108
365,4,8:58.0,M. Ellis makes 2-pt layup from 2 ft,,101,108
366,4,8:40.0,,D. Green misses 3-pt jump shot from 26 ft,101,108
367,4,8:39.0,Defensive rebound by J. Barea,,101,108
368,4,8:26.0,M. Ellis misses 2-pt jump shot from 19 ft,,101,108
369,4,8:25.0,,Defensive rebound by D. Green,101,108
370,4,8:05.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by A. Bogut),101,111
371,4,7:48.0,M. Ellis misses 2-pt layup from 1 ft,,101,111
372,4,7:46.0,,Defensive rebound by A. Bogut,101,111
373,4,7:43.0,,Shooting foul by C. Parsons (drawn by L. Barbosa),101,111
374,4,7:43.0,,L. Barbosa makes free throw 1 of 2,101,112
375,4,7:43.0,,L. Barbosa misses free throw 2 of 2,101,112
376,4,7:42.0,Defensive rebound by T. Chandler,,101,112
377,4,7:23.0,M. Ellis misses 2-pt jump shot from 8 ft,,101,112
378,4,7:22.0,Offensive rebound by A. Aminu,,101,112
379,4,7:22.0,A. Aminu misses 2-pt tip-in from 1 ft,,101,112
380,4,7:20.0,Offensive rebound by A. Aminu,,101,112
381,4,7:16.0,C. Parsons misses 2-pt layup from 2 ft,,101,112
382,4,7:14.0,Offensive rebound by T. Chandler,,101,112
383,4,7:14.0,T. Chandler makes 2-pt dunk at rim,,103,112
