,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
189,2,3:49.0,,R. Evans makes 2-pt layup from 4 ft (assist by D. Cousins),40,43
190,2,3:33.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by S. Blake),,42,43
191,2,3:11.0,,R. Evans misses 2-pt layup from 2 ft (block by R. Lopez),42,43
192,2,3:09.0,Defensive rebound by N. Batum,,42,43
193,2,2:58.0,N. Batum misses 3-pt jump shot from 25 ft,,42,43
194,2,2:56.0,Offensive rebound by W. Matthews,,42,43
195,2,2:55.0,W. Matthews makes 2-pt layup from 2 ft,,44,43
196,2,2:55.0,,Sacramento full timeout,44,43
197,2,2:55.0,Portland full timeout,,44,43
198,2,2:55.0,D. Lillard enters the game for S. Blake,,44,43
199,2,2:44.0,,Offensive foul by R. Evans (drawn by D. Lillard),44,43
200,2,2:44.0,,Turnover by R. Evans (offensive foul),44,43
201,2,2:13.0,N. Batum misses 2-pt jump shot from 18 ft,,44,43
202,2,2:13.0,,Defensive rebound by R. Evans,44,43
203,2,1:54.0,,D. Collison misses 2-pt jump shot from 3 ft,44,43
204,2,1:51.0,,Offensive rebound by D. Collison,44,43
205,2,1:46.0,,D. Collison misses 3-pt jump shot from 24 ft,44,43
206,2,1:46.0,,Offensive rebound by Team,44,43
207,2,1:46.0,Loose ball foul by R. Lopez (drawn by D. Cousins),,44,43
208,2,1:46.0,,D. Cousins misses free throw 1 of 2,44,43
209,2,1:46.0,,Offensive rebound by Team,44,43
210,2,1:46.0,C. Kaman enters the game for R. Lopez,,44,43
211,2,1:46.0,,D. Cousins makes free throw 2 of 2,44,44
212,2,1:27.0,C. Kaman misses 2-pt hook shot from 6 ft,,44,44
213,2,1:26.0,,Defensive rebound by R. Gay,44,44
214,2,1:19.0,,Personal block foul by N. Batum (drawn by R. Gay),44,44
215,2,1:19.0,,R. Gay makes free throw 1 of 2,44,45
216,2,1:19.0,,R. Gay makes free throw 2 of 2,44,46
217,2,1:00.0,C. Kaman makes 2-pt dunk at rim (assist by L. Aldridge),,46,46
218,2,0:47.0,,D. Collison makes 2-pt jump shot from 17 ft,46,48
219,2,0:29.0,C. Kaman makes 2-pt layup from 1 ft (assist by L. Aldridge),,48,48
220,2,0:16.0,,Offensive foul by D. Cousins (drawn by D. Lillard),48,48
221,2,0:16.0,,Turnover by D. Cousins (offensive foul),48,48
222,2,0:16.0,Portland full timeout,,48,48
223,2,0:16.0,S. Blake enters the game for C. Kaman,,48,48
224,2,0:16.0,,R. Hollins enters the game for D. Cousins,48,48
225,3,11:44.0,,R. Gay makes 2-pt jump shot from 10 ft,48,50
226,3,11:20.0,Shooting foul by D. Collison (drawn by D. Lillard),,48,50
227,3,11:20.0,D. Lillard makes free throw 1 of 2,,49,50
228,3,11:20.0,D. Lillard makes free throw 2 of 2,,50,50
229,3,10:58.0,,D. Cousins misses 2-pt jump shot from 6 ft,50,50
230,3,10:57.0,Defensive rebound by N. Batum,,50,50
231,3,10:49.0,W. Matthews misses 3-pt jump shot from 24 ft,,50,50
232,3,10:49.0,,Defensive rebound by R. Gay,50,50
233,3,10:35.0,,R. Gay makes 3-pt jump shot from 24 ft,50,53
234,3,10:18.0,N. Batum makes 2-pt jump shot from 14 ft,,52,53
235,3,10:06.0,,D. Collison misses 2-pt jump shot from 16 ft,52,53
236,3,10:06.0,Defensive rebound by W. Matthews,,52,53
237,3,9:56.0,D. Lillard misses 2-pt jump shot from 23 ft,,52,53
238,3,9:55.0,,Defensive rebound by J. Thompson,52,53
239,3,9:31.0,,B. McLemore makes 3-pt jump shot from 24 ft,52,56
240,3,9:18.0,Personal foul by J. Thompson (drawn by L. Aldridge),,52,56
241,3,9:11.0,L. Aldridge misses 2-pt jump shot from 16 ft,,52,56
242,3,9:10.0,,Defensive rebound by J. Thompson,52,56
243,3,8:53.0,,R. Gay makes 2-pt layup from 2 ft (assist by D. Collison),52,58
244,3,8:38.0,Turnover by N. Batum (bad pass; steal by D. Collison),,52,58
245,3,8:29.0,,D. Collison makes 2-pt layup at rim,52,60
246,3,8:12.0,Turnover by N. Batum (bad pass),,52,60
247,3,8:02.0,,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),52,62
248,3,8:01.0,Portland full timeout,,52,62
249,3,7:42.0,Turnover by R. Lopez (3 sec),,52,62
250,3,7:29.0,,D. Cousins misses 2-pt jump shot from 16 ft,52,62
251,3,7:28.0,Defensive rebound by D. Lillard,,52,62
252,3,7:20.0,R. Lopez makes 2-pt jump shot from 6 ft (assist by N. Batum),,54,62
253,3,7:06.0,,Offensive foul by D. Cousins (drawn by R. Lopez),54,62
254,3,7:06.0,,Turnover by D. Cousins (offensive foul),54,62
255,3,6:53.0,L. Aldridge misses 2-pt jump shot from 18 ft,,54,62
256,3,6:52.0,,Defensive rebound by D. Collison,54,62
257,3,6:42.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by L. Aldridge),54,62
258,3,6:41.0,Defensive rebound by D. Lillard,,54,62
259,3,6:41.0,,Loose ball foul by D. Cousins (drawn by D. Lillard),54,62
260,3,6:41.0,,R. Evans enters the game for D. Cousins,54,62
261,3,6:23.0,D. Lillard misses 3-pt jump shot from 25 ft,,54,62
262,3,6:23.0,,Defensive rebound by R. Evans,54,62
263,3,6:09.0,,J. Thompson misses 2-pt jump shot from 19 ft,54,62
264,3,6:08.0,Defensive rebound by D. Lillard,,54,62
265,3,5:59.0,R. Lopez misses 2-pt jump shot from 15 ft,,54,62
266,3,5:57.0,Offensive rebound by W. Matthews,,54,62
267,3,5:43.0,R. Lopez makes 2-pt dunk at rim (assist by N. Batum),,56,62
268,3,5:42.0,,Sacramento full timeout,56,62
269,3,5:42.0,C. Kaman enters the game for R. Lopez,,56,62
270,3,5:26.0,,R. Gay makes 2-pt jump shot from 7 ft (assist by D. Collison),56,64
271,3,5:10.0,Turnover by L. Aldridge (lost ball),,56,64
272,3,4:55.0,,D. Collison makes 2-pt jump shot from 18 ft,56,66
273,3,4:41.0,N. Batum makes 2-pt layup from 1 ft (assist by D. Lillard),,58,66
274,3,4:18.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by B. McLemore),58,69
275,3,3:59.0,W. Matthews makes 2-pt jump shot from 4 ft,,60,69
276,3,3:40.0,,R. Evans misses 2-pt layup from 2 ft,60,69
277,3,3:39.0,Defensive rebound by W. Matthews,,60,69
278,3,3:26.0,Shooting foul by R. Gay (drawn by L. Aldridge),,60,69
279,3,3:26.0,L. Aldridge makes free throw 1 of 2,,61,69
280,3,3:26.0,S. Blake enters the game for W. Matthews,,61,69
281,3,3:26.0,L. Aldridge makes free throw 2 of 2,,62,69
282,3,3:15.0,,Turnover by D. Collison (lost ball; steal by S. Blake),62,69
283,3,3:09.0,S. Blake makes 3-pt jump shot from 23 ft (assist by D. Lillard),,65,69
284,3,2:42.0,,J. Thompson misses 2-pt hook shot from 7 ft,65,69
285,3,2:41.0,Defensive rebound by L. Aldridge,,65,69
286,3,2:22.0,L. Aldridge makes 2-pt jump shot from 16 ft,,67,69
287,3,2:00.0,,D. Collison makes 2-pt jump shot from 18 ft,67,71
288,3,1:41.0,Shooting foul by R. Evans (drawn by L. Aldridge),,67,71
289,3,1:41.0,L. Aldridge makes free throw 1 of 2,,68,71
290,3,1:41.0,,O. Casspi enters the game for R. Gay,68,71
291,3,1:41.0,C. McCollum enters the game for N. Batum,,68,71
292,3,1:41.0,L. Aldridge makes free throw 2 of 2,,69,71
293,3,1:22.0,,O. Casspi misses 2-pt layup from 2 ft (block by C. Kaman),69,71
294,3,1:21.0,,Offensive rebound by B. McLemore,69,71
295,3,1:16.0,,R. Evans misses 2-pt jump shot from 11 ft,69,71
296,3,1:13.0,Defensive rebound by C. Kaman,,69,71
297,3,1:00.0,L. Aldridge misses 2-pt jump shot from 16 ft,,69,71
298,3,0:59.0,,Defensive rebound by O. Casspi,69,71
299,3,0:47.0,,Personal foul by S. Blake (drawn by O. Casspi),69,71
300,3,0:47.0,R. Lopez enters the game for L. Aldridge,,69,71
301,3,0:47.0,,N. Stauskas enters the game for B. McLemore,69,71
302,3,0:47.0,W. Matthews enters the game for D. Lillard,,69,71
303,3,0:42.0,,D. Collison misses 2-pt jump shot from 18 ft,69,71
304,3,0:41.0,Defensive rebound by S. Blake,,69,71
305,3,0:30.0,C. Kaman makes 2-pt layup from 1 ft (assist by S. Blake),,71,71
306,3,0:04.0,,J. Thompson misses 2-pt jump shot from 9 ft,71,71
307,3,0:04.0,Defensive rebound by R. Lopez,,71,71
308,3,0:00.0,S. Blake misses 3-pt jump shot from 32 ft,,71,71
309,3,0:00.0,Offensive rebound by Team,,71,71
310,4,11:50.0,S. Blake makes 3-pt jump shot from 24 ft,,74,71
311,4,11:29.0,,Shooting foul by C. McCollum (drawn by O. Casspi),74,71
312,4,11:29.0,,O. Casspi makes free throw 1 of 2,74,72
313,4,11:29.0,,O. Casspi makes free throw 2 of 2,74,73
314,4,11:16.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by R. Lopez),,77,73
315,4,11:00.0,,N. Stauskas misses 2-pt jump shot from 18 ft,77,73
316,4,10:59.0,Defensive rebound by R. Lopez,,77,73
317,4,10:53.0,Personal block foul by O. Casspi (drawn by S. Blake),,77,73
318,4,10:42.0,W. Matthews misses 3-pt jump shot from 25 ft,,77,73
319,4,10:41.0,,Defensive rebound by N. Stauskas,77,73
320,4,10:23.0,,R. Evans misses 2-pt jump shot from 7 ft,77,73
321,4,10:22.0,Defensive rebound by C. Kaman,,77,73
322,4,10:11.0,C. Kaman misses 2-pt jump shot from 3 ft,,77,73
323,4,10:10.0,,Defensive rebound by C. Landry,77,73
324,4,9:59.0,,O. Casspi makes 2-pt layup from 2 ft (assist by R. Sessions),77,75
325,4,9:42.0,C. Kaman misses 2-pt jump shot from 15 ft,,77,75
326,4,9:41.0,,Defensive rebound by C. Landry,77,75
327,4,9:29.0,,R. Sessions misses 2-pt jump shot from 15 ft,77,75
328,4,9:28.0,Defensive rebound by R. Lopez,,77,75
329,4,9:19.0,C. McCollum misses 2-pt jump shot from 15 ft,,77,75
330,4,9:19.0,Offensive rebound by Team,,77,75
331,4,9:19.0,,Loose ball foul by R. Evans (drawn by R. Lopez),77,75
332,4,9:02.0,S. Blake misses 2-pt jump shot from 20 ft,,77,75
333,4,9:02.0,,Defensive rebound by Team,77,75
334,4,9:02.0,Loose ball foul by C. Kaman (drawn by C. Landry),,77,75
335,4,8:42.0,,C. Landry misses 2-pt jump shot from 19 ft,77,75
336,4,8:42.0,Defensive rebound by C. Kaman,,77,75
337,4,8:29.0,Personal foul by C. Landry (drawn by W. Matthews),,77,75
338,4,8:29.0,Official timeout,,77,75
339,4,8:29.0,D. Lillard enters the game for C. Kaman,,77,75
340,4,8:29.0,L. Aldridge enters the game for C. McCollum,,77,75
341,4,8:29.0,,D. Collison enters the game for R. Sessions,77,75
342,4,8:29.0,,R. Gay enters the game for O. Casspi,77,75
343,4,8:29.0,,D. Cousins enters the game for R. Evans,77,75
344,4,8:16.0,L. Aldridge misses 2-pt jump shot from 17 ft,,77,75
345,4,8:15.0,,Defensive rebound by D. Cousins,77,75
346,4,7:51.0,,Personal foul by L. Aldridge (drawn by D. Cousins),77,75
347,4,7:51.0,N. Batum enters the game for W. Matthews,,77,75
348,4,7:48.0,,Personal foul by D. Lillard (drawn by N. Stauskas),77,75
349,4,7:39.0,,R. Gay misses 3-pt jump shot from 22 ft,77,75
350,4,7:38.0,Defensive rebound by S. Blake,,77,75
351,4,7:20.0,Turnover by N. Batum (lost ball; steal by R. Gay),,77,75
352,4,7:19.0,,Clear path foul by N. Batum,77,75
353,4,7:19.0,,R. Gay makes clear path free throw 1 of 2,77,76
354,4,7:19.0,,R. Gay makes clear path free throw 2 of 2,77,77
355,4,7:10.0,,D. Cousins misses 2-pt jump shot from 4 ft,77,77
356,4,7:08.0,,Offensive rebound by C. Landry,77,77
357,4,7:01.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Collison),77,80
358,4,6:38.0,N. Batum misses 3-pt jump shot from 25 ft,,77,80
359,4,6:38.0,,Defensive rebound by D. Collison,77,80
360,4,6:27.0,,D. Collison misses 2-pt jump shot from 19 ft,77,80
361,4,6:25.0,,Offensive rebound by D. Cousins,77,80
362,4,6:24.0,,D. Cousins makes 2-pt jump shot from 4 ft,77,82
363,4,6:23.0,Portland full timeout,,77,82
364,4,6:23.0,W. Matthews enters the game for R. Lopez,,77,82
365,4,6:23.0,C. Kaman enters the game for S. Blake,,77,82
366,4,6:06.0,Personal foul by C. Landry (drawn by L. Aldridge),,77,82
367,4,5:54.0,W. Matthews misses 3-pt jump shot from 24 ft,,77,82
368,4,5:53.0,,Defensive rebound by D. Cousins,77,82
369,4,5:34.0,,R. Gay misses 2-pt hook shot from 5 ft,77,82
370,4,5:33.0,,Offensive rebound by D. Cousins,77,82
371,4,5:20.0,,Shooting foul by W. Matthews (drawn by D. Collison),77,82
372,4,5:20.0,,D. Collison makes free throw 1 of 2,77,83
373,4,5:20.0,,B. McLemore enters the game for N. Stauskas,77,83
374,4,5:20.0,,D. Collison makes free throw 2 of 2,77,84
375,4,5:06.0,L. Aldridge misses 2-pt jump shot from 20 ft,,77,84
376,4,5:06.0,,Defensive rebound by D. Collison,77,84
377,4,4:48.0,,Shooting foul by C. Kaman (drawn by D. Cousins),77,84
378,4,4:48.0,,D. Cousins makes free throw 1 of 2,77,85
379,4,4:48.0,R. Lopez enters the game for C. Kaman,,77,85
380,4,4:48.0,,D. Cousins makes free throw 2 of 2,77,86
381,4,4:26.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by R. Lopez),,80,86
382,4,4:09.0,,R. Gay makes 2-pt jump shot from 15 ft,80,88
383,4,3:58.0,Shooting foul by D. Collison (drawn by D. Lillard),,80,88
384,4,3:58.0,D. Lillard makes free throw 1 of 2,,81,88
385,4,3:58.0,D. Lillard misses free throw 2 of 2,,81,88
386,4,3:57.0,,Defensive rebound by R. Gay,81,88
387,4,3:40.0,,D. Cousins misses 2-pt jump shot from 7 ft (block by R. Lopez),81,88
388,4,3:40.0,Defensive rebound by Team,,81,88
