,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
369,4,6:08.0,,L. Aldridge misses 2-pt layup from 3 ft,92,85
370,4,6:07.0,Defensive rebound by M. Gasol,,92,85
371,4,5:53.0,Turnover by M. Conley (lost ball; steal by D. Lillard),,92,85
372,4,5:48.0,,D. Lillard misses 3-pt jump shot from 23 ft,92,85
373,4,5:48.0,,Offensive rebound by N. Batum,92,85
374,4,5:44.0,,D. Lillard misses 3-pt jump shot from 23 ft,92,85
375,4,5:43.0,Defensive rebound by M. Conley,,92,85
376,4,5:25.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,94,85
377,4,5:25.0,,Portland full timeout,94,85
378,4,5:25.0,Z. Randolph enters the game for J. Leuer,,94,85
379,4,5:12.0,,N. Batum misses 3-pt jump shot from 24 ft,94,85
380,4,5:11.0,Defensive rebound by M. Conley,,94,85
381,4,4:55.0,M. Gasol misses 2-pt jump shot from 20 ft,,94,85
382,4,4:54.0,Offensive rebound by Z. Randolph,,94,85
383,4,4:53.0,Turnover by Z. Randolph (traveling),,94,85
384,4,4:42.0,,C. Kaman makes 2-pt layup at rim (assist by D. Lillard),94,87
385,4,4:17.0,M. Gasol makes 2-pt jump shot from 5 ft,,96,87
386,4,4:17.0,Shooting foul by L. Aldridge (drawn by M. Gasol),,96,87
387,4,4:17.0,M. Gasol makes free throw 1 of 1,,97,87
388,4,4:10.0,,Shooting foul by T. Allen (drawn by D. Lillard),97,87
389,4,4:10.0,,D. Lillard misses free throw 1 of 2,97,87
390,4,4:10.0,,Offensive rebound by Team,97,87
391,4,4:10.0,,D. Lillard makes free throw 2 of 2,97,88
392,4,3:54.0,Turnover by M. Gasol (lost ball; steal by D. Lillard),,97,88
393,4,3:42.0,,L. Aldridge misses 2-pt jump shot from 19 ft,97,88
394,4,3:41.0,Defensive rebound by M. Conley,,97,88
395,4,3:30.0,M. Conley misses 2-pt jump shot from 21 ft,,97,88
396,4,3:28.0,Offensive rebound by T. Allen,,97,88
397,4,3:28.0,Shooting foul by C. Kaman (drawn by T. Allen),,97,88
398,4,3:28.0,,R. Lopez enters the game for C. Kaman,97,88
399,4,3:28.0,T. Allen makes free throw 1 of 2,,98,88
400,4,3:28.0,C. Lee enters the game for Q. Pondexter,,98,88
401,4,3:28.0,T. Allen makes free throw 2 of 2,,99,88
402,4,3:15.0,,Shooting foul by M. Gasol (drawn by L. Aldridge),99,88
403,4,3:15.0,,L. Aldridge makes free throw 1 of 2,99,89
404,4,3:15.0,,L. Aldridge makes free throw 2 of 2,99,90
405,4,2:54.0,M. Conley makes 2-pt jump shot from 5 ft (assist by M. Gasol),,101,90
406,4,2:42.0,,Shooting foul by M. Conley (drawn by D. Lillard),101,90
407,4,2:42.0,Memphis full timeout,,101,90
408,4,2:42.0,,D. Lillard misses free throw 1 of 2,101,90
409,4,2:42.0,,Offensive rebound by Team,101,90
410,4,2:42.0,,D. Lillard makes free throw 2 of 2,101,91
411,4,2:29.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,103,91
412,4,2:17.0,,D. Lillard misses 2-pt layup from 2 ft,103,91
413,4,2:16.0,Defensive rebound by M. Gasol,,103,91
414,4,2:07.0,Personal foul by D. Lillard (drawn by M. Conley),,103,91
415,4,2:07.0,M. Conley makes free throw 1 of 2,,104,91
416,4,2:07.0,,S. Blake enters the game for R. Lopez,104,91
417,4,2:07.0,M. Conley makes free throw 2 of 2,,105,91
418,4,1:59.0,,D. Lillard makes 2-pt layup at rim,105,93
419,4,1:37.0,T. Allen makes 3-pt jump shot from 23 ft (assist by C. Lee),,108,93
420,4,1:29.0,,W. Matthews misses 3-pt jump shot from 22 ft,108,93
421,4,1:28.0,Defensive rebound by Z. Randolph,,108,93
422,4,1:11.0,Z. Randolph misses 2-pt layup from 1 ft,,108,93
423,4,1:10.0,,Defensive rebound by W. Matthews,108,93
424,4,1:03.0,,W. Matthews makes 2-pt dunk at rim,108,95
425,4,1:03.0,Memphis full timeout,,108,95
426,4,1:03.0,,A. Crabbe enters the game for L. Aldridge,108,95
427,4,1:03.0,,W. Barton enters the game for W. Matthews,108,95
428,4,1:03.0,,J. Freeland enters the game for D. Lillard,108,95
429,4,0:54.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),,110,95
430,4,0:48.0,,W. Barton makes 2-pt jump shot from 3 ft (assist by N. Batum),110,97
431,4,0:44.0,Personal foul by W. Barton (drawn by M. Conley),,110,97
432,4,0:44.0,M. Conley makes free throw 1 of 2,,111,97
433,4,0:44.0,B. Udrih enters the game for T. Allen,,111,97
434,4,0:44.0,J. Stokes enters the game for Z. Randolph,,111,97
435,4,0:44.0,J. Leuer enters the game for M. Gasol,,111,97
436,4,0:44.0,M. Conley makes free throw 2 of 2,,112,97
437,4,0:37.0,,W. Barton makes 2-pt jump shot from 8 ft (assist by S. Blake),112,99
438,4,0:13.0,B. Udrih misses 3-pt jump shot from 22 ft,,112,99
439,4,0:11.0,Offensive rebound by M. Conley,,112,99
