,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
110,2,11:03.0,Turnover by R. Hood (bad pass; steal by M. Ginóbili),,15,23
111,2,10:39.0,,B. Diaw misses 2-pt jump shot from 9 ft,15,23
112,2,10:38.0,Defensive rebound by R. Gobert,,15,23
113,2,10:29.0,R. Gobert misses 2-pt jump shot from 6 ft,,15,23
114,2,10:28.0,,Defensive rebound by D. Green,15,23
115,2,10:22.0,,D. Green misses 3-pt jump shot from 26 ft,15,23
116,2,10:21.0,,Offensive rebound by Team,15,23
117,2,10:12.0,,M. Ginóbili misses 2-pt layup from 2 ft,15,23
118,2,10:11.0,Defensive rebound by Team,,15,23
119,2,9:54.0,R. Hood makes 3-pt jump shot from 24 ft (assist by D. Exum),,18,23
120,2,9:44.0,,K. Leonard enters the game for M. Ginóbili,18,23
121,2,9:44.0,,M. Bonner enters the game for B. Diaw,18,23
122,2,9:44.0,,C. Joseph enters the game for D. Green,18,23
123,2,9:40.0,,A. Baynes makes 2-pt layup from 3 ft (assist by K. Leonard),18,25
124,2,9:24.0,E. Millsap misses 2-pt layup from 1 ft,,18,25
125,2,9:23.0,,Defensive rebound by M. Bonner,18,25
126,2,9:14.0,,Shooting foul by R. Gobert (drawn by K. Leonard),18,25
127,2,9:14.0,,K. Leonard misses free throw 1 of 2,18,25
128,2,9:14.0,,Offensive rebound by Team,18,25
129,2,9:14.0,,K. Leonard makes free throw 2 of 2,18,26
130,2,8:56.0,D. Exum misses 2-pt jump shot from 13 ft,,18,26
131,2,8:55.0,,Defensive rebound by A. Baynes,18,26
132,2,8:39.0,,K. Leonard misses 2-pt jump shot from 19 ft,18,26
133,2,8:38.0,Defensive rebound by T. Booker,,18,26
134,2,8:19.0,D. Exum misses 3-pt jump shot from 25 ft,,18,26
135,2,8:18.0,Offensive rebound by Team,,18,26
136,2,8:18.0,Official timeout,,18,26
137,2,8:18.0,,T. Duncan enters the game for A. Baynes,18,26
138,2,8:06.0,E. Millsap makes 2-pt layup from 2 ft (assist by D. Exum),,20,26
139,2,7:52.0,,T. Parker makes 2-pt jump shot from 8 ft,20,28
140,2,7:33.0,T. Booker makes 2-pt layup from 2 ft (assist by D. Exum),,22,28
141,2,7:10.0,,Shooting foul by E. Millsap (drawn by T. Duncan),22,28
142,2,7:10.0,,T. Duncan makes free throw 1 of 2,22,29
143,2,7:10.0,T. Burke enters the game for R. Hood,,22,29
144,2,7:10.0,E. Freedom enters the game for T. Booker,,22,29
145,2,7:10.0,,P. Mills enters the game for C. Joseph,22,29
146,2,7:10.0,,T. Splitter enters the game for M. Bonner,22,29
147,2,7:10.0,,T. Duncan makes free throw 2 of 2,22,30
148,2,6:55.0,E. Millsap misses 2-pt layup from 1 ft (block by K. Leonard),,22,30
149,2,6:53.0,Offensive rebound by D. Exum,,22,30
150,2,6:47.0,D. Exum misses 2-pt jump shot from 18 ft,,22,30
151,2,6:46.0,,Defensive rebound by Team,22,30
152,2,6:36.0,,Turnover by T. Splitter (bad pass),22,30
153,2,6:36.0,J. Ingles enters the game for D. Exum,,22,30
154,2,6:16.0,E. Freedom misses 2-pt jump shot from 18 ft,,22,30
155,2,6:15.0,,Defensive rebound by K. Leonard,22,30
156,2,6:10.0,,Turnover by K. Leonard (lost ball; steal by T. Burke),22,30
157,2,6:06.0,Shooting foul by T. Duncan (drawn by R. Gobert),,22,30
158,2,6:06.0,R. Gobert misses free throw 1 of 2,,22,30
159,2,6:06.0,Offensive rebound by Team,,22,30
160,2,6:06.0,,San Antonio full timeout,22,30
161,2,6:06.0,R. Gobert misses free throw 2 of 2,,22,30
162,2,6:05.0,,Defensive rebound by P. Mills,22,30
163,2,5:54.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by T. Parker),22,32
164,2,5:34.0,Turnover by E. Millsap (lost ball; steal by T. Parker),,22,32
165,2,5:30.0,,P. Mills misses 2-pt layup from 2 ft (block by E. Millsap),22,32
166,2,5:27.0,,Offensive rebound by K. Leonard,22,32
167,2,5:17.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Splitter),22,35
168,2,5:09.0,Turnover by J. Ingles (lost ball; steal by K. Leonard),,22,35
169,2,5:07.0,,Personal foul by J. Ingles (drawn by K. Leonard),22,35
170,2,5:07.0,D. Favors enters the game for R. Gobert,,22,35
171,2,5:07.0,G. Hayward enters the game for E. Millsap,,22,35
172,2,4:59.0,,T. Splitter misses 2-pt jump shot from 3 ft,22,35
173,2,4:58.0,Defensive rebound by D. Favors,,22,35
174,2,4:48.0,D. Favors makes 2-pt layup at rim (assist by G. Hayward),,24,35
175,2,4:39.0,,Personal foul by D. Favors (drawn by T. Splitter),24,35
176,2,4:39.0,,T. Splitter makes free throw 1 of 2,24,36
177,2,4:39.0,R. Hood enters the game for J. Ingles,,24,36
178,2,4:39.0,,T. Splitter makes free throw 2 of 2,24,37
179,2,4:17.0,Turnover by E. Freedom (lost ball; steal by T. Splitter),,24,37
180,2,3:57.0,,T. Splitter misses 2-pt hook shot from 8 ft,24,37
181,2,3:56.0,Defensive rebound by D. Favors,,24,37
182,2,3:45.0,D. Favors misses 2-pt jump shot from 16 ft,,24,37
183,2,3:44.0,,Defensive rebound by K. Leonard,24,37
184,2,3:31.0,,M. Ginóbili enters the game for K. Leonard,24,37
185,2,3:22.0,,T. Splitter makes 2-pt layup from 2 ft (assist by T. Duncan),24,39
186,2,3:07.0,E. Freedom misses 2-pt jump shot from 16 ft,,24,39
187,2,3:06.0,,Defensive rebound by T. Splitter,24,39
188,2,2:56.0,,T. Parker misses 2-pt jump shot from 14 ft,24,39
189,2,2:55.0,Defensive rebound by D. Favors,,24,39
190,2,2:41.0,D. Favors misses 2-pt layup from 1 ft (block by T. Duncan),,24,39
191,2,2:40.0,Offensive rebound by G. Hayward,,24,39
192,2,2:37.0,G. Hayward misses 2-pt jump shot from 7 ft,,24,39
193,2,2:37.0,Offensive rebound by Team,,24,39
194,2,2:37.0,Personal foul by M. Ginóbili (drawn by E. Freedom),,24,39
195,2,2:37.0,Utah full timeout,,24,39
196,2,2:37.0,,A. Baynes enters the game for T. Splitter,24,39
197,2,2:37.0,T. Booker enters the game for E. Freedom,,24,39
198,2,2:29.0,R. Hood misses 3-pt jump shot from 23 ft,,24,39
199,2,2:28.0,,Defensive rebound by T. Duncan,24,39
200,2,2:11.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,24,39
201,2,2:10.0,Defensive rebound by R. Hood,,24,39
202,2,2:07.0,Shooting foul by T. Parker (drawn by R. Hood),,24,39
203,2,2:07.0,R. Hood misses free throw 1 of 2,,24,39
204,2,2:07.0,Offensive rebound by Team,,24,39
205,2,2:07.0,R. Hood makes free throw 2 of 2,,25,39
206,2,1:53.0,,Shooting foul by R. Hood (drawn by T. Duncan),25,39
207,2,1:53.0,,T. Duncan makes free throw 1 of 2,25,40
208,2,1:53.0,,K. Leonard enters the game for T. Parker,25,40
209,2,1:53.0,R. Gobert enters the game for T. Booker,,25,40
210,2,1:53.0,,T. Duncan misses free throw 2 of 2,25,40
211,2,1:52.0,Defensive rebound by R. Gobert,,25,40
212,2,1:37.0,D. Favors misses 2-pt layup from 2 ft (block by M. Ginóbili),,25,40
213,2,1:36.0,,Defensive rebound by K. Leonard,25,40
214,2,1:28.0,,Personal foul by G. Hayward (drawn by M. Ginóbili),25,40
215,2,1:28.0,,M. Ginóbili makes free throw 1 of 2,25,41
216,2,1:28.0,,M. Ginóbili misses free throw 2 of 2,25,41
217,2,1:27.0,Defensive rebound by D. Favors,,25,41
218,2,1:08.0,T. Burke makes 2-pt jump shot from 17 ft (assist by R. Gobert),,27,41
219,2,0:53.0,,K. Leonard misses 3-pt jump shot from 25 ft,27,41
220,2,0:52.0,Defensive rebound by D. Favors,,27,41
221,2,0:49.0,Turnover by D. Favors (bad pass; steal by P. Mills),,27,41
222,2,0:33.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by R. Gobert),27,41
223,2,0:32.0,Defensive rebound by R. Hood,,27,41
224,2,0:28.0,T. Burke misses 2-pt layup at rim (block by M. Ginóbili),,27,41
225,2,0:27.0,,Defensive rebound by K. Leonard,27,41
226,2,0:03.0,,A. Baynes misses 3-pt jump shot from 24 ft,27,41
227,2,0:02.0,,Offensive rebound by T. Duncan,27,41
228,2,0:02.0,,T. Duncan misses 2-pt tip-in at rim,27,41
229,2,0:01.0,,Offensive rebound by K. Leonard,27,41
230,2,0:00.0,,K. Leonard makes 2-pt jump shot from 16 ft,27,43
231,3,11:45.0,,K. Leonard misses 2-pt jump shot from 18 ft,27,43
232,3,11:44.0,Defensive rebound by R. Gobert,,27,43
233,3,11:29.0,G. Hayward misses 2-pt jump shot from 21 ft,,27,43
234,3,11:27.0,Offensive rebound by Team,,27,43
235,3,11:23.0,Turnover by D. Favors (traveling),,27,43
236,3,11:05.0,,D. Green misses 2-pt jump shot from 4 ft,27,43
237,3,11:04.0,Defensive rebound by R. Gobert,,27,43
238,3,10:49.0,G. Hayward misses 3-pt jump shot from 24 ft,,27,43
239,3,10:48.0,,Defensive rebound by T. Parker,27,43
240,3,10:38.0,,T. Splitter makes 2-pt layup from 2 ft (assist by T. Parker),27,45
241,3,10:18.0,G. Hayward misses 2-pt layup from 1 ft,,27,45
242,3,10:17.0,,Defensive rebound by T. Splitter,27,45
243,3,10:15.0,,Personal block foul by J. Ingles (drawn by K. Leonard),27,45
244,3,10:06.0,,Turnover by T. Duncan (bad pass; steal by G. Hayward),27,45
245,3,10:01.0,D. Favors misses 2-pt layup at rim,,27,45
246,3,10:00.0,Offensive rebound by R. Gobert,,27,45
247,3,10:00.0,R. Gobert makes 2-pt tip-in from 1 ft,,29,45
248,3,9:45.0,,Turnover by T. Parker (bad pass; steal by G. Hayward),29,45
249,3,9:41.0,G. Hayward makes 2-pt layup from 1 ft,,31,45
250,3,9:25.0,,T. Splitter misses 2-pt layup at rim (block by D. Favors),31,45
251,3,9:24.0,,Offensive rebound by D. Green,31,45
252,3,9:15.0,,Shooting foul by J. Ingles (drawn by T. Splitter),31,45
253,3,9:15.0,,T. Splitter makes free throw 1 of 2,31,46
254,3,9:15.0,,C. Joseph enters the game for D. Green,31,46
255,3,9:15.0,,T. Splitter makes free throw 2 of 2,31,47
256,3,8:52.0,Turnover by G. Hayward (step out of bounds),,31,47
257,3,8:29.0,,T. Splitter makes 2-pt layup from 3 ft (assist by C. Joseph),31,49
258,3,8:18.0,T. Burke misses 3-pt jump shot from 25 ft,,31,49
259,3,8:17.0,,Defensive rebound by Team,31,49
260,3,7:58.0,,K. Leonard misses 2-pt jump shot from 16 ft,31,49
261,3,7:57.0,Defensive rebound by R. Gobert,,31,49
262,3,7:50.0,T. Burke makes 2-pt layup from 1 ft (assist by G. Hayward),,33,49
263,3,7:25.0,,T. Splitter misses 2-pt jump shot from 15 ft,33,49
264,3,7:24.0,,Offensive rebound by T. Duncan,33,49
265,3,7:18.0,,T. Splitter misses 2-pt jump shot from 5 ft,33,49
266,3,7:17.0,Defensive rebound by D. Favors,,33,49
267,3,7:08.0,T. Burke makes 2-pt jump shot from 8 ft (assist by J. Ingles),,35,49
268,3,7:08.0,,San Antonio full timeout,35,49
269,3,7:08.0,D. Exum enters the game for J. Ingles,,35,49
270,3,7:08.0,,A. Baynes enters the game for T. Splitter,35,49
271,3,6:46.0,,T. Parker misses 2-pt jump shot from 3 ft,35,49
272,3,6:45.0,Defensive rebound by R. Gobert,,35,49
273,3,6:28.0,Shooting block foul by A. Baynes (drawn by R. Gobert),,35,49
274,3,6:28.0,R. Gobert makes free throw 1 of 2,,36,49
275,3,6:28.0,R. Gobert makes free throw 2 of 2,,37,49
276,3,6:08.0,,A. Baynes makes 2-pt layup from 2 ft (assist by C. Joseph),37,51
277,3,5:50.0,G. Hayward misses 2-pt jump shot from 16 ft,,37,51
278,3,5:49.0,,Defensive rebound by C. Joseph,37,51
279,3,5:41.0,,C. Joseph misses 2-pt layup from 2 ft (block by D. Favors),37,51
280,3,5:40.0,Defensive rebound by R. Gobert,,37,51
281,3,5:18.0,T. Burke misses 2-pt jump shot from 20 ft,,37,51
282,3,5:17.0,,Defensive rebound by K. Leonard,37,51
283,3,5:03.0,,A. Baynes misses 2-pt hook shot from 5 ft (block by R. Gobert),37,51
284,3,5:02.0,Defensive rebound by T. Burke,,37,51
285,3,4:58.0,G. Hayward makes 2-pt layup from 2 ft (assist by T. Burke),,39,51
286,3,4:41.0,,Shooting foul by G. Hayward (drawn by K. Leonard),39,51
287,3,4:41.0,,K. Leonard makes free throw 1 of 2,39,52
288,3,4:41.0,,P. Mills enters the game for T. Parker,39,52
289,3,4:41.0,R. Hood enters the game for D. Exum,,39,52
290,3,4:41.0,E. Freedom enters the game for R. Gobert,,39,52
291,3,4:41.0,,K. Leonard makes free throw 2 of 2,39,53
292,3,4:26.0,D. Favors makes 2-pt layup at rim (assist by G. Hayward),,41,53
293,3,4:10.0,,T. Duncan misses 2-pt jump shot from 9 ft,41,53
294,3,4:09.0,,Offensive rebound by T. Duncan,41,53
295,3,4:07.0,,Shooting block foul by R. Hood (drawn by T. Duncan),41,53
296,3,4:07.0,,T. Duncan makes free throw 1 of 2,41,54
297,3,4:07.0,,M. Ginóbili enters the game for K. Leonard,41,54
298,3,4:07.0,D. Exum enters the game for T. Burke,,41,54
299,3,4:07.0,,T. Duncan makes free throw 2 of 2,41,55
300,3,3:56.0,E. Freedom makes 2-pt layup from 1 ft (assist by G. Hayward),,43,55
301,3,3:38.0,,C. Joseph misses 2-pt jump shot from 18 ft,43,55
302,3,3:37.0,,Offensive rebound by A. Baynes,43,55
303,3,3:37.0,,A. Baynes makes 2-pt tip-in from 1 ft,43,57
304,3,3:23.0,Shooting foul by C. Joseph (drawn by R. Hood),,43,57
305,3,3:23.0,R. Hood misses free throw 1 of 2,,43,57
306,3,3:23.0,Offensive rebound by Team,,43,57
307,3,3:23.0,,B. Diaw enters the game for T. Duncan,43,57
308,3,3:23.0,T. Booker enters the game for D. Favors,,43,57
309,3,3:23.0,R. Hood makes free throw 2 of 2,,44,57
310,3,3:10.0,,Personal foul by E. Freedom (drawn by A. Baynes),44,57
311,3,3:10.0,,A. Baynes makes free throw 1 of 2,44,58
312,3,3:10.0,,A. Baynes makes free throw 2 of 2,44,59
313,3,2:50.0,T. Booker misses 2-pt jump shot from 20 ft,,44,59
314,3,2:48.0,,Defensive rebound by M. Ginóbili,44,59
315,3,2:35.0,,P. Mills misses 2-pt layup from 1 ft,44,59
316,3,2:34.0,Defensive rebound by Team,,44,59
317,3,2:34.0,Utah full timeout,,44,59
318,3,2:21.0,D. Exum makes 2-pt layup from 1 ft (assist by G. Hayward),,46,59
319,3,2:07.0,,C. Joseph makes 2-pt jump shot from 9 ft (assist by M. Ginóbili),46,61
320,3,1:47.0,R. Hood misses 2-pt jump shot from 18 ft,,46,61
321,3,1:46.0,,Defensive rebound by A. Baynes,46,61
322,3,1:29.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Ginóbili),46,63
323,3,1:03.0,Turnover by Team (shot clock),,46,63
324,3,0:53.0,,Shooting foul by T. Booker (drawn by A. Baynes),46,63
325,3,0:53.0,,A. Baynes makes free throw 1 of 2,46,64
326,3,0:53.0,J. Ingles enters the game for R. Hood,,46,64
327,3,0:53.0,,A. Baynes misses free throw 2 of 2,46,64
328,3,0:53.0,Defensive rebound by E. Freedom,,46,64
329,3,0:38.0,G. Hayward misses 2-pt jump shot from 9 ft,,46,64
330,3,0:38.0,,Defensive rebound by A. Baynes,46,64
331,3,0:29.0,,Turnover by M. Ginóbili (bad pass; steal by D. Exum),46,64
332,3,0:28.0,Personal foul by P. Mills (drawn by D. Exum),,46,64
333,3,0:09.0,Shooting block foul by A. Baynes (drawn by G. Hayward),,46,64
334,3,0:09.0,G. Hayward makes free throw 1 of 2,,47,64
335,3,0:09.0,R. Gobert enters the game for E. Freedom,,47,64
336,3,0:09.0,,M. Bonner enters the game for B. Diaw,47,64
337,3,0:09.0,G. Hayward misses free throw 2 of 2,,47,64
338,3,0:09.0,,Defensive rebound by M. Ginóbili,47,64
339,3,0:03.0,,M. Ginóbili makes 2-pt layup at rim,47,66
340,4,11:40.0,T. Burke misses 2-pt jump shot from 6 ft,,47,66
341,4,11:39.0,,Defensive rebound by D. Green,47,66
342,4,11:25.0,,P. Mills makes 2-pt jump shot from 19 ft (assist by T. Splitter),47,68
343,4,11:01.0,R. Gobert makes 2-pt jump shot from 4 ft (assist by J. Ingles),,49,68
344,4,10:42.0,,D. Green makes 2-pt jump shot from 3 ft (assist by B. Diaw),49,70
345,4,10:30.0,R. Hood misses 2-pt jump shot from 5 ft,,49,70
346,4,10:29.0,,Defensive rebound by T. Splitter,49,70
347,4,10:27.0,,Personal take foul by J. Ingles (drawn by M. Ginóbili),49,70
348,4,10:27.0,E. Millsap enters the game for R. Hood,,49,70
349,4,10:27.0,Utah full timeout,,49,70
350,4,10:11.0,,T. Splitter misses 2-pt jump shot from 3 ft (block by R. Gobert),49,70
351,4,10:09.0,Defensive rebound by T. Booker,,49,70
352,4,9:57.0,Turnover by T. Burke (bad pass; steal by B. Diaw),,49,70
353,4,9:40.0,,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),49,73
354,4,9:15.0,T. Burke misses 2-pt layup from 2 ft,,49,73
355,4,9:14.0,Offensive rebound by Team,,49,73
356,4,9:14.0,,Loose ball foul by D. Green (drawn by T. Booker),49,73
357,4,9:14.0,,K. Leonard enters the game for M. Ginóbili,49,73
358,4,9:03.0,Turnover by R. Gobert (offensive goaltending),,49,73
359,4,8:44.0,,K. Leonard misses 2-pt layup from 1 ft (block by R. Gobert),49,73
360,4,8:44.0,Defensive rebound by Team,,49,73
361,4,8:44.0,Official timeout,,49,73
362,4,8:27.0,T. Booker makes 2-pt jump shot from 7 ft (assist by T. Burke),,51,73
363,4,8:04.0,,D. Green makes 3-pt jump shot from 22 ft (assist by B. Diaw),51,76
364,4,7:48.0,Turnover by J. Ingles (bad pass; steal by K. Leonard),,51,76
365,4,7:44.0,,K. Leonard misses 2-pt layup at rim (block by J. Ingles),51,76
366,4,7:43.0,,Offensive rebound by D. Green,51,76
367,4,7:29.0,,P. Mills misses 3-pt jump shot from 25 ft,51,76
368,4,7:28.0,Defensive rebound by R. Gobert,,51,76
369,4,7:20.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,53,76
370,4,7:20.0,Shooting foul by B. Diaw (drawn by R. Gobert),,53,76
371,4,7:20.0,,C. Joseph enters the game for P. Mills,53,76
372,4,7:20.0,D. Favors enters the game for T. Booker,,53,76
373,4,7:20.0,R. Gobert makes free throw 1 of 1,,54,76
374,4,7:05.0,,D. Green makes 3-pt jump shot from 25 ft (assist by B. Diaw),54,79
375,4,6:48.0,T. Burke makes 2-pt jump shot from 20 ft (assist by R. Gobert),,56,79
376,4,6:41.0,,T. Splitter misses 2-pt layup from 1 ft,56,79
377,4,6:40.0,Defensive rebound by D. Favors,,56,79
378,4,6:32.0,D. Favors misses 2-pt jump shot from 18 ft,,56,79
379,4,6:31.0,,Defensive rebound by B. Diaw,56,79
380,4,6:20.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by C. Joseph),56,82
381,4,5:55.0,E. Millsap misses 2-pt jump shot from 19 ft,,56,82
382,4,5:54.0,,Defensive rebound by B. Diaw,56,82
383,4,5:47.0,,San Antonio full timeout,56,82
384,4,5:47.0,E. Freedom enters the game for R. Gobert,,56,82
385,4,5:47.0,D. Exum enters the game for J. Ingles,,56,82
386,4,5:47.0,,M. Bonner enters the game for B. Diaw,56,82
387,4,5:47.0,,J. Ayres enters the game for T. Splitter,56,82
388,4,5:47.0,,J. Green enters the game for K. Leonard,56,82
389,4,5:42.0,,Turnover by D. Green (lost ball),56,82
