,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
0,1,11:45.0,,B. Knight misses 2-pt jump shot from 20 ft,0,0
1,1,11:44.0,Defensive rebound by B. Bass,,0,0
2,1,11:30.0,E. Turner makes 2-pt jump shot from 16 ft (assist by J. Sullinger),,2,0
3,1,11:11.0,,K. Middleton misses 2-pt jump shot from 19 ft,2,0
4,1,11:10.0,Defensive rebound by J. Sullinger,,2,0
5,1,11:03.0,M. Smart makes 3-pt jump shot from 28 ft (assist by J. Sullinger),,5,0
6,1,10:51.0,,Turnover by J. Henson (bad pass; steal by J. Sullinger),5,0
7,1,10:43.0,A. Bradley misses 2-pt jump shot from 16 ft (block by B. Knight),,5,0
8,1,10:41.0,,Defensive rebound by K. Middleton,5,0
9,1,10:25.0,,Personal foul by A. Bradley (drawn by B. Knight),5,0
10,1,10:13.0,,G. Antetokounmpo makes 2-pt jump shot from 16 ft,5,2
11,1,9:54.0,E. Turner misses 2-pt jump shot from 5 ft,,5,2
12,1,9:53.0,,Defensive rebound by J. Henson,5,2
13,1,9:36.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,5,2
14,1,9:35.0,Defensive rebound by A. Bradley,,5,2
15,1,9:25.0,Shooting block foul by J. Henson (drawn by B. Bass),,5,2
16,1,9:25.0,B. Bass makes free throw 1 of 2,,6,2
17,1,9:25.0,B. Bass makes free throw 2 of 2,,7,2
18,1,9:12.0,,J. Dudley misses 3-pt jump shot from 25 ft,7,2
19,1,9:10.0,Defensive rebound by A. Bradley,,7,2
20,1,8:59.0,A. Bradley makes 2-pt layup from 1 ft,,9,2
21,1,8:37.0,,K. Middleton misses 2-pt jump shot from 3 ft (block by J. Sullinger),9,2
22,1,8:36.0,Defensive rebound by M. Smart,,9,2
23,1,8:21.0,B. Bass misses 2-pt jump shot from 14 ft,,9,2
24,1,8:20.0,,Defensive rebound by K. Middleton,9,2
25,1,8:08.0,,Personal foul by E. Turner (drawn by J. Dudley),9,2
26,1,8:01.0,,B. Knight makes 3-pt jump shot from 26 ft (assist by J. Henson),9,5
27,1,7:36.0,J. Sullinger misses 2-pt jump shot from 10 ft (block by J. Henson),,9,5
28,1,7:34.0,,Defensive rebound by G. Antetokounmpo,9,5
29,1,7:32.0,,Personal foul by M. Smart (drawn by G. Antetokounmpo),9,5
30,1,7:26.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),9,8
31,1,7:13.0,J. Sullinger misses 3-pt jump shot from 25 ft,,9,8
32,1,7:11.0,,Defensive rebound by B. Knight,9,8
33,1,7:00.0,,J. Henson makes 2-pt hook shot from 4 ft (assist by B. Knight),9,10
34,1,6:45.0,A. Bradley misses 2-pt jump shot from 17 ft,,9,10
35,1,6:42.0,,Defensive rebound by J. Henson,9,10
36,1,6:26.0,,J. Dudley misses 2-pt jump shot from 7 ft,9,10
37,1,6:24.0,Defensive rebound by B. Bass,,9,10
38,1,6:09.0,B. Bass misses 2-pt layup at rim (block by G. Antetokounmpo),,9,10
39,1,6:08.0,Offensive rebound by Team,,9,10
40,1,6:08.0,,O. Mayo enters the game for J. Dudley,9,10
41,1,6:08.0,Boston full timeout,,9,10
42,1,6:05.0,J. Sullinger makes 2-pt hook shot from 3 ft (assist by E. Turner),,11,10
43,1,5:50.0,J. Crowder enters the game for M. Smart,,11,10
44,1,5:38.0,,B. Knight makes 3-pt jump shot from 26 ft,11,13
45,1,5:19.0,J. Crowder misses 3-pt jump shot from 24 ft,,11,13
46,1,5:17.0,Offensive rebound by J. Sullinger,,11,13
47,1,5:17.0,J. Sullinger makes 2-pt layup at rim,,13,13
48,1,5:04.0,,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),13,15
49,1,4:42.0,Turnover by B. Bass (lost ball; steal by K. Middleton),,13,15
50,1,4:33.0,,B. Knight misses 3-pt jump shot from 24 ft,13,15
51,1,4:32.0,Defensive rebound by E. Turner,,13,15
52,1,4:19.0,E. Turner makes 2-pt layup at rim,,15,15
53,1,4:02.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),15,17
54,1,3:43.0,A. Bradley misses 3-pt jump shot from 23 ft,,15,17
55,1,3:41.0,Offensive rebound by Team,,15,17
56,1,3:41.0,T. Zeller enters the game for J. Sullinger,,15,17
57,1,3:41.0,,E. İlyasova enters the game for J. Henson,15,17
58,1,3:41.0,M. Thornton enters the game for B. Bass,,15,17
59,1,3:30.0,T. Zeller makes 2-pt layup at rim (assist by A. Bradley),,17,17
60,1,3:11.0,,O. Mayo misses 2-pt layup from 2 ft,17,17
61,1,3:09.0,,Offensive rebound by G. Antetokounmpo,17,17
62,1,3:09.0,,G. Antetokounmpo makes 2-pt tip-in at rim,17,19
63,1,2:56.0,Turnover by E. Turner (bad pass),,17,19
64,1,2:56.0,,Milwaukee full timeout,17,19
65,1,2:43.0,,K. Middleton makes 2-pt jump shot from 19 ft,17,21
66,1,2:26.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by E. Turner),,20,21
67,1,2:09.0,,O. Mayo misses 3-pt jump shot from 23 ft,20,21
68,1,2:08.0,Defensive rebound by T. Zeller,,20,21
69,1,1:56.0,T. Zeller misses 2-pt hook shot from 4 ft,,20,21
70,1,1:55.0,,Defensive rebound by B. Knight,20,21
71,1,1:39.0,,Turnover by K. Middleton (lost ball; steal by E. Turner),20,21
72,1,1:35.0,E. Turner misses 2-pt dunk at rim (block by G. Antetokounmpo),,20,21
73,1,1:33.0,Offensive rebound by M. Thornton,,20,21
74,1,1:28.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by M. Thornton),,22,21
75,1,1:09.0,,Personal block foul by M. Thornton (drawn by G. Antetokounmpo),22,21
76,1,1:09.0,,J. Bayless enters the game for K. Middleton,22,21
77,1,1:01.0,,B. Knight misses 3-pt jump shot from 25 ft,22,21
78,1,1:00.0,Defensive rebound by T. Zeller,,22,21
79,1,0:55.0,Personal block foul by E. İlyasova (drawn by J. Crowder),,22,21
80,1,0:49.0,T. Zeller misses 2-pt jump shot from 3 ft,,22,21
81,1,0:47.0,,Defensive rebound by G. Antetokounmpo,22,21
82,1,0:39.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),22,23
83,1,0:29.0,Personal foul by O. Mayo (drawn by E. Turner),,22,23
84,1,0:29.0,E. Turner misses free throw 1 of 2,,22,23
85,1,0:29.0,Offensive rebound by Team,,22,23
86,1,0:29.0,T. Prince enters the game for A. Bradley,,22,23
87,1,0:29.0,E. Turner makes free throw 2 of 2,,23,23
88,1,0:04.0,,E. İlyasova misses 2-pt layup from 1 ft,23,23
89,1,0:02.0,Defensive rebound by E. Turner,,23,23
90,1,0:00.0,E. Turner misses 3-pt jump shot from 25 ft,,23,23
91,1,0:00.0,Offensive rebound by Team,,23,23
92,2,11:45.0,Personal foul by J. Gutiérrez (drawn by M. Smart),,23,23
93,2,11:37.0,T. Prince makes 2-pt layup from 1 ft,,25,23
94,2,11:23.0,,O. Mayo misses 2-pt jump shot from 15 ft,25,23
95,2,11:22.0,Defensive rebound by T. Prince,,25,23
96,2,11:00.0,T. Zeller misses 2-pt hook shot from 6 ft,,25,23
