,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
394,4,6:57.0,,Turnover by A. Goodwin (bad pass; steal by B. Diaw),77,55
395,4,6:53.0,C. Joseph misses 2-pt layup from 2 ft,,77,55
396,4,6:52.0,Offensive rebound by B. Diaw,,77,55
397,4,6:49.0,B. Diaw makes 2-pt layup at rim,,79,55
398,4,6:41.0,,A. Len misses 2-pt jump shot from 14 ft,79,55
399,4,6:39.0,Defensive rebound by K. Leonard,,79,55
400,4,6:25.0,C. Joseph misses 2-pt jump shot from 14 ft,,79,55
401,4,6:24.0,,Defensive rebound by M. Morris,79,55
402,4,6:17.0,,M. Morris makes 2-pt jump shot from 11 ft,79,57
403,4,6:17.0,,Shooting foul by C. Joseph (drawn by M. Morris),79,57
404,4,6:17.0,,M. Morris makes free throw 1 of 1,79,58
405,4,5:56.0,B. Diaw misses 2-pt jump shot from 20 ft,,79,58
406,4,5:55.0,,Defensive rebound by Team,79,58
407,4,5:55.0,,Personal foul by A. Baynes (drawn by A. Len),79,58
408,4,5:55.0,,Phoenix full timeout,79,58
409,4,5:55.0,P. Mills enters the game for M. Belinelli,,79,58
410,4,5:55.0,D. Green enters the game for C. Joseph,,79,58
411,4,5:55.0,,A. Len makes free throw 1 of 2,79,59
412,4,5:55.0,,A. Len misses free throw 2 of 2,79,59
413,4,5:55.0,Defensive rebound by A. Baynes,,79,59
414,4,5:43.0,B. Diaw makes 2-pt dunk at rim (assist by P. Mills),,81,59
415,4,5:24.0,,A. Goodwin makes 3-pt jump shot from 24 ft (assist by T. Warren),81,62
416,4,5:13.0,K. Leonard makes 2-pt jump shot from 18 ft,,83,62
417,4,4:53.0,,A. Len misses 2-pt layup from 2 ft,83,62
418,4,4:52.0,Defensive rebound by K. Leonard,,83,62
419,4,4:43.0,K. Leonard misses 2-pt jump shot from 22 ft,,83,62
420,4,4:42.0,Offensive rebound by P. Mills,,83,62
421,4,4:29.0,K. Leonard makes 2-pt jump shot from 4 ft,,85,62
422,4,4:29.0,Shooting foul by M. Morris (drawn by K. Leonard),,85,62
423,4,4:29.0,K. Leonard makes free throw 1 of 1,,86,62
424,4,4:16.0,,Turnover by A. Goodwin (lost ball; steal by P. Mills),86,62
425,4,4:14.0,Personal foul by R. Bullock (drawn by A. Baynes),,86,62
426,4,4:14.0,C. Joseph enters the game for K. Leonard,,86,62
427,4,4:14.0,M. Bonner enters the game for B. Diaw,,86,62
428,4,3:59.0,P. Mills makes 2-pt jump shot from 20 ft,,88,62
429,4,3:43.0,,A. Len makes 2-pt layup from 2 ft (assist by T. Warren),88,64
430,4,3:43.0,,Shooting foul by A. Baynes (drawn by A. Len),88,64
431,4,3:43.0,J. Ayres enters the game for A. Baynes,,88,64
432,4,3:43.0,,A. Len makes free throw 1 of 1,88,65
433,4,3:30.0,D. Green misses 3-pt jump shot from 25 ft,,88,65
434,4,3:29.0,,Defensive rebound by A. Len,88,65
435,4,3:18.0,,A. Len misses 2-pt jump shot from 17 ft,88,65
436,4,3:17.0,Defensive rebound by P. Mills,,88,65
437,4,3:13.0,Turnover by P. Mills (lost ball; steal by A. Len),,88,65
438,4,3:13.0,,T. Warren makes 2-pt layup at rim (assist by A. Len),88,67
439,4,3:13.0,,Shooting foul by D. Green (drawn by T. Warren),88,67
440,4,3:13.0,,E. Barron enters the game for A. Len,88,67
441,4,3:13.0,,T. Warren makes free throw 1 of 1,88,68
442,4,2:58.0,C. Joseph makes 2-pt jump shot from 14 ft,,90,68
443,4,2:41.0,,A. Goodwin makes 2-pt layup from 2 ft,90,70
444,4,2:28.0,P. Mills makes 2-pt jump shot from 20 ft (assist by C. Joseph),,92,70
445,4,2:13.0,,T. Warren misses 2-pt jump shot from 9 ft,92,70
446,4,2:12.0,Defensive rebound by D. Green,,92,70
447,4,2:03.0,Offensive foul by C. Joseph (drawn by E. Barron),,92,70
448,4,2:03.0,Turnover by C. Joseph (offensive foul),,92,70
449,4,2:03.0,San Antonio full timeout,,92,70
450,4,1:52.0,,T. Warren makes 2-pt layup from 2 ft,92,72
451,4,1:48.0,Turnover by J. Ayres (bad pass; steal by A. Goodwin),,92,72
452,4,1:45.0,,A. Goodwin misses 2-pt layup from 2 ft,92,72
453,4,1:44.0,Defensive rebound by J. Ayres,,92,72
454,4,1:41.0,P. Mills makes 3-pt jump shot from 25 ft (assist by C. Joseph),,95,72
455,4,1:30.0,,Offensive foul by A. Goodwin (drawn by D. Green),95,72
456,4,1:30.0,,Turnover by A. Goodwin (offensive foul),95,72
457,4,1:18.0,Turnover by J. Ayres (lost ball; steal by E. Barron),,95,72
458,4,1:09.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by A. Goodwin),95,74
459,4,0:57.0,C. Joseph makes 2-pt layup from 1 ft,,97,74
460,4,0:57.0,Shooting foul by E. Barron (drawn by C. Joseph),,97,74
461,4,0:57.0,C. Joseph makes free throw 1 of 1,,98,74
462,4,0:43.0,,T. Warren misses 2-pt jump shot from 17 ft,98,74
463,4,0:42.0,Defensive rebound by D. Green,,98,74
464,4,0:29.0,M. Bonner makes 3-pt jump shot from 23 ft (assist by C. Joseph),,101,74
465,4,0:17.0,,A. Goodwin misses 2-pt jump shot from 20 ft,101,74
466,4,0:16.0,Defensive rebound by P. Mills,,101,74
