,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
103,2,9:55.0,,Defensive rebound by D. Wright,24,35
104,2,9:44.0,,Shooting foul by P. Tucker (drawn by A. Afflalo),24,35
105,2,9:44.0,,A. Afflalo makes free throw 1 of 2,24,36
106,2,9:44.0,,A. Afflalo makes free throw 2 of 2,24,37
107,2,9:24.0,Turnover by A. Price (bad pass),,24,37
108,2,9:13.0,,Personal foul by P. Tucker (drawn by A. Afflalo),24,37
109,2,9:13.0,G. Green enters the game for A. Goodwin,,24,37
110,2,9:05.0,,C. McCollum misses 3-pt jump shot from 24 ft,24,37
111,2,9:05.0,Defensive rebound by G. Green,,24,37
112,2,8:50.0,G. Green makes 3-pt jump shot from 24 ft (assist by T. Warren),,27,37
113,2,8:26.0,,A. Afflalo misses 2-pt layup at rim,27,37
114,2,8:26.0,,Offensive rebound by C. Kaman,27,37
115,2,8:26.0,,C. Kaman makes 2-pt jump shot from 10 ft,27,39
116,2,8:18.0,G. Green misses 2-pt jump shot from 16 ft,,27,39
117,2,8:17.0,,Defensive rebound by C. McCollum,27,39
118,2,8:08.0,,C. Kaman makes 2-pt layup from 1 ft (assist by C. McCollum),27,41
119,2,7:47.0,P. Tucker makes 2-pt layup at rim (assist by A. Price),,29,41
120,2,7:35.0,,Turnover by A. Afflalo (offensive foul),29,41
121,2,7:35.0,,Offensive foul by A. Afflalo (drawn by A. Price),29,41
122,2,7:35.0,Official timeout,,29,41
123,2,7:35.0,,D. Lillard enters the game for C. McCollum,29,41
124,2,7:35.0,,N. Batum enters the game for A. Afflalo,29,41
125,2,7:28.0,Turnover by G. Green (lost ball; steal by D. Lillard),,29,41
126,2,7:22.0,,N. Batum misses 3-pt jump shot from 24 ft,29,41
127,2,7:22.0,Defensive rebound by P. Tucker,,29,41
128,2,7:04.0,G. Green makes 2-pt jump shot from 16 ft,,31,41
129,2,6:39.0,,Turnover by N. Batum (bad pass; steal by G. Green),31,41
130,2,6:36.0,G. Green makes 2-pt layup from 1 ft,,33,41
131,2,6:19.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by D. Lillard),33,44
132,2,5:58.0,G. Green misses 3-pt jump shot from 25 ft,,33,44
133,2,5:57.0,,Defensive rebound by Team,33,44
134,2,5:57.0,E. Bledsoe enters the game for T. Warren,,33,44
135,2,5:57.0,,Portland full timeout,33,44
136,2,5:57.0,,R. Lopez enters the game for C. Kaman,33,44
137,2,5:57.0,,L. Aldridge enters the game for S. Blake,33,44
138,2,5:42.0,,R. Lopez makes 2-pt layup from 2 ft (assist by D. Lillard),33,46
139,2,5:17.0,A. Len misses 2-pt jump shot from 11 ft,,33,46
140,2,5:16.0,,Defensive rebound by L. Aldridge,33,46
141,2,4:57.0,,Turnover by D. Lillard (bad pass),33,46
142,2,4:57.0,M. Morris enters the game for A. Price,,33,46
143,2,4:45.0,G. Green misses 2-pt jump shot from 16 ft,,33,46
144,2,4:44.0,,Defensive rebound by D. Lillard,33,46
145,2,4:33.0,,L. Aldridge makes 3-pt jump shot from 24 ft (assist by N. Batum),33,49
146,2,4:10.0,M. Morris misses 2-pt jump shot from 9 ft,,33,49
147,2,4:09.0,Offensive rebound by P. Tucker,,33,49
148,2,4:09.0,Shooting foul by R. Lopez (drawn by P. Tucker),,33,49
149,2,4:09.0,P. Tucker makes free throw 1 of 2,,34,49
150,2,4:09.0,P. Tucker makes free throw 2 of 2,,35,49
151,2,3:54.0,,D. Lillard makes 2-pt layup from 1 ft (assist by L. Aldridge),35,51
152,2,3:43.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,37,51
153,2,3:34.0,,R. Lopez makes 2-pt layup from 1 ft (assist by D. Wright),37,53
154,2,3:22.0,Def 3 sec tech foul by R. Lopez,,37,53
155,2,3:22.0,E. Bledsoe misses technical free throw,,37,53
156,2,3:22.0,Offensive rebound by Team,,37,53
157,2,3:22.0,,A. Afflalo enters the game for D. Wright,37,53
158,2,3:22.0,M. Morris enters the game for A. Len,,37,53
159,2,3:14.0,Turnover by E. Bledsoe (bad pass),,37,53
160,2,2:55.0,,L. Aldridge misses 2-pt jump shot from 18 ft,37,53
161,2,2:55.0,Defensive rebound by P. Tucker,,37,53
162,2,2:51.0,Personal foul by D. Lillard (drawn by E. Bledsoe),,37,53
163,2,2:51.0,Phoenix full timeout,,37,53
164,2,2:44.0,M. Morris misses 3-pt jump shot from 24 ft,,37,53
165,2,2:43.0,,Defensive rebound by A. Afflalo,37,53
166,2,2:33.0,,R. Lopez misses 2-pt layup from 1 ft,37,53
167,2,2:31.0,Defensive rebound by P. Tucker,,37,53
168,2,2:22.0,P. Tucker makes 2-pt layup from 1 ft (assist by M. Morris),,39,53
169,2,1:58.0,,Turnover by L. Aldridge (lost ball; steal by E. Bledsoe),39,53
170,2,1:55.0,M. Morris makes 2-pt layup at rim (assist by E. Bledsoe),,41,53
171,2,1:33.0,,L. Aldridge misses 2-pt jump shot from 15 ft,41,53
172,2,1:31.0,Defensive rebound by E. Bledsoe,,41,53
173,2,1:25.0,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),,43,53
174,2,1:23.0,,Portland full timeout,43,53
175,2,1:23.0,,D. Wright enters the game for R. Lopez,43,53
176,2,1:11.0,,D. Lillard makes 2-pt dunk at rim,43,55
177,2,0:59.0,Personal foul by N. Batum (drawn by G. Green),,43,55
178,2,0:48.0,G. Green makes 2-pt jump shot from 14 ft,,45,55
179,2,0:30.0,,D. Wright misses 3-pt jump shot from 24 ft,45,55
180,2,0:29.0,Defensive rebound by M. Morris,,45,55
181,2,0:26.0,M. Morris makes 2-pt layup at rim (assist by M. Morris),,47,55
182,2,0:08.0,,N. Batum misses 3-pt jump shot from 23 ft,47,55
183,2,0:07.0,Defensive rebound by M. Morris,,47,55
184,2,0:04.0,G. Green makes 2-pt dunk at rim (assist by E. Bledsoe),,49,55
185,2,0:00.0,,L. Aldridge misses 3-pt jump shot from 23 ft,49,55
186,2,0:00.0,,Offensive rebound by Team,49,55
187,3,11:35.0,A. Len misses 2-pt layup from 2 ft (block by R. Lopez),,49,55
188,3,11:34.0,,Defensive rebound by D. Lillard,49,55
189,3,11:28.0,,D. Lillard makes 2-pt jump shot from 20 ft,49,57
190,3,11:14.0,M. Morris misses 2-pt jump shot from 16 ft,,49,57
191,3,11:13.0,,Defensive rebound by N. Batum,49,57
192,3,10:56.0,,N. Batum makes 2-pt jump shot from 19 ft,49,59
193,3,10:36.0,Turnover by E. Bledsoe (palming),,49,59
194,3,10:36.0,Technical foul by E. Bledsoe,,49,59
195,3,10:36.0,,D. Lillard makes technical free throw,49,60
196,3,10:21.0,,A. Afflalo makes 2-pt jump shot from 15 ft (assist by N. Batum),49,62
197,3,10:06.0,M. Morris misses 2-pt jump shot from 19 ft,,49,62
198,3,10:05.0,,Defensive rebound by N. Batum,49,62
199,3,9:58.0,,D. Lillard misses 3-pt jump shot from 24 ft,49,62
200,3,9:56.0,Defensive rebound by A. Len,,49,62
201,3,9:54.0,Shooting foul by D. Lillard (drawn by E. Bledsoe),,49,62
202,3,9:54.0,E. Bledsoe makes free throw 1 of 2,,50,62
203,3,9:54.0,G. Green enters the game for A. Len,,50,62
204,3,9:54.0,E. Bledsoe makes free throw 2 of 2,,51,62
205,3,9:33.0,,L. Aldridge misses 2-pt jump shot from 19 ft,51,62
206,3,9:32.0,Defensive rebound by P. Tucker,,51,62
207,3,9:26.0,E. Bledsoe makes 2-pt layup from 1 ft,,53,62
208,3,9:08.0,,D. Lillard makes 3-pt jump shot from 25 ft,53,65
209,3,8:59.0,P. Tucker misses 3-pt jump shot from 24 ft,,53,65
210,3,8:58.0,,Defensive rebound by R. Lopez,53,65
211,3,8:52.0,,Personal foul by E. Bledsoe (drawn by D. Lillard),53,65
212,3,8:52.0,,D. Lillard makes free throw 1 of 3,53,66
213,3,8:52.0,,D. Lillard makes free throw 2 of 3,53,67
214,3,8:52.0,,D. Lillard misses free throw 3 of 3,53,67
215,3,8:51.0,Defensive rebound by P. Tucker,,53,67
216,3,8:41.0,M. Morris misses 3-pt jump shot from 24 ft,,53,67
217,3,8:40.0,,Defensive rebound by R. Lopez,53,67
218,3,8:30.0,,A. Afflalo makes 2-pt jump shot from 17 ft,53,69
219,3,8:15.0,M. Morris misses 2-pt layup from 1 ft,,53,69
220,3,8:13.0,,Defensive rebound by R. Lopez,53,69
221,3,8:07.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by D. Lillard),53,72
222,3,8:07.0,Phoenix full timeout,,53,72
223,3,7:54.0,P. Tucker misses 2-pt layup from 1 ft,,53,72
224,3,7:52.0,Offensive rebound by P. Tucker,,53,72
225,3,7:52.0,P. Tucker makes 2-pt tip-in at rim,,55,72
226,3,7:35.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by N. Batum),55,75
227,3,7:20.0,G. Green misses 3-pt jump shot from 24 ft,,55,75
228,3,7:20.0,,Defensive rebound by D. Lillard,55,75
229,3,7:04.0,,A. Afflalo misses 2-pt jump shot from 23 ft,55,75
230,3,7:03.0,Defensive rebound by E. Bledsoe,,55,75
231,3,6:58.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,55,75
232,3,6:57.0,,Defensive rebound by D. Lillard,55,75
233,3,6:46.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Lillard),55,77
234,3,6:17.0,P. Tucker misses 2-pt layup from 2 ft (block by A. Afflalo),,55,77
235,3,6:13.0,Offensive rebound by Team,,55,77
236,3,6:07.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by P. Tucker),,57,77
237,3,5:43.0,,L. Aldridge makes 2-pt jump shot from 21 ft,57,79
238,3,5:36.0,M. Morris makes 2-pt layup from 2 ft (assist by E. Bledsoe),,59,79
239,3,5:26.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by N. Batum),59,81
240,3,5:09.0,P. Tucker makes 2-pt jump shot from 20 ft,,61,81
241,3,4:54.0,,Shooting foul by M. Morris (drawn by L. Aldridge),61,81
242,3,4:54.0,,L. Aldridge makes free throw 1 of 2,61,82
243,3,4:54.0,A. Len enters the game for M. Morris,,61,82
244,3,4:54.0,,C. Kaman enters the game for R. Lopez,61,82
245,3,4:54.0,,L. Aldridge makes free throw 2 of 2,61,83
246,3,4:38.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,61,83
247,3,4:37.0,,Defensive rebound by C. Kaman,61,83
248,3,4:17.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by D. Lillard),61,86
249,3,4:05.0,G. Green misses 2-pt jump shot from 11 ft,,61,86
250,3,4:04.0,,Defensive rebound by L. Aldridge,61,86
251,3,3:49.0,,Shooting foul by A. Len (drawn by L. Aldridge),61,86
252,3,3:49.0,,L. Aldridge makes free throw 1 of 2,61,87
253,3,3:49.0,,L. Aldridge makes free throw 2 of 2,61,88
254,3,3:33.0,P. Tucker misses 3-pt jump shot from 22 ft,,61,88
255,3,3:33.0,,Defensive rebound by C. Kaman,61,88
256,3,3:11.0,,C. Kaman makes 2-pt jump shot from 7 ft,61,90
257,3,2:55.0,Turnover by G. Green (step out of bounds),,61,90
258,3,2:55.0,,Portland full timeout,61,90
259,3,2:55.0,A. Price enters the game for P. Tucker,,61,90
260,3,2:55.0,T. Warren enters the game for E. Bledsoe,,61,90
261,3,2:55.0,,C. McCollum enters the game for N. Batum,61,90
262,3,2:55.0,,D. Wright enters the game for A. Afflalo,61,90
263,3,2:32.0,,L. Aldridge misses 2-pt jump shot from 8 ft,61,90
264,3,2:31.0,Defensive rebound by M. Morris,,61,90
265,3,2:14.0,G. Green makes 2-pt jump shot from 15 ft (assist by A. Price),,63,90
266,3,1:56.0,,L. Aldridge misses 2-pt hook shot from 5 ft,63,90
267,3,1:54.0,,Offensive rebound by C. McCollum,63,90
268,3,1:41.0,,D. Lillard misses 2-pt layup from 1 ft,63,90
269,3,1:40.0,Defensive rebound by A. Price,,63,90
270,3,1:27.0,A. Price misses 3-pt jump shot from 22 ft,,63,90
271,3,1:26.0,,Defensive rebound by L. Aldridge,63,90
272,3,1:10.0,,D. Lillard misses 2-pt jump shot from 18 ft,63,90
273,3,1:10.0,Defensive rebound by M. Morris,,63,90
274,3,1:00.0,G. Green misses 2-pt jump shot from 15 ft,,63,90
275,3,1:00.0,,Defensive rebound by C. Kaman,63,90
276,3,0:54.0,,D. Wright misses 2-pt layup from 1 ft,63,90
277,3,0:52.0,Defensive rebound by G. Green,,63,90
278,3,0:44.0,Turnover by T. Warren (step out of bounds),,63,90
279,3,0:32.0,,D. Lillard makes 2-pt layup from 1 ft,63,92
280,3,0:23.0,A. Len makes 2-pt hook shot from 3 ft (assist by A. Price),,65,92
281,3,0:06.0,,Personal take foul by A. Price (drawn by D. Lillard),65,92
282,3,0:01.0,,D. Lillard misses 3-pt jump shot from 25 ft,65,92
283,3,0:00.0,,Offensive rebound by Team,65,92
284,4,11:43.0,,C. Kaman makes 2-pt hook shot from 3 ft (assist by S. Blake),65,94
285,4,11:29.0,A. Len misses 2-pt hook shot from 4 ft (block by C. Kaman),,65,94
286,4,11:28.0,,Defensive rebound by C. McCollum,65,94
287,4,11:19.0,,C. McCollum misses 3-pt jump shot from 24 ft (block by T. Warren),65,94
288,4,11:18.0,,Offensive rebound by C. McCollum,65,94
289,4,11:17.0,,C. McCollum makes 2-pt layup from 1 ft,65,96
290,4,11:02.0,B. Wright misses 2-pt hook shot from 4 ft,,65,96
291,4,10:59.0,,Defensive rebound by C. Kaman,65,96
292,4,10:51.0,,C. McCollum misses 3-pt jump shot from 24 ft,65,96
293,4,10:50.0,Defensive rebound by R. Bullock,,65,96
294,4,10:42.0,A. Price makes 2-pt jump shot from 17 ft,,67,96
295,4,10:34.0,E. Barron enters the game for A. Len,,67,96
296,4,10:34.0,,J. Freeland enters the game for C. Kaman,67,96
297,4,10:18.0,,S. Blake misses 3-pt jump shot from 25 ft (block by T. Warren),67,96
298,4,10:18.0,Defensive rebound by R. Bullock,,67,96
299,4,10:03.0,T. Warren misses 2-pt layup from 1 ft (block by M. Leonard),,67,96
300,4,10:01.0,Offensive rebound by T. Warren,,67,96
301,4,10:01.0,T. Warren makes 2-pt layup at rim,,69,96
302,4,10:01.0,Shooting foul by M. Leonard (drawn by T. Warren),,69,96
303,4,10:01.0,,A. Crabbe enters the game for D. Wright,69,96
304,4,10:01.0,T. Warren makes free throw 1 of 1,,70,96
305,4,9:46.0,,J. Freeland misses 2-pt jump shot from 18 ft,70,96
306,4,9:46.0,,Offensive rebound by Team,70,96
307,4,9:46.0,Loose ball foul by E. Barron (drawn by M. Leonard),,70,96
308,4,9:37.0,,Turnover by C. McCollum (bad pass; steal by T. Warren),70,96
309,4,9:26.0,R. Bullock misses 3-pt jump shot from 24 ft,,70,96
310,4,9:24.0,Offensive rebound by B. Wright,,70,96
311,4,9:13.0,T. Warren makes 2-pt jump shot from 5 ft (assist by A. Price),,72,96
312,4,9:13.0,,Portland full timeout,72,96
313,4,8:58.0,,A. Crabbe misses 2-pt jump shot from 20 ft,72,96
314,4,8:57.0,Defensive rebound by R. Bullock,,72,96
315,4,8:40.0,R. Bullock misses 2-pt hook shot from 5 ft,,72,96
316,4,8:40.0,,Defensive rebound by M. Leonard,72,96
317,4,8:20.0,,J. Freeland makes 2-pt hook shot from 7 ft,72,98
318,4,8:00.0,E. Barron misses 2-pt jump shot from 19 ft,,72,98
319,4,7:59.0,,Defensive rebound by S. Blake,72,98
320,4,7:51.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by S. Blake),72,101
321,4,7:38.0,Shooting foul by M. Leonard (drawn by B. Wright),,72,101
322,4,7:38.0,B. Wright makes free throw 1 of 2,,73,101
323,4,7:38.0,A. Goodwin enters the game for A. Price,,73,101
324,4,7:38.0,B. Wright makes free throw 2 of 2,,74,101
325,4,7:21.0,,J. Freeland makes 2-pt layup at rim,74,103
326,4,7:02.0,A. Goodwin makes 2-pt jump shot from 8 ft,,76,103
327,4,6:40.0,,S. Blake misses 3-pt jump shot from 24 ft,76,103
328,4,6:39.0,,Offensive rebound by M. Leonard,76,103
329,4,6:39.0,,Turnover by M. Leonard (step out of bounds),76,103
330,4,6:39.0,,A. Gee enters the game for S. Blake,76,103
331,4,6:26.0,R. Bullock misses 2-pt jump shot from 21 ft,,76,103
332,4,6:25.0,,Defensive rebound by A. Crabbe,76,103
333,4,6:10.0,,Turnover by J. Freeland (bad pass),76,103
334,4,5:55.0,T. Warren makes 2-pt jump shot from 11 ft,,78,103
335,4,5:35.0,,Personal foul by T. Warren (drawn by A. Crabbe),78,103
336,4,5:35.0,Official timeout,,78,103
337,4,5:28.0,,C. McCollum makes 2-pt jump shot from 23 ft (assist by M. Leonard),78,105
338,4,5:11.0,E. Barron misses 2-pt jump shot from 19 ft,,78,105
339,4,5:10.0,,Defensive rebound by M. Leonard,78,105
340,4,5:00.0,,J. Freeland misses 2-pt hook shot from 4 ft,78,105
341,4,5:00.0,Defensive rebound by E. Barron,,78,105
342,4,4:42.0,T. Warren makes 2-pt jump shot from 3 ft,,80,105
343,4,4:22.0,,Personal foul by T. Warren (drawn by J. Freeland),80,105
344,4,4:20.0,,Turnover by A. Gee (bad pass; steal by A. Goodwin),80,105
345,4,4:20.0,Personal foul by C. McCollum (drawn by A. Goodwin),,80,105
346,4,4:02.0,B. Wright misses 2-pt jump shot from 5 ft,,80,105
347,4,4:02.0,,Defensive rebound by J. Freeland,80,105
348,4,3:50.0,,M. Leonard makes 2-pt layup from 1 ft (assist by C. McCollum),80,107
349,4,3:26.0,B. Wright makes 2-pt jump shot from 15 ft (assist by A. Goodwin),,82,107
350,4,3:08.0,,C. McCollum misses 2-pt jump shot from 18 ft,82,107
351,4,3:06.0,,Offensive rebound by J. Freeland,82,107
352,4,3:06.0,,J. Freeland misses 2-pt tip-in from 1 ft,82,107
353,4,3:05.0,Defensive rebound by E. Barron,,82,107
354,4,2:50.0,A. Goodwin makes 2-pt jump shot from 20 ft (assist by B. Wright),,84,107
355,4,2:24.0,,A. Crabbe misses 3-pt jump shot from 24 ft,84,107
356,4,2:23.0,Defensive rebound by Team,,84,107
357,4,2:23.0,Phoenix full timeout,,84,107
358,4,2:05.0,Shooting foul by A. Crabbe (drawn by B. Wright),,84,107
359,4,2:05.0,B. Wright misses free throw 1 of 2,,84,107
360,4,2:05.0,Offensive rebound by Team,,84,107
361,4,2:05.0,B. Wright misses free throw 2 of 2,,84,107
362,4,2:04.0,,Defensive rebound by M. Leonard,84,107
363,4,1:43.0,,Turnover by C. McCollum (bad pass),84,107
364,4,1:33.0,R. Bullock misses 3-pt jump shot from 24 ft,,84,107
365,4,1:32.0,Offensive rebound by B. Wright,,84,107
366,4,1:23.0,A. Goodwin misses 2-pt jump shot from 6 ft,,84,107
367,4,1:22.0,,Defensive rebound by J. Freeland,84,107
368,4,1:11.0,,A. Crabbe makes 2-pt layup from 1 ft,84,109
369,4,1:03.0,T. Warren makes 2-pt jump shot from 8 ft (assist by B. Wright),,86,109
370,4,0:48.0,Offensive charge foul by C. McCollum (drawn by E. Barron),,86,109
371,4,0:48.0,,Turnover by C. McCollum (offensive foul),86,109
372,4,0:39.0,R. Bullock misses 3-pt jump shot from 24 ft,,86,109
373,4,0:38.0,,Defensive rebound by A. Crabbe,86,109
374,4,0:27.0,,M. Leonard misses 2-pt hook shot from 6 ft,86,109
375,4,0:24.0,Defensive rebound by B. Wright,,86,109
376,4,0:14.0,T. Warren misses 2-pt layup from 1 ft,,86,109
377,4,0:11.0,,Defensive rebound by A. Crabbe,86,109
