,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA CLIPPERS_ACTION,MILWAUKEE_SCORE,LA CLIPPERS_SCORE
58,1,5:02.0,G. Antetokounmpo makes free throw 1 of 2,,14,20
59,1,5:02.0,Z. Pachulia enters the game for L. Sanders,,14,20
60,1,5:02.0,G. Antetokounmpo misses free throw 2 of 2,,14,20
61,1,5:01.0,,Defensive rebound by M. Barnes,14,20
62,1,4:42.0,,B. Griffin makes 2-pt jump shot from 9 ft (assist by J. Redick),14,22
63,1,4:29.0,Personal foul by C. Paul (drawn by B. Knight),,14,22
64,1,4:19.0,Personal foul by D. Jordan (drawn by B. Knight),,14,22
65,1,4:19.0,,G. Davis enters the game for D. Jordan,14,22
66,1,4:12.0,B. Knight makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,17,22
67,1,3:59.0,,M. Barnes misses 3-pt jump shot from 23 ft,17,22
68,1,3:58.0,Defensive rebound by J. Dudley,,17,22
69,1,3:54.0,,Offensive charge foul by B. Knight (drawn by J. Redick),17,22
70,1,3:54.0,Turnover by B. Knight (offensive foul),,17,22
71,1,3:45.0,,J. Redick misses 2-pt jump shot from 20 ft,17,22
72,1,3:43.0,Defensive rebound by B. Knight,,17,22
73,1,3:33.0,B. Knight misses 3-pt jump shot from 26 ft,,17,22
74,1,3:32.0,Offensive rebound by B. Knight,,17,22
75,1,3:27.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by B. Knight),,19,22
76,1,3:13.0,,Offensive foul by B. Griffin (drawn by J. Dudley),19,22
77,1,3:13.0,,Turnover by B. Griffin (offensive foul),19,22
78,1,3:00.0,J. Dudley misses 3-pt jump shot from 25 ft,,19,22
79,1,2:59.0,,Defensive rebound by J. Redick,19,22
80,1,2:52.0,,Personal foul by B. Knight (drawn by C. Paul),19,22
81,1,2:52.0,Milwaukee full timeout,,19,22
82,1,2:52.0,,J. Crawford enters the game for B. Griffin,19,22
83,1,2:52.0,,H. Türkoğlu enters the game for J. Redick,19,22
84,1,2:52.0,J. Bayless enters the game for B. Knight,,19,22
85,1,2:46.0,,Personal foul by J. Bayless (drawn by C. Paul),19,22
86,1,2:46.0,,C. Paul makes free throw 1 of 2,19,23
87,1,2:46.0,,C. Paul misses free throw 2 of 2,19,23
88,1,2:45.0,Defensive rebound by Z. Pachulia,,19,23
89,1,2:21.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,19,23
90,1,2:19.0,,Defensive rebound by G. Davis,19,23
91,1,2:10.0,,G. Davis misses 2-pt layup from 1 ft,19,23
92,1,2:09.0,Defensive rebound by G. Antetokounmpo,,19,23
93,1,2:00.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,19,23
94,1,1:57.0,Offensive rebound by G. Antetokounmpo,,19,23
95,1,1:57.0,G. Antetokounmpo makes 2-pt tip-in from 1 ft,,21,23
96,1,1:48.0,,Turnover by J. Crawford (bad pass; steal by J. Dudley),21,23
97,1,1:39.0,O. Mayo misses 3-pt jump shot from 25 ft,,21,23
98,1,1:38.0,Offensive rebound by Z. Pachulia,,21,23
99,1,1:31.0,O. Mayo misses 3-pt jump shot from 25 ft,,21,23
100,1,1:30.0,Offensive rebound by Z. Pachulia,,21,23
101,1,1:30.0,,Loose ball foul by H. Türkoğlu (drawn by Z. Pachulia),21,23
102,1,1:30.0,Z. Pachulia makes free throw 1 of 2,,22,23
103,1,1:30.0,,R. Bullock enters the game for M. Barnes,22,23
104,1,1:30.0,Z. Pachulia misses free throw 2 of 2,,22,23
105,1,1:29.0,,Defensive rebound by H. Türkoğlu,22,23
106,1,1:17.0,,C. Paul misses 2-pt jump shot from 17 ft,22,23
107,1,1:16.0,Defensive rebound by G. Antetokounmpo,,22,23
108,1,0:59.0,Turnover by Z. Pachulia (lost ball; steal by G. Davis),,22,23
109,1,0:53.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),22,26
110,1,0:43.0,J. Dudley makes 2-pt layup from 1 ft (assist by Z. Pachulia),,24,26
111,1,0:28.0,,C. Paul makes 2-pt layup at rim,24,28
112,1,0:05.0,J. Dudley misses 3-pt jump shot from 24 ft,,24,28
113,1,0:03.0,,Defensive rebound by G. Davis,24,28
114,2,11:43.0,J. Bayless makes 2-pt layup from 1 ft (assist by Z. Pachulia),,26,28
115,2,11:31.0,,J. Crawford misses 2-pt jump shot from 17 ft,26,28
116,2,11:30.0,Defensive rebound by J. Dudley,,26,28
117,2,11:25.0,Personal foul by J. Crawford (drawn by J. Bayless),,26,28
118,2,11:23.0,Z. Pachulia makes 2-pt layup at rim (assist by K. Middleton),,28,28
119,2,11:12.0,,Turnover by J. Farmar (bad pass; steal by J. Dudley),28,28
120,2,11:04.0,K. Marshall makes 3-pt jump shot from 24 ft (assist by J. Bayless),,31,28
121,2,10:56.0,,LA Clippers full timeout,31,28
122,2,10:47.0,,G. Davis makes 2-pt layup from 1 ft (assist by J. Crawford),31,30
123,2,10:24.0,K. Middleton misses 2-pt jump shot from 1 ft,,31,30
124,2,10:23.0,,Defensive rebound by H. Türkoğlu,31,30
125,2,10:07.0,,J. Farmar makes 2-pt layup from 1 ft (assist by G. Davis),31,32
126,2,9:56.0,J. Bayless misses 2-pt jump shot from 19 ft,,31,32
127,2,9:55.0,,Defensive rebound by G. Davis,31,32
128,2,9:45.0,,R. Bullock makes 2-pt jump shot from 17 ft (assist by J. Farmar),31,34
129,2,9:28.0,Z. Pachulia misses 2-pt hook shot from 2 ft,,31,34
130,2,9:26.0,,Defensive rebound by G. Davis,31,34
131,2,9:17.0,,J. Farmar misses 2-pt layup from 2 ft,31,34
132,2,9:16.0,Defensive rebound by Z. Pachulia,,31,34
133,2,9:08.0,K. Middleton makes 2-pt layup at rim (assist by K. Marshall),,33,34
134,2,8:48.0,,Turnover by H. Türkoğlu (bad pass),33,34
135,2,8:48.0,,D. Jordan enters the game for G. Davis,33,34
136,2,8:48.0,L. Sanders enters the game for Z. Pachulia,,33,34
137,2,8:37.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by K. Marshall),,35,34
138,2,8:26.0,,Shooting foul by J. Bayless (drawn by J. Crawford),35,34
139,2,8:26.0,,J. Crawford makes free throw 1 of 2,35,35
140,2,8:26.0,,J. Redick enters the game for H. Türkoğlu,35,35
141,2,8:26.0,,J. Crawford makes free throw 2 of 2,35,36
142,2,8:15.0,K. Middleton misses 3-pt jump shot from 25 ft,,35,36
143,2,8:13.0,Offensive rebound by J. Dudley,,35,36
144,2,8:04.0,Turnover by J. Bayless (lost ball),,35,36
145,2,7:54.0,,J. Crawford misses 2-pt jump shot from 19 ft,35,36
146,2,7:53.0,Defensive rebound by K. Middleton,,35,36
147,2,7:45.0,J. Bayless misses 2-pt jump shot from 14 ft,,35,36
148,2,7:44.0,,Defensive rebound by D. Jordan,35,36
149,2,7:31.0,,J. Crawford misses 3-pt jump shot from 23 ft,35,36
150,2,7:30.0,Defensive rebound by K. Marshall,,35,36
151,2,7:20.0,L. Sanders makes 2-pt hook shot from 1 ft (assist by J. Dudley),,37,36
152,2,7:00.0,,D. Jordan makes 2-pt layup from 1 ft (assist by R. Bullock),37,38
153,2,7:00.0,,Shooting foul by L. Sanders (drawn by D. Jordan),37,38
154,2,7:00.0,,D. Jordan misses free throw 1 of 1,37,38
155,2,6:59.0,Defensive rebound by L. Sanders,,37,38
156,2,6:46.0,,C. Paul enters the game for J. Farmar,37,38
157,2,6:46.0,,B. Griffin enters the game for R. Bullock,37,38
158,2,6:42.0,K. Marshall makes 2-pt layup at rim (assist by L. Sanders),,39,38
159,2,6:21.0,,Turnover by B. Griffin (lost ball; steal by L. Sanders),39,38
160,2,6:13.0,J. Dudley misses 2-pt jump shot from 19 ft,,39,38
161,2,6:12.0,Offensive rebound by K. Middleton,,39,38
162,2,6:07.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by K. Marshall),,42,38
163,2,5:46.0,,J. Crawford misses 3-pt jump shot from 22 ft,42,38
164,2,5:45.0,,Offensive rebound by B. Griffin,42,38
165,2,5:41.0,,Offensive foul by B. Griffin (drawn by K. Middleton),42,38
166,2,5:41.0,,Turnover by B. Griffin (offensive foul),42,38
167,2,5:41.0,Official timeout,,42,38
168,2,5:41.0,,M. Barnes enters the game for B. Griffin,42,38
169,2,5:41.0,O. Mayo enters the game for J. Dudley,,42,38
170,2,5:41.0,G. Antetokounmpo enters the game for J. Bayless,,42,38
171,2,5:21.0,K. Marshall misses 3-pt jump shot from 26 ft,,42,38
172,2,5:20.0,,Defensive rebound by D. Jordan,42,38
173,2,5:14.0,,Turnover by C. Paul (lost ball; steal by K. Middleton),42,38
174,2,5:08.0,K. Middleton makes 2-pt layup from 1 ft,,44,38
175,2,4:48.0,,J. Crawford makes 2-pt jump shot from 15 ft,44,40
176,2,4:22.0,Turnover by Team (shot clock),,44,40
177,2,4:11.0,,J. Redick misses 2-pt jump shot from 19 ft,44,40
178,2,4:10.0,Defensive rebound by L. Sanders,,44,40
179,2,4:03.0,L. Sanders misses 2-pt layup at rim,,44,40
180,2,4:02.0,,Defensive rebound by J. Redick,44,40
181,2,3:47.0,,Personal foul by K. Middleton (drawn by M. Barnes),44,40
182,2,3:42.0,,C. Paul misses 2-pt jump shot from 15 ft,44,40
183,2,3:41.0,,Offensive rebound by D. Jordan,44,40
184,2,3:41.0,,D. Jordan misses 2-pt tip-in from 1 ft,44,40
185,2,3:41.0,Defensive rebound by Team,,44,40
186,2,3:29.0,Turnover by K. Marshall (bad pass; steal by J. Crawford),,44,40
187,2,3:26.0,,Personal foul by O. Mayo (drawn by J. Crawford),44,40
188,2,3:16.0,,J. Crawford misses 3-pt jump shot from 24 ft,44,40
189,2,3:15.0,Defensive rebound by G. Antetokounmpo,,44,40
190,2,3:01.0,Personal foul by J. Crawford (drawn by O. Mayo),,44,40
191,2,2:56.0,Shooting foul by C. Paul (drawn by K. Marshall),,44,40
192,2,2:56.0,Milwaukee full timeout,,44,40
193,2,2:56.0,Z. Pachulia enters the game for L. Sanders,,44,40
194,2,2:56.0,K. Marshall makes free throw 1 of 2,,45,40
195,2,2:56.0,K. Marshall misses free throw 2 of 2,,45,40
196,2,2:55.0,,Defensive rebound by J. Crawford,45,40
197,2,2:32.0,,J. Crawford misses 2-pt jump shot from 3 ft,45,40
198,2,2:31.0,Defensive rebound by Z. Pachulia,,45,40
199,2,2:24.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by O. Mayo),,48,40
200,2,2:04.0,,C. Paul makes 3-pt jump shot from 25 ft,48,43
201,2,1:41.0,K. Middleton makes 2-pt jump shot from 11 ft,,50,43
202,2,1:22.0,,C. Paul misses 3-pt jump shot from 25 ft,50,43
203,2,1:21.0,Defensive rebound by Z. Pachulia,,50,43
204,2,1:12.0,K. Marshall makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,52,43
205,2,1:03.0,,D. Jordan makes 2-pt layup from 1 ft (assist by C. Paul),52,45
206,2,1:03.0,,Shooting foul by O. Mayo (drawn by D. Jordan),52,45
207,2,1:03.0,,D. Jordan makes free throw 1 of 1,52,46
208,2,0:49.0,K. Middleton misses 3-pt jump shot from 23 ft,,52,46
209,2,0:47.0,,Defensive rebound by M. Barnes,52,46
210,2,0:39.0,,C. Paul makes 2-pt jump shot from 2 ft,52,48
211,2,0:22.0,O. Mayo misses 2-pt layup from 1 ft (block by D. Jordan),,52,48
212,2,0:16.0,,Defensive rebound by J. Redick,52,48
213,2,0:16.0,,Personal foul by O. Mayo (drawn by C. Paul),52,48
214,2,0:16.0,,C. Paul makes free throw 1 of 2,52,49
215,2,0:16.0,,G. Davis enters the game for D. Jordan,52,49
216,2,0:16.0,,C. Paul makes free throw 2 of 2,52,50
217,2,0:05.0,Turnover by O. Mayo (bad pass; steal by G. Davis),,52,50
218,2,0:02.0,,R. Bullock enters the game for J. Crawford,52,50
219,2,0:02.0,,J. Farmar enters the game for C. Paul,52,50
220,3,11:39.0,B. Knight misses 2-pt jump shot from 21 ft,,52,50
221,3,11:36.0,Offensive rebound by Team,,52,50
222,3,11:36.0,Turnover by Team (shot clock),,52,50
223,3,11:24.0,,D. Jordan misses 2-pt layup from 1 ft,52,50
224,3,11:22.0,Defensive rebound by L. Sanders,,52,50
225,3,11:15.0,B. Knight makes 2-pt jump shot from 19 ft,,54,50
226,3,11:05.0,,Personal foul by B. Knight (drawn by C. Paul),54,50
227,3,10:57.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by B. Griffin),54,52
228,3,10:42.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by L. Sanders),,56,52
229,3,10:26.0,,J. Redick makes 2-pt jump shot from 4 ft (assist by M. Barnes),56,54
230,3,10:13.0,B. Knight misses 3-pt jump shot from 26 ft,,56,54
231,3,10:11.0,,Defensive rebound by D. Jordan,56,54
232,3,10:09.0,,Personal foul by G. Antetokounmpo (drawn by B. Griffin),56,54
233,3,10:04.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),56,56
234,3,9:51.0,O. Mayo makes 2-pt jump shot from 19 ft (assist by B. Knight),,58,56
235,3,9:39.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),58,58
236,3,9:19.0,J. O'Bryant makes 2-pt jump shot from 13 ft (assist by L. Sanders),,60,58
237,3,9:05.0,,B. Griffin makes 2-pt jump shot from 21 ft (assist by C. Paul),60,60
238,3,8:44.0,Turnover by G. Antetokounmpo (traveling),,60,60
239,3,8:44.0,J. Dudley enters the game for J. O'Bryant,,60,60
240,3,8:26.0,,J. Redick misses 3-pt jump shot from 23 ft,60,60
241,3,8:25.0,Defensive rebound by J. Dudley,,60,60
242,3,8:20.0,J. Dudley makes 2-pt jump shot from 17 ft (assist by O. Mayo),,62,60
243,3,8:12.0,Violation by J. Dudley (kicked ball),,62,60
244,3,8:03.0,,Turnover by D. Jordan (offensive goaltending),62,60
245,3,7:50.0,J. Dudley misses 2-pt jump shot from 17 ft,,62,60
246,3,7:49.0,Offensive rebound by L. Sanders,,62,60
247,3,7:46.0,L. Sanders makes 2-pt layup from 1 ft,,64,60
248,3,7:36.0,,Personal foul by L. Sanders (drawn by B. Griffin),64,60
249,3,7:28.0,,B. Griffin misses 2-pt hook shot from 3 ft,64,60
250,3,7:27.0,Defensive rebound by L. Sanders,,64,60
251,3,7:20.0,,Offensive charge foul by G. Antetokounmpo (drawn by J. Redick),64,60
252,3,7:20.0,Turnover by G. Antetokounmpo (offensive foul),,64,60
253,3,7:12.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),64,63
254,3,7:02.0,Shooting foul by J. Redick (drawn by O. Mayo),,64,63
255,3,7:02.0,O. Mayo misses free throw 1 of 3,,64,63
256,3,7:02.0,Offensive rebound by Team,,64,63
257,3,7:02.0,O. Mayo makes free throw 2 of 3,,65,63
258,3,7:02.0,O. Mayo misses free throw 3 of 3,,65,63
259,3,7:01.0,,Defensive rebound by D. Jordan,65,63
260,3,6:51.0,,J. Redick misses 2-pt layup from 1 ft (block by L. Sanders),65,63
261,3,6:49.0,Defensive rebound by G. Antetokounmpo,,65,63
262,3,6:46.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,67,63
263,3,6:39.0,,Personal foul by O. Mayo (drawn by C. Paul),67,63
264,3,6:39.0,J. Bayless enters the game for O. Mayo,,67,63
265,3,6:32.0,,B. Griffin misses 2-pt layup from 1 ft,67,63
266,3,6:30.0,,Offensive rebound by B. Griffin,67,63
267,3,6:30.0,,B. Griffin misses 2-pt tip-in at rim,67,63
268,3,6:28.0,Defensive rebound by L. Sanders,,67,63
269,3,6:23.0,J. Bayless makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,70,63
270,3,6:23.0,,LA Clippers full timeout,70,63
271,3,6:13.0,,B. Griffin misses 2-pt layup from 2 ft,70,63
272,3,6:10.0,,Offensive rebound by D. Jordan,70,63
273,3,6:10.0,,D. Jordan misses 2-pt tip-in at rim,70,63
274,3,6:08.0,Defensive rebound by B. Knight,,70,63
275,3,5:54.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Dudley),,72,63
276,3,5:43.0,,B. Griffin makes 2-pt hook shot from 2 ft (assist by J. Redick),72,65
277,3,5:24.0,J. Dudley makes 2-pt layup from 2 ft,,74,65
278,3,5:06.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by M. Barnes),74,68
279,3,4:46.0,J. Dudley misses 2-pt jump shot from 9 ft,,74,68
280,3,4:45.0,,Defensive rebound by D. Jordan,74,68
281,3,4:36.0,,M. Barnes misses 3-pt jump shot from 23 ft,74,68
282,3,4:32.0,,Offensive rebound by B. Griffin,74,68
283,3,4:32.0,,B. Griffin makes 2-pt dunk at rim,74,70
284,3,4:16.0,,Offensive charge foul by G. Antetokounmpo (drawn by B. Griffin),74,70
285,3,4:16.0,Turnover by G. Antetokounmpo (offensive foul),,74,70
286,3,4:00.0,,C. Paul misses 2-pt jump shot from 16 ft,74,70
287,3,3:58.0,Defensive rebound by J. Dudley,,74,70
288,3,3:44.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Bayless),,76,70
289,3,3:44.0,Shooting foul by D. Jordan (drawn by G. Antetokounmpo),,76,70
290,3,3:44.0,G. Antetokounmpo makes free throw 1 of 1,,77,70
291,3,3:30.0,,C. Paul misses 2-pt jump shot from 3 ft,77,70
292,3,3:27.0,,Offensive rebound by D. Jordan,77,70
293,3,3:25.0,,Personal foul by L. Sanders (drawn by C. Paul),77,70
294,3,3:25.0,,C. Paul makes free throw 1 of 2,77,71
295,3,3:25.0,Z. Pachulia enters the game for L. Sanders,,77,71
296,3,3:25.0,,J. Crawford enters the game for M. Barnes,77,71
297,3,3:25.0,,C. Paul makes free throw 2 of 2,77,72
298,3,3:09.0,Shooting foul by J. Redick (drawn by Z. Pachulia),,77,72
299,3,3:09.0,Z. Pachulia makes free throw 1 of 2,,78,72
300,3,3:09.0,Z. Pachulia makes free throw 2 of 2,,79,72
301,3,2:49.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),79,75
302,3,2:19.0,J. Bayless misses 2-pt layup from 2 ft (block by D. Jordan),,79,75
303,3,2:17.0,,Defensive rebound by J. Crawford,79,75
304,3,2:13.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),79,77
305,3,2:11.0,Milwaukee full timeout,,79,77
306,3,1:56.0,Turnover by B. Knight (bad pass; steal by C. Paul),,79,77
307,3,1:51.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),79,80
308,3,1:24.0,J. Bayless makes 2-pt jump shot from 20 ft,,81,80
309,3,1:01.0,,C. Paul misses 2-pt jump shot from 17 ft,81,80
310,3,1:00.0,Defensive rebound by J. Bayless,,81,80
311,3,0:53.0,B. Knight misses 2-pt layup from 1 ft (block by C. Paul),,81,80
312,3,0:52.0,,Defensive rebound by D. Jordan,81,80
313,3,0:46.0,,J. Crawford misses 3-pt jump shot from 26 ft,81,80
314,3,0:44.0,Defensive rebound by J. Dudley,,81,80
315,3,0:44.0,Personal foul by C. Paul (drawn by J. Dudley),,81,80
316,3,0:44.0,,J. Farmar enters the game for C. Paul,81,80
317,3,0:44.0,,R. Bullock enters the game for J. Redick,81,80
318,3,0:22.0,J. Bayless makes 2-pt jump shot from 21 ft,,83,80
319,3,0:21.0,,J. Redick enters the game for D. Jordan,83,80
320,3,0:21.0,K. Middleton enters the game for J. Dudley,,83,80
321,3,0:04.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Crawford),83,82
322,3,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,83,82
323,3,0:00.0,Offensive rebound by Team,,83,82
324,4,11:41.0,,J. Crawford makes 2-pt jump shot from 3 ft (assist by B. Griffin),83,84
325,4,11:29.0,K. Marshall makes 2-pt jump shot from 6 ft,,85,84
326,4,11:10.0,,Shooting foul by J. Bayless (drawn by J. Crawford),85,84
327,4,11:10.0,,J. Crawford misses free throw 1 of 2,85,84
328,4,11:10.0,,Offensive rebound by Team,85,84
329,4,11:10.0,,J. Crawford misses free throw 2 of 2,85,84
330,4,11:09.0,Defensive rebound by G. Antetokounmpo,,85,84
331,4,11:01.0,Personal foul by J. Farmar (drawn by K. Marshall),,85,84
332,4,10:44.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft,,87,84
333,4,10:22.0,,J. Farmar misses 3-pt jump shot from 23 ft,87,84
334,4,10:21.0,Defensive rebound by K. Middleton,,87,84
335,4,10:09.0,K. Marshall misses 3-pt jump shot from 22 ft,,87,84
336,4,10:08.0,Offensive rebound by J. Bayless,,87,84
337,4,9:56.0,K. Middleton misses 3-pt jump shot from 26 ft,,87,84
338,4,9:55.0,,Defensive rebound by Team,87,84
339,4,9:41.0,,B. Griffin makes 2-pt hook shot from 3 ft,87,86
340,4,9:26.0,Turnover by Z. Pachulia (lost ball; steal by G. Davis),,87,86
341,4,9:10.0,,Shooting foul by Z. Pachulia (drawn by J. Crawford),87,86
342,4,9:10.0,,J. Crawford makes free throw 1 of 2,87,87
343,4,9:10.0,,J. Crawford makes free throw 2 of 2,87,88
344,4,8:56.0,K. Middleton makes 2-pt jump shot from 8 ft,,89,88
345,4,8:56.0,Shooting foul by J. Farmar (drawn by K. Middleton),,89,88
346,4,8:56.0,Official timeout,,89,88
347,4,8:56.0,K. Middleton makes free throw 1 of 1,,90,88
348,4,8:36.0,,B. Griffin misses 2-pt jump shot from 19 ft,90,88
349,4,8:35.0,Defensive rebound by Z. Pachulia,,90,88
350,4,8:27.0,Personal foul by J. Farmar (drawn by K. Marshall),,90,88
351,4,8:11.0,J. Bayless makes 2-pt jump shot from 3 ft (assist by G. Antetokounmpo),,92,88
352,4,7:54.0,,J. Crawford misses 2-pt jump shot from 20 ft,92,88
353,4,7:52.0,Defensive rebound by G. Antetokounmpo,,92,88
354,4,7:40.0,Turnover by K. Marshall (bad pass),,92,88
355,4,7:24.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Farmar),92,90
356,4,7:07.0,Z. Pachulia misses 2-pt jump shot from 4 ft,,92,90
357,4,7:06.0,,Defensive rebound by B. Griffin,92,90
358,4,6:58.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),92,93
359,4,6:31.0,Turnover by K. Marshall (bad pass; steal by J. Crawford),,92,93
360,4,6:26.0,,J. Crawford misses 2-pt layup from 1 ft,92,93
361,4,6:26.0,Defensive rebound by Team,,92,93
362,4,6:26.0,L. Sanders enters the game for Z. Pachulia,,92,93
363,4,6:26.0,,C. Paul enters the game for J. Farmar,92,93
364,4,6:26.0,,D. Jordan enters the game for G. Davis,92,93
365,4,6:09.0,J. Bayless misses 3-pt jump shot from 25 ft (block by J. Crawford),,92,93
366,4,6:07.0,,Defensive rebound by D. Jordan,92,93
367,4,5:52.0,,Shooting foul by L. Sanders (drawn by B. Griffin),92,93
368,4,5:52.0,,LA Clippers full timeout,92,93
369,4,5:52.0,B. Knight enters the game for G. Antetokounmpo,,92,93
370,4,5:52.0,J. Dudley enters the game for K. Marshall,,92,93
371,4,5:52.0,,B. Griffin makes free throw 1 of 2,92,94
372,4,5:52.0,,B. Griffin makes free throw 2 of 2,92,95
