,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
103,1,0:32.0,,Defensive rebound by S. Livingston,23,31
104,1,0:27.0,,Turnover by S. Livingston (lost ball; steal by M. Williams),23,31
105,1,0:04.0,M. Williams misses 3-pt jump shot from 25 ft,,23,31
106,1,0:03.0,,Defensive rebound by D. Lee,23,31
107,1,0:01.0,,S. Curry misses 3-pt jump shot from 45 ft,23,31
108,1,0:00.0,,Offensive rebound by Team,23,31
109,2,11:43.0,C. Budinger misses 2-pt layup from 2 ft,,23,31
110,2,11:43.0,,Defensive rebound by Team,23,31
111,2,11:29.0,,A. Iguodala misses 2-pt jump shot from 15 ft,23,31
112,2,11:26.0,Defensive rebound by J. Adrien,,23,31
113,2,11:18.0,M. Williams makes 2-pt jump shot from 17 ft (assist by C. Budinger),,25,31
114,2,10:58.0,,M. Speights misses 2-pt hook shot from 1 ft,25,31
115,2,10:57.0,,Offensive rebound by M. Speights,25,31
116,2,10:57.0,,M. Speights misses 2-pt tip-in from 1 ft,25,31
117,2,10:54.0,Defensive rebound by R. Hummel,,25,31
118,2,10:39.0,J. Adrien makes 2-pt jump shot from 14 ft (assist by R. Hummel),,27,31
119,2,10:21.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by M. Speights),27,34
120,2,10:04.0,S. Muhammad misses 2-pt jump shot from 13 ft,,27,34
121,2,10:03.0,,Defensive rebound by A. Iguodala,27,34
122,2,9:56.0,,J. Holiday misses 3-pt jump shot from 26 ft,27,34
123,2,9:55.0,Defensive rebound by S. Muhammad,,27,34
124,2,9:42.0,M. Williams misses 2-pt jump shot from 10 ft,,27,34
125,2,9:41.0,,Defensive rebound by A. Iguodala,27,34
126,2,9:37.0,,Personal foul by R. Hummel (drawn by A. Iguodala),27,34
127,2,9:23.0,,Golden State full timeout,27,34
128,2,9:18.0,,S. Livingston makes 2-pt dunk at rim (assist by M. Speights),27,36
129,2,9:04.0,Turnover by C. Budinger (bad pass; steal by A. Iguodala),,27,36
130,2,8:59.0,,Turnover by A. Iguodala (bad pass),27,36
131,2,8:59.0,Official timeout,,27,36
132,2,8:48.0,S. Muhammad misses 2-pt hook shot from 12 ft,,27,36
133,2,8:46.0,,Defensive rebound by M. Speights,27,36
134,2,8:39.0,,Turnover by M. Speights (bad pass),27,36
135,2,8:39.0,Z. LaVine enters the game for M. Williams,,27,36
136,2,8:24.0,S. Muhammad makes 2-pt layup from 2 ft (assist by J. Adrien),,29,36
137,2,8:04.0,,H. Barnes misses 2-pt hook shot from 11 ft,29,36
138,2,8:03.0,Defensive rebound by R. Hummel,,29,36
139,2,7:55.0,,Offensive charge foul by J. Adrien (drawn by M. Speights),29,36
140,2,7:55.0,Turnover by J. Adrien (offensive foul),,29,36
141,2,7:55.0,,K. Thompson enters the game for J. Holiday,29,36
142,2,7:55.0,A. Wiggins enters the game for C. Budinger,,29,36
143,2,7:44.0,,Shooting foul by A. Wiggins (drawn by M. Speights),29,36
144,2,7:44.0,,M. Speights makes free throw 1 of 2,29,37
145,2,7:44.0,,M. Speights makes free throw 2 of 2,29,38
146,2,7:33.0,Z. LaVine makes 2-pt layup from 2 ft,,31,38
147,2,7:33.0,Shooting foul by H. Barnes (drawn by Z. LaVine),,31,38
148,2,7:33.0,Z. LaVine makes free throw 1 of 1,,32,38
149,2,7:24.0,,Turnover by A. Iguodala (bad pass; steal by A. Wiggins),32,38
150,2,7:21.0,Turnover by A. Wiggins (bad pass),,32,38
151,2,7:06.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Livingston),32,41
152,2,6:49.0,S. Muhammad misses 2-pt jump shot from 17 ft,,32,41
153,2,6:47.0,,Defensive rebound by K. Thompson,32,41
154,2,6:38.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Livingston),32,43
155,2,6:32.0,Minnesota full timeout,,32,43
156,2,6:32.0,,D. Green enters the game for H. Barnes,32,43
157,2,6:32.0,,S. Curry enters the game for S. Livingston,32,43
158,2,6:32.0,T. Young enters the game for R. Hummel,,32,43
159,2,6:32.0,G. Dieng enters the game for J. Adrien,,32,43
160,2,6:13.0,T. Young misses 2-pt jump shot from 5 ft,,32,43
161,2,6:12.0,Offensive rebound by G. Dieng,,32,43
162,2,6:12.0,Turnover by Team (shot clock),,32,43
163,2,6:00.0,,Shooting foul by A. Wiggins (drawn by K. Thompson),32,43
164,2,6:00.0,,K. Thompson misses free throw 1 of 2,32,43
165,2,6:00.0,,Offensive rebound by Team,32,43
166,2,6:00.0,C. Budinger enters the game for A. Wiggins,,32,43
167,2,6:00.0,,K. Thompson makes free throw 2 of 2,32,44
168,2,5:43.0,Z. LaVine makes 2-pt dunk at rim (assist by G. Dieng),,34,44
169,2,5:29.0,,A. Iguodala misses 3-pt jump shot from 25 ft,34,44
170,2,5:28.0,Defensive rebound by Z. LaVine,,34,44
171,2,5:22.0,T. Young misses 3-pt jump shot from 25 ft,,34,44
172,2,5:21.0,Offensive rebound by S. Muhammad,,34,44
173,2,5:20.0,S. Muhammad makes 2-pt dunk at rim,,36,44
174,2,4:59.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),36,47
175,2,4:42.0,S. Muhammad misses 2-pt jump shot from 12 ft,,36,47
176,2,4:41.0,,Defensive rebound by M. Speights,36,47
177,2,4:32.0,,K. Thompson makes 2-pt jump shot from 9 ft,36,49
178,2,4:09.0,T. Young misses 2-pt jump shot from 19 ft,,36,49
179,2,4:09.0,,Defensive rebound by S. Curry,36,49
180,2,4:03.0,,S. Curry misses 2-pt layup from 1 ft,36,49
181,2,4:00.0,Defensive rebound by S. Muhammad,,36,49
182,2,3:53.0,T. Young makes 2-pt jump shot from 4 ft (assist by Z. LaVine),,38,49
183,2,3:39.0,,K. Thompson misses 2-pt layup from 2 ft,38,49
184,2,3:38.0,Defensive rebound by T. Young,,38,49
185,2,3:35.0,Shooting foul by S. Curry (drawn by Z. LaVine),,38,49
186,2,3:35.0,Z. LaVine makes free throw 1 of 2,,39,49
187,2,3:35.0,,D. Lee enters the game for M. Speights,39,49
188,2,3:35.0,,Golden State full timeout,39,49
189,2,3:35.0,,H. Barnes enters the game for A. Iguodala,39,49
190,2,3:35.0,Z. LaVine misses free throw 2 of 2,,39,49
191,2,3:33.0,,Defensive rebound by D. Green,39,49
192,2,3:17.0,,K. Thompson misses 3-pt jump shot from 26 ft,39,49
193,2,3:16.0,Defensive rebound by S. Muhammad,,39,49
194,2,3:01.0,S. Muhammad makes 2-pt layup from 1 ft (assist by Z. LaVine),,41,49
195,2,2:50.0,,D. Lee misses 2-pt layup from 3 ft (block by G. Dieng),41,49
196,2,2:50.0,,Offensive rebound by D. Lee,41,49
197,2,2:50.0,,Shooting foul by T. Young (drawn by D. Lee),41,49
198,2,2:50.0,,D. Lee makes free throw 1 of 2,41,50
199,2,2:50.0,,D. Lee makes free throw 2 of 2,41,51
200,2,2:30.0,Turnover by T. Young (lost ball; steal by D. Green),,41,51
201,2,2:24.0,,S. Curry makes 2-pt layup from 1 ft (assist by K. Thompson),41,53
202,2,2:08.0,Turnover by Z. LaVine (bad pass; steal by D. Green),,41,53
203,2,2:02.0,,Turnover by S. Curry (bad pass; steal by T. Young),41,53
204,2,1:49.0,G. Dieng misses 2-pt jump shot from 4 ft,,41,53
205,2,1:48.0,,Defensive rebound by H. Barnes,41,53
206,2,1:45.0,,Turnover by S. Curry (bad pass; steal by C. Budinger),41,53
207,2,1:41.0,Z. LaVine makes 2-pt dunk at rim (assist by C. Budinger),,43,53
208,2,1:31.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Lee),43,56
209,2,1:30.0,Minnesota full timeout,,43,56
210,2,1:30.0,J. Adrien enters the game for G. Dieng,,43,56
211,2,1:17.0,Z. LaVine misses 2-pt jump shot from 6 ft (block by D. Green),,43,56
212,2,1:15.0,,Defensive rebound by D. Green,43,56
213,2,1:11.0,,S. Curry misses 3-pt jump shot from 26 ft,43,56
214,2,1:10.0,Defensive rebound by T. Young,,43,56
215,2,1:05.0,Shooting foul by D. Green (drawn by T. Young),,43,56
216,2,1:05.0,T. Young misses free throw 1 of 2,,43,56
217,2,1:05.0,Offensive rebound by Team,,43,56
218,2,1:05.0,,J. Holiday enters the game for D. Green,43,56
219,2,1:05.0,T. Young makes free throw 2 of 2,,44,56
220,2,0:51.0,,S. Curry misses 3-pt jump shot from 26 ft,44,56
221,2,0:50.0,Defensive rebound by T. Young,,44,56
222,2,0:50.0,,Loose ball foul by H. Barnes (drawn by T. Young),44,56
223,2,0:50.0,T. Young makes free throw 1 of 2,,45,56
224,2,0:50.0,,A. Iguodala enters the game for H. Barnes,45,56
225,2,0:50.0,T. Young misses free throw 2 of 2,,45,56
226,2,0:49.0,,Defensive rebound by K. Thompson,45,56
227,2,0:35.0,,Shooting foul by J. Adrien (drawn by S. Curry),45,56
228,2,0:35.0,,S. Curry makes free throw 1 of 2,45,57
229,2,0:35.0,,S. Curry makes free throw 2 of 2,45,58
230,2,0:30.0,Shooting foul by J. Holiday (drawn by J. Adrien),,45,58
231,2,0:30.0,J. Adrien makes free throw 1 of 2,,46,58
232,2,0:30.0,J. Adrien makes free throw 2 of 2,,47,58
233,2,0:08.0,,S. Curry misses 2-pt jump shot from 18 ft,47,58
234,2,0:07.0,Defensive rebound by T. Young,,47,58
235,2,0:02.0,Shooting foul by J. Holiday (drawn by C. Budinger),,47,58
236,2,0:02.0,C. Budinger misses free throw 1 of 3,,47,58
237,2,0:02.0,Offensive rebound by Team,,47,58
238,2,0:02.0,C. Budinger misses free throw 2 of 3,,47,58
239,2,0:02.0,Offensive rebound by Team,,47,58
240,2,0:02.0,C. Budinger makes free throw 3 of 3,,48,58
241,2,0:01.0,,D. Lee misses 3-pt jump shot from 68 ft,48,58
242,2,0:00.0,,Offensive rebound by Team,48,58
243,3,11:48.0,Turnover by Z. LaVine (bad pass; steal by S. Curry),,48,58
244,3,11:42.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),48,60
245,3,11:23.0,T. Young makes 2-pt jump shot from 17 ft (assist by Z. LaVine),,50,60
246,3,11:00.0,,K. Thompson makes 2-pt jump shot from 8 ft,50,62
247,3,10:37.0,T. Young makes 2-pt hook shot from 10 ft (assist by S. Muhammad),,52,62
248,3,10:24.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),52,65
249,3,10:07.0,Z. LaVine misses 2-pt jump shot from 13 ft,,52,65
250,3,10:06.0,,Defensive rebound by M. Speights,52,65
251,3,9:56.0,,K. Thompson misses 3-pt jump shot from 25 ft,52,65
252,3,9:55.0,,Offensive rebound by M. Speights,52,65
253,3,9:52.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by M. Speights),52,68
254,3,9:22.0,G. Dieng misses 2-pt jump shot from 20 ft,,52,68
255,3,9:21.0,,Defensive rebound by K. Thompson,52,68
256,3,9:17.0,,H. Barnes makes 2-pt dunk at rim (assist by K. Thompson),52,70
257,3,9:17.0,Minnesota full timeout,,52,70
258,3,9:01.0,Shooting foul by K. Thompson (drawn by A. Wiggins),,52,70
259,3,9:01.0,A. Wiggins misses free throw 1 of 2,,52,70
260,3,9:01.0,Offensive rebound by Team,,52,70
261,3,9:01.0,A. Wiggins makes free throw 2 of 2,,53,70
262,3,8:50.0,,H. Barnes misses 2-pt jump shot from 4 ft (block by S. Muhammad),53,70
263,3,8:47.0,Defensive rebound by Z. LaVine,,53,70
264,3,8:45.0,Z. LaVine misses 2-pt layup from 2 ft (block by D. Green),,53,70
265,3,8:45.0,Offensive rebound by Team,,53,70
266,3,8:38.0,Turnover by G. Dieng (lost ball; steal by H. Barnes),,53,70
267,3,8:23.0,,S. Curry makes 2-pt layup from 2 ft,53,72
268,3,8:23.0,Minnesota full timeout,,53,72
269,3,8:02.0,T. Young makes 2-pt jump shot from 16 ft,,55,72
270,3,7:42.0,,D. Green misses 2-pt jump shot from 15 ft,55,72
271,3,7:41.0,Defensive rebound by S. Muhammad,,55,72
272,3,7:36.0,,Offensive charge foul by Z. LaVine (drawn by S. Curry),55,72
273,3,7:36.0,Turnover by Z. LaVine (offensive foul),,55,72
274,3,7:30.0,,Shooting foul by G. Dieng (drawn by S. Curry),55,72
275,3,7:30.0,,S. Curry misses free throw 1 of 2,55,72
276,3,7:30.0,,Offensive rebound by Team,55,72
277,3,7:30.0,,S. Curry makes free throw 2 of 2,55,73
278,3,7:14.0,Z. LaVine misses 3-pt jump shot from 25 ft,,55,73
279,3,7:13.0,,Defensive rebound by K. Thompson,55,73
280,3,7:06.0,,H. Barnes misses 2-pt jump shot from 14 ft,55,73
281,3,7:04.0,Defensive rebound by Z. LaVine,,55,73
282,3,6:54.0,Z. LaVine makes 2-pt jump shot from 6 ft (assist by T. Young),,57,73
283,3,6:44.0,,Personal foul by A. Wiggins (drawn by K. Thompson),57,73
284,3,6:44.0,,D. Lee enters the game for M. Speights,57,73
285,3,6:44.0,C. Budinger enters the game for A. Wiggins,,57,73
286,3,6:36.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),57,75
287,3,6:06.0,Turnover by Z. LaVine (bad pass; steal by S. Curry),,57,75
288,3,6:00.0,,S. Curry misses 3-pt jump shot from 26 ft,57,75
289,3,5:59.0,,Offensive rebound by D. Green,57,75
290,3,5:55.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),57,78
291,3,5:54.0,Minnesota full timeout,,57,78
292,3,5:54.0,M. Williams enters the game for Z. LaVine,,57,78
293,3,5:54.0,,A. Iguodala enters the game for H. Barnes,57,78
294,3,5:39.0,S. Muhammad misses 2-pt jump shot from 3 ft,,57,78
295,3,5:38.0,Offensive rebound by S. Muhammad,,57,78
296,3,5:36.0,S. Muhammad misses 2-pt jump shot from 3 ft,,57,78
297,3,5:36.0,Offensive rebound by G. Dieng,,57,78
298,3,5:36.0,Shooting foul by S. Curry (drawn by G. Dieng),,57,78
299,3,5:36.0,G. Dieng makes free throw 1 of 2,,58,78
300,3,5:36.0,G. Dieng makes free throw 2 of 2,,59,78
301,3,5:18.0,,D. Lee misses 2-pt jump shot from 12 ft,59,78
302,3,5:17.0,Defensive rebound by G. Dieng,,59,78
303,3,5:09.0,C. Budinger misses 3-pt jump shot from 26 ft,,59,78
304,3,5:08.0,,Defensive rebound by A. Iguodala,59,78
305,3,5:00.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Iguodala),59,81
306,3,4:34.0,Shooting foul by A. Iguodala (drawn by G. Dieng),,59,81
307,3,4:34.0,G. Dieng makes free throw 1 of 2,,60,81
308,3,4:34.0,G. Dieng misses free throw 2 of 2,,60,81
309,3,4:33.0,,Defensive rebound by D. Lee,60,81
310,3,4:21.0,,Turnover by K. Thompson (bad pass; steal by C. Budinger),60,81
311,3,4:10.0,T. Young makes 3-pt jump shot from 23 ft (assist by G. Dieng),,63,81
312,3,3:53.0,,Turnover by D. Green (bad pass),63,81
313,3,3:41.0,Turnover by T. Young (lost ball; steal by D. Green),,63,81
314,3,3:36.0,,D. Green makes 2-pt dunk at rim,63,83
315,3,3:13.0,G. Dieng misses 2-pt jump shot from 5 ft (block by D. Lee),,63,83
316,3,3:13.0,,Defensive rebound by Team,63,83
317,3,3:13.0,T. Daniels enters the game for S. Muhammad,,63,83
318,3,3:13.0,,J. Holiday enters the game for K. Thompson,63,83
319,3,3:02.0,,D. Green misses 3-pt jump shot from 24 ft,63,83
320,3,3:00.0,Defensive rebound by C. Budinger,,63,83
321,3,2:56.0,M. Williams misses 2-pt jump shot from 18 ft,,63,83
322,3,2:55.0,,Defensive rebound by D. Lee,63,83
323,3,2:46.0,,Shooting foul by G. Dieng (drawn by A. Iguodala),63,83
324,3,2:46.0,,A. Iguodala makes free throw 1 of 2,63,84
325,3,2:46.0,J. Adrien enters the game for G. Dieng,,63,84
326,3,2:46.0,,A. Iguodala makes free throw 2 of 2,63,85
327,3,2:22.0,M. Williams misses 2-pt jump shot from 17 ft,,63,85
328,3,2:22.0,Offensive rebound by J. Adrien,,63,85
329,3,2:22.0,Personal foul by D. Lee (drawn by J. Adrien),,63,85
330,3,2:06.0,T. Young misses 2-pt jump shot from 16 ft,,63,85
331,3,2:05.0,Offensive rebound by T. Daniels,,63,85
332,3,1:45.0,Offensive foul by M. Williams (drawn by D. Green),,63,85
333,3,1:45.0,Turnover by M. Williams (offensive foul),,63,85
334,3,1:30.0,,D. Lee misses 2-pt hook shot from 8 ft,63,85
335,3,1:29.0,Defensive rebound by J. Adrien,,63,85
336,3,1:16.0,Turnover by M. Williams (bad pass; steal by J. Holiday),,63,85
337,3,1:12.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),63,87
338,3,1:12.0,,Shooting foul by T. Daniels (drawn by A. Iguodala),63,87
339,3,1:12.0,R. Hummel enters the game for T. Young,,63,87
340,3,1:12.0,,A. Iguodala makes free throw 1 of 1,63,88
341,3,0:47.0,T. Daniels misses 2-pt jump shot from 4 ft,,63,88
342,3,0:46.0,,Defensive rebound by D. Lee,63,88
343,3,0:41.0,,J. Holiday misses 3-pt jump shot from 26 ft,63,88
344,3,0:40.0,,Offensive rebound by S. Curry,63,88
345,3,0:39.0,,S. Curry misses 2-pt layup from 2 ft,63,88
346,3,0:37.0,Defensive rebound by C. Budinger,,63,88
347,3,0:31.0,C. Budinger makes 2-pt layup from 1 ft (assist by M. Williams),,65,88
348,3,0:10.0,,D. Lee misses 2-pt jump shot from 4 ft,65,88
349,3,0:09.0,Defensive rebound by T. Daniels,,65,88
350,3,0:01.0,Personal foul by S. Curry (drawn by M. Williams),,65,88
351,3,0:01.0,M. Williams makes free throw 1 of 2,,66,88
352,3,0:01.0,M. Williams makes free throw 2 of 2,,67,88
353,4,11:42.0,,A. Iguodala misses 2-pt jump shot from 18 ft,67,88
354,4,11:41.0,Defensive rebound by C. Budinger,,67,88
355,4,11:19.0,Turnover by R. Hummel (bad pass; steal by S. Livingston),,67,88
356,4,11:04.0,,O. Kuzmić makes 2-pt jump shot from 16 ft (assist by S. Livingston),67,90
357,4,10:41.0,Turnover by R. Hummel (bad pass; steal by D. Green),,67,90
358,4,10:29.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,90
359,4,10:28.0,Defensive rebound by Team,,67,90
360,4,10:13.0,M. Williams misses 3-pt jump shot from 26 ft,,67,90
361,4,10:11.0,,Defensive rebound by S. Livingston,67,90
362,4,10:09.0,Z. LaVine enters the game for M. Williams,,67,90
363,4,10:01.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by O. Kuzmić),67,92
364,4,9:41.0,J. Adrien misses 2-pt jump shot from 7 ft (block by D. Green),,67,92
365,4,9:39.0,Offensive rebound by J. Adrien,,67,92
366,4,9:38.0,Turnover by J. Adrien (bad pass; steal by A. Iguodala),,67,92
367,4,9:30.0,,S. Livingston misses 2-pt jump shot from 10 ft,67,92
368,4,9:30.0,Defensive rebound by J. Adrien,,67,92
369,4,9:21.0,A. Wiggins misses 3-pt jump shot from 25 ft,,67,92
370,4,9:19.0,Offensive rebound by J. Adrien,,67,92
371,4,9:19.0,Personal foul by O. Kuzmić (drawn by J. Adrien),,67,92
372,4,9:12.0,C. Budinger misses 2-pt jump shot from 17 ft (block by J. Holiday),,67,92
373,4,9:11.0,,Defensive rebound by D. Green,67,92
374,4,9:00.0,,J. Holiday makes 2-pt jump shot from 18 ft,67,94
375,4,8:35.0,J. Adrien misses 2-pt jump shot from 10 ft,,67,94
376,4,8:34.0,,Defensive rebound by D. Green,67,94
377,4,8:26.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,94
378,4,8:26.0,Defensive rebound by C. Budinger,,67,94
379,4,8:07.0,Z. LaVine misses 2-pt jump shot from 19 ft,,67,94
380,4,8:06.0,Offensive rebound by R. Hummel,,67,94
381,4,7:55.0,Personal foul by D. Green (drawn by A. Wiggins),,67,94
382,4,7:55.0,Official timeout,,67,94
383,4,7:55.0,,H. Barnes enters the game for D. Green,67,94
384,4,7:55.0,A. Wiggins misses free throw 1 of 2,,67,94
