,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
110,2,9:37.0,,A. Stoudemire makes 2-pt hook shot from 3 ft (assist by D. Nowitzki),34,22
111,2,9:16.0,M. Bonner makes 2-pt hook shot from 5 ft,,36,22
112,2,9:02.0,,Personal foul by M. Bonner (drawn by D. Nowitzki),36,22
113,2,9:02.0,,C. Parsons enters the game for A. Stoudemire,36,22
114,2,9:02.0,,M. Ellis enters the game for A. Aminu,36,22
115,2,9:02.0,T. Splitter enters the game for B. Diaw,,36,22
116,2,9:02.0,K. Leonard enters the game for M. Bonner,,36,22
117,2,8:54.0,,R. Felton misses 3-pt jump shot from 24 ft,36,22
118,2,8:53.0,Defensive rebound by M. Belinelli,,36,22
119,2,8:48.0,Turnover by M. Ginóbili (bad pass),,36,22
120,2,8:42.0,,M. Ellis misses 2-pt jump shot from 7 ft,36,22
121,2,8:40.0,Defensive rebound by M. Belinelli,,36,22
122,2,8:32.0,K. Leonard misses 2-pt jump shot from 21 ft,,36,22
123,2,8:31.0,,Defensive rebound by D. Nowitzki,36,22
124,2,8:24.0,,C. Parsons makes 2-pt layup from 1 ft,36,24
125,2,8:24.0,San Antonio full timeout,,36,24
126,2,7:59.0,T. Splitter misses 2-pt jump shot from 16 ft,,36,24
127,2,7:58.0,,Defensive rebound by C. Parsons,36,24
128,2,7:41.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by C. Parsons),36,26
129,2,7:22.0,K. Leonard misses 2-pt jump shot from 7 ft,,36,26
130,2,7:20.0,,Defensive rebound by R. Felton,36,26
131,2,7:14.0,,Shooting foul by K. Leonard (drawn by M. Ellis),36,26
132,2,7:14.0,,M. Ellis makes free throw 1 of 2,36,27
133,2,7:14.0,,T. Chandler enters the game for D. Nowitzki,36,27
134,2,7:14.0,T. Parker enters the game for P. Mills,,36,27
135,2,7:14.0,,R. Rondo enters the game for R. Felton,36,27
136,2,7:14.0,,M. Ellis makes free throw 2 of 2,36,28
137,2,6:58.0,T. Parker misses 3-pt jump shot from 23 ft,,36,28
138,2,6:57.0,,Defensive rebound by R. Rondo,36,28
139,2,6:51.0,,M. Ellis misses 3-pt jump shot from 23 ft,36,28
140,2,6:49.0,Defensive rebound by K. Leonard,,36,28
141,2,6:42.0,M. Belinelli misses 3-pt jump shot from 25 ft,,36,28
142,2,6:41.0,,Defensive rebound by R. Rondo,36,28
143,2,6:35.0,,C. Parsons misses 3-pt jump shot from 25 ft,36,28
144,2,6:34.0,Defensive rebound by K. Leonard,,36,28
145,2,6:28.0,K. Leonard misses 2-pt jump shot from 12 ft,,36,28
146,2,6:27.0,Offensive rebound by T. Parker,,36,28
147,2,6:21.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by T. Parker),,39,28
148,2,6:06.0,,T. Chandler makes 2-pt layup from 1 ft,39,30
149,2,5:43.0,Turnover by T. Splitter (bad pass; steal by D. Harris),,39,30
150,2,5:38.0,,M. Ellis makes 2-pt layup at rim (assist by C. Parsons),39,32
151,2,5:24.0,Turnover by M. Ginóbili (lost ball; steal by M. Ellis),,39,32
152,2,5:20.0,,C. Parsons makes 2-pt dunk at rim (assist by M. Ellis),39,34
153,2,5:19.0,San Antonio full timeout,,39,34
154,2,5:19.0,T. Duncan enters the game for T. Splitter,,39,34
155,2,5:19.0,D. Green enters the game for M. Ginóbili,,39,34
156,2,5:09.0,Personal foul by T. Chandler (drawn by T. Duncan),,39,34
157,2,5:04.0,T. Parker misses 2-pt jump shot from 5 ft,,39,34
158,2,5:04.0,,Defensive rebound by C. Parsons,39,34
159,2,5:04.0,Loose ball foul by T. Duncan (drawn by C. Parsons),,39,34
160,2,5:04.0,B. Diaw enters the game for M. Belinelli,,39,34
161,2,4:45.0,,M. Ellis misses 3-pt jump shot from 24 ft,39,34
162,2,4:42.0,,Offensive rebound by R. Rondo,39,34
163,2,4:37.0,,C. Parsons misses 3-pt jump shot from 24 ft,39,34
164,2,4:36.0,Defensive rebound by K. Leonard,,39,34
165,2,4:22.0,Turnover by B. Diaw (bad pass; steal by C. Parsons),,39,34
166,2,4:14.0,,D. Harris misses 2-pt layup at rim,39,34
167,2,4:12.0,Defensive rebound by B. Diaw,,39,34
168,2,4:03.0,K. Leonard misses 2-pt jump shot from 23 ft,,39,34
169,2,4:03.0,Offensive rebound by B. Diaw,,39,34
170,2,4:03.0,Personal foul by T. Chandler (drawn by B. Diaw),,39,34
171,2,3:44.0,B. Diaw makes 2-pt jump shot from 3 ft,,41,34
172,2,3:34.0,,D. Harris misses 3-pt jump shot from 24 ft,41,34
173,2,3:33.0,Defensive rebound by Team,,41,34
174,2,3:21.0,Turnover by B. Diaw (3 sec),,41,34
175,2,3:04.0,,C. Parsons makes 2-pt layup at rim,41,36
176,2,2:43.0,Turnover by B. Diaw (lost ball; steal by M. Ellis),,41,36
177,2,2:35.0,,C. Parsons misses 3-pt jump shot from 24 ft,41,36
178,2,2:33.0,Defensive rebound by T. Duncan,,41,36
179,2,2:22.0,B. Diaw misses 2-pt jump shot from 5 ft,,41,36
180,2,2:21.0,,Defensive rebound by M. Ellis,41,36
181,2,2:15.0,,D. Harris misses 2-pt layup from 2 ft,41,36
182,2,2:14.0,Defensive rebound by B. Diaw,,41,36
183,2,2:07.0,D. Green misses 3-pt jump shot from 24 ft,,41,36
184,2,2:06.0,Offensive rebound by K. Leonard,,41,36
185,2,2:06.0,K. Leonard makes 2-pt layup from 2 ft,,43,36
186,2,2:06.0,Shooting foul by T. Chandler (drawn by K. Leonard),,43,36
187,2,2:06.0,Official timeout,,43,36
188,2,2:06.0,,A. Stoudemire enters the game for T. Chandler,43,36
189,2,2:06.0,,D. Nowitzki enters the game for D. Harris,43,36
190,2,2:06.0,T. Splitter enters the game for B. Diaw,,43,36
191,2,2:06.0,K. Leonard makes free throw 1 of 1,,44,36
192,2,1:57.0,,M. Ellis makes 2-pt layup from 1 ft,44,38
193,2,1:37.0,Shooting foul by D. Nowitzki (drawn by T. Splitter),,44,38
194,2,1:37.0,T. Splitter makes free throw 1 of 2,,45,38
195,2,1:37.0,T. Splitter makes free throw 2 of 2,,46,38
196,2,1:29.0,,Personal foul by T. Splitter (drawn by D. Nowitzki),46,38
197,2,1:23.0,,M. Ellis makes 2-pt layup at rim (assist by D. Nowitzki),46,40
198,2,1:17.0,,Violation by D. Nowitzki (kicked ball),46,40
199,2,1:05.0,T. Duncan misses 2-pt jump shot from 5 ft,,46,40
200,2,1:04.0,,Defensive rebound by D. Nowitzki,46,40
201,2,0:57.0,,A. Stoudemire misses 2-pt layup from 2 ft (block by T. Duncan),46,40
202,2,0:55.0,Offensive rebound by T. Duncan,,46,40
203,2,0:43.0,T. Parker misses 3-pt jump shot from 22 ft,,46,40
204,2,0:41.0,,Defensive rebound by R. Rondo,46,40
205,2,0:37.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by R. Rondo),46,43
206,2,0:37.0,,Shooting foul by K. Leonard (drawn by C. Parsons),46,43
207,2,0:37.0,,A. Aminu enters the game for D. Nowitzki,46,43
208,2,0:37.0,M. Ginóbili enters the game for T. Splitter,,46,43
209,2,0:37.0,,C. Parsons misses free throw 1 of 1,46,43
210,2,0:36.0,,Offensive rebound by Team,46,43
211,2,0:35.0,,D. Nowitzki enters the game for A. Aminu,46,43
212,2,0:35.0,T. Splitter enters the game for M. Ginóbili,,46,43
213,2,0:22.0,,M. Ellis misses 3-pt jump shot from 25 ft,46,43
214,2,0:20.0,,Offensive rebound by C. Parsons,46,43
215,2,0:02.0,,C. Parsons misses 3-pt jump shot from 25 ft,46,43
216,2,0:01.0,Defensive rebound by T. Splitter,,46,43
217,3,11:44.0,T. Parker makes 2-pt hook shot from 7 ft,,48,43
218,3,11:27.0,,Turnover by R. Rondo (bad pass; steal by T. Splitter),48,43
219,3,11:22.0,Offensive foul by T. Parker (drawn by R. Rondo),,48,43
220,3,11:22.0,Turnover by T. Parker (offensive foul),,48,43
221,3,10:57.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,48,43
222,3,10:56.0,Defensive rebound by T. Duncan,,48,43
223,3,10:44.0,Personal foul by C. Parsons (drawn by T. Parker),,48,43
224,3,10:33.0,Turnover by T. Parker (lost ball),,48,43
225,3,10:30.0,,Personal block foul by T. Splitter (drawn by M. Ellis),48,43
226,3,10:25.0,,M. Ellis makes 2-pt jump shot from 15 ft (assist by T. Chandler),48,45
227,3,10:12.0,T. Parker misses 2-pt jump shot from 18 ft,,48,45
228,3,10:11.0,,Defensive rebound by C. Parsons,48,45
229,3,10:05.0,,M. Ellis makes 2-pt jump shot from 8 ft,48,47
230,3,9:46.0,Turnover by T. Splitter (3 sec),,48,47
231,3,9:37.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by R. Rondo),48,49
232,3,9:19.0,T. Duncan misses 2-pt jump shot from 5 ft,,48,49
233,3,9:18.0,,Defensive rebound by D. Nowitzki,48,49
234,3,9:16.0,,Turnover by D. Nowitzki (bad pass; steal by T. Splitter),48,49
235,3,9:13.0,T. Duncan misses 2-pt jump shot from 8 ft,,48,49
236,3,9:12.0,,Defensive rebound by D. Nowitzki,48,49
237,3,9:07.0,,R. Rondo misses 2-pt jump shot from 17 ft,48,49
238,3,9:05.0,Defensive rebound by T. Duncan,,48,49
239,3,8:59.0,Personal foul by R. Rondo (drawn by T. Splitter),,48,49
240,3,8:54.0,Turnover by T. Parker (bad pass),,48,49
241,3,8:45.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),48,51
242,3,8:33.0,Shooting foul by R. Rondo (drawn by T. Parker),,48,51
243,3,8:33.0,T. Parker misses free throw 1 of 2,,48,51
244,3,8:33.0,Offensive rebound by Team,,48,51
245,3,8:33.0,T. Parker makes free throw 2 of 2,,49,51
246,3,8:25.0,,Turnover by C. Parsons (lost ball),49,51
247,3,8:25.0,P. Mills enters the game for T. Parker,,49,51
248,3,8:11.0,Turnover by T. Splitter (lost ball),,49,51
249,3,7:59.0,,Turnover by R. Rondo (lost ball; steal by K. Leonard),49,51
250,3,7:43.0,K. Leonard makes 2-pt jump shot from 17 ft,,51,51
251,3,7:22.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by T. Chandler),51,53
252,3,7:10.0,P. Mills misses 3-pt jump shot from 24 ft,,51,53
253,3,7:09.0,,Defensive rebound by T. Chandler,51,53
254,3,7:04.0,,M. Ellis misses 2-pt layup from 1 ft,51,53
255,3,7:02.0,Defensive rebound by T. Splitter,,51,53
256,3,6:55.0,D. Green makes 3-pt jump shot from 22 ft (assist by K. Leonard),,54,53
257,3,6:54.0,,Dallas full timeout,54,53
258,3,6:54.0,,Technical foul by M. Ellis,54,53
259,3,6:54.0,,D. Harris enters the game for R. Rondo,54,53
260,3,6:54.0,T. Parker enters the game for T. Splitter,,54,53
261,3,6:54.0,B. Diaw enters the game for P. Mills,,54,53
262,3,6:54.0,D. Green misses technical free throw,,54,53
263,3,6:54.0,,Offensive rebound by Team,54,53
264,3,6:43.0,,Personal foul by B. Diaw (drawn by M. Ellis),54,53
265,3,6:35.0,,M. Ellis makes 2-pt layup at rim,54,55
266,3,6:09.0,B. Diaw misses 3-pt jump shot from 24 ft,,54,55
267,3,6:08.0,,Defensive rebound by C. Parsons,54,55
268,3,5:59.0,,D. Nowitzki makes 2-pt jump shot from 8 ft (assist by D. Harris),54,57
269,3,5:41.0,B. Diaw makes 2-pt jump shot from 19 ft,,56,57
270,3,5:21.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by M. Ellis),56,59
271,3,5:12.0,Personal foul by M. Ellis (drawn by K. Leonard),,56,59
272,3,5:12.0,,A. Aminu enters the game for D. Nowitzki,56,59
273,3,5:03.0,K. Leonard makes 2-pt jump shot from 10 ft,,58,59
274,3,4:54.0,,Turnover by M. Ellis (lost ball; steal by K. Leonard),58,59
275,3,4:51.0,T. Parker misses 2-pt layup from 1 ft (block by D. Harris),,58,59
276,3,4:51.0,Offensive rebound by Team,,58,59
277,3,4:44.0,T. Duncan misses 2-pt jump shot from 10 ft,,58,59
278,3,4:44.0,,Defensive rebound by D. Harris,58,59
279,3,4:31.0,,Personal block foul by T. Parker (drawn by C. Parsons),58,59
280,3,4:17.0,,M. Ellis makes 3-pt jump shot from 27 ft,58,62
281,3,4:02.0,K. Leonard misses 2-pt jump shot from 16 ft,,58,62
282,3,4:01.0,,Defensive rebound by A. Aminu,58,62
283,3,3:51.0,,M. Ellis makes 2-pt layup at rim,58,64
284,3,3:50.0,San Antonio full timeout,,58,64
285,3,3:50.0,,C. Villanueva enters the game for C. Parsons,58,64
286,3,3:34.0,T. Duncan makes 2-pt layup from 1 ft (assist by K. Leonard),,60,64
287,3,3:16.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by M. Ellis),60,67
288,3,3:04.0,B. Diaw misses 2-pt hook shot from 5 ft,,60,67
289,3,3:03.0,,Defensive rebound by C. Villanueva,60,67
290,3,2:56.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Ellis),60,70
291,3,2:36.0,T. Parker misses 3-pt jump shot from 23 ft,,60,70
292,3,2:35.0,,Defensive rebound by A. Aminu,60,70
293,3,2:32.0,,Shooting foul by K. Leonard (drawn by D. Harris),60,70
294,3,2:32.0,,D. Harris makes free throw 1 of 2,60,71
295,3,2:32.0,,A. Stoudemire enters the game for T. Chandler,60,71
296,3,2:32.0,J. Ayres enters the game for T. Duncan,,60,71
297,3,2:32.0,M. Belinelli enters the game for K. Leonard,,60,71
298,3,2:32.0,,D. Harris makes free throw 2 of 2,60,72
299,3,2:09.0,Turnover by T. Parker (lost ball; steal by C. Villanueva),,60,72
300,3,2:03.0,,M. Ellis makes 2-pt layup from 2 ft,60,74
301,3,1:54.0,Personal block foul by D. Harris (drawn by D. Green),,60,74
302,3,1:54.0,,Technical foul by D. Harris,60,74
303,3,1:54.0,D. Green makes technical free throw,,61,74
304,3,1:54.0,D. Green makes free throw 1 of 2,,62,74
305,3,1:54.0,P. Mills enters the game for T. Parker,,62,74
306,3,1:54.0,D. Green makes free throw 2 of 2,,63,74
307,3,1:32.0,,M. Ellis misses 3-pt jump shot from 24 ft,63,74
308,3,1:31.0,Defensive rebound by Team,,63,74
309,3,1:09.0,D. Green misses 3-pt jump shot from 24 ft,,63,74
310,3,1:08.0,Offensive rebound by J. Ayres,,63,74
311,3,1:03.0,Turnover by J. Ayres (bad pass),,63,74
312,3,0:56.0,,A. Stoudemire misses 2-pt jump shot from 3 ft,63,74
313,3,0:54.0,Defensive rebound by J. Ayres,,63,74
314,3,0:46.0,D. Green makes 3-pt jump shot from 22 ft (assist by M. Belinelli),,66,74
315,3,0:32.0,,D. Harris makes 2-pt layup from 1 ft,66,76
316,3,0:25.0,Turnover by D. Green (bad pass),,66,76
317,3,0:25.0,M. Ginóbili enters the game for D. Green,,66,76
318,3,0:25.0,,D. Nowitzki enters the game for A. Aminu,66,76
319,3,0:02.0,,M. Ellis misses 2-pt jump shot from 7 ft,66,76
320,3,0:01.0,Defensive rebound by M. Ginóbili,,66,76
321,4,11:39.0,,C. Parsons makes 2-pt jump shot from 2 ft,66,78
322,4,11:23.0,P. Mills misses 2-pt jump shot from 17 ft,,66,78
323,4,11:22.0,,Defensive rebound by A. Aminu,66,78
324,4,11:15.0,,D. Harris misses 2-pt jump shot from 2 ft,66,78
325,4,11:13.0,Defensive rebound by M. Ginóbili,,66,78
326,4,11:11.0,Turnover by M. Ginóbili (bad pass; steal by C. Parsons),,66,78
327,4,11:07.0,,D. Harris misses 3-pt jump shot from 23 ft,66,78
328,4,11:06.0,,Offensive rebound by A. Aminu,66,78
329,4,11:02.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by A. Aminu),66,81
330,4,10:52.0,Personal block foul by D. Harris (drawn by M. Ginóbili),,66,81
331,4,10:48.0,M. Belinelli misses 2-pt jump shot from 19 ft,,66,81
332,4,10:46.0,,Defensive rebound by D. Nowitzki,66,81
333,4,10:37.0,,Personal block foul by P. Mills (drawn by C. Parsons),66,81
334,4,10:33.0,,Personal foul by M. Ginóbili (drawn by D. Harris),66,81
335,4,10:22.0,,R. Felton makes 2-pt jump shot from 1 ft,66,83
336,4,10:06.0,M. Belinelli makes 2-pt jump shot from 14 ft (assist by M. Ginóbili),,68,83
337,4,9:55.0,,Shooting foul by M. Bonner (drawn by A. Aminu),68,83
338,4,9:55.0,,A. Aminu makes 2-pt dunk at rim (assist by C. Parsons),68,85
339,4,9:55.0,,A. Aminu misses free throw 1 of 1,68,85
340,4,9:55.0,Defensive rebound by M. Bonner,,68,85
341,4,9:45.0,Shooting foul by C. Parsons (drawn by M. Ginóbili),,68,85
342,4,9:45.0,M. Ginóbili makes free throw 1 of 2,,69,85
343,4,9:45.0,,R. Rondo enters the game for R. Felton,69,85
344,4,9:45.0,M. Ginóbili misses free throw 2 of 2,,69,85
345,4,9:44.0,,Defensive rebound by D. Nowitzki,69,85
346,4,9:34.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,69,85
347,4,9:33.0,Defensive rebound by B. Diaw,,69,85
348,4,9:28.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,69,85
349,4,9:27.0,,Defensive rebound by R. Rondo,69,85
350,4,9:18.0,,R. Rondo misses 2-pt layup from 1 ft,69,85
351,4,9:17.0,Defensive rebound by P. Mills,,69,85
352,4,9:13.0,Personal block foul by A. Aminu (drawn by M. Ginóbili),,69,85
353,4,9:04.0,M. Ginóbili makes 2-pt layup at rim (assist by P. Mills),,71,85
354,4,8:49.0,,A. Aminu misses 3-pt jump shot from 22 ft,71,85
355,4,8:48.0,Defensive rebound by M. Belinelli,,71,85
356,4,8:38.0,M. Belinelli misses 3-pt jump shot from 24 ft,,71,85
357,4,8:37.0,,Defensive rebound by D. Nowitzki,71,85
358,4,8:31.0,,D. Harris makes 2-pt layup from 2 ft,71,87
359,4,8:21.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,71,87
360,4,8:20.0,Offensive rebound by M. Bonner,,71,87
361,4,8:09.0,M. Ginóbili misses 3-pt jump shot from 22 ft,,71,87
362,4,8:08.0,,Defensive rebound by D. Nowitzki,71,87
363,4,7:48.0,,Personal foul by M. Belinelli (drawn by D. Nowitzki),71,87
364,4,7:48.0,Official timeout,,71,87
365,4,7:48.0,,T. Chandler enters the game for D. Nowitzki,71,87
366,4,7:48.0,,M. Ellis enters the game for D. Harris,71,87
367,4,7:48.0,K. Leonard enters the game for B. Diaw,,71,87
368,4,7:48.0,T. Splitter enters the game for M. Bonner,,71,87
369,4,7:41.0,,A. Aminu misses 3-pt jump shot from 22 ft,71,87
370,4,7:40.0,Defensive rebound by M. Ginóbili,,71,87
371,4,7:29.0,P. Mills makes 2-pt jump shot from 18 ft,,73,87
372,4,7:13.0,,Turnover by T. Chandler (offensive foul),73,87
373,4,7:13.0,,Offensive foul by T. Chandler (drawn by T. Splitter),73,87
374,4,6:58.0,M. Belinelli makes 2-pt layup at rim,,75,87
375,4,6:42.0,,R. Rondo misses 2-pt hook shot from 8 ft (block by T. Splitter),75,87
376,4,6:41.0,Defensive rebound by K. Leonard,,75,87
377,4,6:32.0,,Offensive charge foul by T. Splitter (drawn by T. Chandler),75,87
378,4,6:32.0,Turnover by T. Splitter (offensive foul),,75,87
379,4,6:32.0,,Dallas full timeout,75,87
380,4,6:32.0,,D. Nowitzki enters the game for A. Aminu,75,87
381,4,6:32.0,B. Diaw enters the game for M. Belinelli,,75,87
382,4,6:13.0,,M. Ellis makes 2-pt jump shot from 19 ft,75,89
