,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
413,4,2:01.0,,D. Sloan makes 2-pt jump shot from 10 ft,91,85
414,4,1:46.0,J. Wall makes 2-pt jump shot from 18 ft,,93,85
415,4,1:33.0,,Personal foul by J. Wall (drawn by D. Sloan),93,85
416,4,1:29.0,,C. Copeland misses 3-pt jump shot from 27 ft,93,85
417,4,1:28.0,Defensive rebound by P. Pierce,,93,85
418,4,1:12.0,J. Wall misses 2-pt jump shot from 11 ft,,93,85
419,4,1:11.0,,Defensive rebound by C. Copeland,93,85
420,4,1:05.0,,D. Sloan makes 3-pt jump shot from 25 ft,93,88
421,4,0:41.0,P. Pierce misses 2-pt jump shot from 12 ft,,93,88
422,4,0:40.0,,Defensive rebound by S. Hill,93,88
423,4,0:39.0,,Indiana full timeout,93,88
424,4,0:39.0,,D. Rudež enters the game for I. Mahinmi,93,88
425,4,0:39.0,O. Porter enters the game for M. Gortat,,93,88
426,4,0:30.0,,Turnover by C. Copeland (lost ball; steal by N. Hilário),93,88
427,4,0:22.0,Personal take foul by D. Sloan (drawn by P. Pierce),,93,88
428,4,0:22.0,P. Pierce makes free throw 1 of 2,,94,88
429,4,0:22.0,P. Pierce makes free throw 2 of 2,,95,88
430,4,0:22.0,,Indiana full timeout,95,88
431,4,0:12.0,,D. Sloan misses 3-pt jump shot from 22 ft,95,88
432,4,0:11.0,Defensive rebound by P. Pierce,,95,88
433,4,0:11.0,Personal take foul by C. Copeland (drawn by P. Pierce),,95,88
434,4,0:11.0,P. Pierce makes free throw 1 of 2,,96,88
435,4,0:11.0,P. Pierce makes free throw 2 of 2,,97,88
436,4,0:07.0,,Shooting block foul by N. Hilário (drawn by L. Scola),97,88
437,4,0:07.0,,L. Scola makes free throw 1 of 2,97,89
438,4,0:07.0,,L. Scola makes free throw 2 of 2,97,90
