,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
68,1,3:51.0,G. Davis enters the game for S. Hawes,,19,14
69,1,3:51.0,A. Rivers enters the game for J. Redick,,19,14
70,1,3:51.0,D. Jordan misses free throw 2 of 2,,19,14
71,1,3:51.0,,Defensive rebound by Team,19,14
72,1,3:37.0,,C. Parsons misses 2-pt layup from 1 ft,19,14
73,1,3:35.0,Defensive rebound by D. Jordan,,19,14
74,1,3:25.0,Turnover by C. Paul (lost ball; steal by C. Parsons),,19,14
75,1,3:23.0,,Turnover by D. Harris (bad pass),19,14
76,1,3:22.0,D. Jordan makes 2-pt dunk at rim (assist by M. Barnes),,21,14
77,1,3:09.0,,D. Harris misses 3-pt jump shot from 25 ft,21,14
78,1,3:08.0,Defensive rebound by Team,,21,14
79,1,2:58.0,LA Clippers full timeout,,21,14
80,1,2:49.0,M. Barnes misses 3-pt jump shot from 25 ft,,21,14
81,1,2:47.0,,Defensive rebound by M. Ellis,21,14
82,1,2:30.0,,C. Villanueva misses 2-pt hook shot from 10 ft,21,14
83,1,2:28.0,Defensive rebound by A. Rivers,,21,14
84,1,2:06.0,M. Barnes misses 3-pt jump shot from 23 ft,,21,14
85,1,2:05.0,,Defensive rebound by A. Stoudemire,21,14
86,1,1:52.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by C. Villanueva),21,17
87,1,1:36.0,M. Barnes makes 2-pt dunk at rim (assist by C. Paul),,23,17
88,1,1:21.0,,D. Harris makes 2-pt layup from 1 ft (assist by C. Parsons),23,19
89,1,0:59.0,Shooting foul by C. Parsons (drawn by M. Barnes),,23,19
90,1,0:59.0,M. Barnes misses free throw 1 of 2,,23,19
91,1,0:59.0,Offensive rebound by Team,,23,19
92,1,0:59.0,,J. Barea enters the game for C. Parsons,23,19
93,1,0:59.0,N. Robinson enters the game for C. Paul,,23,19
94,1,0:59.0,,R. Jefferson enters the game for M. Ellis,23,19
95,1,0:59.0,H. Türkoğlu enters the game for D. Jordan,,23,19
96,1,0:59.0,,D. Nowitzki enters the game for C. Villanueva,23,19
97,1,0:59.0,M. Barnes makes free throw 2 of 2,,24,19
98,1,0:35.0,,A. Stoudemire misses 2-pt jump shot from 16 ft,24,19
99,1,0:33.0,,Offensive rebound by D. Harris,24,19
100,1,0:32.0,,D. Harris makes 2-pt layup at rim,24,21
101,1,0:23.0,Personal foul by D. Harris (drawn by A. Rivers),,24,21
102,1,0:23.0,A. Rivers misses free throw 1 of 2,,24,21
103,1,0:23.0,Offensive rebound by Team,,24,21
104,1,0:23.0,D. Jones enters the game for M. Barnes,,24,21
105,1,0:23.0,A. Rivers misses free throw 2 of 2,,24,21
106,1,0:23.0,,Defensive rebound by R. Jefferson,24,21
107,1,0:10.0,,Personal take foul by A. Rivers (drawn by D. Harris),24,21
108,1,0:02.0,,Turnover by D. Harris (lost ball; steal by A. Rivers),24,21
109,2,11:46.0,N. Robinson misses 3-pt jump shot from 26 ft,,24,21
110,2,11:45.0,,Defensive rebound by J. Barea,24,21
111,2,11:40.0,,J. Barea makes 2-pt jump shot from 6 ft,24,23
112,2,11:24.0,A. Rivers makes 2-pt layup from 1 ft (assist by G. Davis),,26,23
113,2,11:01.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,26,23
114,2,10:59.0,Defensive rebound by Team,,26,23
115,2,10:57.0,Personal take foul by J. Barea (drawn by N. Robinson),,26,23
116,2,10:57.0,,T. Chandler enters the game for A. Stoudemire,26,23
117,2,10:44.0,H. Türkoğlu misses 3-pt jump shot from 26 ft,,26,23
118,2,10:43.0,,Defensive rebound by T. Chandler,26,23
119,2,10:34.0,,R. Jefferson misses 3-pt jump shot from 25 ft,26,23
120,2,10:33.0,Defensive rebound by H. Türkoğlu,,26,23
121,2,10:20.0,H. Türkoğlu misses 3-pt jump shot from 23 ft,,26,23
122,2,10:18.0,Offensive rebound by G. Davis,,26,23
123,2,10:11.0,H. Türkoğlu makes 2-pt layup from 1 ft,,28,23
124,2,9:53.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,28,25
125,2,9:27.0,Turnover by A. Rivers (lost ball; steal by R. Jefferson),,28,25
126,2,9:17.0,,D. Harris misses 2-pt layup from 1 ft,28,25
127,2,9:15.0,,Offensive rebound by T. Chandler,28,25
128,2,9:15.0,,T. Chandler makes 2-pt layup from 2 ft,28,27
129,2,8:54.0,N. Robinson makes 2-pt jump shot from 15 ft (assist by G. Davis),,30,27
130,2,8:45.0,,J. Barea misses 2-pt layup from 2 ft,30,27
131,2,8:44.0,,Offensive rebound by T. Chandler,30,27
132,2,8:43.0,,T. Chandler makes 2-pt dunk at rim,30,29
133,2,8:29.0,N. Robinson makes 2-pt jump shot from 18 ft,,32,29
134,2,8:10.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by J. Barea),32,32
135,2,7:48.0,G. Davis makes 2-pt jump shot from 7 ft (assist by N. Robinson),,34,32
136,2,7:27.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,34,32
137,2,7:27.0,,Offensive rebound by T. Chandler,34,32
138,2,7:27.0,Loose ball foul by H. Türkoğlu (drawn by T. Chandler),,34,32
139,2,7:27.0,Official timeout,,34,32
140,2,7:27.0,,A. Stoudemire enters the game for T. Chandler,34,32
141,2,7:27.0,D. Jordan enters the game for G. Davis,,34,32
142,2,7:16.0,,D. Nowitzki makes 2-pt layup from 2 ft,34,34
143,2,6:59.0,Turnover by A. Rivers (bad pass; steal by D. Harris),,34,34
144,2,6:56.0,,R. Jefferson makes 2-pt dunk at rim (assist by D. Harris),34,36
145,2,6:48.0,LA Clippers full timeout,,34,36
146,2,6:48.0,,C. Villanueva enters the game for D. Nowitzki,34,36
147,2,6:48.0,,T. Chandler enters the game for A. Stoudemire,34,36
148,2,6:48.0,S. Hawes enters the game for A. Rivers,,34,36
149,2,6:48.0,M. Barnes enters the game for N. Robinson,,34,36
150,2,6:48.0,C. Paul enters the game for H. Türkoğlu,,34,36
151,2,6:41.0,C. Paul misses 2-pt jump shot from 17 ft,,34,36
152,2,6:38.0,Offensive rebound by D. Jordan,,34,36
153,2,6:38.0,D. Jordan makes 2-pt layup from 3 ft,,36,36
154,2,6:21.0,,C. Villanueva makes 3-pt jump shot from 25 ft (assist by D. Harris),36,39
155,2,6:02.0,J. Redick misses 2-pt jump shot from 16 ft,,36,39
156,2,6:00.0,,Defensive rebound by R. Jefferson,36,39
157,2,5:55.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),36,41
158,2,5:41.0,LA Clippers full timeout,,36,41
159,2,5:29.0,J. Redick misses 2-pt jump shot from 17 ft,,36,41
160,2,5:27.0,Offensive rebound by D. Jordan,,36,41
161,2,5:25.0,J. Redick misses 2-pt jump shot from 4 ft,,36,41
162,2,5:23.0,,Defensive rebound by J. Barea,36,41
163,2,5:11.0,,C. Villanueva misses 3-pt jump shot from 24 ft,36,41
164,2,5:09.0,Defensive rebound by C. Paul,,36,41
165,2,4:58.0,S. Hawes makes 2-pt jump shot from 11 ft (assist by C. Paul),,38,41
166,2,4:43.0,,J. Barea makes 3-pt jump shot from 24 ft,38,44
167,2,4:27.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,40,44
168,2,4:11.0,,Turnover by T. Chandler (lost ball; steal by C. Paul),40,44
169,2,4:06.0,J. Redick misses 2-pt layup from 1 ft,,40,44
170,2,4:06.0,Offensive rebound by D. Jordan,,40,44
171,2,4:06.0,D. Jordan makes 2-pt layup from 2 ft,,42,44
172,2,4:06.0,Shooting foul by C. Villanueva (drawn by D. Jordan),,42,44
173,2,4:06.0,A. Rivers enters the game for S. Hawes,,42,44
174,2,4:06.0,,M. Ellis enters the game for D. Harris,42,44
175,2,4:06.0,,R. Rondo enters the game for J. Barea,42,44
176,2,4:06.0,,C. Parsons enters the game for R. Jefferson,42,44
177,2,4:06.0,D. Jordan misses free throw 1 of 1,,42,44
178,2,4:05.0,,Defensive rebound by C. Parsons,42,44
179,2,3:52.0,,C. Villanueva makes 2-pt jump shot from 20 ft (assist by T. Chandler),42,46
180,2,3:24.0,Turnover by C. Paul (lost ball; steal by R. Rondo),,42,46
181,2,3:18.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by R. Rondo),42,49
182,2,2:56.0,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),,44,49
183,2,2:37.0,,C. Parsons misses 2-pt jump shot from 7 ft,44,49
184,2,2:36.0,,Offensive rebound by T. Chandler,44,49
185,2,2:36.0,,Shooting foul by A. Rivers (drawn by T. Chandler),44,49
186,2,2:36.0,,Dallas full timeout,44,49
187,2,2:36.0,,T. Chandler makes free throw 1 of 2,44,50
188,2,2:36.0,,T. Chandler misses free throw 2 of 2,44,50
189,2,2:35.0,Defensive rebound by D. Jordan,,44,50
190,2,2:16.0,M. Barnes misses 2-pt hook shot from 4 ft (block by C. Villanueva),,44,50
191,2,2:14.0,,Defensive rebound by C. Parsons,44,50
192,2,2:01.0,,R. Rondo makes 2-pt layup from 1 ft,44,52
193,2,1:45.0,A. Rivers makes 2-pt jump shot from 6 ft (assist by J. Redick),,46,52
194,2,1:29.0,,T. Chandler makes 2-pt layup from 2 ft (assist by M. Ellis),46,54
195,2,1:29.0,,Shooting foul by A. Rivers (drawn by T. Chandler),46,54
196,2,1:29.0,,T. Chandler makes free throw 1 of 1,46,55
197,2,1:12.0,J. Redick makes 2-pt jump shot from 15 ft,,48,55
198,2,0:57.0,,C. Parsons makes 2-pt jump shot from 23 ft (assist by R. Rondo),48,57
199,2,0:44.0,Turnover by C. Paul (bad pass; steal by R. Rondo),,48,57
200,2,0:41.0,,M. Ellis makes 2-pt layup at rim (assist by R. Rondo),48,59
201,2,0:41.0,,Shooting foul by C. Paul (drawn by M. Ellis),48,59
202,2,0:41.0,N. Robinson enters the game for A. Rivers,,48,59
203,2,0:41.0,,R. Jefferson enters the game for C. Villanueva,48,59
204,2,0:41.0,,M. Ellis misses free throw 1 of 1,48,59
205,2,0:40.0,Defensive rebound by D. Jordan,,48,59
206,2,0:34.0,Personal foul by T. Chandler (drawn by C. Paul),,48,59
207,2,0:27.0,M. Barnes misses 3-pt jump shot from 24 ft,,48,59
208,2,0:25.0,,Defensive rebound by R. Rondo,48,59
209,2,0:21.0,,Turnover by C. Parsons (bad pass; steal by C. Paul),48,59
210,2,0:16.0,J. Redick makes 3-pt jump shot from 25 ft (assist by M. Barnes),,51,59
211,2,0:00.0,,C. Parsons misses 3-pt jump shot from 23 ft,51,59
212,2,0:00.0,,Offensive rebound by Team,51,59
213,3,11:47.0,Turnover by J. Redick (bad pass),,51,59
214,3,11:35.0,,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),51,61
215,3,11:17.0,J. Redick makes 2-pt jump shot from 20 ft (assist by S. Hawes),,53,61
216,3,11:01.0,,Turnover by M. Ellis (bad pass; steal by D. Jordan),53,61
217,3,10:43.0,S. Hawes misses 2-pt jump shot from 18 ft,,53,61
218,3,10:41.0,Offensive rebound by D. Jordan,,53,61
219,3,10:41.0,D. Jordan misses 2-pt tip-in from 1 ft,,53,61
220,3,10:39.0,,Defensive rebound by T. Chandler,53,61
221,3,10:38.0,,Turnover by R. Rondo (lost ball),53,61
222,3,10:32.0,Turnover by M. Barnes (bad pass; steal by R. Rondo),,53,61
223,3,10:26.0,,C. Parsons makes 2-pt layup from 2 ft (assist by M. Ellis),53,63
224,3,10:09.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by C. Paul),,56,63
225,3,9:49.0,,M. Ellis makes 2-pt jump shot from 20 ft,56,65
226,3,9:32.0,M. Barnes makes 3-pt jump shot from 22 ft (assist by S. Hawes),,59,65
227,3,9:10.0,,M. Ellis misses 2-pt layup from 1 ft,59,65
228,3,9:08.0,Defensive rebound by S. Hawes,,59,65
229,3,9:05.0,Personal block foul by R. Rondo (drawn by C. Paul),,59,65
230,3,8:57.0,C. Paul makes 3-pt jump shot from 25 ft,,62,65
231,3,8:27.0,,C. Parsons makes 2-pt jump shot from 12 ft,62,67
232,3,8:27.0,,Shooting foul by D. Jordan (drawn by C. Parsons),62,67
233,3,8:27.0,,C. Parsons makes free throw 1 of 1,62,68
234,3,8:18.0,S. Hawes misses 2-pt hook shot from 7 ft,,62,68
235,3,8:16.0,,Defensive rebound by T. Chandler,62,68
236,3,8:02.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,62,68
237,3,8:00.0,Defensive rebound by D. Jordan,,62,68
238,3,7:58.0,Turnover by D. Jordan (bad pass; steal by R. Rondo),,62,68
239,3,7:54.0,,M. Ellis makes 2-pt jump shot from 21 ft (assist by R. Rondo),62,70
240,3,7:45.0,Personal foul by R. Rondo (drawn by J. Redick),,62,70
241,3,7:29.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by S. Hawes),,65,70
242,3,7:11.0,,C. Parsons misses 2-pt jump shot from 13 ft,65,70
243,3,7:10.0,Defensive rebound by S. Hawes,,65,70
244,3,7:04.0,M. Barnes misses 3-pt jump shot from 24 ft,,65,70
245,3,7:01.0,,Defensive rebound by T. Chandler,65,70
246,3,6:48.0,,Personal foul by M. Barnes (drawn by C. Parsons),65,70
247,3,6:41.0,,M. Ellis makes 2-pt jump shot from 18 ft,65,72
248,3,6:24.0,S. Hawes misses 3-pt jump shot from 25 ft,,65,72
249,3,6:23.0,Offensive rebound by D. Jordan,,65,72
250,3,6:21.0,D. Jordan misses 2-pt tip-in from 2 ft,,65,72
251,3,6:20.0,,Defensive rebound by C. Parsons,65,72
252,3,6:15.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Rondo),65,75
253,3,6:15.0,LA Clippers full timeout,,65,75
254,3,6:00.0,,C. Villanueva enters the game for D. Nowitzki,65,75
255,3,5:55.0,C. Paul makes 2-pt jump shot from 6 ft,,67,75
256,3,5:29.0,,C. Villanueva misses 3-pt jump shot from 24 ft,67,75
257,3,5:27.0,Defensive rebound by D. Jordan,,67,75
258,3,5:14.0,D. Jordan makes 2-pt dunk at rim (assist by S. Hawes),,69,75
259,3,4:59.0,,Turnover by M. Ellis (lost ball),69,75
260,3,4:59.0,G. Davis enters the game for S. Hawes,,69,75
261,3,4:43.0,G. Davis misses 2-pt layup from 2 ft (block by T. Chandler),,69,75
262,3,4:41.0,Offensive rebound by G. Davis,,69,75
263,3,4:36.0,J. Redick misses 3-pt jump shot from 26 ft,,69,75
264,3,4:35.0,,Defensive rebound by M. Ellis,69,75
265,3,4:23.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by M. Ellis),69,78
266,3,4:00.0,D. Jordan makes 2-pt hook shot from 3 ft (assist by G. Davis),,71,78
267,3,3:42.0,,M. Ellis makes 2-pt jump shot from 20 ft (assist by R. Rondo),71,80
268,3,3:33.0,Personal block foul by M. Ellis (drawn by G. Davis),,71,80
269,3,3:33.0,A. Rivers enters the game for J. Redick,,71,80
270,3,3:19.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by D. Jordan),,74,80
271,3,3:18.0,,Dallas full timeout,74,80
272,3,3:06.0,,M. Ellis misses 2-pt layup from 2 ft,74,80
273,3,3:04.0,,Offensive rebound by R. Rondo,74,80
274,3,2:59.0,,Turnover by R. Rondo (bad pass; steal by G. Davis),74,80
275,3,2:50.0,G. Davis misses 2-pt jump shot from 19 ft,,74,80
276,3,2:49.0,,Defensive rebound by R. Rondo,74,80
277,3,2:43.0,,C. Villanueva misses 2-pt dunk at rim (block by G. Davis),74,80
278,3,2:39.0,,Offensive rebound by C. Parsons,74,80
279,3,2:35.0,,R. Rondo misses 3-pt jump shot from 23 ft,74,80
280,3,2:33.0,,Offensive rebound by T. Chandler,74,80
281,3,2:23.0,,R. Rondo makes 2-pt jump shot from 17 ft,74,82
282,3,1:58.0,A. Rivers misses 3-pt jump shot from 23 ft,,74,82
283,3,1:57.0,,Defensive rebound by M. Ellis,74,82
284,3,1:45.0,,R. Rondo misses 2-pt jump shot from 20 ft,74,82
285,3,1:44.0,Defensive rebound by D. Jordan,,74,82
286,3,1:36.0,Turnover by G. Davis (traveling),,74,82
287,3,1:36.0,,A. Stoudemire enters the game for T. Chandler,74,82
288,3,1:36.0,,D. Harris enters the game for R. Rondo,74,82
289,3,1:16.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by C. Parsons),74,85
290,3,1:00.0,Personal block foul by A. Stoudemire (drawn by C. Paul),,74,85
291,3,1:00.0,J. Redick enters the game for M. Barnes,,74,85
292,3,1:00.0,,J. Barea enters the game for C. Parsons,74,85
293,3,1:00.0,,D. Nowitzki enters the game for M. Ellis,74,85
294,3,1:00.0,,R. Jefferson enters the game for C. Villanueva,74,85
295,3,0:52.0,J. Redick misses 2-pt jump shot from 21 ft,,74,85
296,3,0:50.0,Offensive rebound by D. Jordan,,74,85
297,3,0:46.0,C. Paul makes 2-pt jump shot from 17 ft,,76,85
298,3,0:35.0,,J. Barea makes 2-pt jump shot from 5 ft,76,87
299,3,0:28.0,G. Davis makes 2-pt dunk at rim (assist by J. Redick),,78,87
300,3,0:07.0,,Personal block foul by G. Davis (drawn by D. Harris),78,87
301,3,0:03.0,,J. Barea makes 2-pt jump shot from 10 ft,78,89
302,3,0:02.0,Turnover by D. Jordan (bad pass; steal by D. Nowitzki),,78,89
303,3,0:01.0,,Personal foul by G. Davis (drawn by D. Nowitzki),78,89
304,3,0:01.0,,D. Nowitzki makes free throw 1 of 2,78,90
305,3,0:01.0,,D. Nowitzki makes free throw 2 of 2,78,91
306,4,11:46.0,,D. Harris makes 2-pt layup from 1 ft,78,93
307,4,11:24.0,G. Davis makes 2-pt layup from 2 ft (assist by A. Rivers),,80,93
308,4,11:01.0,,Shooting foul by N. Robinson (drawn by J. Barea),80,93
309,4,11:01.0,,D. Harris makes free throw 1 of 3,80,94
310,4,11:01.0,,D. Harris makes free throw 2 of 3,80,95
311,4,11:01.0,,D. Harris makes free throw 3 of 3,80,96
312,4,10:45.0,A. Rivers misses 3-pt jump shot from 24 ft,,80,96
313,4,10:43.0,Offensive rebound by D. Jordan,,80,96
314,4,10:34.0,Turnover by N. Robinson (bad pass; steal by R. Jefferson),,80,96
315,4,10:29.0,,D. Nowitzki makes 2-pt dunk at rim (assist by J. Barea),80,98
316,4,10:28.0,LA Clippers full timeout,,80,98
317,4,10:28.0,C. Paul enters the game for N. Robinson,,80,98
318,4,10:07.0,J. Redick misses 3-pt jump shot from 25 ft,,80,98
319,4,10:07.0,,Defensive rebound by Team,80,98
320,4,9:51.0,,Turnover by D. Harris (bad pass; steal by C. Paul),80,98
321,4,9:46.0,C. Paul misses 3-pt jump shot from 25 ft,,80,98
322,4,9:44.0,,Defensive rebound by A. Stoudemire,80,98
323,4,9:35.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by D. Harris),80,101
324,4,9:17.0,G. Davis misses 2-pt hook shot from 5 ft,,80,101
325,4,9:15.0,Offensive rebound by D. Jordan,,80,101
326,4,9:15.0,Shooting foul by D. Harris (drawn by D. Jordan),,80,101
327,4,9:15.0,D. Jordan makes free throw 1 of 2,,81,101
328,4,9:15.0,M. Barnes enters the game for A. Rivers,,81,101
329,4,9:15.0,D. Jordan misses free throw 2 of 2,,81,101
330,4,9:15.0,,Defensive rebound by Team,81,101
331,4,9:03.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by J. Barea),81,104
332,4,8:49.0,Personal foul by R. Jefferson (drawn by C. Paul),,81,104
333,4,8:42.0,Personal block foul by R. Jefferson (drawn by M. Barnes),,81,104
334,4,8:34.0,G. Davis makes 2-pt layup from 1 ft (assist by J. Redick),,83,104
335,4,8:20.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),83,107
336,4,8:05.0,Turnover by C. Paul (bad pass; steal by D. Harris),,83,107
337,4,8:01.0,,J. Barea misses flagrant free throw 1 of 2,83,107
338,4,8:01.0,,Offensive rebound by Team,83,107
339,4,8:01.0,,J. Barea makes flagrant free throw 2 of 2,83,108
340,4,7:44.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by R. Jefferson),83,110
341,4,7:27.0,M. Barnes misses 3-pt jump shot from 24 ft,,83,110
342,4,7:25.0,,Defensive rebound by D. Nowitzki,83,110
343,4,7:18.0,,Personal foul by G. Davis (drawn by A. Stoudemire),83,110
344,4,7:18.0,H. Türkoğlu enters the game for M. Barnes,,83,110
345,4,7:18.0,J. Hamilton enters the game for J. Redick,,83,110
346,4,7:18.0,N. Robinson enters the game for C. Paul,,83,110
347,4,7:18.0,A. Rivers enters the game for G. Davis,,83,110
348,4,7:09.0,,J. Barea makes 2-pt layup from 3 ft,83,112
349,4,6:47.0,J. Hamilton misses 2-pt jump shot from 15 ft,,83,112
350,4,6:46.0,,Defensive rebound by D. Nowitzki,83,112
351,4,6:27.0,,D. Harris misses 3-pt jump shot from 24 ft,83,112
352,4,6:26.0,Defensive rebound by D. Jordan,,83,112
353,4,6:13.0,Turnover by D. Jordan (3 sec),,83,112
354,4,6:13.0,,Dallas full timeout,83,112
355,4,6:13.0,,R. Felton enters the game for D. Nowitzki,83,112
356,4,6:13.0,,C. Villanueva enters the game for D. Harris,83,112
357,4,6:13.0,E. Udoh enters the game for D. Jordan,,83,112
358,4,5:53.0,,C. Villanueva makes 3-pt jump shot from 23 ft (assist by R. Jefferson),83,115
359,4,5:28.0,N. Robinson misses 2-pt jump shot from 19 ft,,83,115
360,4,5:25.0,,Defensive rebound by R. Felton,83,115
361,4,5:16.0,,Turnover by C. Villanueva (bad pass),83,115
362,4,5:16.0,,B. James enters the game for A. Stoudemire,83,115
363,4,4:56.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by N. Robinson),,86,115
364,4,4:43.0,,Turnover by R. Felton (bad pass; steal by E. Udoh),86,115
365,4,4:36.0,J. Hamilton makes 2-pt layup at rim,,88,115
366,4,4:11.0,,J. Barea makes 3-pt jump shot from 25 ft,88,118
367,4,3:58.0,J. Hamilton misses 2-pt jump shot from 19 ft,,88,118
368,4,3:56.0,,Defensive rebound by C. Villanueva,88,118
369,4,3:46.0,,C. Villanueva misses 3-pt jump shot from 23 ft,88,118
370,4,3:45.0,Defensive rebound by J. Hamilton,,88,118
371,4,3:32.0,H. Türkoğlu makes 3-pt jump shot from 25 ft (assist by N. Robinson),,91,118
372,4,3:29.0,,Dallas full timeout,91,118
373,4,3:29.0,,G. Smith enters the game for J. Barea,91,118
374,4,3:16.0,,Personal foul by E. Udoh (drawn by R. Felton),91,118
375,4,3:13.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by G. Smith),91,120
376,4,2:58.0,A. Rivers makes 2-pt layup from 2 ft,,93,120
